batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,T_UM
42904,2S,EE,Brown,Right,20.0,20.001,56.905
42904,2S,WW,Brown,Right,20.0,19.999,45.957
42904,2S,EE,Brown,Right,20.0,20.008,56.896
42904,2S,WW,Brown,Right,20.0,20.035,46.319
42904,2S,EE,Brown,Right,20.0,20.012,50.369
42904,2S,WW,Brown,Right,20.0,20.009,46.03
42904,2S,EE,Brown,Right,20.0,20.063,49.219
42904,2S,WW,Brown,Right,20.0,20.046,45.725
42904,2S,EE,Brown,Right,20.0,19.998,46.351
42904,2S,WW,Brown,Right,20.0,20.016,45.648
42904,2S,EE,Brown,Right,20.0,20.005,70.531
42904,2S,WW,Brown,Right,20.0,20.014,46.46
42912,PSP,EE,Demokritos,Left,22.8,22.8,56.514
42912,PSP,WW,Demokritos,Left,22.8,22.8,54.407
42912,PSP,EE,Demokritos,Left,22.0,22.0,56.397
42912,PSP,WW,Demokritos,Left,22.5,22.5,54.044
42912,PSP,EE,Demokritos,Left,22.8,22.8,55.965
42912,PSP,WW,Demokritos,Left,22.8,22.8,54.928
42912,PSP,EE,Demokritos,Left,22.7,22.7,57.249
42912,PSP,WW,Demokritos,Left,22.8,22.8,54.025
42912,PSP,EE,Demokritos,Left,22.8,22.8,55.689
42912,PSP,WW,Demokritos,Left,20.1,20.1,53.261
42912,PSP,EE,Demokritos,Left,23.0,23.0,56.248
42912,PSP,WW,Demokritos,Left,20.9,20.9,51.825
42912,PSP,EE,Demokritos,Left,20.7,20.7,56.416
42912,PSP,WW,Demokritos,Left,21.4,21.4,49.656
42912,PSP,EE,Demokritos,Left,21.7,21.7,56.033
42912,PSP,WW,Demokritos,Left,21.6,21.6,53.766
42913,PSP,EE,Demokritos,Left,20.8,20.8,55.195
42913,PSP,WW,Demokritos,Left,20.3,20.3,53.515
42913,PSP,EE,Demokritos,Left,17.3,17.3,54.857
42913,PSP,WW,Demokritos,Left,17.2,17.2,52.774
42913,PSP,EE,Demokritos,Left,19.9,19.9,56.062
42913,PSP,WW,Demokritos,Left,19.5,19.5,53.713
42913,PSP,EE,Demokritos,Left,19.2,19.2,55.811
42913,PSP,WW,Demokritos,Left,19.5,19.5,53.742
42913,PSP,EE,Demokritos,Left,17.7,17.7,55.645
42913,PSP,WW,Demokritos,Left,18.2,18.2,53.248
42913,PSP,EE,Demokritos,Left,19.9,19.9,54.833
42913,PSP,WW,Demokritos,Left,18.5,18.5,52.43
42913,PSP,EE,Demokritos,Left,17.2,17.2,55.719
42913,PSP,WW,Demokritos,Left,17.0,17.0,52.793
42913,PSP,EE,Demokritos,Left,17.0,17.0,55.658
42913,PSP,WW,Demokritos,Left,16.9,16.9,52.672
42900,PSS,EE,HEPHY,Left,,,50.34
42900,PSS,WW,HEPHY,Left,,,47.594
42900,PSS,EE,HEPHY,Left,,,49.894
42900,PSS,WW,HEPHY,Left,,,47.751
42900,PSS,EE,HEPHY,Left,,,50.15
42900,PSS,WW,HEPHY,Left,,,47.605
42900,PSS,EE,HEPHY,Left,,,50.359
42900,PSS,WW,HEPHY,Left,,,48.27
42900,PSS,EE,HEPHY,Left,,,51.131
42900,PSS,WW,HEPHY,Left,,,48.575
42900,PSS,EE,HEPHY,Left,,,52.169
42900,PSS,WW,HEPHY,Left,,,50.323
42900,PSS,EE,HEPHY,Left,,,48.598
42900,PSS,WW,HEPHY,Left,,,50.631
42900,PSS,EE,HEPHY,Left,,,49.041
42900,PSS,WW,HEPHY,Left,,,41.89
42900,PSS,WW,HEPHY,Left,,,55.297
42900,PSS,EE,HEPHY,Left,,,50.254
42900,PSS,WW,HEPHY,Left,,,50.882
42900,PSS,EE,HEPHY,Left,,,50.682
42900,PSS,WW,HEPHY,Left,,,49.645
42904,2S,EE,Brown,Right,20.0,20.064,66.665
42904,2S,WW,Brown,Right,20.0,20.069,46.27
42904,2S,EE,Brown,Right,20.0,20.05,62.516
42904,2S,WW,Brown,Right,20.0,20.047,45.942
42905,2S,EE,Brown,Right,20.0,20.027,48.498
42905,2S,WW,Brown,Right,20.0,20.05,46.083
42905,2S,EE,Brown,Right,20.0,20.008,47.785
42905,2S,WW,Brown,Right,20.0,20.046,47.329
42905,2S,EE,Brown,Right,20.0,20.086,46.434
42905,2S,WW,Brown,Right,20.0,20.072,46.76
42905,2S,EE,Brown,Right,20.0,20.084,45.958
42905,2S,WW,Brown,Right,20.0,20.062,47.013
42905,2S,EE,Brown,Right,20.0,19.999,47.678
42905,2S,WW,Brown,Right,20.0,20.028,47.105
42905,2S,EE,Brown,Right,20.0,20.001,47.026
42905,2S,WW,Brown,Right,20.0,20.015,46.292
42905,2S,EE,Brown,Right,20.0,20.068,46.008
42905,2S,WW,Brown,Right,20.0,20.062,47.107
42905,2S,EE,Brown,Right,20.0,20.065,46.025
42905,2S,WW,Brown,Right,20.0,20.06,46.042
42906,2S,EE,Demokritos,Left,18.3,18.3,45.659
42906,2S,WW,Demokritos,Left,19.0,19.0,46.876
42906,2S,EE,Demokritos,Left,19.7,19.7,46.869
42906,2S,WW,Demokritos,Left,21.2,21.2,45.439
42906,2S,EE,Demokritos,Left,20.2,20.2,47.289
42906,2S,WW,Demokritos,Left,21.1,21.1,46.041
42906,2S,EE,Demokritos,Left,21.5,21.5,45.748
42906,2S,WW,Demokritos,Left,22.1,22.1,46.124
42906,2S,EE,Demokritos,Left,21.9,21.9,47.547
42906,2S,WW,Demokritos,Left,22.4,22.4,45.923
42906,2S,EE,Demokritos,Left,22.3,22.3,47.702
42906,2S,WW,Demokritos,Left,22.6,22.6,44.525
42906,2S,EE,Demokritos,Left,22.6,22.6,47.489
42906,2S,WW,Demokritos,Left,22.8,22.8,45.879
42907,2S,EE,Demokritos,Left,19.8,19.8,46.299
42907,2S,WW,Demokritos,Left,21.0,21.0,46.488
42907,2S,EE,Demokritos,Left,20.5,20.5,47.415
42907,2S,WW,Demokritos,Left,21.8,21.8,46.438
42907,2S,EE,Demokritos,Left,21.5,21.5,47.022
42907,2S,WW,Demokritos,Left,21.9,21.9,49.081
42907,2S,EE,Demokritos,Left,22.4,22.4,45.728
42907,2S,WW,Demokritos,Left,22.7,22.7,46.888
42907,2S,EE,Demokritos,Left,22.9,22.9,46.894
42907,2S,WW,Demokritos,Left,23.0,23.0,46.421
42907,2S,EE,Demokritos,Left,22.1,22.1,46.405
42907,2S,WW,Demokritos,Left,22.3,22.3,46.407
42907,2S,EE,Demokritos,Left,22.6,22.6,47.048
42907,2S,WW,Demokritos,Left,22.7,22.7,46.678
42908,2S,EE,Brown,Right,20.0,20.004,45.981
42908,2S,WW,Brown,Right,20.0,20.008,47.758
42908,2S,EE,Brown,Right,20.0,20.029,46.407
42908,2S,WW,Brown,Right,20.0,20.061,47.811
42908,2S,EE,Brown,Right,20.0,20.031,46.996
42908,2S,WW,Brown,Right,20.0,20.036,45.064
42908,2S,EE,Brown,Right,20.0,20.088,46.245
42908,2S,WW,Brown,Right,20.0,20.072,45.296
42908,2S,EE,Brown,Right,20.0,20.012,47.11
42908,2S,WW,Brown,Right,20.0,20.005,48.47
42908,2S,EE,Brown,Right,20.0,20.011,46.915
42908,2S,WW,Brown,Right,20.0,20.066,46.528
42908,2S,EE,Brown,Right,20.0,20.027,45.223
42908,2S,WW,Brown,Right,20.0,20.026,47.439
42908,2S,EE,Brown,Right,20.0,20.069,46.35
42908,2S,WW,Brown,Right,20.0,20.054,46.304
42909,2S,EE,Brown,Right,20.0,20.001,58.658
42909,2S,WW,Brown,Right,20.0,20.018,46.453
42909,2S,EE,Brown,Right,20.0,20.011,53.538
42909,2S,WW,Brown,Right,20.0,20.039,45.462
42909,2S,EE,Brown,Right,20.0,20.049,49.804
42909,2S,WW,Brown,Right,20.0,20.048,46.154
42909,2S,EE,Brown,Right,20.0,20.069,49.443
42909,2S,WW,Brown,Right,20.0,20.047,46.116
42909,2S,EE,Brown,Right,20.0,20.001,46.593
42909,2S,WW,Brown,Right,20.0,20.016,47.826
42909,2S,EE,Brown,Right,20.0,20.015,69.874
42909,2S,WW,Brown,Right,20.0,20.048,50.359
42909,2S,EE,Brown,Right,20.0,20.051,61.499
42909,2S,WW,Brown,Right,20.0,20.047,46.655
42909,2S,EE,Brown,Right,20.0,20.076,57.586
42909,2S,WW,Brown,Right,20.0,20.058,46.767
42910,2S,EE,HEPHY,Left,,,47.843
42910,2S,WW,HEPHY,Left,,,47.14
42910,2S,EE,HEPHY,Left,,,47.524
42910,2S,WW,HEPHY,Left,,,46.232
42910,2S,EE,HEPHY,Left,,,49.552
42910,2S,WW,HEPHY,Left,,,49.034
42910,2S,EE,HEPHY,Left,,,47.824
42910,2S,WW,HEPHY,Left,,,47.981
42910,2S,EE,HEPHY,Left,,,49.549
42910,2S,WW,HEPHY,Left,,,47.569
42910,2S,EE,HEPHY,Left,,,48.91
42910,2S,WW,HEPHY,Left,,,47.457
42910,2S,EE,HEPHY,Left,,,49.389
42910,2S,WW,HEPHY,Left,,,45.074
42910,2S,EE,HEPHY,Left,,,48.995
42910,2S,WW,HEPHY,Left,,,48.154
42911,2S,EE,HEPHY,Left,,,48.955
42911,2S,WW,HEPHY,Left,,,48.593
42911,2S,EE,HEPHY,Left,,,47.936
42911,2S,WW,HEPHY,Left,,,49.489
42911,2S,EE,HEPHY,Left,,,47.748
42911,2S,WW,HEPHY,Left,,,48.384
42911,2S,EE,HEPHY,Left,,,48.804
42911,2S,WW,HEPHY,Left,,,49.555
42911,2S,EE,HEPHY,Left,,,47.401
42911,2S,WW,HEPHY,Left,,,47.567
42911,2S,EE,HEPHY,Left,,,47.267
42911,2S,WW,HEPHY,Left,,,48.997
42911,2S,EE,HEPHY,Left,,,46.95
42911,2S,WW,HEPHY,Left,,,47.206
42911,2S,EE,HEPHY,Left,,,47.486
42911,2S,WW,HEPHY,Left,,,42.174
43258,2S,EE,Perugia,Left,20.0,20.0,45.894
43258,2S,WW,Perugia,Left,20.0,20.0,46.563
43258,2S,EE,Perugia,Left,20.0,20.0,46.042
43258,2S,WW,Perugia,Left,20.0,20.0,48.442
43258,2S,EE,Perugia,Left,20.0,20.0,47.056
43258,2S,WW,Perugia,Left,20.0,20.0,46.284
43258,2S,EE,Perugia,Left,20.0,20.0,47.066
43258,2S,WW,Perugia,Left,20.0,20.0,47.079
43258,2S,EE,Perugia,Left,20.0,20.0,46.303
43258,2S,WW,Perugia,Left,20.0,20.0,47.575
43258,2S,EE,Perugia,Left,20.0,20.0,46.38
43258,2S,WW,Perugia,Left,20.0,20.0,46.828
43258,2S,EE,Perugia,Left,20.0,20.0,46.949
43258,2S,WW,Perugia,Left,20.0,20.0,49.277
43259,2S,EE,Perugia,Left,20.0,20.0,47.92
43259,2S,WW,Perugia,Left,20.0,20.0,52.803
43259,2S,EE,Perugia,Left,20.0,20.0,47.719
43259,2S,WW,Perugia,Left,20.0,20.0,53.547
43259,2S,EE,Perugia,Left,20.0,20.0,47.553
43259,2S,WW,Perugia,Left,20.0,20.0,52.854
43259,2S,EE,Perugia,Left,20.0,20.0,51.837
43259,2S,WW,Perugia,Left,20.0,20.0,62.296
43259,2S,EE,Perugia,Left,20.0,20.0,48.221
43259,2S,WW,Perugia,Left,20.0,20.0,60.268
43259,2S,EE,Perugia,Left,20.0,20.0,48.461
43259,2S,WW,Perugia,Left,20.0,20.0,63.029
43259,2S,EE,Perugia,Left,20.0,20.0,47.843
43259,2S,WW,Perugia,Left,20.0,20.0,59.462
43260,2S,EE,Perugia,Left,20.0,20.0,45.854
43260,2S,WW,Perugia,Left,20.0,20.0,47.069
43260,2S,EE,Perugia,Left,20.0,20.0,46.694
43260,2S,WW,Perugia,Left,20.0,20.0,46.464
43260,2S,EE,Perugia,Left,20.0,20.0,48.108
43260,2S,WW,Perugia,Left,20.0,20.0,46.63
43260,2S,EE,Perugia,Left,20.0,20.0,46.39
43260,2S,WW,Perugia,Left,20.0,20.0,46.801
43260,2S,EE,Perugia,Left,20.0,20.0,47.323
43260,2S,WW,Perugia,Left,20.0,20.0,46.938
43260,2S,EE,Perugia,Left,20.0,20.0,47.03
43260,2S,WW,Perugia,Left,20.0,20.0,46.454
43260,2S,EE,Perugia,Left,20.0,20.0,46.459
43260,2S,WW,Perugia,Left,20.0,20.0,45.881
43261,2S,EE,Perugia,Left,20.0,20.0,47.345
43261,2S,WW,Perugia,Left,20.0,20.0,46.574
43261,2S,EE,Perugia,Left,20.0,20.0,47.095
43261,2S,WW,Perugia,Left,20.0,20.0,47.381
43261,2S,EE,Perugia,Left,20.0,20.0,48.036
43261,2S,WW,Perugia,Left,20.0,20.0,47.831
43261,2S,WW,Perugia,Left,20.0,20.0,47.831
43261,2S,EE,Perugia,Left,20.0,20.0,47.685
43261,2S,WW,Perugia,Left,20.0,20.0,46.81
43261,2S,EE,Perugia,Left,20.0,20.0,46.806
43261,2S,WW,Perugia,Left,20.0,20.0,45.864
43261,2S,EE,Perugia,Left,20.0,20.0,47.012
43261,2S,WW,Perugia,Left,20.0,20.0,46.273
43261,2S,EE,Perugia,Left,20.0,20.0,47.371
43261,2S,WW,Perugia,Left,20.0,20.0,46.384
43270,2S,EE,HEPHY,Left,,,49.828
43270,2S,WW,HEPHY,Left,,,51.139
43270,2S,EE,HEPHY,Left,,,49.585
43270,2S,WW,HEPHY,Left,,,51.942
43270,2S,EE,HEPHY,Left,,,50.493
43270,2S,WW,HEPHY,Left,,,48.674
43270,2S,EE,HEPHY,Left,,,49.508
43270,2S,WW,HEPHY,Left,,,50.707
43270,2S,EE,HEPHY,Left,,,49.784
43270,2S,WW,HEPHY,Left,,,50.998
43270,2S,EE,HEPHY,Left,,,49.569
43270,2S,WW,HEPHY,Left,,,49.759
43270,2S,EE,HEPHY,Left,,,40.157
43270,2S,EE,HEPHY,Left,,,51.398
43270,2S,WW,HEPHY,Left,,,50.03
43270,2S,EE,HEPHY,Left,,,38.656
43270,2S,EE,HEPHY,Left,,,48.657
43270,2S,WW,HEPHY,Left,,,49.697
42914,PSP,EE,Demokritos,Left,19.3,19.3,54.045
42914,PSP,WW,Demokritos,Left,19.8,19.8,52.897
42914,PSP,EE,Demokritos,Left,21.8,21.8,55.147
43255,PSS,EE,HEPHY,Left,,,48.745
43255,PSS,WW,HEPHY,Left,,,50.48
43255,PSS,EE,HEPHY,Left,,,49.682
43255,PSS,WW,HEPHY,Left,,,50.868
43255,PSS,EE,HEPHY,Left,,,50.698
43255,PSS,WW,HEPHY,Left,,,50.941
43255,PSS,EE,HEPHY,Left,,,50.596
43255,PSS,WW,HEPHY,Left,,,49.839
43255,PSS,EE,HEPHY,Left,,,50.723
43255,PSS,WW,HEPHY,Left,,,52.011
43255,PSS,EE,HEPHY,Left,,,50.871
43255,PSS,WW,HEPHY,Left,,,52.837
43255,PSS,EE,HEPHY,Left,,,50.583
43255,PSS,WW,HEPHY,Left,,,51.254
43255,PSS,EE,HEPHY,Left,,,50.55
43255,PSS,WW,HEPHY,Left,,,52.107
42914,PSP,WW,Demokritos,Left,22.5,22.5,54.16
42914,PSP,EE,Demokritos,Left,20.1,20.1,55.1
42914,PSP,WW,Demokritos,Left,20.3,20.3,52.503
42914,PSP,EE,Demokritos,Left,20.4,20.4,54.692
42914,PSP,WW,Demokritos,Left,20.6,20.6,54.256
42914,PSP,EE,Demokritos,Left,23.0,23.0,54.042
42914,PSP,WW,Demokritos,Left,23.2,23.2,52.413
42914,PSP,EE,Demokritos,Left,23.4,23.4,55.817
42914,PSP,WW,Demokritos,Left,23.3,23.3,52.803
42914,PSP,EE,Demokritos,Left,23.2,23.2,55.824
42914,PSP,WW,Demokritos,Left,17.4,17.4,52.841
42914,PSP,EE,Demokritos,Left,20.7,20.7,55.675
42914,PSP,WW,Demokritos,Left,20.8,20.8,53.159
43280,PSP,EE,Demokritos,Left,21.5,21.5,54.478
43280,PSP,WW,Demokritos,Left,21.6,21.6,53.29
43280,PSP,EE,Demokritos,Left,21.8,21.8,54.59
43280,PSP,WW,Demokritos,Left,21.9,21.9,53.765
43280,PSP,EE,Demokritos,Left,17.0,17.0,54.612
43280,PSP,WW,Demokritos,Left,18.0,18.0,53.546
43280,PSP,EE,Demokritos,Left,20.0,20.0,55.535
43280,PSP,WW,Demokritos,Left,20.4,20.4,51.698
43280,PSP,EE,Demokritos,Left,18.7,18.7,53.782
43280,PSP,WW,Demokritos,Left,20.0,20.0,52.685
43280,PSP,EE,Demokritos,Left,20.7,20.7,54.297
43280,PSP,WW,Demokritos,Left,20.9,20.9,53.63
43280,PSP,EE,Demokritos,Left,21.0,21.0,54.296
43280,PSP,WW,Demokritos,Left,21.2,21.2,53.493
43280,PSP,EE,Demokritos,Left,20.7,20.7,55.265
43280,PSP,WW,Demokritos,Left,20.9,20.9,54.284
43281,PSP,EE,Demokritos,Left,22.2,22.2,53.756
43281,PSP,EE,Demokritos,Left,22.2,22.2,53.756
43281,PSP,WW,Demokritos,Left,22.3,22.3,52.173
43281,PSP,WW,Demokritos,Left,22.3,22.3,52.173
43281,PSP,EE,Demokritos,Left,21.2,21.2,54.635
43281,PSP,EE,Demokritos,Left,21.2,21.2,54.635
43281,PSP,WW,Demokritos,Left,21.7,21.7,52.04
43281,PSP,WW,Demokritos,Left,21.7,21.7,52.04
43281,PSP,EE,Demokritos,Left,22.0,22.0,55.897
43281,PSP,WW,Demokritos,Left,22.2,22.2,53.385
43281,PSP,WW,Demokritos,Left,22.2,22.2,53.385
43281,PSP,EE,Demokritos,Left,22.4,22.4,55.618
43281,PSP,EE,Demokritos,Left,22.4,22.4,55.618
43281,PSP,WW,Demokritos,Left,22.4,22.4,54.1
43281,PSP,EE,Demokritos,Left,22.3,22.3,54.956
43281,PSP,WW,Demokritos,Left,22.4,22.4,58.852
43281,PSP,EE,Demokritos,Left,21.6,21.6,53.785
43281,PSP,WW,Demokritos,Left,21.9,21.9,53.862
43281,PSP,EE,Demokritos,Left,22.5,22.5,56.046
43281,PSP,WW,Demokritos,Left,18.7,18.7,53.877
43281,PSP,EE,Demokritos,Left,19.6,19.6,55.029
43281,PSP,WW,Demokritos,Left,20.1,20.1,52.967
43282,PSP,EE,Demokritos,Left,20.6,20.6,56.027
43282,PSP,WW,Demokritos,Left,22.1,22.1,53.885
43282,PSP,EE,Demokritos,Left,20.6,20.6,56.435
43282,PSP,WW,Demokritos,Left,20.9,20.9,53.714
43282,PSP,EE,Demokritos,Left,22.4,22.4,56.298
43282,PSP,WW,Demokritos,Left,22.7,22.7,54.564
43282,PSP,EE,Demokritos,Left,21.3,21.3,56.607
43282,PSP,WW,Demokritos,Left,21.5,21.5,54.732
43282,PSP,EE,Demokritos,Left,21.7,21.7,56.313
43282,PSP,WW,Demokritos,Left,21.9,21.9,53.905
43282,PSP,EE,Demokritos,Left,19.2,19.2,56.718
43282,PSP,WW,Demokritos,Left,20.2,20.2,54.186
43282,PSP,EE,Demokritos,Left,22.1,22.1,56.448
43282,PSP,WW,Demokritos,Left,22.3,22.3,54.33
43282,PSP,EE,Demokritos,Left,20.7,20.7,56.8
43282,PSP,WW,Demokritos,Left,21.1,21.1,53.048
43262,2S,EE,Perugia,Left,20.0,20.0,47.984
43262,2S,WW,Perugia,Left,20.0,20.0,46.826
43262,2S,EE,Perugia,Left,20.0,20.0,47.566
43262,2S,WW,Perugia,Left,20.0,20.0,47.46
43262,2S,EE,Perugia,Left,20.0,20.0,47.828
43262,2S,WW,Perugia,Left,20.0,20.0,46.601
43262,2S,EE,Perugia,Left,20.0,20.0,50.111
43262,2S,WW,Perugia,Left,20.0,20.0,47.827
43262,2S,EE,Perugia,Left,20.0,20.0,46.879
43262,2S,WW,Perugia,Left,20.0,20.0,47.474
43262,2S,EE,Perugia,Left,20.0,20.0,47.634
43262,2S,WW,Perugia,Left,20.0,20.0,47.354
43262,2S,EE,Perugia,Left,20.0,20.0,47.659
43262,2S,WW,Perugia,Left,20.0,20.0,47.94
43262,2S,EE,Perugia,Left,20.0,20.0,47.883
43262,2S,WW,Perugia,Left,20.0,20.0,46.912
43263,2S,EE,Perugia,Left,20.0,20.0,46.063
43263,2S,WW,Perugia,Left,20.0,20.0,46.133
43263,2S,EE,Perugia,Left,20.0,20.0,47.258
43263,2S,WW,Perugia,Left,20.0,20.0,46.885
43263,2S,EE,Perugia,Left,20.0,20.0,46.664
43263,2S,WW,Perugia,Left,20.0,20.0,47.869
43263,2S,EE,Perugia,Left,20.0,20.0,49.164
43263,2S,WW,Perugia,Left,20.0,20.0,46.871
43263,2S,EE,Perugia,Left,20.0,20.0,47.476
43263,2S,WW,Perugia,Left,20.0,20.0,48.434
43263,2S,EE,Perugia,Left,20.0,20.0,47.191
43263,2S,WW,Perugia,Left,20.0,20.0,49.52
43263,2S,EE,Perugia,Left,20.0,20.0,48.611
43263,2S,WW,Perugia,Left,20.0,20.0,47.412
43264,2S,EE,Demokritos,Left,17.4,17.4,47.893
43264,2S,EE,Demokritos,Left,17.4,17.4,47.893
43264,2S,WW,Demokritos,Left,17.9,17.9,49.831
43264,2S,WW,Demokritos,Left,17.9,17.9,49.831
43264,2S,EE,Demokritos,Left,17.3,17.3,47.49
43264,2S,EE,Demokritos,Left,17.3,17.3,47.49
43264,2S,WW,Demokritos,Left,18.0,18.0,47.64
43264,2S,EE,Demokritos,Left,18.4,18.4,46.621
43264,2S,EE,Demokritos,Left,18.4,18.4,46.621
43264,2S,WW,Demokritos,Left,18.7,18.7,47.479
43264,2S,WW,Demokritos,Left,18.7,18.7,47.479
43264,2S,EE,Demokritos,Left,18.7,18.7,47.956
43264,2S,EE,Demokritos,Left,18.7,18.7,47.956
43264,2S,WW,Demokritos,Left,19.1,19.1,45.148
43264,2S,WW,Demokritos,Left,19.1,19.1,45.148
43264,2S,EE,Demokritos,Left,19.0,19.0,48.47
43264,2S,EE,Demokritos,Left,19.0,19.0,48.47
43264,2S,WW,Demokritos,Left,19.2,19.2,53.149
43264,2S,WW,Demokritos,Left,19.2,19.2,53.149
43264,2S,EE,Demokritos,Left,17.1,17.1,47.73
43264,2S,EE,Demokritos,Left,17.1,17.1,47.73
43264,2S,WW,Demokritos,Left,20.1,20.1,51.933
43264,2S,WW,Demokritos,Left,20.1,20.1,51.933
43264,2S,EE,Demokritos,Left,15.6,15.6,47.453
43264,2S,EE,Demokritos,Left,15.6,15.6,47.453
43264,2S,WW,Demokritos,Left,16.4,16.4,50.694
43264,2S,WW,Demokritos,Left,16.4,16.4,50.694
43265,2S,EE,Perugia,Left,20.0,20.0,47.807
43265,2S,WW,Perugia,Left,20.0,20.0,47.258
43265,2S,EE,Perugia,Left,20.0,20.0,47.617
43265,2S,WW,Perugia,Left,20.0,20.0,46.774
43265,2S,EE,Perugia,Left,20.0,20.0,48.297
43265,2S,WW,Perugia,Left,20.0,20.0,47.152
43265,2S,EE,Perugia,Left,20.0,20.0,48.625
43265,2S,WW,Perugia,Left,20.0,20.0,47.496
43265,2S,EE,Perugia,Left,20.0,20.0,48.736
43265,2S,WW,Perugia,Left,20.0,20.0,48.284
43265,2S,EE,Perugia,Left,20.0,20.0,49.206
43265,2S,WW,Perugia,Left,20.0,20.0,47.039
43266,2S,EE,Demokritos,Left,21.3,21.3,47.121
43266,2S,WW,Demokritos,Left,21.9,21.9,45.676
43266,2S,EE,Demokritos,Left,22.1,22.1,46.717
43266,2S,WW,Demokritos,Left,22.2,22.2,46.195
43266,2S,EE,Demokritos,Left,20.9,20.9,46.094
43266,2S,WW,Demokritos,Left,21.1,21.1,46.152
43266,2S,EE,Demokritos,Left,17.6,17.6,47.792
43266,2S,WW,Demokritos,Left,19.4,19.4,44.96
43266,2S,EE,Demokritos,Left,14.4,14.4,47.291
43266,2S,WW,Demokritos,Left,15.3,15.3,45.551
43266,2S,EE,Demokritos,Left,18.8,18.8,46.649
43266,2S,WW,Demokritos,Left,20.3,20.3,45.878
43266,2S,EE,Demokritos,Left,20.3,20.3,47.064
43266,2S,WW,Demokritos,Left,21.1,21.1,45.32
43267,2S,EE,Perugia,Left,20.0,20.0,48.456
43267,2S,WW,Perugia,Left,20.0,20.0,47.507
43267,2S,EE,Perugia,Left,20.0,20.0,47.95
43267,2S,WW,Perugia,Left,20.0,20.0,48.549
43267,2S,EE,Perugia,Left,20.0,20.0,49.538
43267,2S,WW,Perugia,Left,20.0,20.0,47.602
43267,2S,EE,Perugia,Left,20.0,20.0,46.755
43267,2S,WW,Perugia,Left,20.0,20.0,47.297
43267,2S,EE,Perugia,Left,20.0,20.0,49.95
43267,2S,WW,Perugia,Left,20.0,20.0,46.606
43267,2S,EE,Perugia,Left,20.0,20.0,47.34
43267,2S,WW,Perugia,Left,20.0,20.0,46.806
43267,2S,EE,Perugia,Left,20.0,20.0,48.582
43267,2S,WW,Perugia,Left,20.0,20.0,46.725
43267,2S,EE,Perugia,Left,20.0,20.0,49.819
43267,2S,WW,Perugia,Left,20.0,20.0,47.275
43268,2S,EE,Perugia,Left,20.0,20.0,48.942
43268,2S,WW,Perugia,Left,20.0,20.0,46.146
43268,2S,EE,Perugia,Left,20.0,20.0,49.933
43268,2S,WW,Perugia,Left,20.0,20.0,46.907
43268,2S,EE,Perugia,Left,20.0,20.0,50.312
43268,2S,WW,Perugia,Left,20.0,20.0,46.985
43268,2S,EE,Perugia,Left,20.0,20.0,50.895
43268,2S,WW,Perugia,Left,20.0,20.0,47.203
43268,2S,EE,Perugia,Left,20.0,20.0,51.741
43268,2S,WW,Perugia,Left,20.0,20.0,48.644
43268,2S,EE,Perugia,Left,20.0,20.0,50.363
43268,2S,WW,Perugia,Left,20.0,20.0,47.874
43268,2S,EE,Perugia,Left,20.0,20.0,50.237
43268,2S,WW,Perugia,Left,20.0,20.0,46.941
43269,2S,EE,Brown,Right,20.0,20.006,50.175
43269,2S,WW,Brown,Right,20.0,20.021,50.458
43269,2S,EE,Brown,Right,20.0,20.005,49.897
43269,2S,WW,Brown,Right,20.0,20.008,50.073
43269,2S,EE,Brown,Right,20.0,20.05,49.326
43269,2S,WW,Brown,Right,20.0,20.043,48.93
43269,2S,EE,Brown,Right,20.0,20.014,50.386
43269,2S,WW,Brown,Right,20.0,20.023,49.578
43269,2S,EE,Brown,Right,20.0,20.002,50.42
43269,2S,WW,Brown,Right,20.0,20.009,50.251
43269,2S,EE,Brown,Right,20.0,20.009,48.504
43269,2S,WW,Brown,Right,20.0,20.011,49.507
43269,2S,EE,Brown,Right,20.0,20.026,49.306
43269,2S,WW,Brown,Right,20.0,20.024,49.267
43269,2S,EE,Brown,Right,20.0,20.031,49.309
43269,2S,WW,Brown,Right,20.0,20.015,50.053
43271,2S,EE,Perugia,Left,20.0,20.0,51.372
43271,2S,EE,Perugia,Left,20.0,20.0,51.372
43271,2S,WW,Perugia,Left,20.0,20.0,50.698
43271,2S,WW,Perugia,Left,20.0,20.0,50.698
43271,2S,EE,Perugia,Left,20.0,20.0,49.956
43271,2S,EE,Perugia,Left,20.0,20.0,49.956
43271,2S,WW,Perugia,Left,20.0,20.0,48.284
43271,2S,WW,Perugia,Left,20.0,20.0,48.284
43271,2S,EE,Perugia,Left,20.0,20.0,50.972
43271,2S,EE,Perugia,Left,20.0,20.0,50.972
43271,2S,WW,Perugia,Left,20.0,20.0,49.142
43271,2S,WW,Perugia,Left,20.0,20.0,49.142
43271,2S,EE,Perugia,Left,20.0,20.0,50.81
43271,2S,EE,Perugia,Left,20.0,20.0,50.81
43271,2S,WW,Perugia,Left,20.0,20.0,48.603
43271,2S,WW,Perugia,Left,20.0,20.0,48.603
43271,2S,EE,Perugia,Left,20.0,20.0,50.281
43271,2S,EE,Perugia,Left,20.0,20.0,50.281
43271,2S,WW,Perugia,Left,20.0,20.0,48.579
43271,2S,WW,Perugia,Left,20.0,20.0,48.579
