ID,KIND_OF_CONDITION_ID,KIND_OF_CONDITION,CONDITION_DATA_SET_ID,KIND_OF_PART_ID,KIND_OF_PART,PART_ID,PART_NAME_LABEL,VTH_V,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
20732128,9160,Tracker Halfmoon TC Parameters,1906277,7480,PS-s Halfmoon E,30364,34254_005_PSS_HM_EE,4.014,PQC1,CAP_E,Not Used,Right,Capacitor,PQC_HM_POSITION 1,3.0,1000.0,0.25,0.285,20.0,20.005,Test_HPK_VPX34254_005_PSS_HM_EE_East_South_PQC1_Capacitor_CapE_CV_Run02_10_22_2020_11_05_19_AM.txt,Brown
20676267,9160,Tracker Halfmoon TC Parameters,1903316,7500,PS-s Halfmoon W,30369,34254_005_PSS_HM_WW,4.029,PQC4,CBKR_POLY,Standard,Right,CBKR-polySi,PQC_HM_POSITION 2,0.2,,,,20.0,20.045,Test_HPK_VPX34254_005_PSS_HM_WW_West_North_PQC4_CBKR-polySi_CBKRPoly_s_Run01_10_21_2020_04_37_09_PM.txt,Brown
20676260,9160,Tracker Halfmoon TC Parameters,1902626,7480,PS-s Halfmoon E,30370,34254_006_PSS_HM_EE,4.015,PQC3,VDP_EDGE,Rotated,Right,VdP-pPlus,PQC_HM_POSITION 3,0.2,,,,20.0,20.08,Test_HPK_VPX34254_006_PSS_HM_EE_East_South_PQC3_VdP-pPlus_VDPEdge_r_Run01_10_21_2020_05_31_18_PM.txt,Brown
20641683,9160,Tracker Halfmoon TC Parameters,1901687,7500,PS-s Halfmoon W,30375,34254_006_PSS_HM_WW,4.082,PQC2,LINEWIDTH_STOP,Not Used,Right,Linewidth-pstop_2,PQC_HM_POSITION 4,0.5,,,,20.0,20.021,Test_HPK_VPX34254_006_PSS_HM_WW_West_North_PQC2_Linewidth-pstop_2_LinewidthStop_Run01_10_21_2020_06_34_04_PM.txt,Brown
20676277,9160,Tracker Halfmoon TC Parameters,1904801,7480,PS-s Halfmoon E,30376,34254_007_PSS_HM_EE,4.029,PQC1,VDP_STOP,Standard,Right,VdP-pstop,PQC_HM_POSITION 1,0.5,,,,20.0,20.016,Test_HPK_VPX34254_007_PSS_HM_EE_East_South_PQC1_VdP-pstop_VDPStop_s_Run01_10_22_2020_12_03_00_PM.txt,Brown
20641699,9160,Tracker Halfmoon TC Parameters,1902611,7500,PS-s Halfmoon W,30381,34254_007_PSS_HM_WW,4.08,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.004,Test_HPK_VPX34254_007_PSS_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_10_22_2020_01_06_21_PM.txt,Brown
20676266,9160,Tracker Halfmoon TC Parameters,1903187,7480,PS-s Halfmoon E,30382,34254_008_PSS_HM_EE,3.997,PQC3,VDP_BULK,Standard,Right,VdP-bulk,PQC_HM_POSITION 3,0.5,,,,20.0,20.01,Test_HPK_VPX34254_008_PSS_HM_EE_East_South_PQC3_VdP-bulk_VDPBulk_s_Run01_10_22_2020_02_50_59_PM.txt,Brown
20676264,9160,Tracker Halfmoon TC Parameters,1902869,7500,PS-s Halfmoon W,30387,34254_008_PSS_HM_WW,4.03,PQC3,VDP_BULK,Rotated,Right,VdP-bulk,PQC_HM_POSITION 4,0.5,,,,20.0,20.001,Test_HPK_VPX34254_008_PSS_HM_WW_West_North_PQC3_VdP-bulk_VDPBulk_r_Run01_10_22_2020_04_04_29_PM.txt,Brown
20641694,9160,Tracker Halfmoon TC Parameters,1902290,7480,PS-s Halfmoon E,30388,34254_009_PSS_HM_EE,4.04,PQC4,CBKR_POLY,Rotated,Right,CBKR-polySi,PQC_HM_POSITION 1,0.2,,,,20.0,20.006,Test_HPK_VPX34254_009_PSS_HM_EE_East_South_PQC4_CBKR-polySi_CBKRPoly_r_Run01_10_22_2020_07_26_40_PM.txt,Brown
20641692,9160,Tracker Halfmoon TC Parameters,1902251,7500,PS-s Halfmoon W,30393,34254_009_PSS_HM_WW,4.049,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 2,0.2,,,,20.0,20.004,Test_HPK_VPX34254_009_PSS_HM_WW_West_North_PQC4_CBKR-strip_CBKRStrip_s_Run01_10_22_2020_08_39_16_PM.txt,Brown
20641693,9160,Tracker Halfmoon TC Parameters,1902266,7480,PS-s Halfmoon E,30394,34254_010_PSS_HM_EE,4.01,PQC4,CBKR_POLY,Rotated,Right,CBKR-polySi,PQC_HM_POSITION 3,0.2,,,,20.0,20.014,Test_HPK_VPX34254_010_PSS_HM_EE_East_South_PQC4_CBKR-polySi_CBKRPoly_r_Run01_10_22_2020_09_53_11_PM.txt,Brown
20676265,9160,Tracker Halfmoon TC Parameters,1902998,7500,PS-s Halfmoon W,30399,34254_010_PSS_HM_WW,4.04,PQC3,VDP_EDGE,Standard,Right,VdP-pPlus,PQC_HM_POSITION 4,0.2,,,,20.0,20.002,Test_HPK_VPX34254_010_PSS_HM_WW_West_North_PQC3_VdP-pPlus_VDPEdge_s_Run01_10_22_2020_10_47_02_PM.txt,Brown
20641698,9160,Tracker Halfmoon TC Parameters,1902506,7480,PS-s Halfmoon E,30424,34254_015_PSS_HM_EE,4.017,PQC3,CLOVER_METAL,Rotated,Right,VdP-metalClover,PQC_HM_POSITION 1,0.2,,,,20.0,20.005,Test_HPK_VPX34254_015_PSS_HM_EE_East_South_PQC3_VdP-metalClover_CloverMetal_r_Run01_10_30_2020_03_01_12_PM.txt,Brown
20732126,9160,Tracker Halfmoon TC Parameters,1906046,7500,PS-s Halfmoon W,30429,34254_015_PSS_HM_WW,4.044,PQC4,CBKR_POLY,Standard,Right,CBKR-polySi,PQC_HM_POSITION 2,0.2,,,,20.0,20.004,Test_HPK_VPX34254_015_PSS_HM_WW_West_North_PQC4_CBKR-polySi_CBKRPoly_s_Run01_10_30_2020_04_41_16_PM.txt,Brown
20641680,9160,Tracker Halfmoon TC Parameters,1901282,7480,PS-s Halfmoon E,30430,34254_016_PSS_HM_EE,4.017,PQC4,CBKR_POLY,Standard,Right,CBKR-polySi,PQC_HM_POSITION 3,0.2,,,,20.0,20.018,Test_HPK_VPX34254_016_PSS_HM_EE_East_South_PQC4_CBKR-polySi_CBKRPoly_s_Run01_10_30_2020_05_49_53_PM.txt,Brown
20641681,9160,Tracker Halfmoon TC Parameters,1901288,7500,PS-s Halfmoon W,30435,34254_016_PSS_HM_WW,4.06,PQC1,VDP_POLY,Standard,Right,VdP-polySi,PQC_HM_POSITION 4,0.2,,,,20.0,20.024,Test_HPK_VPX34254_016_PSS_HM_WW_West_North_PQC1_VdP-polySi_VDPPoly_s_Run01_10_30_2020_05_58_14_PM.txt,Brown
20732134,9160,Tracker Halfmoon TC Parameters,1906766,7480,PS-s Halfmoon E,30460,34254_021_PSS_HM_EE,3.914,PQC4,CC_STRIP,Not Used,Right,ContactChain-Strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.0,Test_HPK_VPX34254_021_PSS_HM_EE_East_South_PQC4_ContactChain-Strip_CCStrip_IV_Run01_10_23_2020_03_06_35_PM.txt,Brown
20732122,9160,Tracker Halfmoon TC Parameters,1905218,7500,PS-s Halfmoon W,30465,34254_021_PSS_HM_WW,3.984,PQC3,VDP_EDGE,Linewidth,Right,Linewidth-pPlus,PQC_HM_POSITION 2,0.2,,,,20.0,20.004,Test_HPK_VPX34254_021_PSS_HM_WW_West_North_PQC3_Linewidth-pPlus_VDPEdge_linewidth_Run01_10_23_2020_03_55_44_PM.txt,Brown
20676268,9160,Tracker Halfmoon TC Parameters,1903505,7480,PS-s Halfmoon E,30466,34254_022_PSS_HM_EE,3.983,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.014,Test_HPK_VPX34254_022_PSS_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_s_Run01_10_23_2020_05_22_32_PM.txt,Brown
20641690,9160,Tracker Halfmoon TC Parameters,1902128,7500,PS-s Halfmoon W,30471,34254_022_PSS_HM_WW,4.028,PQC3,VDP_EDGE,Linewidth,Right,Linewidth-pPlus,PQC_HM_POSITION 4,0.2,,,,20.0,20.002,Test_HPK_VPX34254_022_PSS_HM_WW_West_North_PQC3_Linewidth-pPlus_VDPEdge_linewidth_Run01_10_23_2020_06_12_32_PM.txt,Brown
20676263,9160,Tracker Halfmoon TC Parameters,1902842,7480,PS-s Halfmoon E,30472,34254_023_PSS_HM_EE,4.038,PQC3,VDP_BULK,Rotated,Right,VdP-bulk,PQC_HM_POSITION 1,0.5,,,,20.0,20.002,Test_HPK_VPX34254_023_PSS_HM_EE_East_South_PQC3_VdP-bulk_VDPBulk_r_Run01_10_26_2020_03_16_51_PM.txt,Brown
20641684,9160,Tracker Halfmoon TC Parameters,1901714,7500,PS-s Halfmoon W,30477,34254_023_PSS_HM_WW,4.034,PQC4,CC_EDGE,Not Used,Right,ContactChain-Edge,PQC_HM_POSITION 2,0.2,,,,20.0,20.003,Test_HPK_VPX34254_023_PSS_HM_WW_West_North_PQC4_ContactChain-Edge_CCEdge_IV_Run01_10_26_2020_04_45_49_PM.txt,Brown
20676261,9160,Tracker Halfmoon TC Parameters,1902659,7480,PS-s Halfmoon E,30478,34254_024_PSS_HM_EE,3.972,PQC2,DIEL_SW,Not Used,Right,DielBreakdown_alt,PQC_HM_POSITION 3,1.0,,,,20.0,20.018,Test_HPK_VPX34254_024_PSS_HM_EE_East_South_PQC2_DielBreakdown_alt_DielSW_IV_Run01_10_26_2020_05_31_00_PM.txt,Brown
20676270,9160,Tracker Halfmoon TC Parameters,1903739,7500,PS-s Halfmoon W,30483,34254_024_PSS_HM_WW,4.027,PQC3,CLOVER_METAL,Standard,Right,VdP-metalClover,PQC_HM_POSITION 4,0.2,,,,20.0,19.901,Test_HPK_VPX34254_024_PSS_HM_WW_West_North_PQC3_VdP-metalClover_CloverMetal_s_Run02_10_27_2020_02_47_23_PM.txt,Brown
20676273,9160,Tracker Halfmoon TC Parameters,1904030,7480,PS-s Halfmoon E,30484,34254_025_PSS_HM_EE,4.039,PQC1,VDP_POLY,Rotated,Right,VdP-polySi,PQC_HM_POSITION 1,0.2,,,,20.0,20.002,Test_HPK_VPX34254_025_PSS_HM_EE_East_South_PQC1_VdP-polySi_VDPPoly_r_Run01_10_27_2020_05_12_11_PM.txt,Brown
20732133,9160,Tracker Halfmoon TC Parameters,1906736,7500,PS-s Halfmoon W,30489,34254_025_PSS_HM_WW,4.062,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.178,20.0,20.006,Test_HPK_VPX34254_025_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_27_2020_07_19_24_PM.txt,Brown
20676262,9160,Tracker Halfmoon TC Parameters,1902680,7480,PS-s Halfmoon E,30490,34254_026_PSS_HM_EE,3.987,PQC3,VDP_EDGE,Rotated,Right,VdP-pPlus,PQC_HM_POSITION 3,0.2,,,,20.0,20.012,Test_HPK_VPX34254_026_PSS_HM_EE_East_South_PQC3_VdP-pPlus_VDPEdge_r_Run01_10_27_2020_08_08_39_PM.txt,Brown
20732124,9160,Tracker Halfmoon TC Parameters,1905770,7500,PS-s Halfmoon W,30495,34254_026_PSS_HM_WW,4.067,PQC1,VDP_STRIP,Standard,Right,VdP-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.013,Test_HPK_VPX34254_026_PSS_HM_WW_West_North_PQC1_VdP-strip_VDPStrip_s_Run01_10_27_2020_08_36_28_PM.txt,Brown
20641686,9160,Tracker Halfmoon TC Parameters,1901849,7480,PS-s Halfmoon E,30496,34254_027_PSS_HM_EE,3.946,PQC1,VDP_STRIP,Standard,Right,VdP-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.151,Test_HPK_VPX34254_027_PSS_HM_EE_East_South_PQC1_VdP-strip_VDPStrip_s_Run01_10_28_2020_12_53_26_PM.txt,Brown
20641697,9160,Tracker Halfmoon TC Parameters,1902482,7500,PS-s Halfmoon W,30501,34254_027_PSS_HM_WW,4.094,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.006,Test_HPK_VPX34254_027_PSS_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_10_28_2020_02_05_17_PM.txt,Brown
20676272,9160,Tracker Halfmoon TC Parameters,1903955,7480,PS-s Halfmoon E,30502,34254_028_PSS_HM_EE,3.948,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.034,Test_HPK_VPX34254_028_PSS_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_r_Run01_10_28_2020_04_05_08_PM.txt,Brown
20641687,9160,Tracker Halfmoon TC Parameters,1901900,7500,PS-s Halfmoon W,30507,34254_028_PSS_HM_WW,4.103,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.003,Test_HPK_VPX34254_028_PSS_HM_WW_West_North_PQC4_CBKR-strip_CBKRStrip_r_Run01_10_28_2020_05_13_19_PM.txt,Brown
20732130,9160,Tracker Halfmoon TC Parameters,1906472,7480,PS-s Halfmoon E,30550,34254_036_PSS_HM_EE,4.088,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.003,Test_HPK_VPX34254_036_PSS_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_s_Run01_10_29_2020_07_20_28_PM.txt,Brown
20732131,9160,Tracker Halfmoon TC Parameters,1906532,7500,PS-s Halfmoon W,30555,34254_036_PSS_HM_WW,4.116,PQC2,R_POLY,Not Used,Right,MeanderPolySi,PQC_HM_POSITION 2,0.2,,,,20.0,20.004,Test_HPK_VPX34254_036_PSS_HM_WW_West_North_PQC2_MeanderPolySi_Rpoly_Run01_10_29_2020_08_00_09_PM.txt,Brown
20732125,9160,Tracker Halfmoon TC Parameters,1905998,7480,PS-s Halfmoon E,30556,34254_037_PSS_HM_EE,4.064,PQC2,LINEWIDTH_STOP,Not Used,Right,Linewidth-pstop_2,PQC_HM_POSITION 3,0.5,,,,20.0,20.011,Test_HPK_VPX34254_037_PSS_HM_EE_East_South_PQC2_Linewidth-pstop_2_LinewidthStop_Run01_10_29_2020_09_08_30_PM.txt,Brown
20732121,9160,Tracker Halfmoon TC Parameters,1905005,7500,PS-s Halfmoon W,30561,34254_037_PSS_HM_WW,4.095,PQC3,VDP_BULK,Rotated,Right,VdP-bulk,PQC_HM_POSITION 4,0.5,,,,20.0,19.886,Test_HPK_VPX34254_037_PSS_HM_WW_West_North_PQC3_VdP-bulk_VDPBulk_r_Run02_10_30_2020_01_30_50_PM.txt,Brown
20641688,9160,Tracker Halfmoon TC Parameters,1901918,7480,PS-s Halfmoon E,30568,34254_039_PSS_HM_EE,4.083,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 1,0.4,,,,20.0,20.004,Test_HPK_VPX34254_039_PSS_HM_EE_East_South_PQC4_ContactChain-PolySi_CCPoly_IV_Run01_11_02_2020_04_05_07_PM.txt,Brown
20676279,9160,Tracker Halfmoon TC Parameters,1904858,7500,PS-s Halfmoon W,30573,34254_039_PSS_HM_WW,4.113,PQC3,CLOVER_METAL,Standard,Right,VdP-metalClover,PQC_HM_POSITION 2,0.2,,,,20.0,20.027,Test_HPK_VPX34254_039_PSS_HM_WW_West_North_PQC3_VdP-metalClover_CloverMetal_s_Run01_11_02_2020_04_52_22_PM.txt,Brown
20732129,9160,Tracker Halfmoon TC Parameters,1906322,7480,PS-s Halfmoon E,30574,34254_040_PSS_HM_EE,4.087,PQC2,R_POLY,Not Used,Right,Resistor-polySi,PQC_HM_POSITION 3,0.2,,,,20.0,20.151,Test_HPK_VPX34254_040_PSS_HM_EE_East_South_PQC2_Resistor-polySi_Rpoly_Run04_11_04_2020_03_08_48_PM.txt,Brown
20641685,9160,Tracker Halfmoon TC Parameters,1901813,7500,PS-s Halfmoon W,30579,34254_040_PSS_HM_WW,4.107,PQC2,R_POLY,Not Used,Right,MeanderPolySi,PQC_HM_POSITION 4,0.2,,,,20.0,20.03,Test_HPK_VPX34254_040_PSS_HM_WW_West_North_PQC2_MeanderPolySi_Rpoly_Run01_11_02_2020_06_59_14_PM.txt,Brown
20732132,9160,Tracker Halfmoon TC Parameters,1906598,7480,PS-s Halfmoon E,31004,34254_045_PSS_HM_EE,3.982,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.167,20.0,20.004,Test_HPK_VPX34254_045_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_28_2020_07_59_37_PM.txt,Brown
20676276,9160,Tracker Halfmoon TC Parameters,1904441,7500,PS-s Halfmoon W,31009,34254_045_PSS_HM_WW,4.058,PQC1,VDP_STOP,Standard,Right,VdP-pstop,PQC_HM_POSITION 2,0.5,,,,20.0,20.002,Test_HPK_VPX34254_045_PSS_HM_WW_West_North_PQC1_VdP-pstop_VDPStop_s_Run01_10_28_2020_08_09_50_PM.txt,Brown
20641682,9160,Tracker Halfmoon TC Parameters,1901366,7480,PS-s Halfmoon E,31010,34254_046_PSS_HM_EE,4.014,PQC4,CBKR_POLY,Rotated,Right,CBKR-polySi,PQC_HM_POSITION 3,0.2,,,,20.0,20.021,Test_HPK_VPX34254_046_PSS_HM_EE_East_South_PQC4_CBKR-polySi_CBKRPoly_r_Run01_10_28_2020_10_17_19_PM.txt,Brown
20641695,9160,Tracker Halfmoon TC Parameters,1902293,7500,PS-s Halfmoon W,31015,34254_046_PSS_HM_WW,4.047,PQC3,VDP_EDGE,Rotated,Right,VdP-pPlus,PQC_HM_POSITION 4,0.2,,,,20.0,20.003,Test_HPK_VPX34254_046_PSS_HM_WW_West_North_PQC3_VdP-pPlus_VDPEdge_r_Run01_10_28_2020_11_06_24_PM.txt,Brown
20732120,9160,Tracker Halfmoon TC Parameters,1904909,7480,PS-s Halfmoon E,31016,34254_047_PSS_HM_EE,4.016,PQC2,LINEWIDTH_STRIP,Not Used,Right,Linewidth-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.002,Test_HPK_VPX34254_047_PSS_HM_EE_East_South_PQC2_Linewidth-strip_LinewidthStrip_Run02_10_29_2020_05_34_49_PM.txt,Brown
20676271,9160,Tracker Halfmoon TC Parameters,1903880,7500,PS-s Halfmoon W,31021,34254_047_PSS_HM_WW,4.063,PQC1,VDP_STRIP,Standard,Right,VdP-strip,PQC_HM_POSITION 2,0.2,,,,20.0,20.0,Test_HPK_VPX34254_047_PSS_HM_WW_West_North_PQC1_VdP-strip_VDPStrip_s_Run01_10_29_2020_01_24_08_PM.txt,Brown
20641696,9160,Tracker Halfmoon TC Parameters,1902320,7480,PS-s Halfmoon E,31022,34254_048_PSS_HM_EE,4.03,PQC2,R_POLY,Not Used,Right,MeanderPolySi,PQC_HM_POSITION 3,0.2,,,,20.0,20.01,Test_HPK_VPX34254_048_PSS_HM_EE_East_South_PQC2_MeanderPolySi_Rpoly_Run01_10_29_2020_03_03_20_PM.txt,Brown
20676274,9160,Tracker Halfmoon TC Parameters,1904321,7500,PS-s Halfmoon W,31027,34254_048_PSS_HM_WW,4.072,PQC1,CAP_E,Not Used,Right,Capacitor,PQC_HM_POSITION 4,3.0,1000.0,0.25,0.352,20.0,20.006,Test_HPK_VPX34254_048_PSS_HM_WW_West_North_PQC1_Capacitor_CapE_CV_Run01_10_29_2020_04_10_37_PM.txt,Brown
21505199,9160,Tracker Halfmoon TC Parameters,2000288,7400,2S Halfmoon E,29800,34331_001_2-S_HM_EE,4.073,PQC1,VDP_STRIP,Standard,Right,VdP-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.049,Test_HPK_VPX34331_001_2-S_HM_EE_East_South_PQC1_VdP-strip_VDPStrip_s_Run01_09_11_2020_09_22_05_PM.txt,Brown
21505180,9160,Tracker Halfmoon TC Parameters,1998749,7400,2S Halfmoon E,29800,34331_001_2-S_HM_EE,4.108,PQC1,VDP_STRIP,Standard,Right,VdP-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.049,Test_HPK_VPX34331_001_2-S_HM_EE_East_South_PQC1_VdP-strip_VDPStrip_s_Run01_09_11_2020_09_22_05_PM.txt,Brown
21505198,9160,Tracker Halfmoon TC Parameters,2000258,7420,2S Halfmoon W,29803,34331_001_2-S_HM_WW,4.046,PQC1,VDP_STOP,Rotated,Left,VdP-pstop,PQC_HM_POSITION 4,0.5,,,,20.0,20.102,Test_HPK_VPX34331_001_2-S_HM_WW_West_South_PQC1_VdP-pstop_VDPStop_r_Run01_09_14_2020_06_28_05_PM.txt,Brown
21548765,9160,Tracker Halfmoon TC Parameters,2000768,7420,2S Halfmoon W,29803,34331_001_2-S_HM_WW,4.06,PQC1,VDP_STOP,Rotated,Left,VdP-pstop,PQC_HM_POSITION 4,0.5,,,,20.0,20.102,Test_HPK_VPX34331_001_2-S_HM_WW_West_South_PQC1_VdP-pstop_VDPStop_r_Run01_09_14_2020_06_28_05_PM.txt,Brown
21548779,9160,Tracker Halfmoon TC Parameters,2002415,7400,2S Halfmoon E,29804,34331_002_2-S_HM_EE,4.167,PQC3,CLOVER_METAL,Rotated,Right,VdP-metalClover,PQC_HM_POSITION 1,0.2,,,,20.0,20.009,Test_HPK_VPX34331_002_2-S_HM_EE_East_South_PQC3_VdP-metalClover_CloverMetal_r_Run01_09_15_2020_05_16_52_PM.txt,Brown
21548776,9160,Tracker Halfmoon TC Parameters,2002301,7420,2S Halfmoon W,29807,34331_002_2-S_HM_WW,4.104,PQC2,DIEL_SW,Not Used,Right,DielBreakdown_alt,PQC_HM_POSITION 2,1.0,,,,20.0,20.052,Test_HPK_VPX34331_002_2-S_HM_WW_West_North_PQC2_DielBreakdown_alt_DielSW_IV_Run01_09_15_2020_06_38_30_PM.txt,Brown
21548774,9160,Tracker Halfmoon TC Parameters,2002079,7400,2S Halfmoon E,29808,34331_004_2-S_HM_EE,4.106,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,,,,20.0,20.117,Test_HPK_VPX34331_004_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_16_2020_10_44_59_AM.txt,Brown
21548768,9160,Tracker Halfmoon TC Parameters,2001149,7420,2S Halfmoon W,29811,34331_004_2-S_HM_WW,4.082,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.081,Test_HPK_VPX34331_004_2-S_HM_WW_West_North_PQC4_CBKR-strip_CBKRStrip_r_Run01_09_16_2020_11_56_37_AM.txt,Brown
21548770,9160,Tracker Halfmoon TC Parameters,2001659,7400,2S Halfmoon E,29812,34331_006_2-S_HM_EE,4.056,PQC1,VDP_STRIP,Standard,Left,VdP-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.034,Test_HPK_VPX34331_006_2-S_HM_EE_East_North_PQC1_VdP-strip_VDPStrip_s_Run01_09_18_2020_03_29_11_PM.txt,Brown
21548778,9160,Tracker Halfmoon TC Parameters,2002391,7420,2S Halfmoon W,29815,34331_006_2-S_HM_WW,4.066,PQC1,VDP_STRIP,Rotated,Right,VdP-strip,PQC_HM_POSITION 2,0.2,,,,20.0,20.046,Test_HPK_VPX34331_006_2-S_HM_WW_West_North_PQC1_VdP-strip_VDPStrip_r_Run01_09_17_2020_04_31_52_PM.txt,Brown
21505193,9160,Tracker Halfmoon TC Parameters,1999775,7400,2S Halfmoon E,29816,34331_007_2-S_HM_EE,4.082,PQC1,VDP_STRIP,Standard,Right,VdP-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.078,Test_HPK_VPX34331_007_2-S_HM_EE_East_South_PQC1_VdP-strip_VDPStrip_s_Run01_09_17_2020_05_43_56_PM.txt,Brown
21505189,9160,Tracker Halfmoon TC Parameters,1999511,7420,2S Halfmoon W,29819,34331_007_2-S_HM_WW,4.045,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.13,Test_HPK_VPX34331_007_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_17_2020_06_59_33_PM.txt,Brown
21548761,9160,Tracker Halfmoon TC Parameters,2000540,7400,2S Halfmoon E,29820,34331_008_2-S_HM_EE,4.066,PQC4,CBKR_POLY,Rotated,Right,CBKR-polySi,PQC_HM_POSITION 1,0.2,,,,20.0,20.007,Test_HPK_VPX34331_008_2-S_HM_EE_East_South_PQC4_CBKR-polySi_CBKRPoly_r_Run01_09_18_2020_05_24_42_PM.txt,Brown
21505196,9160,Tracker Halfmoon TC Parameters,2000153,7420,2S Halfmoon W,29823,34331_008_2-S_HM_WW,4.088,PQC3,VDP_EDGE,Rotated,Right,VdP-pPlus,PQC_HM_POSITION 2,0.2,,,,20.0,20.047,Test_HPK_VPX34331_008_2-S_HM_WW_West_North_PQC3_VdP-pPlus_VDPEdge_r_Run01_09_18_2020_06_17_13_PM.txt,Brown
21505187,9160,Tracker Halfmoon TC Parameters,1999382,7400,2S Halfmoon E,29824,34331_009_2-S_HM_EE,4.09,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,,,,20.0,20.099,Test_HPK_VPX34331_009_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_18_2020_07_56_13_PM.txt,Brown
21505195,9160,Tracker Halfmoon TC Parameters,1999910,7420,2S Halfmoon W,29827,34331_009_2-S_HM_WW,4.074,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 4,0.4,,,,20.0,20.043,Test_HPK_VPX34331_009_2-S_HM_WW_West_North_PQC4_ContactChain-PolySi_CCPoly_IV_Run01_09_18_2020_09_01_43_PM.txt,Brown
21548772,9160,Tracker Halfmoon TC Parameters,2001908,7400,2S Halfmoon E,29828,34331_011_2-S_HM_EE,4.078,PQC3,VDP_BULK,Rotated,Right,VdP-bulk,PQC_HM_POSITION 1,0.5,,,,20.0,20.003,Test_HPK_VPX34331_011_2-S_HM_EE_East_South_PQC3_VdP-bulk_VDPBulk_r_Run01_09_23_2020_03_54_56_PM.txt,Brown
21505185,9160,Tracker Halfmoon TC Parameters,1999076,7420,2S Halfmoon W,29831,34331_011_2-S_HM_WW,4.091,PQC2,GCD,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,,,,20.0,20.019,Test_HPK_VPX34331_011_2-S_HM_WW_West_North_PQC2_GCD_GCD_IV_Run01_09_23_2020_05_05_38_PM.txt,Brown
21505182,9160,Tracker Halfmoon TC Parameters,1998881,7400,2S Halfmoon E,29832,34331_012_2-S_HM_EE,4.047,PQC1,MOS_QUARTER,Not Used,Right,MOS,PQC_HM_POSITION 3,10.0,10000.0,0.05,,20.0,20.08,Test_HPK_VPX34331_012_2-S_HM_EE_East_South_PQC1_MOS_MOSQuarter_CV_Run01_09_23_2020_05_59_56_PM.txt,Brown
21548762,9160,Tracker Halfmoon TC Parameters,2000708,7420,2S Halfmoon W,29835,34331_012_2-S_HM_WW,4.085,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.035,Test_HPK_VPX34331_012_2-S_HM_WW_West_North_PQC4_CBKR-strip_CBKRStrip_s_Run01_09_23_2020_07_51_10_PM.txt,Brown
