batch_number,Type,Orientation,PART_ID,PART_NAME_LABEL,VTH_V,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
44674,PSS,EE,265014,44674_039_PSS_HM_EE,4.119,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_44674_039_PSS_HM_E_flute1_R_FET_3_3_2023_15h20m58s.txt,Perugia
44674,PSS,EE,265014,44674_039_PSS_HM_EE,4.121,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_44674_039_PSS_HM_E_flute1_L_FET_3_3_2023_15h30m8s.txt,Perugia
44674,PSS,WW,265019,44674_039_PSS_HM_WW,4.082,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_44674_039_PSS_HM_W_flute1_L_FET_6_3_2023_8h34m48s.txt,Perugia
44674,PSS,WW,265019,44674_039_PSS_HM_WW,4.134,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_44674_039_PSS_HM_W_flute1_R_FET_6_3_2023_8h48m36s.txt,Perugia
44674,PSS,EE,265090,44674_045_PSS_HM_EE,4.154,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_44674_045_PSS_HM_E_flute1_L_FET_20_2_2023_16h19m56s.txt,Perugia
44674,PSS,WW,265095,44674_045_PSS_HM_WW,4.135,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_44674_045_PSS_HM_W_flute1_L_FET_20_2_2023_16h56m34s.txt,Perugia
43284,PSP,EE,266018,43284_014_PSP_HM_EE,2.77267,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.2,21.2,Demokritos_VPX43284_014_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
43284,PSP,WW,266033,43284_014_PSP_HM_WW,3.00881,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.6,21.6,Demokritos_VPX43284_014_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
43284,PSP,EE,266138,43284_024_PSP_HM_EE,2.66847,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,23.0,23.0,Demokritos_VPX43284_024_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
43284,PSP,EE,266138,43284_024_PSP_HM_EE,2.84805,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,22.8,22.8,Demokritos_VPX43284_024_PSP_HM_E_Right_PQC1_FETPSs_trans.xml,Demokritos
43284,PSP,WW,266153,43284_024_PSP_HM_WW,2.88709,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,23.3,23.3,Demokritos_VPX43284_024_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
43284,PSP,WW,266153,43284_024_PSP_HM_WW,2.65405,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,23.2,23.2,Demokritos_VPX43284_024_PSP_HM_W_Right_PQC1_FETPSs_trans.xml,Demokritos
43284,PSP,EE,266176,43284_027_PSP_HM_EE,2.80881,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,22.0,22.0,Demokritos_VPX43284_027_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
43284,PSP,WW,266191,43284_027_PSP_HM_WW,3.34495,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,22.2,22.2,Demokritos_VPX43284_027_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
43284,PSP,EE,266258,43284_034_PSP_HM_EE,2.85586,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,19.0,19.0,Demokritos_VPX43284_034_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
43284,PSP,EE,266258,43284_034_PSP_HM_EE,3.18739,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,18.9,18.9,Demokritos_VPX43284_034_PSP_HM_E_Right_PQC1_FETPSs_trans.xml,Demokritos
43284,PSP,WW,266273,43284_034_PSP_HM_WW,3.34595,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,19.9,19.9,Demokritos_VPX43284_034_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
43284,PSP,WW,266273,43284_034_PSP_HM_WW,2.8036,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,19.7,19.7,Demokritos_VPX43284_034_PSP_HM_W_Right_PQC1_FETPSs_trans.xml,Demokritos
43284,PSP,EE,266296,43284_037_PSP_HM_EE,2.85856,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,20.6,20.6,Demokritos_VPX43284_037_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
43284,PSP,EE,266296,43284_037_PSP_HM_EE,3.25726,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,20.4,20.4,Demokritos_VPX43284_037_PSP_HM_E_Right_PQC1_FETPSs_trans.xml,Demokritos
43284,PSP,WW,266311,43284_037_PSP_HM_WW,3.35956,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.2,21.2,Demokritos_VPX43284_037_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
43284,PSP,WW,266311,43284_037_PSP_HM_WW,2.82993,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,21.2,21.2,Demokritos_VPX43284_037_PSP_HM_W_Right_PQC1_FETPSs_trans.xml,Demokritos
43284,PSP,EE,266410,43284_046_PSP_HM_EE,2.78378,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.5,21.5,Demokritos_VPX43284_046_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
43284,PSP,EE,266410,43284_046_PSP_HM_EE,3.07007,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,21.4,21.4,Demokritos_VPX43284_046_PSP_HM_E_Right_PQC1_FETPSs_trans.xml,Demokritos
43284,PSP,WW,266415,43284_046_PSP_HM_WW,3.27327,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,18.0,18.0,Demokritos_VPX43284_046_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
43284,PSP,WW,266415,43284_046_PSP_HM_WW,2.8013,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,17.8,17.8,Demokritos_VPX43284_046_PSP_HM_W_Right_PQC1_FETPSs_trans.xml,Demokritos
43284,PSP,EE,266432,43284_048_PSP_HM_EE,2.75836,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,22.4,22.4,Demokritos_VPX43284_048_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
43284,PSP,WW,266437,43284_048_PSP_HM_WW,3.16957,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,22.6,22.6,Demokritos_VPX43284_048_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266438,44682_001_PSP_HM_EE,2.94444,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,19.1,19.1,Demokritos_VPX44682_001_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266438,44682_001_PSP_HM_EE,3.31712,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,18.9,18.9,Demokritos_VPX44682_001_PSP_HM_E_Right_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266438,44682_001_PSP_HM_EE,2.94444,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,19.1,19.1,Demokritos_VPX44682_001_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266438,44682_001_PSP_HM_EE,3.31712,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,18.9,18.9,Demokritos_VPX44682_001_PSP_HM_E_Right_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266453,44682_001_PSP_HM_WW,2.98559,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,19.7,19.7,Demokritos_VPX44682_001_PSP_HM_W_Right_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266453,44682_001_PSP_HM_WW,3.34585,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,19.8,19.8,Demokritos_VPX44682_001_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266453,44682_001_PSP_HM_WW,3.34585,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,19.8,19.8,Demokritos_VPX44682_001_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266453,44682_001_PSP_HM_WW,2.98559,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,19.7,19.7,Demokritos_VPX44682_001_PSP_HM_W_Right_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266530,44682_008_PSP_HM_EE,2.78699,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,20.3,20.3,Demokritos_VPX44682_008_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266530,44682_008_PSP_HM_EE,2.78699,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,20.3,20.3,Demokritos_VPX44682_008_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266535,44682_008_PSP_HM_WW,3.16667,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,20.5,20.5,Demokritos_VPX44682_008_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266535,44682_008_PSP_HM_WW,3.16667,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,20.5,20.5,Demokritos_VPX44682_008_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266650,44682_018_PSP_HM_EE,2.82332,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,20.7,20.7,Demokritos_VPX44682_018_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266650,44682_018_PSP_HM_EE,2.82332,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,20.7,20.7,Demokritos_VPX44682_018_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266655,44682_018_PSP_HM_WW,3.28779,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,20.9,20.9,Demokritos_VPX44682_018_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266655,44682_018_PSP_HM_WW,3.28779,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,20.9,20.9,Demokritos_VPX44682_018_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266694,44682_022_PSP_HM_EE,2.85856,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,20.5,20.5,Demokritos_VPX44682_022_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266694,44682_022_PSP_HM_EE,3.25876,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,20.3,20.3,Demokritos_VPX44682_022_PSP_HM_E_Right_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266694,44682_022_PSP_HM_EE,2.85856,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,20.5,20.5,Demokritos_VPX44682_022_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266694,44682_022_PSP_HM_EE,3.25876,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,20.3,20.3,Demokritos_VPX44682_022_PSP_HM_E_Right_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266699,44682_022_PSP_HM_WW,3.34495,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.0,21.0,Demokritos_VPX44682_022_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266699,44682_022_PSP_HM_WW,2.85856,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,20.8,20.8,Demokritos_VPX44682_022_PSP_HM_W_Right_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266699,44682_022_PSP_HM_WW,2.85856,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,20.8,20.8,Demokritos_VPX44682_022_PSP_HM_W_Right_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266699,44682_022_PSP_HM_WW,3.34495,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.0,21.0,Demokritos_VPX44682_022_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266798,44682_031_PSP_HM_EE,3.07207,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.0,21.0,Demokritos_VPX44682_031_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266798,44682_031_PSP_HM_EE,3.07207,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.0,21.0,Demokritos_VPX44682_031_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266813,44682_031_PSP_HM_WW,3.34585,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.1,21.1,Demokritos_VPX44682_031_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266813,44682_031_PSP_HM_WW,3.34585,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.1,21.1,Demokritos_VPX44682_031_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266814,44682_032_PSP_HM_EE,3.27327,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,21.5,21.5,Demokritos_VPX44682_032_PSP_HM_E_Right_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266814,44682_032_PSP_HM_EE,3.07007,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.6,21.6,Demokritos_VPX44682_032_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266814,44682_032_PSP_HM_EE,3.07007,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.6,21.6,Demokritos_VPX44682_032_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266814,44682_032_PSP_HM_EE,3.27327,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,21.5,21.5,Demokritos_VPX44682_032_PSP_HM_E_Right_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266819,44682_032_PSP_HM_WW,3.25946,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,18.7,18.7,Demokritos_VPX44682_032_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266819,44682_032_PSP_HM_WW,3.07327,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,18.6,18.6,Demokritos_VPX44682_032_PSP_HM_W_Right_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266819,44682_032_PSP_HM_WW,3.25946,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,18.7,18.7,Demokritos_VPX44682_032_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266819,44682_032_PSP_HM_WW,3.07327,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,18.6,18.6,Demokritos_VPX44682_032_PSP_HM_W_Right_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266950,44682_043_PSP_HM_EE,2.95395,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.2,21.2,Demokritos_VPX44682_043_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266950,44682_043_PSP_HM_EE,2.95395,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.2,21.2,Demokritos_VPX44682_043_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266955,44682_043_PSP_HM_WW,3.07407,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.2,21.2,Demokritos_VPX44682_043_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266955,44682_043_PSP_HM_WW,3.07407,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.2,21.2,Demokritos_VPX44682_043_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266972,44682_045_PSP_HM_EE,3.04324,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,19.5,19.5,Demokritos_VPX44682_045_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266972,44682_045_PSP_HM_EE,3.34585,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,19.3,19.3,Demokritos_VPX44682_045_PSP_HM_E_Right_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266972,44682_045_PSP_HM_EE,3.04324,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,19.5,19.5,Demokritos_VPX44682_045_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,EE,266972,44682_045_PSP_HM_EE,3.34585,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,19.3,19.3,Demokritos_VPX44682_045_PSP_HM_E_Right_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266977,44682_045_PSP_HM_WW,3.33133,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,20.0,20.0,Demokritos_VPX44682_045_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266977,44682_045_PSP_HM_WW,3.04464,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,19.9,19.9,Demokritos_VPX44682_045_PSP_HM_W_Right_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266977,44682_045_PSP_HM_WW,3.04464,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,19.9,19.9,Demokritos_VPX44682_045_PSP_HM_W_Right_PQC1_FETPSs_trans.xml,Demokritos
44682,PSP,WW,266977,44682_045_PSP_HM_WW,3.33133,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,20.0,20.0,Demokritos_VPX44682_045_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,EE,267032,44683_001_PSP_HM_EE,2.77267,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,20.5,20.5,Demokritos_VPX44683_001_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,EE,267032,44683_001_PSP_HM_EE,3.0,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,20.3,20.3,Demokritos_VPX44683_001_PSP_HM_E_Right_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,EE,267032,44683_001_PSP_HM_EE,2.77267,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,20.5,20.5,Demokritos_VPX44683_001_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,WW,267037,44683_001_PSP_HM_WW,3.07007,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.4,21.4,Demokritos_VPX44683_001_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,WW,267037,44683_001_PSP_HM_WW,2.67568,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,21.2,21.2,Demokritos_VPX44683_001_PSP_HM_W_Right_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,EE,267070,44683_004_PSP_HM_EE,2.75836,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,20.5,20.5,Demokritos_VPX44683_004_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,WW,267075,44683_004_PSP_HM_WW,3.07207,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.1,21.1,Demokritos_VPX44683_004_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,EE,267190,44683_014_PSP_HM_EE,2.74675,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.7,21.7,Demokritos_VPX44683_014_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,WW,267195,44683_014_PSP_HM_WW,2.98298,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.9,21.9,Demokritos_VPX44683_014_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,EE,267278,44683_022_PSP_HM_EE,2.75495,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,22.1,22.1,Demokritos_VPX44683_022_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,EE,267278,44683_022_PSP_HM_EE,2.85856,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,21.9,21.9,Demokritos_VPX44683_022_PSP_HM_E_Right_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,WW,267293,44683_022_PSP_HM_WW,2.95676,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,22.3,22.3,Demokritos_VPX44683_022_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,WW,267293,44683_022_PSP_HM_WW,2.67247,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,22.3,22.3,Demokritos_VPX44683_022_PSP_HM_W_Right_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,EE,267332,44683_027_PSP_HM_EE,2.84144,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,22.0,22.0,Demokritos_VPX44683_027_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,WW,267337,44683_027_PSP_HM_WW,3.17167,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,22.2,22.2,Demokritos_VPX44683_027_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,EE,267392,44683_032_PSP_HM_EE,2.87027,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,22.7,22.7,Demokritos_VPX44683_032_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,EE,267392,44683_032_PSP_HM_EE,3.17167,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,22.6,22.6,Demokritos_VPX44683_032_PSP_HM_E_Right_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,WW,267397,44683_032_PSP_HM_WW,3.18619,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,22.8,22.8,Demokritos_VPX44683_032_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,WW,267397,44683_032_PSP_HM_WW,2.8013,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,22.8,22.8,Demokritos_VPX44683_032_PSP_HM_W_Right_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,EE,267550,44683_045_PSP_HM_EE,2.85586,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,20.2,20.2,Demokritos_VPX44683_045_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,EE,267550,44683_045_PSP_HM_EE,3.14414,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,20.0,20.0,Demokritos_VPX44683_045_PSP_HM_E_Right_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,WW,267555,44683_045_PSP_HM_WW,2.78699,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,21.3,21.3,Demokritos_VPX44683_045_PSP_HM_W_Right_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,EE,267594,44683_049_PSP_HM_EE,2.78378,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,22.3,22.3,Demokritos_VPX44683_049_PSP_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
44683,PSP,WW,267599,44683_049_PSP_HM_WW,3.05556,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,22.6,22.6,Demokritos_VPX44683_049_PSP_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
44169,2S,EE,269150,44169_003_2-S_HM_EE,4.292,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.162,Test_HPK_VPB44169_003_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run02_02_21_2023_05_45_39_PM.txt,Brown
44169,2S,WW,269153,44169_003_2-S_HM_WW,4.28,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.007,Test_HPK_VPB44169_003_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_02_21_2023_03_13_11_PM.txt,Brown
44169,2S,EE,269172,44169_006_2-S_HM_EE,4.304,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.032,Test_HPK_VPB44169_006_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_02_21_2023_06_39_15_PM.txt,Brown
