batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VTH_V
34343,PSS,WW,Brown,Right,20.0,20.068,3.943
34343,PSS,EE,Brown,Right,20.0,20.033,3.986
34343,PSS,WW,Brown,Right,20.0,20.06,4.016
34343,PSS,EE,Brown,Right,20.0,20.107,3.969
34343,PSS,WW,Brown,Right,20.0,20.009,4.007
34343,PSS,EE,Brown,Right,20.0,20.112,4.032
34343,PSS,WW,Brown,Right,20.0,20.002,4.008
34343,PSS,EE,Brown,Right,20.0,20.019,3.994
34343,PSS,WW,Brown,Right,20.0,20.058,4.012
34343,PSS,EE,Brown,Right,20.0,20.094,4.231
34343,PSS,WW,Brown,Right,20.0,20.013,3.969
34343,PSS,EE,Brown,Right,20.0,20.034,3.902
34343,PSS,WW,Brown,Right,20.0,20.059,3.922
34343,PSS,EE,Brown,Right,20.0,20.093,3.961
34343,PSS,WW,Brown,Right,20.0,20.054,3.954
34343,PSS,EE,Brown,Right,20.0,20.096,3.942
34343,PSS,WW,Brown,Right,20.0,20.122,3.932
34343,PSS,EE,Brown,Right,20.0,20.02,4.121
34343,PSS,WW,Brown,Right,20.0,20.027,4.072
34343,PSS,EE,Brown,Right,20.0,20.059,4.101
34343,PSS,WW,Brown,Right,20.0,20.069,4.074
34343,PSS,EE,Brown,Right,20.0,20.073,4.078
34343,PSS,WW,Brown,Right,20.0,20.048,4.058
34343,PSS,EE,Brown,Right,20.0,20.093,4.04
34343,PSS,WW,Brown,Right,20.0,20.13,4.005
34343,PSS,EE,Brown,Right,20.0,20.041,4.094
34343,PSS,WW,Brown,Right,20.0,20.016,4.047
34343,PSS,EE,Brown,Right,20.0,20.044,4.11
34343,PSS,WW,Brown,Right,20.0,20.079,4.09
34343,PSS,EE,Brown,Right,20.0,20.096,4.019
34343,PSS,WW,Brown,Right,20.0,20.071,3.954
34343,PSS,EE,Brown,Right,20.0,20.125,4.02
34343,PSS,WW,Brown,Right,20.0,20.15,3.991
34343,PSS,EE,Brown,Right,20.0,20.046,4.016
34343,PSS,WW,Brown,Right,20.0,20.025,3.986
34343,PSS,EE,Brown,Right,20.0,20.052,3.992
34343,PSS,WW,Brown,Right,20.0,20.071,3.95
35719,2S,EE,Perugia,Left,20.0,20.0,4.056
35719,2S,WW,Perugia,Left,20.0,20.0,4.05
35719,2S,EE,Perugia,Left,20.0,20.0,4.096
35719,2S,WW,Perugia,Left,20.0,20.0,3.999
35719,2S,WW,Perugia,Left,20.0,20.0,4.04
35719,2S,WW,Perugia,Left,20.0,20.0,4.053
35719,2S,EE,Perugia,Left,20.0,20.0,4.018
35719,2S,WW,Perugia,Left,20.0,20.0,3.937
35719,2S,EE,Perugia,Left,20.0,20.0,4.06
35719,2S,WW,Perugia,Left,20.0,20.0,4.06
35719,2S,EE,Perugia,Left,20.0,20.0,4.127
35719,2S,WW,Perugia,Left,20.0,20.0,4.037
35719,2S,EE,Perugia,Left,20.0,20.0,4.153
35719,2S,WW,Perugia,Left,20.0,20.0,4.116
35719,2S,EE,Perugia,Left,20.0,20.0,4.132
35719,2S,WW,Perugia,Left,20.0,20.0,4.064
35719,2S,EE,Perugia,Left,20.0,20.0,4.09
35713,PSS,EE,Perugia,Left,20.0,20.0,3.736
35713,PSS,WW,Perugia,Left,20.0,20.0,3.731
35713,PSS,WW,Perugia,Left,20.0,20.0,3.815
35713,PSS,EE,Perugia,Left,20.0,20.0,3.822
35713,PSS,WW,Perugia,Left,20.0,20.0,3.898
35713,PSS,EE,Perugia,Left,20.0,20.0,3.862
35713,PSS,WW,Perugia,Left,20.0,20.0,3.76
35713,PSS,EE,Perugia,Left,20.0,20.0,3.76
35713,PSS,WW,Perugia,Left,20.0,20.0,3.734
35713,PSS,EE,Perugia,Left,20.0,20.0,3.968
35713,PSS,WW,Perugia,Left,20.0,20.0,3.861
35713,PSS,EE,Perugia,Left,20.0,20.0,3.912
35713,PSS,WW,Perugia,Left,20.0,20.0,3.82
35713,PSS,EE,Perugia,Left,20.0,20.0,3.922
35722,2S,EE,Brown,Right,20.0,20.005,4.376
35722,2S,WW,Brown,Right,20.0,20.01,4.383
35722,2S,EE,Brown,Left,20.0,20.063,4.548
35722,2S,EE,Brown,Right,20.0,20.005,4.741
35722,2S,WW,Brown,Right,20.0,20.004,4.411
35722,2S,WW,Brown,Left,20.0,20.094,4.009
35722,2S,EE,Brown,Right,20.0,20.035,4.283
35722,2S,WW,Brown,Right,20.0,20.073,4.395
35722,2S,EE,Brown,Right,20.0,20.021,4.291
35722,2S,EE,Brown,Left,20.0,20.111,4.471
35722,2S,WW,Brown,Left,20.0,20.118,3.631
35722,2S,WW,Brown,Right,20.0,20.043,4.41
35722,2S,EE,Brown,Right,20.0,20.068,4.277
35722,2S,WW,Brown,Right,20.0,20.013,4.453
35722,2S,EE,Brown,Left,20.0,20.062,4.498
35722,2S,EE,Brown,Right,20.0,20.022,4.309
35722,2S,WW,Brown,Left,20.0,20.089,3.059
35722,2S,WW,Brown,Right,20.0,20.008,4.458
35722,2S,EE,Brown,Right,20.0,20.041,3.977
35722,2S,WW,Brown,Right,20.0,20.061,4.265
35722,2S,EE,Brown,Right,20.0,20.023,3.856
35722,2S,EE,Brown,Left,20.0,20.105,4.513
35722,2S,WW,Brown,Right,20.0,20.045,4.164
35722,2S,WW,Brown,Left,20.0,20.243,2.204
35952,2S,EE,Brown,Right,20.0,20.071,3.849
35952,2S,WW,Brown,Right,20.0,20.013,3.936
35952,2S,EE,Brown,Left,20.0,20.134,3.859
35952,2S,EE,Brown,Right,20.0,20.087,3.828
35952,2S,WW,Brown,Left,20.0,20.124,3.807
35952,2S,WW,Brown,Right,20.0,20.02,3.886
35717,2S,EE,Brown,Right,20.0,20.042,4.148
35717,2S,WW,Brown,Right,20.0,20.027,4.16
35717,2S,EE,Brown,Right,20.0,20.011,4.171
35717,2S,EE,Brown,Left,20.0,20.135,4.233
35717,2S,WW,Brown,Right,20.0,20.016,4.204
35717,2S,WW,Brown,Left,20.0,20.174,4.019
35717,2S,EE,Brown,Right,20.0,20.069,4.128
35717,2S,WW,Brown,Right,20.0,20.107,4.162
35717,2S,EE,Brown,Right,20.0,20.066,4.11
35717,2S,EE,Brown,Left,20.0,20.187,4.16
35717,2S,WW,Brown,Right,20.0,20.095,4.111
35717,2S,WW,Brown,Left,20.0,20.19,3.992
35717,2S,EE,Brown,Right,20.0,20.026,4.044
35717,2S,WW,Brown,Right,20.0,20.032,4.095
35717,2S,EE,Brown,Right,20.0,20.084,4.093
35717,2S,EE,Brown,Left,20.0,20.1,4.253
35717,2S,WW,Brown,Left,20.0,20.102,3.717
35717,2S,WW,Brown,Right,20.0,20.057,4.177
35717,2S,EE,Brown,Right,20.0,20.073,4.227
35717,2S,WW,Brown,Right,20.0,20.105,4.23
35717,2S,EE,Brown,Right,20.0,20.084,4.299
35717,2S,EE,Brown,Left,20.0,20.106,4.331
35717,2S,WW,Brown,Right,20.0,20.109,4.295
35717,2S,WW,Brown,Left,20.0,20.116,4.059
35717,2S,EE,Brown,Right,20.0,20.059,4.225
35717,2S,WW,Brown,Right,20.0,20.063,4.232
35717,2S,EE,Brown,Right,20.0,20.08,4.127
35717,2S,WW,Brown,Right,20.0,20.108,4.206
35718,2S,EE,Brown,Right,20.0,20.141,4.219
35718,2S,WW,Brown,Right,20.0,20.066,4.225
35718,2S,EE,Brown,Right,20.0,20.024,4.163
35718,2S,EE,Brown,Left,20.0,20.061,4.179
35718,2S,WW,Brown,Right,20.0,20.012,4.152
35718,2S,WW,Brown,Left,20.0,20.092,3.966
35718,2S,EE,Brown,Right,20.0,20.096,4.159
35718,2S,WW,Brown,Right,20.0,20.136,4.159
35718,2S,EE,Brown,Left,20.0,20.11,4.187
35718,2S,EE,Brown,Right,20.0,20.028,4.146
35718,2S,WW,Brown,Left,20.0,20.118,4.04
35718,2S,WW,Brown,Right,20.0,20.049,4.149
35718,2S,EE,Brown,Right,20.0,20.076,4.17
35718,2S,WW,Brown,Right,20.0,20.065,4.273
35718,2S,EE,Brown,Right,20.0,20.028,4.222
35718,2S,EE,Brown,Left,20.0,20.057,4.305
35718,2S,WW,Brown,Left,20.0,20.036,3.489
35718,2S,WW,Brown,Right,20.0,20.053,4.226
35718,2S,EE,Brown,Right,20.0,20.089,4.358
35718,2S,WW,Brown,Right,20.0,20.118,4.282
35718,2S,EE,Brown,Left,20.0,20.063,4.296
35718,2S,EE,Brown,Right,20.0,20.076,4.242
35718,2S,WW,Brown,Left,20.0,20.06,3.898
35718,2S,WW,Brown,Right,20.0,20.106,4.242
35953,2S,WW,HEPHY,Right,,,3.92
35953,2S,WW,HEPHY,Left,,,3.105
35953,2S,EE,HEPHY,Right,,,3.279
35953,2S,EE,HEPHY,Left,,,3.892
35953,2S,WW,HEPHY,Left,,,3.116
35953,2S,WW,HEPHY,Right,,,3.863
35953,2S,WW,HEPHY,Right,,,3.894
35953,2S,WW,HEPHY,Left,,,3.186
35953,2S,WW,HEPHY,Right,,,3.899
35953,2S,WW,HEPHY,Left,,,3.654
35953,2S,EE,HEPHY,Left,,,3.833
35953,2S,EE,HEPHY,Right,,,3.841
35953,2S,WW,HEPHY,Right,,,3.842
35953,2S,WW,HEPHY,Left,,,3.658
35952,2S,EE,Brown,Right,20.0,20.046,3.836
35952,2S,WW,Brown,Right,20.0,20.083,3.843
35952,2S,EE,Brown,Left,20.0,20.113,3.728
35952,2S,EE,Brown,Right,20.0,20.046,3.765
35952,2S,WW,Brown,Left,20.0,20.103,3.699
35952,2S,WW,Brown,Right,20.0,20.079,3.744
35952,2S,EE,Brown,Right,20.0,20.007,3.678
35952,2S,WW,Brown,Right,20.0,20.011,3.635
35952,2S,EE,Brown,Left,20.0,20.025,3.975
35952,2S,EE,Brown,Right,20.0,20.066,3.928
35952,2S,WW,Brown,Left,20.0,20.028,3.938
35952,2S,WW,Brown,Right,20.0,20.031,4.012
35952,2S,EE,Brown,Right,20.0,20.043,3.979
35952,2S,WW,Brown,Right,20.0,20.081,4.039
35952,2S,EE,Brown,Left,20.0,20.03,3.907
35952,2S,EE,Brown,Right,20.0,20.055,3.871
35952,2S,WW,Brown,Right,20.0,20.078,3.873
35952,2S,WW,Brown,Left,20.0,20.033,3.789
35952,2S,EE,Brown,Right,20.0,20.094,3.778
35952,2S,WW,Brown,Right,20.0,20.008,3.811
35952,2S,EE,Brown,Right,20.0,20.026,3.827
35952,2S,WW,Brown,Right,20.0,20.056,3.85
35953,2S,EE,HEPHY,Left,,,3.828
35953,2S,EE,HEPHY,Right,,,3.737
35953,2S,WW,HEPHY,Left,,,3.735
35953,2S,WW,HEPHY,Right,,,3.829
35953,2S,EE,HEPHY,Right,,,2.566
35953,2S,EE,HEPHY,Left,,,3.994
35953,2S,WW,HEPHY,Left,,,2.617
35953,2S,WW,HEPHY,Right,,,3.957
35953,2S,EE,HEPHY,Left,,,4.343
35953,2S,EE,HEPHY,Right,,,3.084
35953,2S,WW,HEPHY,Left,,,2.928
35953,2S,WW,HEPHY,Right,,,3.989
35953,2S,EE,HEPHY,Left,,,3.924
35953,2S,EE,HEPHY,Right,,,2.864
35953,2S,WW,HEPHY,Right,,,3.866
35953,2S,WW,HEPHY,Left,,,3.005
35714,PSS,EE,Perugia,Right,20.0,20.0,3.456
35714,PSS,EE,Perugia,Left,20.0,20.0,4.1
35714,PSS,WW,Perugia,Left,20.0,20.0,3.178
35714,PSS,WW,Perugia,Right,20.0,20.0,4.108
35714,PSS,WW,Perugia,Right,20.0,20.0,4.108
35714,PSS,EE,Perugia,Left,20.0,20.0,4.165
35714,PSS,EE,Perugia,Right,20.0,20.0,3.609
35714,PSS,WW,Perugia,Left,20.0,20.0,3.347
35714,PSS,WW,Perugia,Right,20.0,20.0,4.179
35714,PSS,EE,Perugia,Left,20.0,20.0,4.284
35714,PSS,EE,Perugia,Right,20.0,20.0,3.991
35714,PSS,WW,Perugia,Left,20.0,20.0,3.726
35714,PSS,WW,Perugia,Right,20.0,20.0,4.278
35714,PSS,EE,Perugia,Left,20.0,20.0,4.094
35714,PSS,EE,Perugia,Right,20.0,20.0,3.829
35714,PSS,WW,Perugia,Left,20.0,20.0,3.602
35714,PSS,WW,Perugia,Right,20.0,20.0,4.064
35714,PSS,EE,Perugia,Left,20.0,20.0,3.951
35714,PSS,EE,Perugia,Right,20.0,20.0,2.245
35714,PSS,EE,Perugia,Right,20.0,20.0,2.245
35714,PSS,WW,Perugia,Left,20.0,20.0,2.089
35714,PSS,WW,Perugia,Right,20.0,20.0,4.035
35714,PSS,EE,Perugia,Left,20.0,20.0,4.128
35714,PSS,EE,Perugia,Right,20.0,20.0,2.166
35714,PSS,WW,Perugia,Right,20.0,20.0,4.132
35714,PSS,WW,Perugia,Left,20.0,20.0,2.459
35714,PSS,EE,Perugia,Left,20.0,20.0,4.235
35714,PSS,EE,Perugia,Right,20.0,20.0,2.949
35714,PSS,WW,Perugia,Left,20.0,20.0,2.952
35714,PSS,WW,Perugia,Right,20.0,20.0,4.254
35714,PSS,EE,Perugia,Left,20.0,20.0,4.048
35714,PSS,EE,Perugia,Right,20.0,20.0,3.068
35714,PSS,WW,Perugia,Right,20.0,20.0,4.095
35714,PSS,WW,Perugia,Left,20.0,20.0,2.469
35714,PSS,EE,Perugia,Left,20.0,20.0,4.169
35714,PSS,EE,Perugia,Right,20.0,20.0,3.044
35714,PSS,WW,Perugia,Left,20.0,20.0,3.043
35714,PSS,WW,Perugia,Right,20.0,20.0,4.188
35957,2S,EE,HEPHY,Left,,,3.926
35957,2S,EE,HEPHY,Right,,,3.883
35957,2S,WW,HEPHY,Left,,,3.897
35957,2S,WW,HEPHY,Right,,,3.924
35957,2S,EE,HEPHY,Right,,,3.911
35957,2S,EE,HEPHY,Left,,,3.932
35957,2S,WW,HEPHY,Right,,,3.939
35957,2S,WW,HEPHY,Left,,,3.908
35957,2S,EE,HEPHY,Right,,,3.976
35957,2S,EE,HEPHY,Left,,,3.984
35957,2S,WW,HEPHY,Left,,,3.934
35957,2S,WW,HEPHY,Right,,,3.973
35957,2S,EE,HEPHY,Left,,,3.932
35957,2S,EE,HEPHY,Right,,,3.919
35957,2S,WW,HEPHY,Left,,,3.881
35957,2S,WW,HEPHY,Right,,,3.927
35957,2S,EE,HEPHY,Left,,,4.055
35957,2S,EE,HEPHY,Right,,,4.019
35957,2S,WW,HEPHY,Right,,,4.045
35957,2S,WW,HEPHY,Left,,,4.019
35957,2S,EE,HEPHY,Right,,,4.013
35957,2S,EE,HEPHY,Left,,,4.036
35957,2S,WW,HEPHY,Left,,,3.983
35957,2S,WW,HEPHY,Right,,,4.031
35957,2S,EE,HEPHY,Right,,,3.941
35957,2S,EE,HEPHY,Left,,,3.958
35957,2S,WW,HEPHY,Right,,,3.938
35957,2S,WW,HEPHY,Left,,,3.949
35957,2S,EE,HEPHY,Right,,,3.937
35957,2S,EE,HEPHY,Left,,,3.953
35957,2S,WW,HEPHY,Left,,,3.926
35957,2S,WW,HEPHY,Right,,,3.962
35958,2S,EE,HEPHY,Right,,,4.141
35958,2S,EE,HEPHY,Left,,,4.156
35958,2S,WW,HEPHY,Right,,,4.126
35958,2S,WW,HEPHY,Left,,,3.89
35958,2S,EE,HEPHY,Right,,,4.137
35958,2S,EE,HEPHY,Left,,,4.128
35958,2S,WW,HEPHY,Right,,,4.14
35958,2S,WW,HEPHY,Left,,,3.794
35958,2S,EE,HEPHY,Left,,,4.126
35958,2S,EE,HEPHY,Right,,,4.053
35958,2S,WW,HEPHY,Right,,,4.065
35958,2S,WW,HEPHY,Left,,,3.966
35958,2S,EE,HEPHY,Left,,,4.242
35958,2S,EE,HEPHY,Right,,,4.128
35958,2S,WW,HEPHY,Right,,,4.192
35958,2S,WW,HEPHY,Left,,,3.762
35958,2S,EE,HEPHY,Right,,,4.159
35958,2S,EE,HEPHY,Left,,,4.203
35958,2S,WW,HEPHY,Left,,,3.652
35958,2S,WW,HEPHY,Right,,,4.179
35958,2S,EE,HEPHY,Left,,,4.212
35958,2S,EE,HEPHY,Right,,,4.181
35958,2S,WW,HEPHY,Right,,,4.167
35958,2S,WW,HEPHY,Left,,,3.867
35958,2S,EE,HEPHY,Right,,,4.157
35958,2S,EE,HEPHY,Left,,,4.159
35958,2S,WW,HEPHY,Right,,,4.12
35958,2S,WW,HEPHY,Left,,,3.789
35958,2S,EE,HEPHY,Left,,,4.133
35958,2S,EE,HEPHY,Right,,,4.102
35958,2S,WW,HEPHY,Left,,,3.782
35958,2S,WW,HEPHY,Right,,,4.138
35959,2S,EE,Perugia,Right,20.0,20.0,4.075
35959,2S,EE,Perugia,Left,20.0,20.0,4.202
35959,2S,WW,Perugia,Left,20.0,20.0,3.91
35959,2S,WW,Perugia,Right,20.0,20.0,4.233
35959,2S,EE,Perugia,Left,20.0,20.0,4.064
35959,2S,WW,Perugia,Left,20.0,20.0,3.767
35959,2S,EE,Perugia,Right,20.0,20.0,3.957
35959,2S,EE,Perugia,Left,20.0,20.0,4.122
35959,2S,WW,Perugia,Right,20.0,20.0,4.131
35959,2S,WW,Perugia,Left,20.0,20.0,3.878
35959,2S,EE,Perugia,Left,20.0,20.0,4.155
35959,2S,WW,Perugia,Left,20.0,20.0,3.932
35959,2S,WW,Perugia,Left,20.0,20.0,3.778
35959,2S,WW,Perugia,Right,20.0,20.0,4.049
35959,2S,EE,Perugia,Left,20.0,20.0,4.089
35959,2S,WW,Perugia,Left,20.0,20.0,3.973
35959,2S,WW,Perugia,Left,20.0,20.0,4.004
35959,2S,WW,Perugia,Right,20.0,20.0,4.095
35959,2S,WW,Perugia,Right,20.0,20.0,4.199
35959,2S,WW,Perugia,Left,20.0,20.0,4.143
35959,2S,EE,Perugia,Left,20.0,20.0,4.016
35959,2S,WW,Perugia,Left,20.0,20.0,3.909
35959,2S,EE,Perugia,Left,20.0,20.0,3.78
35959,2S,WW,Perugia,Right,20.0,20.0,3.977
35959,2S,WW,Perugia,Left,20.0,20.0,3.983
35959,2S,WW,Perugia,Left,20.0,20.0,3.863
35960,2S,EE,Perugia,Left,20.0,20.0,3.875
35960,2S,EE,Perugia,Right,20.0,20.0,3.819
35960,2S,WW,Perugia,Right,20.0,20.0,3.876
35960,2S,WW,Perugia,Left,20.0,20.0,3.856
35960,2S,EE,Perugia,Left,20.0,20.0,3.856
35960,2S,WW,Perugia,Left,20.0,20.0,3.797
35960,2S,EE,Perugia,Left,20.0,20.0,3.875
35960,2S,EE,Perugia,Right,20.0,20.0,3.833
35960,2S,WW,Perugia,Left,20.0,20.0,3.811
35960,2S,WW,Perugia,Right,20.0,20.0,3.859
35960,2S,EE,Perugia,Left,20.0,20.0,3.856
35960,2S,WW,Perugia,Left,20.0,20.0,3.84
35960,2S,EE,Perugia,Left,20.0,20.0,3.801
35960,2S,WW,Perugia,Left,20.0,20.0,3.766
35960,2S,EE,Perugia,Right,20.0,20.0,3.954
35960,2S,EE,Perugia,Left,20.0,20.0,3.929
35960,2S,WW,Perugia,Left,20.0,20.0,3.833
35960,2S,WW,Perugia,Right,20.0,20.0,3.861
35960,2S,EE,Perugia,Left,20.0,20.0,3.887
35960,2S,WW,Perugia,Left,20.0,20.0,3.836
35960,2S,EE,Perugia,Right,20.0,20.0,3.831
35960,2S,EE,Perugia,Left,20.0,20.0,3.887
35960,2S,WW,Perugia,Right,20.0,20.0,3.861
35960,2S,WW,Perugia,Left,20.0,20.0,3.802
35960,2S,EE,Perugia,Left,20.0,20.0,3.831
35960,2S,WW,Perugia,Left,20.0,20.0,3.798
35961,2S,EE,Perugia,Left,20.0,20.0,3.998
35961,2S,EE,Perugia,Right,20.0,20.0,3.914
35961,2S,WW,Perugia,Left,20.0,20.0,3.47
35961,2S,WW,Perugia,Right,20.0,20.0,3.952
35961,2S,EE,Perugia,Left,20.0,20.0,3.996
35961,2S,WW,Perugia,Left,20.0,20.0,3.683
35961,2S,EE,Perugia,Left,20.0,20.0,4.043
35961,2S,WW,Perugia,Left,20.0,20.0,3.831
35961,2S,WW,Perugia,Right,20.0,20.0,4.013
35961,2S,EE,Perugia,Left,20.0,20.0,3.936
35961,2S,WW,Perugia,Left,20.0,20.0,3.752
35961,2S,EE,Perugia,Left,20.0,20.0,4.094
35961,2S,EE,Perugia,Right,20.0,20.0,4.029
35961,2S,WW,Perugia,Left,20.0,20.0,3.373
35961,2S,WW,Perugia,Right,20.0,20.0,4.04
35961,2S,EE,Perugia,Left,20.0,20.0,4.117
35961,2S,WW,Perugia,Left,20.0,20.0,3.404
35961,2S,EE,Perugia,Left,20.0,20.0,4.122
35961,2S,WW,Perugia,Left,20.0,20.0,3.522
35961,2S,EE,Perugia,Left,20.0,20.0,4.021
35961,2S,EE,Perugia,Right,20.0,20.0,4.003
35961,2S,WW,Perugia,Right,20.0,20.0,3.981
35961,2S,WW,Perugia,Left,20.0,20.0,3.445
35961,2S,EE,Perugia,Left,20.0,20.0,4.024
35961,2S,EE,Perugia,Right,20.0,20.0,3.952
35961,2S,WW,Perugia,Left,20.0,20.0,3.601
35961,2S,WW,Perugia,Right,20.0,20.0,4.013
35961,2S,EE,Perugia,Left,20.0,20.0,4.061
35961,2S,WW,Perugia,Left,20.0,20.0,3.536
35962,2S,EE,Perugia,Right,20.0,20.0,3.834
35962,2S,EE,Perugia,Left,20.0,20.0,3.872
35962,2S,WW,Perugia,Right,20.0,20.0,3.872
35962,2S,WW,Perugia,Left,20.0,20.0,3.824
35962,2S,EE,Perugia,Left,20.0,20.0,3.822
35962,2S,WW,Perugia,Left,20.0,20.0,3.782
35962,2S,EE,Perugia,Left,20.0,20.0,3.819
35962,2S,EE,Perugia,Right,20.0,20.0,3.822
35962,2S,WW,Perugia,Right,20.0,20.0,3.838
35962,2S,WW,Perugia,Left,20.0,20.0,3.816
35962,2S,EE,Perugia,Left,20.0,20.0,3.741
35962,2S,WW,Perugia,Left,20.0,20.0,3.749
35962,2S,EE,Perugia,Right,20.0,20.0,3.792
35962,2S,EE,Perugia,Left,20.0,20.0,3.642
35962,2S,WW,Perugia,Right,20.0,20.0,3.67
35962,2S,WW,Perugia,Left,20.0,20.0,3.775
35962,2S,EE,Perugia,Left,20.0,20.0,3.982
35962,2S,WW,Perugia,Left,20.0,20.0,3.892
35962,2S,EE,Perugia,Left,20.0,20.0,3.917
35962,2S,WW,Perugia,Left,20.0,20.0,3.823
35962,2S,EE,Perugia,Left,20.0,20.0,3.936
35962,2S,WW,Perugia,Left,20.0,20.0,3.89
35962,2S,EE,Perugia,Right,20.0,20.0,3.881
35962,2S,EE,Perugia,Left,20.0,20.0,3.932
35962,2S,WW,Perugia,Right,20.0,20.0,3.889
35962,2S,WW,Perugia,Left,20.0,20.0,3.838
35962,2S,EE,Perugia,Left,20.0,20.0,3.87
35962,2S,WW,Perugia,Left,20.0,20.0,3.873
35963,2S,EE,Brown,Right,20.0,20.01,3.888
35963,2S,WW,Brown,Right,20.0,20.005,3.972
35963,2S,EE,Brown,Right,20.0,20.195,3.822
35963,2S,EE,Brown,Left,20.0,20.094,3.859
35963,2S,WW,Brown,Right,20.0,20.017,3.875
35963,2S,WW,Brown,Left,20.0,20.047,3.807
35963,2S,EE,Brown,Right,20.0,20.014,3.982
35963,2S,WW,Brown,Right,20.0,20.014,3.938
35963,2S,EE,Brown,Left,20.0,20.046,3.813
35963,2S,EE,Brown,Right,20.0,20.022,3.994
35963,2S,WW,Brown,Left,20.0,20.053,3.914
35963,2S,WW,Brown,Right,20.0,20.029,3.955
35963,2S,EE,Brown,Right,20.0,20.026,3.84
35963,2S,WW,Brown,Right,20.0,20.003,4.083
35963,2S,EE,Brown,Right,20.0,20.019,3.707
35963,2S,EE,Brown,Left,20.0,20.108,3.987
35963,2S,WW,Brown,Right,20.0,20.007,3.963
35963,2S,WW,Brown,Left,20.0,20.052,3.797
35963,2S,EE,Brown,Right,20.0,20.016,3.85
35963,2S,WW,Brown,Right,20.0,20.029,3.965
35963,2S,EE,Brown,Right,20.0,20.013,3.833
35963,2S,EE,Brown,Left,20.0,20.041,3.979
35963,2S,WW,Brown,Left,20.0,20.05,3.814
35963,2S,WW,Brown,Right,20.0,20.013,3.935
35963,2S,EE,Brown,Right,20.0,20.048,3.842
35963,2S,WW,Brown,Right,20.0,20.004,3.895
36238,2S,EE,Brown,Right,20.0,20.01,4.025
36238,2S,WW,Brown,Right,20.0,20.004,4.052
36238,2S,EE,Brown,Right,20.0,20.022,4.018
36238,2S,EE,Brown,Left,20.0,20.036,4.024
36238,2S,WW,Brown,Right,20.0,20.005,3.957
36238,2S,WW,Brown,Left,20.0,20.03,3.923
36238,2S,EE,Brown,Right,20.0,20.015,3.932
36238,2S,WW,Brown,Right,20.0,20.015,4.015
36238,2S,EE,Brown,Right,20.0,20.014,3.991
36238,2S,EE,Brown,Left,20.0,20.044,4.036
36238,2S,WW,Brown,Left,20.0,20.055,3.992
36238,2S,WW,Brown,Right,20.0,20.015,4.035
36238,2S,EE,Brown,Right,20.0,20.007,4.027
36238,2S,WW,Brown,Right,20.0,20.004,4.046
36238,2S,EE,Brown,Right,20.0,20.033,4.115
36238,2S,EE,Brown,Left,20.0,20.013,4.17
36238,2S,WW,Brown,Right,20.0,20.004,4.147
36238,2S,WW,Brown,Left,20.0,20.016,4.082
36238,2S,EE,Brown,Right,20.0,20.012,4.075
36238,2S,WW,Brown,Right,20.0,20.013,4.082
36238,2S,EE,Brown,Left,20.0,20.029,4.081
36238,2S,EE,Brown,Right,20.0,20.013,4.052
36238,2S,WW,Brown,Left,20.0,20.037,4.049
36238,2S,WW,Brown,Right,20.0,20.01,4.084
36238,2S,EE,Brown,Right,20.0,20.022,3.983
36238,2S,WW,Brown,Right,20.0,20.034,4.004
36239,2S,EE,HEPHY,Right,,,3.813
36239,2S,EE,HEPHY,Left,,,3.836
36239,2S,WW,HEPHY,Right,,,3.857
36239,2S,WW,HEPHY,Left,,,3.801
36239,2S,EE,HEPHY,Right,,,3.808
36239,2S,EE,HEPHY,Left,,,3.828
36239,2S,WW,HEPHY,Right,,,3.817
36239,2S,WW,HEPHY,Left,,,3.758
36239,2S,EE,HEPHY,Left,,,3.765
36239,2S,EE,HEPHY,Right,,,3.792
36239,2S,WW,HEPHY,Left,,,3.795
36239,2S,WW,HEPHY,Right,,,3.807
36239,2S,EE,HEPHY,Right,,,3.683
36239,2S,EE,HEPHY,Left,,,3.556
36239,2S,WW,HEPHY,Left,,,3.62
36239,2S,WW,HEPHY,Right,,,3.636
36239,2S,EE,HEPHY,Left,,,3.908
36239,2S,WW,HEPHY,Left,,,3.786
36239,2S,EE,HEPHY,Left,,,3.938
36239,2S,WW,HEPHY,Left,,,3.85
36239,2S,EE,HEPHY,Left,,,3.899
36239,2S,WW,HEPHY,Left,,,3.824
36239,2S,EE,HEPHY,Left,,,3.808
36239,2S,WW,HEPHY,Left,,,3.713
36236,PSS,EE,Perugia,Left,20.0,20.0,3.966
36236,PSS,EE,Perugia,Right,20.0,20.0,3.813
36236,PSS,WW,Perugia,Left,20.0,20.0,3.79
36236,PSS,WW,Perugia,Right,20.0,20.0,3.79
36236,PSS,EE,Perugia,Left,20.0,20.0,3.846
36236,PSS,WW,Perugia,Left,20.0,20.0,3.661
36236,PSS,EE,Perugia,Right,20.0,20.0,3.759
36236,PSS,EE,Perugia,Left,20.0,20.0,3.871
36236,PSS,WW,Perugia,Left,20.0,20.0,3.735
36236,PSS,WW,Perugia,Right,20.0,20.0,3.848
36236,PSS,EE,Perugia,Left,20.0,20.0,3.813
36236,PSS,WW,Perugia,Left,20.0,20.0,3.66
36236,PSS,EE,Perugia,Right,20.0,20.0,3.773
36236,PSS,EE,Perugia,Left,20.0,20.0,3.897
