batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,RC_OHM
41737,2S,WW,Perugia,Left,20.0,20.0,94.045352951
41738,2S,EE,Perugia,Left,20.0,20.0,101.635088188
41738,2S,WW,Perugia,Left,20.0,20.0,89.062936417
41738,2S,EE,Perugia,Left,20.0,20.0,90.97104282800001
41738,2S,WW,Perugia,Left,20.0,20.0,81.724172682
41738,2S,EE,Perugia,Left,20.0,20.0,95.90934279300001
41738,2S,WW,Perugia,Left,20.0,20.0,79.710817145
41739,2S,EE,Perugia,Left,20.0,20.0,108.76087513899999
41739,2S,WW,Perugia,Left,20.0,20.0,114.031224212
41739,2S,EE,Perugia,Left,20.0,20.0,94.440011542
41739,2S,WW,Perugia,Left,20.0,20.0,113.14280176
41739,2S,EE,Perugia,Left,20.0,20.0,88.882353757
41739,2S,WW,Perugia,Left,20.0,20.0,73.05067856800001
41739,2S,EE,Perugia,Left,20.0,20.0,101.445150607
39563,PSS,EE,Brown,Right,20.0,20.041,77.13863
39563,PSS,EE,Brown,Right,20.0,20.038,77.21341000000001
39563,PSS,WW,Brown,Right,20.0,20.116,90.56343
39563,PSS,WW,Brown,Right,20.0,20.115,90.40067
39563,PSS,EE,Brown,Right,20.0,20.161,64.38007
39563,PSS,EE,Brown,Right,20.0,20.159,64.33365
39563,PSS,WW,Brown,Right,20.0,20.069,91.17516
39563,PSS,WW,Brown,Right,20.0,20.072,91.07484
39563,PSS,EE,Brown,Right,20.0,20.026,84.01301
39563,PSS,EE,Brown,Right,20.0,20.024,83.96499
39563,PSS,WW,Brown,Right,20.0,20.043,106.6786
39563,PSS,WW,Brown,Right,20.0,20.043,106.5757
39563,PSS,EE,Brown,Right,20.0,20.074,81.26055000000001
39563,PSS,EE,Brown,Right,20.0,20.075,81.30223
39563,PSS,WW,Brown,Right,20.0,20.031,91.60925
39563,PSS,WW,Brown,Right,20.0,20.03,91.61216
41727,PSS,EE,Brown,Right,20.0,20.025,82.59903
41727,PSS,EE,Brown,Right,20.0,20.026,82.58364999999999
41727,PSS,WW,Brown,Right,20.0,20.04,89.49454
41727,PSS,WW,Brown,Right,20.0,20.042,89.97366000000001
41727,PSS,EE,Brown,Right,20.0,20.079,81.52767
41727,PSS,EE,Brown,Right,20.0,20.082,81.32953
41727,PSS,WW,Brown,Right,20.0,20.044,127.19250000000001
41727,PSS,WW,Brown,Right,20.0,20.043,127.25450000000001
41727,PSS,EE,Brown,Right,20.0,20.008,101.75189999999999
41727,PSS,EE,Brown,Right,20.0,20.01,101.727
41727,PSS,WW,Brown,Right,20.0,20.018,137.5635
41727,PSS,WW,Brown,Right,20.0,20.015,137.3544
41727,PSS,EE,Brown,Right,20.0,20.056,89.66623
41727,PSS,EE,Brown,Right,20.0,20.052,89.71701
41727,PSS,WW,Brown,Right,20.0,20.019,124.1213
41727,PSS,WW,Brown,Right,20.0,20.018,124.1429
41728,PSS,EE,Perugia,Left,20.0,20.0,82.57595990600001
41728,PSS,WW,Perugia,Left,20.0,20.0,75.739572104
41728,PSS,EE,Perugia,Left,20.0,20.0,71.336183878
41728,PSS,WW,Perugia,Left,20.0,20.0,77.75716707900001
41728,PSS,EE,Perugia,Left,20.0,20.0,82.34679183600001
41728,PSS,WW,Perugia,Left,20.0,20.0,55.377873294
41728,PSS,EE,Perugia,Left,20.0,20.0,71.331735817
41728,PSS,WW,Perugia,Left,20.0,20.0,70.786171493
41740,2S,EE,Demokritos,Left,27.0,27.0,96.4993
41740,2S,EE,Demokritos,Left,27.0,27.0,96.399
41740,2S,WW,Demokritos,Left,26.3,26.3,89.9072
41740,2S,WW,Demokritos,Left,26.3,26.3,89.3012
41740,2S,EE,Demokritos,Left,26.2,26.2,88.5585
41740,2S,EE,Demokritos,Left,26.2,26.2,89.40939999999999
41740,2S,WW,Demokritos,Left,26.2,26.2,82.738
41740,2S,WW,Demokritos,Left,26.1,26.1,83.62780000000001
41741,2S,EE,Demokritos,Left,22.1,22.1,55.7759
41741,2S,EE,Demokritos,Left,22.1,22.1,56.208
41741,2S,WW,Demokritos,Left,22.3,22.3,69.625
41741,2S,WW,Demokritos,Left,22.4,22.4,70.43339999999999
41741,2S,EE,Demokritos,Left,22.4,22.4,129.248
41741,2S,EE,Demokritos,Left,22.5,22.5,127.888
41741,2S,WW,Demokritos,Left,22.4,22.4,129.784
41741,2S,WW,Demokritos,Left,22.4,22.4,126.643
41741,2S,EE,Demokritos,Left,21.7,21.7,67.3306
41741,2S,EE,Demokritos,Left,21.7,21.7,66.1008
41741,2S,WW,Demokritos,Left,22.1,22.1,60.3209
41741,2S,WW,Demokritos,Left,22.1,22.1,59.55630000000001
41742,2S,EE,Perugia,Left,20.0,20.0,97.50838867899999
41742,2S,WW,Perugia,Left,20.0,20.0,103.674916886
41742,2S,EE,Perugia,Left,20.0,20.0,113.061715171
41742,2S,WW,Perugia,Left,20.0,20.0,76.98533048200001
41742,2S,EE,Perugia,Left,20.0,20.0,76.305514832
41742,2S,WW,Perugia,Left,20.0,20.0,84.093281524
41742,2S,EE,Perugia,Left,20.0,20.0,79.23096171200001
41742,2S,WW,Perugia,Left,20.0,20.0,83.64243602900001
41743,2S,EE,Perugia,Left,20.0,20.0,94.996477434
41743,2S,WW,Perugia,Left,20.0,20.0,91.396184356
41743,2S,EE,Perugia,Left,20.0,20.0,68.18676855599999
41743,2S,WW,Perugia,Left,20.0,20.0,87.725100708
41743,2S,EE,Perugia,Left,20.0,20.0,96.7226587
41743,2S,WW,Perugia,Left,20.0,20.0,88.698156837
41746,2S,EE,Perugia,Left,20.0,20.0,71.88847221799999
41746,2S,WW,Perugia,Left,20.0,20.0,73.533832136
41746,2S,EE,Perugia,Left,20.0,20.0,76.54730649400001
41746,2S,WW,Perugia,Left,20.0,20.0,80.741053789
41746,2S,EE,Perugia,Left,20.0,20.0,86.631069327
41746,2S,WW,Perugia,Left,20.0,20.0,69.059072185
41748,2S,EE,Demokritos,Left,23.5,23.5,83.7385
41748,2S,EE,Demokritos,Left,23.5,23.5,83.07169999999999
41748,2S,WW,Demokritos,Left,24.1,24.1,86.248
41748,2S,WW,Demokritos,Left,24.1,24.1,85.1918
41748,2S,EE,Demokritos,Left,24.3,24.3,92.7332
41748,2S,EE,Demokritos,Left,24.3,24.3,93.1443
41748,2S,WW,Demokritos,Left,24.4,24.4,85.8463
41748,2S,WW,Demokritos,Left,24.4,24.4,86.875
41748,2S,EE,Demokritos,Left,24.5,24.5,88.2879
41748,2S,EE,Demokritos,Left,24.5,24.5,89.1009
41748,2S,WW,Demokritos,Left,24.4,24.4,85.5162
41748,2S,WW,Demokritos,Left,24.4,24.4,85.88239999999999
41749,2S,EE,Demokritos,Left,25.1,25.1,103.298
41749,2S,EE,Demokritos,Left,25.1,25.1,101.976
41749,2S,WW,Demokritos,Left,24.6,24.6,102.71600000000001
41749,2S,WW,Demokritos,Left,24.6,24.6,102.769
41749,2S,EE,Demokritos,Left,24.1,24.1,89.8313
41749,2S,EE,Demokritos,Left,24.1,24.1,89.4213
41749,2S,WW,Demokritos,Left,23.8,23.8,80.6675
41749,2S,WW,Demokritos,Left,23.8,23.8,81.4614
41750,2S,EE,Demokritos,Left,23.6,23.6,56.448699999999995
41750,2S,EE,Demokritos,Left,23.6,23.6,56.5546
41750,2S,WW,Demokritos,Left,23.6,23.6,54.5033
41750,2S,WW,Demokritos,Left,23.6,23.6,53.974000000000004
41750,2S,EE,Demokritos,Left,23.8,23.8,60.2573
41750,2S,EE,Demokritos,Left,23.8,23.8,60.4643
41750,2S,WW,Demokritos,Left,24.0,24.0,54.6623
41750,2S,WW,Demokritos,Left,24.0,24.0,54.796800000000005
41752,2S,EE,Brown,Right,20.0,19.998,80.71133
41752,2S,EE,Brown,Right,20.0,20.022,80.59474
41752,2S,WW,Brown,Right,20.0,20.013,81.82427000000001
41752,2S,WW,Brown,Right,20.0,19.998,81.9002
41752,2S,EE,Brown,Right,20.0,20.014,86.74824000000001
41752,2S,EE,Brown,Right,20.0,20.001,86.82772
41752,2S,WW,Brown,Right,20.0,20.002,88.63482
41752,2S,WW,Brown,Right,20.0,20.002,88.71498
41752,2S,EE,Brown,Right,20.0,20.025,83.34304
41752,2S,EE,Brown,Right,20.0,20.018,83.44474000000001
41752,2S,WW,Brown,Right,20.0,19.999,85.69858
41752,2S,WW,Brown,Right,20.0,20.008,85.68961
41752,2S,EE,Brown,Right,20.0,20.005,77.69074
41752,2S,EE,Brown,Right,20.0,20.0,77.41506
41752,2S,WW,Brown,Right,20.0,20.018,110.28110000000001
41752,2S,WW,Brown,Right,20.0,20.005,110.3148
41753,2S,EE,Brown,Right,20.0,20.026,88.49388
41753,2S,EE,Brown,Right,20.0,19.998,88.40507000000001
41753,2S,WW,Brown,Right,20.0,19.997,108.565
41753,2S,WW,Brown,Right,20.0,20.018,108.61
41753,2S,EE,Brown,Right,20.0,20.011,78.94917
41753,2S,EE,Brown,Right,20.0,20.006,79.08391
41753,2S,WW,Brown,Right,20.0,20.012,116.5488
41753,2S,WW,Brown,Right,20.0,20.004,116.5934
41753,2S,EE,Brown,Right,20.0,20.002,106.36860000000001
41753,2S,EE,Brown,Right,20.0,20.01,106.0985
41753,2S,WW,Brown,Right,20.0,20.002,107.0558
41753,2S,WW,Brown,Right,20.0,20.003,107.3042
41753,2S,EE,Brown,Right,20.0,20.013,100.7711
41753,2S,EE,Brown,Right,20.0,20.012,101.04530000000001
41753,2S,WW,Brown,Right,20.0,20.007,119.3475
41753,2S,WW,Brown,Right,20.0,20.006,119.6097
41754,2S,EE,Brown,Right,20.0,20.006,51.71351000000001
41754,2S,EE,Brown,Right,20.0,20.008,51.938970000000005
41754,2S,WW,Brown,Right,20.0,20.012,52.44165
41754,2S,WW,Brown,Right,20.0,20.012,52.52978
41754,2S,EE,Brown,Right,20.0,20.031,59.63454
41754,2S,EE,Brown,Right,20.0,20.033,59.64294
41754,2S,WW,Brown,Right,20.0,20.008,71.35543
41754,2S,WW,Brown,Right,20.0,20.006,71.32763
41754,2S,EE,Brown,Right,20.0,20.007,64.41337
41754,2S,EE,Brown,Right,20.0,20.002,64.34776000000001
41754,2S,WW,Brown,Right,20.0,20.001,81.66249
41754,2S,WW,Brown,Right,20.0,20.003,81.73309
41729,PSS,EE,Brown,Right,20.0,20.008,55.084379999999996
41729,PSS,EE,Brown,Right,20.0,20.009,55.12377
41729,PSS,WW,Brown,Right,20.0,20.004,92.92234
41729,PSS,WW,Brown,Right,20.0,20.001,92.87818
41729,PSS,EE,Brown,Right,20.0,20.009,97.2111
41729,PSS,EE,Brown,Right,20.0,20.009,97.0294
41729,PSS,WW,Brown,Right,20.0,20.006,106.1871
41729,PSS,WW,Brown,Right,20.0,20.006,106.5057
41729,PSS,EE,Brown,Right,20.0,20.009,118.7215
41729,PSS,EE,Brown,Right,20.0,20.011,118.4849
41729,PSS,WW,Brown,Right,20.0,20.009,142.4075
41729,PSS,WW,Brown,Right,20.0,20.007,142.78320000000002
41729,PSS,EE,Brown,Right,20.0,20.019,103.61739999999999
41729,PSS,EE,Brown,Right,20.0,20.019,103.0452
41729,PSS,WW,Brown,Right,20.0,20.006,144.3357
41729,PSS,WW,Brown,Right,20.0,20.005,144.4108
42240,PSS,EE,Brown,Right,20.0,20.001,74.64302
42240,PSS,EE,Brown,Right,20.0,19.997,74.62356
42240,PSS,WW,Brown,Right,20.0,20.005,80.24919
42240,PSS,WW,Brown,Right,20.0,20.006,80.112
42240,PSS,EE,Brown,Right,20.0,20.027,67.98658999999999
42240,PSS,EE,Brown,Right,20.0,20.026,68.04881
42240,PSS,WW,Brown,Right,20.0,20.003,103.6612
42240,PSS,WW,Brown,Right,20.0,20.004,103.4877
42240,PSS,EE,Brown,Right,20.0,20.021,80.90385
42240,PSS,EE,Brown,Right,20.0,20.022,80.86319999999999
42240,PSS,WW,Brown,Right,20.0,20.01,85.06642
42240,PSS,WW,Brown,Right,20.0,20.009,85.14143
42240,PSS,EE,Brown,Right,20.0,20.022,86.51502
42240,PSS,EE,Brown,Right,20.0,20.02,86.50322
42240,PSS,WW,Brown,Right,20.0,20.007,102.04939999999999
42240,PSS,WW,Brown,Right,20.0,20.005,102.1551
41751,2S,EE,Brown,Right,20.0,20.104,65.87683
41751,2S,EE,Brown,Right,20.0,20.103,65.85671
41751,2S,WW,Brown,Right,20.0,20.133,66.6699
41751,2S,WW,Brown,Right,20.0,20.133,66.51999
41751,2S,EE,Brown,Right,20.0,20.165,74.77261
41751,2S,EE,Brown,Right,20.0,20.163,74.87783999999999
41751,2S,WW,Brown,Right,20.0,20.13,89.73083
41751,2S,WW,Brown,Right,20.0,20.129,89.68787
41751,2S,EE,Brown,Right,20.0,20.144,95.05866
41751,2S,EE,Brown,Right,20.0,20.143,95.20369000000001
41751,2S,WW,Brown,Right,20.0,20.119,80.04042
41751,2S,WW,Brown,Right,20.0,20.117,79.99617
41755,2S,EE,Brown,Right,20.0,20.115,71.25693
41755,2S,EE,Brown,Right,20.0,20.116,71.29205999999999
41755,2S,WW,Brown,Right,20.0,20.152,77.9907
41755,2S,WW,Brown,Right,20.0,20.153,77.89144999999999
41755,2S,EE,Brown,Right,20.0,20.187,87.17547
41755,2S,EE,Brown,Right,20.0,20.187,87.24545
41755,2S,WW,Brown,Right,20.0,20.158,85.63211
41755,2S,WW,Brown,Right,20.0,20.158,85.49735000000001
41755,2S,EE,Brown,Right,20.0,20.136,74.9353
41755,2S,EE,Brown,Right,20.0,20.136,74.88544999999999
41755,2S,WW,Brown,Right,20.0,20.176,83.77777
41755,2S,WW,Brown,Right,20.0,20.177,83.78956
41755,2S,EE,Brown,Right,20.0,20.205,67.39078
41755,2S,EE,Brown,Right,20.0,20.207,67.62932
41755,2S,WW,Brown,Right,20.0,20.171,79.90108000000001
41755,2S,WW,Brown,Right,20.0,20.17,80.20796000000001
41756,2S,EE,Demokritos,Left,19.6,19.6,93.453
41756,2S,EE,Demokritos,Left,19.6,19.6,94.5086
41756,2S,WW,Demokritos,Left,20.3,20.3,80.6041
41756,2S,WW,Demokritos,Left,20.3,20.3,80.7375
41756,2S,EE,Demokritos,Left,20.7,20.7,83.694
41756,2S,EE,Demokritos,Left,20.7,20.7,84.9478
41756,2S,WW,Demokritos,Left,20.9,20.9,74.8534
41756,2S,WW,Demokritos,Left,20.9,20.9,75.10210000000001
41756,2S,EE,Demokritos,Left,21.0,21.0,84.1636
41756,2S,EE,Demokritos,Left,21.0,21.0,84.54530000000001
41756,2S,WW,Demokritos,Left,21.4,21.4,95.8909
41756,2S,WW,Demokritos,Left,21.4,21.4,94.9935
41757,2S,EE,Demokritos,Left,21.6,21.6,48.3082
41757,2S,EE,Demokritos,Left,21.6,21.6,48.8295
41757,2S,WW,Demokritos,Left,21.5,21.5,54.6027
41757,2S,WW,Demokritos,Left,21.5,21.5,54.2959
41757,2S,EE,Demokritos,Left,21.5,21.5,51.6341
41757,2S,EE,Demokritos,Left,21.5,21.5,51.268
41757,2S,WW,Demokritos,Left,21.3,21.3,54.5484
41757,2S,WW,Demokritos,Left,21.3,21.3,54.1968
41757,2S,EE,Demokritos,Left,23.1,23.1,51.317099999999996
41757,2S,EE,Demokritos,Left,23.1,23.1,51.4579
41757,2S,WW,Demokritos,Left,22.6,22.6,47.8414
41757,2S,WW,Demokritos,Left,22.6,22.6,47.4014
41758,2S,EE,Demokritos,Left,20.7,20.7,93.2093
41758,2S,EE,Demokritos,Left,20.7,20.7,94.8241
41758,2S,WW,Demokritos,Left,20.8,20.8,104.31
41758,2S,WW,Demokritos,Left,20.8,20.8,106.381
41758,2S,EE,Demokritos,Left,20.9,20.9,87.45439999999999
41758,2S,EE,Demokritos,Left,20.8,20.8,88.1292
41758,2S,WW,Demokritos,Left,21.0,21.0,72.8749
41758,2S,WW,Demokritos,Left,21.0,21.0,73.309
41758,2S,EE,Demokritos,Left,21.0,21.0,74.1752
41758,2S,EE,Demokritos,Left,21.0,21.0,71.4653
41758,2S,WW,Demokritos,Left,20.3,20.3,61.0131
41758,2S,WW,Demokritos,Left,20.3,20.3,62.113800000000005
42245,2S,EE,Perugia,Left,20.0,20.0,67.169515447
42245,2S,WW,Perugia,Left,20.0,20.0,53.543432285
42245,2S,EE,Perugia,Left,20.0,20.0,69.037414921
42245,2S,WW,Perugia,Left,20.0,20.0,69.003263513
42245,2S,WW,Perugia,Left,20.0,20.0,66.976997263
42245,2S,EE,Perugia,Left,20.0,20.0,49.618179355
42245,2S,WW,Perugia,Left,20.0,20.0,57.948099653999996
42246,2S,EE,Perugia,Left,20.0,20.0,93.333240074
42246,2S,WW,Perugia,Left,20.0,20.0,101.60022235900001
42246,2S,EE,Perugia,Left,20.0,20.0,91.272145009
42246,2S,WW,Perugia,Left,20.0,20.0,95.92900783099999
42246,2S,EE,Perugia,Left,20.0,20.0,81.31587575500001
42246,2S,WW,Perugia,Left,20.0,20.0,99.11160480000001
42246,2S,EE,Perugia,Left,20.0,20.0,93.920903605
42246,2S,WW,Perugia,Left,20.0,20.0,95.4903589
42247,2S,EE,Brown,Right,20.0,20.015,102.87639999999999
42247,2S,EE,Brown,Right,20.0,20.006,102.8967
42247,2S,WW,Brown,Right,20.0,20.022,107.2805
42247,2S,WW,Brown,Right,20.0,20.022,107.1459
42247,2S,EE,Brown,Right,20.0,20.073,81.28581
42247,2S,EE,Brown,Right,20.0,20.072,81.2538
42247,2S,WW,Brown,Right,20.0,20.035,118.3682
42247,2S,WW,Brown,Right,20.0,20.038,118.2274
42247,2S,EE,Brown,Right,20.0,20.068,88.91497
42247,2S,EE,Brown,Right,20.0,20.067,88.86126
42247,2S,WW,Brown,Right,20.0,20.049,111.7848
42247,2S,WW,Brown,Right,20.0,20.05,111.7861
42248,2S,EE,Perugia,Left,20.0,20.0,87.36429170699999
42248,2S,WW,Perugia,Left,20.0,20.0,86.12301377600001
42248,2S,EE,Perugia,Left,20.0,20.0,82.89208224800001
42248,2S,WW,Perugia,Left,20.0,20.0,75.948913664
42248,2S,EE,Perugia,Left,20.0,20.0,86.010138587
42248,2S,WW,Perugia,Left,20.0,20.0,98.734567753
42248,2S,EE,Perugia,Left,20.0,20.0,90.861342462
42248,2S,WW,Perugia,Left,20.0,20.0,90.842990419
42249,2S,EE,Brown,Right,20.0,19.996,114.05080000000001
42249,2S,EE,Brown,Right,20.0,19.999,113.9977
42249,2S,WW,Brown,Right,20.0,20.004,107.0477
42249,2S,WW,Brown,Right,20.0,20.004,106.7292
42249,2S,EE,Brown,Right,20.0,20.009,141.002
42249,2S,EE,Brown,Right,20.0,20.01,141.2368
42249,2S,WW,Brown,Right,20.0,20.004,161.9714
42249,2S,WW,Brown,Right,20.0,20.004,162.0521
42249,2S,EE,Brown,Right,20.0,20.031,137.0615
42249,2S,EE,Brown,Right,20.0,20.028,137.06670000000003
42249,2S,WW,Brown,Right,20.0,20.025,163.17770000000002
42249,2S,WW,Brown,Right,20.0,20.029,163.095
42250,2S,EE,Perugia,Left,20.0,20.0,89.2604678
42250,2S,WW,Perugia,Left,20.0,20.0,71.84356691900001
42250,2S,EE,Perugia,Left,20.0,20.0,109.666334692
42250,2S,WW,Perugia,Left,20.0,20.0,112.87944559
42250,2S,EE,Perugia,Left,20.0,20.0,98.40284112500001
42250,2S,WW,Perugia,Left,20.0,20.0,109.007478483
42250,2S,EE,Perugia,Left,20.0,20.0,133.50107907
42250,2S,WW,Perugia,Left,20.0,20.0,93.077257336
42251,2S,EE,Brown,Right,20.0,19.998,107.2589
42251,2S,EE,Brown,Right,20.0,20.004,107.1577
42251,2S,WW,Brown,Right,20.0,20.009,144.7275
42251,2S,WW,Brown,Right,20.0,20.009,144.3869
42251,2S,EE,Brown,Right,20.0,20.012,131.5009
42251,2S,EE,Brown,Right,20.0,20.012,131.57170000000002
42251,2S,WW,Brown,Right,20.0,20.009,166.6464
42251,2S,WW,Brown,Right,20.0,20.008,166.4182
42251,2S,EE,Brown,Right,20.0,20.004,116.52839999999999
42251,2S,EE,Brown,Right,20.0,20.004,116.4818
42251,2S,WW,Brown,Right,20.0,20.003,109.7809
42251,2S,WW,Brown,Right,20.0,20.001,109.9192
42253,2S,EE,Demokritos,Left,21.9,21.9,81.2154
42253,2S,EE,Demokritos,Left,21.9,21.9,81.9949
42253,2S,WW,Demokritos,Left,21.9,21.9,67.3719
42253,2S,WW,Demokritos,Left,22.0,22.0,67.205
42253,2S,EE,Demokritos,Left,21.1,21.1,77.7127
42253,2S,EE,Demokritos,Left,21.1,21.1,78.24119999999999
42253,2S,WW,Demokritos,Left,21.6,21.6,83.68910000000001
42253,2S,WW,Demokritos,Left,21.6,21.6,84.21589999999999
42254,2S,EE,Demokritos,Left,21.7,21.7,78.1087
42254,2S,EE,Demokritos,Left,21.7,21.7,77.9415
42254,2S,WW,Demokritos,Left,21.7,21.7,87.0115
42254,2S,WW,Demokritos,Left,21.7,21.7,86.0875
42254,2S,EE,Demokritos,Left,21.8,21.8,82.9029
42254,2S,EE,Demokritos,Left,21.8,21.8,82.5663
42254,2S,WW,Demokritos,Left,21.8,21.8,89.23939999999999
42254,2S,WW,Demokritos,Left,21.8,21.8,89.12
42255,2S,EE,Demokritos,Left,21.9,21.9,86.68039999999999
42255,2S,EE,Demokritos,Left,21.9,21.9,85.8143
42255,2S,WW,Demokritos,Left,21.8,21.8,91.38130000000001
42255,2S,WW,Demokritos,Left,21.8,21.8,90.8404
42255,2S,EE,Demokritos,Left,21.9,21.9,113.218
42255,2S,EE,Demokritos,Left,21.9,21.9,112.589
42255,2S,WW,Demokritos,Left,21.9,21.9,101.953
42255,2S,WW,Demokritos,Left,21.9,21.9,100.949
42651,2S,EE,Perugia,Left,20.0,20.0,80.582655745
42651,2S,WW,Perugia,Left,20.0,20.0,73.26238666
42651,2S,EE,Perugia,Left,20.0,20.0,87.112733333
42651,2S,WW,Perugia,Left,20.0,20.0,75.311390003
42651,2S,EE,Perugia,Left,20.0,20.0,69.127951253
42651,2S,WW,Perugia,Left,20.0,20.0,82.07399084100001
42651,2S,EE,Perugia,Left,20.0,20.0,75.04567707400001
42651,2S,WW,Perugia,Left,20.0,20.0,56.864734983000005
42652,2S,EE,Perugia,Left,20.0,20.0,88.019946805
42652,2S,WW,Perugia,Left,20.0,20.0,77.71275414
42652,2S,EE,Perugia,Left,20.0,20.0,136.120599652
42652,2S,WW,Perugia,Left,20.0,20.0,86.19801779500001
42652,2S,EE,Perugia,Left,20.0,20.0,111.326053805
42652,2S,WW,Perugia,Left,20.0,20.0,90.020725773
42652,2S,EE,Perugia,Left,20.0,20.0,102.44031781700001
42652,2S,WW,Perugia,Left,20.0,20.0,96.915898284
42256,2S,EE,Brown,Right,20.0,20.035,69.52927000000001
42256,2S,EE,Brown,Right,20.0,20.038,69.50328
42256,2S,WW,Brown,Right,20.0,20.062,117.7892
42256,2S,WW,Brown,Right,20.0,20.062,117.5278
42256,2S,EE,Brown,Right,20.0,20.084,99.37823
42256,2S,EE,Brown,Right,20.0,20.086,99.25108
42256,2S,WW,Brown,Right,20.0,20.055,109.0024
42256,2S,WW,Brown,Right,20.0,20.054,109.387
42256,2S,EE,Brown,Right,20.0,20.011,76.37767
42256,2S,EE,Brown,Right,20.0,20.006,76.20563
42256,2S,WW,Brown,Right,20.0,20.035,110.0295
42256,2S,WW,Brown,Right,20.0,20.035,109.7183
42256,2S,EE,Brown,Right,20.0,20.068,91.78121
42256,2S,EE,Brown,Right,20.0,20.071,91.58278
42256,2S,WW,Brown,Right,20.0,20.043,120.6898
42256,2S,WW,Brown,Right,20.0,20.044,120.5571
42649,PSS,EE,Perugia,Left,20.0,20.0,91.142339656
42649,PSS,WW,Perugia,Left,20.0,20.0,103.97448317700001
42649,PSS,EE,Perugia,Left,20.0,20.0,104.49676312800001
42649,PSS,WW,Perugia,Left,20.0,20.0,105.06814958
42649,PSS,EE,Perugia,Left,20.0,20.0,150.36098416
42649,PSS,WW,Perugia,Left,20.0,20.0,192.43520979
42257,2S,EE,Brown,Right,20.0,20.017,92.12107
42257,2S,EE,Brown,Right,20.0,20.022,91.67423
42257,2S,WW,Brown,Right,20.0,20.039,111.63610000000001
42257,2S,WW,Brown,Right,20.0,20.039,111.5594
42257,2S,EE,Brown,Right,20.0,20.067,93.16054
42257,2S,EE,Brown,Right,20.0,20.068,93.09814999999999
42257,2S,WW,Brown,Right,20.0,20.032,139.3425
42257,2S,WW,Brown,Right,20.0,20.035,139.5047
42257,2S,EE,Brown,Right,20.0,20.033,93.50885000000001
42257,2S,EE,Brown,Right,20.0,20.031,93.43713000000001
42257,2S,WW,Brown,Right,20.0,20.035,119.50760000000001
42257,2S,WW,Brown,Right,20.0,20.035,119.6365
42257,2S,EE,Brown,Right,20.0,20.091,89.31812
42257,2S,EE,Brown,Right,20.0,20.091,89.12524
42257,2S,WW,Brown,Right,20.0,20.037,96.60861
42257,2S,WW,Brown,Right,20.0,20.038,96.57946000000001
42657,2S,EE,Demokritos,Left,21.1,21.1,91.7008
42657,2S,EE,Demokritos,Left,21.1,21.1,91.2072
42657,2S,WW,Demokritos,Left,22.2,22.2,49.1359
42657,2S,WW,Demokritos,Left,22.2,22.2,48.8812
42657,2S,EE,Demokritos,Left,22.7,22.7,86.4897
42657,2S,EE,Demokritos,Left,22.7,22.7,85.9805
42657,2S,WW,Demokritos,Left,23.1,23.1,71.6839
42657,2S,WW,Demokritos,Left,23.1,23.1,71.6406
42657,2S,EE,Demokritos,Left,23.3,23.3,98.66910000000001
42657,2S,EE,Demokritos,Left,23.4,23.4,98.2658
42657,2S,WW,Demokritos,Left,23.9,23.9,74.2447
42657,2S,WW,Demokritos,Left,23.9,23.9,74.3608
42658,2S,EE,Demokritos,Left,23.6,23.6,86.76219999999999
42658,2S,EE,Demokritos,Left,23.6,23.6,86.05239999999999
42658,2S,WW,Demokritos,Left,24.1,24.1,89.1455
42658,2S,WW,Demokritos,Left,24.1,24.1,89.54350000000001
42658,2S,EE,Demokritos,Left,24.3,24.3,80.5889
42658,2S,EE,Demokritos,Left,24.3,24.3,79.0472
42658,2S,WW,Demokritos,Left,24.5,24.5,75.0034
42658,2S,WW,Demokritos,Left,24.6,24.6,74.6947
42658,2S,EE,Demokritos,Left,24.9,24.9,66.83500000000001
42658,2S,EE,Demokritos,Left,24.9,24.9,66.96480000000001
42658,2S,WW,Demokritos,Left,25.2,25.2,79.7115
42658,2S,WW,Demokritos,Left,25.2,25.2,79.6413
42659,2S,EE,Demokritos,Left,22.1,22.1,104.816
42659,2S,EE,Demokritos,Left,22.1,22.1,104.188
42659,2S,WW,Demokritos,Left,22.2,22.2,101.244
42659,2S,WW,Demokritos,Left,22.2,22.2,101.311
42659,2S,EE,Demokritos,Left,22.2,22.2,108.223
42659,2S,EE,Demokritos,Left,22.2,22.2,107.909
42659,2S,WW,Demokritos,Left,22.2,22.2,82.1559
42659,2S,WW,Demokritos,Left,22.2,22.2,83.03750000000001
42659,2S,EE,Demokritos,Left,22.2,22.2,104.121
42659,2S,EE,Demokritos,Left,22.2,22.2,104.505
42659,2S,WW,Demokritos,Left,22.1,22.1,123.143
42659,2S,WW,Demokritos,Left,22.1,22.1,123.501
42901,2S,EE,Demokritos,Left,23.8,23.8,74.3832
42901,2S,EE,Demokritos,Left,23.8,23.8,72.9753
42901,2S,WW,Demokritos,Left,24.1,24.1,46.081900000000005
42901,2S,WW,Demokritos,Left,24.1,24.1,46.2083
42901,2S,EE,Demokritos,Left,20.6,20.6,65.9532
42901,2S,EE,Demokritos,Left,20.6,20.6,66.0116
42901,2S,WW,Demokritos,Left,21.7,21.7,86.3425
42901,2S,WW,Demokritos,Left,21.8,21.8,86.4803
42901,2S,EE,Demokritos,Left,22.8,22.8,90.6459
