batch_number,Type,NOX,Location,KIND_OF_HM_SET_ID
35958,2-S,110091800000.0,HEPHY,Left
35958,2-S,108224800000.0,HEPHY,Left
35958,2-S,110016600000.0,HEPHY,Left
35958,2-S,110413600000.0,HEPHY,Left
35958,2-S,108081800000.0,HEPHY,Left
35958,2-S,110787100000.0,HEPHY,Left
35958,2-S,110140100000.0,HEPHY,Left
35958,2-S,110623600000.0,HEPHY,Left
35958,2-S,112077300000.0,HEPHY,Left
35958,2-S,104793000000.0,HEPHY,Left
35958,2-S,103900500000.0,HEPHY,Left
35958,2-S,105869600000.0,HEPHY,Right
35958,2-S,104486300000.0,HEPHY,Right
35958,2-S,104033600000.0,HEPHY,Left
35958,2-S,105277000000.0,HEPHY,Left
35958,2-S,106565700000.0,HEPHY,Left
35958,2-S,104915700000.0,HEPHY,Left
35958,2-S,105589600000.0,HEPHY,Left
35958,2-S,102918800000.0,HEPHY,Left
35958,2-S,104175900000.0,HEPHY,Left
35958,2-S,108083000000.0,HEPHY,Left
35958,2-S,106581100000.0,HEPHY,Left
35958,2-S,105248200000.0,HEPHY,Left
35958,2-S,108982100000.0,HEPHY,Left
35958,2-S,106726000000.0,HEPHY,Left
35958,2-S,108008600000.0,HEPHY,Left
35958,2-S,109301100000.0,HEPHY,Left
35958,2-S,107736600000.0,HEPHY,Left
35958,2-S,110655000000.0,HEPHY,Left
35959,2-S,56973401258.912,Perugia,Left
35959,2-S,58625651368.276,Perugia,Left
35959,2-S,60878885191.059,Perugia,Left
35959,2-S,62158199132.282,Perugia,Left
35959,2-S,59595302436.164,Perugia,Left
35959,2-S,61771401490.13,Perugia,Left
35959,2-S,59812495085.128,Perugia,Left
35959,2-S,61808213573.998,Perugia,Left
35959,2-S,63986466720.547,Perugia,Left
35959,2-S,57967986238.133,Perugia,Left
35959,2-S,58150974241.906,Perugia,Left
35959,2-S,58295159894.552,Perugia,Left
35959,2-S,56854937877.74,Perugia,Left
35959,2-S,58717368477.793,Perugia,Left
35959,2-S,60740567792.753,Perugia,Left
35959,2-S,58563980289.946,Perugia,Left
35959,2-S,61793964364.297,Perugia,Left
35959,2-S,59638694105.777,Perugia,Left
35960,2-S,75514912920.954,Perugia,Left
35960,2-S,73758623696.222,Perugia,Left
35960,2-S,76692465010.348,Perugia,Left
35960,2-S,75048040049.091,Perugia,Left
35960,2-S,76723966706.481,Perugia,Left
35960,2-S,74864190632.6,Perugia,Left
35960,2-S,77714681958.531,Perugia,Left
35960,2-S,76374184243.735,Perugia,Left
35960,2-S,76210764127.318,Perugia,Left
35960,2-S,74907285106.705,Perugia,Left
35960,2-S,71629591105.884,Perugia,Left
35960,2-S,69269798410.901,Perugia,Left
35960,2-S,72971591925.723,Perugia,Left
35960,2-S,70517823500.625,Perugia,Left
35960,2-S,74948797507.712,Perugia,Left
35960,2-S,74110817550.413,Perugia,Left
35960,2-S,76532026691.892,Perugia,Left
35960,2-S,76726509566.305,Perugia,Left
35961,2-S,69711412924.218,Perugia,Left
35961,2-S,70021039239.38,Perugia,Left
35961,2-S,68850591067.547,Perugia,Left
35961,2-S,69194607448.279,Perugia,Left
35961,2-S,69279435664.256,Perugia,Left
35961,2-S,69370654808.405,Perugia,Left
35961,2-S,70662502906.161,Perugia,Left
35961,2-S,70928980547.646,Perugia,Left
35961,2-S,65137801255.131,Perugia,Left
35961,2-S,72785687576.846,Perugia,Left
35961,2-S,65295862774.74,Perugia,Left
35961,2-S,66418560275.708,Perugia,Left
35961,2-S,65755798517.732,Perugia,Left
35961,2-S,66611479206.067,Perugia,Left
35961,2-S,67688895348.275,Perugia,Right
35961,2-S,68677528731.325,Perugia,Left
35961,2-S,67829856090.739,Perugia,Left
35961,2-S,68251354081.54,Perugia,Left
35961,2-S,67944662210.516,Perugia,Left
35961,2-S,68518416147.384,Perugia,Left
35962,2-S,75505956116.239,Perugia,Left
35962,2-S,74763490809.555,Perugia,Left
35962,2-S,76363009334.0,Perugia,Left
35962,2-S,75491484245.288,Perugia,Left
35962,2-S,76544333824.652,Perugia,Left
35962,2-S,76603558153.714,Perugia,Left
35962,2-S,77096684024.484,Perugia,Left
35962,2-S,76888691866.373,Perugia,Left
35962,2-S,75855114854.404,Perugia,Left
35962,2-S,73175852588.267,Perugia,Left
35962,2-S,72963877449.925,Perugia,Left
35962,2-S,72755718173.028,Perugia,Left
35962,2-S,73490746656.218,Perugia,Left
35962,2-S,72269038037.679,Perugia,Left
35962,2-S,73907101430.585,Perugia,Left
35962,2-S,73236454278.165,Perugia,Left
35962,2-S,74282061423.281,Perugia,Left
35962,2-S,73154815340.718,Perugia,Left
35962,2-S,74025778575.411,Perugia,Left
35962,2-S,69030973076.815,Perugia,Left
35963,2-S,83085380000.0,Brown,Right
35963,2-S,82974440000.0,Brown,Right
35963,2-S,82912810000.0,Brown,Right
35963,2-S,82912810000.0,Brown,Right
35963,2-S,84275000000.0,Brown,Right
35963,2-S,84275000000.0,Brown,Right
35963,2-S,77294570000.0,Brown,Right
35963,2-S,78976650000.0,Brown,Right
35963,2-S,79154270000.0,Brown,Right
35963,2-S,79512630000.0,Brown,Right
35963,2-S,79754190000.0,Brown,Right
35963,2-S,80233920000.0,Brown,Right
35963,2-S,78561340000.0,Brown,Right
35963,2-S,78561340000.0,Brown,Right
35963,2-S,78561340000.0,Brown,Right
35963,2-S,78561340000.0,Brown,Right
35963,2-S,81447690000.0,Brown,Right
35963,2-S,81447690000.0,Brown,Right
35963,2-S,81447690000.0,Brown,Right
35963,2-S,81447690000.0,Brown,Right
35963,2-S,80133740000.0,Brown,Right
35963,2-S,82155570000.0,Brown,Right
35963,2-S,81320800000.0,Brown,Right
35963,2-S,82413730000.0,Brown,Right
35963,2-S,81157820000.0,Brown,Right
35963,2-S,82855480000.0,Brown,Right
36236,PSS,70776481669.411,Perugia,Left
36236,PSS,73226808866.178,Perugia,Left
36236,PSS,72857324474.447,Perugia,Left
36236,PSS,76204186593.421,Perugia,Left
36236,PSS,73112400429.996,Perugia,Left
36236,PSS,76559781674.265,Perugia,Left
36236,PSS,75824695724.299,Perugia,Left
36236,PSS,78352245529.276,Perugia,Left
36236,PSS,71129659900.967,Perugia,Left
36236,PSS,72955931235.226,Perugia,Left
36236,PSS,70135733801.59,Perugia,Left
36236,PSS,71909941422.15,Perugia,Left
36236,PSS,69765408110.513,Perugia,Left
36236,PSS,72114039399.702,Perugia,Left
36236,PSS,71365077860.354,Perugia,Left
36236,PSS,43624780206.462,Perugia,Left
36236,PSS,73655831058.482,Perugia,Left
36236,PSS,71197905714.876,Perugia,Left
36236,PSS,73701690716.062,Perugia,Left
36236,PSS,72355915263.063,Perugia,Left
36236,PSS,74910630160.71,Perugia,Left
36237,PSS,63640424680.975,Perugia,Left
36237,PSS,66372407965.195,Perugia,Left
36237,PSS,65973910833.92,Perugia,Left
36237,PSS,67775600192.086,Perugia,Left
36237,PSS,66635566431.48,Perugia,Left
36237,PSS,68160918188.542,Perugia,Left
36237,PSS,68262478464.026,Perugia,Left
36237,PSS,69694331607.755,Perugia,Left
36237,PSS,69845585692.603,Perugia,Left
36237,PSS,70553383637.768,Perugia,Left
36237,PSS,69466430130.116,Perugia,Left
36237,PSS,70906303403.871,Perugia,Left
36237,PSS,61323321960.763,Perugia,Left
36237,PSS,65374159887.875,Perugia,Left
36237,PSS,61069946594.159,Perugia,Left
36237,PSS,63948959960.136,Perugia,Left
36237,PSS,63064550970.292,Perugia,Left
36237,PSS,65665003326.096,Perugia,Left
36237,PSS,61993552809.154,Perugia,Left
36237,PSS,63584639670.936,Perugia,Left
36238,2-S,81612510000.0,Brown,Right
36238,2-S,83288600000.0,Brown,Right
36238,2-S,81612520000.0,Brown,Right
36238,2-S,84650360000.0,Brown,Right
36238,2-S,83440230000.0,Brown,Right
36238,2-S,84383770000.0,Brown,Right
36238,2-S,83401590000.0,Brown,Right
36238,2-S,83401590000.0,Brown,Right
36238,2-S,84365890000.0,Brown,Right
36238,2-S,84365890000.0,Brown,Right
36238,2-S,83742830000.0,Brown,Right
36238,2-S,84793190000.0,Brown,Right
36238,2-S,77635060000.0,Brown,Right
36238,2-S,81463860000.0,Brown,Right
36238,2-S,77563770000.0,Brown,Right
36238,2-S,82105010000.0,Brown,Right
36238,2-S,81033490000.0,Brown,Right
36238,2-S,81033490000.0,Brown,Right
36238,2-S,82992120000.0,Brown,Right
36238,2-S,82992120000.0,Brown,Right
36238,2-S,81496770000.0,Brown,Right
36238,2-S,83120440000.0,Brown,Right
36239,2-S,118322000000.0,HEPHY,Right
36239,2-S,116549100000.0,HEPHY,Right
36239,2-S,118441900000.0,HEPHY,Left
36239,2-S,117362200000.0,HEPHY,Left
36239,2-S,117929200000.0,HEPHY,Right
36239,2-S,118429200000.0,HEPHY,Right
36239,2-S,119530800000.0,HEPHY,Right
36239,2-S,117968600000.0,HEPHY,Right
36239,2-S,119233900000.0,HEPHY,Left
36239,2-S,119162000000.0,HEPHY,Left
36239,2-S,119978900000.0,HEPHY,Right
36239,2-S,118437900000.0,HEPHY,Right
36239,2-S,120403000000.0,HEPHY,Left
36239,2-S,119969200000.0,HEPHY,Left
36239,2-S,120934200000.0,HEPHY,Right
36239,2-S,121184400000.0,HEPHY,Right
36239,2-S,115890900000.0,HEPHY,Left
36239,2-S,115168400000.0,HEPHY,Left
36239,2-S,115658100000.0,HEPHY,Left
36239,2-S,114809300000.0,HEPHY,Left
36239,2-S,117110800000.0,HEPHY,Left
36239,2-S,116460300000.0,HEPHY,Left
36239,2-S,118005300000.0,HEPHY,Left
36239,2-S,118444700000.0,HEPHY,Left
36240,2-S,110864700000.0,HEPHY,Left
36240,2-S,111173600000.0,HEPHY,Left
36240,2-S,109928800000.0,HEPHY,Left
36240,2-S,108101300000.0,HEPHY,Left
36240,2-S,111022200000.0,HEPHY,Left
36240,2-S,110521600000.0,HEPHY,Left
36240,2-S,112183400000.0,HEPHY,Left
36240,2-S,111210100000.0,HEPHY,Left
36240,2-S,115303900000.0,HEPHY,Left
36240,2-S,115466500000.0,HEPHY,Left
36240,2-S,106797900000.0,HEPHY,Right
36240,2-S,108149300000.0,HEPHY,Right
36240,2-S,108903600000.0,HEPHY,Right
36240,2-S,107805300000.0,HEPHY,Right
36240,2-S,106264600000.0,HEPHY,Left
36240,2-S,106642900000.0,HEPHY,Left
36240,2-S,108004400000.0,HEPHY,Left
36240,2-S,108679900000.0,HEPHY,Left
36240,2-S,110399700000.0,HEPHY,Left
36240,2-S,108639400000.0,HEPHY,Left
36240,2-S,110013800000.0,HEPHY,Left
36240,2-S,110030300000.0,HEPHY,Left
36240,2-S,112382300000.0,HEPHY,Right
36240,2-S,109651100000.0,HEPHY,Right
36241,2-S,100289500000.0,HEPHY,Left
36241,2-S,100627900000.0,HEPHY,Left
36241,2-S,98963990000.0,HEPHY,Left
36241,2-S,99431960000.0,HEPHY,Left
36241,2-S,101782300000.0,HEPHY,Left
36241,2-S,101526700000.0,HEPHY,Left
36241,2-S,101131300000.0,HEPHY,Left
36241,2-S,102032400000.0,HEPHY,Left
36241,2-S,102161300000.0,HEPHY,Left
36241,2-S,102053500000.0,HEPHY,Left
36241,2-S,99225280000.0,HEPHY,Left
36241,2-S,96642090000.0,HEPHY,Left
36241,2-S,94774080000.0,HEPHY,Left
36241,2-S,95779170000.0,HEPHY,Left
36241,2-S,100012700000.0,HEPHY,Left
36241,2-S,98955190000.0,HEPHY,Left
36241,2-S,98557850000.0,HEPHY,Left
36241,2-S,99244320000.0,HEPHY,Left
36241,2-S,99995230000.0,HEPHY,Left
36241,2-S,100799500000.0,HEPHY,Left
36243,2-S,62300000000.0, ,Left
36243,2-S,62300000000.0, ,Left
36243,2-S,136000000000.0, ,Left
36245,2-S,69240160000.0,Brown,Right
36245,2-S,69240160000.0,Brown,Right
36245,2-S,69240160000.0,Brown,Right
36245,2-S,69240160000.0,Brown,Right
36245,2-S,69240160000.0,Brown,Right
36245,2-S,66231360000.0,Brown,Right
36245,2-S,66231360000.0,Brown,Right
36245,2-S,66231360000.0,Brown,Right
36245,2-S,68239000000.0,Brown,Right
36245,2-S,68239000000.0,Brown,Right
36245,2-S,68239000000.0,Brown,Right
36245,2-S,68239000000.0,Brown,Right
36245,2-S,65026420000.0,Brown,Right
36245,2-S,65026420000.0,Brown,Right
36245,2-S,70290750000.0,Brown,Right
36245,2-S,70290750000.0,Brown,Right
36245,2-S,70290750000.0,Brown,Right
36245,2-S,70290750000.0,Brown,Right
36245,2-S,64406220000.0,Brown,Right
36245,2-S,64406220000.0,Brown,Right
36245,2-S,73060910000.0,Brown,Right
36245,2-S,73060910000.0,Brown,Right
36245,2-S,73060910000.0,Brown,Right
36245,2-S,73060910000.0,Brown,Right
36245,2-S,69344110000.0,Brown,Right
36245,2-S,69344110000.0,Brown,Right
36245,2-S,63766250000.0,Brown,Right
36245,2-S,63766250000.0,Brown,Right
36245,2-S,63766250000.0,Brown,Right
36245,2-S,63766250000.0,Brown,Right
36245,2-S,60920120000.0,Brown,Right
36245,2-S,60920120000.0,Brown,Right
36245,2-S,63301760000.0,Brown,Right
36245,2-S,63301760000.0,Brown,Right
36245,2-S,63301760000.0,Brown,Right
36245,2-S,63301760000.0,Brown,Right
36245,2-S,61075450000.0,Brown,Right
36245,2-S,61075450000.0,Brown,Right
36245,2-S,66734080000.0,Brown,Right
36245,2-S,66734080000.0,Brown,Right
36245,2-S,66734080000.0,Brown,Right
36245,2-S,66734080000.0,Brown,Right
36245,2-S,64225620000.0,Brown,Right
36245,2-S,64225620000.0,Brown,Right
36245,2-S,66954130000.0,Brown,Right
36245,2-S,66954130000.0,Brown,Right
36245,2-S,66954130000.0,Brown,Right
36245,2-S,66954130000.0,Brown,Right
36245,2-S,67057280000.0,Brown,Right
36245,2-S,67057280000.0,Brown,Right
36245,2-S,68725950000.0,Brown,Right
36245,2-S,68725950000.0,Brown,Right
36245,2-S,68725950000.0,Brown,Right
36245,2-S,68725950000.0,Brown,Right
36245,2-S,68946180000.0,Brown,Right
36245,2-S,68946180000.0,Brown,Right
36246,2-S,82733280000.0,Brown,Right
36246,2-S,83264890000.0,Brown,Right
36246,2-S,74631020000.0,Brown,Right
36246,2-S,80729230000.0,Brown,Right
36246,2-S,79359710000.0,Brown,Right
36246,2-S,82191960000.0,Brown,Right
36246,2-S,83283860000.0,Brown,Right
36246,2-S,83181650000.0,Brown,Right
36246,2-S,84661000000.0,Brown,Right
36246,2-S,83970340000.0,Brown,Right
36246,2-S,70614910000.0,Brown,Right
36246,2-S,77602420000.0,Brown,Right
36246,2-S,76910320000.0,Brown,Right
36246,2-S,78532570000.0,Brown,Right
36246,2-S,78274020000.0,Brown,Right
36246,2-S,77355680000.0,Brown,Right
36246,2-S,79311410000.0,Brown,Right
36246,2-S,82555070000.0,Brown,Right
36696,PSS,86103570000.0,Brown,Right
36696,PSS,86103570000.0,Brown,Right
36696,PSS,85583350000.0,Brown,Right
36696,PSS,85583350000.0,Brown,Right
36696,PSS,84946160000.0,Brown,Right
36696,PSS,84946160000.0,Brown,Right
36696,PSS,85498000000.0,Brown,Right
36696,PSS,85498000000.0,Brown,Right
36696,PSS,87771400000.0,Brown,Right
36696,PSS,87771400000.0,Brown,Right
36696,PSS,87899290000.0,Brown,Right
36696,PSS,87899290000.0,Brown,Right
36696,PSS,87887150000.0,Brown,Right
36696,PSS,87887150000.0,Brown,Right
36696,PSS,87861810000.0,Brown,Right
36696,PSS,87861810000.0,Brown,Right
36696,PSS,87750510000.0,Brown,Right
36696,PSS,87750510000.0,Brown,Right
36696,PSS,82340930000.0,Brown,Right
36696,PSS,82340930000.0,Brown,Right
36696,PSS,83393860000.0,Brown,Right
36696,PSS,83393860000.0,Brown,Right
36696,PSS,80850730000.0,Brown,Right
36696,PSS,80850730000.0,Brown,Right
36696,PSS,83125950000.0,Brown,Right
36696,PSS,83125950000.0,Brown,Right
36696,PSS,84988460000.0,Brown,Right
36696,PSS,84988460000.0,Brown,Right
36696,PSS,85022010000.0,Brown,Right
36696,PSS,85022010000.0,Brown,Right
36696,PSS,85744360000.0,Brown,Right
36696,PSS,85744360000.0,Brown,Right
36696,PSS,85855500000.0,Brown,Right
36696,PSS,85855500000.0,Brown,Right
36697,PSS,60433770000.0,Brown,Right
36697,PSS,60433770000.0,Brown,Right
36697,PSS,60433770000.0,Brown,Right
36697,PSS,57038770000.0,Brown,Right
36697,PSS,57038770000.0,Brown,Right
36697,PSS,57038770000.0,Brown,Right
36697,PSS,62990170000.0,Brown,Right
36697,PSS,62990170000.0,Brown,Right
36697,PSS,62990170000.0,Brown,Right
36697,PSS,60449150000.0,Brown,Right
36697,PSS,60449150000.0,Brown,Right
36697,PSS,60449150000.0,Brown,Right
36697,PSS,64659770000.0,Brown,Right
36697,PSS,64659770000.0,Brown,Right
36697,PSS,64659770000.0,Brown,Right
36697,PSS,61933290000.0,Brown,Right
36697,PSS,61933290000.0,Brown,Right
36697,PSS,61933290000.0,Brown,Right
36697,PSS,63199980000.0,Brown,Right
36697,PSS,63199980000.0,Brown,Right
36697,PSS,63199980000.0,Brown,Right
36697,PSS,59778240000.0,Brown,Right
36697,PSS,59778240000.0,Brown,Right
36697,PSS,59778240000.0,Brown,Right
36697,PSS,65862030000.0,Brown,Right
36697,PSS,65862030000.0,Brown,Right
36697,PSS,65862030000.0,Brown,Right
36697,PSS,59238960000.0,Brown,Right
36697,PSS,59238960000.0,Brown,Right
36697,PSS,59238960000.0,Brown,Right
36697,PSS,55186110000.0,Brown,Right
36697,PSS,55186110000.0,Brown,Right
36697,PSS,55186110000.0,Brown,Right
36697,PSS,57303170000.0,Brown,Right
36697,PSS,57303170000.0,Brown,Right
36697,PSS,57303170000.0,Brown,Right
36697,PSS,61527140000.0,Brown,Right
36697,PSS,61527140000.0,Brown,Right
36697,PSS,61527140000.0,Brown,Right
36697,PSS,58088460000.0,Brown,Right
36697,PSS,58088460000.0,Brown,Right
36697,PSS,58088460000.0,Brown,Right
36697,PSS,61364850000.0,Brown,Right
36697,PSS,61364850000.0,Brown,Right
36697,PSS,61364850000.0,Brown,Right
36697,PSS,58378410000.0,Brown,Right
36697,PSS,58378410000.0,Brown,Right
36697,PSS,58378410000.0,Brown,Right
36698,2-S,115222600000.0,HEPHY,Left
36698,2-S,115145800000.0,HEPHY,Left
36698,2-S,116320000000.0,HEPHY,Left
36698,2-S,115871700000.0,HEPHY,Left
36698,2-S,116726900000.0,HEPHY,Left
36698,2-S,115575700000.0,HEPHY,Left
36698,2-S,117530100000.0,HEPHY,Left
36698,2-S,117364900000.0,HEPHY,Left
36698,2-S,117390400000.0,HEPHY,Left
36698,2-S,116516800000.0,HEPHY,Left
36698,2-S,117541200000.0,HEPHY,Left
36698,2-S,116801600000.0,HEPHY,Left
36698,2-S,113725000000.0,HEPHY,Left
36698,2-S,114363700000.0,HEPHY,Left
36698,2-S,113933200000.0,HEPHY,Left
36698,2-S,113425100000.0,HEPHY,Left
36698,2-S,114429500000.0,HEPHY,Left
36698,2-S,113756800000.0,HEPHY,Left
36698,2-S,115502300000.0,HEPHY,Left
36698,2-S,115346100000.0,HEPHY,Left
36699,2-S,115678400000.0,HEPHY,Left
36699,2-S,116794700000.0,HEPHY,Left
36699,2-S,114550100000.0,HEPHY,Left
36699,2-S,116443000000.0,HEPHY,Left
36699,2-S,115822300000.0,HEPHY,Left
36699,2-S,116796700000.0,HEPHY,Left
36699,2-S,114939800000.0,HEPHY,Left
36699,2-S,117054200000.0,HEPHY,Left
36699,2-S,115965600000.0,HEPHY,Left
36699,2-S,117897000000.0,HEPHY,Left
36699,2-S,117227900000.0,HEPHY,Left
36699,2-S,111697300000.0,HEPHY,Left
36699,2-S,110134700000.0,HEPHY,Left
36699,2-S,114966500000.0,HEPHY,Left
36699,2-S,112772600000.0,HEPHY,Left
36699,2-S,114834900000.0,HEPHY,Left
36699,2-S,114127000000.0,HEPHY,Left
36699,2-S,116398200000.0,HEPHY,Left
36699,2-S,115488300000.0,HEPHY,Left
36700,2-S,109407600000.0,HEPHY,Left
36700,2-S,109959700000.0,HEPHY,Left
36700,2-S,110309300000.0,HEPHY,Left
36700,2-S,110309300000.0,HEPHY,Left
36700,2-S,110309300000.0,HEPHY,Left
36700,2-S,109316700000.0,HEPHY,Left
36700,2-S,109929300000.0,HEPHY,Left
36700,2-S,109855900000.0,HEPHY,Left
36700,2-S,110541800000.0,HEPHY,Left
36700,2-S,111711500000.0,HEPHY,Left
36700,2-S,106812100000.0,HEPHY,Left
36700,2-S,107786500000.0,HEPHY,Left
36700,2-S,106812900000.0,HEPHY,Left
36700,2-S,108248800000.0,HEPHY,Left
36700,2-S,107343400000.0,HEPHY,Left
36700,2-S,108298800000.0,HEPHY,Left
36700,2-S,108384900000.0,HEPHY,Left
36700,2-S,96091960000.0,HEPHY,Left
36700,2-S,108362800000.0,HEPHY,Left
36700,2-S,108660400000.0,HEPHY,Left
36700,2-S,108853500000.0,HEPHY,Left
36700,2-S,110445100000.0,HEPHY,Left
36701,2-S,120840600000.0,HEPHY,Left
36701,2-S,118149800000.0,HEPHY,Left
36701,2-S,119393500000.0,HEPHY,Left
36701,2-S,117241000000.0,HEPHY,Left
36701,2-S,119429600000.0,HEPHY,Left
36701,2-S,117504000000.0,HEPHY,Left
36701,2-S,118304000000.0,HEPHY,Left
36701,2-S,116700900000.0,HEPHY,Left
36701,2-S,119162600000.0,HEPHY,Left
36701,2-S,117045200000.0,HEPHY,Left
36701,2-S,111632900000.0,HEPHY,Left
36701,2-S,109339100000.0,HEPHY,Left
36701,2-S,113743000000.0,HEPHY,Left
36701,2-S,110817900000.0,HEPHY,Left
36701,2-S,113044500000.0,HEPHY,Left
36701,2-S,111119100000.0,HEPHY,Left
36701,2-S,115353400000.0,HEPHY,Left
36701,2-S,113013500000.0,HEPHY,Left
36701,2-S,117424400000.0,HEPHY,Left
36701,2-S,114647000000.0,HEPHY,Left
36702,2-S,64656151158.177,Perugia,Left
36702,2-S,44837910355.918,Perugia,Left
36702,2-S,63080841574.677,Perugia,Left
36702,2-S,62502721456.961,Perugia,Left
36702,2-S,62083536586.418,Perugia,Left
36702,2-S,62997163556.971,Perugia,Left
36702,2-S,61005499592.969,Perugia,Left
36702,2-S,67477200904.374,Perugia,Left
36702,2-S,64606806050.606,Perugia,Left
36702,2-S,60847632230.039,Perugia,Left
36702,2-S,61039434721.981,Perugia,Left
36702,2-S,61794651763.716,Perugia,Left
36702,2-S,59692519457.493,Perugia,Left
36702,2-S,61856253491.801,Perugia,Left
36702,2-S,60273037387.689,Perugia,Left
36702,2-S,62488238013.882,Perugia,Left
36702,2-S,59336208997.812,Perugia,Left
36703,2-S,77829964313.582,Perugia,Left
36703,2-S,75142572392.946,Perugia,Left
36703,2-S,76771983963.919,Perugia,Left
36703,2-S,76816386763.706,Perugia,Left
36703,2-S,77207727465.84,Perugia,Left
36703,2-S,77571722475.084,Perugia,Left
36703,2-S,79094804800.892,Perugia,Left
36703,2-S,77941952663.281,Perugia,Left
36703,2-S,76983614316.609,Perugia,Left
36703,2-S,77608309211.917,Perugia,Left
36703,2-S,68630210794.286,Perugia,Left
36703,2-S,67995804850.331,Perugia,Left
36703,2-S,69254529998.67,Perugia,Left
36703,2-S,68399239232.913,Perugia,Left
36703,2-S,70040662958.034,Perugia,Left
36703,2-S,70479374198.813,Perugia,Left
36703,2-S,71438940038.821,Perugia,Left
36703,2-S,72266006323.896,Perugia,Left
36703,2-S,71470302404.279,Perugia,Left
36703,2-S,72021868734.03,Perugia,Left
36704,2-S,67881928116.865,Perugia,Left
36704,2-S,66215598471.084,Perugia,Left
36704,2-S,66993034782.929,Perugia,Left
36704,2-S,68228146716.73,Perugia,Left
36704,2-S,67820612473.546,Perugia,Left
36704,2-S,70642756485.437,Perugia,Left
36704,2-S,66754316988.987,Perugia,Left
36704,2-S,71871811923.696,Perugia,Left
36704,2-S,70055961236.484,Perugia,Left
36704,2-S,74902946458.895,Perugia,Left
36704,2-S,58783403598.846,Perugia,Left
36704,2-S,59060436517.93,Perugia,Left
36704,2-S,61852890383.775,Perugia,Left
36704,2-S,61376193435.269,Perugia,Left
36704,2-S,61937389459.918,Perugia,Left
36704,2-S,62579026918.683,Perugia,Left
36704,2-S,60996522993.725,Perugia,Left
36704,2-S,62595132965.441,Perugia,Left
36704,2-S,63642085654.605,Perugia,Left
36704,2-S,66650513963.789,Perugia,Left
36705,2-S,67340296115.944,Perugia,Left
36705,2-S,66888125406.009,Perugia,Left
36705,2-S,68780237318.279,Perugia,Left
36705,2-S,69013755670.624,Perugia,Left
36705,2-S,66196678502.872,Perugia,Left
36705,2-S,65531362275.432,Perugia,Left
36705,2-S,69824523023.884,Perugia,Left
36705,2-S,66599201616.932,Perugia,Left
36705,2-S,68225133372.06,Perugia,Left
36705,2-S,70738384351.602,Perugia,Left
36705,2-S,59824624183.415,Perugia,Left
36705,2-S,59591903666.478,Perugia,Left
36705,2-S,61639694567.837,Perugia,Left
36705,2-S,61274182416.952,Perugia,Left
36705,2-S,63175297306.166,Perugia,Left
