batch_number,Type,Orientation,AGGREGATED_COND_DATA_SET_ID,PART_ID,PART_NAME_LABEL,ISURF_PAMPR,S0_CMSEC,VFB_ACC_V,VFB_INV_V,PART_NAME_LABEL.1,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
46805,2S,EE,2304942,316812,46805_022_2-S_HM_EE,7.711,1.229,-3.198,-3.031,46805_022_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.007,Test_HPK_VPB46805_022_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_06_21_2023_07_50_41_PM.txt,Brown
46805,2S,WW,2305011,316815,46805_022_2-S_HM_WW,7.986,1.273,-3.06,-2.883,46805_022_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.005,Test_HPK_VPB46805_022_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_06_21_2023_08_42_42_PM.txt,Brown
46805,2S,EE,2305470,316892,46805_038_2-S_HM_EE,6.681,1.061,-3.048,-2.872,46805_038_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.043,Test_HPK_VPB46805_038_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_06_22_2023_05_26_32_PM.txt,Brown
46805,2S,WW,2304744,316895,46805_038_2-S_HM_WW,6.953,1.106,-2.9,-2.718,46805_038_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.023,Test_HPK_VPB46805_038_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_06_22_2023_06_18_47_PM.txt,Brown
46806,2S,EE,2299818,316990,46806_004_2-S_HM_EE,5.676,0.905,-2.823,-2.656,46806_004_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.004,Test_HPK_VPB46806_004_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run02_06_23_2023_10_17_38_AM.txt,Brown
46806,2S,WW,2301583,316993,46806_004_2-S_HM_WW,5.85,0.932,-2.725,-2.563,46806_004_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.008,Test_HPK_VPB46806_004_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_06_23_2023_11_09_51_AM.txt,Brown
46806,2S,EE,2301031,317070,46806_014_2-S_HM_EE,6.053,0.963,-2.9,-2.735,46806_014_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.02,Test_HPK_VPB46806_014_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_06_23_2023_12_01_59_PM.txt,Brown
46806,2S,WW,2301157,317073,46806_014_2-S_HM_WW,6.254,0.996,-2.79,-2.614,46806_014_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.007,Test_HPK_VPB46806_014_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_06_23_2023_12_54_12_PM.txt,Brown
46806,2S,EE,2301613,317150,46806_024_2-S_HM_EE,6.563,1.046,-2.945,-2.787,46806_024_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.003,Test_HPK_VPB46806_024_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_06_26_2023_05_41_55_PM.txt,Brown
46806,2S,WW,2299815,317153,46806_024_2-S_HM_WW,6.784,1.081,-2.853,-2.672,46806_024_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.003,Test_HPK_VPB46806_024_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_06_26_2023_06_34_06_PM.txt,Brown
46806,2S,EE,2300482,317230,46806_036_2-S_HM_EE,5.22,0.832,-2.578,-2.408,46806_036_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.005,Test_HPK_VPB46806_036_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_06_26_2023_07_26_24_PM.txt,Brown
46806,2S,WW,2301013,317233,46806_036_2-S_HM_WW,5.29,0.843,-2.467,-2.294,46806_036_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.002,Test_HPK_VPB46806_036_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_06_26_2023_08_18_27_PM.txt,Brown
46807,2S,EE,2302530,317354,46807_005_2-S_HM_EE,5.431,0.865,-2.818,-2.605,46807_005_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.007,Test_HPK_VPB46807_005_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_06_27_2023_06_01_56_PM.txt,Brown
46807,2S,WW,2302569,317357,46807_005_2-S_HM_WW,5.482,0.874,-2.649,-2.47,46807_005_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.004,Test_HPK_VPB46807_005_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_06_27_2023_06_54_04_PM.txt,Brown
46807,2S,EE,2302344,317434,46807_016_2-S_HM_EE,5.562,0.887,-2.841,-2.663,46807_016_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.001,Test_HPK_VPB46807_016_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_06_27_2023_07_46_15_PM.txt,Brown
46807,2S,WW,2302716,317437,46807_016_2-S_HM_WW,5.691,0.907,-2.652,-2.478,46807_016_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.002,Test_HPK_VPB46807_016_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_06_27_2023_08_38_19_PM.txt,Brown
46807,2S,EE,2302704,317514,46807_026_2-S_HM_EE,5.01,0.798,-2.615,-2.477,46807_026_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.01,Test_HPK_VPB46807_026_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_06_28_2023_05_05_43_PM.txt,Brown
46807,2S,WW,2302158,317517,46807_026_2-S_HM_WW,5.097,0.812,-2.505,-2.325,46807_026_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.006,Test_HPK_VPB46807_026_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_06_28_2023_05_57_38_PM.txt,Brown
46807,2S,EE,2302686,317594,46807_038_2-S_HM_EE,5.161,0.823,-2.64,-2.46,46807_038_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.003,Test_HPK_VPB46807_038_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_06_28_2023_06_49_29_PM.txt,Brown
46807,2S,WW,2302656,317597,46807_038_2-S_HM_WW,5.292,0.843,-2.482,-2.306,46807_038_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.004,Test_HPK_VPB46807_038_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_06_28_2023_07_41_30_PM.txt,Brown
46808,2S,EE,2303871,317714,46808_004_2-S_HM_EE,6.75,1.076,-1.925,-1.701,46808_004_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.006,Test_HPK_VPB46808_004_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_06_29_2023_06_32_34_PM.txt,Brown
46808,2S,WW,2303253,317717,46808_004_2-S_HM_WW,7.215,1.15,-1.802,-1.568,46808_004_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.004,Test_HPK_VPB46808_004_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_06_29_2023_07_24_44_PM.txt,Brown
46808,2S,EE,2304582,317794,46808_014_2-S_HM_EE,6.526,1.04,-1.995,-1.768,46808_014_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.004,Test_HPK_VPB46808_014_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_06_29_2023_08_16_52_PM.txt,Brown
46808,2S,WW,2303883,317797,46808_014_2-S_HM_WW,6.934,1.105,-1.827,-1.6,46808_014_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.003,Test_HPK_VPB46808_014_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_06_29_2023_09_10_39_PM.txt,Brown
46808,2S,EE,2304075,317874,46808_029_2-S_HM_EE,6.326,1.008,-1.808,-1.6,46808_029_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.005,Test_HPK_VPB46808_029_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_06_30_2023_05_42_07_PM.txt,Brown
46808,2S,WW,2303706,317877,46808_029_2-S_HM_WW,6.825,1.088,-1.667,-1.454,46808_029_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.003,Test_HPK_VPB46808_029_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_06_30_2023_06_34_23_PM.txt,Brown
46808,2S,EE,2303547,317954,46808_040_2-S_HM_EE,6.526,1.04,-1.945,-1.74,46808_040_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.002,Test_HPK_VPB46808_040_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_06_30_2023_07_26_36_PM.txt,Brown
46808,2S,WW,2304576,317957,46808_040_2-S_HM_WW,7.054,1.124,-1.795,-1.572,46808_040_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.003,Test_HPK_VPB46808_040_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_06_30_2023_08_18_47_PM.txt,Brown
47345,PSS,EE,2383122,326418,47345_005_PSS_HM_EE,5.392,0.859,-2.403,-2.196,47345_005_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.009,Test_HPK_VPB47345_005_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_07_19_2023_06_40_30_PM.txt,Brown
47345,PSS,WW,2383836,326433,47345_005_PSS_HM_WW,5.843,0.931,-2.367,-2.158,47345_005_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.005,Test_HPK_VPB47345_005_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_07_19_2023_07_32_42_PM.txt,Brown
47345,PSS,EE,2382840,326538,47345_015_PSS_HM_EE,5.506,0.878,-2.408,-2.253,47345_015_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.003,Test_HPK_VPB47345_015_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_07_19_2023_08_24_51_PM.txt,Brown
47345,PSS,WW,2383164,326553,47345_015_PSS_HM_WW,5.929,0.945,-2.386,-2.175,47345_015_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.007,Test_HPK_VPB47345_015_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_07_19_2023_09_16_57_PM.txt,Brown
47345,PSS,EE,2382639,326658,47345_026_PSS_HM_EE,4.97,0.792,-2.254,-2.077,47345_026_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.004,Test_HPK_VPB47345_026_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_07_20_2023_07_23_50_PM.txt,Brown
47345,PSS,WW,2383317,326673,47345_026_PSS_HM_WW,5.166,0.824,-2.156,-1.964,47345_026_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.002,Test_HPK_VPB47345_026_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_07_20_2023_08_15_54_PM.txt,Brown
46232,PSP,EE,2388304,327558,46232_004_PSP_HM_EE,9.52,1.516,-3.495,-3.348,46232_004_PSP_HM_EE,PQC4,GCD05,Not Used,Right,GCD5,PQC_HM_POSITION 1,0.2,20.0,20.017,Test_HPK_VPC46232_004_PSP_HM_EE_East_South_PQC4_GCD5_GCD05_IV_Run01_07_28_2023_06_02_03_PM.txt,Brown
46232,PSP,WW,2388163,327573,46232_004_PSP_HM_WW,13.405,2.124,-4.699,-4.521,46232_004_PSP_HM_WW,PQC4,GCD05,Not Used,Right,GCD5,PQC_HM_POSITION 2,0.2,20.0,20.071,Test_HPK_VPC46232_004_PSP_HM_WW_West_North_PQC4_GCD5_GCD05_IV_Run01_07_28_2023_06_54_21_PM.txt,Brown
46232,PSP,EE,2388406,327678,46232_014_PSP_HM_EE,10.077,1.606,-3.622,-3.459,46232_014_PSP_HM_EE,PQC4,GCD05,Not Used,Right,GCD5,PQC_HM_POSITION 1,0.5,20.0,20.005,Test_HPK_VPC46232_014_PSP_HM_EE_East_South_PQC4_GCD5_GCD05_IV_Run02_08_03_2023_04_57_09_PM.txt,Brown
46232,PSP,WW,2388553,327693,46232_014_PSP_HM_WW,14.266,2.265,-4.746,-4.571,46232_014_PSP_HM_WW,PQC4,GCD05,Not Used,Right,GCD5,PQC_HM_POSITION 2,0.2,20.0,20.05,Test_HPK_VPC46232_014_PSP_HM_WW_West_North_PQC4_GCD5_GCD05_IV_Run01_07_27_2023_05_43_40_PM.txt,Brown
46232,PSP,EE,2384022,327798,46232_024_PSP_HM_EE,10.341,1.638,-3.662,-3.488,46232_024_PSP_HM_EE,PQC4,GCD05,Not Used,Right,GCD5,PQC_HM_POSITION 3,0.2,20.0,20.073,Test_HPK_VPC46232_024_PSP_HM_EE_East_South_PQC4_GCD5_GCD05_IV_Run01_07_27_2023_06_36_05_PM.txt,Brown
46232,PSP,WW,2388502,327813,46232_024_PSP_HM_WW,14.724,2.335,-4.657,-4.487,46232_024_PSP_HM_WW,PQC4,GCD05,Not Used,Right,GCD5,PQC_HM_POSITION 4,0.2,20.0,20.062,Test_HPK_VPC46232_024_PSP_HM_WW_West_North_PQC4_GCD5_GCD05_IV_Run01_07_27_2023_07_28_26_PM.txt,Brown
46232,PSP,EE,2383893,327918,46232_034_PSP_HM_EE,9.068,1.436,-3.381,-3.208,46232_034_PSP_HM_EE,PQC4,GCD05,Not Used,Right,GCD5,PQC_HM_POSITION 3,0.2,20.0,20.074,Test_HPK_VPC46232_034_PSP_HM_EE_East_South_PQC4_GCD5_GCD05_IV_Run01_07_28_2023_07_46_33_PM.txt,Brown
46232,PSP,WW,2388259,327933,46232_034_PSP_HM_WW,12.63,2.001,-4.459,-4.291,46232_034_PSP_HM_WW,PQC4,GCD05,Not Used,Right,GCD5,PQC_HM_POSITION 4,0.2,20.0,20.073,Test_HPK_VPC46232_034_PSP_HM_WW_West_North_PQC4_GCD5_GCD05_IV_Run01_07_28_2023_08_38_47_PM.txt,Brown
46811,PSP,EE,2387955,328152,46811_004_PSP_HM_EE,11.457,1.826,-4.145,-3.941,46811_004_PSP_HM_EE,PQC4,GCD05,Not Used,Right,GCD5,PQC_HM_POSITION 1,0.2,20.0,20.004,Test_HPK_VPC46811_004_PSP_HM_EE_East_South_PQC4_GCD5_GCD05_IV_Run01_07_31_2023_06_38_50_PM.txt,Brown
46811,PSP,WW,2389497,328157,46811_004_PSP_HM_WW,14.047,2.239,-4.84,-4.632,46811_004_PSP_HM_WW,PQC4,GCD05,Not Used,Right,GCD5,PQC_HM_POSITION 2,0.2,20.0,20.002,Test_HPK_VPC46811_004_PSP_HM_WW_West_North_PQC4_GCD5_GCD05_IV_Run01_07_31_2023_07_31_01_PM.txt,Brown
46811,PSP,EE,2389752,328272,46811_014_PSP_HM_EE,11.93,1.901,-4.448,-4.276,46811_014_PSP_HM_EE,PQC4,GCD05,Not Used,Right,GCD5,PQC_HM_POSITION 3,0.2,20.0,20.005,Test_HPK_VPC46811_014_PSP_HM_EE_East_South_PQC4_GCD5_GCD05_IV_Run01_07_31_2023_08_23_16_PM.txt,Brown
46811,PSP,WW,2387973,328277,46811_014_PSP_HM_WW,13.413,2.138,-4.867,-4.674,46811_014_PSP_HM_WW,PQC4,GCD05,Not Used,Right,GCD5,PQC_HM_POSITION 4,0.2,20.0,20.003,Test_HPK_VPC46811_014_PSP_HM_WW_West_North_PQC4_GCD5_GCD05_IV_Run01_07_31_2023_09_15_28_PM.txt,Brown
46811,PSP,EE,2389614,328392,46811_024_PSP_HM_EE,11.979,1.895,-4.466,-4.275,46811_024_PSP_HM_EE,PQC4,GCD05,Not Used,Right,GCD5,PQC_HM_POSITION 1,0.2,20.0,20.092,Test_HPK_VPC46811_024_PSP_HM_EE_East_South_PQC4_GCD5_GCD05_IV_Run01_08_01_2023_06_32_39_PM.txt,Brown
46811,PSP,WW,2390052,328397,46811_024_PSP_HM_WW,13.12,2.065,-4.785,-4.587,46811_024_PSP_HM_WW,PQC4,GCD05,Not Used,Right,GCD5,PQC_HM_POSITION 2,0.2,20.0,20.149,Test_HPK_VPC46811_024_PSP_HM_WW_West_North_PQC4_GCD5_GCD05_IV_Run01_08_01_2023_07_25_07_PM.txt,Brown
46811,PSP,EE,2390157,328512,46811_034_PSP_HM_EE,9.953,1.563,-3.861,-3.665,46811_034_PSP_HM_EE,PQC4,GCD05,Not Used,Right,GCD5,PQC_HM_POSITION 3,0.2,20.0,20.172,Test_HPK_VPC46811_034_PSP_HM_EE_East_South_PQC4_GCD5_GCD05_IV_Run01_08_01_2023_08_17_25_PM.txt,Brown
46811,PSP,WW,2390097,328517,46811_034_PSP_HM_WW,13.468,2.115,-4.912,-4.71,46811_034_PSP_HM_WW,PQC4,GCD05,Not Used,Right,GCD5,PQC_HM_POSITION 4,0.2,20.0,20.175,Test_HPK_VPC46811_034_PSP_HM_WW_West_North_PQC4_GCD5_GCD05_IV_Run01_08_01_2023_09_09_42_PM.txt,Brown
47345,PSS,EE,2383401,328778,47345_036_PSS_HM_EE,5.115,0.815,-2.336,-2.164,47345_036_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.004,Test_HPK_VPB47345_036_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_07_21_2023_12_06_35_PM.txt,Brown
47345,PSS,WW,2381999,328793,47345_036_PSS_HM_WW,5.381,0.858,-2.262,-2.058,47345_036_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.003,Test_HPK_VPB47345_036_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_07_21_2023_12_58_42_PM.txt,Brown
47346,PSS,EE,2384217,328990,47346_004_PSS_HM_EE,5.324,0.848,-2.407,-2.191,47346_004_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.006,Test_HPK_VPB47346_004_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_07_21_2023_06_12_13_PM.txt,Brown
47346,PSS,WW,2384295,328995,47346_004_PSS_HM_WW,5.623,0.896,-2.367,-2.161,47346_004_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.003,Test_HPK_VPB47346_004_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_07_21_2023_07_04_23_PM.txt,Brown
47346,PSS,EE,2384067,329110,47346_014_PSS_HM_EE,5.55,0.884,-2.478,-2.284,47346_014_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.007,Test_HPK_VPB47346_014_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_07_21_2023_07_56_28_PM.txt,Brown
47346,PSS,WW,2384328,329115,47346_014_PSS_HM_WW,5.817,0.926,-2.378,-2.176,47346_014_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.014,Test_HPK_VPB47346_014_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_07_21_2023_08_48_34_PM.txt,Brown
47346,PSS,EE,2384958,329230,47346_024_PSS_HM_EE,5.686,0.906,-2.57,-2.39,47346_024_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.004,Test_HPK_VPB47346_024_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_07_24_2023_04_24_33_PM.txt,Brown
47346,PSS,WW,2384961,329235,47346_024_PSS_HM_WW,5.694,0.907,-2.478,-2.265,47346_024_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.006,Test_HPK_VPB47346_024_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_07_24_2023_05_16_48_PM.txt,Brown
47346,PSS,EE,2385099,329350,47346_036_PSS_HM_EE,5.036,0.802,-2.392,-2.201,47346_036_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.005,Test_HPK_VPB47346_036_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_07_24_2023_06_08_58_PM.txt,Brown
47346,PSS,WW,2384652,329355,47346_036_PSS_HM_WW,5.345,0.852,-2.368,-2.145,47346_036_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.001,Test_HPK_VPB47346_036_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_07_24_2023_07_01_03_PM.txt,Brown
47347,PSS,EE,2386437,329536,47347_004_PSS_HM_EE,4.526,0.721,-2.435,-2.257,47347_004_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.004,Test_HPK_VPB47347_004_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_07_26_2023_11_52_03_AM.txt,Brown
47347,PSS,WW,2386929,329551,47347_004_PSS_HM_WW,4.846,0.772,-2.252,-2.054,47347_004_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.004,Test_HPK_VPB47347_004_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_07_26_2023_12_44_14_PM.txt,Brown
47347,PSS,EE,2386449,329656,47347_015_PSS_HM_EE,4.91,0.782,-2.466,-2.265,47347_015_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.009,Test_HPK_VPB47347_015_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_07_26_2023_01_36_29_PM.txt,Brown
47347,PSS,WW,2386596,329671,47347_015_PSS_HM_WW,5.118,0.816,-2.322,-2.096,47347_015_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.004,Test_HPK_VPB47347_015_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_07_26_2023_02_28_46_PM.txt,Brown
47347,PSS,EE,2386686,329776,47347_026_PSS_HM_EE,4.29,0.684,-2.391,-2.207,47347_026_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.006,Test_HPK_VPB47347_026_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_07_26_2023_04_15_24_PM.txt,Brown
47347,PSS,WW,2387142,329791,47347_026_PSS_HM_WW,4.537,0.723,-2.116,-1.899,47347_026_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.004,Test_HPK_VPB47347_026_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_07_26_2023_05_07_35_PM.txt,Brown
47347,PSS,EE,2386662,329896,47347_036_PSS_HM_EE,4.353,0.693,-2.473,-2.264,47347_036_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.011,Test_HPK_VPB47347_036_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_07_26_2023_05_59_41_PM.txt,Brown
47347,PSS,WW,2386533,329911,47347_036_PSS_HM_WW,4.551,0.725,-2.152,-1.958,47347_036_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.008,Test_HPK_VPB47347_036_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_07_26_2023_06_51_46_PM.txt,Brown
47365,2S,EE,2441390,344372,47365_006_2-S_HM_EE,5.404,0.856,-2.354,-2.176,47365_006_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.072,Test_HPK_VPB47365_006_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_06_2023_06_17_30_PM.txt,Brown
47365,2S,WW,2441408,344375,47365_006_2-S_HM_WW,5.711,0.903,-2.392,-2.201,47365_006_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.098,Test_HPK_VPB47365_006_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_09_06_2023_07_09_33_PM.txt,Brown
47365,2S,EE,2440967,344452,47365_017_2-S_HM_EE,5.542,0.873,-2.461,-2.275,47365_017_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.144,Test_HPK_VPB47365_017_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_06_2023_08_01_30_PM.txt,Brown
47365,2S,WW,2441084,344455,47365_017_2-S_HM_WW,5.796,0.914,-2.441,-2.254,47365_017_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.119,Test_HPK_VPB47365_017_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_09_06_2023_08_53_25_PM.txt,Brown
47365,2S,EE,2439631,344532,47365_032_2-S_HM_EE,5.215,0.82,-2.23,-2.045,47365_032_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.16,Test_HPK_VPB47365_032_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_07_2023_06_35_08_PM.txt,Brown
