batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,ISURF_PAMPR
41727,PSS,WW,Brown,Right,20.0,20.039,4.722
41727,PSS,EE,Brown,Right,20.0,20.079,4.667
41727,PSS,WW,Brown,Right,20.0,20.038,4.888
41727,PSS,EE,Brown,Right,20.0,20.008,4.314
41727,PSS,WW,Brown,Right,20.0,20.014,4.342
41727,PSS,EE,Brown,Right,20.0,20.045,4.26
41727,PSS,WW,Brown,Right,20.0,20.014,4.465
41728,PSS,EE,Perugia,Left,20.0,20.0,5.786
41728,PSS,WW,Perugia,Left,20.0,20.0,5.637
41728,PSS,EE,Perugia,Left,20.0,20.0,5.911
41728,PSS,WW,Perugia,Left,20.0,20.0,5.727
41728,PSS,EE,Perugia,Left,20.0,20.0,7.003
41728,PSS,WW,Perugia,Left,20.0,20.0,6.733
41728,PSS,EE,Perugia,Left,20.0,20.0,5.685
41728,PSS,WW,Perugia,Left,20.0,20.0,5.522
41740,2S,EE,Demokritos,Left,27.0,27.0,12.257
41740,2S,WW,Demokritos,Left,26.4,26.4,11.518
41740,2S,EE,Demokritos,Left,26.1,26.1,10.385
41740,2S,WW,Demokritos,Left,26.2,26.2,10.082
41741,2S,EE,Demokritos,Left,22.1,22.1,8.851
41741,2S,WW,Demokritos,Left,22.3,22.3,8.938
41741,2S,EE,Demokritos,Left,22.5,22.5,9.103
41741,2S,WW,Demokritos,Left,22.4,22.4,9.104
41741,2S,EE,Demokritos,Left,21.6,21.6,8.561
41741,2S,WW,Demokritos,Left,22.1,22.1,8.394
41742,2S,EE,Perugia,Left,20.0,20.0,6.21
41742,2S,WW,Perugia,Left,20.0,20.0,6.03
41742,2S,EE,Perugia,Left,20.0,20.0,5.962
41742,2S,WW,Perugia,Left,20.0,20.0,5.905
41742,2S,EE,Perugia,Left,20.0,20.0,5.706
41742,2S,WW,Perugia,Left,20.0,20.0,5.546
41742,2S,EE,Perugia,Left,20.0,20.0,5.62
41742,2S,WW,Perugia,Left,20.0,20.0,5.4
41743,2S,EE,Perugia,Left,20.0,20.0,5.781
41743,2S,WW,Perugia,Left,20.0,20.0,5.609
41743,2S,EE,Perugia,Left,20.0,20.0,5.568
41743,2S,WW,Perugia,Left,20.0,20.0,5.473
41743,2S,EE,Perugia,Left,20.0,20.0,5.07
41743,2S,WW,Perugia,Left,20.0,20.0,4.983
41746,2S,EE,Perugia,Left,20.0,20.0,5.023
41746,2S,WW,Perugia,Left,20.0,20.0,4.849
41746,2S,EE,Perugia,Left,20.0,20.0,4.865
41746,2S,WW,Perugia,Left,20.0,20.0,4.806
41746,2S,EE,Perugia,Left,20.0,20.0,5.049
41746,2S,WW,Perugia,Left,20.0,20.0,4.893
41748,2S,EE,Demokritos,Left,23.4,23.4,8.745
41748,2S,WW,Demokritos,Left,24.0,24.0,8.797
41748,2S,EE,Demokritos,Left,24.2,24.2,9.38
41748,2S,WW,Demokritos,Left,24.3,24.3,9.288
41748,2S,EE,Demokritos,Left,24.4,24.4,8.897
41748,2S,WW,Demokritos,Left,24.4,24.4,8.778
41749,2S,EE,Demokritos,Left,25.2,25.2,12.118
41749,2S,WW,Demokritos,Left,24.6,24.6,11.36
41749,2S,EE,Demokritos,Left,24.1,24.1,9.541
41749,2S,WW,Demokritos,Left,23.8,23.8,9.13
41750,2S,EE,Demokritos,Left,23.5,23.5,10.427
41750,2S,WW,Demokritos,Left,23.6,23.6,10.447
41750,2S,EE,Demokritos,Left,23.8,23.8,10.635
41750,2S,WW,Demokritos,Left,23.9,23.9,10.377
41752,2S,EE,Brown,Right,20.0,20.008,6.051
41752,2S,WW,Brown,Right,20.0,20.004,6.379
41752,2S,EE,Brown,Right,20.0,20.003,5.427
41752,2S,WW,Brown,Right,20.0,20.006,5.81
41752,2S,EE,Brown,Right,20.0,20.009,5.67
41752,2S,WW,Brown,Right,20.0,20.008,6.212
41752,2S,EE,Brown,Right,20.0,20.004,5.868
41752,2S,WW,Brown,Right,20.0,20.009,6.337
41753,2S,EE,Brown,Right,20.0,20.015,4.863
41753,2S,WW,Brown,Right,20.0,20.01,5.021
41753,2S,EE,Brown,Right,20.0,20.008,5.147
41753,2S,WW,Brown,Right,20.0,20.014,5.299
41753,2S,EE,Brown,Right,20.0,20.007,4.288
41753,2S,WW,Brown,Right,20.0,20.005,4.321
41753,2S,EE,Brown,Right,20.0,20.014,4.439
41753,2S,WW,Brown,Right,20.0,20.006,4.547
41754,2S,EE,Brown,Right,20.0,20.009,5.492
41754,2S,WW,Brown,Right,20.0,20.009,5.74
41754,2S,EE,Brown,Right,20.0,20.028,5.028
41754,2S,WW,Brown,Right,20.0,20.007,5.373
41754,2S,EE,Brown,Right,20.0,20.005,5.229
41754,2S,WW,Brown,Right,20.0,20.008,5.66
41729,PSS,EE,Brown,Right,20.0,20.006,4.66
41729,PSS,WW,Brown,Right,20.0,20.003,4.762
41729,PSS,EE,Brown,Right,20.0,20.006,4.731
41729,PSS,WW,Brown,Right,20.0,20.002,4.919
41729,PSS,EE,Brown,Right,20.0,20.006,5.025
41729,PSS,WW,Brown,Right,20.0,20.004,5.018
41729,PSS,EE,Brown,Right,20.0,20.014,4.57
41729,PSS,WW,Brown,Right,20.0,20.006,4.657
42240,PSS,EE,Brown,Right,20.0,20.004,5.687
42240,PSS,WW,Brown,Right,20.0,20.004,6.374
42240,PSS,EE,Brown,Right,20.0,20.017,5.926
42240,PSS,WW,Brown,Right,20.0,20.01,6.571
42240,PSS,EE,Brown,Right,20.0,20.005,5.29
42240,PSS,WW,Brown,Right,20.0,20.005,5.718
42240,PSS,EE,Brown,Right,20.0,20.017,5.479
42240,PSS,WW,Brown,Right,20.0,20.008,5.977
41751,2S,EE,Brown,Right,20.0,20.098,4.722
41751,2S,WW,Brown,Right,20.0,20.123,4.746
41751,2S,EE,Brown,Right,20.0,20.154,4.828
41751,2S,WW,Brown,Right,20.0,20.121,4.953
41751,2S,EE,Brown,Right,20.0,20.135,4.391
41751,2S,WW,Brown,Right,20.0,20.109,4.557
41755,2S,EE,Brown,Right,20.0,20.115,4.806
41755,2S,WW,Brown,Right,20.0,20.146,4.978
41755,2S,EE,Brown,Right,20.0,20.181,5.135
41755,2S,WW,Brown,Right,20.0,20.151,5.149
41755,2S,EE,Brown,Right,20.0,20.133,4.455
41755,2S,WW,Brown,Right,20.0,20.171,4.604
41755,2S,EE,Brown,Right,20.0,20.198,4.796
41755,2S,WW,Brown,Right,20.0,20.164,4.876
41756,2S,EE,Demokritos,Left,19.3,19.3,7.381
41756,2S,WW,Demokritos,Left,20.3,20.3,7.634
41756,2S,EE,Demokritos,Left,20.6,20.6,8.329
41756,2S,WW,Demokritos,Left,20.9,20.9,8.2
41756,2S,EE,Demokritos,Left,20.9,20.9,7.904
41756,2S,WW,Demokritos,Left,21.4,21.4,8.377
41757,2S,EE,Demokritos,Left,21.5,21.5,7.557
41757,2S,WW,Demokritos,Left,21.5,21.5,7.44
41757,2S,EE,Demokritos,Left,21.5,21.5,7.847
41757,2S,WW,Demokritos,Left,21.3,21.3,7.711
41757,2S,EE,Demokritos,Left,23.1,23.1,8.613
41757,2S,WW,Demokritos,Left,22.6,22.6,8.32
41758,2S,EE,Demokritos,Left,20.7,20.7,8.917
41758,2S,WW,Demokritos,Left,20.8,20.8,8.96
41758,2S,EE,Demokritos,Left,9999.9,9999.9,8.367
41758,2S,WW,Demokritos,Left,20.9,20.9,8.316
41758,2S,EE,Demokritos,Left,21.0,21.0,8.578
41758,2S,WW,Demokritos,Left,20.2,20.2,7.894
42245,2S,EE,Perugia,Left,20.0,20.0,5.075
42245,2S,WW,Perugia,Left,20.0,20.0,4.952
42245,2S,EE,Perugia,Left,20.0,20.0,5.435
42245,2S,WW,Perugia,Left,20.0,20.0,5.271
42245,2S,EE,Perugia,Left,20.0,20.0,4.924
42245,2S,WW,Perugia,Left,20.0,20.0,4.895
42245,2S,EE,Perugia,Left,20.0,20.0,5.161
42245,2S,WW,Perugia,Left,20.0,20.0,5.091
42246,2S,EE,Perugia,Left,20.0,20.0,6.001
42246,2S,WW,Perugia,Left,20.0,20.0,5.896
42246,2S,EE,Perugia,Left,20.0,20.0,6.159
42246,2S,WW,Perugia,Left,20.0,20.0,5.96
42246,2S,EE,Perugia,Left,20.0,20.0,5.714
42246,2S,WW,Perugia,Left,20.0,20.0,5.567
42246,2S,EE,Perugia,Left,20.0,20.0,5.91
42246,2S,WW,Perugia,Left,20.0,20.0,5.733
42247,2S,EE,Brown,Right,20.0,20.008,5.476
42247,2S,WW,Brown,Right,20.0,20.017,5.634
42247,2S,EE,Brown,Right,20.0,20.072,5.248
42247,2S,WW,Brown,Right,20.0,20.03,5.512
42247,2S,EE,Brown,Right,20.0,20.063,5.037
42247,2S,WW,Brown,Right,20.0,20.046,5.236
42248,2S,EE,Perugia,Left,20.0,20.0,5.366
42248,2S,WW,Perugia,Left,20.0,20.0,5.137
42248,2S,EE,Perugia,Left,20.0,20.0,5.643
42248,2S,WW,Perugia,Left,20.0,20.0,5.442
42248,2S,EE,Perugia,Left,20.0,20.0,5.053
42248,2S,WW,Perugia,Left,20.0,20.0,4.979
42248,2S,EE,Perugia,Left,20.0,20.0,5.359
42248,2S,WW,Perugia,Left,20.0,20.0,5.207
42249,2S,EE,Brown,Right,20.0,20.002,4.959
42249,2S,WW,Brown,Right,20.0,20.003,5.467
42249,2S,EE,Brown,Right,20.0,20.005,5.519
42249,2S,WW,Brown,Right,20.0,20.002,5.568
42249,2S,EE,Brown,Right,20.0,20.025,5.007
42249,2S,WW,Brown,Right,20.0,20.016,5.238
42250,2S,EE,Perugia,Left,20.0,20.0,6.072
42250,2S,WW,Perugia,Left,20.0,20.0,5.852
42250,2S,EE,Perugia,Left,20.0,20.0,6.313
42250,2S,WW,Perugia,Left,20.0,20.0,6.144
42250,2S,EE,Perugia,Left,20.0,20.0,5.871
42250,2S,WW,Perugia,Left,20.0,20.0,5.702
42250,2S,EE,Perugia,Left,20.0,20.0,5.937
42250,2S,WW,Perugia,Left,20.0,20.0,5.834
42251,2S,EE,Brown,Right,20.0,20.011,4.646
42251,2S,WW,Brown,Right,20.0,20.005,4.909
42251,2S,EE,Brown,Right,20.0,20.021,5.075
42251,2S,WW,Brown,Right,20.0,20.008,5.243
42251,2S,EE,Brown,Right,20.0,20.005,4.467
42251,2S,WW,Brown,Right,20.0,20.003,4.73
42253,2S,EE,Demokritos,Left,22.0,22.0,8.887
42253,2S,WW,Demokritos,Left,21.9,21.9,8.835
42253,2S,EE,Demokritos,Left,21.0,21.0,7.74
42253,2S,WW,Demokritos,Left,21.6,21.6,7.837
42254,2S,EE,Demokritos,Left,21.7,21.7,7.899
42254,2S,WW,Demokritos,Left,21.7,21.7,8.133
42254,2S,EE,Demokritos,Left,21.8,21.8,7.496
42254,2S,WW,Demokritos,Left,21.8,21.8,7.507
42255,2S,EE,Demokritos,Left,21.9,21.9,7.459
42255,2S,WW,Demokritos,Left,21.9,21.9,7.347
42255,2S,EE,Demokritos,Left,21.9,21.9,7.715
42255,2S,WW,Demokritos,Left,21.9,21.9,7.56
42651,2S,EE,Perugia,Left,20.0,20.0,5.141
42651,2S,WW,Perugia,Left,20.0,20.0,5.144
42651,2S,EE,Perugia,Left,20.0,20.0,5.458
42651,2S,WW,Perugia,Left,20.0,20.0,5.487
42651,2S,EE,Perugia,Left,20.0,20.0,4.943
42651,2S,EE,Perugia,Left,20.0,20.0,4.943
42651,2S,WW,Perugia,Left,20.0,20.0,4.974
42651,2S,EE,Perugia,Left,20.0,20.0,5.138
42651,2S,WW,Perugia,Left,20.0,20.0,5.07
42652,2S,EE,Perugia,Left,20.0,20.0,5.209
42652,2S,WW,Perugia,Left,20.0,20.0,5.112
42652,2S,EE,Perugia,Left,20.0,20.0,5.51
42652,2S,WW,Perugia,Left,20.0,20.0,5.42
42652,2S,EE,Perugia,Left,20.0,20.0,4.945
42652,2S,WW,Perugia,Left,20.0,20.0,4.897
42652,2S,EE,Perugia,Left,20.0,20.0,5.194
42652,2S,WW,Perugia,Left,20.0,20.0,5.042
42256,2S,EE,Brown,Right,20.0,20.032,5.131
42256,2S,WW,Brown,Right,20.0,20.051,4.942
42256,2S,EE,Brown,Right,20.0,20.076,5.087
42256,2S,WW,Brown,Right,20.0,20.042,5.113
42256,2S,EE,Brown,Right,20.0,20.017,4.708
42256,2S,WW,Brown,Right,20.0,20.02,4.94
42256,2S,EE,Brown,Right,20.0,20.06,4.885
42256,2S,WW,Brown,Right,20.0,20.032,4.834
42649,PSS,EE,Perugia,Left,20.0,20.0,5.783
42649,PSS,WW,Perugia,Left,20.0,20.0,5.749
42649,PSS,EE,Perugia,Left,20.0,20.0,5.902
42649,PSS,WW,Perugia,Left,20.0,20.0,5.964
42649,PSS,EE,Perugia,Left,20.0,20.0,6.086
42649,PSS,WW,Perugia,Left,20.0,20.0,6.085
42257,2S,EE,Brown,Right,20.0,20.015,4.39
42257,2S,WW,Brown,Right,20.0,20.033,4.565
42257,2S,EE,Brown,Right,20.0,20.06,4.563
42257,2S,WW,Brown,Right,20.0,20.02,4.722
42257,2S,EE,Brown,Right,20.0,20.02,3.226
42257,2S,WW,Brown,Right,20.0,20.031,4.28
42257,2S,EE,Brown,Right,20.0,20.067,4.263
42257,2S,WW,Brown,Right,20.0,20.031,4.435
42657,2S,EE,Demokritos,Left,21.0,21.0,7.672
42657,2S,WW,Demokritos,Left,22.2,22.2,8.015
42657,2S,EE,Demokritos,Left,22.7,22.7,8.709
42657,2S,WW,Demokritos,Left,23.1,23.1,8.9
42657,2S,EE,Demokritos,Left,23.3,23.3,9.513
42657,2S,WW,Demokritos,Left,23.8,23.8,9.711
42658,2S,EE,Demokritos,Left,23.5,23.5,8.677
42658,2S,WW,Demokritos,Left,24.1,24.1,8.718
42658,2S,EE,Demokritos,Left,24.3,24.3,9.78
42658,2S,WW,Demokritos,Left,24.5,24.5,9.644
42658,2S,EE,Demokritos,Left,24.8,24.8,9.324
42658,2S,WW,Demokritos,Left,25.2,25.2,9.336
42659,2S,EE,Demokritos,Left,22.0,22.0,8.685
42659,2S,WW,Demokritos,Left,22.2,22.2,8.71
42659,2S,EE,Demokritos,Left,22.2,22.2,8.441
42659,2S,WW,Demokritos,Left,22.2,22.2,8.313
42659,2S,EE,Demokritos,Left,22.2,22.2,8.89
42659,2S,WW,Demokritos,Left,22.1,22.1,8.809
42901,2S,EE,Demokritos,Left,23.7,23.7,10.009
42901,2S,WW,Demokritos,Left,24.1,24.1,10.232
42901,2S,EE,Demokritos,Left,20.4,20.4,7.563
42901,2S,WW,Demokritos,Left,21.7,21.7,7.929
42901,2S,EE,Demokritos,Left,22.7,22.7,8.828
42901,2S,WW,Demokritos,Left,23.4,23.4,9.313
42902,2S,EE,Brown,Right,20.0,20.013,4.637
42902,2S,WW,Brown,Right,20.0,20.02,4.982
42902,2S,EE,Brown,Right,20.0,20.04,4.872
42902,2S,WW,Brown,Right,20.0,20.006,5.095
42902,2S,EE,Brown,Right,20.0,20.013,4.945
42902,2S,WW,Brown,Right,20.0,20.015,5.34
42902,2S,EE,Brown,Right,20.0,20.049,4.549
42902,2S,WW,Brown,Right,20.0,20.009,4.802
42903,2S,EE,Brown,Right,20.0,20.009,5.944
42903,2S,WW,Brown,Right,20.0,20.016,6.232
42903,2S,EE,Brown,Right,20.0,20.038,6.024
42903,2S,WW,Brown,Right,20.0,20.012,6.275
42903,2S,EE,Brown,Right,20.0,19.987,5.304
42903,2S,WW,Brown,Right,20.0,20.014,5.611
42903,2S,EE,Brown,Right,20.0,20.049,5.626
42903,2S,WW,Brown,Right,20.0,20.012,5.91
42649,PSS,EE,Perugia,Left,20.0,20.0,5.818
42649,PSS,WW,Perugia,Left,20.0,20.0,5.795
42899,PSS,EE,Perugia,Left,20.0,20.0,5.31
42899,PSS,WW,Perugia,Left,20.0,20.0,5.119
42899,PSS,EE,Perugia,Left,20.0,20.0,5.333
42899,PSS,WW,Perugia,Left,20.0,20.0,5.12
42899,PSS,EE,Perugia,Left,20.0,20.0,4.938
42899,PSS,WW,Perugia,Left,20.0,20.0,4.912
42899,PSS,EE,Perugia,Left,20.0,20.0,5.142
42899,PSS,WW,Perugia,Left,20.0,20.0,5.065
42258,PSP,EE,Perugia,Left,20.0,20.0,13.01
42258,PSP,WW,Perugia,Left,20.0,20.0,11.363
42258,PSP,WW,Perugia,Left,20.0,20.0,11.363
42258,PSP,EE,Perugia,Left,20.0,20.0,13.287
42258,PSP,WW,Perugia,Left,20.0,20.0,11.232
42258,PSP,EE,Perugia,Left,20.0,20.0,10.877
42258,PSP,WW,Perugia,Left,20.0,20.0,10.135
42258,PSP,EE,Perugia,Left,20.0,20.0,11.82
42258,PSP,WW,Perugia,Left,20.0,20.0,10.499
42259,PSP,EE,Perugia,Left,20.0,20.0,14.771
42259,PSP,WW,Perugia,Left,20.0,20.0,13.142
42259,PSP,EE,Perugia,Left,20.0,20.0,13.954
42259,PSP,WW,Perugia,Left,20.0,20.0,13.203
42259,PSP,EE,Perugia,Left,20.0,20.0,14.218
42259,PSP,WW,Perugia,Left,20.0,20.0,11.919
42259,PSP,EE,Perugia,Left,20.0,20.0,13.648
42259,PSP,EE,Perugia,Left,20.0,20.0,13.648
42259,PSP,WW,Perugia,Left,20.0,20.0,12.289
42660,PSP,EE,Perugia,Left,20.0,20.0,13.131
42660,PSP,WW,Perugia,Left,20.0,20.0,10.994
42660,PSP,EE,Perugia,Left,20.0,20.0,14.374
42660,PSP,WW,Perugia,Left,20.0,20.0,11.804
42660,PSP,EE,Perugia,Left,20.0,20.0,12.559
42660,PSP,WW,Perugia,Left,20.0,20.0,11.369
42660,PSP,EE,Perugia,Left,20.0,20.0,12.622
42660,PSP,WW,Perugia,Left,20.0,20.0,11.141
42904,2S,EE,Brown,Right,20.0,20.013,4.622
42904,2S,WW,Brown,Right,20.0,20.027,4.97
42904,2S,EE,Brown,Right,20.0,20.059,5.049
42904,2S,WW,Brown,Right,20.0,20.027,5.135
42904,2S,EE,Brown,Right,20.0,20.014,4.143
42904,2S,WW,Brown,Right,20.0,20.015,4.33
42913,PSP,EE,Demokritos,Left,17.2,17.2,12.903
42913,PSP,WW,Demokritos,Left,17.1,17.1,11.575
42913,PSP,EE,Demokritos,Left,17.8,17.8,13.377
42913,PSP,WW,Demokritos,Left,18.0,18.0,12.49
42913,PSP,EE,Demokritos,Left,17.2,17.2,11.038
42913,PSP,WW,Demokritos,Left,16.9,16.9,10.556
42913,PSP,EE,Demokritos,Left,17.0,17.0,11.289
42913,PSP,WW,Demokritos,Left,16.7,16.7,10.741
42904,2S,EE,Brown,Right,20.0,20.054,4.414
42904,2S,WW,Brown,Right,20.0,20.049,4.696
42905,2S,EE,Brown,Right,20.0,20.017,5.8
42905,2S,WW,Brown,Right,20.0,20.038,5.947
42905,2S,EE,Brown,Right,20.0,20.071,6.124
42905,2S,WW,Brown,Right,20.0,20.038,6.081
42905,2S,EE,Brown,Right,20.0,20.008,5.059
42905,2S,WW,Brown,Right,20.0,20.02,5.385
42905,2S,EE,Brown,Right,20.0,20.06,5.413
42905,2S,WW,Brown,Right,20.0,20.05,5.419
42906,2S,EE,Demokritos,Left,19.9,19.9,6.931
42906,2S,WW,Demokritos,Left,21.3,21.3,7.517
42906,2S,EE,Demokritos,Left,22.0,22.0,7.311
42906,2S,WW,Demokritos,Left,22.4,22.4,7.822
42906,2S,EE,Demokritos,Left,22.6,22.6,8.228
42906,2S,WW,Demokritos,Left,22.8,22.8,8.516
42907,2S,EE,Demokritos,Left,20.7,20.7,8.507
42907,2S,WW,Demokritos,Left,21.9,21.9,8.908
42907,2S,EE,Demokritos,Left,22.4,22.4,8.483
42907,2S,WW,Demokritos,Left,22.7,22.7,8.647
42907,2S,EE,Demokritos,Left,22.9,22.9,9.556
42907,2S,WW,Demokritos,Left,23.0,23.0,9.684
42908,2S,EE,Brown,Right,20.0,20.029,5.717
42908,2S,WW,Brown,Right,20.0,20.055,5.919
42908,2S,EE,Brown,Right,20.0,20.077,5.948
42908,2S,WW,Brown,Right,20.0,20.047,5.989
42908,2S,EE,Brown,Right,20.0,20.016,4.914
42908,2S,WW,Brown,Right,20.0,20.034,5.435
42908,2S,EE,Brown,Right,20.0,20.063,5.257
42908,2S,WW,Brown,Right,20.0,20.034,5.505
42909,2S,EE,Brown,Right,20.0,20.016,4.694
42909,2S,WW,Brown,Right,20.0,20.027,5.047
42909,2S,EE,Brown,Right,20.0,20.062,5.022
42909,2S,WW,Brown,Right,20.0,20.023,5.262
42909,2S,WW,Brown,Right,20.0,20.04,4.556
42909,2S,EE,Brown,Right,20.0,20.072,4.529
42909,2S,WW,Brown,Right,20.0,20.036,4.882
43258,2S,EE,Perugia,Left,20.0,20.0,5.883
43258,2S,WW,Perugia,Left,20.0,20.0,6.008
43258,2S,EE,Perugia,Left,20.0,20.0,6.142
43258,2S,WW,Perugia,Left,20.0,20.0,6.116
43258,2S,EE,Perugia,Left,20.0,20.0,5.673
43258,2S,WW,Perugia,Left,20.0,20.0,5.601
43258,2S,EE,Perugia,Left,20.0,20.0,5.765
43258,2S,WW,Perugia,Left,20.0,20.0,5.75
43259,2S,EE,Perugia,Left,20.0,20.0,5.017
43259,2S,WW,Perugia,Left,20.0,20.0,4.942
43259,2S,EE,Perugia,Left,20.0,20.0,4.736
43259,2S,WW,Perugia,Left,20.0,20.0,4.641
43259,2S,EE,Perugia,Left,20.0,20.0,4.684
43259,2S,WW,Perugia,Left,20.0,20.0,4.662
43259,2S,EE,Perugia,Left,20.0,20.0,4.862
43259,2S,WW,Perugia,Left,20.0,20.0,4.78
43260,2S,EE,Perugia,Left,20.0,20.0,5.202
43260,2S,WW,Perugia,Left,20.0,20.0,5.217
43260,2S,EE,Perugia,Left,20.0,20.0,5.667
43260,2S,WW,Perugia,Left,20.0,20.0,5.579
43260,2S,EE,Perugia,Left,20.0,20.0,4.924
43260,2S,WW,Perugia,Left,20.0,20.0,4.823
43260,2S,EE,Perugia,Left,20.0,20.0,5.185
43260,2S,WW,Perugia,Left,20.0,20.0,5.119
43261,2S,EE,Perugia,Left,20.0,20.0,5.457
43261,2S,WW,Perugia,Left,20.0,20.0,5.47
43261,2S,EE,Perugia,Left,20.0,20.0,5.697
43261,2S,WW,Perugia,Left,20.0,20.0,5.844
43261,2S,EE,Perugia,Left,20.0,20.0,5.074
43261,2S,WW,Perugia,Left,20.0,20.0,5.068
43261,2S,EE,Perugia,Left,20.0,20.0,5.369
43261,2S,WW,Perugia,Left,20.0,20.0,5.275
42914,PSP,WW,Demokritos,Left,17.8,17.8,12.662
43280,PSP,EE,Demokritos,Left,17.1,17.1,13.131
43280,PSP,WW,Demokritos,Left,18.1,18.1,12.16
43280,PSP,EE,Demokritos,Left,18.7,18.7,12.093
43280,PSP,WW,Demokritos,Left,20.2,20.2,12.124
43280,PSP,EE,Demokritos,Left,20.7,20.7,14.095
43280,PSP,WW,Demokritos,Left,20.9,20.9,13.918
43281,PSP,WW,Demokritos,Left,18.8,18.8,11.867
43281,PSP,EE,Demokritos,Left,19.7,19.7,14.377
43281,PSP,WW,Demokritos,Left,20.2,20.2,12.96
43282,PSP,WW,Demokritos,Left,20.2,20.2,14.368
43262,2S,EE,Perugia,Left,20.0,20.0,6.198
43262,2S,WW,Perugia,Left,20.0,20.0,6.204
43262,2S,EE,Perugia,Left,20.0,20.0,6.552
43262,2S,WW,Perugia,Left,20.0,20.0,6.512
43262,2S,EE,Perugia,Left,20.0,20.0,5.892
43262,2S,WW,Perugia,Left,20.0,20.0,5.79
43262,2S,EE,Perugia,Left,20.0,20.0,6.222
43262,2S,WW,Perugia,Left,20.0,20.0,6.161
43263,2S,EE,Perugia,Left,20.0,20.0,5.305
43263,2S,WW,Perugia,Left,20.0,20.0,5.173
43263,2S,EE,Perugia,Left,20.0,20.0,5.489
43263,2S,WW,Perugia,Left,20.0,20.0,5.405
43263,2S,EE,Perugia,Left,20.0,20.0,4.861
43263,2S,WW,Perugia,Left,20.0,20.0,4.847
43263,2S,EE,Perugia,Left,20.0,20.0,5.132
43263,2S,WW,Perugia,Left,20.0,20.0,4.995
43264,2S,EE,Demokritos,Left,17.4,17.4,6.164
43264,2S,WW,Demokritos,Left,18.2,18.2,6.457
43264,2S,EE,Demokritos,Left,18.7,18.7,7.045
43264,2S,WW,Demokritos,Left,19.2,19.2,7.31
43264,2S,EE,Demokritos,Left,17.7,17.7,5.684
43264,2S,WW,Demokritos,Left,20.5,20.5,6.535
43265,2S,EE,Perugia,Left,20.0,20.0,6.227
43265,2S,WW,Perugia,Left,20.0,20.0,6.176
43265,2S,EE,Perugia,Left,20.0,20.0,6.606
43265,2S,WW,Perugia,Left,20.0,20.0,6.517
43265,2S,EE,Perugia,Left,20.0,20.0,6.029
43265,2S,WW,Perugia,Left,20.0,20.0,5.899
43266,2S,EE,Demokritos,Left,20.9,20.9,6.852
43266,2S,WW,Demokritos,Left,21.1,21.1,7.394
43266,2S,EE,Demokritos,Left,18.0,18.0,6.13
43266,2S,WW,Demokritos,Left,19.7,19.7,6.52
43266,2S,EE,Demokritos,Left,20.4,20.4,6.82
43266,2S,WW,Demokritos,Left,22.2,22.2,7.927
43267,2S,EE,Perugia,Left,20.0,20.0,6.516
43267,2S,WW,Perugia,Left,20.0,20.0,6.411
43267,2S,EE,Perugia,Left,20.0,20.0,6.687
43267,2S,WW,Perugia,Left,20.0,20.0,6.573
43267,2S,EE,Perugia,Left,20.0,20.0,6.122
43267,2S,WW,Perugia,Left,20.0,20.0,6.04
43267,2S,EE,Perugia,Left,20.0,20.0,6.314
43267,2S,WW,Perugia,Left,20.0,20.0,6.197
43268,2S,EE,Perugia,Left,20.0,20.0,5.369
43268,2S,WW,Perugia,Left,20.0,20.0,5.276
43268,2S,EE,Perugia,Left,20.0,20.0,5.474
43268,2S,WW,Perugia,Left,20.0,20.0,5.383
43268,2S,EE,Perugia,Left,20.0,20.0,5.526
43268,2S,EE,Perugia,Left,20.0,20.0,5.649
43268,2S,EE,Perugia,Left,20.0,20.0,5.374
43268,2S,WW,Perugia,Left,20.0,20.0,5.149
43269,2S,EE,Brown,Right,20.0,20.005,5.276
43269,2S,WW,Brown,Right,20.0,20.012,5.621
43269,2S,EE,Brown,Right,20.0,20.025,5.634
43269,2S,WW,Brown,Right,20.0,20.013,5.797
43269,2S,EE,Brown,Right,20.0,20.007,4.779
43269,2S,WW,Brown,Right,20.0,20.011,5.064
43269,2S,EE,Brown,Right,20.0,20.02,4.985
43269,2S,WW,Brown,Right,20.0,20.009,5.204
43271,2S,EE,Perugia,Left,20.0,20.0,5.161
43271,2S,WW,Perugia,Left,20.0,20.0,5.05
43271,2S,EE,Perugia,Left,20.0,20.0,4.8
43271,2S,WW,Perugia,Left,20.0,20.0,4.724
43271,2S,EE,Perugia,Left,20.0,20.0,5.129
43271,2S,WW,Perugia,Left,20.0,20.0,5.026
43272,2S,EE,Brown,Right,20.0,20.016,5.575
43272,2S,WW,Brown,Right,20.0,20.022,5.5
43272,2S,EE,Brown,Right,20.0,20.052,5.674
43272,2S,WW,Brown,Right,20.0,20.017,5.515
43272,2S,EE,Brown,Right,20.0,20.004,5.12
43272,2S,WW,Brown,Right,20.0,20.006,5.069
43272,2S,EE,Brown,Right,20.0,20.022,5.376
43272,2S,WW,Brown,Right,20.0,20.012,5.362
43273,2S,EE,Brown,Right,20.0,20.01,4.861
43273,2S,WW,Brown,Right,20.0,20.016,4.985
43273,2S,EE,Brown,Right,20.0,20.036,4.337
43273,2S,WW,Brown,Right,20.0,20.014,4.604
43273,2S,EE,Brown,Right,20.0,20.033,4.69
43273,2S,WW,Brown,Right,20.0,20.007,4.7
