batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,S0_CMSEC
46811,PSP,WW,Brown,Right,20.0,20.013,2.179
46811,PSP,EE,Brown,Right,20.0,20.012,1.894
46811,PSP,WW,Brown,Right,20.0,20.003,2.172
46811,PSP,EE,Brown,Right,20.0,20.006,1.926
46811,PSP,WW,Brown,Right,20.0,20.005,2.118
46811,PSP,EE,Brown,Right,20.0,20.002,1.969
46811,PSP,WW,Brown,Right,20.0,20.005,2.116
46811,PSP,EE,Brown,Right,20.0,20.005,1.926
46811,PSP,WW,Brown,Right,20.0,20.007,2.02
46811,PSP,EE,Brown,Right,20.0,20.039,1.936
46811,PSP,WW,Brown,Right,20.0,20.097,2.028
46811,PSP,EE,Brown,Right,20.0,20.057,1.583
46811,PSP,WW,Brown,Right,20.0,20.063,1.987
46811,PSP,EE,Brown,Right,20.0,20.146,1.612
46811,PSP,WW,Brown,Right,20.0,20.14,1.997
47350,2S,EE,HEPHY,Left,,,1.148
47350,2S,WW,HEPHY,Left,,,1.131
47345,PSS,EE,Brown,Right,20.0,20.004,0.776
47345,PSS,WW,Brown,Right,20.0,20.007,0.819
47345,PSS,EE,Brown,Right,20.0,20.031,0.792
47345,PSS,WW,Brown,Right,20.0,20.003,0.85
47346,PSS,EE,Brown,Right,20.0,20.002,0.828
47346,PSS,WW,Brown,Right,20.0,20.003,0.844
47346,PSS,EE,Brown,Right,20.0,20.008,0.848
47346,PSS,WW,Brown,Right,20.0,20.003,0.874
47346,PSS,EE,Brown,Right,20.0,20.003,0.847
47346,PSS,WW,Brown,Right,20.0,20.003,0.851
47346,PSS,EE,Brown,Right,20.0,20.005,0.83
47346,PSS,WW,Brown,Right,20.0,20.015,0.873
47346,PSS,EE,Brown,Right,20.0,20.009,0.851
47346,PSS,WW,Brown,Right,20.0,20.001,0.877
47346,PSS,EE,Brown,Right,20.0,20.01,0.873
47346,PSS,WW,Brown,Right,20.0,20.002,0.866
47346,PSS,EE,Brown,Right,20.0,20.003,0.762
47346,PSS,WW,Brown,Right,20.0,20.002,0.807
47346,PSS,EE,Brown,Right,20.0,20.004,0.792
47346,PSS,WW,Brown,Right,20.0,20.003,0.792
47347,PSS,EE,Brown,Right,20.0,20.006,0.681
47347,PSS,WW,Brown,Right,20.0,20.005,0.728
47347,PSS,EE,Brown,Right,20.0,20.001,0.713
47347,PSS,WW,Brown,Right,20.0,20.004,0.722
47347,PSS,EE,Brown,Right,20.0,20.003,0.742
47347,PSS,WW,Brown,Right,20.0,20.003,0.746
47347,PSS,EE,Brown,Right,20.0,20.008,0.714
47347,PSS,WW,Brown,Right,20.0,20.004,0.806
47347,PSS,EE,Brown,Right,20.0,20.006,0.738
47347,PSS,WW,Brown,Right,20.0,20.018,0.805
47347,PSS,EE,Brown,Right,20.0,20.011,0.659
47347,PSS,WW,Brown,Right,20.0,20.007,0.675
47347,PSS,EE,Brown,Right,20.0,20.009,0.686
47347,PSS,WW,Brown,Right,20.0,20.003,0.695
47347,PSS,EE,Brown,Right,20.0,20.012,0.659
47347,PSS,WW,Brown,Right,20.0,20.008,0.704
47350,2S,EE,HEPHY,Left,,,1.028
47350,2S,WW,HEPHY,Left,,,1.001
47350,2S,EE,HEPHY,Left,,,0.989
47350,2S,WW,HEPHY,Left,,,1.016
47350,2S,EE,HEPHY,Left,,,1.123
47350,2S,WW,HEPHY,Left,,,1.181
47350,2S,WW,HEPHY,Left,,,0.966
47350,2S,EE,HEPHY,Left,,,0.944
47350,2S,WW,HEPHY,Left,,,0.882
47350,2S,EE,HEPHY,Left,,,1.324
47350,2S,WW,HEPHY,Left,,,0.78
47350,2S,WW,HEPHY,Left,,,0.943
47351,2S,EE,HEPHY,Left,,,0.883
47351,2S,WW,HEPHY,Left,,,0.854
47351,2S,WW,HEPHY,Left,,,0.861
47351,2S,WW,HEPHY,Left,,,0.853
47351,2S,EE,HEPHY,Left,,,0.917
47351,2S,WW,HEPHY,Left,,,0.865
47351,2S,EE,HEPHY,Left,,,0.864
47351,2S,WW,HEPHY,Left,,,0.815
47351,2S,EE,HEPHY,Left,,,0.735
47351,2S,EE,HEPHY,Left,,,1.057
47351,2S,WW,HEPHY,Left,,,0.857
47352,2S,EE,HEPHY,Left,,,1.184
47352,2S,WW,HEPHY,Left,,,1.144
47352,2S,EE,HEPHY,Left,,,1.174
47352,2S,WW,HEPHY,Left,,,1.013
47352,2S,EE,HEPHY,Left,,,1.013
47352,2S,WW,HEPHY,Left,,,1.065
47352,2S,WW,HEPHY,Left,,,1.259
47352,2S,EE,HEPHY,Left,,,0.967
47352,2S,WW,HEPHY,Left,,,0.988
47352,2S,EE,HEPHY,Left,,,0.933
47352,2S,WW,HEPHY,Left,,,0.995
47352,2S,EE,HEPHY,Left,,,1.113
47352,2S,WW,HEPHY,Left,,,0.979
47352,2S,EE,HEPHY,Left,,,0.975
47352,2S,WW,HEPHY,Left,,,1.0
47353,2S,EE,HEPHY,Left,,,0.801
47353,2S,WW,HEPHY,Left,,,0.776
47353,2S,EE,HEPHY,Left,,,0.817
47353,2S,WW,HEPHY,Left,,,0.766
47353,2S,WW,HEPHY,Left,,,0.829
47353,2S,EE,HEPHY,Left,,,0.961
47353,2S,WW,HEPHY,Left,,,0.899
47353,2S,WW,HEPHY,Left,,,0.807
47353,2S,EE,HEPHY,Left,,,0.762
47353,2S,WW,HEPHY,Left,,,0.701
47353,2S,EE,HEPHY,Left,,,0.777
47353,2S,WW,HEPHY,Left,,,0.729
47353,2S,EE,HEPHY,Left,,,0.809
47353,2S,WW,HEPHY,Left,,,0.753
47354,2S,EE,HEPHY,Left,,,0.818
47354,2S,WW,HEPHY,Left,,,0.756
47354,2S,EE,HEPHY,Left,,,0.801
47354,2S,WW,HEPHY,Left,,,0.791
47354,2S,EE,HEPHY,Left,,,0.775
47354,2S,WW,HEPHY,Left,,,0.764
47354,2S,EE,HEPHY,Left,,,0.847
47354,2S,WW,HEPHY,Left,,,0.83
47354,2S,EE,HEPHY,Left,,,0.718
47354,2S,WW,HEPHY,Left,,,0.727
47354,2S,EE,HEPHY,Left,,,0.721
47354,2S,WW,HEPHY,Left,,,0.702
47354,2S,EE,HEPHY,Left,,,0.765
47354,2S,EE,HEPHY,Left,,,0.782
47354,2S,WW,HEPHY,Left,,,0.784
47355,2S,EE,HEPHY,Left,,,0.964
47355,2S,WW,HEPHY,Left,,,0.881
47355,2S,EE,HEPHY,Left,,,0.95
47355,2S,WW,HEPHY,Left,,,0.895
47355,2S,EE,HEPHY,Left,,,0.975
47355,2S,WW,HEPHY,Left,,,0.91
47355,2S,EE,HEPHY,Left,,,0.98
47355,2S,WW,HEPHY,Left,,,0.911
47355,2S,EE,HEPHY,Left,,,0.801
47355,2S,WW,HEPHY,Left,,,0.745
47355,2S,EE,HEPHY,Left,,,0.888
47355,2S,WW,HEPHY,Left,,,0.9
47355,2S,EE,HEPHY,Left,,,0.918
47355,2S,WW,HEPHY,Left,,,0.862
47355,2S,EE,HEPHY,Left,,,0.852
47355,2S,WW,HEPHY,Left,,,0.89
47356,2S,EE,Demokritos,Left,25.3,25.3,0.983
47356,2S,WW,Demokritos,Left,26.2,26.2,0.951
47356,2S,EE,Demokritos,Left,24.6,24.6,1.2
47356,2S,WW,Demokritos,Left,24.2,24.2,1.187
47356,2S,EE,Demokritos,Left,27.3,27.3,1.001
47356,2S,WW,Demokritos,Left,27.3,27.3,1.022
47356,2S,EE,Demokritos,Left,23.8,23.8,1.103
47356,2S,WW,Demokritos,Left,26.2,26.2,0.947
47356,2S,EE,Demokritos,Left,26.8,26.8,0.987
47356,2S,WW,Demokritos,Left,26.2,26.2,1.025
47356,2S,EE,Demokritos,Left,25.1,25.1,1.088
47356,2S,WW,Demokritos,Left,24.5,24.5,1.117
47357,2S,EE,Demokritos,Left,23.6,23.6,1.293
47357,2S,WW,Demokritos,Left,23.6,23.6,1.208
47357,2S,EE,Demokritos,Left,22.7,22.7,1.359
47357,2S,WW,Demokritos,Left,22.8,22.8,1.276
47357,2S,EE,Demokritos,Left,26.8,26.8,1.408
47357,2S,WW,Demokritos,Left,25.6,25.6,1.425
47357,2S,EE,Demokritos,Left,22.7,22.7,1.183
47357,2S,WW,Demokritos,Left,29.3,29.3,1.056
47357,2S,EE,Demokritos,Left,24.4,24.4,1.332
47357,2S,WW,Demokritos,Left,23.5,23.5,1.265
47357,2S,EE,Demokritos,Left,22.9,22.9,1.342
47357,2S,WW,Demokritos,Left,22.8,22.8,1.232
47358,2S,EE,Demokritos,Left,24.6,24.6,1.676
47358,2S,WW,Demokritos,Left,24.1,24.1,1.566
47358,2S,EE,Demokritos,Left,24.1,24.1,1.661
47358,2S,WW,Demokritos,Left,23.8,23.8,1.543
47358,2S,EE,Demokritos,Left,23.6,23.6,1.617
47358,2S,WW,Demokritos,Left,23.5,23.5,1.485
47358,2S,EE,Demokritos,Left,23.9,23.9,1.522
47358,2S,WW,Demokritos,Left,23.8,23.8,1.444
47358,2S,EE,Demokritos,Left,23.7,23.7,1.523
47358,2S,WW,Demokritos,Left,23.6,23.6,1.448
47358,2S,EE,Demokritos,Left,26.2,26.2,1.478
47358,2S,WW,Demokritos,Left,25.4,25.4,1.463
47359,2S,EE,Demokritos,Left,28.7,28.7,1.09
47359,2S,WW,Demokritos,Left,27.5,27.5,1.12
47359,2S,EE,Demokritos,Left,26.5,26.5,1.176
47359,2S,WW,Demokritos,Left,25.9,25.9,1.131
47359,2S,EE,Demokritos,Left,24.8,24.8,1.178
47359,2S,WW,Demokritos,Left,24.2,24.2,1.016
47359,2S,EE,Demokritos,Left,23.7,23.7,1.172
47359,2S,WW,Demokritos,Left,19.5,19.5,0.991
47359,2S,EE,Demokritos,Left,20.5,20.5,0.935
47359,2S,WW,Demokritos,Left,21.1,21.1,0.917
47359,2S,EE,Demokritos,Left,21.5,21.5,0.969
47359,2S,WW,Demokritos,Left,21.6,21.6,0.95
47360,2S,EE,Demokritos,Left,27.9,27.9,1.136
47360,2S,WW,Demokritos,Left,26.2,26.2,1.287
47360,2S,EE,Demokritos,Left,25.4,25.4,1.345
47360,2S,WW,Demokritos,Left,24.6,24.6,1.383
47360,2S,EE,Demokritos,Left,25.7,25.7,0.923
47360,2S,WW,Demokritos,Left,25.7,25.7,1.034
47360,2S,EE,Demokritos,Left,23.5,23.5,1.27
47360,2S,WW,Demokritos,Left,23.0,23.0,1.241
47360,2S,EE,Demokritos,Left,24.4,24.4,1.212
47360,2S,WW,Demokritos,Left,23.2,23.2,1.284
47360,2S,EE,Demokritos,Left,22.9,22.9,1.306
47360,2S,WW,Demokritos,Left,22.7,22.7,1.281
47361,2S,EE,Perugia,Left,20.0,20.0,0.798
47361,2S,WW,Perugia,Left,20.0,20.0,0.783
47361,2S,EE,Perugia,Left,20.0,20.0,0.815
47361,2S,WW,Perugia,Left,20.0,20.0,0.802
47361,2S,EE,Perugia,Left,20.0,20.0,0.828
47361,2S,WW,Perugia,Left,20.0,20.0,0.818
47361,2S,EE,Perugia,Left,20.0,20.0,0.863
47361,2S,WW,Perugia,Left,20.0,20.0,0.84
47361,2S,EE,Perugia,Left,20.0,20.0,0.85
47361,2S,WW,Perugia,Left,20.0,20.0,0.871
47361,2S,EE,Perugia,Left,20.0,20.0,0.772
47361,2S,WW,Perugia,Left,20.0,20.0,0.763
47361,2S,EE,Perugia,Left,20.0,20.0,0.786
47361,2S,WW,Perugia,Left,20.0,20.0,0.776
47361,2S,EE,Perugia,Left,20.0,20.0,0.8
47361,2S,WW,Perugia,Left,20.0,20.0,0.779
47362,2S,EE,Perugia,Left,20.0,20.0,0.932
47362,2S,EE,Perugia,Left,20.0,20.0,0.932
47362,2S,WW,Perugia,Left,20.0,20.0,0.946
47362,2S,WW,Perugia,Left,20.0,20.0,0.946
47362,2S,EE,Perugia,Left,20.0,20.0,0.959
47362,2S,WW,Perugia,Left,20.0,20.0,0.967
47362,2S,EE,Perugia,Left,20.0,20.0,1.052
47362,2S,EE,Perugia,Left,20.0,20.0,0.999
47362,2S,WW,Perugia,Left,20.0,20.0,1.027
47362,2S,WW,Perugia,Left,20.0,20.0,1.062
47362,2S,EE,Perugia,Left,20.0,20.0,0.874
47362,2S,WW,Perugia,Left,20.0,20.0,0.874
47362,2S,EE,Perugia,Left,20.0,20.0,0.909
47362,2S,WW,Perugia,Left,20.0,20.0,0.911
47362,2S,EE,Perugia,Left,20.0,20.0,0.93
47362,2S,WW,Perugia,Left,20.0,20.0,0.949
47362,2S,EE,Perugia,Left,20.0,20.0,0.964
47362,2S,WW,Perugia,Left,20.0,20.0,0.964
47363,2S,EE,Perugia,Left,20.0,20.0,0.801
47363,2S,WW,Perugia,Left,20.0,20.0,0.802
47363,2S,EE,Perugia,Left,20.0,20.0,0.836
47363,2S,WW,Perugia,Left,20.0,20.0,0.821
47363,2S,EE,Perugia,Left,20.0,20.0,0.838
47363,2S,WW,Perugia,Left,20.0,20.0,0.839
47363,2S,EE,Perugia,Left,20.0,20.0,0.876
47363,2S,WW,Perugia,Left,20.0,20.0,0.867
47363,2S,EE,Perugia,Left,20.0,20.0,0.786
47363,2S,WW,Perugia,Left,20.0,20.0,0.79
47363,2S,EE,Perugia,Left,20.0,20.0,0.787
47363,2S,WW,Perugia,Left,20.0,20.0,0.825
47363,2S,EE,Perugia,Left,20.0,20.0,0.771
47363,2S,WW,Perugia,Left,20.0,20.0,0.776
47363,2S,EE,Perugia,Left,20.0,20.0,0.762
47363,2S,WW,Perugia,Left,20.0,20.0,0.758
47364,2S,EE,Perugia,Left,20.0,20.0,1.049
47364,2S,WW,Perugia,Left,20.0,20.0,1.011
47364,2S,EE,Perugia,Left,20.0,20.0,1.035
47364,2S,WW,Perugia,Left,20.0,20.0,1.008
47364,2S,EE,Perugia,Left,20.0,20.0,1.035
47364,2S,WW,Perugia,Left,20.0,20.0,1.002
47364,2S,EE,Perugia,Left,20.0,20.0,1.017
47364,2S,WW,Perugia,Left,20.0,20.0,0.996
47364,2S,EE,Perugia,Left,20.0,20.0,0.973
47364,2S,WW,Perugia,Left,20.0,20.0,0.945
47364,2S,EE,Perugia,Left,20.0,20.0,0.995
47364,2S,WW,Perugia,Left,20.0,20.0,0.965
47364,2S,EE,Perugia,Left,20.0,20.0,0.987
47364,2S,WW,Perugia,Left,20.0,20.0,0.965
47364,2S,EE,Perugia,Left,20.0,20.0,0.993
47364,2S,WW,Perugia,Left,20.0,20.0,0.986
46812,PSP,EE,HEPHY,Left,,,2.345
46812,PSP,WW,HEPHY,Left,,,2.036
46812,PSP,EE,HEPHY,Left,,,2.294
46812,PSP,WW,HEPHY,Left,,,2.039
46812,PSP,WW,HEPHY,Left,,,2.147
46812,PSP,WW,HEPHY,Left,,,1.733
46812,PSP,EE,HEPHY,Left,,,2.198
46812,PSP,WW,HEPHY,Left,,,1.766
46812,PSP,EE,HEPHY,Left,,,2.145
46812,PSP,WW,HEPHY,Left,,,1.889
46812,PSP,WW,HEPHY,Left,,,1.808
46812,PSP,WW,HEPHY,Left,,,2.132
46813,PSP,EE,HEPHY,Left,,,2.225
46813,PSP,WW,HEPHY,Left,,,1.542
46813,PSP,WW,HEPHY,Left,,,1.541
46813,PSP,EE,HEPHY,Left,,,2.279
46813,PSP,WW,HEPHY,Left,,,1.644
46813,PSP,EE,HEPHY,Left,,,2.225
46813,PSP,WW,HEPHY,Left,,,1.63
46813,PSP,EE,HEPHY,Left,,,1.885
46813,PSP,EE,HEPHY,Left,,,1.99
46813,PSP,EE,HEPHY,Left,,,2.045
46813,PSP,EE,HEPHY,Left,,,2.314
46813,PSP,WW,HEPHY,Left,,,1.63
47348,PSS,EE,Demokritos,Left,22.3,22.3,1.217
47348,PSS,WW,Demokritos,Left,22.1,22.1,1.145
47348,PSS,EE,Demokritos,Left,22.6,22.6,1.08
47348,PSS,WW,Demokritos,Left,22.1,22.1,1.081
47348,PSS,EE,Demokritos,Left,21.9,21.9,1.243
47348,PSS,WW,Demokritos,Left,21.7,21.7,1.171
47348,PSS,EE,Demokritos,Left,21.8,21.8,1.214
47348,PSS,WW,Demokritos,Left,21.5,21.5,1.143
47348,PSS,EE,Demokritos,Left,21.5,21.5,1.285
47348,PSS,WW,Demokritos,Left,22.9,22.9,1.106
47348,PSS,EE,Demokritos,Left,21.2,21.2,1.068
47348,PSS,WW,Demokritos,Left,21.1,21.1,1.051
47348,PSS,EE,Demokritos,Left,22.6,22.6,1.059
47348,PSS,WW,Demokritos,Left,22.2,22.2,1.056
47348,PSS,EE,Demokritos,Left,23.9,23.9,1.08
47348,PSS,WW,Demokritos,Left,23.1,23.1,1.095
47349,PSS,EE,Demokritos,Left,21.9,21.9,1.304
47349,PSS,WW,Demokritos,Left,22.0,22.0,1.24
47349,PSS,EE,Demokritos,Left,22.7,22.7,1.36
47349,PSS,WW,Demokritos,Left,21.6,21.6,1.215
47349,PSS,EE,Demokritos,Left,21.7,21.7,1.226
47349,PSS,WW,Demokritos,Left,21.4,21.4,1.173
47349,PSS,EE,Demokritos,Left,21.4,21.4,1.199
47349,PSS,WW,Demokritos,Left,22.6,22.6,1.1
47349,PSS,EE,Demokritos,Left,22.2,22.2,1.171
47349,PSS,WW,Demokritos,Left,21.7,21.7,1.153
47349,PSS,EE,Demokritos,Left,21.2,21.2,1.226
47349,PSS,WW,Demokritos,Left,21.0,21.0,1.176
47349,PSS,EE,Demokritos,Left,21.1,21.1,1.197
47349,PSS,WW,Demokritos,Left,20.9,20.9,1.146
47349,PSS,EE,Demokritos,Left,20.8,20.8,1.151
47349,PSS,WW,Demokritos,Left,22.6,22.6,1.028
48205,PSS,EE,Perugia,Left,20.0,20.0,0.908
48205,PSS,WW,Perugia,Left,20.0,20.0,0.932
48205,PSS,EE,Perugia,Left,20.0,20.0,0.946
48205,PSS,WW,Perugia,Left,20.0,20.0,0.959
48205,PSS,EE,Perugia,Left,20.0,20.0,0.954
48205,PSS,WW,Perugia,Left,20.0,20.0,0.986
48205,PSS,EE,Perugia,Left,20.0,20.0,0.975
48205,PSS,WW,Perugia,Left,20.0,20.0,0.994
48205,PSS,EE,Perugia,Left,20.0,20.0,0.842
48205,PSS,WW,Perugia,Left,20.0,20.0,0.856
48205,PSS,EE,Perugia,Left,20.0,20.0,0.861
48205,PSS,WW,Perugia,Left,20.0,20.0,0.884
48205,PSS,EE,Perugia,Left,20.0,20.0,0.901
48205,PSS,WW,Perugia,Left,20.0,20.0,0.915
48205,PSS,EE,Perugia,Left,20.0,20.0,0.914
48205,PSS,WW,Perugia,Left,20.0,20.0,0.929
48206,PSS,EE,Perugia,Left,20.0,20.0,0.804
48206,PSS,WW,Perugia,Left,20.0,20.0,0.792
48206,PSS,EE,Perugia,Left,20.0,20.0,0.834
48206,PSS,WW,Perugia,Left,20.0,20.0,0.818
48206,PSS,EE,Perugia,Left,20.0,20.0,0.857
48206,PSS,WW,Perugia,Left,20.0,20.0,0.857
48206,PSS,EE,Perugia,Left,20.0,20.0,0.917
48206,PSS,WW,Perugia,Left,20.0,20.0,0.892
48206,PSS,EE,Perugia,Left,20.0,20.0,0.89
48206,PSS,WW,Perugia,Left,20.0,20.0,0.905
48206,PSS,EE,Perugia,Left,20.0,20.0,0.765
48206,PSS,WW,Perugia,Left,20.0,20.0,0.769
48206,PSS,EE,Perugia,Left,20.0,20.0,0.811
48206,PSS,WW,Perugia,Left,20.0,20.0,0.791
48206,PSS,EE,Perugia,Left,20.0,20.0,0.824
48206,PSS,WW,Perugia,Left,20.0,20.0,0.808
47365,2S,EE,Brown,Right,20.0,20.086,0.833
47365,2S,WW,Brown,Right,20.0,20.138,0.871
47365,2S,EE,Brown,Right,20.0,20.071,0.857
47365,2S,WW,Brown,Right,20.0,20.09,0.86
47365,2S,EE,Brown,Right,20.0,20.181,0.874
47365,2S,WW,Brown,Right,20.0,20.208,0.874
47365,2S,EE,Brown,Right,20.0,20.138,0.868
47365,2S,WW,Brown,Right,20.0,20.13,0.904
47365,2S,EE,Brown,Right,20.0,20.068,0.78
47365,2S,WW,Brown,Right,20.0,20.108,0.801
47365,2S,EE,Brown,Right,20.0,20.13,0.774
47365,2S,WW,Brown,Right,20.0,20.185,0.83
47365,2S,EE,Brown,Right,20.0,20.146,0.795
47365,2S,WW,Brown,Right,20.0,20.129,0.831
47365,2S,EE,Brown,Right,20.0,20.222,0.831
47365,2S,WW,Brown,Right,20.0,20.202,0.852
47366,2S,EE,Brown,Right,20.0,20.098,0.744
47366,2S,WW,Brown,Right,20.0,20.106,0.787
47366,2S,EE,Brown,Right,20.0,20.065,0.722
47366,2S,WW,Brown,Right,20.0,20.103,0.724
47366,2S,EE,Brown,Right,20.0,20.123,0.771
47366,2S,WW,Brown,Right,20.0,20.121,0.793
47366,2S,EE,Brown,Right,20.0,20.145,0.763
47366,2S,WW,Brown,Right,20.0,20.121,0.794
47366,2S,EE,Brown,Right,20.0,20.09,0.772
47366,2S,WW,Brown,Right,20.0,20.129,0.81
47366,2S,EE,Brown,Right,20.0,20.104,0.691
47366,2S,WW,Brown,Right,20.0,20.135,0.729
47366,2S,EE,Brown,Right,20.0,20.163,0.681
47366,2S,WW,Brown,Right,20.0,20.146,0.736
47366,2S,EE,Brown,Right,20.0,20.172,0.688
47366,2S,WW,Brown,Right,20.0,20.15,0.729
47367,2S,EE,Perugia,Left,20.0,20.0,0.977
47367,2S,WW,Perugia,Left,20.0,20.0,0.942
47367,2S,EE,Perugia,Left,20.0,20.0,0.978
47367,2S,WW,Perugia,Left,20.0,20.0,0.942
47367,2S,EE,Perugia,Left,20.0,20.0,0.989
47367,2S,WW,Perugia,Left,20.0,20.0,0.948
47367,2S,EE,Perugia,Left,20.0,20.0,0.984
47367,2S,WW,Perugia,Left,20.0,20.0,0.953
47367,2S,EE,Perugia,Left,20.0,20.0,0.904
47367,2S,WW,Perugia,Left,20.0,20.0,0.872
47367,2S,EE,Perugia,Left,20.0,20.0,0.906
47367,2S,WW,Perugia,Left,20.0,20.0,0.889
47367,2S,EE,Perugia,Left,20.0,20.0,0.937
47367,2S,WW,Perugia,Left,20.0,20.0,0.907
47367,2S,EE,Perugia,Left,20.0,20.0,0.922
47367,2S,WW,Perugia,Left,20.0,20.0,0.928
47368,2S,EE,Perugia,Left,20.0,20.0,0.956
47368,2S,WW,Perugia,Left,20.0,20.0,0.906
47368,2S,EE,Perugia,Left,20.0,20.0,0.939
47368,2S,WW,Perugia,Left,20.0,20.0,0.903
47368,2S,EE,Perugia,Left,20.0,20.0,0.94
47368,2S,WW,Perugia,Left,20.0,20.0,0.907
47368,2S,EE,Perugia,Left,20.0,20.0,0.966
47368,2S,WW,Perugia,Left,20.0,20.0,0.934
47368,2S,EE,Perugia,Left,20.0,20.0,0.88
47368,2S,WW,Perugia,Left,20.0,20.0,0.843
47368,2S,EE,Perugia,Left,20.0,20.0,0.908
47368,2S,WW,Perugia,Left,20.0,20.0,0.868
47368,2S,EE,Perugia,Left,20.0,20.0,0.919
47368,2S,WW,Perugia,Left,20.0,20.0,0.885
47368,2S,EE,Perugia,Left,20.0,20.0,0.934
47368,2S,WW,Perugia,Left,20.0,20.0,0.901
47369,2S,EE,Demokritos,Left,25.3,25.3,1.057
47369,2S,WW,Demokritos,Left,24.2,24.2,1.119
47369,2S,EE,Demokritos,Left,25.9,25.9,1.109
47369,2S,WW,Demokritos,Left,25.1,25.1,1.151
47369,2S,EE,Demokritos,Left,23.9,23.9,1.182
47369,2S,WW,Demokritos,Left,23.4,23.4,1.204
47369,2S,EE,Demokritos,Left,23.1,23.1,1.111
47369,2S,WW,Demokritos,Left,22.9,22.9,1.096
47369,2S,EE,Demokritos,Left,24.1,24.1,1.086
47369,2S,WW,Demokritos,Left,24.1,24.1,1.079
47369,2S,EE,Demokritos,Left,22.9,22.9,1.117
47369,2S,WW,Demokritos,Left,22.9,22.9,1.084
47369,2S,EE,Demokritos,Left,24.8,24.8,1.066
47369,2S,WW,Demokritos,Left,23.2,23.2,1.161
47370,2S,EE,Demokritos,Left,21.7,21.7,1.199
47370,2S,WW,Demokritos,Left,21.5,21.5,1.142
47370,2S,EE,Demokritos,Left,22.3,22.3,1.318
47370,2S,WW,Demokritos,Left,22.9,22.9,1.098
47370,2S,EE,Demokritos,Left,21.2,21.2,1.292
47370,2S,WW,Demokritos,Left,21.2,21.2,1.215
47370,2S,EE,Demokritos,Left,22.5,22.5,1.119
47370,2S,WW,Demokritos,Left,22.2,22.2,1.112
47370,2S,EE,Demokritos,Left,21.2,21.2,1.141
47370,2S,WW,Demokritos,Left,21.0,21.0,1.113
47371,2S,EE,HEPHY,Left,,,0.998
47371,2S,WW,HEPHY,Left,,,0.885
47371,2S,EE,HEPHY,Left,,,0.949
47371,2S,WW,HEPHY,Left,,,0.925
47371,2S,EE,HEPHY,Left,,,0.933
47371,2S,WW,HEPHY,Left,,,0.907
47371,2S,EE,HEPHY,Left,,,0.953
47371,2S,WW,HEPHY,Left,,,0.922
47371,2S,EE,HEPHY,Left,,,0.873
47371,2S,EE,HEPHY,Left,,,0.915
47371,2S,WW,HEPHY,Left,,,0.876
47371,2S,EE,HEPHY,Left,,,0.948
47371,2S,WW,HEPHY,Left,,,0.876
47371,2S,EE,HEPHY,Left,,,0.967
47371,2S,WW,HEPHY,Left,,,0.844
47372,2S,EE,HEPHY,Left,,,0.728
47372,2S,WW,HEPHY,Left,,,0.703
47372,2S,EE,HEPHY,Left,,,0.81
47372,2S,WW,HEPHY,Left,,,0.792
47372,2S,EE,HEPHY,Left,,,0.849
47372,2S,WW,HEPHY,Left,,,0.699
47372,2S,EE,HEPHY,Left,,,0.86
47372,2S,WW,HEPHY,Left,,,0.823
47372,2S,EE,HEPHY,Left,,,0.756
47372,2S,WW,HEPHY,Left,,,0.743
47372,2S,EE,HEPHY,Left,,,0.679
47372,2S,EE,HEPHY,Left,,,0.808
47372,2S,WW,HEPHY,Left,,,0.789
47373,2S,EE,HEPHY,Left,,,0.945
47373,2S,WW,HEPHY,Left,,,0.9
47373,2S,EE,HEPHY,Left,,,0.938
47373,2S,WW,HEPHY,Left,,,0.918
47373,2S,EE,HEPHY,Left,,,1.008
47373,2S,WW,HEPHY,Left,,,0.94
47373,2S,EE,HEPHY,Left,,,1.023
47373,2S,WW,HEPHY,Left,,,0.926
47373,2S,EE,HEPHY,Left,,,0.978
47373,2S,WW,HEPHY,Left,,,0.981
47373,2S,EE,HEPHY,Left,,,0.867
47373,2S,WW,HEPHY,Left,,,0.817
47373,2S,EE,HEPHY,Left,,,0.935
47373,2S,WW,HEPHY,Left,,,0.923
47374,2S,EE,HEPHY,Left,,,0.8
47374,2S,WW,HEPHY,Left,,,0.782
47374,2S,EE,HEPHY,Left,,,0.825
47374,2S,WW,HEPHY,Left,,,0.834
47374,2S,EE,HEPHY,Left,,,0.859
47374,2S,WW,HEPHY,Left,,,0.87
47374,2S,EE,HEPHY,Left,,,0.874
47374,2S,WW,HEPHY,Left,,,0.868
47374,2S,EE,HEPHY,Left,,,0.82
47374,2S,WW,HEPHY,Left,,,0.763
47374,2S,EE,HEPHY,Left,,,0.729
47374,2S,WW,HEPHY,Left,,,0.743
47374,2S,EE,HEPHY,Left,,,0.771
47374,2S,WW,HEPHY,Left,,,0.762
47374,2S,EE,HEPHY,Left,,,0.833
47374,2S,WW,HEPHY,Left,,,0.786
47375,2S,EE,Brown,Right,20.0,20.082,1.024
47375,2S,WW,Brown,Right,20.0,20.128,1.075
47375,2S,EE,Brown,Right,20.0,20.118,1.041
47375,2S,WW,Brown,Right,20.0,20.146,1.07
47375,2S,EE,Brown,Right,20.0,20.167,1.029
47375,2S,WW,Brown,Right,20.0,20.156,1.06
47375,2S,EE,Brown,Right,20.0,20.181,1.033
