batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VFB_ACC_V
38874,2S,EE,Brown,Right,20.0,20.014,-2.564
38874,2S,WW,Brown,Right,20.0,20.003,-2.569
38874,2S,EE,Brown,Right,20.0,20.007,-2.619
38874,2S,WW,Brown,Right,20.0,20.004,-2.572
38874,2S,EE,Brown,Right,20.0,20.006,-2.697
38874,2S,WW,Brown,Right,20.0,20.002,-2.658
38874,2S,EE,Brown,Right,20.0,20.011,-2.672
38874,2S,WW,Brown,Right,20.0,20.003,-2.691
38875,2S,EE,Brown,Right,20.0,20.003,-2.376
38875,2S,WW,Brown,Right,20.0,20.005,-2.432
38875,2S,EE,Brown,Right,20.0,20.006,-2.449
38875,2S,WW,Brown,Right,20.0,20.006,-2.514
38875,2S,EE,Brown,Right,20.0,20.001,-2.258
38875,2S,WW,Brown,Right,20.0,20.008,-2.225
38875,2S,EE,Brown,Right,20.0,20.005,-2.224
38875,2S,WW,Brown,Right,20.0,20.005,-2.232
38875,2S,EE,Brown,Right,20.0,20.002,-2.438
38875,2S,WW,Brown,Right,20.0,20.005,-2.471
38876,2S,EE,Demokritos,Left,21.8,21.8,-2.928
38876,2S,WW,Demokritos,Left,21.8,21.8,-2.943
38876,2S,EE,Demokritos,Left,21.8,21.8,-2.793
38876,2S,WW,Demokritos,Left,18.7,18.7,-2.778
38876,2S,EE,Demokritos,Left,20.3,20.3,-2.838
38876,2S,WW,Demokritos,Left,21.2,21.2,-2.853
38876,2S,EE,Demokritos,Left,21.6,21.6,-2.883
38876,2S,WW,Demokritos,Left,22.3,22.3,-2.928
38877,2S,EE,Perugia,Left,20.0,20.0,-2.423
38877,2S,WW,Perugia,Left,20.0,20.0,-2.448
38877,2S,EE,Perugia,Left,20.0,20.0,-2.487
38877,2S,WW,Perugia,Left,20.0,20.0,-2.482
38877,2S,EE,Perugia,Left,20.0,20.0,-2.408
38877,2S,WW,Perugia,Left,20.0,20.0,-2.454
38877,2S,EE,Perugia,Left,20.0,20.0,-2.324
38877,2S,WW,Perugia,Left,20.0,20.0,-2.386
38877,2S,EE,Perugia,Left,20.0,20.0,-2.286
38877,2S,WW,Perugia,Left,20.0,20.0,-2.309
38877,2S,EE,Perugia,Left,20.0,20.0,-2.243
38877,2S,WW,Perugia,Left,20.0,20.0,-2.243
38877,2S,EE,Perugia,Left,20.0,20.0,-2.132
38877,2S,WW,Perugia,Left,20.0,20.0,-2.12
38877,2S,EE,Perugia,Left,20.0,20.0,-2.131
38881,2S,EE,Demokritos,Left,19.4,19.4,-2.853
38881,2S,WW,Demokritos,Left,19.9,19.9,-2.868
38922,PSS,EE,Perugia,Left,20.0,20.0,-2.632
38922,PSS,WW,Perugia,Left,20.0,20.0,-2.561
38922,PSS,EE,Perugia,Left,20.0,20.0,-2.636
38922,PSS,WW,Perugia,Left,20.0,20.0,-2.66
38922,PSS,EE,Perugia,Left,20.0,20.0,-2.584
38922,PSS,WW,Perugia,Left,20.0,20.0,-2.657
38922,PSS,EE,Perugia,Left,20.0,20.0,-2.594
38922,PSS,WW,Perugia,Left,20.0,20.0,-2.577
38922,PSS,EE,Perugia,Left,20.0,20.0,-2.473
38922,PSS,WW,Perugia,Left,20.0,20.0,-2.523
38922,PSS,EE,Perugia,Left,20.0,20.0,-2.429
38922,PSS,WW,Perugia,Left,20.0,20.0,-2.55
38922,PSS,EE,Perugia,Left,20.0,20.0,-2.58
38922,PSS,WW,Perugia,Left,20.0,20.0,-2.592
38922,PSS,EE,Perugia,Left,20.0,20.0,-2.552
38922,PSS,WW,Perugia,Left,20.0,20.0,-2.599
38882,2S,EE,Demokritos,Left,21.2,21.2,-2.237
38882,2S,WW,Demokritos,Left,21.8,21.8,-2.372
38882,2S,EE,Demokritos,Left,21.2,21.2,-2.252
38882,2S,WW,Demokritos,Left,21.1,21.1,-2.402
38882,2S,EE,Demokritos,Left,21.7,21.7,-2.027
38882,2S,WW,Demokritos,Left,21.6,21.6,-2.162
38882,2S,EE,Demokritos,Left,21.3,21.3,-2.012
38882,2S,WW,Demokritos,Left,21.2,21.2,-2.147
38882,2S,EE,Demokritos,Left,20.2,20.2,-2.042
38882,2S,WW,Demokritos,Left,21.1,21.1,-2.192
38882,2S,EE,Demokritos,Left,21.4,21.4,-2.132
38882,2S,WW,Demokritos,Left,18.3,18.3,-2.267
38882,2S,EE,Demokritos,Left,19.7,19.7,-2.162
38882,2S,WW,Demokritos,Left,20.3,20.3,-2.342
38883,2S,EE,Demokritos,Left,20.7,20.7,-2.853
38883,2S,WW,Demokritos,Left,21.0,21.0,-2.943
38883,2S,EE,Demokritos,Left,20.5,20.5,-2.943
38883,2S,WW,Demokritos,Left,20.1,20.1,-3.018
38883,2S,EE,Demokritos,Left,21.0,21.0,-2.943
38883,2S,WW,Demokritos,Left,21.0,21.0,-3.048
38883,2S,EE,Demokritos,Left,18.5,18.5,-2.943
38883,2S,WW,Demokritos,Left,19.9,19.9,-3.048
38883,2S,EE,Demokritos,Left,21.3,21.3,-2.763
38883,2S,WW,Demokritos,Left,21.7,21.7,-2.823
38883,2S,EE,Demokritos,Left,21.1,21.1,-2.838
38883,2S,WW,Demokritos,Left,21.3,21.3,-2.853
38883,2S,EE,Demokritos,Left,20.1,20.1,-2.883
38883,2S,WW,Demokritos,Left,21.4,21.4,-2.943
38884,2S,EE,Demokritos,Left,19.9,19.9,-2.673
38884,2S,WW,Demokritos,Left,21.6,21.6,-2.763
38884,2S,EE,Demokritos,Left,21.6,21.6,-2.733
38884,2S,WW,Demokritos,Left,21.6,21.6,-2.748
38884,2S,EE,Demokritos,Left,22.3,22.3,-2.748
38884,2S,WW,Demokritos,Left,22.3,22.3,-2.763
38884,2S,EE,Demokritos,Left,22.4,22.4,-2.703
38884,2S,WW,Demokritos,Left,22.5,22.5,-2.763
38884,2S,EE,Demokritos,Left,22.5,22.5,-2.462
38884,2S,WW,Demokritos,Left,20.8,20.8,-2.553
38884,2S,EE,Demokritos,Left,22.8,22.8,-2.553
38884,2S,WW,Demokritos,Left,22.6,22.6,-2.613
38884,2S,EE,Demokritos,Left,23.3,23.3,-2.568
38884,2S,WW,Demokritos,Left,24.0,24.0,-2.598
39478,PSS,EE,Perugia,Left,20.0,20.0,-2.54
39478,PSS,WW,Perugia,Left,20.0,20.0,-2.668
39478,PSS,EE,Perugia,Left,20.0,20.0,-2.59
39478,PSS,WW,Perugia,Left,20.0,20.0,-2.728
39478,PSS,EE,Perugia,Left,20.0,20.0,-2.582
39478,PSS,WW,Perugia,Left,20.0,20.0,-2.736
39478,PSS,EE,Perugia,Left,20.0,20.0,-2.6
39478,PSS,WW,Perugia,Left,20.0,20.0,-2.762
39478,PSS,EE,Perugia,Left,20.0,20.0,-2.685
39478,PSS,WW,Perugia,Left,20.0,20.0,-2.772
39478,PSS,EE,Perugia,Left,20.0,20.0,-2.501
39478,PSS,WW,Perugia,Left,20.0,20.0,-2.59
39478,PSS,EE,Perugia,Left,20.0,20.0,-2.406
39478,PSS,WW,Perugia,Left,20.0,20.0,-2.568
39478,PSS,EE,Perugia,Left,20.0,20.0,-2.352
39478,PSS,WW,Perugia,Left,20.0,20.0,-2.47
39484,2S,EE,Demokritos,Left,20.5,20.5,-2.658
39484,2S,WW,Demokritos,Left,21.7,21.7,-2.733
39484,2S,EE,Demokritos,Left,22.5,22.5,-2.673
39484,2S,WW,Demokritos,Left,23.1,23.1,-2.763
39484,2S,EE,Demokritos,Left,22.2,22.2,-2.763
39484,2S,WW,Demokritos,Left,22.5,22.5,-2.868
39484,2S,EE,Demokritos,Left,19.8,19.8,-2.838
39484,2S,WW,Demokritos,Left,20.8,20.8,-2.958
39484,2S,EE,Demokritos,Left,23.5,23.5,-2.568
39484,2S,WW,Demokritos,Left,24.6,24.6,-2.643
39484,2S,EE,Demokritos,Left,21.5,21.5,-2.628
39484,2S,WW,Demokritos,Left,22.0,22.0,-2.658
39484,2S,EE,Demokritos,Left,25.0,25.0,-2.643
39484,2S,WW,Demokritos,Left,25.3,25.3,-2.658
39485,2S,EE,Perugia,Left,20.0,20.0,-2.633
39485,2S,WW,Perugia,Left,20.0,20.0,-2.626
39485,2S,EE,Perugia,Left,20.0,20.0,-2.679
39485,2S,WW,Perugia,Left,20.0,20.0,-2.666
39485,2S,EE,Perugia,Left,20.0,20.0,-2.718
39485,2S,WW,Perugia,Left,20.0,20.0,-2.678
39485,2S,EE,Perugia,Left,20.0,20.0,-2.756
39485,2S,WW,Perugia,Left,20.0,20.0,-2.744
39485,2S,EE,Perugia,Left,20.0,20.0,-2.509
39485,2S,WW,Perugia,Left,20.0,20.0,-2.472
39485,2S,EE,Perugia,Left,20.0,20.0,-2.549
39485,2S,WW,Perugia,Left,20.0,20.0,-2.547
39487,2S,EE,Demokritos,Left,22.4,22.4,-2.838
39487,2S,WW,Demokritos,Left,23.3,23.3,-2.868
39487,2S,EE,Demokritos,Left,24.6,24.6,-2.823
39487,2S,WW,Demokritos,Left,21.8,21.8,-2.868
39487,2S,EE,Demokritos,Left,23.7,23.7,-2.883
39487,2S,WW,Demokritos,Left,24.1,24.1,-2.958
39487,2S,EE,Demokritos,Left,25.0,25.0,-2.868
39487,2S,WW,Demokritos,Left,22.9,22.9,-2.868
39487,2S,EE,Demokritos,Left,23.8,23.8,-2.748
39487,2S,WW,Demokritos,Left,24.2,24.2,-2.793
39487,2S,EE,Demokritos,Left,25.5,25.5,-2.793
39487,2S,WW,Demokritos,Left,23.7,23.7,-2.853
39487,2S,EE,Demokritos,Left,20.9,20.9,-2.808
39487,2S,WW,Demokritos,Left,22.0,22.0,-2.778
39488,2S,EE,Perugia,Left,20.0,20.0,-2.649
39488,2S,WW,Perugia,Left,20.0,20.0,-2.773
39488,2S,WW,Perugia,Left,20.0,20.0,-2.747
39488,2S,EE,Perugia,Left,20.0,20.0,-2.662
39488,2S,EE,Perugia,Left,20.0,20.0,-2.754
39488,2S,EE,Perugia,Left,20.0,20.0,-2.76
39488,2S,EE,Perugia,Left,20.0,20.0,-2.792
39488,2S,WW,Perugia,Left,20.0,20.0,-2.86
39488,2S,EE,Perugia,Left,20.0,20.0,-2.556
39488,2S,WW,Perugia,Left,20.0,20.0,-2.611
39488,2S,EE,Perugia,Left,20.0,20.0,-2.674
39488,2S,WW,Perugia,Left,20.0,20.0,-2.75
39564,2S,EE,Brown,Right,20.0,20.013,-2.562
39564,2S,WW,Brown,Right,20.0,20.007,-2.476
39564,2S,EE,Brown,Right,20.0,20.008,-2.543
39564,2S,WW,Brown,Right,20.0,20.008,-2.563
39564,2S,EE,Brown,Right,20.0,20.018,-2.586
39564,2S,WW,Brown,Right,20.0,20.006,-2.577
39564,2S,EE,Brown,Right,20.0,20.004,-2.632
39564,2S,WW,Brown,Right,20.0,20.002,-2.583
39564,2S,EE,Brown,Right,20.0,20.005,-2.397
39564,2S,WW,Brown,Right,20.0,20.007,-2.431
39564,2S,EE,Brown,Right,20.0,20.011,-2.52
39564,2S,WW,Brown,Right,20.0,20.006,-2.514
39565,2S,EE,Brown,Right,20.0,20.004,-2.81
39565,2S,WW,Brown,Right,20.0,20.007,-2.75
39565,2S,EE,Brown,Right,20.0,20.006,-2.868
39565,2S,WW,Brown,Right,20.0,20.001,-2.806
39565,2S,EE,Brown,Right,20.0,20.005,-2.92
39565,2S,WW,Brown,Right,20.0,20.003,-2.855
39565,2S,EE,Brown,Right,20.0,20.007,-2.942
39565,2S,WW,Brown,Right,20.0,20.003,-2.865
39565,2S,EE,Brown,Right,20.0,20.003,-2.741
39565,2S,WW,Brown,Right,20.0,20.003,-2.674
39565,2S,EE,Brown,Right,20.0,20.002,-2.715
39565,2S,WW,Brown,Right,20.0,20.002,-2.798
39566,2S,EE,Brown,Right,20.0,20.004,-2.459
39566,2S,WW,Brown,Right,20.0,20.007,-2.482
39566,2S,EE,Brown,Right,20.0,20.005,-2.538
39566,2S,WW,Brown,Right,20.0,20.003,-2.581
39566,2S,EE,Brown,Right,20.0,20.001,-2.569
39566,2S,WW,Brown,Right,20.0,20.007,-2.671
39566,2S,EE,Brown,Right,20.0,20.006,-2.606
39566,2S,WW,Brown,Right,20.0,20.006,-2.631
39566,2S,EE,Brown,Right,20.0,20.005,-2.304
39566,2S,WW,Brown,Right,20.0,20.001,-2.354
39566,2S,EE,Brown,Right,20.0,20.011,-2.378
39566,2S,WW,Brown,Right,20.0,20.002,-2.357
39566,2S,EE,Brown,Right,20.0,20.004,-2.359
39566,2S,WW,Brown,Right,20.0,20.003,-2.483
39566,2S,EE,Brown,Right,20.0,20.004,-2.414
39566,2S,WW,Brown,Right,20.0,20.003,-2.471
39567,2S,EE,Brown,Right,20.0,20.008,-2.794
39567,2S,WW,Brown,Right,20.0,20.001,-2.698
39567,2S,EE,Brown,Right,20.0,20.008,-2.788
39567,2S,WW,Brown,Right,20.0,20.004,-2.754
39567,2S,EE,Brown,Right,20.0,20.005,-2.849
39567,2S,WW,Brown,Right,20.0,20.011,-2.765
39567,2S,EE,Brown,Right,20.0,20.006,-2.879
39567,2S,WW,Brown,Right,20.0,20.008,-2.811
39567,2S,EE,Brown,Right,20.0,20.002,-2.618
39567,2S,WW,Brown,Right,20.0,20.006,-2.589
39567,2S,EE,Brown,Right,20.0,20.006,-2.643
39567,2S,WW,Brown,Right,20.0,20.004,-2.56
39567,2S,EE,Brown,Right,20.0,20.004,-2.659
39567,2S,WW,Brown,Right,20.0,20.002,-2.667
39567,2S,EE,Brown,Right,20.0,20.01,-2.738
39567,2S,WW,Brown,Right,20.0,20.004,-2.667
39568,2S,EE,Perugia,Left,20.0,20.0,-2.437
39568,2S,WW,Perugia,Left,20.0,20.0,-2.437
39568,2S,EE,Perugia,Left,20.0,20.0,-2.565
39568,2S,WW,Perugia,Left,20.0,20.0,-2.585
39568,2S,EE,Perugia,Left,20.0,20.0,-2.601
39568,2S,WW,Perugia,Left,20.0,20.0,-2.592
39568,2S,EE,Perugia,Left,20.0,20.0,-2.306
39568,2S,WW,Perugia,Left,20.0,20.0,-2.313
39568,2S,EE,Perugia,Left,20.0,20.0,-2.356
39568,2S,WW,Perugia,Left,20.0,20.0,-2.346
39568,2S,EE,Perugia,Left,20.0,20.0,-2.438
39568,2S,WW,Perugia,Left,20.0,20.0,-2.433
39568,2S,EE,Perugia,Left,20.0,20.0,-2.428
39568,2S,WW,Perugia,Left,20.0,20.0,-2.432
39479,PSS,EE,Demokritos,Left,22.6,22.6,-2.868
39479,PSS,WW,Demokritos,Left,22.3,22.3,-2.973
39479,PSS,EE,Demokritos,Left,22.0,22.0,-2.928
39479,PSS,WW,Demokritos,Left,21.8,21.8,-2.958
39479,PSS,EE,Demokritos,Left,21.8,21.8,-3.003
39479,PSS,WW,Demokritos,Left,21.7,21.7,-3.063
39479,PSS,EE,Demokritos,Left,19.1,19.1,-2.928
39479,PSS,WW,Demokritos,Left,20.1,20.1,-3.018
39479,PSS,EE,Demokritos,Left,20.9,20.9,-2.958
39479,PSS,WW,Demokritos,Left,21.3,21.3,-3.063
39479,PSS,EE,Demokritos,Left,21.3,21.3,-2.793
39479,PSS,WW,Demokritos,Left,21.3,21.3,-2.838
39479,PSS,EE,Demokritos,Left,21.4,21.4,-2.898
39479,PSS,WW,Demokritos,Left,21.3,21.3,-2.943
39547,PSS,EE,Demokritos,Left,23.1,23.1,-2.943
39547,PSS,WW,Demokritos,Left,23.3,23.3,-2.988
39547,PSS,EE,Demokritos,Left,23.4,23.4,-2.853
39547,PSS,WW,Demokritos,Left,23.6,23.6,-2.928
39547,PSS,EE,Demokritos,Left,19.6,19.6,-2.823
39547,PSS,WW,Demokritos,Left,20.8,20.8,-2.868
39547,PSS,EE,Demokritos,Left,19.9,19.9,-2.763
39547,PSS,WW,Demokritos,Left,21.5,21.5,-2.778
39547,PSS,EE,Demokritos,Left,21.4,21.4,-2.703
39547,PSS,WW,Demokritos,Left,21.9,21.9,-2.673
39547,PSS,EE,Demokritos,Left,22.2,22.2,-2.643
39547,PSS,WW,Demokritos,Left,22.5,22.5,-2.658
39547,PSS,EE,Demokritos,Left,22.8,22.8,-2.538
39547,PSS,WW,Demokritos,Left,23.0,23.0,-2.568
39569,2S,EE,Brown,Right,20.0,20.003,-2.593
39569,2S,WW,Brown,Right,20.0,20.008,-2.636
39569,2S,EE,Brown,Right,20.0,20.033,-2.656
39569,2S,WW,Brown,Right,20.0,20.055,-2.698
39569,2S,EE,Brown,Right,20.0,20.012,-2.394
39569,2S,WW,Brown,Right,20.0,20.017,-2.446
39569,2S,EE,Brown,Right,20.0,20.086,-2.36
39569,2S,WW,Brown,Right,20.0,20.044,-2.391
39569,2S,EE,Brown,Right,20.0,20.071,-2.535
39569,2S,WW,Brown,Right,20.0,20.07,-2.546
39570,2S,EE,Brown,Right,20.0,20.052,-2.768
39570,2S,WW,Brown,Right,20.0,20.033,-2.718
39570,2S,EE,Brown,Right,20.0,20.014,-2.64
39570,2S,WW,Brown,Right,20.0,20.024,-2.556
39571,2S,EE,Brown,Right,20.0,20.003,-2.504
39571,2S,WW,Brown,Right,20.0,20.028,-2.452
39571,2S,EE,Brown,Right,20.0,20.049,-2.617
39571,2S,WW,Brown,Right,20.0,20.009,-2.498
39571,2S,EE,Brown,Right,20.0,20.067,-2.363
39571,2S,WW,Brown,Right,20.0,20.04,-2.269
39571,2S,EE,Brown,Right,20.0,20.004,-2.428
39571,2S,WW,Brown,Right,20.0,20.01,-2.351
39572,2S,EE,Brown,Right,20.0,20.008,-2.675
39572,2S,WW,Brown,Right,20.0,20.002,-2.611
39572,2S,EE,Brown,Right,20.0,20.013,-2.514
39572,2S,WW,Brown,Right,20.0,20.006,-2.442
39572,2S,EE,Brown,Right,20.0,20.049,-2.512
39572,2S,WW,Brown,Right,20.0,20.048,-2.373
41352,2S,EE,Brown,Right,20.0,20.006,-2.805
41352,2S,WW,Brown,Right,20.0,20.011,-2.677
41352,2S,EE,Brown,Right,20.0,20.045,-2.852
41352,2S,WW,Brown,Right,20.0,20.069,-2.764
41352,2S,EE,Brown,Right,20.0,20.053,-2.671
41352,2S,WW,Brown,Right,20.0,20.043,-2.61
41352,2S,EE,Brown,Right,20.0,20.101,-2.749
41352,2S,WW,Brown,Right,20.0,20.067,-2.774
41353,2S,EE,Perugia,Left,20.0,20.0,-2.364
41353,2S,WW,Perugia,Left,20.0,20.0,-2.435
41353,2S,EE,Perugia,Left,20.0,20.0,-2.383
41353,2S,WW,Perugia,Left,20.0,20.0,-2.411
41353,2S,EE,Perugia,Left,20.0,20.0,-2.281
41353,2S,WW,Perugia,Left,20.0,20.0,-2.377
41353,2S,EE,Perugia,Left,20.0,20.0,-2.441
41353,2S,WW,Perugia,Left,20.0,20.0,-2.445
41353,2S,EE,Perugia,Left,20.0,20.0,-2.22
41353,2S,WW,Perugia,Left,20.0,20.0,-2.252
41353,2S,EE,Perugia,Left,20.0,20.0,-2.214
41353,2S,WW,Perugia,Left,20.0,20.0,-2.178
41353,2S,EE,Perugia,Left,20.0,20.0,-2.181
41353,2S,WW,Perugia,Left,20.0,20.0,-2.123
41353,2S,EE,Perugia,Left,20.0,20.0,-2.29
41353,2S,WW,Perugia,Left,20.0,20.0,-2.332
41354,2S,EE,Brown,Right,20.0,20.028,-2.543
41354,2S,WW,Brown,Right,20.0,20.057,-2.493
41354,2S,EE,Brown,Right,20.0,20.009,-2.586
41354,2S,WW,Brown,Right,20.0,20.048,-2.548
41354,2S,EE,Brown,Right,20.0,20.086,-2.308
41354,2S,WW,Brown,Right,20.0,20.069,-2.343
41354,2S,EE,Brown,Right,20.0,20.08,-2.249
41354,2S,WW,Brown,Right,20.0,20.057,-2.296
41354,2S,EE,Brown,Right,20.0,20.09,-2.302
41354,2S,WW,Brown,Right,20.0,20.062,-2.365
41354,2S,EE,Brown,Right,20.0,20.031,-2.326
41354,2S,WW,Brown,Right,20.0,20.058,-2.322
41355,2S,EE,Perugia,Left,20.0,20.0,-2.656
41355,2S,WW,Perugia,Left,20.0,20.0,-2.8
41355,2S,EE,Perugia,Left,20.0,20.0,-2.77
41355,2S,WW,Perugia,Left,20.0,20.0,-2.84
41355,2S,EE,Perugia,Left,20.0,20.0,-2.779
41355,2S,WW,Perugia,Left,20.0,20.0,-2.856
41355,2S,EE,Perugia,Left,20.0,20.0,-2.685
41355,2S,WW,Perugia,Left,20.0,20.0,-2.825
41355,2S,EE,Perugia,Left,20.0,20.0,-2.662
41355,2S,WW,Perugia,Left,20.0,20.0,-2.596
41355,2S,EE,Perugia,Left,20.0,20.0,-2.67
41355,2S,WW,Perugia,Left,20.0,20.0,-2.616
41355,2S,EE,Perugia,Left,20.0,20.0,-2.684
41355,2S,WW,Perugia,Left,20.0,20.0,-2.661
41355,2S,EE,Perugia,Left,20.0,20.0,-2.701
41355,2S,WW,Perugia,Left,20.0,20.0,-2.666
41356,2S,EE,Demokritos,Left,20.0,20.0,-2.733
41356,2S,WW,Demokritos,Left,21.6,21.6,-2.748
41356,2S,EE,Demokritos,Left,21.7,21.7,-2.748
41356,2S,WW,Demokritos,Left,21.7,21.7,-2.793
41356,2S,EE,Demokritos,Left,21.7,21.7,-2.538
41356,2S,WW,Demokritos,Left,21.6,21.6,-2.568
41356,2S,EE,Demokritos,Left,21.7,21.7,-2.553
41356,2S,WW,Demokritos,Left,21.7,21.7,-2.553
41356,2S,EE,Demokritos,Left,22.0,22.0,-2.628
41356,2S,WW,Demokritos,Left,21.8,21.8,-2.613
41356,2S,EE,Demokritos,Left,21.7,21.7,-2.598
41356,2S,WW,Demokritos,Left,21.7,21.7,-2.613
41356,2S,EE,Demokritos,Left,21.4,21.4,-2.628
41356,2S,WW,Demokritos,Left,23.1,23.1,-2.628
41357,2S,EE,Demokritos,Left,22.3,22.3,-2.778
41357,2S,WW,Demokritos,Left,23.2,23.2,-2.883
41357,2S,EE,Demokritos,Left,23.8,23.8,-2.808
41357,2S,WW,Demokritos,Left,24.1,24.1,-2.943
41357,2S,EE,Demokritos,Left,21.3,21.3,-2.748
41357,2S,WW,Demokritos,Left,21.1,21.1,-2.868
41357,2S,EE,Demokritos,Left,23.2,23.2,-2.763
41357,2S,WW,Demokritos,Left,22.6,22.6,-2.853
41357,2S,EE,Demokritos,Left,20.9,20.9,-2.658
41357,2S,WW,Demokritos,Left,20.9,20.9,-2.718
41357,2S,EE,Demokritos,Left,22.2,22.2,-2.703
41357,2S,WW,Demokritos,Left,21.8,21.8,-2.748
41357,2S,EE,Demokritos,Left,20.8,20.8,-2.778
41357,2S,WW,Demokritos,Left,20.7,20.7,-2.853
41730,2S,EE,Demokritos,Left,25.0,25.0,-2.147
41730,2S,WW,Demokritos,Left,24.7,24.7,-2.237
41730,2S,EE,Demokritos,Left,24.4,24.4,-2.177
41730,2S,WW,Demokritos,Left,24.0,24.0,-2.312
41730,2S,EE,Demokritos,Left,23.5,23.5,-2.162
41730,2S,WW,Demokritos,Left,23.2,23.2,-2.342
41730,2S,EE,Demokritos,Left,22.1,22.1,-2.207
41730,2S,WW,Demokritos,Left,22.0,22.0,-2.357
41730,2S,EE,Demokritos,Left,22.7,22.7,-2.012
41730,2S,WW,Demokritos,Left,22.3,22.3,-2.042
41730,2S,EE,Demokritos,Left,21.7,21.7,-2.072
41730,2S,WW,Demokritos,Left,20.0,20.0,-2.192
41730,2S,EE,Demokritos,Left,21.1,21.1,-2.057
41730,2S,WW,Demokritos,Left,21.3,21.3,-2.192
41731,2S,EE,Demokritos,Left,23.3,23.3,-2.688
41731,2S,WW,Demokritos,Left,22.8,22.8,-2.748
41731,2S,EE,Demokritos,Left,22.6,22.6,-2.688
41731,2S,WW,Demokritos,Left,22.4,22.4,-2.748
41731,2S,EE,Demokritos,Left,21.4,21.4,-2.357
41731,2S,WW,Demokritos,Left,21.4,21.4,-2.417
41731,2S,EE,Demokritos,Left,22.3,22.3,-2.447
41731,2S,WW,Demokritos,Left,22.4,22.4,-2.477
41731,2S,EE,Demokritos,Left,24.6,24.6,-2.538
41731,2S,WW,Demokritos,Left,24.1,24.1,-2.553
41732,2S,EE,Demokritos,Left,19.0,19.0,-2.853
41732,2S,WW,Demokritos,Left,20.1,20.1,-2.913
41732,2S,EE,Demokritos,Left,24.4,24.4,-2.988
41732,2S,WW,Demokritos,Left,24.0,24.0,-3.033
41732,2S,EE,Demokritos,Left,20.8,20.8,-3.003
41732,2S,WW,Demokritos,Left,21.0,21.0,-3.063
41732,2S,EE,Demokritos,Left,23.5,23.5,-2.868
41732,2S,WW,Demokritos,Left,23.2,23.2,-2.913
41732,2S,EE,Demokritos,Left,22.9,22.9,-2.853
41732,2S,WW,Demokritos,Left,22.7,22.7,-2.853
41732,2S,EE,Demokritos,Left,21.3,21.3,-2.913
41732,2S,WW,Demokritos,Left,21.6,21.6,-2.928
41732,2S,EE,Demokritos,Left,21.6,21.6,-2.853
41732,2S,WW,Demokritos,Left,21.8,21.8,-2.868
41736,2S,EE,Perugia,Left,20.0,20.0,-2.63
41736,2S,WW,Perugia,Left,20.0,20.0,-2.645
41736,2S,EE,Perugia,Left,20.0,20.0,-2.647
41736,2S,WW,Perugia,Left,20.0,20.0,-2.644
41736,2S,EE,Perugia,Left,20.0,20.0,-2.595
41736,2S,WW,Perugia,Left,20.0,20.0,-2.62
41736,2S,EE,Perugia,Left,20.0,20.0,-2.444
41736,2S,WW,Perugia,Left,20.0,20.0,-2.448
41736,2S,EE,Perugia,Left,20.0,20.0,-2.448
41736,2S,WW,Perugia,Left,20.0,20.0,-2.473
41736,2S,EE,Perugia,Left,20.0,20.0,-2.43
41736,2S,WW,Perugia,Left,20.0,20.0,-2.55
41737,2S,EE,Perugia,Left,20.0,20.0,-2.54
41737,2S,WW,Perugia,Left,20.0,20.0,-2.605
41737,2S,EE,Perugia,Left,20.0,20.0,-2.61
41737,2S,WW,Perugia,Left,20.0,20.0,-2.064
41737,2S,EE,Perugia,Left,20.0,20.0,-2.607
41737,2S,WW,Perugia,Left,20.0,20.0,-2.626
41737,2S,EE,Perugia,Left,20.0,20.0,-2.415
41737,2S,WW,Perugia,Left,20.0,20.0,-2.416
41737,2S,EE,Perugia,Left,20.0,20.0,-2.409
41737,2S,WW,Perugia,Left,20.0,20.0,-2.445
41737,2S,EE,Perugia,Left,20.0,20.0,-2.448
41737,2S,WW,Perugia,Left,20.0,20.0,-2.443
41737,2S,EE,Perugia,Left,20.0,20.0,-2.493
41737,2S,WW,Perugia,Left,20.0,20.0,-2.384
41737,2S,EE,Perugia,Left,20.0,20.0,-2.476
41737,2S,WW,Perugia,Left,20.0,20.0,-2.414
41738,2S,EE,Perugia,Left,20.0,20.0,-2.753
41738,2S,WW,Perugia,Left,20.0,20.0,-2.835
41738,2S,EE,Perugia,Left,20.0,20.0,-2.568
41738,2S,WW,Perugia,Left,20.0,20.0,-2.658
41738,2S,EE,Perugia,Left,20.0,20.0,-2.554
41738,2S,WW,Perugia,Left,20.0,20.0,-2.65
41738,2S,EE,Perugia,Left,20.0,20.0,-2.65
41738,2S,WW,Perugia,Left,20.0,20.0,-2.749
41738,2S,EE,Perugia,Left,20.0,20.0,-2.627
41738,2S,WW,Perugia,Left,20.0,20.0,-2.639
41738,2S,EE,Perugia,Left,20.0,20.0,-2.727
41738,2S,WW,Perugia,Left,20.0,20.0,-2.746
41739,2S,EE,Perugia,Left,20.0,20.0,-1.648
41739,2S,WW,Perugia,Left,20.0,20.0,-1.727
41739,2S,EE,Perugia,Left,20.0,20.0,-1.722
41739,2S,WW,Perugia,Left,20.0,20.0,-1.884
41739,2S,EE,Perugia,Left,20.0,20.0,-1.462
41739,2S,WW,Perugia,Left,20.0,20.0,-1.7
41739,2S,EE,Perugia,Left,20.0,20.0,-1.505
