batch_number,Type,Orientation,PART_ID,PART_NAME_LABEL,RHO_KOHMCM,VD_V,CMIN_PFRD,NA,D_UM,CMINPLNR_PFRD,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
41753,2S,EE,179710,41753_015_2-S_HM_EE,4.06,222.191,2.169,3.373,298.447,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.239,20.0,20.013,Test_HPK_VPB41753_015_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_01_2022_08_54_53_PM.txt,Brown
41753,2S,WW,179713,41753_015_2-S_HM_WW,4.276,210.967,2.284,3.441,283.466,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.261,20.0,20.013,Test_HPK_VPB41753_015_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_01_2022_09_50_49_PM.txt,Brown
41753,2S,EE,179732,41753_019_2-S_HM_EE,4.06,222.2,2.175,3.465,297.734,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.238,20.0,20.006,Test_HPK_VPB41753_019_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_02_2022_07_53_33_PM.txt,Brown
41753,2S,WW,179735,41753_019_2-S_HM_WW,4.337,207.969,2.317,3.363,279.389,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.26,20.0,20.007,Test_HPK_VPB41753_019_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_02_2022_09_13_00_PM.txt,Brown
41753,2S,EE,179790,41753_029_2-S_HM_EE,4.194,215.093,2.184,3.955,296.422,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.191,20.0,20.052,Test_HPK_VPB41753_029_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run02_08_03_2022_03_36_17_PM.txt,Brown
41753,2S,WW,179793,41753_029_2-S_HM_WW,4.351,207.298,2.298,3.982,281.73,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.206,20.0,20.044,Test_HPK_VPB41753_029_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_03_2022_02_05_08_PM.txt,Brown
41753,2S,EE,179812,41753_033_2-S_HM_EE,4.205,214.536,2.182,4.142,296.795,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.19,20.0,20.007,Test_HPK_VPB41753_033_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_03_2022_07_33_44_PM.txt,Brown
41753,2S,WW,179815,41753_033_2-S_HM_WW,4.052,222.61,2.206,4.206,293.476,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.207,20.0,20.005,Test_HPK_VPB41753_033_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_03_2022_08_53_10_PM.txt,Brown
41753,2S,EE,179870,41753_044_2-S_HM_EE,4.135,218.167,2.169,3.702,298.444,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.24,20.0,20.023,Test_HPK_VPB41753_044_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_03_2022_05_07_17_PM.txt,Brown
41753,2S,WW,179873,41753_044_2-S_HM_WW,3.951,228.315,2.19,3.998,295.674,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.26,20.0,20.01,Test_HPK_VPB41753_044_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_03_2022_06_03_29_PM.txt,Brown
41753,2S,EE,179892,41753_047_2-S_HM_EE,4.219,213.806,2.182,4.33,296.789,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.239,20.0,20.017,Test_HPK_VPB41753_047_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_03_2022_10_12_39_PM.txt,Brown
41753,2S,WW,179895,41753_047_2-S_HM_WW,4.378,206.024,2.282,4.361,283.669,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.258,20.0,20.012,Test_HPK_VPB41753_047_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_04_2022_10_55_03_AM.txt,Brown
41754,2S,EE,179910,41754_001_2-S_HM_EE,4.199,214.818,2.17,4.276,298.399,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.189,20.0,20.009,Test_HPK_VPB41754_001_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_04_2022_01_06_01_PM.txt,Brown
41754,2S,WW,179913,41754_001_2-S_HM_WW,3.614,249.617,2.176,4.45,297.584,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.206,20.0,20.007,Test_HPK_VPB41754_001_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_04_2022_01_46_57_PM.txt,Brown
41754,2S,EE,179932,41754_008_2-S_HM_EE,4.04,223.269,2.174,3.591,297.83,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.19,20.0,20.009,Test_HPK_VPB41754_008_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_04_2022_04_48_21_PM.txt,Brown
41754,2S,WW,179935,41754_008_2-S_HM_WW,3.805,237.089,2.215,3.806,292.307,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.206,20.0,20.012,Test_HPK_VPB41754_008_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_04_2022_05_40_23_PM.txt,Brown
41754,2S,EE,179990,41754_032_2-S_HM_EE,4.045,222.998,2.143,3.581,302.115,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.24,20.0,20.022,Test_HPK_VPB41754_032_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_04_2022_02_35_31_PM.txt,Brown
41754,2S,WW,179993,41754_032_2-S_HM_WW,4.003,225.363,2.161,3.254,299.58,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.258,20.0,20.011,Test_HPK_VPB41754_032_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_04_2022_03_16_26_PM.txt,Brown
41754,2S,EE,180012,41754_038_2-S_HM_EE,4.066,221.831,2.166,3.658,298.957,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.237,20.0,20.033,Test_HPK_VPB41754_038_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_04_2022_06_32_20_PM.txt,Brown
41754,2S,WW,180015,41754_038_2-S_HM_WW,4.069,221.704,2.167,3.36,298.842,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.257,20.0,20.01,Test_HPK_VPB41754_038_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_04_2022_07_24_26_PM.txt,Brown
41754,2S,EE,180070,41754_046_2-S_HM_EE,4.049,222.802,2.151,3.558,301.051,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.193,20.0,20.009,Test_HPK_VPB41754_046_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_05_2022_01_43_42_PM.txt,Brown
41754,2S,WW,180073,41754_046_2-S_HM_WW,4.046,222.93,2.171,3.38,298.207,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.207,20.0,20.004,Test_HPK_VPB41754_046_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_05_2022_02_24_38_PM.txt,Brown
41754,2S,EE,180092,41754_049_2-S_HM_EE,4.051,222.668,2.169,3.65,298.55,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.238,20.0,20.006,Test_HPK_VPB41754_049_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_05_2022_03_09_19_PM.txt,Brown
41754,2S,WW,180095,41754_049_2-S_HM_WW,4.043,223.092,2.17,3.364,298.329,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.256,20.0,20.005,Test_HPK_VPB41754_049_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_05_2022_04_19_05_PM.txt,Brown
41729,PSS,EE,183870,41729_001_PSS_HM_EE,3.964,227.535,2.133,3.114,303.596,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.191,20.0,20.006,Test_HPK_VPB41729_001_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_23_2022_02_02_12_PM.txt,Brown
41729,PSS,WW,183875,41729_001_PSS_HM_WW,3.951,228.329,2.107,3.102,307.291,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.206,20.0,20.004,Test_HPK_VPB41729_001_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_23_2022_02_43_12_PM.txt,Brown
41729,PSS,EE,183898,41729_004_PSS_HM_EE,3.97,227.193,2.106,3.193,307.417,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.189,20.0,20.01,Test_HPK_VPB41729_004_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_22_2022_06_13_49_PM.txt,Brown
41729,PSS,WW,183913,41729_004_PSS_HM_WW,3.948,228.464,2.108,3.362,307.182,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.206,20.0,20.003,Test_HPK_VPB41729_004_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_22_2022_07_06_17_PM.txt,Brown
41729,PSS,EE,185590,41729_011_PSS_HM_EE,4.036,223.467,2.153,3.416,300.669,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.236,20.0,20.022,Test_HPK_VPB41729_011_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_23_2022_03_24_09_PM.txt,Brown
41729,PSS,WW,185595,41729_011_PSS_HM_WW,3.991,226.01,2.122,3.417,305.086,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.257,20.0,20.005,Test_HPK_VPB41729_011_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_23_2022_04_05_04_PM.txt,Brown
41729,PSS,EE,185618,41729_014_PSS_HM_EE,4.062,222.069,2.161,3.467,299.613,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.235,20.0,20.006,Test_HPK_VPB41729_014_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_22_2022_07_58_31_PM.txt,Brown
41729,PSS,WW,185633,41729_014_PSS_HM_WW,4.023,224.219,2.109,3.381,307.069,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.255,20.0,20.003,Test_HPK_VPB41729_014_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_22_2022_08_50_28_PM.txt,Brown
41729,PSS,EE,185710,41729_021_PSS_HM_EE,3.679,245.17,2.081,3.139,311.184,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.191,20.0,20.01,Test_HPK_VPB41729_021_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run02_08_25_2022_04_46_00_PM.txt,Brown
41729,PSS,WW,185715,41729_021_PSS_HM_WW,3.861,233.617,2.155,3.261,300.43,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.207,20.0,20.006,Test_HPK_VPB41729_021_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_25_2022_02_43_43_PM.txt,Brown
41729,PSS,EE,185738,41729_024_PSS_HM_EE,3.65,247.149,2.158,3.577,300.035,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.19,20.0,20.006,Test_HPK_VPB41729_024_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_23_2022_06_33_44_PM.txt,Brown
41729,PSS,WW,185753,41729_024_PSS_HM_WW,3.766,239.546,2.124,3.35,304.783,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.206,20.0,20.007,Test_HPK_VPB41729_024_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_23_2022_07_26_03_PM.txt,Brown
41729,PSS,EE,185830,41729_032_PSS_HM_EE,3.997,225.701,2.111,3.337,306.674,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.238,20.0,20.027,Test_HPK_VPB41729_032_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_25_2022_03_40_45_PM.txt,Brown
41729,PSS,WW,185835,41729_032_PSS_HM_WW,3.979,226.673,2.097,3.279,308.812,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.256,20.0,20.006,Test_HPK_VPB41729_032_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_25_2022_04_21_39_PM.txt,Brown
41729,PSS,EE,185858,41729_035_PSS_HM_EE,3.97,227.201,2.094,3.274,309.134,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.235,20.0,20.018,Test_HPK_VPB41729_035_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_23_2022_08_18_15_PM.txt,Brown
41729,PSS,WW,185873,41729_035_PSS_HM_WW,3.97,227.189,2.082,3.257,311.044,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.255,20.0,20.005,Test_HPK_VPB41729_035_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_23_2022_09_10_18_PM.txt,Brown
42240,PSS,EE,186038,42240_001_PSS_HM_EE,3.813,236.572,2.192,4.182,295.349,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.192,20.0,20.007,Test_HPK_VPB42240_001_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run02_08_26_2022_03_44_29_PM.txt,Brown
42240,PSS,WW,186053,42240_001_PSS_HM_WW,4.122,218.83,2.191,3.823,295.52,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.204,20.0,20.008,Test_HPK_VPB42240_001_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_26_2022_02_00_48_PM.txt,Brown
42240,PSS,EE,186076,42240_004_PSS_HM_EE,3.988,226.174,2.227,3.552,290.701,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.193,20.0,20.006,Test_HPK_VPB42240_004_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_25_2022_06_58_01_PM.txt,Brown
42240,PSS,WW,186091,42240_004_PSS_HM_WW,3.986,226.294,2.24,4.279,289.098,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.208,20.0,20.007,Test_HPK_VPB42240_004_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_25_2022_07_50_22_PM.txt,Brown
42240,PSS,WW,186173,42240_011_PSS_HM_WW,4.164,216.621,2.225,4.048,290.992,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.253,20.0,20.003,Test_HPK_VPB42240_011_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_26_2022_03_22_25_PM.txt,Brown
42240,PSS,EE,186196,42240_014_PSS_HM_EE,3.859,233.732,2.201,3.869,294.173,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.237,20.0,20.025,Test_HPK_VPB42240_014_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_25_2022_08_42_49_PM.txt,Brown
42240,PSS,WW,186211,42240_014_PSS_HM_WW,4.146,217.58,2.233,3.852,289.962,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.258,20.0,20.008,Test_HPK_VPB42240_014_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_25_2022_09_34_58_PM.txt,Brown
42240,PSS,EE,186278,42240_023_PSS_HM_EE,3.725,242.169,2.262,3.966,286.196,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.194,20.0,20.003,Test_HPK_VPB42240_023_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_29_2022_02_20_07_PM.txt,Brown
42240,PSS,WW,186293,42240_023_PSS_HM_WW,4.143,217.716,2.217,3.535,292.052,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.21,20.0,20.003,Test_HPK_VPB42240_023_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_29_2022_03_01_04_PM.txt,Brown
42240,PSS,EE,186316,42240_027_PSS_HM_EE,4.17,216.323,2.182,4.13,296.751,640000000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.195,20.0,20.006,Test_HPK_VPB42240_027_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_29_2022_01_12_36_PM.txt,Brown
42240,PSS,WW,186331,42240_027_PSS_HM_WW,4.106,219.661,2.193,3.651,295.24,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.204,20.0,20.008,Test_HPK_VPB42240_027_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_26_2022_06_36_48_PM.txt,Brown
42240,PSS,EE,186398,42240_034_PSS_HM_EE,4.152,217.257,2.166,3.955,298.912,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.238,20.0,20.005,Test_HPK_VPB42240_034_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_29_2022_03_41_57_PM.txt,Brown
42240,PSS,WW,186413,42240_034_PSS_HM_WW,3.961,227.721,2.196,3.781,294.827,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.259,20.0,20.004,Test_HPK_VPB42240_034_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_29_2022_04_22_55_PM.txt,Brown
42240,PSS,EE,186436,42240_037_PSS_HM_EE,4.091,220.491,2.191,3.629,295.566,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.233,20.0,20.023,Test_HPK_VPB42240_037_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_26_2022_07_28_50_PM.txt,Brown
42240,PSS,WW,186451,42240_037_PSS_HM_WW,3.935,229.219,2.204,3.936,293.775,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.255,20.0,20.009,Test_HPK_VPB42240_037_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_26_2022_08_20_47_PM.txt,Brown
41751,2S,EE,186610,41751_002_2-S_HM_EE,3.724,242.239,2.051,2.857,315.628,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.186,20.0,20.066,Test_HPK_VPB41751_002_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_31_2022_04_01_57_PM.txt,Brown
41751,2S,WW,186613,41751_002_2-S_HM_WW,3.86,233.66,2.113,2.949,306.371,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.202,20.0,20.105,Test_HPK_VPB41751_002_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_31_2022_04_42_49_PM.txt,Brown
41751,2S,EE,186632,41751_005_2-S_HM_EE,3.986,226.272,2.116,3.063,305.925,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.185,20.0,20.104,Test_HPK_VPB41751_005_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_30_2022_05_28_06_PM.txt,Brown
41751,2S,WW,186635,41751_005_2-S_HM_WW,4.134,218.178,2.196,3.274,294.802,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.2,20.0,20.128,Test_HPK_VPB41751_005_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_30_2022_06_20_06_PM.txt,Brown
41751,2S,EE,186690,41751_012_2-S_HM_EE,3.878,232.611,2.159,3.022,299.844,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.19,20.0,20.025,Test_HPK_VPB41751_012_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_06_2022_11_41_15_AM.txt,Brown
41751,2S,WW,186693,41751_012_2-S_HM_WW,3.991,226.008,2.188,3.165,295.876,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.206,20.0,20.088,Test_HPK_VPB41751_012_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_06_2022_12_22_03_PM.txt,Brown
41751,2S,EE,186712,41751_017_2-S_HM_EE,3.807,236.948,2.05,2.7,315.779,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.231,20.0,20.162,Test_HPK_VPB41751_017_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_30_2022_07_12_04_PM.txt,Brown
41751,2S,WW,186715,41751_017_2-S_HM_WW,3.781,238.565,2.067,2.851,313.224,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.252,20.0,20.077,Test_HPK_VPB41751_017_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run02_08_31_2022_02_37_57_PM.txt,Brown
41751,2S,EE,186770,41751_031_2-S_HM_EE,3.664,246.214,2.144,3.368,301.95,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.236,20.0,20.136,Test_HPK_VPB41751_031_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_06_2022_01_02_55_PM.txt,Brown
41751,2S,WW,186773,41751_031_2-S_HM_WW,3.974,226.978,2.149,3.113,301.248,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.257,20.0,20.122,Test_HPK_VPB41751_031_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_06_2022_01_43_47_PM.txt,Brown
41751,2S,EE,186792,41751_037_2-S_HM_EE,3.838,235.04,2.122,3.146,305.184,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.233,20.0,20.141,Test_HPK_VPB41751_037_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_31_2022_05_27_13_PM.txt,Brown
41751,2S,WW,186795,41751_037_2-S_HM_WW,4.055,222.466,2.161,3.085,299.554,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.253,20.0,20.12,Test_HPK_VPB41751_037_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_31_2022_06_19_05_PM.txt,Brown
41755,2S,EE,186872,41755_001_2-S_HM_EE,3.852,234.158,2.19,3.192,295.582,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.196,20.0,20.116,Test_HPK_VPB41755_001_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_07_2022_03_52_39_PM.txt,Brown
