batch_number,Type,Orientation,AGGREGATED_COND_DATA_SET_ID,PART_ID,PART_NAME_LABEL,RHO_KOHMCM,VD_V,CMIN_PFRD,NA,D_UM,CMINPLNR_PFRD,PART_NAME_LABEL.1,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
34252,PSS,EE,2049043,26236,34252_007_PSS_HM_EE,3.382,266.739,1.937,2.739,334.231,-130683000000000.0,34252_007_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.175,20.0,20.088,Test_HPK_VPX34252_007_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_31_2020_03_59_52_PM.txt,Brown
34252,PSS,WW,2046109,26241,34252_007_PSS_HM_WW,3.386,266.393,1.967,2.712,329.232,-57069630000000.0,34252_007_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.185,20.0,20.123,Test_HPK_VPX34252_007_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_31_2020_05_27_11_PM.txt,Brown
34252,PSS,WW,2050438,26241,34252_007_PSS_HM_WW,3.538,254.958,1.989,2.528,325.514,640000000000.0,34252_007_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.183,20.0,20.061,Test_HPK_VPX34252_007_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_28_2020_03_09_34_PM.txt,Brown
34252,PSS,EE,2045665,26242,34252_008_PSS_HM_EE,3.388,266.241,1.918,2.62,337.521,-108023700000000.0,34252_008_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.207,20.0,20.075,Test_HPK_VPX34252_008_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_01_2020_03_27_24_PM.txt,Brown
34252,PSS,EE,2049340,26242,34252_008_PSS_HM_EE,3.476,259.534,1.936,2.489,334.352,-126433000000000.0,34252_008_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.207,20.0,20.115,Test_HPK_VPX34252_008_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_31_2020_12_18_48_PM.txt,Brown
34252,PSS,WW,2049505,26247,34252_008_PSS_HM_WW,3.406,264.86,1.91,2.432,339.025,-101684900000000.0,34252_008_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.222,20.0,20.095,Test_HPK_VPX34252_008_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_01_2020_05_03_15_PM.txt,Brown
34252,PSS,WW,2050156,26247,34252_008_PSS_HM_WW,3.457,260.894,1.941,2.486,333.55,640000000000.0,34252_008_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.22,20.0,20.063,Test_HPK_VPX34252_008_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_31_2020_02_23_57_PM.txt,Brown
34252,PSS,EE,2047312,26248,34252_009_PSS_HM_EE,3.203,281.625,2.135,3.815,303.299,-98165630000000.0,34252_009_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.172,20.0,20.027,Test_HPK_VPX34252_009_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run02_09_08_2020_03_25_05_PM.txt,Brown
34252,PSS,EE,2050360,26248,34252_009_PSS_HM_EE,3.207,281.299,1.926,2.762,336.206,-106338600000000.0,34252_009_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.172,20.0,20.021,Test_HPK_VPX34252_009_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_03_2020_03_44_14_PM.txt,Brown
34252,PSS,WW,2047489,26253,34252_009_PSS_HM_WW,3.39,266.118,1.958,2.651,330.654,-107458700000000.0,34252_009_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.185,20.0,20.05,Test_HPK_VPX34252_009_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_04_2020_07_30_32_PM.txt,Brown
34252,PSS,WW,2049961,26253,34252_009_PSS_HM_WW,3.339,270.166,1.933,2.61,334.948,640000000000.0,34252_009_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.182,20.0,20.067,Test_HPK_VPX34252_009_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_03_2020_05_38_56_PM.txt,Brown
34252,PSS,EE,2047597,26254,34252_010_PSS_HM_EE,3.317,271.949,1.92,2.62,337.203,-118194200000000.0,34252_010_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.205,20.0,20.104,Test_HPK_VPX34252_010_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_03_2020_07_01_28_PM.txt,Brown
34252,PSS,EE,2047750,26254,34252_010_PSS_HM_EE,3.366,267.972,1.914,2.629,338.228,0.0,34252_010_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.209,20.0,20.095,Test_HPK_VPX34252_010_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_04_2020_08_53_56_PM.txt,Brown
34252,PSS,WW,2046790,26259,34252_010_PSS_HM_WW,3.562,253.202,1.987,2.624,325.849,24689840000000.0,34252_010_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.221,20.0,20.095,Test_HPK_VPX34252_010_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_04_2020_10_17_00_PM.txt,Brown
34252,PSS,WW,2049883,26259,34252_010_PSS_HM_WW,3.315,272.084,1.948,2.651,332.415,640000000000.0,34252_010_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.217,20.0,20.049,Test_HPK_VPX34252_010_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_03_2020_08_23_49_PM.txt,Brown
34252,PSS,EE,2046946,26260,34252_011_PSS_HM_EE,3.463,260.459,1.943,2.562,333.304,-125773600000000.0,34252_011_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.174,20.0,20.066,Test_HPK_VPX34252_011_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_01_2020_08_25_13_PM.txt,Brown
34252,PSS,EE,2047162,26260,34252_011_PSS_HM_EE,3.373,267.425,2.173,3.609,297.987,-130414100000000.0,34252_011_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.174,20.0,20.14,Test_HPK_VPX34252_011_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_02_2020_04_27_01_PM.txt,Brown
34252,PSS,WW,2047396,26265,34252_011_PSS_HM_WW,3.916,230.315,2.116,2.468,305.949,640000000000.0,34252_011_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.184,20.0,20.059,Test_HPK_VPX34252_011_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_02_2020_11_37_19_AM.txt,Brown
34252,PSS,WW,2048899,26265,34252_011_PSS_HM_WW,3.346,269.616,2.086,3.173,310.421,-476760400000000.0,34252_011_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.187,20.0,20.158,Test_HPK_VPX34252_011_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_02_2020_05_54_48_PM.txt,Brown
34252,PSS,WW,2048011,26271,34252_012_PSS_HM_WW,3.493,258.245,1.973,2.698,328.19,-1783592000000000.0,34252_012_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.22,20.0,20.124,Test_HPK_VPX34252_012_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_02_2020_08_41_21_PM.txt,Brown
34252,PSS,EE,2046400,26284,34252_015_PSS_HM_EE,2.808,321.267,1.937,3.382,334.189,-99579200000000.0,34252_015_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.17,20.0,20.018,Test_HPK_VPX34252_015_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_25_2020_06_15_44_PM.txt,Brown
34252,PSS,EE,2050432,26284,34252_015_PSS_HM_EE,2.26,399.157,2.188,5.844,295.876,-146434200000000.0,34252_015_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.175,20.0,20.073,Test_HPK_VPX34252_015_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_26_2020_03_54_08_PM.txt,Brown
34252,PSS,WW,2049643,26289,34252_015_PSS_HM_WW,2.858,315.566,1.98,3.507,326.998,-111148700000000.0,34252_015_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.185,20.0,20.093,Test_HPK_VPX34252_015_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_26_2020_05_26_21_PM.txt,Brown
34252,PSS,WW,2050333,26289,34252_015_PSS_HM_WW,2.925,308.396,1.988,3.492,325.757,640000000000.0,34252_015_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.181,20.0,20.038,Test_HPK_VPX34252_015_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_25_2020_07_44_30_PM.txt,Brown
34252,PSS,EE,2048242,26290,34252_016_PSS_HM_EE,2.712,332.592,1.907,3.388,339.447,-163785400000000.0,34252_016_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.208,20.0,20.077,Test_HPK_VPX34252_016_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_27_2020_01_08_54_PM.txt,Brown
34252,PSS,WW,2046829,26295,34252_016_PSS_HM_WW,3.036,297.129,1.981,3.277,326.784,-30202680000000.0,34252_016_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.222,20.0,20.088,Test_HPK_VPX34252_016_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_27_2020_03_09_32_PM.txt,Brown
34252,PSS,WW,2049928,26295,34252_016_PSS_HM_WW,2.79,323.302,1.914,3.369,338.217,640000000000.0,34252_016_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.22,20.0,20.042,Test_HPK_VPX34252_016_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_26_2020_02_15_24_PM.txt,Brown
34252,PSS,EE,2047753,26308,34252_019_PSS_HM_EE,2.85,316.459,1.906,3.226,339.716,-137987800000000.0,34252_019_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.175,20.0,20.066,Test_HPK_VPX34252_019_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_20_2020_04_37_09_PM.txt,Brown
34252,PSS,EE,2049124,26308,34252_019_PSS_HM_EE,2.96,304.776,1.963,3.258,329.807,0.0,34252_019_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.166,20.0,20.008,Test_HPK_VPX34252_019_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_19_2020_05_16_25_PM.txt,Brown
34252,PSS,WW,2046694,26313,34252_019_PSS_HM_WW,2.836,318.111,1.954,3.435,331.403,-5482511000000000.0,34252_019_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.186,20.0,20.071,Test_HPK_VPX34252_019_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_20_2020_06_03_57_PM.txt,Brown
34252,PSS,EE,2047216,26314,34252_020_PSS_HM_EE,2.849,316.613,1.97,3.414,328.63,-133751000000000.0,34252_020_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.206,20.0,20.058,Test_HPK_VPX34252_020_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_20_2020_12_52_00_PM.txt,Brown
34252,PSS,EE,2049262,26314,34252_020_PSS_HM_EE,2.875,313.762,1.956,3.306,331.07,1.736239e+16,34252_020_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.209,20.0,20.055,Test_HPK_VPX34252_020_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_21_2020_07_01_37_PM.txt,Brown
34252,PSS,WW,2048395,26319,34252_020_PSS_HM_WW,2.926,308.231,1.95,3.199,332.116,640000000000.0,34252_020_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.219,20.0,20.025,Test_HPK_VPX34252_020_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_20_2020_02_39_09_PM.txt,Brown
34252,PSS,WW,2049247,26319,34252_020_PSS_HM_WW,2.814,320.552,1.935,3.384,334.59,-188597100000000.0,34252_020_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.22,20.0,20.052,Test_HPK_VPX34252_020_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_21_2020_08_17_51_PM.txt,Brown
34332,2S,EE,824889,28280,34332_001_2-S_HM_EE,3.558,236.238,2.626,7.626,222.227,,34332_001_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_001_2-S_HM_E_flute3_L_DiodeCV_25_9_2020_15h33m40s.txt,Perugia
34332,2S,WW,825426,28283,34332_001_2-S_HM_WW,3.499,240.232,2.641,7.254,220.964,,34332_001_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_001_2-S_HM_W_flute3_L_DiodeCV_24_9_2020_10h25m53s.txt,Perugia
34332,2S,WW,826092,28283,34332_001_2-S_HM_WW,2.507,335.248,2.617,7.772,222.991,,34332_001_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_001_2-S_HM_W_flute3_R_DiodeCV_24_9_2020_10h54m2s.txt,Perugia
34332,2S,EE,825612,28300,34332_006_2-S_HM_EE,3.524,238.507,2.624,7.239,222.396,,34332_006_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_006_2-S_HM_E_flute3_R_DiodeCV_25_9_2020_14h16m55s.txt,Perugia
34332,2S,EE,826053,28300,34332_006_2-S_HM_EE,3.585,234.451,2.625,7.383,222.311,,34332_006_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_006_2-S_HM_E_flute3_L_DiodeCV_25_9_2020_11h57m2s.txt,Perugia
34332,2S,WW,818707,28303,34332_006_2-S_HM_WW,3.57,235.419,2.649,6.872,220.297,,34332_006_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_006_2-S_HM_W_flute3_L_DiodeCV_25_9_2020_9h34m4s.txt,Perugia
34332,2S,WW,824397,28303,34332_006_2-S_HM_WW,3.566,235.729,2.625,7.418,222.311,,34332_006_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_006_2-S_HM_W_flute3_R_DiodeCV_25_9_2020_9h58m54s.txt,Perugia
34332,2S,EE,825204,28312,34332_009_2-S_HM_EE,3.555,236.404,2.611,7.801,223.503,,34332_009_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_009_2-S_HM_E_flute3_L_DiodeCV_19_10_2020_10h21m53s.txt,Perugia
34332,2S,EE,825807,28312,34332_009_2-S_HM_EE,3.513,239.243,2.522,7.606,231.391,,34332_009_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_009_2-S_HM_E_flute3_R_DiodeCV_19_10_2020_9h44m15s.txt,Perugia
34332,2S,WW,825450,28315,34332_009_2-S_HM_WW,2.286,367.601,2.664,7.929,219.057,,34332_009_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_009_2-S_HM_W_flute3_R_DiodeCV_21_10_2020_8h48m19s.txt,Perugia
34332,2S,WW,825948,28315,34332_009_2-S_HM_WW,3.495,240.514,2.285,7.357,255.39,,34332_009_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_009_2-S_HM_W_flute3_L_DiodeCV_19_10_2020_12h19m50s.txt,Perugia
34332,2S,EE,825690,28320,34332_011_2-S_HM_EE,3.533,237.929,2.63,7.362,221.889,,34332_011_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_011_2-S_HM_E_flute3_R_DiodeCV_28_9_2020_12h42m0s.txt,Perugia
34332,2S,WW,824835,28323,34332_011_2-S_HM_WW,2.98,282.043,2.655,7.712,219.799,,34332_011_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_011_2-S_HM_W_flute3_R_DiodeCV_28_9_2020_15h58m44s.txt,Perugia
34332,2S,WW,825039,28323,34332_011_2-S_HM_WW,3.57,235.441,2.65,6.988,220.214,,34332_011_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_011_2-S_HM_W_flute3_L_DiodeCV_28_9_2020_16h21m26s.txt,Perugia
34332,2S,WW,825609,28323,34332_011_2-S_HM_WW,3.557,236.296,2.626,7.482,222.227,,34332_011_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_011_2-S_HM_W_flute3_L_DiodeCV_28_9_2020_12h15m23s.txt,Perugia
34332,2S,EE,825312,28344,34332_017_2-S_HM_EE,3.524,238.524,2.615,7.533,223.161,,34332_017_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_017_2-S_HM_E_flute3_L_DiodeCV_29_9_2020_9h33m54s.txt,Perugia
34332,2S,EE,825672,28344,34332_017_2-S_HM_EE,3.423,245.554,2.621,7.454,222.651,,34332_017_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_017_2-S_HM_E_flute3_R_DiodeCV_29_9_2020_9h58m15s.txt,Perugia
34332,2S,WW,818692,28347,34332_017_2-S_HM_WW,3.436,244.64,2.619,7.629,222.821,,34332_017_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_017_2-S_HM_W_flute3_R_DiodeCV_28_9_2020_18h19m55s.txt,Perugia
34332,2S,WW,825681,28347,34332_017_2-S_HM_WW,3.524,238.529,2.651,7.131,220.131,,34332_017_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_017_2-S_HM_W_flute3_L_DiodeCV_28_9_2020_17h58m39s.txt,Perugia
34332,2S,EE,825843,28364,34332_024_2-S_HM_EE,3.591,234.088,2.625,7.204,222.311,,34332_024_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_024_2-S_HM_E_flute3_L_DiodeCV_29_9_2020_14h31m31s.txt,Perugia
34332,2S,EE,826218,28364,34332_024_2-S_HM_EE,3.02,278.316,2.613,7.152,223.332,,34332_024_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_024_2-S_HM_E_flute3_R_DiodeCV_29_9_2020_14h56m52s.txt,Perugia
34332,2S,WW,824631,28367,34332_024_2-S_HM_WW,3.299,254.794,2.606,7.281,223.932,,34332_024_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_024_2-S_HM_W_flute3_L_DiodeCV_29_9_2020_11h7m28s.txt,Perugia
34332,2S,WW,825366,28367,34332_024_2-S_HM_WW,3.174,264.785,2.612,7.576,223.418,,34332_024_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_024_2-S_HM_W_flute3_R_DiodeCV_29_9_2020_11h30m45s.txt,Perugia
34332,2S,EE,825099,28388,34332_031_2-S_HM_EE,3.54,237.446,2.621,7.068,222.651,,34332_031_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_031_2-S_HM_E_flute3_L_DiodeCV_29_9_2020_16h36m18s.txt,Perugia
34332,2S,EE,826230,28388,34332_031_2-S_HM_EE,3.525,238.411,2.628,7.081,222.058,,34332_031_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_031_2-S_HM_E_flute3_R_DiodeCV_29_9_2020_18h13m48s.txt,Perugia
34332,2S,WW,824526,28391,34332_031_2-S_HM_WW,3.507,239.688,2.646,6.944,220.547,,34332_031_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_031_2-S_HM_W_flute3_L_DiodeCV_30_9_2020_9h32m25s.txt,Perugia
34332,2S,WW,825867,28391,34332_031_2-S_HM_WW,3.308,254.112,2.611,7.377,223.503,,34332_031_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_031_2-S_HM_W_flute3_R_DiodeCV_30_9_2020_10h38m8s.txt,Perugia
34332,2S,EE,824820,28412,34332_038_2-S_HM_EE,3.578,234.918,2.627,7.131,222.142,,34332_038_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_038_2-S_HM_E_flute3_R_DiodeCV_30_9_2020_14h43m11s.txt,Perugia
34332,2S,EE,826263,28412,34332_038_2-S_HM_EE,3.616,232.411,2.617,7.275,222.991,,34332_038_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_038_2-S_HM_E_flute3_L_DiodeCV_30_9_2020_12h29m4s.txt,Perugia
34332,2S,WW,825552,28415,34332_038_2-S_HM_WW,3.549,236.795,2.648,6.778,220.38,,34332_038_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_038_2-S_HM_W_flute3_L_DiodeCV_30_9_2020_15h45m21s.txt,Perugia
34332,2S,WW,826281,28415,34332_038_2-S_HM_WW,2.75,305.61,2.604,7.44,224.104,,34332_038_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_038_2-S_HM_W_flute3_R_DiodeCV_30_9_2020_16h11m14s.txt,Perugia
34332,2S,EE,824643,28432,34332_044_2-S_HM_EE,3.485,241.147,2.63,7.67,221.889,,34332_044_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_044_2-S_HM_E_flute3_L_DiodeCV_5_10_2020_9h54m48s.txt,Perugia
34332,2S,EE,825735,28432,34332_044_2-S_HM_EE,3.528,238.242,2.634,7.663,221.552,,34332_044_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_044_2-S_HM_E_flute3_R_DiodeCV_5_10_2020_9h31m47s.txt,Perugia
34332,2S,WW,825846,28435,34332_044_2-S_HM_WW,2.73,307.889,2.609,7.869,223.675,,34332_044_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_044_2-S_HM_W_flute3_R_DiodeCV_1_10_2020_10h22m2s.txt,Perugia
