batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,NA
34357,2S,EE,Perugia,Left,20.0,20.0,8.171
34357,2S,WW,Perugia,Left,20.0,20.0,7.565
34357,2S,EE,Perugia,Left,20.0,20.0,7.983
34357,2S,WW,Perugia,Left,20.0,20.0,7.451
34357,2S,EE,Perugia,Left,20.0,20.0,8.049
34357,2S,WW,Perugia,Left,20.0,20.0,7.637
34359,2S,EE,Brown,Right,20.0,20.003,2.507
34359,2S,WW,Brown,Right,20.0,20.003,3.3
34359,2S,WW,Brown,Right,20.0,20.004,3.232
34359,2S,EE,Brown,Right,20.0,20.03,3.072
34359,2S,WW,Brown,Right,20.0,20.004,3.239
34359,2S,EE,Brown,Right,20.0,20.022,2.975
34359,2S,WW,Brown,Right,20.0,20.003,3.188
34359,2S,EE,Brown,Right,20.0,20.004,3.385
34359,2S,WW,Brown,Right,20.0,20.01,2.704
34359,2S,WW,Brown,Right,20.0,20.003,2.917
34359,2S,EE,Brown,Right,20.0,20.003,2.966
34359,2S,WW,Brown,Right,20.0,20.003,3.114
34359,2S,EE,Brown,Right,20.0,20.018,3.112
34359,2S,WW,Brown,Right,20.0,20.003,4.988
34359,2S,EE,Brown,Right,20.0,20.006,2.787
34359,2S,WW,Brown,Right,20.0,20.007,3.373
34359,2S,EE,Brown,Right,20.0,20.023,2.977
34359,2S,WW,Brown,Right,20.0,20.005,2.716
34359,2S,EE,Brown,Right,20.0,20.022,4.776
34359,2S,WW,Brown,Right,20.0,20.003,3.449
34359,2S,EE,Brown,Right,20.0,20.02,3.446
34359,2S,WW,Brown,Right,20.0,20.004,3.233
34359,2S,EE,Brown,Left,20.0,20.046,3.15
34359,2S,WW,Brown,Right,20.0,20.004,3.045
34359,2S,EE,Brown,Right,20.0,20.021,3.116
34359,2S,WW,Brown,Right,20.0,20.005,2.9
34341,PSS,EE,Brown,Right,20.0,20.082,2.64
34341,PSS,WW,Brown,Right,20.0,20.039,2.677
34341,PSS,EE,Brown,Right,20.0,20.002,2.605
34341,PSS,WW,Brown,Right,20.0,20.013,1.083
34341,PSS,EE,Brown,Right,20.0,20.031,2.613
34341,PSS,WW,Brown,Right,20.0,20.074,2.631
34341,PSS,EE,Brown,Right,20.0,20.118,2.663
34341,PSS,WW,Brown,Right,20.0,20.065,2.54
34341,PSS,EE,Brown,Right,20.0,20.021,2.633
34341,PSS,WW,Brown,Right,20.0,20.064,2.353
34341,PSS,EE,Brown,Right,20.0,20.122,2.996
34341,PSS,WW,Brown,Right,20.0,20.069,2.374
34341,PSS,EE,Brown,Right,20.0,20.026,2.611
34341,PSS,WW,Brown,Right,20.0,20.063,2.628
34341,PSS,EE,Brown,Right,20.0,20.113,2.775
34341,PSS,WW,Brown,Right,20.0,20.055,2.567
34341,PSS,EE,Brown,Right,20.0,20.008,2.577
34341,PSS,WW,Brown,Right,20.0,20.053,3.589
34341,PSS,WW,Brown,Right,20.0,20.044,2.737
34341,PSS,EE,Brown,Right,20.0,20.031,2.623
34341,PSS,WW,Brown,Right,20.0,20.062,2.377
34341,PSS,EE,Brown,Right,20.0,20.136,3.358
34341,PSS,WW,Brown,Right,20.0,20.079,3.132
34341,PSS,EE,Brown,Left,20.0,20.064,3.269
34341,PSS,WW,Brown,Right,20.0,20.044,2.763
34341,PSS,WW,Brown,Right,20.0,20.057,2.687
34341,PSS,WW,Brown,Right,20.0,20.037,2.419
34341,PSS,EE,Brown,Right,20.0,20.086,2.674
34341,PSS,WW,Brown,Right,20.0,20.027,2.803
34341,PSS,WW,Brown,Right,20.0,20.074,3.022
34341,PSS,EE,Brown,Right,20.0,20.11,2.831
34341,PSS,WW,Brown,Right,20.0,20.05,2.732
34341,PSS,EE,Brown,Right,20.0,20.054,2.562
34341,PSS,WW,Brown,Right,20.0,20.077,2.543
34341,PSS,WW,Brown,Right,20.0,20.078,3.331
34343,PSS,EE,Brown,Right,20.0,20.01,2.51
34343,PSS,WW,Brown,Right,20.0,20.029,2.714
34343,PSS,EE,Brown,Right,20.0,20.083,2.694
34343,PSS,WW,Brown,Right,20.0,20.018,2.649
34343,PSS,EE,Brown,Right,20.0,20.075,2.599
34343,PSS,EE,Brown,Right,20.0,20.004,0.01865753
34343,PSS,WW,Brown,Right,20.0,20.025,2.542
34343,PSS,EE,Brown,Right,20.0,20.002,2.704
34343,PSS,WW,Brown,Right,20.0,20.008,2.816
34343,PSS,EE,Brown,Right,20.0,20.065,2.49
34343,PSS,WW,Brown,Right,20.0,20.154,2.573
34343,PSS,EE,Brown,Right,20.0,20.009,2.718
34343,PSS,WW,Brown,Right,20.0,20.025,2.609
34343,PSS,WW,Brown,Right,20.0,20.025,2.682
34343,PSS,EE,Brown,Right,20.0,20.05,1.88
34343,PSS,WW,Brown,Right,20.0,20.089,2.455
34343,PSS,EE,Brown,Right,20.0,20.138,0.01405167
34343,PSS,WW,Brown,Right,20.0,20.015,2.743
34343,PSS,EE,Brown,Right,20.0,20.024,0.01653507
34343,PSS,WW,Brown,Right,20.0,20.054,2.359
34343,PSS,EE,Brown,Right,20.0,20.088,2.491
34343,PSS,WW,Brown,Right,20.0,20.039,3.022
34343,PSS,EE,Brown,Right,20.0,20.045,2.794
34343,PSS,WW,Brown,Right,20.0,20.09,2.784
34343,PSS,EE,Brown,Right,20.0,20.144,2.713
34343,PSS,WW,Brown,Right,20.0,20.093,3.2
34343,PSS,EE,Brown,Left,20.0,20.065,3.042
34343,PSS,WW,Brown,Right,20.0,20.041,2.747
34343,PSS,EE,Brown,Right,20.0,20.093,0.01833293
34343,PSS,WW,Brown,Right,20.0,20.047,2.674
34343,PSS,EE,Brown,Right,20.0,20.059,2.582
34343,PSS,WW,Brown,Right,20.0,20.118,2.777
34343,PSS,EE,Brown,Right,20.0,20.166,2.649
34343,PSS,WW,Brown,Right,20.0,20.107,2.519
34343,PSS,EE,Brown,Right,20.0,20.024,0.01581957
34343,PSS,WW,Brown,Right,20.0,20.055,2.953
34343,PSS,EE,Brown,Right,20.0,20.091,0.01980961
34343,PSS,WW,Brown,Right,20.0,20.123,2.439
35719,2S,EE,Perugia,Left,20.0,20.0,7.975
35719,2S,WW,Perugia,Left,20.0,20.0,7.499
35713,PSS,EE,Perugia,Left,20.0,20.0,8.54
35713,PSS,EE,Perugia,Left,20.0,20.0,8.54
35713,PSS,EE,Perugia,Left,20.0,20.0,8.54
35713,PSS,WW,Perugia,Left,20.0,20.0,8.202
35713,PSS,WW,Perugia,Left,20.0,20.0,8.202
35713,PSS,WW,Perugia,Left,20.0,20.0,8.202
35713,PSS,EE,Perugia,Left,20.0,20.0,8.34
35713,PSS,EE,Perugia,Left,20.0,20.0,8.34
35713,PSS,EE,Perugia,Left,20.0,20.0,8.34
35713,PSS,WW,Perugia,Left,20.0,20.0,8.564
35713,PSS,WW,Perugia,Left,20.0,20.0,8.564
35713,PSS,WW,Perugia,Left,20.0,20.0,8.564
35713,PSS,EE,Perugia,Left,20.0,20.0,8.323
35713,PSS,EE,Perugia,Left,20.0,20.0,8.323
35713,PSS,EE,Perugia,Left,20.0,20.0,8.323
35713,PSS,WW,Perugia,Left,20.0,20.0,8.469
35713,PSS,WW,Perugia,Left,20.0,20.0,8.469
35713,PSS,WW,Perugia,Left,20.0,20.0,8.469
35713,PSS,EE,Perugia,Left,20.0,20.0,8.477
35713,PSS,EE,Perugia,Left,20.0,20.0,8.477
35713,PSS,EE,Perugia,Left,20.0,20.0,8.477
35713,PSS,WW,Perugia,Left,20.0,20.0,8.365
35713,PSS,WW,Perugia,Left,20.0,20.0,8.365
35713,PSS,WW,Perugia,Left,20.0,20.0,8.365
35713,PSS,WW,Perugia,Left,20.0,20.0,8.365
35713,PSS,WW,Perugia,Left,20.0,20.0,8.365
35713,PSS,WW,Perugia,Left,20.0,20.0,8.365
35713,PSS,EE,Perugia,Left,20.0,20.0,8.258
35713,PSS,EE,Perugia,Left,20.0,20.0,8.258
35713,PSS,EE,Perugia,Left,20.0,20.0,8.258
35713,PSS,WW,Perugia,Left,20.0,20.0,8.145
35713,PSS,WW,Perugia,Left,20.0,20.0,8.145
35713,PSS,WW,Perugia,Left,20.0,20.0,8.145
35713,PSS,EE,Perugia,Left,20.0,20.0,8.148
35713,PSS,EE,Perugia,Left,20.0,20.0,8.148
35713,PSS,EE,Perugia,Left,20.0,20.0,8.148
35713,PSS,WW,Perugia,Left,20.0,20.0,7.747
35713,PSS,WW,Perugia,Left,20.0,20.0,7.747
35713,PSS,WW,Perugia,Left,20.0,20.0,7.747
35713,PSS,EE,Perugia,Left,20.0,20.0,8.071
35713,PSS,EE,Perugia,Left,20.0,20.0,8.071
35713,PSS,EE,Perugia,Left,20.0,20.0,8.071
35713,PSS,WW,Perugia,Left,20.0,20.0,7.8
35713,PSS,WW,Perugia,Left,20.0,20.0,7.8
35713,PSS,WW,Perugia,Left,20.0,20.0,7.8
35713,PSS,EE,Perugia,Left,20.0,20.0,8.216
35713,PSS,EE,Perugia,Left,20.0,20.0,8.216
35713,PSS,EE,Perugia,Left,20.0,20.0,8.216
35722,2S,EE,Brown,Right,20.0,20.031,2.635
35722,2S,WW,Brown,Right,20.0,20.027,3.107
35722,2S,EE,Brown,Right,20.0,20.007,2.133
35722,2S,WW,Brown,Right,20.0,20.013,2.763
35722,2S,EE,Brown,Right,20.0,20.079,3.192
35722,2S,WW,Brown,Right,20.0,20.049,2.396
35722,2S,EE,Brown,Right,20.0,20.06,3.216
35722,2S,WW,Brown,Right,20.0,20.028,2.865
35722,2S,EE,Brown,Right,20.0,20.151,2.929
35722,2S,WW,Brown,Right,20.0,20.038,2.884
35722,2S,EE,Brown,Right,20.0,20.005,3.188
35722,2S,WW,Brown,Right,20.0,20.024,3.215
35722,2S,EE,Brown,Right,20.0,20.035,2.825
35722,2S,WW,Brown,Right,20.0,20.024,2.899
35722,2S,EE,Brown,Right,20.0,20.064,3.404
35722,2S,WW,Brown,Right,20.0,20.008,2.89
35952,2S,EE,Brown,Right,20.0,20.007,2.696
35952,2S,WW,Brown,Right,20.0,20.031,2.987
35952,2S,EE,Brown,Right,20.0,20.155,2.67
35952,2S,WW,Brown,Right,20.0,20.052,2.523
35717,2S,EE,Brown,Right,20.0,20.114,2.676
35717,2S,EE,Brown,Right,20.0,20.114,2.676
35717,2S,WW,Brown,Right,20.0,20.084,2.695
35717,2S,WW,Brown,Right,20.0,20.084,2.695
35717,2S,EE,Brown,Right,20.0,20.033,2.795
35717,2S,EE,Brown,Right,20.0,20.033,2.795
35717,2S,WW,Brown,Right,20.0,20.06,2.752
35717,2S,WW,Brown,Right,20.0,20.06,2.752
35717,2S,EE,Brown,Right,20.0,20.13,2.813
35717,2S,EE,Brown,Right,20.0,20.13,2.813
35717,2S,WW,Brown,Right,20.0,20.065,2.69
35717,2S,WW,Brown,Right,20.0,20.065,2.69
35717,2S,EE,Brown,Right,20.0,20.106,2.604
35717,2S,EE,Brown,Right,20.0,20.106,2.604
35717,2S,WW,Brown,Right,20.0,20.054,0.03085446
35717,2S,WW,Brown,Right,20.0,20.054,0.03085446
35717,2S,EE,Brown,Right,20.0,20.026,2.499
35717,2S,WW,Brown,Right,20.0,20.062,2.7
35717,2S,EE,Brown,Right,20.0,20.054,2.72
35717,2S,WW,Brown,Right,20.0,20.081,2.604
35717,2S,EE,Brown,Right,20.0,20.112,2.668
35717,2S,WW,Brown,Right,20.0,20.056,2.61
35717,2S,EE,Brown,Right,20.0,20.126,2.661
35717,2S,WW,Brown,Right,20.0,20.072,2.655
35717,2S,EE,Brown,Right,20.0,20.049,2.361
35717,2S,WW,Brown,Right,20.0,20.074,2.592
35717,2S,EE,Brown,Right,20.0,20.07,2.578
35717,2S,WW,Brown,Right,20.0,20.034,2.592
35718,2S,EE,Brown,Right,20.0,20.064,2.735
35718,2S,WW,Brown,Right,20.0,20.087,2.636
35718,2S,EE,Brown,Right,20.0,20.006,2.6
35718,2S,WW,Brown,Right,20.0,20.019,2.616
35718,2S,EE,Brown,Right,20.0,20.079,2.705
35718,2S,WW,Brown,Right,20.0,20.089,2.686
35718,2S,EE,Brown,Right,20.0,20.058,2.707
35718,2S,WW,Brown,Right,20.0,20.015,2.682
35718,2S,EE,Brown,Right,20.0,20.05,2.312
35718,2S,WW,Brown,Right,20.0,20.075,2.599
35718,2S,EE,Brown,Right,20.0,20.014,2.542
35718,2S,WW,Brown,Right,20.0,20.067,2.484
35718,2S,EE,Brown,Right,20.0,20.126,2.612
35718,2S,WW,Brown,Right,20.0,20.09,2.391
35718,2S,EE,Brown,Right,20.0,20.119,2.649
35718,2S,WW,Brown,Right,20.0,20.067,2.621
35953,2S,WW,HEPHY,Right,,,3.4
35953,2S,WW,HEPHY,Left,,,3.689
35953,2S,EE,HEPHY,Right,,,3.433
35953,2S,WW,HEPHY,Left,,,3.956
35953,2S,WW,HEPHY,Right,,,3.389
35953,2S,WW,HEPHY,Right,,,3.333
35953,2S,WW,HEPHY,Left,,,3.778
35953,2S,WW,HEPHY,Left,,,3.92
35953,2S,WW,HEPHY,Right,,,3.342
35953,2S,EE,HEPHY,Left,,,4.207
35953,2S,EE,HEPHY,Right,,,3.524
35953,2S,WW,HEPHY,Right,,,3.496
35953,2S,WW,HEPHY,Left,,,3.975
35952,2S,EE,Brown,Right,20.0,20.061,2.784
35952,2S,WW,Brown,Right,20.0,20.051,2.534
35952,2S,EE,Brown,Right,20.0,20.087,2.689
35952,2S,WW,Brown,Right,20.0,20.037,2.782
35952,2S,EE,Brown,Right,20.0,20.009,2.727
35952,2S,WW,Brown,Right,20.0,20.03,2.698
35952,2S,EE,Brown,Right,20.0,20.007,2.523
35952,2S,WW,Brown,Right,20.0,20.053,2.467
35952,2S,EE,Brown,Right,20.0,20.037,2.638
35952,2S,WW,Brown,Right,20.0,20.046,2.404
35952,2S,EE,Brown,Right,20.0,20.097,2.509
35952,2S,WW,Brown,Right,20.0,20.035,2.495
35952,2S,EE,Brown,Right,20.0,20.027,2.759
35952,2S,WW,Brown,Right,20.0,20.024,2.547
35952,2S,EE,Brown,Right,20.0,20.06,2.7
35952,2S,WW,Brown,Right,20.0,20.024,2.505
35953,2S,EE,HEPHY,Left,,,3.684
35953,2S,EE,HEPHY,Right,,,3.332
35953,2S,WW,HEPHY,Left,,,3.882
35953,2S,WW,HEPHY,Right,,,3.464
35953,2S,EE,HEPHY,Right,,,3.452
35953,2S,EE,HEPHY,Left,,,3.895
35953,2S,WW,HEPHY,Right,,,3.59
35953,2S,EE,HEPHY,Right,,,3.429
35953,2S,WW,HEPHY,Left,,,3.868
35953,2S,WW,HEPHY,Right,,,3.437
35953,2S,EE,HEPHY,Left,,,4.159
35953,2S,EE,HEPHY,Right,,,3.712
35953,2S,WW,HEPHY,Right,,,3.689
35953,2S,WW,HEPHY,Left,,,4.174
35714,PSS,EE,Perugia,Left,20.0,20.0,8.464
35714,PSS,WW,Perugia,Left,20.0,20.0,8.233
35714,PSS,EE,Perugia,Left,20.0,20.0,8.703
35714,PSS,WW,Perugia,Left,20.0,20.0,8.342
35714,PSS,EE,Perugia,Left,20.0,20.0,8.643
35714,PSS,WW,Perugia,Left,20.0,20.0,8.578
35714,PSS,EE,Perugia,Left,20.0,20.0,8.797
35714,PSS,WW,Perugia,Left,20.0,20.0,8.399
35714,PSS,EE,Perugia,Left,20.0,20.0,8.107
35714,PSS,WW,Perugia,Left,20.0,20.0,8.38
35714,PSS,EE,Perugia,Left,20.0,20.0,8.263
35714,PSS,WW,Perugia,Left,20.0,20.0,8.41
35714,PSS,EE,Perugia,Left,20.0,20.0,8.193
35714,PSS,WW,Perugia,Left,20.0,20.0,8.245
35714,PSS,EE,Perugia,Left,20.0,20.0,8.315
35714,PSS,WW,Perugia,Left,20.0,20.0,8.352
35714,PSS,EE,Perugia,Left,20.0,20.0,8.411
35714,PSS,WW,Perugia,Left,20.0,20.0,8.212
35957,2S,EE,HEPHY,Right,,,4.43
35957,2S,WW,HEPHY,Right,,,5.57
35957,2S,EE,HEPHY,Right,,,4.406
35957,2S,WW,HEPHY,Right,,,5.495
35957,2S,EE,HEPHY,Right,,,4.442
35957,2S,EE,HEPHY,Left,,,4.951
35957,2S,WW,HEPHY,Left,,,4.422
35957,2S,WW,HEPHY,Right,,,7.037
35957,2S,EE,HEPHY,Left,,,5.315
35957,2S,EE,HEPHY,Right,,,4.104
35957,2S,WW,HEPHY,Left,,,4.472
35957,2S,WW,HEPHY,Right,,,5.577
35957,2S,EE,HEPHY,Right,,,3.474
35957,2S,WW,HEPHY,Right,,,6.691
35957,2S,EE,HEPHY,Right,,,3.921
35957,2S,WW,HEPHY,Right,,,5.309
35957,2S,EE,HEPHY,Right,,,3.85
35957,2S,EE,HEPHY,Left,,,4.78
35957,2S,WW,HEPHY,Right,,,6.685
35957,2S,WW,HEPHY,Left,,,4.061
35957,2S,EE,HEPHY,Right,,,3.998
35957,2S,EE,HEPHY,Left,,,5.268
35957,2S,WW,HEPHY,Left,,,4.284
35957,2S,WW,HEPHY,Right,,,5.525
35958,2S,EE,HEPHY,Right,,,3.251
35958,2S,EE,HEPHY,Left,,,3.722
35958,2S,WW,HEPHY,Right,,,4.803
35958,2S,WW,HEPHY,Left,,,3.694
35958,2S,EE,HEPHY,Left,,,3.593
35958,2S,EE,HEPHY,Right,,,3.195
35958,2S,WW,HEPHY,Right,,,3.26
35958,2S,WW,HEPHY,Left,,,3.639
35958,2S,EE,HEPHY,Right,,,3.39
35958,2S,WW,HEPHY,Right,,,3.62
35958,2S,WW,HEPHY,Left,,,3.571
35958,2S,EE,HEPHY,Left,,,3.535
35958,2S,EE,HEPHY,Right,,,3.182
35958,2S,WW,HEPHY,Right,,,3.921
35958,2S,WW,HEPHY,Left,,,3.642
35959,2S,EE,Perugia,Left,20.0,20.0,7.847
35959,2S,EE,Perugia,Left,20.0,20.0,7.847
35959,2S,EE,Perugia,Left,20.0,20.0,7.847
35959,2S,WW,Perugia,Left,20.0,20.0,7.987
35959,2S,WW,Perugia,Left,20.0,20.0,7.987
35959,2S,WW,Perugia,Left,20.0,20.0,7.987
35959,2S,EE,Perugia,Left,20.0,20.0,8.251
35959,2S,EE,Perugia,Left,20.0,20.0,8.251
35959,2S,EE,Perugia,Left,20.0,20.0,8.251
35959,2S,WW,Perugia,Left,20.0,20.0,7.613
35959,2S,WW,Perugia,Left,20.0,20.0,7.613
35959,2S,WW,Perugia,Left,20.0,20.0,7.613
35959,2S,EE,Perugia,Left,20.0,20.0,8.314
35959,2S,EE,Perugia,Left,20.0,20.0,8.314
35959,2S,EE,Perugia,Left,20.0,20.0,8.314
35959,2S,WW,Perugia,Left,20.0,20.0,7.728
35959,2S,WW,Perugia,Left,20.0,20.0,7.728
35959,2S,WW,Perugia,Left,20.0,20.0,7.728
35959,2S,EE,Perugia,Left,20.0,20.0,9.238
35959,2S,EE,Perugia,Left,20.0,20.0,9.238
35959,2S,EE,Perugia,Left,20.0,20.0,9.238
35959,2S,WW,Perugia,Left,20.0,20.0,8.623
35959,2S,WW,Perugia,Left,20.0,20.0,8.623
35959,2S,WW,Perugia,Left,20.0,20.0,8.623
35959,2S,EE,Perugia,Left,20.0,20.0,9.024
35959,2S,EE,Perugia,Left,20.0,20.0,9.024
35959,2S,EE,Perugia,Left,20.0,20.0,9.024
35959,2S,WW,Perugia,Left,20.0,20.0,8.607
35959,2S,WW,Perugia,Left,20.0,20.0,8.607
35959,2S,WW,Perugia,Left,20.0,20.0,8.607
35959,2S,EE,Perugia,Left,20.0,20.0,8.719
35959,2S,EE,Perugia,Left,20.0,20.0,8.719
35959,2S,EE,Perugia,Left,20.0,20.0,8.719
35959,2S,WW,Perugia,Left,20.0,20.0,8.398
35959,2S,WW,Perugia,Left,20.0,20.0,8.398
35959,2S,WW,Perugia,Left,20.0,20.0,8.398
35959,2S,EE,Perugia,Left,20.0,20.0,8.808
35959,2S,WW,Perugia,Left,20.0,20.0,8.354
35959,2S,EE,Perugia,Left,20.0,20.0,9.069
35959,2S,EE,Perugia,Left,20.0,20.0,9.069
35959,2S,EE,Perugia,Left,20.0,20.0,9.069
35959,2S,WW,Perugia,Left,20.0,20.0,8.451
35959,2S,WW,Perugia,Left,20.0,20.0,8.451
35959,2S,WW,Perugia,Left,20.0,20.0,8.451
35959,2S,EE,Perugia,Left,20.0,20.0,8.956
35959,2S,EE,Perugia,Left,20.0,20.0,8.956
35959,2S,EE,Perugia,Left,20.0,20.0,8.956
35959,2S,WW,Perugia,Left,20.0,20.0,8.765
35959,2S,WW,Perugia,Left,20.0,20.0,8.765
35959,2S,WW,Perugia,Left,20.0,20.0,8.765
35960,2S,EE,Perugia,Left,20.0,20.0,8.993
35960,2S,EE,Perugia,Left,20.0,20.0,8.993
35960,2S,EE,Perugia,Left,20.0,20.0,8.993
35960,2S,WW,Perugia,Left,20.0,20.0,7.96
35960,2S,WW,Perugia,Left,20.0,20.0,7.96
35960,2S,WW,Perugia,Left,20.0,20.0,7.96
35960,2S,EE,Perugia,Left,20.0,20.0,8.722
35960,2S,EE,Perugia,Left,20.0,20.0,8.722
35960,2S,EE,Perugia,Left,20.0,20.0,8.722
35960,2S,WW,Perugia,Left,20.0,20.0,8.084
35960,2S,WW,Perugia,Left,20.0,20.0,8.084
35960,2S,WW,Perugia,Left,20.0,20.0,8.084
35960,2S,EE,Perugia,Left,20.0,20.0,9.39
35960,2S,EE,Perugia,Left,20.0,20.0,9.39
35960,2S,EE,Perugia,Left,20.0,20.0,9.39
35960,2S,WW,Perugia,Left,20.0,20.0,8.008
35960,2S,WW,Perugia,Left,20.0,20.0,8.008
35960,2S,WW,Perugia,Left,20.0,20.0,8.008
35960,2S,EE,Perugia,Left,20.0,20.0,9.442
35960,2S,EE,Perugia,Left,20.0,20.0,9.442
35960,2S,EE,Perugia,Left,20.0,20.0,9.442
35960,2S,WW,Perugia,Left,20.0,20.0,8.143
35960,2S,WW,Perugia,Left,20.0,20.0,8.143
35960,2S,WW,Perugia,Left,20.0,20.0,8.143
35960,2S,EE,Perugia,Left,20.0,20.0,9.566
35960,2S,EE,Perugia,Left,20.0,20.0,9.566
35960,2S,EE,Perugia,Left,20.0,20.0,9.566
35960,2S,WW,Perugia,Left,20.0,20.0,7.977
35960,2S,WW,Perugia,Left,20.0,20.0,7.977
35960,2S,WW,Perugia,Left,20.0,20.0,7.977
35960,2S,EE,Perugia,Left,20.0,20.0,8.602
35960,2S,EE,Perugia,Left,20.0,20.0,8.602
35960,2S,EE,Perugia,Left,20.0,20.0,8.602
35960,2S,WW,Perugia,Left,20.0,20.0,7.597
35960,2S,WW,Perugia,Left,20.0,20.0,7.597
35960,2S,WW,Perugia,Left,20.0,20.0,7.597
35960,2S,EE,Perugia,Left,20.0,20.0,8.902
35960,2S,EE,Perugia,Left,20.0,20.0,8.902
35960,2S,EE,Perugia,Left,20.0,20.0,8.902
35960,2S,WW,Perugia,Left,20.0,20.0,7.819
35960,2S,WW,Perugia,Left,20.0,20.0,7.819
35960,2S,WW,Perugia,Left,20.0,20.0,7.819
35960,2S,EE,Perugia,Left,20.0,20.0,9.219
35960,2S,EE,Perugia,Left,20.0,20.0,9.219
35960,2S,EE,Perugia,Left,20.0,20.0,9.219
35960,2S,WW,Perugia,Left,20.0,20.0,8.344
35960,2S,WW,Perugia,Left,20.0,20.0,8.344
35960,2S,WW,Perugia,Left,20.0,20.0,8.344
35960,2S,EE,Perugia,Left,20.0,20.0,9.197
35960,2S,EE,Perugia,Left,20.0,20.0,9.197
35960,2S,EE,Perugia,Left,20.0,20.0,9.197
35960,2S,WW,Perugia,Left,20.0,20.0,7.925
35960,2S,WW,Perugia,Left,20.0,20.0,7.925
35960,2S,WW,Perugia,Left,20.0,20.0,7.925
35961,2S,EE,Perugia,Left,20.0,20.0,7.841
35961,2S,EE,Perugia,Left,20.0,20.0,7.841
35961,2S,EE,Perugia,Left,20.0,20.0,7.841
35961,2S,WW,Perugia,Left,20.0,20.0,8.05
35961,2S,WW,Perugia,Left,20.0,20.0,8.05
35961,2S,WW,Perugia,Left,20.0,20.0,8.05
35961,2S,EE,Perugia,Left,20.0,20.0,7.903
35961,2S,EE,Perugia,Left,20.0,20.0,7.903
35961,2S,EE,Perugia,Left,20.0,20.0,7.903
35961,2S,WW,Perugia,Left,20.0,20.0,8.537
35961,2S,WW,Perugia,Left,20.0,20.0,8.537
35961,2S,WW,Perugia,Left,20.0,20.0,8.537
35961,2S,EE,Perugia,Left,20.0,20.0,8.219
35961,2S,EE,Perugia,Left,20.0,20.0,8.219
35961,2S,EE,Perugia,Left,20.0,20.0,8.219
35961,2S,WW,Perugia,Left,20.0,20.0,8.237
35961,2S,WW,Perugia,Left,20.0,20.0,8.237
35961,2S,WW,Perugia,Left,20.0,20.0,8.237
35961,2S,EE,Perugia,Left,20.0,20.0,8.065
35961,2S,EE,Perugia,Left,20.0,20.0,8.065
35961,2S,EE,Perugia,Left,20.0,20.0,8.065
35961,2S,WW,Perugia,Left,20.0,20.0,8.379
35961,2S,WW,Perugia,Left,20.0,20.0,8.379
35961,2S,WW,Perugia,Left,20.0,20.0,8.379
35961,2S,EE,Perugia,Left,20.0,20.0,7.49
35961,2S,EE,Perugia,Left,20.0,20.0,7.49
35961,2S,EE,Perugia,Left,20.0,20.0,7.49
35961,2S,WW,Perugia,Left,20.0,20.0,7.842
35961,2S,WW,Perugia,Left,20.0,20.0,7.842
35961,2S,WW,Perugia,Left,20.0,20.0,7.842
35961,2S,EE,Perugia,Left,20.0,20.0,7.596
35961,2S,EE,Perugia,Left,20.0,20.0,7.596
35961,2S,EE,Perugia,Left,20.0,20.0,7.596
35961,2S,WW,Perugia,Left,20.0,20.0,7.962
35961,2S,WW,Perugia,Left,20.0,20.0,7.962
35961,2S,WW,Perugia,Left,20.0,20.0,7.962
35961,2S,EE,Perugia,Left,20.0,20.0,7.746
35961,2S,EE,Perugia,Left,20.0,20.0,7.746
35961,2S,EE,Perugia,Left,20.0,20.0,7.746
35961,2S,WW,Perugia,Left,20.0,20.0,7.789
35961,2S,WW,Perugia,Left,20.0,20.0,7.789
35961,2S,WW,Perugia,Left,20.0,20.0,7.789
35961,2S,EE,Perugia,Left,20.0,20.0,8.404
35961,2S,EE,Perugia,Left,20.0,20.0,8.404
35961,2S,EE,Perugia,Left,20.0,20.0,8.404
35961,2S,WW,Perugia,Left,20.0,20.0,8.161
35961,2S,WW,Perugia,Left,20.0,20.0,8.161
35961,2S,WW,Perugia,Left,20.0,20.0,8.161
35961,2S,EE,Perugia,Left,20.0,20.0,7.734
35961,2S,EE,Perugia,Left,20.0,20.0,7.734
35961,2S,EE,Perugia,Left,20.0,20.0,7.734
35961,2S,WW,Perugia,Left,20.0,20.0,7.994
35961,2S,WW,Perugia,Left,20.0,20.0,7.994
35961,2S,WW,Perugia,Left,20.0,20.0,7.994
35961,2S,EE,Perugia,Left,20.0,20.0,7.798
35961,2S,EE,Perugia,Left,20.0,20.0,7.798
35961,2S,EE,Perugia,Left,20.0,20.0,7.798
35961,2S,WW,Perugia,Left,20.0,20.0,8.297
35961,2S,WW,Perugia,Left,20.0,20.0,8.297
35961,2S,WW,Perugia,Left,20.0,20.0,8.297
35962,2S,EE,Perugia,Left,20.0,20.0,8.414
35962,2S,EE,Perugia,Left,20.0,20.0,8.414
35962,2S,EE,Perugia,Left,20.0,20.0,8.414
35962,2S,WW,Perugia,Left,20.0,20.0,8.211
35962,2S,WW,Perugia,Left,20.0,20.0,8.211
35962,2S,WW,Perugia,Left,20.0,20.0,8.211
35962,2S,EE,Perugia,Left,20.0,20.0,8.783
35962,2S,EE,Perugia,Left,20.0,20.0,8.783
35962,2S,EE,Perugia,Left,20.0,20.0,8.783
