batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VD_V
42241,PSS,EE,HEPHY,Left,,,195.925
42241,PSS,WW,HEPHY,Left,,,211.796
42241,PSS,EE,HEPHY,Left,,,197.263
42241,PSS,WW,HEPHY,Left,,,205.891
42241,PSS,EE,HEPHY,Left,,,197.466
42241,PSS,WW,HEPHY,Left,,,214.597
42648,PSS,EE,HEPHY,Left,,,206.198
42648,PSS,WW,HEPHY,Left,,,219.763
42648,PSS,EE,HEPHY,Left,,,203.972
42648,PSS,WW,HEPHY,Left,,,208.785
42648,PSS,EE,HEPHY,Left,,,209.47
42648,PSS,WW,HEPHY,Left,,,212.856
42648,PSS,EE,HEPHY,Left,,,206.626
42648,PSS,WW,HEPHY,Left,,,206.412
42648,PSS,EE,HEPHY,Left,,,207.588
42648,PSS,WW,HEPHY,Left,,,215.186
42648,PSS,EE,HEPHY,Left,,,208.165
42648,PSS,WW,HEPHY,Left,,,213.74
42648,PSS,EE,HEPHY,Left,,,205.687
42648,PSS,WW,HEPHY,Left,,,205.407
42648,PSS,EE,HEPHY,Left,,,206.196
42648,PSS,WW,HEPHY,Left,,,207.535
42648,PSS,EE,HEPHY,Left,,,207.681
42648,PSS,WW,HEPHY,Left,,,205.492
42648,PSS,EE,HEPHY,Left,,,212.964
42648,PSS,WW,HEPHY,Left,,,209.024
42247,2S,EE,Brown,Right,20.0,20.005,231.788
42247,2S,WW,Brown,Right,20.0,20.015,217.02
42247,2S,EE,Brown,Right,20.0,20.007,213.903
42247,2S,WW,Brown,Right,20.0,20.022,209.834
42247,2S,EE,Brown,Right,20.0,20.008,216.032
42247,2S,WW,Brown,Right,20.0,20.004,208.431
42247,2S,EE,Brown,Right,20.0,20.074,213.379
42247,2S,WW,Brown,Right,20.0,20.04,213.987
42247,2S,EE,Brown,Right,20.0,20.003,211.972
42247,2S,WW,Brown,Right,20.0,20.001,213.555
42247,2S,EE,Brown,Right,20.0,20.066,213.779
42247,2S,WW,Brown,Right,20.0,20.051,213.595
42247,2S,EE,Brown,Right,20.0,20.201,213.369
42247,2S,WW,Brown,Right,20.0,20.27,210.897
42247,2S,EE,Brown,Right,20.0,20.315,213.096
42247,2S,WW,Brown,Right,20.0,20.305,202.952
42248,2S,EE,Perugia,Left,20.0,20.0,193.295
42248,2S,WW,Perugia,Left,20.0,20.0,197.361
42248,2S,EE,Perugia,Left,20.0,20.0,192.258
42248,2S,WW,Perugia,Left,20.0,20.0,194.466
42248,2S,EE,Perugia,Left,20.0,20.0,205.004
42248,2S,WW,Perugia,Left,20.0,20.0,200.737
42248,2S,EE,Perugia,Left,20.0,20.0,194.175
42248,2S,WW,Perugia,Left,20.0,20.0,196.066
42248,2S,EE,Perugia,Left,20.0,20.0,195.522
42248,2S,WW,Perugia,Left,20.0,20.0,195.235
42248,2S,EE,Perugia,Left,20.0,20.0,193.314
42248,2S,WW,Perugia,Left,20.0,20.0,189.668
42248,2S,EE,Perugia,Left,20.0,20.0,195.819
42248,2S,WW,Perugia,Left,20.0,20.0,247.628
42248,2S,EE,Perugia,Left,20.0,20.0,192.929
42248,2S,WW,Perugia,Left,20.0,20.0,195.124
42249,2S,EE,Brown,Right,20.0,20.007,229.921
42249,2S,WW,Brown,Right,20.0,20.003,204.663
42249,2S,EE,Brown,Right,20.0,20.005,220.359
42249,2S,WW,Brown,Right,20.0,20.003,208.438
42249,2S,EE,Brown,Right,20.0,20.006,220.721
42249,2S,WW,Brown,Right,20.0,20.004,208.074
42249,2S,EE,Brown,Right,20.0,20.008,220.25
42249,2S,WW,Brown,Right,20.0,20.004,202.467
42249,2S,EE,Brown,Right,20.0,20.003,215.823
42249,2S,WW,Brown,Right,20.0,20.007,205.967
42249,2S,EE,Brown,Right,20.0,20.025,214.358
42249,2S,WW,Brown,Right,20.0,20.025,204.845
42249,2S,EE,Brown,Right,20.0,20.009,225.412
42249,2S,WW,Brown,Right,20.0,20.056,206.892
42249,2S,EE,Brown,Right,20.0,20.087,214.245
42249,2S,WW,Brown,Right,20.0,20.068,228.871
42250,2S,EE,Perugia,Left,20.0,20.0,201.44
42250,2S,WW,Perugia,Left,20.0,20.0,239.877
42250,2S,EE,Perugia,Left,20.0,20.0,191.629
42250,2S,WW,Perugia,Left,20.0,20.0,217.797
42250,2S,EE,Perugia,Left,20.0,20.0,200.3
42250,2S,WW,Perugia,Left,20.0,20.0,195.294
42250,2S,EE,Perugia,Left,20.0,20.0,192.096
42250,2S,EE,Perugia,Left,20.0,20.0,204.189
42250,2S,EE,Perugia,Left,20.0,20.0,190.707
42250,2S,WW,Perugia,Left,20.0,20.0,191.92
42250,2S,EE,Perugia,Left,20.0,20.0,200.336
42250,2S,WW,Perugia,Left,20.0,20.0,269.64
42250,2S,EE,Perugia,Left,20.0,20.0,195.136
42250,2S,WW,Perugia,Left,20.0,20.0,279.621
42250,2S,EE,Perugia,Left,20.0,20.0,193.116
42250,2S,WW,Perugia,Left,20.0,20.0,197.739
42251,2S,EE,Brown,Right,20.0,20.003,212.865
42251,2S,WW,Brown,Right,20.0,20.005,226.677
42251,2S,EE,Brown,Right,20.0,20.005,211.423
42251,2S,WW,Brown,Right,20.0,20.006,236.429
42251,2S,EE,Brown,Right,20.0,20.007,212.928
42251,2S,WW,Brown,Right,20.0,20.006,217.672
42251,2S,EE,Brown,Right,20.0,20.008,212.932
42251,2S,WW,Brown,Right,20.0,20.01,236.788
42251,2S,WW,Brown,Right,20.0,20.01,236.788
42251,2S,EE,Brown,Right,20.0,20.014,212.764
42251,2S,WW,Brown,Right,20.0,20.054,241.543
42251,2S,EE,Brown,Right,20.0,20.003,209.971
42251,2S,WW,Brown,Right,20.0,20.065,222.833
42251,2S,EE,Brown,Right,20.0,20.003,213.754
42251,2S,WW,Brown,Right,20.0,20.005,239.01
42251,2S,EE,Brown,Right,20.0,20.061,214.04
42251,2S,WW,Brown,Right,20.0,20.067,203.31
42252,2S,EE,HEPHY,Left,,,190.215
42252,2S,WW,HEPHY,Left,,,196.765
42252,2S,EE,HEPHY,Left,,,194.198
42252,2S,WW,HEPHY,Left,,,191.16
42252,2S,EE,HEPHY,Left,,,191.57
42252,2S,WW,HEPHY,Left,,,189.585
42252,2S,EE,HEPHY,Left,,,189.739
42252,2S,WW,HEPHY,Left,,,188.704
42252,2S,EE,HEPHY,Left,,,191.137
42252,2S,WW,HEPHY,Left,,,189.136
42252,2S,EE,HEPHY,Left,,,189.84
42252,2S,WW,HEPHY,Left,,,190.75
42252,2S,EE,HEPHY,Left,,,190.506
42252,2S,WW,HEPHY,Left,,,186.62
42252,2S,EE,HEPHY,Left,,,191.405
42252,2S,WW,HEPHY,Left,,,189.059
42253,2S,EE,Demokritos,Left,22.7,22.7,182.908
42253,2S,WW,Demokritos,Left,22.6,22.6,203.493
42253,2S,EE,Demokritos,Left,22.0,22.0,189.682
42253,2S,WW,Demokritos,Left,21.9,21.9,186.453
42253,2S,EE,Demokritos,Left,22.4,22.4,165.544
42253,2S,WW,Demokritos,Left,22.3,22.3,175.512
42253,2S,EE,Demokritos,Left,21.0,21.0,186.648
42253,2S,WW,Demokritos,Left,21.5,21.5,223.55
42253,2S,EE,Demokritos,Left,22.2,22.2,198.391
42253,2S,WW,Demokritos,Left,22.2,22.2,215.242
42254,2S,EE,Demokritos,Left,20.9,20.9,202.593
42254,2S,EE,Demokritos,Left,20.9,20.9,202.593
42254,2S,EE,Demokritos,Left,20.9,20.9,202.593
42254,2S,WW,Demokritos,Left,21.3,21.3,171.7
42254,2S,WW,Demokritos,Left,21.3,21.3,171.7
42254,2S,WW,Demokritos,Left,21.3,21.3,171.7
42254,2S,EE,Demokritos,Left,21.7,21.7,208.777
42254,2S,EE,Demokritos,Left,21.7,21.7,208.777
42254,2S,EE,Demokritos,Left,21.7,21.7,208.777
42254,2S,WW,Demokritos,Left,21.7,21.7,166.657
42254,2S,WW,Demokritos,Left,21.7,21.7,166.657
42254,2S,WW,Demokritos,Left,21.7,21.7,166.657
42254,2S,EE,Demokritos,Left,21.6,21.6,179.554
42254,2S,EE,Demokritos,Left,21.6,21.6,179.554
42254,2S,EE,Demokritos,Left,21.6,21.6,179.554
42254,2S,WW,Demokritos,Left,21.7,21.7,164.806
42254,2S,WW,Demokritos,Left,21.7,21.7,164.806
42254,2S,WW,Demokritos,Left,21.7,21.7,164.806
42254,2S,EE,Demokritos,Left,21.8,21.8,181.084
42254,2S,EE,Demokritos,Left,21.8,21.8,181.084
42254,2S,EE,Demokritos,Left,21.8,21.8,181.084
42254,2S,WW,Demokritos,Left,21.8,21.8,163.459
42254,2S,WW,Demokritos,Left,21.8,21.8,163.459
42254,2S,WW,Demokritos,Left,21.8,21.8,163.459
42254,2S,EE,Demokritos,Left,21.8,21.8,180.955
42254,2S,EE,Demokritos,Left,21.8,21.8,180.955
42254,2S,WW,Demokritos,Left,21.8,21.8,165.111
42254,2S,WW,Demokritos,Left,21.8,21.8,165.111
42254,2S,WW,Demokritos,Left,21.8,21.8,165.111
42255,2S,EE,Demokritos,Left,21.9,21.9,213.039
42255,2S,WW,Demokritos,Left,21.8,21.8,175.638
42255,2S,EE,Demokritos,Left,21.9,21.9,220.483
42255,2S,WW,Demokritos,Left,21.9,21.9,182.084
42255,2S,EE,Demokritos,Left,20.8,20.8,209.241
42255,2S,WW,Demokritos,Left,21.3,21.3,181.134
42255,2S,EE,Demokritos,Left,21.6,21.6,184.833
42255,2S,WW,Demokritos,Left,21.7,21.7,182.713
42255,2S,EE,Demokritos,Left,21.8,21.8,199.987
42255,2S,WW,Demokritos,Left,21.9,21.9,171.086
42650,2S,EE,HEPHY,Left,,,195.578
42650,2S,WW,HEPHY,Left,,,204.577
42650,2S,EE,HEPHY,Left,,,195.457
42650,2S,WW,HEPHY,Left,,,194.951
42650,2S,EE,HEPHY,Left,,,192.049
42650,2S,WW,HEPHY,Left,,,193.894
42650,2S,EE,HEPHY,Left,,,195.733
42650,2S,WW,HEPHY,Left,,,192.256
42650,2S,EE,HEPHY,Left,,,339.054
42650,2S,WW,HEPHY,Left,,,420.719
42650,2S,EE,HEPHY,Left,,,195.644
42650,2S,WW,HEPHY,Left,,,204.797
42650,2S,EE,HEPHY,Left,,,219.455
42650,2S,WW,HEPHY,Left,,,203.584
42650,2S,EE,HEPHY,Left,,,197.924
42650,2S,WW,HEPHY,Left,,,197.315
42651,2S,EE,Perugia,Left,20.0,20.0,211.238
42651,2S,WW,Perugia,Left,20.0,20.0,214.753
42651,2S,EE,Perugia,Left,20.0,20.0,208.905
42651,2S,WW,Perugia,Left,20.0,20.0,206.569
42651,2S,EE,Perugia,Left,20.0,20.0,208.495
42651,2S,WW,Perugia,Left,20.0,20.0,205.319
42651,2S,EE,Perugia,Left,20.0,20.0,205.664
42651,2S,WW,Perugia,Left,20.0,20.0,208.008
42651,2S,EE,Perugia,Left,20.0,20.0,208.799
42651,2S,WW,Perugia,Left,20.0,20.0,209.642
42651,2S,EE,Perugia,Left,20.0,20.0,209.408
42651,2S,WW,Perugia,Left,20.0,20.0,209.858
42651,2S,EE,Perugia,Left,20.0,20.0,203.068
42651,2S,WW,Perugia,Left,20.0,20.0,203.519
42651,2S,EE,Perugia,Left,20.0,20.0,208.557
42651,2S,WW,Perugia,Left,20.0,20.0,210.197
42652,2S,EE,Perugia,Left,20.0,20.0,206.604
42652,2S,WW,Perugia,Left,20.0,20.0,206.153
42652,2S,EE,Perugia,Left,20.0,20.0,204.977
42652,2S,WW,Perugia,Left,20.0,20.0,202.428
42652,2S,EE,Perugia,Left,20.0,20.0,202.925
42652,2S,WW,Perugia,Left,20.0,20.0,204.82
42652,2S,EE,Perugia,Left,20.0,20.0,204.573
42652,2S,WW,Perugia,Left,20.0,20.0,204.751
42652,2S,EE,Perugia,Left,20.0,20.0,213.445
42652,2S,WW,Perugia,Left,20.0,20.0,209.967
42652,2S,EE,Perugia,Left,20.0,20.0,212.441
42652,2S,EE,Perugia,Left,20.0,20.0,212.441
42652,2S,WW,Perugia,Left,20.0,20.0,210.773
42652,2S,EE,Perugia,Left,20.0,20.0,212.437
42652,2S,WW,Perugia,Left,20.0,20.0,211.761
42652,2S,EE,Perugia,Left,20.0,20.0,194.437
42652,2S,WW,Perugia,Left,20.0,20.0,204.017
42256,2S,EE,Brown,Right,20.0,20.01,217.655
42256,2S,WW,Brown,Right,20.0,20.031,212.338
42256,2S,EE,Brown,Right,20.0,20.039,211.958
42256,2S,WW,Brown,Right,20.0,20.063,213.916
42256,2S,EE,Brown,Right,20.0,20.058,225.102
42256,2S,WW,Brown,Right,20.0,20.041,209.792
42256,2S,EE,Brown,Right,20.0,20.083,217.166
42256,2S,WW,Brown,Right,20.0,20.057,212.345
42256,2S,EE,Brown,Right,20.0,20.019,216.517
42256,2S,WW,Brown,Right,20.0,20.057,209.558
42256,2S,EE,Brown,Right,20.0,20.008,232.962
42256,2S,WW,Brown,Right,20.0,20.029,205.812
42256,2S,EE,Brown,Right,20.0,20.064,222.647
42256,2S,WW,Brown,Right,20.0,20.039,215.683
42256,2S,EE,Brown,Right,20.0,20.066,229.553
42256,2S,WW,Brown,Right,20.0,20.042,233.548
42649,PSS,EE,Perugia,Left,20.0,20.0,214.533
42649,PSS,WW,Perugia,Left,20.0,20.0,213.924
42649,PSS,EE,Perugia,Left,20.0,20.0,210.198
42649,PSS,WW,Perugia,Left,20.0,20.0,236.619
42649,PSS,EE,Perugia,Left,20.0,20.0,210.468
42649,PSS,WW,Perugia,Left,20.0,20.0,211.462
42649,PSS,WW,Perugia,Left,20.0,20.0,211.462
42649,PSS,EE,Perugia,Left,20.0,20.0,209.445
42649,PSS,WW,Perugia,Left,20.0,20.0,209.845
42649,PSS,EE,Perugia,Left,20.0,20.0,210.118
42649,PSS,WW,Perugia,Left,20.0,20.0,209.189
42649,PSS,EE,Perugia,Left,20.0,20.0,210.225
42257,2S,EE,Brown,Right,20.0,20.047,274.099
42257,2S,WW,Brown,Right,20.0,20.096,222.611
42257,2S,EE,Brown,Right,20.0,20.022,229.063
42257,2S,WW,Brown,Right,20.0,20.038,223.792
42257,2S,EE,Brown,Right,20.0,20.142,217.371
42257,2S,WW,Brown,Right,20.0,20.03,214.909
42257,2S,EE,Brown,Right,20.0,20.071,229.944
42257,2S,WW,Brown,Right,20.0,20.031,232.975
42257,2S,EE,Brown,Right,20.0,20.02,139.473
42257,2S,WW,Brown,Right,20.0,20.025,222.039
42257,2S,EE,Brown,Right,20.0,20.026,193.943
42257,2S,WW,Brown,Right,20.0,20.035,218.482
42257,2S,EE,Brown,Right,20.0,20.056,293.637
42257,2S,WW,Brown,Right,20.0,20.043,216.768
42257,2S,EE,Brown,Right,20.0,20.091,172.739
42257,2S,WW,Brown,Right,20.0,20.013,237.756
42653,2S,EE,HEPHY,Left,,,212.776
42653,2S,WW,HEPHY,Left,,,205.199
42653,2S,EE,HEPHY,Left,,,210.836
42653,2S,WW,HEPHY,Left,,,204.716
42653,2S,EE,HEPHY,Left,,,206.466
42653,2S,WW,HEPHY,Left,,,202.401
42653,2S,EE,HEPHY,Left,,,209.13
42653,2S,WW,HEPHY,Left,,,207.955
42653,2S,EE,HEPHY,Left,,,209.879
42653,2S,WW,HEPHY,Left,,,202.586
42653,2S,EE,HEPHY,Left,,,206.78
42653,2S,WW,HEPHY,Left,,,203.156
42653,2S,EE,HEPHY,Left,,,201.583
42653,2S,WW,HEPHY,Left,,,199.182
42653,2S,EE,HEPHY,Left,,,201.842
42653,2S,WW,HEPHY,Left,,,196.455
42654,2S,EE,HEPHY,Left,,,202.865
42654,2S,WW,HEPHY,Left,,,215.69
42654,2S,EE,HEPHY,Left,,,203.753
42654,2S,WW,HEPHY,Left,,,276.502
42654,2S,EE,HEPHY,Left,,,202.391
42654,2S,WW,HEPHY,Left,,,205.835
42654,2S,EE,HEPHY,Left,,,201.075
42654,2S,WW,HEPHY,Left,,,206.59
42654,2S,EE,HEPHY,Left,,,206.989
42654,2S,WW,HEPHY,Left,,,202.051
42654,2S,EE,HEPHY,Left,,,201.674
42654,2S,WW,HEPHY,Left,,,221.952
42654,2S,EE,HEPHY,Left,,,201.637
42654,2S,WW,HEPHY,Left,,,219.09
42654,2S,EE,HEPHY,Left,,,200.579
42654,2S,WW,HEPHY,Left,,,231.425
42655,2S,EE,HEPHY,Left,,,206.144
42655,2S,WW,HEPHY,Left,,,198.337
42655,2S,EE,HEPHY,Left,,,205.131
42655,2S,WW,HEPHY,Left,,,200.055
42655,2S,EE,HEPHY,Left,,,201.671
42655,2S,WW,HEPHY,Left,,,201.147
42655,2S,EE,HEPHY,Left,,,199.224
42655,2S,WW,HEPHY,Left,,,195.531
42655,2S,EE,HEPHY,Left,,,197.788
42655,2S,WW,HEPHY,Left,,,195.974
42655,2S,EE,HEPHY,Left,,,199.806
42655,2S,WW,HEPHY,Left,,,198.822
42655,2S,EE,HEPHY,Left,,,203.843
42655,2S,WW,HEPHY,Left,,,203.494
42655,2S,EE,HEPHY,Left,,,204.44
42655,2S,WW,HEPHY,Left,,,202.059
42656,2S,EE,HEPHY,Left,,,197.943
42656,2S,WW,HEPHY,Left,,,198.046
42656,2S,EE,HEPHY,Left,,,197.921
42656,2S,WW,HEPHY,Left,,,197.868
42656,2S,EE,HEPHY,Left,,,198.17
42656,2S,WW,HEPHY,Left,,,195.369
42656,2S,EE,HEPHY,Left,,,206.008
42656,2S,WW,HEPHY,Left,,,205.374
42656,2S,EE,HEPHY,Left,,,201.287
42656,2S,WW,HEPHY,Left,,,201.116
42656,2S,EE,HEPHY,Left,,,205.934
42656,2S,WW,HEPHY,Left,,,207.274
42656,2S,EE,HEPHY,Left,,,206.029
42656,2S,WW,HEPHY,Left,,,202.378
42656,2S,EE,HEPHY,Left,,,204.213
42656,2S,WW,HEPHY,Left,,,202.173
42657,2S,EE,Demokritos,Left,22.2,22.2,206.516
42657,2S,WW,Demokritos,Left,22.2,22.2,166.77
42657,2S,EE,Demokritos,Left,22.5,22.5,192.813
42657,2S,WW,Demokritos,Left,22.9,22.9,169.689
42657,2S,EE,Demokritos,Left,23.3,23.3,170.439
42657,2S,WW,Demokritos,Left,23.6,23.6,171.094
42657,2S,EE,Demokritos,Left,24.0,24.0,186.247
42657,2S,WW,Demokritos,Left,24.3,24.3,163.852
42657,2S,EE,Demokritos,Left,21.0,21.0,179.178
42657,2S,WW,Demokritos,Left,22.2,22.2,165.412
42657,2S,EE,Demokritos,Left,22.7,22.7,191.36
42657,2S,WW,Demokritos,Left,23.1,23.1,168.562
42657,2S,EE,Demokritos,Left,23.3,23.3,186.989
42657,2S,WW,Demokritos,Left,23.8,23.8,170.418
42658,2S,EE,Demokritos,Left,24.5,24.5,185.911
42658,2S,WW,Demokritos,Left,24.7,24.7,173.466
42658,2S,EE,Demokritos,Left,23.5,23.5,196.053
42658,2S,WW,Demokritos,Left,24.1,24.1,174.303
42658,2S,EE,Demokritos,Left,24.9,24.9,192.368
42658,2S,WW,Demokritos,Left,21.3,21.3,173.944
42658,2S,EE,Demokritos,Left,24.3,24.3,181.306
42658,2S,WW,Demokritos,Left,24.5,24.5,174.389
42658,2S,EE,Demokritos,Left,22.1,22.1,176.566
42658,2S,WW,Demokritos,Left,22.5,22.5,174.363
42658,2S,EE,Demokritos,Left,24.8,24.8,185.111
42658,2S,WW,Demokritos,Left,25.2,25.2,174.578
42658,2S,EE,Demokritos,Left,23.0,23.0,173.129
42658,2S,WW,Demokritos,Left,23.3,23.3,173.382
42659,2S,EE,Demokritos,Left,22.0,22.0,194.073
42659,2S,WW,Demokritos,Left,22.1,22.1,189.937
42659,2S,EE,Demokritos,Left,22.1,22.1,192.712
42659,2S,WW,Demokritos,Left,22.2,22.2,181.729
42659,2S,EE,Demokritos,Left,20.9,20.9,194.951
42659,2S,WW,Demokritos,Left,21.7,21.7,194.825
42659,2S,EE,Demokritos,Left,22.2,22.2,176.129
42659,2S,WW,Demokritos,Left,22.6,22.6,163.065
42659,2S,EE,Demokritos,Left,22.2,22.2,184.007
42659,2S,WW,Demokritos,Left,22.1,22.1,165.774
42659,2S,EE,Demokritos,Left,23.0,23.0,190.982
42659,2S,WW,Demokritos,Left,23.2,23.2,180.351
42659,2S,EE,Demokritos,Left,22.1,22.1,190.037
42659,2S,WW,Demokritos,Left,22.1,22.1,171.935
42901,2S,EE,Demokritos,Left,24.0,24.0,232.647
42901,2S,WW,Demokritos,Left,24.2,24.2,203.583
42901,2S,EE,Demokritos,Left,23.7,23.7,204.932
42901,2S,WW,Demokritos,Left,24.1,24.1,215.182
42901,2S,EE,Demokritos,Left,24.6,24.6,198.441
42901,2S,WW,Demokritos,Left,21.4,21.4,213.018
42901,2S,EE,Demokritos,Left,22.2,22.2,208.189
42901,2S,WW,Demokritos,Left,22.8,22.8,198.068
42901,2S,EE,Demokritos,Left,23.2,23.2,189.437
42901,2S,WW,Demokritos,Left,23.5,23.5,197.744
42901,2S,EE,Demokritos,Left,20.3,20.3,188.746
42901,2S,WW,Demokritos,Left,21.6,21.6,187.608
42901,2S,EE,Demokritos,Left,22.6,22.6,192.983
42901,2S,WW,Demokritos,Left,23.4,23.4,185.112
42902,2S,EE,Brown,Right,20.0,20.011,250.488
42902,2S,WW,Brown,Right,20.0,20.015,247.522
42902,2S,EE,Brown,Right,20.0,20.018,226.819
42902,2S,WW,Brown,Right,20.0,20.026,222.391
42902,2S,EE,Brown,Right,20.0,20.06,221.896
42902,2S,WW,Brown,Right,20.0,20.025,236.557
42902,2S,EE,Brown,Right,20.0,20.058,219.168
42902,2S,WW,Brown,Right,20.0,20.012,234.922
42902,2S,EE,Brown,Right,20.0,20.008,226.547
42902,2S,WW,Brown,Right,20.0,20.008,224.599
42902,2S,EE,Brown,Right,20.0,20.011,220.283
42902,2S,WW,Brown,Right,20.0,20.02,224.814
42902,2S,EE,Brown,Right,20.0,20.037,232.509
42902,2S,WW,Brown,Right,20.0,20.02,221.147
42902,2S,EE,Brown,Right,20.0,20.083,185.737
42902,2S,WW,Brown,Right,20.0,20.016,253.475
42903,2S,EE,Brown,Right,20.0,20.009,235.347
42903,2S,WW,Brown,Right,20.0,20.005,217.092
42903,2S,EE,Brown,Right,20.0,20.007,221.976
42903,2S,WW,Brown,Right,20.0,20.02,222.225
42903,2S,EE,Brown,Right,20.0,20.017,219.92
42903,2S,WW,Brown,Right,20.0,20.012,220.724
42903,2S,EE,Brown,Right,20.0,20.05,220.123
42903,2S,WW,Brown,Right,20.0,20.021,222.965
42903,2S,EE,Brown,Right,20.0,20.01,236.804
42903,2S,WW,Brown,Right,20.0,20.023,224.762
42903,2S,EE,Brown,Right,20.0,19.985,221.178
42903,2S,WW,Brown,Right,20.0,20.021,221.321
42903,2S,EE,Brown,Right,20.0,20.046,219.34
42903,2S,WW,Brown,Right,20.0,20.025,224.531
42903,2S,EE,Brown,Right,20.0,20.055,220.323
42903,2S,WW,Brown,Right,20.0,20.021,226.738
42649,PSS,WW,Perugia,Left,20.0,20.0,211.153
42649,PSS,EE,Perugia,Left,20.0,20.0,212.359
42649,PSS,WW,Perugia,Left,20.0,20.0,212.038
42649,PSS,EE,Perugia,Left,20.0,20.0,209.607
42649,PSS,WW,Perugia,Left,20.0,20.0,210.334
42899,PSS,EE,Perugia,Left,20.0,20.0,206.242
42899,PSS,WW,Perugia,Left,20.0,20.0,201.564
42899,PSS,EE,Perugia,Left,20.0,20.0,208.048
42899,PSS,WW,Perugia,Left,20.0,20.0,207.501
42899,PSS,EE,Perugia,Left,20.0,20.0,209.388
42899,PSS,WW,Perugia,Left,20.0,20.0,208.8
42899,PSS,EE,Perugia,Left,20.0,20.0,214.221
42899,PSS,WW,Perugia,Left,20.0,20.0,211.076
42899,PSS,EE,Perugia,Left,20.0,20.0,206.855
42899,PSS,WW,Perugia,Left,20.0,20.0,208.404
42899,PSS,EE,Perugia,Left,20.0,20.0,199.813
42899,PSS,WW,Perugia,Left,20.0,20.0,201.892
42899,PSS,EE,Perugia,Left,20.0,20.0,205.05
42899,PSS,WW,Perugia,Left,20.0,20.0,207.494
42899,PSS,EE,Perugia,Left,20.0,20.0,206.094
42899,PSS,WW,Perugia,Left,20.0,20.0,206.72
42258,PSP,EE,Perugia,Left,20.0,20.0,197.258
42258,PSP,EE,Perugia,Left,20.0,20.0,197.258
42258,PSP,WW,Perugia,Left,20.0,20.0,187.867
42258,PSP,EE,Perugia,Left,20.0,20.0,230.281
42258,PSP,WW,Perugia,Left,20.0,20.0,221.867
42258,PSP,EE,Perugia,Left,20.0,20.0,337.841
42258,PSP,WW,Perugia,Left,20.0,20.0,227.206
42258,PSP,EE,Perugia,Left,20.0,20.0,249.721
42258,PSP,WW,Perugia,Left,20.0,20.0,187.903
42258,PSP,EE,Perugia,Left,20.0,20.0,242.403
42258,PSP,WW,Perugia,Left,20.0,20.0,190.312
42258,PSP,EE,Perugia,Left,20.0,20.0,280.808
42258,PSP,WW,Perugia,Left,20.0,20.0,188.12
42258,PSP,EE,Perugia,Left,20.0,20.0,264.967
42258,PSP,WW,Perugia,Left,20.0,20.0,187.643
42259,PSP,EE,Perugia,Left,20.0,20.0,334.652
42259,PSP,WW,Perugia,Left,20.0,20.0,270.185
42259,PSP,EE,Perugia,Left,20.0,20.0,351.603
42259,PSP,WW,Perugia,Left,20.0,20.0,255.995
42259,PSP,EE,Perugia,Left,20.0,20.0,260.225
42259,PSP,WW,Perugia,Left,20.0,20.0,295.386
42259,PSP,EE,Perugia,Left,20.0,20.0,352.217
42259,PSP,WW,Perugia,Left,20.0,20.0,282.952
42259,PSP,EE,Perugia,Left,20.0,20.0,224.93
42259,PSP,WW,Perugia,Left,20.0,20.0,504.765
42259,PSP,EE,Perugia,Left,20.0,20.0,316.237
42259,PSP,WW,Perugia,Left,20.0,20.0,233.781
42259,PSP,EE,Perugia,Left,20.0,20.0,320.568
42259,PSP,WW,Perugia,Left,20.0,20.0,228.41
42259,PSP,EE,Perugia,Left,20.0,20.0,326.954
42259,PSP,WW,Perugia,Left,20.0,20.0,251.048
42660,PSP,EE,Perugia,Left,20.0,20.0,293.737
42660,PSP,EE,Perugia,Left,20.0,20.0,306.61
42660,PSP,WW,Perugia,Left,20.0,20.0,193.027
42660,PSP,WW,Perugia,Left,20.0,20.0,224.625
42660,PSP,EE,Perugia,Left,20.0,20.0,277.451
42660,PSP,WW,Perugia,Left,20.0,20.0,204.604
42904,2S,EE,Brown,Right,20.0,20.004,219.276
42904,2S,WW,Brown,Right,20.0,20.005,222.277
42904,2S,EE,Brown,Right,20.0,20.013,223.282
42904,2S,WW,Brown,Right,20.0,20.028,222.88
42904,2S,EE,Brown,Right,20.0,20.011,222.831
42904,2S,WW,Brown,Right,20.0,20.007,222.004
42904,2S,EE,Brown,Right,20.0,20.066,223.019
42904,2S,WW,Brown,Right,20.0,20.033,222.606
42904,2S,EE,Brown,Right,20.0,20.01,223.463
42904,2S,WW,Brown,Right,20.0,20.018,221.884
42904,2S,EE,Brown,Right,20.0,20.007,248.147
42904,2S,WW,Brown,Right,20.0,20.015,223.213
42900,PSS,EE,HEPHY,Left,,,205.173
42900,PSS,WW,HEPHY,Left,,,205.909
42900,PSS,EE,HEPHY,Left,,,208.881
42900,PSS,WW,HEPHY,Left,,,207.751
42900,PSS,EE,HEPHY,Left,,,206.611
42900,PSS,WW,HEPHY,Left,,,206.373
42900,PSS,EE,HEPHY,Left,,,203.64
42900,PSS,WW,HEPHY,Left,,,204.494
42900,PSS,EE,HEPHY,Left,,,213.479
42900,PSS,WW,HEPHY,Left,,,202.978
42900,PSS,EE,HEPHY,Left,,,214.873
42900,PSS,WW,HEPHY,Left,,,221.898
42900,PSS,EE,HEPHY,Left,,,209.116
