batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,D_UM
38696,2S,WW,Brown,Right,20.0,20.015,305.984
38696,2S,EE,Brown,Right,20.0,20.037,306.898
38696,2S,WW,Brown,Right,20.0,20.015,306.701
38696,2S,EE,Brown,Right,20.0,20.038,306.56
38696,2S,WW,Brown,Right,20.0,20.015,308.387
38696,2S,EE,Brown,Right,20.0,20.011,307.13
38696,2S,WW,Brown,Right,20.0,20.01,304.789
38696,2S,EE,Brown,Right,20.0,20.007,308.853
38696,2S,WW,Brown,Right,20.0,20.01,305.145
38696,2S,EE,Brown,Right,20.0,20.031,307.128
38696,2S,WW,Brown,Right,20.0,20.016,307.501
38696,2S,EE,Brown,Right,20.0,20.026,306.86
38696,2S,WW,Brown,Right,20.0,20.009,306.714
38696,2S,EE,Brown,Right,20.0,20.005,307.831
38696,2S,WW,Brown,Right,20.0,20.005,307.447
38696,2S,EE,Brown,Right,20.0,20.019,305.829
38696,2S,WW,Brown,Right,20.0,20.008,304.986
38869,2S,EE,Demokritos,Left,23.0,23.0,229.7
38869,2S,WW,Demokritos,Left,23.1,23.1,229.0
38869,2S,EE,Demokritos,Left,23.0,23.0,228.9
38869,2S,EE,Demokritos,Left,20.7,20.7,231.1
38869,2S,EE,Demokritos,Left,21.9,21.9,229.1
38869,2S,WW,Demokritos,Left,22.2,22.2,232.3
38869,2S,EE,Demokritos,Left,22.0,22.0,231.0
38869,2S,WW,Demokritos,Left,22.7,22.7,227.9
38869,2S,EE,Demokritos,Left,22.7,22.7,230.0
38869,2S,WW,Demokritos,Left,20.9,20.9,232.4
38869,2S,EE,Demokritos,Left,21.2,21.2,232.3
38869,2S,WW,Demokritos,Left,21.6,21.6,231.4
38869,2S,EE,Demokritos,Left,21.7,21.7,229.6
38869,2S,WW,Demokritos,Left,22.6,22.6,228.3
38870,2S,EE,Demokritos,Left,21.5,21.5,231.4
38870,2S,WW,Demokritos,Left,21.5,21.5,229.9
38870,2S,EE,Demokritos,Left,21.6,21.6,232.4
38870,2S,WW,Demokritos,Left,21.3,21.3,232.1
38870,2S,EE,Demokritos,Left,21.6,21.6,230.6
38870,2S,WW,Demokritos,Left,20.6,20.6,230.3
38870,2S,EE,Demokritos,Left,21.3,21.3,231.9
38870,2S,WW,Demokritos,Left,22.1,22.1,230.7
38870,2S,EE,Demokritos,Left,21.2,21.2,232.5
38870,2S,WW,Demokritos,Left,22.0,22.0,231.3
38870,2S,EE,Demokritos,Left,21.2,21.2,230.6
38870,2S,WW,Demokritos,Left,21.6,21.6,231.0
38870,2S,EE,Demokritos,Left,22.4,22.4,232.1
38870,2S,WW,Demokritos,Left,22.3,22.3,230.0
38920,PSS,EE,Perugia,Left,20.0,20.0,221.804
38920,PSS,WW,Perugia,Left,20.0,20.0,223.846
38920,PSS,EE,Perugia,Left,20.0,20.0,221.889
38920,PSS,WW,Perugia,Left,20.0,20.0,213.604
38920,PSS,EE,Perugia,Left,20.0,20.0,222.396
38920,PSS,WW,Perugia,Left,20.0,20.0,223.76
38920,PSS,EE,Perugia,Left,20.0,20.0,222.566
38920,PSS,WW,Perugia,Left,20.0,20.0,223.932
38920,PSS,EE,Perugia,Left,20.0,20.0,221.552
38920,PSS,WW,Perugia,Left,20.0,20.0,223.589
38920,PSS,EE,Perugia,Left,20.0,20.0,221.804
38920,PSS,WW,Perugia,Left,20.0,20.0,219.717
38920,PSS,EE,Perugia,Left,20.0,20.0,220.048
38920,PSS,WW,Perugia,Left,20.0,20.0,222.821
38920,PSS,EE,Perugia,Left,20.0,20.0,220.881
38920,PSS,WW,Perugia,Left,20.0,20.0,223.161
38921,PSS,EE,Perugia,Left,20.0,20.0,223.589
38921,PSS,WW,Perugia,Left,20.0,20.0,222.396
38921,PSS,EE,Perugia,Left,20.0,20.0,222.991
38921,PSS,WW,Perugia,Left,20.0,20.0,222.227
38921,PSS,EE,Perugia,Left,20.0,20.0,222.821
38921,PSS,WW,Perugia,Left,20.0,20.0,222.991
38921,PSS,EE,Perugia,Left,20.0,20.0,223.503
38921,PSS,WW,Perugia,Left,20.0,20.0,222.736
38921,PSS,EE,Perugia,Left,20.0,20.0,222.651
38921,PSS,WW,Perugia,Left,20.0,20.0,222.311
38921,PSS,EE,Perugia,Left,20.0,20.0,224.104
38921,PSS,WW,Perugia,Left,20.0,20.0,222.566
38921,PSS,EE,Perugia,Left,20.0,20.0,223.589
38921,PSS,WW,Perugia,Left,20.0,20.0,223.247
38872,2S,EE,Demokritos,Left,21.6,21.6,231.8
38872,2S,WW,Demokritos,Left,21.7,21.7,231.5
38872,2S,EE,Demokritos,Left,21.4,21.4,232.9
38872,2S,WW,Demokritos,Left,21.5,21.5,232.0
38873,2S,EE,Brown,Right,20.0,20.006,299.872
38873,2S,WW,Brown,Right,20.0,20.012,283.725
38873,2S,EE,Brown,Right,20.0,20.005,302.142
38873,2S,WW,Brown,Right,20.0,20.006,302.076
38873,2S,EE,Brown,Right,20.0,20.005,304.665
38873,2S,WW,Brown,Right,20.0,20.01,304.923
38873,2S,EE,Brown,Right,20.0,20.034,305.149
38873,2S,WW,Brown,Right,20.0,20.025,303.111
38873,2S,EE,Brown,Right,20.0,20.028,303.49
38873,2S,WW,Brown,Right,20.0,20.011,312.496
38874,2S,EE,Brown,Right,20.0,20.004,303.728
38874,2S,WW,Brown,Right,20.0,20.004,310.2
38874,2S,EE,Brown,Right,20.0,20.007,304.339
38874,2S,WW,Brown,Right,20.0,20.007,297.524
38874,2S,EE,Brown,Right,20.0,20.008,302.751
38874,2S,WW,Brown,Right,20.0,20.003,302.121
38874,2S,EE,Brown,Right,20.0,20.007,302.21
38874,2S,WW,Brown,Right,20.0,20.003,302.721
38874,2S,EE,Brown,Right,20.0,20.005,301.444
38874,2S,WW,Brown,Right,20.0,20.009,300.542
38874,2S,EE,Brown,Right,20.0,20.006,301.24
38874,2S,WW,Brown,Right,20.0,20.007,299.433
38875,2S,EE,Brown,Right,20.0,20.004,305.523
38875,2S,WW,Brown,Right,20.0,20.006,305.619
38875,2S,EE,Brown,Right,20.0,20.007,308.941
38875,2S,WW,Brown,Right,20.0,20.002,310.618
38875,2S,EE,Brown,Right,20.0,20.007,306.57
38875,2S,WW,Brown,Right,20.0,20.005,307.88
38875,2S,EE,Brown,Right,20.0,20.004,305.267
38875,2S,WW,Brown,Right,20.0,20.007,306.921
38875,2S,EE,Brown,Right,20.0,20.005,309.165
38875,2S,WW,Brown,Right,20.0,20.004,310.798
38876,2S,EE,Demokritos,Left,21.8,21.8,231.5
38876,2S,WW,Demokritos,Left,21.8,21.8,230.1
38876,2S,EE,Demokritos,Left,21.9,21.9,232.4
38876,2S,WW,Demokritos,Left,18.4,18.4,232.4
38876,2S,EE,Demokritos,Left,20.4,20.4,233.6
38876,2S,WW,Demokritos,Left,21.3,21.3,230.6
38876,2S,EE,Demokritos,Left,21.7,21.7,231.3
38876,2S,WW,Demokritos,Left,22.2,22.2,230.8
38877,2S,EE,Perugia,Left,20.0,20.0,223.846
38877,2S,WW,Perugia,Left,20.0,20.0,223.418
38877,2S,EE,Perugia,Left,20.0,20.0,223.675
38877,2S,WW,Perugia,Left,20.0,20.0,224.018
38877,2S,EE,Perugia,Left,20.0,20.0,223.503
38877,2S,WW,Perugia,Left,20.0,20.0,224.363
38877,2S,EE,Perugia,Left,20.0,20.0,224.19
38877,2S,WW,Perugia,Left,20.0,20.0,224.363
38877,2S,EE,Perugia,Left,20.0,20.0,223.589
38877,2S,WW,Perugia,Left,20.0,20.0,223.503
38877,2S,EE,Perugia,Left,20.0,20.0,222.906
38877,2S,WW,Perugia,Left,20.0,20.0,222.906
38877,2S,EE,Perugia,Left,20.0,20.0,223.076
38877,2S,WW,Perugia,Left,20.0,20.0,222.396
38877,2S,EE,Perugia,Left,20.0,20.0,223.418
38877,2S,WW,Perugia,Left,20.0,20.0,223.589
38881,2S,EE,Demokritos,Left,19.5,19.5,231.2
38881,2S,WW,Demokritos,Left,20.1,20.1,232.4
38922,PSS,EE,Perugia,Left,20.0,20.0,224.449
38922,PSS,WW,Perugia,Left,20.0,20.0,224.018
38922,PSS,EE,Perugia,Left,20.0,20.0,224.276
38922,PSS,WW,Perugia,Left,20.0,20.0,224.19
38922,PSS,EE,Perugia,Left,20.0,20.0,224.449
38922,PSS,WW,Perugia,Left,20.0,20.0,223.932
38922,PSS,EE,Perugia,Left,20.0,20.0,224.449
38922,PSS,WW,Perugia,Left,20.0,20.0,224.535
38922,PSS,EE,Perugia,Left,20.0,20.0,224.708
38922,PSS,WW,Perugia,Left,20.0,20.0,222.566
38922,PSS,EE,Perugia,Left,20.0,20.0,223.161
38922,PSS,WW,Perugia,Left,20.0,20.0,221.973
38922,PSS,EE,Perugia,Left,20.0,20.0,219.551
38922,PSS,WW,Perugia,Left,20.0,20.0,224.104
38922,PSS,EE,Perugia,Left,20.0,20.0,224.708
38922,PSS,WW,Perugia,Left,20.0,20.0,222.396
38882,2S,EE,Demokritos,Left,21.6,21.6,231.5
38882,2S,WW,Demokritos,Left,21.6,21.6,228.5
38882,2S,EE,Demokritos,Left,21.2,21.2,232.0
38882,2S,WW,Demokritos,Left,21.0,21.0,231.1
38882,2S,EE,Demokritos,Left,21.7,21.7,233.4
38882,2S,WW,Demokritos,Left,21.9,21.9,233.1
38882,2S,EE,Demokritos,Left,21.2,21.2,231.5
38882,2S,WW,Demokritos,Left,21.4,21.4,232.8
38882,2S,EE,Demokritos,Left,20.7,20.7,233.8
38882,2S,WW,Demokritos,Left,21.1,21.1,231.4
38882,2S,EE,Demokritos,Left,21.3,21.3,231.8
38882,2S,WW,Demokritos,Left,18.7,18.7,233.9
38882,2S,EE,Demokritos,Left,19.8,19.8,234.3
38882,2S,WW,Demokritos,Left,20.3,20.3,232.1
38883,2S,EE,Demokritos,Left,20.7,20.7,230.2
38883,2S,WW,Demokritos,Left,20.9,20.9,230.7
38883,2S,EE,Demokritos,Left,19.4,19.4,232.6
38883,2S,WW,Demokritos,Left,20.5,20.5,231.2
38883,2S,EE,Demokritos,Left,20.8,20.8,233.4
38883,2S,WW,Demokritos,Left,21.1,21.1,231.3
38883,2S,EE,Demokritos,Left,19.1,19.1,233.3
38883,2S,WW,Demokritos,Left,20.1,20.1,231.6
38883,2S,EE,Demokritos,Left,21.3,21.3,234.1
38883,2S,WW,Demokritos,Left,21.7,21.7,230.9
38883,2S,EE,Demokritos,Left,21.2,21.2,230.2
38883,2S,WW,Demokritos,Left,21.2,21.2,229.9
38883,2S,EE,Demokritos,Left,21.4,21.4,230.9
38883,2S,WW,Demokritos,Left,21.4,21.4,229.4
38884,2S,EE,Demokritos,Left,20.3,20.3,210.0
38884,2S,WW,Demokritos,Left,21.7,21.7,229.9
38884,2S,EE,Demokritos,Left,21.6,21.6,214.2
38884,2S,WW,Demokritos,Left,21.7,21.7,232.0
38884,2S,EE,Demokritos,Left,22.2,22.2,230.4
38884,2S,WW,Demokritos,Left,22.3,22.3,229.5
38884,2S,EE,Demokritos,Left,22.5,22.5,226.1
38884,2S,WW,Demokritos,Left,22.8,22.8,230.5
38884,2S,EE,Demokritos,Left,22.4,22.4,224.1
38884,2S,WW,Demokritos,Left,21.0,21.0,230.2
38884,2S,EE,Demokritos,Left,22.8,22.8,217.4
38884,2S,WW,Demokritos,Left,22.8,22.8,229.3
38884,2S,EE,Demokritos,Left,23.5,23.5,214.4
38884,2S,WW,Demokritos,Left,24.2,24.2,232.0
39478,PSS,EE,Perugia,Left,20.0,20.0,222.991
39478,PSS,WW,Perugia,Left,20.0,20.0,223.846
39478,PSS,EE,Perugia,Left,20.0,20.0,224.018
39478,PSS,WW,Perugia,Left,20.0,20.0,223.76
39478,PSS,EE,Perugia,Left,20.0,20.0,223.846
39478,PSS,WW,Perugia,Left,20.0,20.0,223.932
39478,PSS,EE,Perugia,Left,20.0,20.0,224.018
39478,PSS,WW,Perugia,Left,20.0,20.0,224.276
39478,PSS,EE,Perugia,Left,20.0,20.0,223.418
39478,PSS,WW,Perugia,Left,20.0,20.0,224.535
39478,PSS,EE,Perugia,Left,20.0,20.0,223.675
39478,PSS,WW,Perugia,Left,20.0,20.0,224.449
39478,PSS,EE,Perugia,Left,20.0,20.0,223.76
39478,PSS,WW,Perugia,Left,20.0,20.0,224.535
39478,PSS,EE,Perugia,Left,20.0,20.0,223.503
39478,PSS,WW,Perugia,Left,20.0,20.0,223.76
39484,2S,EE,Demokritos,Left,20.8,20.8,229.7
39484,2S,WW,Demokritos,Left,21.8,21.8,229.1
39484,2S,EE,Demokritos,Left,22.6,22.6,227.4
39484,2S,WW,Demokritos,Left,23.2,23.2,228.4
39484,2S,EE,Demokritos,Left,22.3,22.3,229.0
39484,2S,WW,Demokritos,Left,22.6,22.6,228.6
39484,2S,EE,Demokritos,Left,20.2,20.2,231.4
39484,2S,WW,Demokritos,Left,21.1,21.1,228.7
39484,2S,EE,Demokritos,Left,23.6,23.6,226.8
39484,2S,WW,Demokritos,Left,24.6,24.6,227.5
39484,2S,EE,Demokritos,Left,21.7,21.7,227.6
39484,2S,WW,Demokritos,Left,22.1,22.1,227.2
39484,2S,EE,Demokritos,Left,25.0,25.0,227.4
39484,2S,WW,Demokritos,Left,25.3,25.3,228.9
39485,2S,EE,Perugia,Left,20.0,20.0,222.481
39485,2S,WW,Perugia,Left,20.0,20.0,223.418
39485,2S,EE,Perugia,Left,20.0,20.0,222.821
39485,2S,WW,Perugia,Left,20.0,20.0,223.332
39485,2S,EE,Perugia,Left,20.0,20.0,223.503
39485,2S,WW,Perugia,Left,20.0,20.0,223.418
39485,2S,EE,Perugia,Left,20.0,20.0,222.906
39485,2S,WW,Perugia,Left,20.0,20.0,223.589
39485,2S,EE,Perugia,Left,20.0,20.0,221.973
39485,2S,WW,Perugia,Left,20.0,20.0,222.142
39485,2S,EE,Perugia,Left,20.0,20.0,220.38
39485,2S,WW,Perugia,Left,20.0,20.0,222.481
39487,2S,EE,Demokritos,Left,22.7,22.7,227.0
39487,2S,WW,Demokritos,Left,23.4,23.4,225.6
39487,2S,EE,Demokritos,Left,24.7,24.7,225.6
39487,2S,WW,Demokritos,Left,22.1,22.1,227.3
39487,2S,EE,Demokritos,Left,23.8,23.8,227.5
39487,2S,WW,Demokritos,Left,24.2,24.2,226.9
39487,2S,EE,Demokritos,Left,25.0,25.0,228.2
39487,2S,WW,Demokritos,Left,23.2,23.2,231.8
39487,2S,EE,Demokritos,Left,23.8,23.8,232.5
39487,2S,WW,Demokritos,Left,24.3,24.3,232.2
39487,2S,EE,Demokritos,Left,25.6,25.6,235.0
39487,2S,WW,Demokritos,Left,24.0,24.0,231.6
39487,2S,EE,Demokritos,Left,21.2,21.2,233.1
39487,2S,WW,Demokritos,Left,22.1,22.1,234.2
39488,2S,EE,Perugia,Left,20.0,20.0,223.589
39488,2S,WW,Perugia,Left,20.0,20.0,224.708
39488,2S,EE,Perugia,Left,20.0,20.0,222.311
39488,2S,WW,Perugia,Left,20.0,20.0,222.906
39488,2S,EE,Perugia,Left,20.0,20.0,222.906
39488,2S,WW,Perugia,Left,20.0,20.0,222.396
39488,2S,EE,Perugia,Left,20.0,20.0,222.227
39488,2S,WW,Perugia,Left,20.0,20.0,223.418
39488,2S,EE,Perugia,Left,20.0,20.0,223.332
39488,2S,WW,Perugia,Left,20.0,20.0,222.906
39488,2S,EE,Perugia,Left,20.0,20.0,223.247
39488,2S,WW,Perugia,Left,20.0,20.0,223.332
39564,2S,EE,Brown,Right,20.0,20.013,305.882
39564,2S,WW,Brown,Right,20.0,20.003,283.617
39564,2S,EE,Brown,Right,20.0,20.007,304.009
39564,2S,WW,Brown,Right,20.0,20.004,300.608
39564,2S,EE,Brown,Right,20.0,20.013,301.74
39564,2S,WW,Brown,Right,20.0,20.007,298.943
39564,2S,EE,Brown,Right,20.0,20.005,300.791
39564,2S,WW,Brown,Right,20.0,20.003,300.721
39564,2S,EE,Brown,Right,20.0,20.005,304.115
39564,2S,WW,Brown,Right,20.0,20.007,302.555
39564,2S,EE,Brown,Right,20.0,20.012,301.386
39564,2S,WW,Brown,Right,20.0,20.005,302.114
39565,2S,EE,Brown,Right,20.0,20.003,299.756
39565,2S,WW,Brown,Right,20.0,20.008,298.975
39565,2S,EE,Brown,Right,20.0,20.005,298.015
39565,2S,WW,Brown,Right,20.0,20.025,296.303
39565,2S,EE,Brown,Right,20.0,20.005,299.151
39565,2S,EE,Brown,Right,20.0,20.01,298.369
39565,2S,WW,Brown,Right,20.0,20.003,310.156
39565,2S,EE,Brown,Right,20.0,20.003,300.238
39565,2S,WW,Brown,Right,20.0,20.003,299.219
39565,2S,EE,Brown,Right,20.0,20.004,300.014
39565,2S,WW,Brown,Right,20.0,20.005,297.903
39566,2S,EE,Brown,Right,20.0,20.006,304.087
39566,2S,WW,Brown,Right,20.0,20.006,301.129
39566,2S,EE,Brown,Right,20.0,20.005,301.284
39566,2S,WW,Brown,Right,20.0,20.005,301.536
39566,2S,EE,Brown,Right,20.0,20.004,302.449
39566,2S,WW,Brown,Right,20.0,20.003,301.047
39566,2S,EE,Brown,Right,20.0,20.004,301.618
39566,2S,WW,Brown,Right,20.0,20.007,299.613
39566,2S,EE,Brown,Right,20.0,20.008,304.621
39566,2S,WW,Brown,Right,20.0,20.005,301.706
39566,2S,EE,Brown,Right,20.0,20.007,304.435
39566,2S,WW,Brown,Right,20.0,20.003,301.448
39566,2S,EE,Brown,Right,20.0,20.005,303.521
39566,2S,WW,Brown,Right,20.0,20.004,300.817
39566,2S,EE,Brown,Right,20.0,20.005,304.414
39566,2S,WW,Brown,Right,20.0,20.006,302.981
39567,2S,EE,Brown,Right,20.0,20.005,301.186
39567,2S,WW,Brown,Right,20.0,20.003,287.688
39567,2S,EE,Brown,Right,20.0,20.005,299.284
39567,2S,WW,Brown,Right,20.0,20.004,298.845
39567,2S,EE,Brown,Right,20.0,20.006,299.27
39567,2S,WW,Brown,Right,20.0,20.007,299.094
39567,2S,EE,Brown,Right,20.0,20.007,297.981
39567,2S,WW,Brown,Right,20.0,20.002,298.378
39567,2S,EE,Brown,Right,20.0,20.004,302.106
39567,2S,WW,Brown,Right,20.0,20.003,299.359
39567,2S,EE,Brown,Right,20.0,20.007,301.172
39567,2S,WW,Brown,Right,20.0,20.005,298.26
39567,2S,EE,Brown,Right,20.0,20.005,300.983
39567,2S,WW,Brown,Right,20.0,20.005,299.34
39567,2S,EE,Brown,Right,20.0,20.005,300.371
39567,2S,WW,Brown,Right,20.0,20.005,287.2
39568,2S,EE,Perugia,Left,20.0,20.0,224.881
39568,2S,WW,Perugia,Left,20.0,20.0,224.795
39568,2S,EE,Perugia,Left,20.0,20.0,224.018
39568,2S,WW,Perugia,Left,20.0,20.0,224.104
39568,2S,EE,Perugia,Left,20.0,20.0,224.881
39568,2S,WW,Perugia,Left,20.0,20.0,224.881
39568,2S,EE,Perugia,Left,20.0,20.0,224.535
39568,2S,WW,Perugia,Left,20.0,20.0,224.018
39568,2S,EE,Perugia,Left,20.0,20.0,224.018
39568,2S,WW,Perugia,Left,20.0,20.0,223.675
39568,2S,EE,Perugia,Left,20.0,20.0,224.363
39568,2S,WW,Perugia,Left,20.0,20.0,223.247
39568,2S,EE,Perugia,Left,20.0,20.0,224.19
39568,2S,WW,Perugia,Left,20.0,20.0,224.19
39479,PSS,EE,Demokritos,Left,22.5,22.5,231.5
39479,PSS,WW,Demokritos,Left,22.2,22.2,229.7
39479,PSS,EE,Demokritos,Left,21.9,21.9,230.3
39479,PSS,WW,Demokritos,Left,21.8,21.8,228.7
39479,PSS,EE,Demokritos,Left,21.7,21.7,231.4
39479,PSS,WW,Demokritos,Left,21.7,21.7,230.8
39479,PSS,EE,Demokritos,Left,19.5,19.5,232.1
39479,PSS,WW,Demokritos,Left,20.4,20.4,228.8
39479,PSS,EE,Demokritos,Left,21.0,21.0,231.9
39479,PSS,WW,Demokritos,Left,21.3,21.3,228.3
39479,PSS,EE,Demokritos,Left,21.3,21.3,231.3
39479,PSS,WW,Demokritos,Left,21.3,21.3,229.8
39479,PSS,EE,Demokritos,Left,21.3,21.3,229.9
39479,PSS,WW,Demokritos,Left,21.3,21.3,229.9
39547,PSS,EE,Demokritos,Left,23.2,23.2,229.2
39547,PSS,WW,Demokritos,Left,23.3,23.3,230.1
39547,PSS,EE,Demokritos,Left,23.5,23.5,229.4
39547,PSS,WW,Demokritos,Left,23.6,23.6,230.3
39547,PSS,EE,Demokritos,Left,20.0,20.0,232.3
39547,PSS,WW,Demokritos,Left,21.0,21.0,232.6
39547,PSS,EE,Demokritos,Left,20.4,20.4,229.9
39547,PSS,WW,Demokritos,Left,21.7,21.7,230.4
39547,PSS,EE,Demokritos,Left,21.5,21.5,231.2
39547,PSS,WW,Demokritos,Left,21.9,21.9,231.0
39547,PSS,EE,Demokritos,Left,22.2,22.2,230.0
39547,PSS,WW,Demokritos,Left,22.5,22.5,231.1
39547,PSS,EE,Demokritos,Left,22.8,22.8,229.6
39547,PSS,WW,Demokritos,Left,23.0,23.0,232.6
39569,2S,EE,Brown,Right,20.0,20.007,303.278
39569,2S,WW,Brown,Right,20.0,20.019,303.21
39569,2S,EE,Brown,Right,20.0,20.033,303.07
39569,2S,WW,Brown,Right,20.0,20.056,300.566
39569,2S,EE,Brown,Right,20.0,20.009,302.363
39569,2S,WW,Brown,Right,20.0,20.02,304.183
39569,2S,EE,Brown,Right,20.0,20.079,325.403
39569,2S,WW,Brown,Right,20.0,20.031,302.844
39569,2S,EE,Brown,Right,20.0,20.082,356.824
39569,2S,WW,Brown,Right,20.0,20.053,302.464
39570,2S,EE,Brown,Right,20.0,20.056,303.465
39570,2S,WW,Brown,Right,20.0,20.026,306.062
39570,2S,EE,Brown,Right,20.0,20.016,305.313
39570,2S,WW,Brown,Right,20.0,20.022,306.132
39571,2S,EE,Brown,Right,20.0,20.008,308.558
39571,2S,WW,Brown,Right,20.0,20.029,311.483
39571,2S,EE,Brown,Right,20.0,20.037,307.959
39571,2S,WW,Brown,Right,20.0,20.01,294.944
39571,2S,EE,Brown,Right,20.0,20.056,302.06
39571,2S,WW,Brown,Right,20.0,20.033,303.76
39571,2S,EE,Brown,Right,20.0,20.004,302.183
39571,2S,WW,Brown,Right,20.0,20.013,302.375
39572,2S,EE,Brown,Right,20.0,20.006,298.794
39572,2S,WW,Brown,Right,20.0,20.007,301.176
39572,2S,EE,Brown,Right,20.0,20.007,285.631
39572,2S,WW,Brown,Right,20.0,20.005,298.917
39572,2S,EE,Brown,Right,20.0,20.063,285.112
39572,2S,WW,Brown,Right,20.0,20.058,279.131
41352,2S,EE,Brown,Right,20.0,20.006,296.647
41352,2S,WW,Brown,Right,20.0,20.026,281.023
41352,2S,EE,Brown,Right,20.0,20.048,289.122
41352,2S,WW,Brown,Right,20.0,20.072,302.259
41352,2S,EE,Brown,Right,20.0,20.056,300.627
41352,2S,WW,Brown,Right,20.0,20.052,276.724
41352,2S,EE,Brown,Right,20.0,20.103,297.141
41352,2S,WW,Brown,Right,20.0,20.062,293.873
41353,2S,EE,Perugia,Left,20.0,20.0,224.276
41353,2S,WW,Perugia,Left,20.0,20.0,224.276
41353,2S,EE,Perugia,Left,20.0,20.0,222.906
41353,2S,WW,Perugia,Left,20.0,20.0,223.418
41353,2S,EE,Perugia,Left,20.0,20.0,224.104
41353,2S,WW,Perugia,Left,20.0,20.0,224.449
41353,2S,EE,Perugia,Left,20.0,20.0,224.363
41353,2S,WW,Perugia,Left,20.0,20.0,224.708
41353,2S,EE,Perugia,Left,20.0,20.0,222.651
41353,2S,WW,Perugia,Left,20.0,20.0,223.161
41353,2S,EE,Perugia,Left,20.0,20.0,222.736
41353,2S,WW,Perugia,Left,20.0,20.0,223.76
41353,2S,EE,Perugia,Left,20.0,20.0,222.311
41353,2S,WW,Perugia,Left,20.0,20.0,223.332
41353,2S,EE,Perugia,Left,20.0,20.0,222.481
41353,2S,WW,Perugia,Left,20.0,20.0,223.418
41354,2S,EE,Brown,Right,20.0,20.027,299.637
41354,2S,WW,Brown,Right,20.0,20.063,278.286
41354,2S,EE,Brown,Right,20.0,20.016,300.164
41354,2S,WW,Brown,Right,20.0,20.053,296.535
41354,2S,EE,Brown,Right,20.0,20.083,303.013
41354,2S,WW,Brown,Right,20.0,20.061,279.033
41354,2S,EE,Brown,Right,20.0,20.081,301.715
41354,2S,WW,Brown,Right,20.0,20.05,299.59
41354,2S,EE,Brown,Right,20.0,20.093,304.743
41354,2S,WW,Brown,Right,20.0,20.055,305.628
41354,2S,EE,Brown,Right,20.0,20.026,305.928
41354,2S,WW,Brown,Right,20.0,20.06,292.351
41355,2S,EE,Perugia,Left,20.0,20.0,224.535
41355,2S,WW,Perugia,Left,20.0,20.0,224.881
41355,2S,EE,Perugia,Left,20.0,20.0,224.449
41355,2S,WW,Perugia,Left,20.0,20.0,224.881
41355,2S,EE,Perugia,Left,20.0,20.0,223.76
41355,2S,WW,Perugia,Left,20.0,20.0,224.018
41355,2S,EE,Perugia,Left,20.0,20.0,216.537
41355,2S,WW,Perugia,Left,20.0,20.0,224.708
41355,2S,EE,Perugia,Left,20.0,20.0,224.449
41355,2S,WW,Perugia,Left,20.0,20.0,224.104
41355,2S,EE,Perugia,Left,20.0,20.0,222.566
41355,2S,WW,Perugia,Left,20.0,20.0,224.104
41355,2S,EE,Perugia,Left,20.0,20.0,222.906
41355,2S,WW,Perugia,Left,20.0,20.0,224.708
41355,2S,EE,Perugia,Left,20.0,20.0,223.418
41355,2S,WW,Perugia,Left,20.0,20.0,224.708
41356,2S,EE,Demokritos,Left,20.4,20.4,232.1
41356,2S,WW,Demokritos,Left,21.2,21.2,230.1
41356,2S,EE,Demokritos,Left,21.7,21.7,231.9
41356,2S,WW,Demokritos,Left,21.7,21.7,230.8
41356,2S,EE,Demokritos,Left,21.7,21.7,232.1
41356,2S,WW,Demokritos,Left,21.6,21.6,231.3
41356,2S,EE,Demokritos,Left,21.7,21.7,234.0
41356,2S,WW,Demokritos,Left,21.7,21.7,231.3
41356,2S,EE,Demokritos,Left,22.0,22.0,231.2
41356,2S,WW,Demokritos,Left,21.6,21.6,230.0
41356,2S,EE,Demokritos,Left,21.7,21.7,231.2
41356,2S,WW,Demokritos,Left,21.6,21.6,230.9
41356,2S,EE,Demokritos,Left,21.4,21.4,232.5
41356,2S,WW,Demokritos,Left,23.3,23.3,232.4
41357,2S,EE,Demokritos,Left,22.7,22.7,233.8
41357,2S,WW,Demokritos,Left,23.5,23.5,233.6
41357,2S,EE,Demokritos,Left,24.0,24.0,233.6
41357,2S,WW,Demokritos,Left,23.9,23.9,232.3
41357,2S,EE,Demokritos,Left,21.2,21.2,234.6
41357,2S,WW,Demokritos,Left,21.1,21.1,232.9
41357,2S,EE,Demokritos,Left,22.9,22.9,233.7
41357,2S,WW,Demokritos,Left,22.4,22.4,234.1
41357,2S,EE,Demokritos,Left,20.9,20.9,234.6
41357,2S,WW,Demokritos,Left,20.8,20.8,233.7
41357,2S,EE,Demokritos,Left,22.0,22.0,233.4
41357,2S,WW,Demokritos,Left,21.7,21.7,233.3
41357,2S,EE,Demokritos,Left,20.7,20.7,233.0
41357,2S,WW,Demokritos,Left,20.7,20.7,232.0
41730,2S,EE,Demokritos,Left,24.9,24.9,232.9
41730,2S,WW,Demokritos,Left,24.7,24.7,234.1
41730,2S,EE,Demokritos,Left,24.3,24.3,234.6
41730,2S,WW,Demokritos,Left,23.8,23.8,231.8
41730,2S,EE,Demokritos,Left,23.3,23.3,233.2
41730,2S,WW,Demokritos,Left,23.0,23.0,232.5
41730,2S,EE,Demokritos,Left,22.0,22.0,231.8
41730,2S,WW,Demokritos,Left,21.8,21.8,232.9
