batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,CMIN_PFRD
38870,2S,WW,Demokritos,Left,21.6,21.6,2.799
38870,2S,EE,Demokritos,Left,22.4,22.4,2.785
38870,2S,WW,Demokritos,Left,22.3,22.3,2.81
38920,PSS,EE,Perugia,Left,20.0,20.0,2.631
38920,PSS,WW,Perugia,Left,20.0,20.0,2.607
38920,PSS,EE,Perugia,Left,20.0,20.0,2.63
38920,PSS,WW,Perugia,Left,20.0,20.0,2.732
38920,PSS,EE,Perugia,Left,20.0,20.0,2.624
38920,PSS,WW,Perugia,Left,20.0,20.0,2.608
38920,PSS,EE,Perugia,Left,20.0,20.0,2.622
38920,PSS,WW,Perugia,Left,20.0,20.0,2.606
38920,PSS,EE,Perugia,Left,20.0,20.0,2.634
38920,PSS,WW,Perugia,Left,20.0,20.0,2.61
38920,PSS,EE,Perugia,Left,20.0,20.0,2.631
38920,PSS,WW,Perugia,Left,20.0,20.0,2.656
38920,PSS,EE,Perugia,Left,20.0,20.0,2.652
38920,PSS,WW,Perugia,Left,20.0,20.0,2.619
38920,PSS,EE,Perugia,Left,20.0,20.0,2.642
38920,PSS,WW,Perugia,Left,20.0,20.0,2.615
38921,PSS,EE,Perugia,Left,20.0,20.0,2.61
38921,PSS,WW,Perugia,Left,20.0,20.0,2.624
38921,PSS,EE,Perugia,Left,20.0,20.0,2.617
38921,PSS,WW,Perugia,Left,20.0,20.0,2.626
38921,PSS,EE,Perugia,Left,20.0,20.0,2.619
38921,PSS,WW,Perugia,Left,20.0,20.0,2.617
38921,PSS,EE,Perugia,Left,20.0,20.0,2.611
38921,PSS,WW,Perugia,Left,20.0,20.0,2.62
38921,PSS,EE,Perugia,Left,20.0,20.0,2.621
38921,PSS,WW,Perugia,Left,20.0,20.0,2.625
38921,PSS,EE,Perugia,Left,20.0,20.0,2.604
38921,PSS,WW,Perugia,Left,20.0,20.0,2.622
38921,PSS,EE,Perugia,Left,20.0,20.0,2.61
38921,PSS,WW,Perugia,Left,20.0,20.0,2.614
38872,2S,EE,Demokritos,Left,21.6,21.6,2.789
38872,2S,WW,Demokritos,Left,21.7,21.7,2.792
38872,2S,EE,Demokritos,Left,21.4,21.4,2.775
38872,2S,WW,Demokritos,Left,21.5,21.5,2.786
38873,2S,EE,Brown,Right,20.0,20.006,2.159
38873,2S,WW,Brown,Right,20.0,20.012,2.282
38873,2S,EE,Brown,Right,20.0,20.005,2.143
38873,2S,WW,Brown,Right,20.0,20.006,2.143
38873,2S,EE,Brown,Right,20.0,20.005,2.125
38873,2S,WW,Brown,Right,20.0,20.01,2.123
38873,2S,EE,Brown,Right,20.0,20.034,2.122
38873,2S,WW,Brown,Right,20.0,20.025,2.136
38873,2S,EE,Brown,Right,20.0,20.028,2.133
38873,2S,WW,Brown,Right,20.0,20.011,2.072
38874,2S,EE,Brown,Right,20.0,20.004,2.132
38874,2S,WW,Brown,Right,20.0,20.004,2.087
38874,2S,EE,Brown,Right,20.0,20.007,2.127
38874,2S,WW,Brown,Right,20.0,20.007,2.176
38874,2S,EE,Brown,Right,20.0,20.008,2.139
38874,2S,WW,Brown,Right,20.0,20.003,2.143
38874,2S,EE,Brown,Right,20.0,20.007,2.142
38874,2S,WW,Brown,Right,20.0,20.003,2.139
38874,2S,EE,Brown,Right,20.0,20.005,2.148
38874,2S,WW,Brown,Right,20.0,20.009,2.154
38874,2S,EE,Brown,Right,20.0,20.006,2.149
38874,2S,WW,Brown,Right,20.0,20.007,2.162
38875,2S,EE,Brown,Right,20.0,20.004,2.119
38875,2S,WW,Brown,Right,20.0,20.006,2.119
38875,2S,EE,Brown,Right,20.0,20.007,2.096
38875,2S,WW,Brown,Right,20.0,20.002,2.084
38875,2S,EE,Brown,Right,20.0,20.007,2.112
38875,2S,WW,Brown,Right,20.0,20.005,2.103
38875,2S,EE,Brown,Right,20.0,20.004,2.121
38875,2S,WW,Brown,Right,20.0,20.007,2.11
38875,2S,EE,Brown,Right,20.0,20.005,2.094
38875,2S,WW,Brown,Right,20.0,20.004,2.083
38876,2S,EE,Demokritos,Left,21.8,21.8,2.792
38876,2S,WW,Demokritos,Left,21.8,21.8,2.809
38876,2S,EE,Demokritos,Left,21.9,21.9,2.781
38876,2S,WW,Demokritos,Left,18.4,18.4,2.782
38876,2S,EE,Demokritos,Left,20.4,20.4,2.767
38876,2S,WW,Demokritos,Left,21.3,21.3,2.803
38876,2S,EE,Demokritos,Left,21.7,21.7,2.794
38876,2S,WW,Demokritos,Left,22.2,22.2,2.8
38877,2S,EE,Perugia,Left,20.0,20.0,2.607
38877,2S,WW,Perugia,Left,20.0,20.0,2.612
38877,2S,EE,Perugia,Left,20.0,20.0,2.609
38877,2S,WW,Perugia,Left,20.0,20.0,2.605
38877,2S,EE,Perugia,Left,20.0,20.0,2.611
38877,2S,WW,Perugia,Left,20.0,20.0,2.601
38877,2S,EE,Perugia,Left,20.0,20.0,2.603
38877,2S,WW,Perugia,Left,20.0,20.0,2.601
38877,2S,EE,Perugia,Left,20.0,20.0,2.61
38877,2S,WW,Perugia,Left,20.0,20.0,2.611
38877,2S,EE,Perugia,Left,20.0,20.0,2.618
38877,2S,WW,Perugia,Left,20.0,20.0,2.618
38877,2S,EE,Perugia,Left,20.0,20.0,2.616
38877,2S,WW,Perugia,Left,20.0,20.0,2.624
38877,2S,EE,Perugia,Left,20.0,20.0,2.612
38877,2S,WW,Perugia,Left,20.0,20.0,2.61
38881,2S,EE,Demokritos,Left,19.5,19.5,2.796
38881,2S,WW,Demokritos,Left,20.1,20.1,2.781
38922,PSS,EE,Perugia,Left,20.0,20.0,2.6
38922,PSS,WW,Perugia,Left,20.0,20.0,2.605
38922,PSS,EE,Perugia,Left,20.0,20.0,2.602
38922,PSS,WW,Perugia,Left,20.0,20.0,2.603
38922,PSS,EE,Perugia,Left,20.0,20.0,2.6
38922,PSS,WW,Perugia,Left,20.0,20.0,2.606
38922,PSS,EE,Perugia,Left,20.0,20.0,2.6
38922,PSS,WW,Perugia,Left,20.0,20.0,2.599
38922,PSS,EE,Perugia,Left,20.0,20.0,2.597
38922,PSS,WW,Perugia,Left,20.0,20.0,2.622
38922,PSS,EE,Perugia,Left,20.0,20.0,2.615
38922,PSS,WW,Perugia,Left,20.0,20.0,2.629
38922,PSS,EE,Perugia,Left,20.0,20.0,2.658
38922,PSS,WW,Perugia,Left,20.0,20.0,2.604
38922,PSS,EE,Perugia,Left,20.0,20.0,2.597
38922,PSS,WW,Perugia,Left,20.0,20.0,2.624
38882,2S,EE,Demokritos,Left,21.6,21.6,2.792
38882,2S,WW,Demokritos,Left,21.6,21.6,2.829
38882,2S,EE,Demokritos,Left,21.2,21.2,2.785
38882,2S,WW,Demokritos,Left,21.0,21.0,2.797
38882,2S,EE,Demokritos,Left,21.7,21.7,2.769
38882,2S,WW,Demokritos,Left,21.9,21.9,2.773
38882,2S,EE,Demokritos,Left,21.2,21.2,2.793
38882,2S,WW,Demokritos,Left,21.4,21.4,2.777
38882,2S,EE,Demokritos,Left,20.7,20.7,2.765
38882,2S,WW,Demokritos,Left,21.1,21.1,2.793
38882,2S,EE,Demokritos,Left,21.3,21.3,2.788
38882,2S,WW,Demokritos,Left,18.7,18.7,2.764
38882,2S,EE,Demokritos,Left,19.8,19.8,2.759
38882,2S,WW,Demokritos,Left,20.3,20.3,2.785
38883,2S,EE,Demokritos,Left,20.7,20.7,2.807
38883,2S,WW,Demokritos,Left,20.9,20.9,2.802
38883,2S,EE,Demokritos,Left,19.4,19.4,2.779
38883,2S,WW,Demokritos,Left,20.5,20.5,2.795
38883,2S,EE,Demokritos,Left,20.8,20.8,2.77
38883,2S,WW,Demokritos,Left,21.1,21.1,2.795
38883,2S,EE,Demokritos,Left,19.1,19.1,2.77
38883,2S,WW,Demokritos,Left,20.1,20.1,2.791
38883,2S,EE,Demokritos,Left,21.3,21.3,2.761
38883,2S,WW,Demokritos,Left,21.7,21.7,2.799
38883,2S,EE,Demokritos,Left,21.2,21.2,2.808
38883,2S,WW,Demokritos,Left,21.2,21.2,2.811
38883,2S,EE,Demokritos,Left,21.4,21.4,2.799
38883,2S,WW,Demokritos,Left,21.4,21.4,2.818
38884,2S,EE,Demokritos,Left,20.3,20.3,3.078
38884,2S,WW,Demokritos,Left,21.7,21.7,2.812
38884,2S,EE,Demokritos,Left,21.6,21.6,3.018
38884,2S,WW,Demokritos,Left,21.7,21.7,2.786
38884,2S,EE,Demokritos,Left,22.2,22.2,2.806
38884,2S,WW,Demokritos,Left,22.3,22.3,2.817
38884,2S,EE,Demokritos,Left,22.5,22.5,2.859
38884,2S,WW,Demokritos,Left,22.8,22.8,2.804
38884,2S,EE,Demokritos,Left,22.4,22.4,2.884
38884,2S,WW,Demokritos,Left,21.0,21.0,2.807
38884,2S,EE,Demokritos,Left,22.8,22.8,2.974
38884,2S,WW,Demokritos,Left,22.8,22.8,2.819
38884,2S,EE,Demokritos,Left,23.5,23.5,3.014
38884,2S,WW,Demokritos,Left,24.2,24.2,2.786
39478,PSS,EE,Perugia,Left,20.0,20.0,2.617
39478,PSS,WW,Perugia,Left,20.0,20.0,2.607
39478,PSS,EE,Perugia,Left,20.0,20.0,2.605
39478,PSS,WW,Perugia,Left,20.0,20.0,2.608
39478,PSS,EE,Perugia,Left,20.0,20.0,2.607
39478,PSS,WW,Perugia,Left,20.0,20.0,2.606
39478,PSS,EE,Perugia,Left,20.0,20.0,2.605
39478,PSS,WW,Perugia,Left,20.0,20.0,2.602
39478,PSS,EE,Perugia,Left,20.0,20.0,2.612
39478,PSS,WW,Perugia,Left,20.0,20.0,2.599
39478,PSS,EE,Perugia,Left,20.0,20.0,2.609
39478,PSS,WW,Perugia,Left,20.0,20.0,2.6
39478,PSS,EE,Perugia,Left,20.0,20.0,2.608
39478,PSS,WW,Perugia,Left,20.0,20.0,2.599
39478,PSS,EE,Perugia,Left,20.0,20.0,2.611
39478,PSS,WW,Perugia,Left,20.0,20.0,2.608
39484,2S,EE,Demokritos,Left,20.8,20.8,2.814
39484,2S,WW,Demokritos,Left,21.8,21.8,2.821
39484,2S,EE,Demokritos,Left,22.6,22.6,2.842
39484,2S,WW,Demokritos,Left,23.2,23.2,2.83
39484,2S,EE,Demokritos,Left,22.3,22.3,2.823
39484,2S,WW,Demokritos,Left,22.6,22.6,2.827
39484,2S,EE,Demokritos,Left,20.2,20.2,2.793
39484,2S,WW,Demokritos,Left,21.1,21.1,2.826
39484,2S,EE,Demokritos,Left,23.6,23.6,2.85
39484,2S,WW,Demokritos,Left,24.6,24.6,2.841
39484,2S,EE,Demokritos,Left,21.7,21.7,2.84
39484,2S,WW,Demokritos,Left,22.1,22.1,2.845
39484,2S,EE,Demokritos,Left,25.0,25.0,2.843
39484,2S,WW,Demokritos,Left,25.3,25.3,2.824
39485,2S,EE,Perugia,Left,20.0,20.0,2.623
39485,2S,WW,Perugia,Left,20.0,20.0,2.612
39485,2S,EE,Perugia,Left,20.0,20.0,2.619
39485,2S,WW,Perugia,Left,20.0,20.0,2.613
39485,2S,EE,Perugia,Left,20.0,20.0,2.611
39485,2S,WW,Perugia,Left,20.0,20.0,2.612
39485,2S,EE,Perugia,Left,20.0,20.0,2.618
39485,2S,WW,Perugia,Left,20.0,20.0,2.61
39485,2S,EE,Perugia,Left,20.0,20.0,2.629
39485,2S,WW,Perugia,Left,20.0,20.0,2.627
39485,2S,EE,Perugia,Left,20.0,20.0,2.648
39485,2S,WW,Perugia,Left,20.0,20.0,2.623
39487,2S,EE,Demokritos,Left,22.7,22.7,2.847
39487,2S,WW,Demokritos,Left,23.4,23.4,2.865
39487,2S,EE,Demokritos,Left,24.7,24.7,2.865
39487,2S,WW,Demokritos,Left,22.1,22.1,2.843
39487,2S,EE,Demokritos,Left,23.8,23.8,2.841
39487,2S,WW,Demokritos,Left,24.2,24.2,2.848
39487,2S,EE,Demokritos,Left,25.0,25.0,2.832
39487,2S,WW,Demokritos,Left,23.2,23.2,2.789
39487,2S,EE,Demokritos,Left,23.8,23.8,2.78
39487,2S,WW,Demokritos,Left,24.3,24.3,2.784
39487,2S,EE,Demokritos,Left,25.6,25.6,2.751
39487,2S,WW,Demokritos,Left,24.0,24.0,2.791
39487,2S,EE,Demokritos,Left,21.2,21.2,2.772
39487,2S,WW,Demokritos,Left,22.1,22.1,2.76
39488,2S,EE,Perugia,Left,20.0,20.0,2.61
39488,2S,WW,Perugia,Left,20.0,20.0,2.597
39488,2S,EE,Perugia,Left,20.0,20.0,2.625
39488,2S,WW,Perugia,Left,20.0,20.0,2.618
39488,2S,EE,Perugia,Left,20.0,20.0,2.618
39488,2S,WW,Perugia,Left,20.0,20.0,2.624
39488,2S,EE,Perugia,Left,20.0,20.0,2.626
39488,2S,WW,Perugia,Left,20.0,20.0,2.612
39488,2S,EE,Perugia,Left,20.0,20.0,2.613
39488,2S,WW,Perugia,Left,20.0,20.0,2.618
39488,2S,EE,Perugia,Left,20.0,20.0,2.614
39488,2S,WW,Perugia,Left,20.0,20.0,2.613
39564,2S,EE,Brown,Right,20.0,20.013,2.117
39564,2S,WW,Brown,Right,20.0,20.003,2.283
39564,2S,EE,Brown,Right,20.0,20.007,2.13
39564,2S,WW,Brown,Right,20.0,20.004,2.154
39564,2S,EE,Brown,Right,20.0,20.013,2.146
39564,2S,WW,Brown,Right,20.0,20.007,2.166
39564,2S,EE,Brown,Right,20.0,20.005,2.153
39564,2S,WW,Brown,Right,20.0,20.003,2.153
39564,2S,EE,Brown,Right,20.0,20.005,2.129
39564,2S,WW,Brown,Right,20.0,20.007,2.14
39564,2S,EE,Brown,Right,20.0,20.012,2.148
39564,2S,WW,Brown,Right,20.0,20.005,2.143
39565,2S,EE,Brown,Right,20.0,20.003,2.16
39565,2S,WW,Brown,Right,20.0,20.008,2.166
39565,2S,EE,Brown,Right,20.0,20.005,2.173
39565,2S,WW,Brown,Right,20.0,20.025,2.185
39565,2S,EE,Brown,Right,20.0,20.005,2.164
39565,2S,WW,Brown,Right,20.0,20.007,0.03121063
39565,2S,EE,Brown,Right,20.0,20.01,2.17
39565,2S,WW,Brown,Right,20.0,20.003,2.088
39565,2S,EE,Brown,Right,20.0,20.003,2.157
39565,2S,WW,Brown,Right,20.0,20.003,2.164
39565,2S,EE,Brown,Right,20.0,20.004,2.158
39565,2S,WW,Brown,Right,20.0,20.005,2.173
39566,2S,EE,Brown,Right,20.0,20.006,2.129
39566,2S,WW,Brown,Right,20.0,20.006,2.15
39566,2S,EE,Brown,Right,20.0,20.005,2.149
39566,2S,WW,Brown,Right,20.0,20.005,2.147
39566,2S,EE,Brown,Right,20.0,20.004,2.141
39566,2S,WW,Brown,Right,20.0,20.003,2.151
39566,2S,EE,Brown,Right,20.0,20.004,2.147
39566,2S,WW,Brown,Right,20.0,20.007,2.161
39566,2S,EE,Brown,Right,20.0,20.008,2.125
39566,2S,WW,Brown,Right,20.0,20.005,2.146
39566,2S,EE,Brown,Right,20.0,20.007,2.127
39566,2S,WW,Brown,Right,20.0,20.003,2.148
39566,2S,EE,Brown,Right,20.0,20.005,2.133
39566,2S,WW,Brown,Right,20.0,20.004,2.152
39566,2S,EE,Brown,Right,20.0,20.005,2.127
39566,2S,WW,Brown,Right,20.0,20.006,2.137
39567,2S,EE,Brown,Right,20.0,20.005,2.15
39567,2S,WW,Brown,Right,20.0,20.003,2.251
39567,2S,EE,Brown,Right,20.0,20.005,2.163
39567,2S,WW,Brown,Right,20.0,20.004,2.167
39567,2S,EE,Brown,Right,20.0,20.006,2.163
39567,2S,WW,Brown,Right,20.0,20.007,2.165
39567,2S,EE,Brown,Right,20.0,20.007,2.173
39567,2S,WW,Brown,Right,20.0,20.002,2.17
39567,2S,EE,Brown,Right,20.0,20.004,2.143
39567,2S,WW,Brown,Right,20.0,20.003,2.163
39567,2S,EE,Brown,Right,20.0,20.007,2.15
39567,2S,WW,Brown,Right,20.0,20.005,2.171
39567,2S,EE,Brown,Right,20.0,20.005,2.151
39567,2S,WW,Brown,Right,20.0,20.005,2.163
39567,2S,EE,Brown,Right,20.0,20.005,2.156
39567,2S,WW,Brown,Right,20.0,20.005,2.254
39568,2S,EE,Perugia,Left,20.0,20.0,2.595
39568,2S,WW,Perugia,Left,20.0,20.0,2.596
39568,2S,EE,Perugia,Left,20.0,20.0,2.605
39568,2S,WW,Perugia,Left,20.0,20.0,2.604
39568,2S,EE,Perugia,Left,20.0,20.0,2.595
39568,2S,WW,Perugia,Left,20.0,20.0,2.595
39568,2S,EE,Perugia,Left,20.0,20.0,2.599
39568,2S,WW,Perugia,Left,20.0,20.0,2.605
39568,2S,EE,Perugia,Left,20.0,20.0,2.605
39568,2S,WW,Perugia,Left,20.0,20.0,2.609
39568,2S,EE,Perugia,Left,20.0,20.0,2.601
39568,2S,WW,Perugia,Left,20.0,20.0,2.614
39568,2S,EE,Perugia,Left,20.0,20.0,2.603
39568,2S,WW,Perugia,Left,20.0,20.0,2.603
39479,PSS,EE,Demokritos,Left,22.5,22.5,2.792
39479,PSS,WW,Demokritos,Left,22.2,22.2,2.814
39479,PSS,EE,Demokritos,Left,21.9,21.9,2.807
39479,PSS,WW,Demokritos,Left,21.8,21.8,2.826
39479,PSS,EE,Demokritos,Left,21.7,21.7,2.793
39479,PSS,WW,Demokritos,Left,21.7,21.7,2.801
39479,PSS,EE,Demokritos,Left,19.5,19.5,2.785
39479,PSS,WW,Demokritos,Left,20.4,20.4,2.825
39479,PSS,EE,Demokritos,Left,21.0,21.0,2.787
39479,PSS,WW,Demokritos,Left,21.3,21.3,2.831
39479,PSS,EE,Demokritos,Left,21.3,21.3,2.795
39479,PSS,WW,Demokritos,Left,21.3,21.3,2.812
39479,PSS,EE,Demokritos,Left,21.3,21.3,2.811
39479,PSS,WW,Demokritos,Left,21.3,21.3,2.811
39547,PSS,EE,Demokritos,Left,23.2,23.2,2.821
39547,PSS,WW,Demokritos,Left,23.3,23.3,2.81
39547,PSS,EE,Demokritos,Left,23.5,23.5,2.818
39547,PSS,WW,Demokritos,Left,23.6,23.6,2.807
39547,PSS,EE,Demokritos,Left,20.0,20.0,2.782
39547,PSS,WW,Demokritos,Left,21.0,21.0,2.779
39547,PSS,EE,Demokritos,Left,20.4,20.4,2.812
39547,PSS,WW,Demokritos,Left,21.7,21.7,2.806
39547,PSS,EE,Demokritos,Left,21.5,21.5,2.796
39547,PSS,WW,Demokritos,Left,21.9,21.9,2.798
39547,PSS,EE,Demokritos,Left,22.2,22.2,2.811
39547,PSS,WW,Demokritos,Left,22.5,22.5,2.797
39547,PSS,EE,Demokritos,Left,22.8,22.8,2.815
39547,PSS,WW,Demokritos,Left,23.0,23.0,2.779
39569,2S,EE,Brown,Right,20.0,20.007,2.135
39569,2S,WW,Brown,Right,20.0,20.019,2.135
39569,2S,EE,Brown,Right,20.0,20.033,2.136
39569,2S,WW,Brown,Right,20.0,20.056,2.154
39569,2S,EE,Brown,Right,20.0,20.009,2.141
39569,2S,WW,Brown,Right,20.0,20.02,2.129
39569,2S,EE,Brown,Right,20.0,20.079,1.99
39569,2S,WW,Brown,Right,20.0,20.031,2.138
39569,2S,EE,Brown,Right,20.0,20.082,1.815
39569,2S,WW,Brown,Right,20.0,20.053,2.141
39570,2S,EE,Brown,Right,20.0,20.056,2.134
39570,2S,WW,Brown,Right,20.0,20.026,2.115
39570,2S,EE,Brown,Right,20.0,20.016,2.121
39570,2S,WW,Brown,Right,20.0,20.022,2.115
39571,2S,EE,Brown,Right,20.0,20.008,2.098
39571,2S,WW,Brown,Right,20.0,20.029,2.079
39571,2S,EE,Brown,Right,20.0,20.037,2.102
39571,2S,WW,Brown,Right,20.0,20.01,2.195
39571,2S,EE,Brown,Right,20.0,20.056,2.143
39571,2S,WW,Brown,Right,20.0,20.033,2.131
39571,2S,EE,Brown,Right,20.0,20.004,2.143
39571,2S,WW,Brown,Right,20.0,20.013,2.141
39572,2S,EE,Brown,Right,20.0,20.006,2.167
39572,2S,WW,Brown,Right,20.0,20.007,2.15
39572,2S,EE,Brown,Right,20.0,20.007,2.267
39572,2S,WW,Brown,Right,20.0,20.005,2.166
39572,2S,EE,Brown,Right,20.0,20.063,2.271
39572,2S,WW,Brown,Right,20.0,20.058,2.32
41352,2S,EE,Brown,Right,20.0,20.006,2.183
41352,2S,WW,Brown,Right,20.0,20.026,2.304
41352,2S,EE,Brown,Right,20.0,20.048,2.239
41352,2S,WW,Brown,Right,20.0,20.072,2.142
41352,2S,EE,Brown,Right,20.0,20.056,2.154
41352,2S,WW,Brown,Right,20.0,20.052,2.34
41352,2S,EE,Brown,Right,20.0,20.103,2.179
41352,2S,WW,Brown,Right,20.0,20.062,2.203
41353,2S,EE,Perugia,Left,20.0,20.0,2.602
41353,2S,WW,Perugia,Left,20.0,20.0,2.602
41353,2S,EE,Perugia,Left,20.0,20.0,2.618
41353,2S,WW,Perugia,Left,20.0,20.0,2.612
41353,2S,EE,Perugia,Left,20.0,20.0,2.604
41353,2S,WW,Perugia,Left,20.0,20.0,2.6
41353,2S,EE,Perugia,Left,20.0,20.0,2.601
41353,2S,WW,Perugia,Left,20.0,20.0,2.597
41353,2S,EE,Perugia,Left,20.0,20.0,2.621
41353,2S,WW,Perugia,Left,20.0,20.0,2.615
41353,2S,EE,Perugia,Left,20.0,20.0,2.62
41353,2S,WW,Perugia,Left,20.0,20.0,2.608
41353,2S,EE,Perugia,Left,20.0,20.0,2.625
41353,2S,WW,Perugia,Left,20.0,20.0,2.613
41353,2S,EE,Perugia,Left,20.0,20.0,2.623
41353,2S,WW,Perugia,Left,20.0,20.0,2.612
41354,2S,EE,Brown,Right,20.0,20.027,2.161
41354,2S,WW,Brown,Right,20.0,20.063,2.327
41354,2S,EE,Brown,Right,20.0,20.016,2.157
41354,2S,WW,Brown,Right,20.0,20.053,2.183
41354,2S,EE,Brown,Right,20.0,20.083,2.137
41354,2S,WW,Brown,Right,20.0,20.061,2.32
41354,2S,EE,Brown,Right,20.0,20.081,2.146
41354,2S,WW,Brown,Right,20.0,20.05,2.161
41354,2S,EE,Brown,Right,20.0,20.093,2.125
41354,2S,WW,Brown,Right,20.0,20.055,2.118
41354,2S,EE,Brown,Right,20.0,20.026,2.116
41354,2S,WW,Brown,Right,20.0,20.06,2.215
41355,2S,EE,Perugia,Left,20.0,20.0,2.599
41355,2S,WW,Perugia,Left,20.0,20.0,2.595
41355,2S,EE,Perugia,Left,20.0,20.0,2.6
41355,2S,WW,Perugia,Left,20.0,20.0,2.595
41355,2S,EE,Perugia,Left,20.0,20.0,2.608
41355,2S,WW,Perugia,Left,20.0,20.0,2.605
41355,2S,EE,Perugia,Left,20.0,20.0,2.695
41355,2S,WW,Perugia,Left,20.0,20.0,2.597
41355,2S,EE,Perugia,Left,20.0,20.0,2.6
41355,2S,WW,Perugia,Left,20.0,20.0,2.604
41355,2S,EE,Perugia,Left,20.0,20.0,2.622
41355,2S,WW,Perugia,Left,20.0,20.0,2.604
41355,2S,EE,Perugia,Left,20.0,20.0,2.618
41355,2S,WW,Perugia,Left,20.0,20.0,2.597
41355,2S,EE,Perugia,Left,20.0,20.0,2.612
41355,2S,WW,Perugia,Left,20.0,20.0,2.597
41356,2S,EE,Demokritos,Left,20.4,20.4,2.785
41356,2S,WW,Demokritos,Left,21.2,21.2,2.809
41356,2S,EE,Demokritos,Left,21.7,21.7,2.787
41356,2S,WW,Demokritos,Left,21.7,21.7,2.8
41356,2S,EE,Demokritos,Left,21.7,21.7,2.784
41356,2S,WW,Demokritos,Left,21.6,21.6,2.795
41356,2S,EE,Demokritos,Left,21.7,21.7,2.763
41356,2S,WW,Demokritos,Left,21.7,21.7,2.794
41356,2S,EE,Demokritos,Left,22.0,22.0,2.795
41356,2S,WW,Demokritos,Left,21.6,21.6,2.811
41356,2S,EE,Demokritos,Left,21.7,21.7,2.796
41356,2S,WW,Demokritos,Left,21.6,21.6,2.8
41356,2S,EE,Demokritos,Left,21.4,21.4,2.78
41356,2S,WW,Demokritos,Left,23.3,23.3,2.781
41357,2S,EE,Demokritos,Left,22.7,22.7,2.765
41357,2S,WW,Demokritos,Left,23.5,23.5,2.767
41357,2S,EE,Demokritos,Left,24.0,24.0,2.767
41357,2S,WW,Demokritos,Left,23.9,23.9,2.782
41357,2S,EE,Demokritos,Left,21.2,21.2,2.755
41357,2S,WW,Demokritos,Left,21.1,21.1,2.776
41357,2S,EE,Demokritos,Left,22.9,22.9,2.766
41357,2S,WW,Demokritos,Left,22.4,22.4,2.761
41357,2S,EE,Demokritos,Left,20.9,20.9,2.756
41357,2S,WW,Demokritos,Left,20.8,20.8,2.766
41357,2S,EE,Demokritos,Left,22.0,22.0,2.77
41357,2S,WW,Demokritos,Left,21.7,21.7,2.771
41357,2S,EE,Demokritos,Left,20.7,20.7,2.774
41357,2S,WW,Demokritos,Left,20.7,20.7,2.787
41730,2S,EE,Demokritos,Left,24.9,24.9,2.775
41730,2S,WW,Demokritos,Left,24.7,24.7,2.761
41730,2S,EE,Demokritos,Left,24.3,24.3,2.756
41730,2S,WW,Demokritos,Left,23.8,23.8,2.788
41730,2S,EE,Demokritos,Left,23.3,23.3,2.772
41730,2S,WW,Demokritos,Left,23.0,23.0,2.78
41730,2S,EE,Demokritos,Left,22.0,22.0,2.788
41730,2S,WW,Demokritos,Left,21.8,21.8,2.775
41730,2S,EE,Demokritos,Left,22.5,22.5,2.858
41730,2S,WW,Demokritos,Left,22.2,22.2,2.768
41730,2S,EE,Demokritos,Left,21.6,21.6,2.767
41730,2S,WW,Demokritos,Left,20.3,20.3,2.776
41730,2S,EE,Demokritos,Left,21.1,21.1,2.754
41730,2S,WW,Demokritos,Left,21.3,21.3,2.744
41731,2S,EE,Demokritos,Left,23.2,23.2,2.807
41731,2S,WW,Demokritos,Left,22.7,22.7,2.772
41731,2S,EE,Demokritos,Left,22.5,22.5,2.79
41731,2S,WW,Demokritos,Left,22.3,22.3,2.788
41731,2S,EE,Demokritos,Left,21.4,21.4,2.764
41731,2S,WW,Demokritos,Left,21.4,21.4,2.791
41731,2S,EE,Demokritos,Left,22.1,22.1,2.803
41731,2S,WW,Demokritos,Left,22.6,22.6,2.78
41731,2S,EE,Demokritos,Left,24.5,24.5,2.79
41731,2S,WW,Demokritos,Left,23.9,23.9,2.809
41732,2S,EE,Demokritos,Left,19.3,19.3,2.791
41732,2S,WW,Demokritos,Left,20.4,20.4,2.771
41732,2S,EE,Demokritos,Left,24.3,24.3,2.787
41732,2S,WW,Demokritos,Left,23.8,23.8,2.772
41732,2S,EE,Demokritos,Left,20.8,20.8,2.779
41732,2S,WW,Demokritos,Left,21.1,21.1,2.78
41732,2S,EE,Demokritos,Left,23.4,23.4,2.764
41732,2S,WW,Demokritos,Left,23.1,23.1,2.775
41732,2S,EE,Demokritos,Left,22.8,22.8,2.778
41732,2S,WW,Demokritos,Left,22.5,22.5,2.782
41732,2S,EE,Demokritos,Left,21.3,21.3,2.785
41732,2S,WW,Demokritos,Left,21.6,21.6,2.763
41732,2S,EE,Demokritos,Left,21.7,21.7,2.771
41732,2S,WW,Demokritos,Left,21.8,21.8,2.774
41736,2S,EE,Perugia,Left,20.0,20.0,2.592
41736,2S,WW,Perugia,Left,20.0,20.0,2.586
41736,2S,EE,Perugia,Left,20.0,20.0,2.591
41736,2S,WW,Perugia,Left,20.0,20.0,2.588
41736,2S,EE,Perugia,Left,20.0,20.0,2.658
41736,2S,WW,Perugia,Left,20.0,20.0,2.595
41736,2S,EE,Perugia,Left,20.0,20.0,2.594
41736,2S,WW,Perugia,Left,20.0,20.0,2.588
41736,2S,EE,Perugia,Left,20.0,20.0,2.591
41736,2S,WW,Perugia,Left,20.0,20.0,2.598
