batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,RHO_KOHMCM
42244,2S,WW,HEPHY,Left,,,4.187
42245,2S,EE,Perugia,Left,20.0,20.0,3.719
42245,2S,EE,Perugia,Left,20.0,20.0,3.719
42245,2S,EE,Perugia,Left,20.0,20.0,3.719
42245,2S,WW,Perugia,Left,20.0,20.0,4.288
42245,2S,WW,Perugia,Left,20.0,20.0,4.288
42245,2S,WW,Perugia,Left,20.0,20.0,4.288
42245,2S,EE,Perugia,Left,20.0,20.0,4.332
42245,2S,EE,Perugia,Left,20.0,20.0,4.332
42245,2S,EE,Perugia,Left,20.0,20.0,4.332
42245,2S,WW,Perugia,Left,20.0,20.0,4.424
42245,2S,WW,Perugia,Left,20.0,20.0,4.424
42245,2S,WW,Perugia,Left,20.0,20.0,4.424
42245,2S,EE,Perugia,Left,20.0,20.0,4.266
42245,2S,EE,Perugia,Left,20.0,20.0,4.266
42245,2S,EE,Perugia,Left,20.0,20.0,4.266
42245,2S,WW,Perugia,Left,20.0,20.0,4.332
42245,2S,WW,Perugia,Left,20.0,20.0,4.332
42245,2S,WW,Perugia,Left,20.0,20.0,4.332
42245,2S,EE,Perugia,Left,20.0,20.0,4.447
42245,2S,EE,Perugia,Left,20.0,20.0,4.447
42245,2S,EE,Perugia,Left,20.0,20.0,4.447
42245,2S,WW,Perugia,Left,20.0,20.0,4.447
42245,2S,WW,Perugia,Left,20.0,20.0,4.447
42245,2S,WW,Perugia,Left,20.0,20.0,4.447
42245,2S,EE,Perugia,Left,20.0,20.0,2.802
42245,2S,EE,Perugia,Left,20.0,20.0,2.802
42245,2S,EE,Perugia,Left,20.0,20.0,2.802
42245,2S,WW,Perugia,Left,20.0,20.0,3.531
42245,2S,WW,Perugia,Left,20.0,20.0,3.531
42245,2S,WW,Perugia,Left,20.0,20.0,3.531
42245,2S,EE,Perugia,Left,20.0,20.0,4.041
42245,2S,EE,Perugia,Left,20.0,20.0,4.041
42245,2S,WW,Perugia,Left,20.0,20.0,3.309
42245,2S,WW,Perugia,Left,20.0,20.0,3.309
42245,2S,WW,Perugia,Left,20.0,20.0,3.309
42245,2S,EE,Perugia,Left,20.0,20.0,4.06
42245,2S,EE,Perugia,Left,20.0,20.0,4.06
42245,2S,EE,Perugia,Left,20.0,20.0,4.06
42245,2S,WW,Perugia,Left,20.0,20.0,3.233
42245,2S,WW,Perugia,Left,20.0,20.0,3.233
42245,2S,WW,Perugia,Left,20.0,20.0,3.233
42245,2S,EE,Perugia,Left,20.0,20.0,4.12
42245,2S,EE,Perugia,Left,20.0,20.0,4.12
42245,2S,EE,Perugia,Left,20.0,20.0,4.12
42245,2S,WW,Perugia,Left,20.0,20.0,4.06
42245,2S,WW,Perugia,Left,20.0,20.0,4.06
42245,2S,WW,Perugia,Left,20.0,20.0,4.06
42246,2S,EE,Perugia,Left,20.0,20.0,4.31
42246,2S,WW,Perugia,Left,20.0,20.0,4.12
42246,2S,EE,Perugia,Left,20.0,20.0,4.14
42246,2S,WW,Perugia,Left,20.0,20.0,4.161
42246,2S,EE,Perugia,Left,20.0,20.0,3.362
42246,2S,WW,Perugia,Left,20.0,20.0,4.182
42246,2S,EE,Perugia,Left,20.0,20.0,4.355
42246,2S,WW,Perugia,Left,20.0,20.0,4.1
42246,2S,EE,Perugia,Left,20.0,20.0,4.424
42246,2S,WW,Perugia,Left,20.0,20.0,4.266
42246,2S,EE,Perugia,Left,20.0,20.0,4.471
42246,2S,WW,Perugia,Left,20.0,20.0,4.4
42246,2S,EE,Perugia,Left,20.0,20.0,4.424
42246,2S,WW,Perugia,Left,20.0,20.0,4.424
42241,PSS,EE,HEPHY,Left,,,3.832
42241,PSS,WW,HEPHY,Left,,,3.416
42241,PSS,EE,HEPHY,Left,,,4.133
42241,PSS,WW,HEPHY,Left,,,3.611
42241,PSS,EE,HEPHY,Left,,,3.863
42241,PSS,WW,HEPHY,Left,,,3.546
42241,PSS,EE,HEPHY,Left,,,4.201
42241,PSS,WW,HEPHY,Left,,,2.872
42241,PSS,EE,HEPHY,Left,,,4.388
42241,PSS,WW,HEPHY,Left,,,3.37
42241,PSS,EE,HEPHY,Left,,,4.088
42241,PSS,WW,HEPHY,Left,,,3.582
42241,PSS,EE,HEPHY,Left,,,4.086
42241,PSS,WW,HEPHY,Left,,,2.672
42241,PSS,EE,HEPHY,Left,,,3.873
42241,PSS,WW,HEPHY,Left,,,3.687
42241,PSS,EE,HEPHY,Left,,,4.176
42241,PSS,WW,HEPHY,Left,,,3.685
42241,PSS,EE,HEPHY,Left,,,4.067
42241,PSS,WW,HEPHY,Left,,,3.399
42648,PSS,EE,HEPHY,Left,,,4.151
42648,PSS,WW,HEPHY,Left,,,3.674
42648,PSS,EE,HEPHY,Left,,,4.493
42648,PSS,WW,HEPHY,Left,,,4.023
42648,PSS,EE,HEPHY,Left,,,3.888
42648,PSS,WW,HEPHY,Left,,,3.982
42648,PSS,EE,HEPHY,Left,,,4.749
42648,PSS,WW,HEPHY,Left,,,3.93
42648,PSS,EE,HEPHY,Left,,,3.905
42648,PSS,WW,HEPHY,Left,,,3.92
42648,PSS,EE,HEPHY,Left,,,3.81
42648,PSS,WW,HEPHY,Left,,,3.848
42648,PSS,EE,HEPHY,Left,,,4.143
42648,PSS,WW,HEPHY,Left,,,3.883
42648,PSS,EE,HEPHY,Left,,,3.907
42648,PSS,WW,HEPHY,Left,,,4.005
42648,PSS,EE,HEPHY,Left,,,3.87
42648,PSS,WW,HEPHY,Left,,,4.004
42648,PSS,EE,HEPHY,Left,,,3.999
42648,PSS,WW,HEPHY,Left,,,3.81
42247,2S,EE,Brown,Right,20.0,20.005,3.892
42247,2S,WW,Brown,Right,20.0,20.015,4.156
42247,2S,EE,Brown,Right,20.0,20.007,4.217
42247,2S,WW,Brown,Right,20.0,20.022,4.299
42247,2S,EE,Brown,Right,20.0,20.008,4.175
42247,2S,WW,Brown,Right,20.0,20.004,4.328
42247,2S,EE,Brown,Right,20.0,20.074,4.227
42247,2S,WW,Brown,Right,20.0,20.04,4.215
42247,2S,EE,Brown,Right,20.0,20.003,4.255
42247,2S,WW,Brown,Right,20.0,20.001,4.224
42247,2S,EE,Brown,Right,20.0,20.066,4.219
42247,2S,WW,Brown,Right,20.0,20.051,4.223
42247,2S,EE,Brown,Right,20.0,20.201,4.228
42247,2S,WW,Brown,Right,20.0,20.27,4.277
42247,2S,EE,Brown,Right,20.0,20.315,4.233
42247,2S,WW,Brown,Right,20.0,20.305,4.445
42248,2S,EE,Perugia,Left,20.0,20.0,4.355
42248,2S,WW,Perugia,Left,20.0,20.0,4.266
42248,2S,EE,Perugia,Left,20.0,20.0,4.378
42248,2S,WW,Perugia,Left,20.0,20.0,4.332
42248,2S,EE,Perugia,Left,20.0,20.0,4.1
42248,2S,WW,Perugia,Left,20.0,20.0,4.182
42248,2S,EE,Perugia,Left,20.0,20.0,4.332
42248,2S,WW,Perugia,Left,20.0,20.0,4.288
42248,2S,EE,Perugia,Left,20.0,20.0,4.288
42248,2S,WW,Perugia,Left,20.0,20.0,4.31
42248,2S,EE,Perugia,Left,20.0,20.0,4.355
42248,2S,WW,Perugia,Left,20.0,20.0,4.424
42248,2S,EE,Perugia,Left,20.0,20.0,4.288
42248,2S,WW,Perugia,Left,20.0,20.0,3.389
42248,2S,EE,Perugia,Left,20.0,20.0,4.355
42248,2S,WW,Perugia,Left,20.0,20.0,4.31
42249,2S,EE,Brown,Right,20.0,20.007,3.923
42249,2S,WW,Brown,Right,20.0,20.003,4.407
42249,2S,EE,Brown,Right,20.0,20.005,4.093
42249,2S,WW,Brown,Right,20.0,20.003,4.328
42249,2S,EE,Brown,Right,20.0,20.006,4.087
42249,2S,WW,Brown,Right,20.0,20.004,4.335
42249,2S,EE,Brown,Right,20.0,20.008,4.095
42249,2S,WW,Brown,Right,20.0,20.004,4.455
42249,2S,EE,Brown,Right,20.0,20.003,4.179
42249,2S,WW,Brown,Right,20.0,20.007,4.379
42249,2S,EE,Brown,Right,20.0,20.025,4.208
42249,2S,WW,Brown,Right,20.0,20.025,4.403
42249,2S,EE,Brown,Right,20.0,20.009,4.002
42249,2S,WW,Brown,Right,20.0,20.056,4.36
42249,2S,EE,Brown,Right,20.0,20.087,4.21
42249,2S,WW,Brown,Right,20.0,20.068,3.941
42250,2S,EE,Perugia,Left,20.0,20.0,4.182
42250,2S,WW,Perugia,Left,20.0,20.0,3.502
42250,2S,EE,Perugia,Left,20.0,20.0,4.378
42250,2S,WW,Perugia,Left,20.0,20.0,3.855
42250,2S,EE,Perugia,Left,20.0,20.0,4.202
42250,2S,WW,Perugia,Left,20.0,20.0,4.31
42250,2S,EE,Perugia,Left,20.0,20.0,4.378
42250,2S,EE,Perugia,Left,20.0,20.0,4.12
42250,2S,EE,Perugia,Left,20.0,20.0,4.4
42250,2S,WW,Perugia,Left,20.0,20.0,4.378
42250,2S,EE,Perugia,Left,20.0,20.0,4.202
42250,2S,WW,Perugia,Left,20.0,20.0,3.113
42250,2S,EE,Perugia,Left,20.0,20.0,4.31
42250,2S,WW,Perugia,Left,20.0,20.0,3.002
42250,2S,EE,Perugia,Left,20.0,20.0,4.355
42250,2S,WW,Perugia,Left,20.0,20.0,4.245
42251,2S,EE,Brown,Right,20.0,20.003,4.238
42251,2S,WW,Brown,Right,20.0,20.005,3.979
42251,2S,EE,Brown,Right,20.0,20.005,4.266
42251,2S,WW,Brown,Right,20.0,20.006,3.815
42251,2S,EE,Brown,Right,20.0,20.007,4.236
42251,2S,WW,Brown,Right,20.0,20.006,4.144
42251,2S,EE,Brown,Right,20.0,20.008,4.236
42251,2S,WW,Brown,Right,20.0,20.01,3.809
42251,2S,WW,Brown,Right,20.0,20.01,3.809
42251,2S,EE,Brown,Right,20.0,20.014,4.24
42251,2S,WW,Brown,Right,20.0,20.054,3.734
42251,2S,EE,Brown,Right,20.0,20.003,4.296
42251,2S,WW,Brown,Right,20.0,20.065,4.048
42251,2S,EE,Brown,Right,20.0,20.003,4.22
42251,2S,WW,Brown,Right,20.0,20.005,3.774
42251,2S,EE,Brown,Right,20.0,20.061,4.214
42251,2S,WW,Brown,Right,20.0,20.067,4.437
42252,2S,EE,HEPHY,Left,,,4.263
42252,2S,WW,HEPHY,Left,,,4.246
42252,2S,EE,HEPHY,Left,,,4.118
42252,2S,WW,HEPHY,Left,,,4.36
42252,2S,EE,HEPHY,Left,,,4.566
42252,2S,WW,HEPHY,Left,,,4.217
42252,2S,EE,HEPHY,Left,,,4.305
42252,2S,WW,HEPHY,Left,,,4.304
42252,2S,EE,HEPHY,Left,,,4.484
42252,2S,WW,HEPHY,Left,,,4.182
42252,2S,EE,HEPHY,Left,,,4.235
42252,2S,WW,HEPHY,Left,,,4.357
42252,2S,EE,HEPHY,Left,,,4.606
42252,2S,WW,HEPHY,Left,,,4.218
42252,2S,EE,HEPHY,Left,,,4.55
42252,2S,WW,HEPHY,Left,,,4.258
42253,2S,EE,Demokritos,Left,22.7,22.7,4.681
42253,2S,WW,Demokritos,Left,22.6,22.6,4.205
42253,2S,EE,Demokritos,Left,22.0,22.0,4.492
42253,2S,WW,Demokritos,Left,21.9,21.9,4.567
42253,2S,EE,Demokritos,Left,22.4,22.4,5.161
42253,2S,WW,Demokritos,Left,22.3,22.3,4.865
42253,2S,EE,Demokritos,Left,21.0,21.0,4.534
42253,2S,WW,Demokritos,Left,21.5,21.5,3.798
42253,2S,EE,Demokritos,Left,22.2,22.2,4.301
42253,2S,WW,Demokritos,Left,22.2,22.2,3.964
42254,2S,EE,Demokritos,Left,20.9,20.9,4.174
42254,2S,EE,Demokritos,Left,20.9,20.9,4.174
42254,2S,EE,Demokritos,Left,20.9,20.9,4.174
42254,2S,WW,Demokritos,Left,21.3,21.3,4.938
42254,2S,WW,Demokritos,Left,21.3,21.3,4.938
42254,2S,WW,Demokritos,Left,21.3,21.3,4.938
42254,2S,EE,Demokritos,Left,21.7,21.7,4.073
42254,2S,EE,Demokritos,Left,21.7,21.7,4.073
42254,2S,EE,Demokritos,Left,21.7,21.7,4.073
42254,2S,WW,Demokritos,Left,21.7,21.7,5.102
42254,2S,WW,Demokritos,Left,21.7,21.7,5.102
42254,2S,WW,Demokritos,Left,21.7,21.7,5.102
42254,2S,EE,Demokritos,Left,21.6,21.6,4.732
42254,2S,EE,Demokritos,Left,21.6,21.6,4.732
42254,2S,EE,Demokritos,Left,21.6,21.6,4.732
42254,2S,WW,Demokritos,Left,21.7,21.7,5.159
42254,2S,WW,Demokritos,Left,21.7,21.7,5.159
42254,2S,WW,Demokritos,Left,21.7,21.7,5.159
42254,2S,EE,Demokritos,Left,21.8,21.8,4.699
42254,2S,EE,Demokritos,Left,21.8,21.8,4.699
42254,2S,EE,Demokritos,Left,21.8,21.8,4.699
42254,2S,WW,Demokritos,Left,21.8,21.8,5.205
42254,2S,WW,Demokritos,Left,21.8,21.8,5.205
42254,2S,WW,Demokritos,Left,21.8,21.8,5.205
42254,2S,EE,Demokritos,Left,21.8,21.8,4.702
42254,2S,EE,Demokritos,Left,21.8,21.8,4.702
42254,2S,WW,Demokritos,Left,21.8,21.8,5.153
42254,2S,WW,Demokritos,Left,21.8,21.8,5.153
42254,2S,WW,Demokritos,Left,21.8,21.8,5.153
42255,2S,EE,Demokritos,Left,21.9,21.9,3.997
42255,2S,WW,Demokritos,Left,21.8,21.8,4.845
42255,2S,EE,Demokritos,Left,21.9,21.9,3.862
42255,2S,WW,Demokritos,Left,21.9,21.9,4.676
42255,2S,EE,Demokritos,Left,20.8,20.8,4.038
42255,2S,WW,Demokritos,Left,21.3,21.3,4.681
42255,2S,EE,Demokritos,Left,21.6,21.6,4.597
42255,2S,WW,Demokritos,Left,21.7,21.7,4.654
42255,2S,EE,Demokritos,Left,21.8,21.8,4.255
42255,2S,WW,Demokritos,Left,21.9,21.9,4.977
42650,2S,EE,HEPHY,Left,,,3.961
42650,2S,WW,HEPHY,Left,,,3.768
42650,2S,EE,HEPHY,Left,,,3.929
42650,2S,WW,HEPHY,Left,,,4.048
42650,2S,EE,HEPHY,Left,,,4.323
42650,2S,WW,HEPHY,Left,,,3.959
42650,2S,EE,HEPHY,Left,,,4.2
42650,2S,WW,HEPHY,Left,,,4.032
42650,2S,EE,HEPHY,Left,,,1.909
42650,2S,WW,HEPHY,Left,,,1.213
42650,2S,EE,HEPHY,Left,,,3.957
42650,2S,WW,HEPHY,Left,,,3.817
42650,2S,EE,HEPHY,Left,,,3.728
42650,2S,WW,HEPHY,Left,,,3.99
42650,2S,EE,HEPHY,Left,,,4.156
42650,2S,WW,HEPHY,Left,,,3.891
42651,2S,EE,Perugia,Left,20.0,20.0,3.983
42651,2S,WW,Perugia,Left,20.0,20.0,3.909
42651,2S,EE,Perugia,Left,20.0,20.0,4.021
42651,2S,WW,Perugia,Left,20.0,20.0,4.06
42651,2S,EE,Perugia,Left,20.0,20.0,4.041
42651,2S,WW,Perugia,Left,20.0,20.0,4.1
42651,2S,EE,Perugia,Left,20.0,20.0,4.08
42651,2S,WW,Perugia,Left,20.0,20.0,4.041
42651,2S,EE,Perugia,Left,20.0,20.0,4.021
42651,2S,WW,Perugia,Left,20.0,20.0,4.002
42651,2S,EE,Perugia,Left,20.0,20.0,4.021
42651,2S,WW,Perugia,Left,20.0,20.0,4.002
42651,2S,EE,Perugia,Left,20.0,20.0,4.14
42651,2S,WW,Perugia,Left,20.0,20.0,4.12
42651,2S,EE,Perugia,Left,20.0,20.0,4.021
42651,2S,WW,Perugia,Left,20.0,20.0,4.002
42652,2S,EE,Perugia,Left,20.0,20.0,4.06
42652,2S,WW,Perugia,Left,20.0,20.0,4.08
42652,2S,EE,Perugia,Left,20.0,20.0,4.1
42652,2S,WW,Perugia,Left,20.0,20.0,4.161
42652,2S,EE,Perugia,Left,20.0,20.0,4.14
42652,2S,WW,Perugia,Left,20.0,20.0,4.1
42652,2S,EE,Perugia,Left,20.0,20.0,4.1
42652,2S,WW,Perugia,Left,20.0,20.0,4.1
42652,2S,EE,Perugia,Left,20.0,20.0,3.946
42652,2S,WW,Perugia,Left,20.0,20.0,4.002
42652,2S,EE,Perugia,Left,20.0,20.0,3.965
42652,2S,EE,Perugia,Left,20.0,20.0,3.965
42652,2S,WW,Perugia,Left,20.0,20.0,3.983
42652,2S,EE,Perugia,Left,20.0,20.0,3.965
42652,2S,WW,Perugia,Left,20.0,20.0,3.965
42652,2S,EE,Perugia,Left,20.0,20.0,4.332
42652,2S,WW,Perugia,Left,20.0,20.0,4.12
42256,2S,EE,Brown,Right,20.0,20.01,4.144
42256,2S,WW,Brown,Right,20.0,20.031,4.248
42256,2S,EE,Brown,Right,20.0,20.039,4.256
42256,2S,WW,Brown,Right,20.0,20.063,4.217
42256,2S,EE,Brown,Right,20.0,20.058,4.007
42256,2S,WW,Brown,Right,20.0,20.041,4.3
42256,2S,EE,Brown,Right,20.0,20.083,4.154
42256,2S,WW,Brown,Right,20.0,20.057,4.248
42256,2S,EE,Brown,Right,20.0,20.019,4.166
42256,2S,WW,Brown,Right,20.0,20.057,4.304
42256,2S,EE,Brown,Right,20.0,20.008,3.872
42256,2S,WW,Brown,Right,20.0,20.029,4.383
42256,2S,EE,Brown,Right,20.0,20.064,4.051
42256,2S,WW,Brown,Right,20.0,20.039,4.182
42256,2S,EE,Brown,Right,20.0,20.066,3.929
42256,2S,WW,Brown,Right,20.0,20.042,3.862
42649,PSS,EE,Perugia,Left,20.0,20.0,3.909
42649,PSS,WW,Perugia,Left,20.0,20.0,3.928
42649,PSS,EE,Perugia,Left,20.0,20.0,4.002
42649,PSS,WW,Perugia,Left,20.0,20.0,3.546
42649,PSS,EE,Perugia,Left,20.0,20.0,4.002
42649,PSS,WW,Perugia,Left,20.0,20.0,3.983
42649,PSS,WW,Perugia,Left,20.0,20.0,3.983
42649,PSS,EE,Perugia,Left,20.0,20.0,4.021
42649,PSS,WW,Perugia,Left,20.0,20.0,4.002
42649,PSS,EE,Perugia,Left,20.0,20.0,4.002
42649,PSS,WW,Perugia,Left,20.0,20.0,4.021
42649,PSS,EE,Perugia,Left,20.0,20.0,4.002
42257,2S,EE,Brown,Right,20.0,20.047,3.291
42257,2S,WW,Brown,Right,20.0,20.096,4.052
42257,2S,EE,Brown,Right,20.0,20.022,3.938
42257,2S,WW,Brown,Right,20.0,20.038,4.031
42257,2S,EE,Brown,Right,20.0,20.142,4.15
42257,2S,WW,Brown,Right,20.0,20.03,4.197
42257,2S,EE,Brown,Right,20.0,20.071,3.923
42257,2S,WW,Brown,Right,20.0,20.031,3.872
42257,2S,EE,Brown,Right,20.0,20.02,6.467
42257,2S,WW,Brown,Right,20.0,20.025,4.062
42257,2S,EE,Brown,Right,20.0,20.026,4.651
42257,2S,WW,Brown,Right,20.0,20.035,4.129
42257,2S,EE,Brown,Right,20.0,20.056,3.072
42257,2S,WW,Brown,Right,20.0,20.043,4.161
42257,2S,EE,Brown,Right,20.0,20.091,5.222
42257,2S,WW,Brown,Right,20.0,20.013,3.794
42653,2S,EE,HEPHY,Left,,,3.796
42653,2S,WW,HEPHY,Left,,,4.008
42653,2S,EE,HEPHY,Left,,,3.834
42653,2S,WW,HEPHY,Left,,,4.047
42653,2S,EE,HEPHY,Left,,,4.153
42653,2S,WW,HEPHY,Left,,,3.951
42653,2S,EE,HEPHY,Left,,,3.812
42653,2S,WW,HEPHY,Left,,,4.234
42653,2S,EE,HEPHY,Left,,,4.017
42653,2S,WW,HEPHY,Left,,,4.085
42653,2S,EE,HEPHY,Left,,,4.247
42653,2S,WW,HEPHY,Left,,,4.012
42653,2S,EE,HEPHY,Left,,,4.016
42653,2S,WW,HEPHY,Left,,,4.135
42653,2S,EE,HEPHY,Left,,,4.271
42653,2S,WW,HEPHY,Left,,,4.059
42654,2S,EE,HEPHY,Left,,,4.391
42654,2S,WW,HEPHY,Left,,,3.64
42654,2S,EE,HEPHY,Left,,,4.212
42654,2S,WW,HEPHY,Left,,,4.648
42654,2S,EE,HEPHY,Left,,,4.219
42654,2S,WW,HEPHY,Left,,,4.017
42654,2S,EE,HEPHY,Left,,,4.434
42654,2S,WW,HEPHY,Left,,,4.05
42654,2S,EE,HEPHY,Left,,,4.769
42654,2S,WW,HEPHY,Left,,,3.978
42654,2S,EE,HEPHY,Left,,,3.93
42654,2S,WW,HEPHY,Left,,,3.589
42654,2S,EE,HEPHY,Left,,,4.269
42654,2S,WW,HEPHY,Left,,,3.46
42654,2S,EE,HEPHY,Left,,,3.956
42654,2S,WW,HEPHY,Left,,,3.32
42655,2S,EE,HEPHY,Left,,,3.903
42655,2S,WW,HEPHY,Left,,,4.274
42655,2S,EE,HEPHY,Left,,,4.229
42655,2S,WW,HEPHY,Left,,,4.423
42655,2S,EE,HEPHY,Left,,,4.05
42655,2S,WW,HEPHY,Left,,,4.529
42655,2S,EE,HEPHY,Left,,,4.361
42655,2S,WW,HEPHY,Left,,,4.653
42655,2S,EE,HEPHY,Left,,,4.16
42655,2S,WW,HEPHY,Left,,,4.647
42655,2S,EE,HEPHY,Left,,,4.098
42655,2S,WW,HEPHY,Left,,,4.634
42655,2S,EE,HEPHY,Left,,,4.263
42655,2S,WW,HEPHY,Left,,,4.414
42655,2S,EE,HEPHY,Left,,,4.005
42655,2S,WW,HEPHY,Left,,,4.599
42656,2S,EE,HEPHY,Left,,,4.09
42656,2S,WW,HEPHY,Left,,,4.642
42656,2S,EE,HEPHY,Left,,,4.116
42656,2S,WW,HEPHY,Left,,,4.795
42656,2S,EE,HEPHY,Left,,,4.42
42656,2S,WW,HEPHY,Left,,,4.379
42656,2S,EE,HEPHY,Left,,,4.216
42656,2S,WW,HEPHY,Left,,,4.468
42656,2S,EE,HEPHY,Left,,,4.35
42656,2S,WW,HEPHY,Left,,,4.574
42656,2S,EE,HEPHY,Left,,,4.163
42656,2S,WW,HEPHY,Left,,,4.816
42656,2S,EE,HEPHY,Left,,,4.208
42656,2S,WW,HEPHY,Left,,,4.53
42656,2S,EE,HEPHY,Left,,,4.276
42656,2S,WW,HEPHY,Left,,,4.608
42657,2S,EE,Demokritos,Left,22.2,22.2,4.132
42657,2S,WW,Demokritos,Left,22.2,22.2,5.116
42657,2S,EE,Demokritos,Left,22.5,22.5,4.434
42657,2S,WW,Demokritos,Left,22.9,22.9,5.053
42657,2S,EE,Demokritos,Left,23.3,23.3,5.044
42657,2S,WW,Demokritos,Left,23.6,23.6,5.035
42657,2S,EE,Demokritos,Left,24.0,24.0,4.638
42657,2S,WW,Demokritos,Left,24.3,24.3,5.283
42657,2S,EE,Demokritos,Left,21.0,21.0,4.723
42657,2S,WW,Demokritos,Left,22.2,22.2,5.158
42657,2S,EE,Demokritos,Left,22.7,22.7,4.474
42657,2S,WW,Demokritos,Left,23.1,23.1,5.093
42657,2S,EE,Demokritos,Left,23.3,23.3,4.598
42657,2S,WW,Demokritos,Left,23.8,23.8,5.062
42658,2S,EE,Demokritos,Left,24.5,24.5,4.663
42658,2S,WW,Demokritos,Left,24.7,24.7,5.004
42658,2S,EE,Demokritos,Left,23.5,23.5,4.391
42658,2S,WW,Demokritos,Left,24.1,24.1,4.96
42658,2S,EE,Demokritos,Left,24.9,24.9,4.518
42658,2S,WW,Demokritos,Left,21.3,21.3,4.875
42658,2S,EE,Demokritos,Left,24.3,24.3,4.775
42658,2S,WW,Demokritos,Left,24.5,24.5,4.971
42658,2S,EE,Demokritos,Left,22.1,22.1,4.829
42658,2S,WW,Demokritos,Left,22.5,22.5,4.904
42658,2S,EE,Demokritos,Left,24.8,24.8,4.692
42658,2S,WW,Demokritos,Left,25.2,25.2,4.989
42658,2S,EE,Demokritos,Left,23.0,23.0,4.956
42658,2S,WW,Demokritos,Left,23.3,23.3,4.959
42659,2S,EE,Demokritos,Left,22.0,22.0,4.39
42659,2S,WW,Demokritos,Left,22.1,22.1,4.489
42659,2S,EE,Demokritos,Left,22.1,22.1,4.424
42659,2S,WW,Demokritos,Left,22.2,22.2,4.695
42659,2S,EE,Demokritos,Left,20.9,20.9,4.337
42659,2S,WW,Demokritos,Left,21.7,21.7,4.364
42659,2S,EE,Demokritos,Left,22.2,22.2,4.844
42659,2S,WW,Demokritos,Left,22.6,22.6,5.247
42659,2S,EE,Demokritos,Left,22.2,22.2,4.637
42659,2S,WW,Demokritos,Left,22.1,22.1,5.143
42659,2S,EE,Demokritos,Left,23.0,23.0,4.492
42659,2S,WW,Demokritos,Left,23.2,23.2,4.764
42659,2S,EE,Demokritos,Left,22.1,22.1,4.487
42659,2S,WW,Demokritos,Left,22.1,22.1,4.959
42901,2S,EE,Demokritos,Left,24.0,24.0,3.713
42901,2S,WW,Demokritos,Left,24.2,24.2,4.249
42901,2S,EE,Demokritos,Left,23.7,23.7,4.207
42901,2S,WW,Demokritos,Left,24.1,24.1,4.017
42901,2S,EE,Demokritos,Left,24.6,24.6,4.371
42901,2S,WW,Demokritos,Left,21.4,21.4,3.983
42901,2S,EE,Demokritos,Left,22.2,22.2,4.098
42901,2S,WW,Demokritos,Left,22.8,22.8,4.326
42901,2S,EE,Demokritos,Left,23.2,23.2,4.535
42901,2S,WW,Demokritos,Left,23.5,23.5,4.354
42901,2S,EE,Demokritos,Left,20.3,20.3,4.461
42901,2S,WW,Demokritos,Left,21.6,21.6,4.529
42901,2S,EE,Demokritos,Left,22.6,22.6,4.434
42901,2S,WW,Demokritos,Left,23.4,23.4,4.648
42902,2S,EE,Brown,Right,20.0,20.011,3.601
42902,2S,WW,Brown,Right,20.0,20.015,3.644
42902,2S,EE,Brown,Right,20.0,20.018,3.977
42902,2S,WW,Brown,Right,20.0,20.026,4.056
42902,2S,EE,Brown,Right,20.0,20.06,4.065
42902,2S,WW,Brown,Right,20.0,20.025,3.813
42902,2S,EE,Brown,Right,20.0,20.058,4.116
42902,2S,WW,Brown,Right,20.0,20.012,3.84
42902,2S,EE,Brown,Right,20.0,20.008,3.982
42902,2S,WW,Brown,Right,20.0,20.008,4.016
42902,2S,EE,Brown,Right,20.0,20.011,4.095
42902,2S,WW,Brown,Right,20.0,20.02,4.012
42902,2S,EE,Brown,Right,20.0,20.037,3.88
42902,2S,WW,Brown,Right,20.0,20.02,4.079
42902,2S,EE,Brown,Right,20.0,20.083,4.856
42902,2S,WW,Brown,Right,20.0,20.016,3.559
42903,2S,EE,Brown,Right,20.0,20.009,3.833
42903,2S,WW,Brown,Right,20.0,20.005,4.155
42903,2S,EE,Brown,Right,20.0,20.007,4.064
42903,2S,WW,Brown,Right,20.0,20.02,4.059
42903,2S,EE,Brown,Right,20.0,20.017,4.102
42903,2S,WW,Brown,Right,20.0,20.012,4.087
42903,2S,EE,Brown,Right,20.0,20.05,4.098
42903,2S,WW,Brown,Right,20.0,20.021,4.046
42903,2S,EE,Brown,Right,20.0,20.01,3.809
42903,2S,WW,Brown,Right,20.0,20.023,4.013
42903,2S,EE,Brown,Right,20.0,19.985,4.078
42903,2S,WW,Brown,Right,20.0,20.021,4.076
42903,2S,EE,Brown,Right,20.0,20.046,4.112
42903,2S,WW,Brown,Right,20.0,20.025,4.017
42903,2S,EE,Brown,Right,20.0,20.055,4.094
42903,2S,WW,Brown,Right,20.0,20.021,3.978
42649,PSS,WW,Perugia,Left,20.0,20.0,3.983
42649,PSS,EE,Perugia,Left,20.0,20.0,3.965
42649,PSS,WW,Perugia,Left,20.0,20.0,3.965
42649,PSS,EE,Perugia,Left,20.0,20.0,4.002
42649,PSS,WW,Perugia,Left,20.0,20.0,4.002
42899,PSS,EE,Perugia,Left,20.0,20.0,4.08
42899,PSS,WW,Perugia,Left,20.0,20.0,4.161
42899,PSS,EE,Perugia,Left,20.0,20.0,4.041
42899,PSS,WW,Perugia,Left,20.0,20.0,4.041
