batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VI600_NAMPRMM3
41758,2S,WW,Demokritos,Left,21.0,21.0,0.311
41758,2S,EE,Demokritos,Left,21.0,21.0,0.177
41758,2S,WW,Demokritos,Left,20.3,20.3,0.275
41758,2S,EE,Demokritos,Left,22.4,22.4,0.184
41758,2S,WW,Demokritos,Left,23.1,23.1,0.303
41758,2S,EE,Demokritos,Left,23.8,23.8,0.185
41758,2S,WW,Demokritos,Left,24.4,24.4,0.266
42247,2S,EE,Brown,Right,20.0,20.004,0.123
42247,2S,WW,Brown,Right,20.0,20.012,0.211
42247,2S,EE,Brown,Right,20.0,20.008,0.163
42247,2S,WW,Brown,Right,20.0,20.014,0.135
42247,2S,EE,Brown,Right,20.0,20.01,0.146
42247,2S,WW,Brown,Right,20.0,20.004,0.144
42247,2S,EE,Brown,Right,20.0,20.07,0.17
42247,2S,WW,Brown,Right,20.0,20.04,0.186
42247,2S,EE,Brown,Right,20.0,20.005,0.179
42247,2S,WW,Brown,Right,20.0,20.003,0.176
42247,2S,EE,Brown,Right,20.0,20.061,0.16
42247,2S,WW,Brown,Right,20.0,20.046,0.189
42247,2S,EE,Brown,Right,20.0,20.195,0.164
42247,2S,WW,Brown,Right,20.0,20.256,0.144
42247,2S,EE,Brown,Right,20.0,20.309,0.14
42247,2S,WW,Brown,Right,20.0,20.297,0.132
42249,2S,EE,Brown,Right,20.0,20.009,0.17
42249,2S,WW,Brown,Right,20.0,20.003,0.112
42249,2S,EE,Brown,Right,20.0,20.006,0.176
42249,2S,WW,Brown,Right,20.0,20.005,0.116
42249,2S,EE,Brown,Right,20.0,20.007,0.204
42249,2S,WW,Brown,Right,20.0,20.004,0.183
42249,2S,EE,Brown,Right,20.0,20.007,0.178
42249,2S,WW,Brown,Right,20.0,20.005,0.131
42249,2S,EE,Brown,Right,20.0,20.005,0.207
42249,2S,WW,Brown,Right,20.0,20.005,0.152
42249,2S,EE,Brown,Right,20.0,20.024,0.159
42249,2S,WW,Brown,Right,20.0,20.02,0.161
42249,2S,EE,Brown,Right,20.0,20.025,0.168
42249,2S,WW,Brown,Right,20.0,20.042,0.17
42249,2S,EE,Brown,Right,20.0,20.081,0.195
42249,2S,WW,Brown,Right,20.0,20.068,0.185
42251,2S,EE,Brown,Right,20.0,20.003,0.198
42251,2S,WW,Brown,Right,20.0,20.003,0.191
42251,2S,EE,Brown,Right,20.0,20.012,0.157
42251,2S,WW,Brown,Right,20.0,20.005,0.156
42251,2S,EE,Brown,Right,20.0,20.008,0.214
42251,2S,WW,Brown,Right,20.0,20.004,0.206
42251,2S,EE,Brown,Right,20.0,20.008,0.18
42251,2S,WW,Brown,Right,20.0,20.01,0.181
42251,2S,EE,Brown,Right,20.0,20.009,0.21
42251,2S,WW,Brown,Right,20.0,20.012,0.195
42251,2S,EE,Brown,Right,20.0,20.003,0.18
42251,2S,WW,Brown,Right,20.0,20.003,0.111
42251,2S,EE,Brown,Right,20.0,20.003,0.205
42251,2S,WW,Brown,Right,20.0,20.004,0.183
42251,2S,EE,Brown,Right,20.0,20.052,0.172
42251,2S,WW,Brown,Right,20.0,20.057,0.152
42253,2S,EE,Demokritos,Left,22.8,22.8,0.219
42253,2S,WW,Demokritos,Left,22.6,22.6,0.218
42253,2S,EE,Demokritos,Left,22.0,22.0,0.194
42253,2S,WW,Demokritos,Left,21.9,21.9,0.164
42253,2S,EE,Demokritos,Left,22.5,22.5,0.22
42253,2S,WW,Demokritos,Left,22.3,22.3,0.283
42253,2S,EE,Demokritos,Left,21.0,21.0,0.228
42253,2S,WW,Demokritos,Left,21.5,21.5,0.214
42253,2S,EE,Demokritos,Left,22.2,22.2,0.191
42253,2S,WW,Demokritos,Left,22.1,22.1,0.259
42254,2S,EE,Demokritos,Left,20.8,20.8,0.181
42254,2S,WW,Demokritos,Left,21.4,21.4,0.21
42254,2S,EE,Demokritos,Left,21.7,21.7,0.173
42254,2S,WW,Demokritos,Left,21.7,21.7,0.176
42254,2S,EE,Demokritos,Left,21.6,21.6,0.25
42254,2S,WW,Demokritos,Left,21.8,21.8,0.217
42254,2S,EE,Demokritos,Left,21.7,21.7,0.196
42254,2S,WW,Demokritos,Left,21.8,21.8,0.175
42254,2S,EE,Demokritos,Left,21.8,21.8,0.19
42254,2S,WW,Demokritos,Left,21.8,21.8,0.161
42255,2S,EE,Demokritos,Left,21.9,21.9,0.16
42255,2S,WW,Demokritos,Left,21.8,21.8,0.129
42255,2S,EE,Demokritos,Left,21.9,21.9,0.129
42255,2S,WW,Demokritos,Left,21.9,21.9,0.145
42255,2S,EE,Demokritos,Left,20.8,20.8,0.117
42255,2S,WW,Demokritos,Left,21.3,21.3,0.132
42255,2S,EE,Demokritos,Left,21.6,21.6,0.144
42255,2S,WW,Demokritos,Left,21.8,21.8,0.136
42255,2S,EE,Demokritos,Left,21.8,21.8,0.114
42255,2S,WW,Demokritos,Left,21.9,21.9,0.163
42256,2S,EE,Brown,Right,20.0,20.008,0.111
42256,2S,WW,Brown,Right,20.0,20.024,0.097
42256,2S,EE,Brown,Right,20.0,20.034,0.132
42256,2S,WW,Brown,Right,20.0,20.053,0.08
42256,2S,EE,Brown,Right,20.0,20.052,0.111
42256,2S,WW,Brown,Right,20.0,20.033,0.087
42256,2S,EE,Brown,Right,20.0,20.079,0.102
42256,2S,WW,Brown,Right,20.0,20.052,0.099
42256,2S,EE,Brown,Right,20.0,20.018,0.088
42256,2S,WW,Brown,Right,20.0,20.052,0.081
42256,2S,EE,Brown,Right,20.0,20.007,0.087
42256,2S,WW,Brown,Right,20.0,20.021,0.081
42256,2S,EE,Brown,Right,20.0,20.058,0.106
42256,2S,WW,Brown,Right,20.0,20.034,0.101
42256,2S,EE,Brown,Right,20.0,20.059,0.089
42256,2S,WW,Brown,Right,20.0,20.037,0.091
42257,2S,EE,Brown,Right,20.0,20.04,0.048
42257,2S,WW,Brown,Right,20.0,20.086,0.11
42257,2S,EE,Brown,Right,20.0,20.017,0.1
42257,2S,WW,Brown,Right,20.0,20.034,0.081
42257,2S,EE,Brown,Right,20.0,20.131,0.134
42257,2S,WW,Brown,Right,20.0,20.03,0.188
42257,2S,EE,Brown,Right,20.0,20.064,0.104
42257,2S,WW,Brown,Right,20.0,20.031,0.117
42257,2S,EE,Brown,Right,20.0,20.008,0.044
42257,2S,WW,Brown,Right,20.0,20.017,0.153
42257,2S,EE,Brown,Right,20.0,20.019,0.058
42257,2S,WW,Brown,Right,20.0,20.031,0.16
42257,2S,EE,Brown,Right,20.0,20.06,0.071
42257,2S,WW,Brown,Right,20.0,20.041,0.154
42257,2S,EE,Brown,Right,20.0,20.071,0.062
42257,2S,WW,Brown,Right,20.0,20.037,0.144
42657,2S,EE,Demokritos,Left,22.2,22.2,0.145
42657,2S,WW,Demokritos,Left,22.2,22.2,0.106
42657,2S,EE,Demokritos,Left,22.5,22.5,0.158
42657,2S,WW,Demokritos,Left,23.0,23.0,0.088
42657,2S,EE,Demokritos,Left,23.3,23.3,0.183
42657,2S,WW,Demokritos,Left,23.7,23.7,0.083
42657,2S,EE,Demokritos,Left,24.0,24.0,0.164
42657,2S,WW,Demokritos,Left,24.3,24.3,0.17
42657,2S,EE,Demokritos,Left,9999.9,9999.9,0.141
42657,2S,WW,Demokritos,Left,22.2,22.2,0.19
42657,2S,EE,Demokritos,Left,22.7,22.7,0.186
42657,2S,WW,Demokritos,Left,23.0,23.0,0.063
42657,2S,EE,Demokritos,Left,23.3,23.3,0.131
42657,2S,WW,Demokritos,Left,23.8,23.8,0.165
42658,2S,EE,Demokritos,Left,24.5,24.5,0.202
42658,2S,WW,Demokritos,Left,24.7,24.7,0.097
42658,2S,EE,Demokritos,Left,23.5,23.5,0.176
42658,2S,WW,Demokritos,Left,24.1,24.1,0.053
42658,2S,EE,Demokritos,Left,24.9,24.9,0.224
42658,2S,WW,Demokritos,Left,21.2,21.2,0.101
42658,2S,EE,Demokritos,Left,24.3,24.3,0.176
42658,2S,WW,Demokritos,Left,24.5,24.5,0.076
42658,2S,EE,Demokritos,Left,22.0,22.0,0.161
42658,2S,WW,Demokritos,Left,22.5,22.5,0.058
42658,2S,EE,Demokritos,Left,25.0,25.0,0.289
42658,2S,WW,Demokritos,Left,25.1,25.1,0.081
42658,2S,EE,Demokritos,Left,23.0,23.0,0.22
42658,2S,WW,Demokritos,Left,23.3,23.3,0.111
42659,2S,EE,Demokritos,Left,22.0,22.0,0.205
42659,2S,WW,Demokritos,Left,22.1,22.1,0.277
42659,2S,EE,Demokritos,Left,22.1,22.1,0.223
42659,2S,WW,Demokritos,Left,22.2,22.2,0.273
42659,2S,EE,Demokritos,Left,21.1,21.1,0.21
42659,2S,WW,Demokritos,Left,21.7,21.7,0.206
42659,2S,EE,Demokritos,Left,22.2,22.2,0.173
42659,2S,WW,Demokritos,Left,22.6,22.6,0.406
42659,2S,EE,Demokritos,Left,22.2,22.2,0.279
42659,2S,WW,Demokritos,Left,22.2,22.2,0.255
42659,2S,EE,Demokritos,Left,23.0,23.0,0.234
42659,2S,WW,Demokritos,Left,23.3,23.3,0.208
42659,2S,EE,Demokritos,Left,22.2,22.2,0.269
42659,2S,WW,Demokritos,Left,22.1,22.1,0.305
42901,2S,EE,Demokritos,Left,23.9,23.9,0.219
42901,2S,WW,Demokritos,Left,24.3,24.3,0.285
42901,2S,EE,Demokritos,Left,23.7,23.7,0.186
42901,2S,WW,Demokritos,Left,24.1,24.1,0.183
42901,2S,EE,Demokritos,Left,24.6,24.6,0.206
42901,2S,WW,Demokritos,Left,21.5,21.5,0.291
42901,2S,EE,Demokritos,Left,22.2,22.2,0.256
42901,2S,WW,Demokritos,Left,22.8,22.8,0.278
42901,2S,EE,Demokritos,Left,23.2,23.2,0.186
42901,2S,WW,Demokritos,Left,23.5,23.5,0.266
42901,2S,EE,Demokritos,Left,20.3,20.3,0.197
42901,2S,WW,Demokritos,Left,21.6,21.6,0.224
42901,2S,EE,Demokritos,Left,22.6,22.6,0.146
42901,2S,WW,Demokritos,Left,23.5,23.5,0.269
42902,2S,EE,Brown,Right,20.0,20.008,0.064
42902,2S,WW,Brown,Right,20.0,20.011,0.126
42902,2S,EE,Brown,Right,20.0,20.017,0.125
42902,2S,WW,Brown,Right,20.0,20.026,0.127
42902,2S,EE,Brown,Right,20.0,20.048,0.082
42902,2S,WW,Brown,Right,20.0,20.024,0.121
42902,2S,EE,Brown,Right,20.0,20.048,0.104
42902,2S,WW,Brown,Right,20.0,20.013,0.082
42902,2S,EE,Brown,Right,20.0,20.005,0.114
42902,2S,WW,Brown,Right,20.0,20.007,0.074
42902,2S,EE,Brown,Right,20.0,20.012,0.201
42902,2S,WW,Brown,Right,20.0,20.018,0.061
42902,2S,EE,Brown,Right,20.0,20.028,0.081
42902,2S,WW,Brown,Right,20.0,20.018,0.141
42902,2S,EE,Brown,Right,20.0,20.052,0.072
42902,2S,WW,Brown,Right,20.0,20.017,0.06
42903,2S,EE,Brown,Right,20.0,20.005,0.158
42903,2S,WW,Brown,Right,20.0,20.005,0.16
42903,2S,EE,Brown,Right,20.0,20.009,0.183
42903,2S,WW,Brown,Right,20.0,20.016,0.22
42903,2S,EE,Brown,Right,20.0,20.014,0.2
42903,2S,WW,Brown,Right,20.0,20.01,0.203
42903,2S,EE,Brown,Right,20.0,20.047,0.19
42903,2S,WW,Brown,Right,20.0,20.02,0.167
42903,2S,EE,Brown,Right,20.0,20.012,0.136
42903,2S,WW,Brown,Right,20.0,20.019,0.162
42903,2S,EE,Brown,Right,20.0,19.998,0.211
42903,2S,WW,Brown,Right,20.0,20.017,0.227
42903,2S,EE,Brown,Right,20.0,20.047,0.217
42903,2S,WW,Brown,Right,20.0,20.025,0.152
42903,2S,EE,Brown,Right,20.0,20.055,0.16
42903,2S,WW,Brown,Right,20.0,20.02,0.18
42904,2S,EE,Brown,Right,20.0,20.005,0.054
42904,2S,WW,Brown,Right,20.0,20.007,0.07
42904,2S,EE,Brown,Right,20.0,20.012,0.073
42904,2S,WW,Brown,Right,20.0,20.027,0.069
42904,2S,EE,Brown,Right,20.0,20.011,0.1
42904,2S,WW,Brown,Right,20.0,20.006,0.094
42904,2S,EE,Brown,Right,20.0,20.062,0.148
42904,2S,WW,Brown,Right,20.0,20.033,0.089
42904,2S,EE,Brown,Right,20.0,20.006,0.115
42904,2S,WW,Brown,Right,20.0,20.015,0.093
42904,2S,EE,Brown,Right,20.0,20.008,0.044
42904,2S,WW,Brown,Right,20.0,20.011,0.116
42904,2S,EE,Brown,Right,20.0,20.065,0.07
42904,2S,WW,Brown,Right,20.0,20.054,0.121
42904,2S,EE,Brown,Right,20.0,20.052,0.086
42904,2S,WW,Brown,Right,20.0,20.052,0.102
42905,2S,EE,Brown,Right,20.0,20.024,0.075
42905,2S,WW,Brown,Right,20.0,20.051,0.106
42905,2S,EE,Brown,Right,20.0,20.017,0.157
42905,2S,WW,Brown,Right,20.0,20.039,0.152
42905,2S,EE,Brown,Right,20.0,20.081,0.203
42905,2S,WW,Brown,Right,20.0,20.06,0.121
42905,2S,EE,Brown,Right,20.0,20.079,0.147
42905,2S,WW,Brown,Right,20.0,20.045,0.09
42905,2S,EE,Brown,Right,20.0,20.008,0.147
42905,2S,WW,Brown,Right,20.0,20.024,0.144
42905,2S,EE,Brown,Right,20.0,20.007,0.091
42905,2S,WW,Brown,Right,20.0,20.019,0.118
42905,2S,EE,Brown,Right,20.0,20.067,0.166
42905,2S,WW,Brown,Right,20.0,20.051,0.114
42905,2S,EE,Brown,Right,20.0,20.066,0.148
42905,2S,WW,Brown,Right,20.0,20.051,0.111
42906,2S,EE,Demokritos,Left,17.9,17.9,0.247
42906,2S,WW,Demokritos,Left,19.0,19.0,0.269
42906,2S,EE,Demokritos,Left,20.3,20.3,0.172
42906,2S,WW,Demokritos,Left,21.3,21.3,0.141
42906,2S,EE,Demokritos,Left,20.3,20.3,0.175
42906,2S,WW,Demokritos,Left,21.0,21.0,0.213
42906,2S,EE,Demokritos,Left,21.5,21.5,0.201
42906,2S,WW,Demokritos,Left,22.1,22.1,0.21
42906,2S,EE,Demokritos,Left,22.0,22.0,0.19
42906,2S,WW,Demokritos,Left,22.4,22.4,0.218
42906,2S,EE,Demokritos,Left,22.3,22.3,0.191
42906,2S,WW,Demokritos,Left,22.6,22.6,0.261
42906,2S,EE,Demokritos,Left,22.6,22.6,0.147
42906,2S,WW,Demokritos,Left,22.8,22.8,0.271
42907,2S,EE,Demokritos,Left,19.9,19.9,0.159
42907,2S,WW,Demokritos,Left,21.0,21.0,0.171
42907,2S,EE,Demokritos,Left,20.6,20.6,0.148
42907,2S,WW,Demokritos,Left,21.8,21.8,0.135
42907,2S,EE,Demokritos,Left,21.5,21.5,0.13
42907,2S,WW,Demokritos,Left,22.0,22.0,0.144
42907,2S,EE,Demokritos,Left,22.4,22.4,0.189
42907,2S,WW,Demokritos,Left,22.7,22.7,0.137
42907,2S,EE,Demokritos,Left,22.9,22.9,0.172
42907,2S,WW,Demokritos,Left,23.1,23.1,0.189
42907,2S,EE,Demokritos,Left,22.2,22.2,0.157
42907,2S,WW,Demokritos,Left,22.3,22.3,0.218
42907,2S,EE,Demokritos,Left,22.6,22.6,0.159
42907,2S,WW,Demokritos,Left,22.7,22.7,0.159
42908,2S,EE,Brown,Right,20.0,20.006,0.129
42908,2S,WW,Brown,Right,20.0,20.009,0.071
42908,2S,EE,Brown,Right,20.0,20.029,0.141
42908,2S,WW,Brown,Right,20.0,20.058,0.115
42908,2S,EE,Brown,Right,20.0,20.037,0.129
42908,2S,WW,Brown,Right,20.0,20.026,0.078
42908,2S,EE,Brown,Right,20.0,20.085,0.14
42908,2S,WW,Brown,Right,20.0,20.057,0.092
42908,2S,EE,Brown,Right,20.0,20.009,0.096
42908,2S,WW,Brown,Right,20.0,20.009,0.075
42908,2S,EE,Brown,Right,20.0,20.015,0.148
42908,2S,WW,Brown,Right,20.0,20.033,0.156
42908,2S,EE,Brown,Right,20.0,20.025,0.175
42908,2S,WW,Brown,Right,20.0,20.019,0.11
42908,2S,EE,Brown,Right,20.0,20.067,0.135
42908,2S,WW,Brown,Right,20.0,20.039,0.129
42909,2S,EE,Brown,Right,20.0,20.014,0.139
42909,2S,WW,Brown,Right,20.0,20.015,0.113
42909,2S,EE,Brown,Right,20.0,20.016,0.171
42909,2S,WW,Brown,Right,20.0,20.032,0.069
42909,2S,EE,Brown,Right,20.0,20.049,0.163
42909,2S,WW,Brown,Right,20.0,20.034,0.057
42909,2S,EE,Brown,Right,20.0,20.065,0.116
42909,2S,WW,Brown,Right,20.0,20.035,0.115
42909,2S,EE,Brown,Right,20.0,20.007,0.117
42909,2S,WW,Brown,Right,20.0,20.015,0.151
42909,2S,EE,Brown,Right,20.0,20.02,0.089
42909,2S,WW,Brown,Right,20.0,20.041,0.141
42909,2S,EE,Brown,Right,20.0,20.05,0.161
42909,2S,WW,Brown,Right,20.0,20.03,0.113
42909,2S,EE,Brown,Right,20.0,20.078,0.159
42909,2S,WW,Brown,Right,20.0,20.043,0.104
43264,2S,EE,Demokritos,Left,17.4,17.4,0.109
43264,2S,WW,Demokritos,Left,17.9,17.9,0.102
43264,2S,EE,Demokritos,Left,17.3,17.3,0.132
43264,2S,WW,Demokritos,Left,18.2,18.2,0.116
43264,2S,EE,Demokritos,Left,18.4,18.4,0.301
43264,2S,WW,Demokritos,Left,18.7,18.7,0.046
43264,2S,EE,Demokritos,Left,18.7,18.7,0.09
43264,2S,WW,Demokritos,Left,19.2,19.2,0.034
43264,2S,EE,Demokritos,Left,19.0,19.0,0.055
43264,2S,WW,Demokritos,Left,19.2,19.2,0.061
43264,2S,EE,Demokritos,Left,17.5,17.5,0.188
43264,2S,WW,Demokritos,Left,20.3,20.3,0.108
43264,2S,EE,Demokritos,Left,15.7,15.7,0.101
43264,2S,WW,Demokritos,Left,16.5,16.5,0.065
43266,2S,EE,Demokritos,Left,21.4,21.4,0.124
43266,2S,WW,Demokritos,Left,22.0,22.0,0.175
43266,2S,EE,Demokritos,Left,22.2,22.2,0.196
43266,2S,WW,Demokritos,Left,22.2,22.2,0.161
43266,2S,EE,Demokritos,Left,20.9,20.9,0.177
43266,2S,WW,Demokritos,Left,21.1,21.1,0.144
43266,2S,EE,Demokritos,Left,17.9,17.9,0.327
43266,2S,WW,Demokritos,Left,19.6,19.6,0.146
43266,2S,EE,Demokritos,Left,14.5,14.5,0.083
43266,2S,WW,Demokritos,Left,15.3,15.3,0.092
43266,2S,EE,Demokritos,Left,18.9,18.9,0.108
43266,2S,WW,Demokritos,Left,20.3,20.3,0.135
43266,2S,EE,Demokritos,Left,20.4,20.4,0.173
43266,2S,WW,Demokritos,Left,21.3,21.3,0.134
43269,2S,EE,Brown,Right,20.0,20.009,0.16
43269,2S,WW,Brown,Right,20.0,20.016,0.181
43269,2S,EE,Brown,Right,20.0,20.007,0.168
43269,2S,WW,Brown,Right,20.0,20.013,0.156
43269,2S,EE,Brown,Right,20.0,20.044,0.185
43269,2S,WW,Brown,Right,20.0,20.031,0.227
43269,2S,EE,Brown,Right,20.0,20.03,0.138
43269,2S,WW,Brown,Right,20.0,20.019,0.195
43269,2S,EE,Brown,Right,20.0,20.006,0.132
43269,2S,WW,Brown,Right,20.0,20.009,0.161
43269,2S,EE,Brown,Right,20.0,20.007,0.167
43269,2S,WW,Brown,Right,20.0,20.012,0.209
43269,2S,EE,Brown,Right,20.0,20.025,0.195
43269,2S,WW,Brown,Right,20.0,20.018,0.191
43269,2S,EE,Brown,Right,20.0,20.027,0.158
43269,2S,WW,Brown,Right,20.0,20.012,0.24
43272,2S,EE,Brown,Right,20.0,20.006,0.157
43272,2S,WW,Brown,Right,20.0,20.007,0.198
43272,2S,EE,Brown,Right,20.0,20.013,0.167
43272,2S,WW,Brown,Right,20.0,20.029,0.156
43272,2S,EE,Brown,Right,20.0,20.026,0.186
43272,2S,WW,Brown,Right,20.0,20.016,0.152
43272,2S,EE,Brown,Right,20.0,20.055,0.187
43272,2S,WW,Brown,Right,20.0,20.025,0.143
43272,2S,EE,Brown,Right,20.0,20.012,0.158
43272,2S,WW,Brown,Right,20.0,20.023,0.178
43272,2S,EE,Brown,Right,20.0,20.002,0.241
43272,2S,WW,Brown,Right,20.0,20.006,0.179
43272,2S,EE,Brown,Right,20.0,20.061,0.2
43272,2S,WW,Brown,Right,20.0,20.034,0.162
43272,2S,EE,Brown,Right,20.0,20.019,0.234
43272,2S,WW,Brown,Right,20.0,20.016,0.178
43273,2S,EE,Brown,Right,20.0,20.006,0.145
43273,2S,WW,Brown,Right,20.0,20.007,0.148
43273,2S,EE,Brown,Right,20.0,20.008,0.145
43273,2S,WW,Brown,Right,20.0,20.016,0.15
43273,2S,EE,Brown,Right,20.0,20.008,0.215
43273,2S,WW,Brown,Right,20.0,20.007,0.096
43273,2S,EE,Brown,Right,20.0,20.041,0.154
43273,2S,WW,Brown,Right,20.0,20.023,0.121
43273,2S,EE,Brown,Right,20.0,20.006,0.152
43273,2S,WW,Brown,Right,20.0,20.01,0.152
43273,2S,EE,Brown,Right,20.0,20.036,0.209
43273,2S,WW,Brown,Right,20.0,20.014,0.166
43274,2S,EE,Brown,Right,20.0,20.004,0.107
43274,2S,WW,Brown,Right,20.0,20.006,0.082
43274,2S,EE,Brown,Right,20.0,20.006,0.182
43274,2S,WW,Brown,Right,20.0,20.012,0.125
43274,2S,EE,Brown,Right,20.0,20.013,0.066
43274,2S,WW,Brown,Right,20.0,20.008,0.073
43274,2S,EE,Brown,Right,20.0,20.007,0.106
43274,2S,WW,Brown,Right,20.0,20.011,0.068
43274,2S,EE,Brown,Right,20.0,20.037,0.147
43274,2S,WW,Brown,Right,20.0,20.022,0.064
43274,2S,EE,Brown,Right,20.0,20.035,0.222
43274,2S,WW,Brown,Right,20.0,20.017,0.103
43275,2S,EE,Brown,Right,20.0,20.005,0.162
43275,2S,WW,Brown,Right,20.0,20.006,0.186
43275,2S,EE,Brown,Right,20.0,20.01,0.216
43275,2S,WW,Brown,Right,20.0,20.021,0.158
43275,2S,EE,Brown,Right,20.0,20.019,0.187
43275,2S,WW,Brown,Right,20.0,20.015,0.212
43275,2S,EE,Brown,Right,20.0,20.009,0.179
43275,2S,WW,Brown,Right,20.0,20.018,0.117
43275,2S,EE,Brown,Right,20.0,20.042,0.198
43275,2S,WW,Brown,Right,20.0,20.024,0.215
43275,2S,EE,Brown,Right,20.0,20.044,0.242
43275,2S,WW,Brown,Right,20.0,20.021,0.22
43276,2S,EE,Brown,Right,20.0,20.009,0.135
43276,2S,WW,Brown,Right,20.0,19.883,0.104
43276,2S,EE,Brown,Right,20.0,20.006,0.165
43276,2S,WW,Brown,Right,20.0,20.011,0.154
43276,2S,EE,Brown,Right,20.0,19.968,0.095
43276,2S,WW,Brown,Right,20.0,19.98,0.112
43276,2S,EE,Brown,Right,20.0,20.037,0.141
43276,2S,WW,Brown,Right,20.0,20.022,0.108
43276,2S,EE,Brown,Right,20.0,20.007,0.141
43276,2S,WW,Brown,Right,20.0,20.009,0.129
43276,2S,EE,Brown,Right,20.0,20.008,0.12
43276,2S,WW,Brown,Right,20.0,20.006,0.147
43276,2S,EE,Brown,Right,20.0,20.02,0.14
43276,2S,WW,Brown,Right,20.0,20.017,0.11
43276,2S,EE,Brown,Right,20.0,20.02,0.158
43276,2S,WW,Brown,Right,20.0,20.021,0.192
43277,2S,EE,Brown,Right,20.0,20.007,0.136
43277,2S,WW,Brown,Right,20.0,20.013,0.142
43277,2S,EE,Brown,Right,20.0,20.006,0.11
43277,2S,WW,Brown,Right,20.0,20.008,0.146
43277,2S,EE,Brown,Right,20.0,20.039,0.103
43277,2S,WW,Brown,Right,20.0,20.024,0.123
43277,2S,EE,Brown,Right,20.0,20.031,0.086
43277,2S,WW,Brown,Right,20.0,20.02,0.111
43277,2S,EE,Brown,Right,20.0,20.008,0.106
43277,2S,WW,Brown,Right,20.0,20.018,0.155
43277,2S,EE,Brown,Right,20.0,20.005,0.141
43277,2S,WW,Brown,Right,20.0,20.01,0.145
43277,2S,EE,Brown,Right,20.0,20.04,0.076
43277,2S,WW,Brown,Right,20.0,20.021,0.11
43277,2S,EE,Brown,Right,20.0,20.039,0.081
43277,2S,WW,Brown,Right,20.0,20.025,0.124
43836,2S,EE,Demokritos,Left,17.2,17.2,0.16
43836,2S,WW,Demokritos,Left,18.0,18.0,0.097
43836,2S,EE,Demokritos,Left,18.4,18.4,0.198
43836,2S,WW,Demokritos,Left,18.7,18.7,0.199
43836,2S,EE,Demokritos,Left,17.1,17.1,0.264
43836,2S,WW,Demokritos,Left,18.5,18.5,0.287
43836,2S,EE,Demokritos,Left,15.7,15.7,0.238
43836,2S,WW,Demokritos,Left,16.4,16.4,0.095
43836,2S,EE,Demokritos,Left,19.0,19.0,0.195
43836,2S,WW,Demokritos,Left,16.0,16.0,0.095
43836,2S,EE,Demokritos,Left,17.5,17.5,0.295
43836,2S,WW,Demokritos,Left,18.0,18.0,0.258
43837,2S,EE,Demokritos,Left,20.0,20.0,0.257
43837,2S,WW,Demokritos,Left,20.1,20.1,0.218
43837,2S,EE,Demokritos,Left,18.5,18.5,0.219
43837,2S,WW,Demokritos,Left,19.5,19.5,0.195
43837,2S,EE,Demokritos,Left,20.0,20.0,0.239
43837,2S,WW,Demokritos,Left,20.6,20.6,0.299
43837,2S,EE,Demokritos,Left,20.5,20.5,0.303
43837,2S,WW,Demokritos,Left,20.7,20.7,0.241
43837,2S,EE,Demokritos,Left,21.1,21.1,0.27
43837,2S,WW,Demokritos,Left,21.2,21.2,0.246
43837,2S,EE,Demokritos,Left,20.9,20.9,0.171
43837,2S,WW,Demokritos,Left,21.0,21.0,0.237
44174,2S,EE,Brown,Right,20.0,20.007,0.146
44174,2S,WW,Brown,Right,20.0,20.003,0.136
44174,2S,EE,Brown,Right,20.0,20.014,0.099
44174,2S,WW,Brown,Right,20.0,20.03,0.204
44174,2S,EE,Brown,Right,20.0,20.01,0.074
44174,2S,WW,Brown,Right,20.0,20.008,0.142
44174,2S,EE,Brown,Right,20.0,20.063,0.17
44174,2S,WW,Brown,Right,20.0,20.04,0.117
44174,2S,EE,Brown,Right,20.0,20.008,0.209
44174,2S,WW,Brown,Right,20.0,20.018,0.154
44174,2S,EE,Brown,Right,20.0,20.006,0.059
44174,2S,WW,Brown,Right,20.0,20.007,0.15
44174,2S,EE,Brown,Right,20.0,20.052,0.167
44174,2S,WW,Brown,Right,20.0,20.04,0.107
44174,2S,EE,Brown,Right,20.0,20.027,0.169
44174,2S,WW,Brown,Right,20.0,20.024,0.161
44175,2S,EE,Brown,Right,20.0,20.008,0.101
44175,2S,WW,Brown,Right,20.0,20.016,0.139
44175,2S,EE,Brown,Right,20.0,20.012,0.142
44175,2S,WW,Brown,Right,20.0,20.027,0.129
44175,2S,EE,Brown,Right,20.0,20.049,0.147
44175,2S,WW,Brown,Right,20.0,20.022,0.1
44175,2S,EE,Brown,Right,20.0,20.057,0.155
44175,2S,WW,Brown,Right,20.0,20.031,0.105
44175,2S,EE,Brown,Right,20.0,20.007,0.136
44175,2S,WW,Brown,Right,20.0,20.013,0.126
44175,2S,EE,Brown,Right,20.0,20.007,0.152
44175,2S,WW,Brown,Right,20.0,20.023,0.137
44175,2S,EE,Brown,Right,20.0,20.036,0.16
44175,2S,WW,Brown,Right,20.0,20.025,0.13
44175,2S,EE,Brown,Right,20.0,20.064,0.146
44175,2S,WW,Brown,Right,20.0,20.052,0.14
44169,2S,EE,Brown,Right,20.0,20.006,0.154
44169,2S,WW,Brown,Right,20.0,20.007,0.178
44169,2S,EE,Brown,Right,20.0,20.009,0.152
44169,2S,WW,Brown,Right,20.0,20.02,0.167
