batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,I600_PAMPR
41729,PSS,WW,Brown,Right,20.0,20.007,0.241519
41729,PSS,EE,Brown,Right,20.0,20.017,0.228415
41729,PSS,WW,Brown,Right,20.0,20.005,0.235362
42240,PSS,EE,Brown,Right,20.0,20.004,0.243369
42240,PSS,WW,Brown,Right,20.0,20.005,0.236015
42240,PSS,EE,Brown,Right,20.0,20.006,0.313421
42240,PSS,WW,Brown,Right,20.0,20.006,0.27477
42240,PSS,EE,Brown,Right,20.0,20.018,0.24207900000000002
42240,PSS,WW,Brown,Right,20.0,20.004,0.257613
42240,PSS,EE,Brown,Right,20.0,20.021,0.212627
42240,PSS,WW,Brown,Right,20.0,20.007,0.107423
42240,PSS,EE,Brown,Right,20.0,20.002,0.328913
42240,PSS,WW,Brown,Right,20.0,20.006,0.222374
42240,PSS,EE,Brown,Left,20.0,20.009,0.16348
42240,PSS,WW,Brown,Right,20.0,20.006,0.2802
42240,PSS,EE,Brown,Right,20.0,20.007,0.358526
42240,PSS,WW,Brown,Right,20.0,20.004,0.30340100000000003
42240,PSS,EE,Brown,Right,20.0,20.022,0.33230000000000004
42240,PSS,WW,Brown,Right,20.0,20.006,0.202223
41751,2S,EE,Brown,Right,20.0,20.059,0.350255
41751,2S,WW,Brown,Right,20.0,20.095,0.193252
41751,2S,EE,Brown,Right,20.0,20.099,0.273171
41751,2S,WW,Brown,Right,20.0,20.117,0.35595
41751,2S,EE,Brown,Right,20.0,20.02,0.36113799999999996
41751,2S,WW,Brown,Right,20.0,20.073,0.29402999999999996
41751,2S,EE,Brown,Right,20.0,20.159,0.395471
41751,2S,WW,Brown,Right,20.0,20.079,0.38106900000000005
41751,2S,EE,Brown,Right,20.0,20.128,0.283216
41751,2S,WW,Brown,Right,20.0,20.116,0.218537
41751,2S,EE,Brown,Right,20.0,20.135,0.266144
41751,2S,WW,Brown,Right,20.0,20.114,0.279616
41755,2S,EE,Brown,Right,20.0,20.111,0.212344
41755,2S,WW,Brown,Right,20.0,20.148,0.18052
41755,2S,EE,Brown,Right,20.0,20.099,0.315942
41755,2S,WW,Brown,Right,20.0,20.144,0.09342
41755,2S,EE,Brown,Right,20.0,20.189,0.18568199999999999
41755,2S,WW,Brown,Right,20.0,20.168,0.249464
41755,2S,EE,Brown,Right,20.0,20.181,0.267102
41755,2S,WW,Brown,Right,20.0,20.158,0.068191
41755,2S,EE,Brown,Right,20.0,20.104,0.223581
41755,2S,WW,Brown,Right,20.0,20.14,0.08954300000000001
41755,2S,EE,Brown,Right,20.0,20.134,0.230183
41755,2S,WW,Brown,Right,20.0,20.171,0.10129300000000001
41755,2S,EE,Brown,Right,20.0,20.176,0.226893
41755,2S,WW,Brown,Right,20.0,20.15,0.10724500000000001
41755,2S,EE,Brown,Right,20.0,20.202,0.287941
41755,2S,WW,Brown,Right,20.0,20.17,0.184257
41756,2S,EE,Demokritos,Left,23.2,23.2,0.253346
41756,2S,WW,Demokritos,Left,23.0,23.0,0.381425
41756,2S,EE,Demokritos,Left,19.3,19.3,0.261834
41756,2S,WW,Demokritos,Left,20.2,20.2,0.15985
41756,2S,EE,Demokritos,Left,20.7,20.7,0.325606
41756,2S,WW,Demokritos,Left,20.9,20.9,0.413614
41756,2S,EE,Demokritos,Left,22.6,22.6,0.32193099999999997
41756,2S,WW,Demokritos,Left,22.2,22.2,0.39163
41756,2S,EE,Demokritos,Left,21.9,21.9,0.27626
41756,2S,WW,Demokritos,Left,21.6,21.6,0.230223
41756,2S,EE,Demokritos,Left,21.5,21.5,0.208454
41756,2S,WW,Demokritos,Left,21.3,21.3,0.366921
41756,2S,EE,Demokritos,Left,20.9,20.9,0.273421
41756,2S,WW,Demokritos,Left,21.4,21.4,0.488325
41757,2S,EE,Demokritos,Left,22.4,22.4,0.620414
41757,2S,WW,Demokritos,Left,22.2,22.2,0.649992
41757,2S,EE,Demokritos,Left,21.6,21.6,0.7067060000000001
41757,2S,WW,Demokritos,Left,21.5,21.5,0.634126
41757,2S,EE,Demokritos,Left,21.5,21.5,0.433987
41757,2S,WW,Demokritos,Left,21.4,21.4,0.367865
41757,2S,EE,Demokritos,Left,22.0,22.0,0.31062
41757,2S,WW,Demokritos,Left,21.8,21.8,0.5197780000000001
41757,2S,EE,Demokritos,Left,21.6,21.6,0.309801
41757,2S,WW,Demokritos,Left,21.6,21.6,0.944549
41757,2S,EE,Demokritos,Left,23.2,23.2,0.5785650000000001
41757,2S,WW,Demokritos,Left,22.5,22.5,0.561582
41757,2S,EE,Demokritos,Left,19.8,19.8,0.634336
41757,2S,WW,Demokritos,Left,20.3,20.3,0.321407
41758,2S,EE,Demokritos,Left,20.7,20.7,0.273728
41758,2S,WW,Demokritos,Left,20.9,20.9,0.563472
41758,2S,EE,Demokritos,Left,21.0,21.0,0.402167
41758,2S,WW,Demokritos,Left,21.6,21.6,0.496547
41758,2S,EE,Demokritos,Left,20.6,20.6,0.141176
41758,2S,WW,Demokritos,Left,20.8,20.8,0.430756
41758,2S,EE,Demokritos,Left,20.8,20.8,0.401187
41758,2S,WW,Demokritos,Left,21.0,21.0,0.583736
41758,2S,EE,Demokritos,Left,21.0,21.0,0.331352
41758,2S,WW,Demokritos,Left,20.3,20.3,0.514717
41758,2S,EE,Demokritos,Left,22.4,22.4,0.34456000000000003
41758,2S,WW,Demokritos,Left,23.1,23.1,0.568116
41758,2S,EE,Demokritos,Left,23.8,23.8,0.347312
41758,2S,WW,Demokritos,Left,24.4,24.4,0.499637
42247,2S,EE,Brown,Right,20.0,20.004,0.223079
42247,2S,WW,Brown,Right,20.0,20.012,0.38225200000000004
42247,2S,EE,Brown,Right,20.0,20.008,0.294582
42247,2S,WW,Brown,Right,20.0,20.014,0.24501900000000001
42247,2S,EE,Brown,Right,20.0,20.01,0.26396600000000003
42247,2S,WW,Brown,Right,20.0,20.004,0.26075
42247,2S,EE,Brown,Right,20.0,20.07,0.308724
42247,2S,WW,Brown,Right,20.0,20.04,0.336272
42247,2S,EE,Brown,Right,20.0,20.005,0.323906
42247,2S,WW,Brown,Right,20.0,20.003,0.318243
42247,2S,EE,Brown,Right,20.0,20.061,0.29044600000000004
42247,2S,WW,Brown,Right,20.0,20.046,0.342399
42247,2S,EE,Brown,Right,20.0,20.195,0.296531
42247,2S,WW,Brown,Right,20.0,20.256,0.260548
42247,2S,EE,Brown,Right,20.0,20.309,0.254611
42247,2S,WW,Brown,Right,20.0,20.297,0.238867
42249,2S,EE,Brown,Right,20.0,20.009,0.30858300000000005
42249,2S,WW,Brown,Right,20.0,20.003,0.202722
42249,2S,EE,Brown,Right,20.0,20.006,0.319818
42249,2S,WW,Brown,Right,20.0,20.005,0.21005500000000002
42249,2S,EE,Brown,Right,20.0,20.007,0.36960899999999997
42249,2S,WW,Brown,Right,20.0,20.004,0.331206
42249,2S,EE,Brown,Right,20.0,20.007,0.322487
42249,2S,WW,Brown,Right,20.0,20.005,0.236935
42249,2S,EE,Brown,Right,20.0,20.005,0.374887
42249,2S,WW,Brown,Right,20.0,20.005,0.275218
42249,2S,EE,Brown,Right,20.0,20.024,0.288663
42249,2S,WW,Brown,Right,20.0,20.02,0.291656
42249,2S,EE,Brown,Right,20.0,20.025,0.304068
42249,2S,WW,Brown,Right,20.0,20.042,0.308371
42249,2S,EE,Brown,Right,20.0,20.081,0.353362
42249,2S,WW,Brown,Right,20.0,20.068,0.336181
42251,2S,EE,Brown,Right,20.0,20.003,0.359288
42251,2S,WW,Brown,Right,20.0,20.003,0.345775
42251,2S,EE,Brown,Right,20.0,20.012,0.283667
42251,2S,WW,Brown,Right,20.0,20.005,0.282445
42251,2S,EE,Brown,Right,20.0,20.008,0.388419
42251,2S,WW,Brown,Right,20.0,20.004,0.373954
42251,2S,EE,Brown,Right,20.0,20.008,0.325715
42251,2S,WW,Brown,Right,20.0,20.01,0.328587
42251,2S,EE,Brown,Right,20.0,20.009,0.380016
42251,2S,WW,Brown,Right,20.0,20.012,0.353006
42251,2S,EE,Brown,Right,20.0,20.003,0.326838
42251,2S,WW,Brown,Right,20.0,20.003,0.200305
42251,2S,EE,Brown,Right,20.0,20.003,0.371606
42251,2S,WW,Brown,Right,20.0,20.004,0.331938
42251,2S,EE,Brown,Right,20.0,20.052,0.312258
42251,2S,WW,Brown,Right,20.0,20.057,0.275849
42253,2S,EE,Demokritos,Left,22.8,22.8,0.40983300000000006
42253,2S,WW,Demokritos,Left,22.6,22.6,0.408942
42253,2S,EE,Demokritos,Left,22.0,22.0,0.364653
42253,2S,WW,Demokritos,Left,21.9,21.9,0.306725
42253,2S,EE,Demokritos,Left,22.5,22.5,0.412785
42253,2S,WW,Demokritos,Left,22.3,22.3,0.531226
42253,2S,EE,Demokritos,Left,21.0,21.0,0.42780399999999996
42253,2S,WW,Demokritos,Left,21.5,21.5,0.400781
42253,2S,EE,Demokritos,Left,22.2,22.2,0.358607
42253,2S,WW,Demokritos,Left,22.1,22.1,0.48633800000000005
42254,2S,EE,Demokritos,Left,20.8,20.8,0.338918
42254,2S,WW,Demokritos,Left,21.4,21.4,0.393394
42254,2S,EE,Demokritos,Left,21.7,21.7,0.32493
42254,2S,WW,Demokritos,Left,21.7,21.7,0.329415
42254,2S,EE,Demokritos,Left,21.6,21.6,0.46951
42254,2S,WW,Demokritos,Left,21.8,21.8,0.40739600000000004
42254,2S,EE,Demokritos,Left,21.7,21.7,0.367099
42254,2S,WW,Demokritos,Left,21.8,21.8,0.32873700000000006
42254,2S,EE,Demokritos,Left,21.8,21.8,0.357143
42254,2S,WW,Demokritos,Left,21.8,21.8,0.30205000000000004
42255,2S,EE,Demokritos,Left,21.9,21.9,0.299984
42255,2S,WW,Demokritos,Left,21.8,21.8,0.24141900000000002
42255,2S,EE,Demokritos,Left,21.9,21.9,0.241333
42255,2S,WW,Demokritos,Left,21.9,21.9,0.27169
42255,2S,EE,Demokritos,Left,20.8,20.8,0.22027000000000002
42255,2S,WW,Demokritos,Left,21.3,21.3,0.247855
42255,2S,EE,Demokritos,Left,21.6,21.6,0.269067
42255,2S,WW,Demokritos,Left,21.8,21.8,0.254827
42255,2S,EE,Demokritos,Left,21.8,21.8,0.21453
42255,2S,WW,Demokritos,Left,21.9,21.9,0.305564
42256,2S,EE,Brown,Right,20.0,20.008,0.200539
42256,2S,WW,Brown,Right,20.0,20.024,0.175119
42256,2S,EE,Brown,Right,20.0,20.034,0.23944300000000002
42256,2S,WW,Brown,Right,20.0,20.053,0.145635
42256,2S,EE,Brown,Right,20.0,20.052,0.200879
42256,2S,WW,Brown,Right,20.0,20.033,0.157867
42256,2S,EE,Brown,Right,20.0,20.079,0.18429800000000002
42256,2S,WW,Brown,Right,20.0,20.052,0.179404
42256,2S,EE,Brown,Right,20.0,20.018,0.15937700000000002
42256,2S,WW,Brown,Right,20.0,20.052,0.14735800000000002
42256,2S,EE,Brown,Right,20.0,20.007,0.15732
42256,2S,WW,Brown,Right,20.0,20.021,0.14590899999999998
42256,2S,EE,Brown,Right,20.0,20.058,0.19144
42256,2S,WW,Brown,Right,20.0,20.034,0.18347900000000003
42256,2S,EE,Brown,Right,20.0,20.059,0.16068700000000002
42256,2S,WW,Brown,Right,20.0,20.037,0.16475399999999998
42257,2S,EE,Brown,Right,20.0,20.04,0.08668899999999999
42257,2S,WW,Brown,Right,20.0,20.086,0.20006100000000002
42257,2S,EE,Brown,Right,20.0,20.017,0.18210300000000001
42257,2S,WW,Brown,Right,20.0,20.034,0.147211
42257,2S,EE,Brown,Right,20.0,20.131,0.24364
42257,2S,WW,Brown,Right,20.0,20.03,0.33986500000000003
42257,2S,EE,Brown,Right,20.0,20.064,0.188999
42257,2S,WW,Brown,Right,20.0,20.031,0.212498
42257,2S,EE,Brown,Right,20.0,20.008,0.080293
42257,2S,WW,Brown,Right,20.0,20.017,0.276974
42257,2S,EE,Brown,Right,20.0,20.019,0.105628
42257,2S,WW,Brown,Right,20.0,20.031,0.289286
42257,2S,EE,Brown,Right,20.0,20.06,0.128119
42257,2S,WW,Brown,Right,20.0,20.041,0.278415
42257,2S,EE,Brown,Right,20.0,20.071,0.111966
42257,2S,WW,Brown,Right,20.0,20.037,0.26032299999999997
42657,2S,EE,Demokritos,Left,22.2,22.2,0.27212400000000003
42657,2S,WW,Demokritos,Left,22.2,22.2,0.19846100000000003
42657,2S,EE,Demokritos,Left,22.5,22.5,0.296448
42657,2S,WW,Demokritos,Left,23.0,23.0,0.164272
42657,2S,EE,Demokritos,Left,23.3,23.3,0.343806
42657,2S,WW,Demokritos,Left,23.7,23.7,0.156308
42657,2S,EE,Demokritos,Left,24.0,24.0,0.308322
42657,2S,WW,Demokritos,Left,24.3,24.3,0.31843200000000005
42657,2S,EE,Demokritos,Left,9999.9,9999.9,0.264453
42657,2S,WW,Demokritos,Left,22.2,22.2,0.356243
42657,2S,EE,Demokritos,Left,22.7,22.7,0.349177
42657,2S,WW,Demokritos,Left,23.0,23.0,0.11829900000000002
42657,2S,EE,Demokritos,Left,23.3,23.3,0.246421
42657,2S,WW,Demokritos,Left,23.8,23.8,0.308481
42658,2S,EE,Demokritos,Left,24.5,24.5,0.37845100000000004
42658,2S,WW,Demokritos,Left,24.7,24.7,0.181896
42658,2S,EE,Demokritos,Left,23.5,23.5,0.330756
42658,2S,WW,Demokritos,Left,24.1,24.1,0.09874200000000001
42658,2S,EE,Demokritos,Left,24.9,24.9,0.419677
42658,2S,WW,Demokritos,Left,21.2,21.2,0.189422
42658,2S,EE,Demokritos,Left,24.3,24.3,0.330756
42658,2S,WW,Demokritos,Left,24.5,24.5,0.141987
42658,2S,EE,Demokritos,Left,22.0,22.0,0.301545
42658,2S,WW,Demokritos,Left,22.5,22.5,0.10836799999999999
42658,2S,EE,Demokritos,Left,25.0,25.0,0.5427240000000001
42658,2S,WW,Demokritos,Left,25.1,25.1,0.15146
42658,2S,EE,Demokritos,Left,23.0,23.0,0.413094
42658,2S,WW,Demokritos,Left,23.3,23.3,0.20891300000000002
42659,2S,EE,Demokritos,Left,22.0,22.0,0.385301
42659,2S,WW,Demokritos,Left,22.1,22.1,0.519963
42659,2S,EE,Demokritos,Left,22.1,22.1,0.418288
42659,2S,WW,Demokritos,Left,22.2,22.2,0.511271
42659,2S,EE,Demokritos,Left,21.1,21.1,0.394496
42659,2S,WW,Demokritos,Left,21.7,21.7,0.38611500000000004
42659,2S,EE,Demokritos,Left,22.2,22.2,0.32411399999999996
42659,2S,WW,Demokritos,Left,22.6,22.6,0.7613200000000001
42659,2S,EE,Demokritos,Left,22.2,22.2,0.523981
42659,2S,WW,Demokritos,Left,22.2,22.2,0.47727300000000006
42659,2S,EE,Demokritos,Left,23.0,23.0,0.438413
42659,2S,WW,Demokritos,Left,23.3,23.3,0.390293
42659,2S,EE,Demokritos,Left,22.2,22.2,0.5036200000000001
42659,2S,WW,Demokritos,Left,22.1,22.1,0.571665
42901,2S,EE,Demokritos,Left,23.9,23.9,0.410032
42901,2S,WW,Demokritos,Left,24.3,24.3,0.5342
42901,2S,EE,Demokritos,Left,23.7,23.7,0.348717
42901,2S,WW,Demokritos,Left,24.1,24.1,0.34319
42901,2S,EE,Demokritos,Left,24.6,24.6,0.385529
42901,2S,WW,Demokritos,Left,21.5,21.5,0.546082
42901,2S,EE,Demokritos,Left,22.2,22.2,0.479638
42901,2S,WW,Demokritos,Left,22.8,22.8,0.521028
42901,2S,EE,Demokritos,Left,23.2,23.2,0.348491
42901,2S,WW,Demokritos,Left,23.5,23.5,0.499046
42901,2S,EE,Demokritos,Left,20.3,20.3,0.369575
42901,2S,WW,Demokritos,Left,21.6,21.6,0.420733
42901,2S,EE,Demokritos,Left,22.6,22.6,0.273305
42901,2S,WW,Demokritos,Left,23.5,23.5,0.503959
42902,2S,EE,Brown,Right,20.0,20.008,0.115872
42902,2S,WW,Brown,Right,20.0,20.011,0.22805699999999998
42902,2S,EE,Brown,Right,20.0,20.017,0.225664
42902,2S,WW,Brown,Right,20.0,20.026,0.22968700000000003
42902,2S,EE,Brown,Right,20.0,20.048,0.147823
42902,2S,WW,Brown,Right,20.0,20.024,0.218781
42902,2S,EE,Brown,Right,20.0,20.048,0.187751
42902,2S,WW,Brown,Right,20.0,20.013,0.148719
42902,2S,EE,Brown,Right,20.0,20.005,0.206415
42902,2S,WW,Brown,Right,20.0,20.007,0.13485400000000003
42902,2S,EE,Brown,Right,20.0,20.012,0.36509800000000003
42902,2S,WW,Brown,Right,20.0,20.018,0.110086
42902,2S,EE,Brown,Right,20.0,20.028,0.147697
42902,2S,WW,Brown,Right,20.0,20.018,0.256258
42902,2S,EE,Brown,Right,20.0,20.052,0.13069999999999998
42902,2S,WW,Brown,Right,20.0,20.017,0.108132
42903,2S,EE,Brown,Right,20.0,20.005,0.28723899999999997
42903,2S,WW,Brown,Right,20.0,20.005,0.290899
42903,2S,EE,Brown,Right,20.0,20.009,0.331675
42903,2S,WW,Brown,Right,20.0,20.016,0.39898100000000003
42903,2S,EE,Brown,Right,20.0,20.014,0.362161
42903,2S,WW,Brown,Right,20.0,20.01,0.367315
42903,2S,EE,Brown,Right,20.0,20.047,0.34501
42903,2S,WW,Brown,Right,20.0,20.02,0.303468
42903,2S,EE,Brown,Right,20.0,20.012,0.24597200000000002
42903,2S,WW,Brown,Right,20.0,20.019,0.29403500000000005
42903,2S,EE,Brown,Right,20.0,19.998,0.382788
42903,2S,WW,Brown,Right,20.0,20.017,0.41223000000000004
42903,2S,EE,Brown,Right,20.0,20.047,0.392784
42903,2S,WW,Brown,Right,20.0,20.025,0.275117
42903,2S,EE,Brown,Right,20.0,20.055,0.290636
42903,2S,WW,Brown,Right,20.0,20.02,0.32555900000000004
42904,2S,EE,Brown,Right,20.0,20.005,0.098588
42904,2S,WW,Brown,Right,20.0,20.007,0.126417
42904,2S,EE,Brown,Right,20.0,20.012,0.131486
42904,2S,WW,Brown,Right,20.0,20.027,0.124496
42904,2S,EE,Brown,Right,20.0,20.011,0.180385
42904,2S,WW,Brown,Right,20.0,20.006,0.17087100000000002
42904,2S,EE,Brown,Right,20.0,20.062,0.26754
42904,2S,WW,Brown,Right,20.0,20.033,0.16147999999999998
42904,2S,EE,Brown,Right,20.0,20.006,0.20804
42904,2S,WW,Brown,Right,20.0,20.015,0.168783
42904,2S,EE,Brown,Right,20.0,20.008,0.080023
42904,2S,WW,Brown,Right,20.0,20.011,0.210356
42904,2S,EE,Brown,Right,20.0,20.065,0.126164
42904,2S,WW,Brown,Right,20.0,20.054,0.21968000000000001
42904,2S,EE,Brown,Right,20.0,20.052,0.15646600000000002
42904,2S,WW,Brown,Right,20.0,20.052,0.184346
42905,2S,EE,Brown,Right,20.0,20.024,0.13540700000000003
42905,2S,WW,Brown,Right,20.0,20.051,0.19163300000000003
42905,2S,EE,Brown,Right,20.0,20.017,0.285034
42905,2S,WW,Brown,Right,20.0,20.039,0.276055
42905,2S,EE,Brown,Right,20.0,20.081,0.367453
42905,2S,WW,Brown,Right,20.0,20.06,0.220065
42905,2S,EE,Brown,Right,20.0,20.079,0.266812
42905,2S,WW,Brown,Right,20.0,20.045,0.16318100000000002
42905,2S,EE,Brown,Right,20.0,20.008,0.266183
42905,2S,WW,Brown,Right,20.0,20.024,0.261016
42905,2S,EE,Brown,Right,20.0,20.007,0.165464
42905,2S,WW,Brown,Right,20.0,20.019,0.213857
42905,2S,EE,Brown,Right,20.0,20.067,0.301203
42905,2S,WW,Brown,Right,20.0,20.051,0.20600000000000002
42905,2S,EE,Brown,Right,20.0,20.066,0.268642
42905,2S,WW,Brown,Right,20.0,20.051,0.20149100000000003
42906,2S,EE,Demokritos,Left,17.9,17.9,0.464026
42906,2S,WW,Demokritos,Left,19.0,19.0,0.503743
42906,2S,EE,Demokritos,Left,20.3,20.3,0.323241
42906,2S,WW,Demokritos,Left,21.3,21.3,0.264657
42906,2S,EE,Demokritos,Left,20.3,20.3,0.327407
42906,2S,WW,Demokritos,Left,21.0,21.0,0.398805
42906,2S,EE,Demokritos,Left,21.5,21.5,0.376027
42906,2S,WW,Demokritos,Left,22.1,22.1,0.393568
42906,2S,EE,Demokritos,Left,22.0,22.0,0.356477
42906,2S,WW,Demokritos,Left,22.4,22.4,0.408537
42906,2S,EE,Demokritos,Left,22.3,22.3,0.35751700000000003
42906,2S,WW,Demokritos,Left,22.6,22.6,0.489986
42906,2S,EE,Demokritos,Left,22.6,22.6,0.274754
42906,2S,WW,Demokritos,Left,22.8,22.8,0.508615
42907,2S,EE,Demokritos,Left,19.9,19.9,0.29841500000000004
42907,2S,WW,Demokritos,Left,21.0,21.0,0.320836
42907,2S,EE,Demokritos,Left,20.6,20.6,0.27669900000000003
42907,2S,WW,Demokritos,Left,21.8,21.8,0.25258400000000003
42907,2S,EE,Demokritos,Left,21.5,21.5,0.243974
42907,2S,WW,Demokritos,Left,22.0,22.0,0.270692
42907,2S,EE,Demokritos,Left,22.4,22.4,0.355197
42907,2S,WW,Demokritos,Left,22.7,22.7,0.25617700000000004
42907,2S,EE,Demokritos,Left,22.9,22.9,0.321733
42907,2S,WW,Demokritos,Left,23.1,23.1,0.354763
42907,2S,EE,Demokritos,Left,22.2,22.2,0.294204
42907,2S,WW,Demokritos,Left,22.3,22.3,0.40875900000000004
42907,2S,EE,Demokritos,Left,22.6,22.6,0.298597
42907,2S,WW,Demokritos,Left,22.7,22.7,0.29842
42908,2S,EE,Brown,Right,20.0,20.006,0.23350200000000002
42908,2S,WW,Brown,Right,20.0,20.009,0.129178
42908,2S,EE,Brown,Right,20.0,20.029,0.256334
42908,2S,WW,Brown,Right,20.0,20.058,0.209126
42908,2S,EE,Brown,Right,20.0,20.037,0.233808
42908,2S,WW,Brown,Right,20.0,20.026,0.14164500000000002
42908,2S,EE,Brown,Right,20.0,20.085,0.253608
42908,2S,WW,Brown,Right,20.0,20.057,0.167216
42908,2S,EE,Brown,Right,20.0,20.009,0.173437
42908,2S,WW,Brown,Right,20.0,20.009,0.135906
42908,2S,EE,Brown,Right,20.0,20.015,0.26832100000000003
42908,2S,WW,Brown,Right,20.0,20.033,0.283536
42908,2S,EE,Brown,Right,20.0,20.025,0.316684
42908,2S,WW,Brown,Right,20.0,20.019,0.200236
42908,2S,EE,Brown,Right,20.0,20.067,0.244288
42908,2S,WW,Brown,Right,20.0,20.039,0.234184
42909,2S,EE,Brown,Right,20.0,20.014,0.252075
42909,2S,WW,Brown,Right,20.0,20.015,0.205255
42909,2S,EE,Brown,Right,20.0,20.016,0.310575
42909,2S,WW,Brown,Right,20.0,20.032,0.12424500000000001
42909,2S,EE,Brown,Right,20.0,20.049,0.29499400000000003
42909,2S,WW,Brown,Right,20.0,20.034,0.102654
42909,2S,EE,Brown,Right,20.0,20.065,0.20951499999999998
42909,2S,WW,Brown,Right,20.0,20.035,0.208323
42909,2S,EE,Brown,Right,20.0,20.007,0.2114
42909,2S,WW,Brown,Right,20.0,20.015,0.27313400000000004
42909,2S,EE,Brown,Right,20.0,20.02,0.161174
42909,2S,WW,Brown,Right,20.0,20.041,0.254986
42909,2S,EE,Brown,Right,20.0,20.05,0.29225599999999996
42909,2S,WW,Brown,Right,20.0,20.03,0.205072
42909,2S,EE,Brown,Right,20.0,20.078,0.288968
42909,2S,WW,Brown,Right,20.0,20.043,0.188622
43264,2S,EE,Demokritos,Left,17.4,17.4,0.205215
43264,2S,WW,Demokritos,Left,17.9,17.9,0.190942
43264,2S,EE,Demokritos,Left,17.3,17.3,0.247201
43264,2S,WW,Demokritos,Left,18.2,18.2,0.21788
43264,2S,EE,Demokritos,Left,18.4,18.4,0.5635209999999999
43264,2S,WW,Demokritos,Left,18.7,18.7,0.086172
43264,2S,EE,Demokritos,Left,18.7,18.7,0.16855699999999998
43264,2S,WW,Demokritos,Left,19.2,19.2,0.064529
43264,2S,EE,Demokritos,Left,19.0,19.0,0.10344
43264,2S,WW,Demokritos,Left,19.2,19.2,0.113916
43264,2S,EE,Demokritos,Left,17.5,17.5,0.35339
43264,2S,WW,Demokritos,Left,20.3,20.3,0.201879
43264,2S,EE,Demokritos,Left,15.7,15.7,0.190199
43264,2S,WW,Demokritos,Left,16.5,16.5,0.122287
43266,2S,EE,Demokritos,Left,21.4,21.4,0.232472
43266,2S,WW,Demokritos,Left,22.0,22.0,0.32841699999999996
43266,2S,EE,Demokritos,Left,22.2,22.2,0.367134
43266,2S,WW,Demokritos,Left,22.2,22.2,0.301006
43266,2S,EE,Demokritos,Left,20.9,20.9,0.331146
43266,2S,WW,Demokritos,Left,21.1,21.1,0.270613
43266,2S,EE,Demokritos,Left,17.9,17.9,0.612198
43266,2S,WW,Demokritos,Left,19.6,19.6,0.27281500000000003
43266,2S,EE,Demokritos,Left,14.5,14.5,0.156107
43266,2S,WW,Demokritos,Left,15.3,15.3,0.172939
43266,2S,EE,Demokritos,Left,18.9,18.9,0.20245
43266,2S,WW,Demokritos,Left,20.3,20.3,0.253294
43266,2S,EE,Demokritos,Left,20.4,20.4,0.324941
43266,2S,WW,Demokritos,Left,21.3,21.3,0.25158600000000003
43269,2S,EE,Brown,Right,20.0,20.009,0.289422
43269,2S,WW,Brown,Right,20.0,20.016,0.328436
43269,2S,EE,Brown,Right,20.0,20.007,0.304291
43269,2S,WW,Brown,Right,20.0,20.013,0.28269900000000003
43269,2S,EE,Brown,Right,20.0,20.044,0.334728
43269,2S,WW,Brown,Right,20.0,20.031,0.410782
43269,2S,EE,Brown,Right,20.0,20.03,0.250992
43269,2S,WW,Brown,Right,20.0,20.019,0.35433400000000004
43269,2S,EE,Brown,Right,20.0,20.006,0.238465
43269,2S,WW,Brown,Right,20.0,20.009,0.29141500000000004
43269,2S,EE,Brown,Right,20.0,20.007,0.302846
43269,2S,WW,Brown,Right,20.0,20.012,0.37934100000000004
43269,2S,EE,Brown,Right,20.0,20.025,0.353306
43269,2S,WW,Brown,Right,20.0,20.018,0.347089
43269,2S,EE,Brown,Right,20.0,20.027,0.286721
43269,2S,WW,Brown,Right,20.0,20.012,0.43512900000000004
43272,2S,EE,Brown,Right,20.0,20.006,0.285082
43272,2S,WW,Brown,Right,20.0,20.007,0.35968700000000003
43272,2S,EE,Brown,Right,20.0,20.013,0.30355000000000004
43272,2S,WW,Brown,Right,20.0,20.029,0.281997
43272,2S,EE,Brown,Right,20.0,20.026,0.33649599999999996
43272,2S,WW,Brown,Right,20.0,20.016,0.275277
43272,2S,EE,Brown,Right,20.0,20.055,0.338486
43272,2S,WW,Brown,Right,20.0,20.025,0.25857100000000005
43272,2S,EE,Brown,Right,20.0,20.012,0.286887
43272,2S,WW,Brown,Right,20.0,20.023,0.32239100000000004
43272,2S,EE,Brown,Right,20.0,20.002,0.437407
43272,2S,WW,Brown,Right,20.0,20.006,0.323936
43272,2S,EE,Brown,Right,20.0,20.061,0.362587
43272,2S,WW,Brown,Right,20.0,20.034,0.294178
43272,2S,EE,Brown,Right,20.0,20.019,0.423697
43272,2S,WW,Brown,Right,20.0,20.016,0.322033
43273,2S,EE,Brown,Right,20.0,20.006,0.26257100000000005
43273,2S,WW,Brown,Right,20.0,20.007,0.26804300000000003
43273,2S,EE,Brown,Right,20.0,20.008,0.263522
43273,2S,WW,Brown,Right,20.0,20.016,0.271775
43273,2S,EE,Brown,Right,20.0,20.008,0.389195
43273,2S,WW,Brown,Right,20.0,20.007,0.173642
43273,2S,EE,Brown,Right,20.0,20.041,0.27996
43273,2S,WW,Brown,Right,20.0,20.023,0.219332
43273,2S,EE,Brown,Right,20.0,20.006,0.275073
43273,2S,WW,Brown,Right,20.0,20.01,0.27475299999999997
43273,2S,EE,Brown,Right,20.0,20.036,0.37855300000000003
43273,2S,WW,Brown,Right,20.0,20.014,0.300371
