batch_number,Type,Orientation,Location,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,CAC_PFRD
46804,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.354
46804,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.292
46804,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.31
46804,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.317
46804,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.317
46231,PSP,EE,Demokritos,CAP_W,Left,23.0,23.0,2.44824
46231,PSP,WW,Demokritos,CAP_W,Left,23.1,23.1,2.47127
46231,PSP,EE,Demokritos,CAP_W,Left,23.2,23.2,2.46696
46231,PSP,WW,Demokritos,CAP_W,Left,24.1,24.1,2.43431
46231,PSP,EE,Demokritos,CAP_W,Left,24.0,24.0,2.46608
46231,PSP,WW,Demokritos,CAP_W,Left,23.6,23.6,2.4698
46231,PSP,EE,Demokritos,CAP_W,Left,22.8,22.8,2.46078
46231,PSP,WW,Demokritos,CAP_W,Left,22.7,22.7,2.4301
46231,PSP,EE,Demokritos,CAP_W,Left,25.8,25.8,2.46931
46231,PSP,WW,Demokritos,CAP_W,Left,25.7,25.7,2.43931
46231,PSP,EE,Demokritos,CAP_W,Left,25.3,25.3,2.46059
46231,PSP,WW,Demokritos,CAP_W,Left,25.0,25.0,2.45402
46231,PSP,EE,Demokritos,CAP_W,Left,24.7,24.7,2.4502
46231,PSP,WW,Demokritos,CAP_W,Left,24.4,24.4,2.4898
46231,PSP,EE,Demokritos,CAP_W,Left,23.1,23.1,2.45569
46231,PSP,WW,Demokritos,CAP_W,Left,22.8,22.8,2.47716
46805,2S,EE,Brown,CAP_W,Right,20.0,20.001,2.276
46805,2S,WW,Brown,CAP_W,Right,20.0,20.004,2.416
46805,2S,EE,Brown,CAP_W,Right,20.0,20.002,2.368
46805,2S,WW,Brown,CAP_W,Right,20.0,20.004,2.421
46805,2S,EE,Brown,CAP_W,Right,20.0,20.016,2.411
46805,2S,WW,Brown,CAP_W,Right,20.0,20.013,2.441
46805,2S,EE,Brown,CAP_W,Right,20.0,20.01,2.411
46805,2S,WW,Brown,CAP_W,Right,20.0,20.01,2.444
46805,2S,EE,Brown,CAP_W,Right,20.0,20.005,2.394
46805,2S,WW,Brown,CAP_W,Right,20.0,20.011,2.444
46805,2S,EE,Brown,CAP_W,Right,20.0,20.041,2.404
46805,2S,WW,Brown,CAP_W,Right,20.0,20.04,2.453
46805,2S,EE,Brown,CAP_W,Right,20.0,20.009,2.403
46805,2S,WW,Brown,CAP_W,Right,20.0,20.0,2.437
46806,2S,EE,Brown,CAP_W,Right,20.0,20.014,2.341
46806,2S,WW,Brown,CAP_W,Right,20.0,20.002,2.384
46806,2S,EE,Brown,CAP_W,Right,20.0,20.005,2.347
46806,2S,WW,Brown,CAP_W,Right,20.0,20.012,2.414
46806,2S,EE,Brown,CAP_W,Right,20.0,20.003,2.382
46806,2S,WW,Brown,CAP_W,Right,20.0,20.004,2.41
46806,2S,EE,Brown,CAP_W,Right,20.0,20.031,2.387
46806,2S,WW,Brown,CAP_W,Right,20.0,20.018,2.419
46806,2S,EE,Brown,CAP_W,Right,20.0,20.008,2.386
46806,2S,WW,Brown,CAP_W,Right,20.0,20.007,2.403
46806,2S,EE,Brown,CAP_W,Right,20.0,20.003,2.372
46806,2S,WW,Brown,CAP_W,Right,20.0,20.002,2.403
46806,2S,EE,Brown,CAP_W,Right,20.0,20.0,2.365
46806,2S,WW,Brown,CAP_W,Right,20.0,20.002,2.422
46806,2S,EE,Brown,CAP_W,Right,20.0,20.004,2.382
46806,2S,WW,Brown,CAP_W,Right,20.0,20.004,2.418
46807,2S,EE,Brown,CAP_W,Right,20.0,20.014,2.335
46807,2S,WW,Brown,CAP_W,Right,20.0,20.007,2.394
46807,2S,EE,Brown,CAP_W,Right,20.0,20.002,2.344
46807,2S,WW,Brown,CAP_W,Right,20.0,20.006,2.398
46807,2S,EE,Brown,CAP_W,Right,20.0,20.003,2.362
46807,2S,WW,Brown,CAP_W,Right,20.0,20.002,2.391
46807,2S,EE,Brown,CAP_W,Right,20.0,20.005,2.363
46807,2S,WW,Brown,CAP_W,Right,20.0,20.003,2.401
46807,2S,EE,Brown,CAP_W,Right,20.0,20.003,2.344
46807,2S,WW,Brown,CAP_W,Right,20.0,20.007,2.407
46807,2S,EE,Brown,CAP_W,Right,20.0,20.008,2.309
46807,2S,WW,Brown,CAP_W,Right,20.0,20.003,2.412
46807,2S,EE,Brown,CAP_W,Right,20.0,20.007,2.351
46807,2S,WW,Brown,CAP_W,Right,20.0,20.006,2.424
46807,2S,EE,Brown,CAP_W,Right,20.0,20.003,2.384
46807,2S,WW,Brown,CAP_W,Right,20.0,20.004,2.426
46808,2S,EE,Brown,CAP_W,Right,20.0,19.999,2.337
46808,2S,WW,Brown,CAP_W,Right,20.0,19.999,2.384
46808,2S,EE,Brown,CAP_W,Right,20.0,20.013,2.366
46808,2S,WW,Brown,CAP_W,Right,20.0,20.003,2.402
46808,2S,EE,Brown,CAP_W,Right,20.0,19.999,2.388
46808,2S,WW,Brown,CAP_W,Right,20.0,19.999,2.404
46808,2S,EE,Brown,CAP_W,Right,20.0,20.007,2.401
46808,2S,WW,Brown,CAP_W,Right,20.0,20.002,2.412
46808,2S,EE,Brown,CAP_W,Right,20.0,20.002,2.338
46808,2S,WW,Brown,CAP_W,Right,20.0,20.013,2.388
46808,2S,EE,Brown,CAP_W,Right,20.0,20.004,2.374
46808,2S,WW,Brown,CAP_W,Right,20.0,20.004,2.421
46808,2S,EE,Brown,CAP_W,Right,20.0,20.004,2.375
46808,2S,WW,Brown,CAP_W,Right,20.0,20.006,2.427
46808,2S,EE,Brown,CAP_W,Right,20.0,20.017,2.37
46808,2S,WW,Brown,CAP_W,Right,20.0,20.007,2.416
46809,2S,EE,HEPHY,CAP_W,Left,,,2.419
46809,2S,WW,HEPHY,CAP_W,Left,,,2.42
46809,2S,EE,HEPHY,CAP_W,Left,,,2.446
46809,2S,WW,HEPHY,CAP_W,Left,,,2.406
46809,2S,EE,HEPHY,CAP_W,Left,,,2.376
46809,2S,WW,HEPHY,CAP_W,Left,,,2.369
46809,2S,EE,HEPHY,CAP_W,Left,,,2.373
46809,2S,WW,HEPHY,CAP_W,Left,,,2.392
46809,2S,EE,HEPHY,CAP_W,Left,,,2.437
46809,2S,WW,HEPHY,CAP_W,Left,,,2.39
46809,2S,EE,HEPHY,CAP_W,Left,,,2.442
46809,2S,WW,HEPHY,CAP_W,Left,,,2.441
46809,2S,EE,HEPHY,CAP_W,Left,,,2.363
46809,2S,WW,HEPHY,CAP_W,Left,,,2.404
46809,2S,EE,HEPHY,CAP_W,Left,,,2.38
46809,2S,WW,HEPHY,CAP_W,Left,,,2.398
46810,2S,EE,HEPHY,CAP_W,Left,,,2.463
46810,2S,WW,HEPHY,CAP_W,Left,,,2.422
46810,2S,EE,HEPHY,CAP_W,Left,,,2.458
46810,2S,WW,HEPHY,CAP_W,Left,,,2.425
46810,2S,EE,HEPHY,CAP_W,Left,,,2.412
46810,2S,WW,HEPHY,CAP_W,Left,,,2.417
46810,2S,EE,HEPHY,CAP_W,Left,,,2.452
46810,2S,WW,HEPHY,CAP_W,Left,,,2.434
46810,2S,EE,HEPHY,CAP_W,Left,,,2.385
46810,2S,WW,HEPHY,CAP_W,Left,,,2.419
46810,2S,EE,HEPHY,CAP_W,Left,,,2.459
46810,2S,WW,HEPHY,CAP_W,Left,,,2.436
46810,2S,EE,HEPHY,CAP_W,Left,,,2.382
46810,2S,WW,HEPHY,CAP_W,Left,,,2.405
46810,2S,EE,HEPHY,CAP_W,Left,,,2.392
46810,2S,WW,HEPHY,CAP_W,Left,,,2.398
46967,2S,EE,HEPHY,CAP_W,Left,,,2.606
46967,2S,WW,HEPHY,CAP_W,Left,,,2.527
46967,2S,EE,HEPHY,CAP_W,Left,,,2.612
46967,2S,WW,HEPHY,CAP_W,Left,,,2.475
46967,2S,EE,HEPHY,CAP_W,Left,,,2.555
46967,2S,WW,HEPHY,CAP_W,Left,,,2.526
46967,2S,EE,HEPHY,CAP_W,Left,,,2.564
46967,2S,WW,HEPHY,CAP_W,Left,,,2.517
46967,2S,EE,HEPHY,CAP_W,Left,,,2.611
46967,2S,WW,HEPHY,CAP_W,Left,,,2.557
46967,2S,EE,HEPHY,CAP_W,Left,,,2.604
46967,2S,WW,HEPHY,CAP_W,Left,,,2.528
46967,2S,EE,HEPHY,CAP_W,Left,,,2.521
46967,2S,WW,HEPHY,CAP_W,Left,,,2.505
46967,2S,EE,HEPHY,CAP_W,Left,,,2.487
46967,2S,WW,HEPHY,CAP_W,Left,,,2.438
46968,2S,EE,HEPHY,CAP_W,Left,,,2.586
46968,2S,WW,HEPHY,CAP_W,Left,,,2.524
46968,2S,EE,HEPHY,CAP_W,Left,,,2.563
46968,2S,WW,HEPHY,CAP_W,Left,,,2.495
46968,2S,EE,HEPHY,CAP_W,Left,,,2.521
46968,2S,WW,HEPHY,CAP_W,Left,,,2.48
46968,2S,EE,HEPHY,CAP_W,Left,,,2.497
46968,2S,WW,HEPHY,CAP_W,Left,,,2.502
46968,2S,EE,HEPHY,CAP_W,Left,,,2.593
46968,2S,WW,HEPHY,CAP_W,Left,,,2.513
46968,2S,EE,HEPHY,CAP_W,Left,,,2.578
46968,2S,WW,HEPHY,CAP_W,Left,,,2.539
46968,2S,EE,HEPHY,CAP_W,Left,,,2.506
46968,2S,WW,HEPHY,CAP_W,Left,,,2.511
46968,2S,EE,HEPHY,CAP_W,Left,,,2.506
46968,2S,WW,HEPHY,CAP_W,Left,,,2.507
46969,2S,EE,Demokritos,CAP_W,Left,22.4,22.4,2.45853
46969,2S,WW,Demokritos,CAP_W,Left,23.0,23.0,2.45412
46969,2S,EE,Demokritos,CAP_W,Left,22.3,22.3,2.44647
46969,2S,WW,Demokritos,CAP_W,Left,22.4,22.4,2.45088
46969,2S,EE,Demokritos,CAP_W,Left,22.3,22.3,2.46608
46969,2S,WW,Demokritos,CAP_W,Left,22.4,22.4,2.45265
46969,2S,EE,Demokritos,CAP_W,Left,22.6,22.6,2.46647
46969,2S,WW,Demokritos,CAP_W,Left,22.5,22.5,2.46529
46969,2S,EE,Demokritos,CAP_W,Left,22.4,22.4,2.45088
46969,2S,WW,Demokritos,CAP_W,Left,21.7,21.7,2.47676
46969,2S,EE,Demokritos,CAP_W,Left,22.5,22.5,2.4698
46969,2S,WW,Demokritos,CAP_W,Left,22.4,22.4,2.47098
46969,2S,EE,Demokritos,CAP_W,Left,22.4,22.4,2.47637
46969,2S,WW,Demokritos,CAP_W,Left,22.7,22.7,2.46078
46970,2S,EE,Demokritos,CAP_W,Left,22.4,22.4,2.45029
46970,2S,WW,Demokritos,CAP_W,Left,21.6,21.6,2.46392
46970,2S,EE,Demokritos,CAP_W,Left,22.9,22.9,2.45608
46970,2S,WW,Demokritos,CAP_W,Left,23.1,23.1,2.46412
46970,2S,EE,Demokritos,CAP_W,Left,22.7,22.7,2.45902
46970,2S,WW,Demokritos,CAP_W,Left,21.6,21.6,2.45392
46970,2S,EE,Demokritos,CAP_W,Left,22.9,22.9,2.46931
46970,2S,WW,Demokritos,CAP_W,Left,23.1,23.1,2.4552
46970,2S,EE,Demokritos,CAP_W,Left,23.2,23.2,2.45843
46970,2S,WW,Demokritos,CAP_W,Left,23.3,23.3,2.43725
46970,2S,EE,Demokritos,CAP_W,Left,23.3,23.3,2.44471
46970,2S,WW,Demokritos,CAP_W,Left,23.3,23.3,2.44402
46970,2S,EE,Demokritos,CAP_W,Left,22.3,22.3,2.44431
46970,2S,WW,Demokritos,CAP_W,Left,22.7,22.7,2.45127
46971,2S,EE,Demokritos,CAP_W,Left,23.4,23.4,2.47059
46971,2S,WW,Demokritos,CAP_W,Left,23.6,23.6,2.46657
46971,2S,EE,Demokritos,CAP_W,Left,23.5,23.5,2.44539
46971,2S,WW,Demokritos,CAP_W,Left,23.1,23.1,2.47
46971,2S,EE,Demokritos,CAP_W,Left,21.7,21.7,2.44118
46971,2S,WW,Demokritos,CAP_W,Left,22.4,22.4,2.45657
46971,2S,EE,Demokritos,CAP_W,Left,23.2,23.2,2.46333
46971,2S,WW,Demokritos,CAP_W,Left,23.2,23.2,2.45892
46971,2S,EE,Demokritos,CAP_W,Left,23.2,23.2,2.47304
46971,2S,WW,Demokritos,CAP_W,Left,21.4,21.4,2.46333
46971,2S,EE,Demokritos,CAP_W,Left,22.8,22.8,2.44588
46971,2S,WW,Demokritos,CAP_W,Left,23.0,23.0,2.44618
46971,2S,EE,Demokritos,CAP_W,Left,22.3,22.3,2.48333
46971,2S,WW,Demokritos,CAP_W,Left,22.7,22.7,2.46569
46795,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.266
46795,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.294
46795,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.257
46795,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.31
46795,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.263
46795,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.331
46795,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.265
46795,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.293
46796,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.252
46796,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.302
46796,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.26
46796,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.254
46796,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.266
46796,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.295
46797,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.291
46797,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.243
46797,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.29
46797,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.233
46797,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.272
46797,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.249
46797,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.295
46797,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.295
47345,PSS,EE,Brown,CAP_W,Right,20.0,20.0,2.297
47345,PSS,WW,Brown,CAP_W,Right,20.0,20.006,2.372
47345,PSS,EE,Brown,CAP_W,Right,20.0,20.004,2.291
47345,PSS,WW,Brown,CAP_W,Right,20.0,20.003,2.326
47345,PSS,EE,Brown,CAP_W,Right,20.0,20.005,2.326
47345,PSS,WW,Brown,CAP_W,Right,20.0,20.006,2.379
47345,PSS,EE,Brown,CAP_W,Right,20.0,20.002,2.347
47345,PSS,WW,Brown,CAP_W,Right,20.0,20.003,2.377
47345,PSS,EE,Brown,CAP_W,Right,20.0,20.004,2.326
47345,PSS,WW,Brown,CAP_W,Right,20.0,20.008,2.356
47345,PSS,EE,Brown,CAP_W,Right,20.0,20.01,2.333
47345,PSS,WW,Brown,CAP_W,Right,20.0,20.004,2.383
46232,PSP,EE,Brown,CAP_W,Right,20.0,20.003,3.02
46232,PSP,WW,Brown,CAP_W,Right,20.0,20.061,3.084
46232,PSP,EE,Brown,CAP_W,Right,20.0,20.01,3.027
46232,PSP,WW,Brown,CAP_W,Right,20.0,20.031,3.086
46232,PSP,EE,Brown,CAP_W,Right,20.0,20.12,3.015
46232,PSP,WW,Brown,CAP_W,Right,20.0,20.106,3.068
46232,PSP,EE,Brown,CAP_W,Right,20.0,20.181,3.045
46232,PSP,WW,Brown,CAP_W,Right,20.0,20.148,3.085
46232,PSP,EE,Brown,CAP_W,Right,20.0,20.004,3.07
46232,PSP,WW,Brown,CAP_W,Right,20.0,20.006,3.101
46232,PSP,EE,Brown,CAP_W,Right,20.0,20.022,3.061
46232,PSP,WW,Brown,CAP_W,Right,20.0,20.052,3.127
46232,PSP,EE,Brown,CAP_W,Right,20.0,20.043,3.049
46232,PSP,WW,Brown,CAP_W,Right,20.0,20.049,3.104
46232,PSP,EE,Brown,CAP_W,Right,20.0,20.069,3.047
46232,PSP,WW,Brown,CAP_W,Right,20.0,20.057,3.068
46811,PSP,EE,Brown,CAP_W,Right,20.0,20.019,2.853
46811,PSP,WW,Brown,CAP_W,Right,20.0,20.008,2.881
46811,PSP,EE,Brown,CAP_W,Right,20.0,20.01,2.881
46811,PSP,WW,Brown,CAP_W,Right,20.0,20.002,2.894
46811,PSP,EE,Brown,CAP_W,Right,20.0,20.005,2.871
46811,PSP,WW,Brown,CAP_W,Right,20.0,20.003,2.905
46811,PSP,EE,Brown,CAP_W,Right,20.0,20.002,2.864
46811,PSP,WW,Brown,CAP_W,Right,20.0,20.001,2.917
46811,PSP,EE,Brown,CAP_W,Right,20.0,20.002,2.844
46811,PSP,WW,Brown,CAP_W,Right,20.0,20.006,2.88
46811,PSP,EE,Brown,CAP_W,Right,20.0,20.052,2.848
46811,PSP,WW,Brown,CAP_W,Right,20.0,20.099,2.902
46811,PSP,EE,Brown,CAP_W,Right,20.0,20.064,2.884
46811,PSP,WW,Brown,CAP_W,Right,20.0,20.073,2.935
46811,PSP,EE,Brown,CAP_W,Right,20.0,20.146,2.904
46811,PSP,WW,Brown,CAP_W,Right,20.0,20.153,2.936
47350,2S,EE,HEPHY,CAP_W,Left,,,2.455
47350,2S,WW,HEPHY,CAP_W,Left,,,2.373
47345,PSS,EE,Brown,CAP_W,Right,20.0,20.003,2.354
47345,PSS,WW,Brown,CAP_W,Right,20.0,20.007,2.391
47345,PSS,EE,Brown,CAP_W,Right,20.0,20.005,2.356
47345,PSS,WW,Brown,CAP_W,Right,20.0,20.003,2.389
47346,PSS,EE,Brown,CAP_W,Right,20.0,20.002,2.238
47346,PSS,WW,Brown,CAP_W,Right,20.0,20.001,2.265
47346,PSS,EE,Brown,CAP_W,Right,20.0,20.001,2.251
47346,PSS,WW,Brown,CAP_W,Right,20.0,20.007,2.273
47346,PSS,EE,Brown,CAP_W,Right,20.0,20.001,2.253
47346,PSS,WW,Brown,CAP_W,Right,20.0,20.004,2.294
47346,PSS,EE,Brown,CAP_W,Right,20.0,20.007,2.257
47346,PSS,WW,Brown,CAP_W,Right,20.0,20.009,2.287
47346,PSS,EE,Brown,CAP_W,Right,20.0,20.021,2.245
47346,PSS,WW,Brown,CAP_W,Right,20.0,20.004,2.221
47346,PSS,EE,Brown,CAP_W,Right,20.0,20.007,2.225
47346,PSS,WW,Brown,CAP_W,Right,20.0,20.003,2.236
47346,PSS,EE,Brown,CAP_W,Right,20.0,20.003,2.249
47346,PSS,WW,Brown,CAP_W,Right,20.0,20.013,2.286
47346,PSS,EE,Brown,CAP_W,Right,20.0,20.006,2.262
47346,PSS,WW,Brown,CAP_W,Right,20.0,20.01,2.295
47347,PSS,EE,Brown,CAP_W,Right,20.0,20.008,2.212
47347,PSS,WW,Brown,CAP_W,Right,20.0,20.0,2.232
47347,PSS,EE,Brown,CAP_W,Right,20.0,20.003,2.221
47347,PSS,WW,Brown,CAP_W,Right,20.0,20.008,2.23
47347,PSS,EE,Brown,CAP_W,Right,20.0,20.003,2.218
47347,PSS,WW,Brown,CAP_W,Right,20.0,20.005,2.255
47347,PSS,EE,Brown,CAP_W,Right,20.0,20.003,2.223
47347,PSS,WW,Brown,CAP_W,Right,20.0,20.004,2.256
47347,PSS,EE,Brown,CAP_W,Right,20.0,20.004,2.219
47347,PSS,WW,Brown,CAP_W,Right,20.0,20.004,2.244
47347,PSS,EE,Brown,CAP_W,Right,20.0,20.008,2.211
47347,PSS,WW,Brown,CAP_W,Right,20.0,20.003,2.248
47347,PSS,EE,Brown,CAP_W,Right,20.0,20.008,2.239
47347,PSS,WW,Brown,CAP_W,Right,20.0,20.005,2.25
47347,PSS,EE,Brown,CAP_W,Right,20.0,20.013,2.237
47347,PSS,WW,Brown,CAP_W,Right,20.0,20.007,2.252
47350,2S,EE,HEPHY,CAP_W,Left,,,2.414
47350,2S,WW,HEPHY,CAP_W,Left,,,2.359
47350,2S,EE,HEPHY,CAP_W,Left,,,2.373
47350,2S,WW,HEPHY,CAP_W,Left,,,2.371
47350,2S,EE,HEPHY,CAP_W,Left,,,2.396
47350,2S,WW,HEPHY,CAP_W,Left,,,2.376
47350,2S,EE,HEPHY,CAP_W,Left,,,2.464
47350,2S,WW,HEPHY,CAP_W,Left,,,2.38
47350,2S,EE,HEPHY,CAP_W,Left,,,2.431
47350,2S,WW,HEPHY,CAP_W,Left,,,2.338
47350,2S,EE,HEPHY,CAP_W,Left,,,2.402
47350,2S,WW,HEPHY,CAP_W,Left,,,2.354
47350,2S,EE,HEPHY,CAP_W,Left,,,2.379
47350,2S,WW,HEPHY,CAP_W,Left,,,2.398
47351,2S,EE,HEPHY,CAP_W,Left,,,2.498
47351,2S,WW,HEPHY,CAP_W,Left,,,2.477
47351,2S,EE,HEPHY,CAP_W,Left,,,2.466
47351,2S,WW,HEPHY,CAP_W,Left,,,2.484
47351,2S,EE,HEPHY,CAP_W,Left,,,2.425
47351,2S,WW,HEPHY,CAP_W,Left,,,2.43
47351,2S,EE,HEPHY,CAP_W,Left,,,2.488
47351,2S,WW,HEPHY,CAP_W,Left,,,2.454
47351,2S,EE,HEPHY,CAP_W,Left,,,2.515
47351,2S,WW,HEPHY,CAP_W,Left,,,2.445
47351,2S,EE,HEPHY,CAP_W,Left,,,2.519
47351,2S,WW,HEPHY,CAP_W,Left,,,2.486
47351,2S,EE,HEPHY,CAP_W,Left,,,2.44
47351,2S,WW,HEPHY,CAP_W,Left,,,2.449
47351,2S,EE,HEPHY,CAP_W,Left,,,2.454
47351,2S,WW,HEPHY,CAP_W,Left,,,2.433
47352,2S,EE,HEPHY,CAP_W,Left,,,2.514
47352,2S,WW,HEPHY,CAP_W,Left,,,2.501
47352,2S,EE,HEPHY,CAP_W,Left,,,2.479
47352,2S,WW,HEPHY,CAP_W,Left,,,2.473
47352,2S,EE,HEPHY,CAP_W,Left,,,2.411
47352,2S,WW,HEPHY,CAP_W,Left,,,2.45
47352,2S,WW,HEPHY,CAP_W,Left,,,2.433
47352,2S,EE,HEPHY,CAP_W,Left,,,2.479
47352,2S,WW,HEPHY,CAP_W,Left,,,2.479
47352,2S,EE,HEPHY,CAP_W,Left,,,2.475
47352,2S,WW,HEPHY,CAP_W,Left,,,2.482
47352,2S,EE,HEPHY,CAP_W,Left,,,2.429
47352,2S,WW,HEPHY,CAP_W,Left,,,2.435
47352,2S,EE,HEPHY,CAP_W,Left,,,2.426
47352,2S,WW,HEPHY,CAP_W,Left,,,2.46
47353,2S,EE,HEPHY,CAP_W,Left,,,2.473
47353,2S,WW,HEPHY,CAP_W,Left,,,2.425
47353,2S,EE,HEPHY,CAP_W,Left,,,2.503
47353,2S,WW,HEPHY,CAP_W,Left,,,2.442
47353,2S,EE,HEPHY,CAP_W,Left,,,2.407
47353,2S,WW,HEPHY,CAP_W,Left,,,2.433
47353,2S,EE,HEPHY,CAP_W,Left,,,2.45
47353,2S,WW,HEPHY,CAP_W,Left,,,2.418
47353,2S,EE,HEPHY,CAP_W,Left,,,2.507
47353,2S,WW,HEPHY,CAP_W,Left,,,2.431
47353,2S,EE,HEPHY,CAP_W,Left,,,2.484
47353,2S,WW,HEPHY,CAP_W,Left,,,2.439
47353,2S,EE,HEPHY,CAP_W,Left,,,2.424
47353,2S,WW,HEPHY,CAP_W,Left,,,2.39
47353,2S,EE,HEPHY,CAP_W,Left,,,2.417
47353,2S,WW,HEPHY,CAP_W,Left,,,2.418
47354,2S,EE,HEPHY,CAP_W,Left,,,2.438
47354,2S,WW,HEPHY,CAP_W,Left,,,2.433
47354,2S,EE,HEPHY,CAP_W,Left,,,2.417
47354,2S,WW,HEPHY,CAP_W,Left,,,2.399
47354,2S,EE,HEPHY,CAP_W,Left,,,2.401
47354,2S,WW,HEPHY,CAP_W,Left,,,2.425
47354,2S,EE,HEPHY,CAP_W,Left,,,2.474
47354,2S,WW,HEPHY,CAP_W,Left,,,2.413
47354,2S,EE,HEPHY,CAP_W,Left,,,2.396
47354,2S,WW,HEPHY,CAP_W,Left,,,2.433
47354,2S,EE,HEPHY,CAP_W,Left,,,2.456
47354,2S,WW,HEPHY,CAP_W,Left,,,2.444
47354,2S,EE,HEPHY,CAP_W,Left,,,2.394
47354,2S,WW,HEPHY,CAP_W,Left,,,2.406
47354,2S,EE,HEPHY,CAP_W,Left,,,2.397
47354,2S,WW,HEPHY,CAP_W,Left,,,2.399
47355,2S,EE,HEPHY,CAP_W,Left,,,2.494
47355,2S,WW,HEPHY,CAP_W,Left,,,2.411
47355,2S,EE,HEPHY,CAP_W,Left,,,2.501
47355,2S,WW,HEPHY,CAP_W,Left,,,2.435
47355,2S,EE,HEPHY,CAP_W,Left,,,2.457
47355,2S,WW,HEPHY,CAP_W,Left,,,2.425
47355,2S,EE,HEPHY,CAP_W,Left,,,2.411
47355,2S,WW,HEPHY,CAP_W,Left,,,2.418
47355,2S,EE,HEPHY,CAP_W,Left,,,2.468
47355,2S,WW,HEPHY,CAP_W,Left,,,2.447
47355,2S,EE,HEPHY,CAP_W,Left,,,2.462
47355,2S,WW,HEPHY,CAP_W,Left,,,2.447
47355,2S,EE,HEPHY,CAP_W,Left,,,2.403
47355,2S,WW,HEPHY,CAP_W,Left,,,2.44
47355,2S,EE,HEPHY,CAP_W,Left,,,2.424
47355,2S,WW,HEPHY,CAP_W,Left,,,2.428
47356,2S,EE,Demokritos,CAP_W,Left,25.3,25.3,2.48775
47356,2S,WW,Demokritos,CAP_W,Left,26.1,26.1,2.47157
47356,2S,EE,Demokritos,CAP_W,Left,24.6,24.6,2.44157
47356,2S,WW,Demokritos,CAP_W,Left,24.2,24.2,2.45892
47356,2S,EE,Demokritos,CAP_W,Left,27.2,27.2,2.46461
47356,2S,WW,Demokritos,CAP_W,Left,27.4,27.4,2.46245
47356,2S,EE,Demokritos,CAP_W,Left,23.8,23.8,2.42147
47356,2S,WW,Demokritos,CAP_W,Left,26.3,26.3,2.44814
47356,2S,EE,Demokritos,CAP_W,Left,26.9,26.9,2.46598
47356,2S,WW,Demokritos,CAP_W,Left,26.3,26.3,2.45637
47356,2S,EE,Demokritos,CAP_W,Left,25.2,25.2,2.45814
47356,2S,WW,Demokritos,CAP_W,Left,24.5,24.5,2.44431
47357,2S,EE,Demokritos,CAP_W,Left,23.6,23.6,2.4702
47357,2S,WW,Demokritos,CAP_W,Left,23.6,23.6,2.45902
47357,2S,EE,Demokritos,CAP_W,Left,22.7,22.7,2.4699
47357,2S,WW,Demokritos,CAP_W,Left,22.8,22.8,2.46069
47357,2S,EE,Demokritos,CAP_W,Left,26.8,26.8,2.45049
47357,2S,WW,Demokritos,CAP_W,Left,25.7,25.7,2.43922
47357,2S,EE,Demokritos,CAP_W,Left,22.7,22.7,2.45304
47357,2S,WW,Demokritos,CAP_W,Left,29.3,29.3,2.4702
47357,2S,EE,Demokritos,CAP_W,Left,24.4,24.4,2.42657
47357,2S,WW,Demokritos,CAP_W,Left,23.5,23.5,2.43833
47357,2S,EE,Demokritos,CAP_W,Left,22.9,22.9,2.45461
47357,2S,WW,Demokritos,CAP_W,Left,22.8,22.8,2.43892
47358,2S,EE,Demokritos,CAP_W,Left,24.6,24.6,2.46912
47358,2S,WW,Demokritos,CAP_W,Left,24.1,24.1,2.40539
47358,2S,EE,Demokritos,CAP_W,Left,24.1,24.1,2.44794
47358,2S,WW,Demokritos,CAP_W,Left,23.8,23.8,2.45206
47358,2S,EE,Demokritos,CAP_W,Left,23.6,23.6,2.4501
