batch_number,Type,Orientation,Location,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,CAC_PFRD
46797,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.289
46797,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.304
46797,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.267
46797,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.318
46797,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.273
47345,PSS,EE,Brown,CAP_E,Right,20.0,20.004,2.223
47345,PSS,WW,Brown,CAP_E,Right,20.0,20.002,2.25
47345,PSS,EE,Brown,CAP_E,Right,20.0,20.003,2.252
47345,PSS,WW,Brown,CAP_E,Right,20.0,20.01,2.27
47345,PSS,EE,Brown,CAP_E,Right,20.0,20.001,2.279
47345,PSS,WW,Brown,CAP_E,Right,20.0,20.008,2.36
46232,PSP,EE,Brown,CAP_E,Right,20.0,20.046,2.994
46232,PSP,WW,Brown,CAP_E,Right,20.0,20.227,3.065
46232,PSP,EE,Brown,CAP_E,Right,20.0,20.01,3.024
46232,PSP,WW,Brown,CAP_E,Right,20.0,20.021,3.056
46232,PSP,EE,Brown,CAP_E,Right,20.0,20.009,3.036
46232,PSP,WW,Brown,CAP_E,Right,20.0,20.031,3.078
46232,PSP,EE,Brown,CAP_E,Right,20.0,20.051,3.031
46232,PSP,WW,Brown,CAP_E,Right,20.0,20.032,3.054
46811,PSP,EE,Brown,CAP_E,Right,20.0,20.009,2.842
46811,PSP,WW,Brown,CAP_E,Right,20.0,20.015,2.855
46811,PSP,EE,Brown,CAP_E,Right,20.0,20.002,2.821
46811,PSP,WW,Brown,CAP_E,Right,20.0,20.002,2.868
46811,PSP,EE,Brown,CAP_E,Right,20.0,20.044,2.81
46811,PSP,WW,Brown,CAP_E,Right,20.0,20.099,2.864
46811,PSP,EE,Brown,CAP_E,Right,20.0,20.145,2.863
46811,PSP,WW,Brown,CAP_E,Right,20.0,20.149,2.894
47350,2S,EE,HEPHY,CAP_E,Left,,,2.328
47350,2S,WW,HEPHY,CAP_E,Left,,,2.264
47345,PSS,EE,Brown,CAP_E,Right,20.0,20.003,2.318
47345,PSS,WW,Brown,CAP_E,Right,20.0,20.007,2.361
47346,PSS,EE,Brown,CAP_E,Right,20.0,20.011,2.199
47346,PSS,WW,Brown,CAP_E,Right,20.0,20.003,2.246
47346,PSS,EE,Brown,CAP_E,Right,20.0,20.007,2.226
47346,PSS,WW,Brown,CAP_E,Right,20.0,20.002,2.247
47346,PSS,EE,Brown,CAP_E,Right,20.0,20.01,2.193
47346,PSS,WW,Brown,CAP_E,Right,20.0,20.011,2.219
47346,PSS,EE,Brown,CAP_E,Right,20.0,20.004,2.21
47346,PSS,WW,Brown,CAP_E,Right,20.0,20.003,2.235
47347,PSS,EE,Brown,CAP_E,Right,20.0,20.006,2.208
47347,PSS,WW,Brown,CAP_E,Right,20.0,20.007,2.206
47347,PSS,EE,Brown,CAP_E,Right,20.0,20.007,2.195
47347,PSS,WW,Brown,CAP_E,Right,20.0,20.004,2.211
47347,PSS,EE,Brown,CAP_E,Right,20.0,20.006,2.212
47347,PSS,WW,Brown,CAP_E,Right,20.0,20.003,2.226
47347,PSS,EE,Brown,CAP_E,Right,20.0,20.01,2.2
47347,PSS,WW,Brown,CAP_E,Right,20.0,20.006,2.172
47350,2S,EE,HEPHY,CAP_E,Left,,,2.302
47350,2S,WW,HEPHY,CAP_E,Left,,,2.26
47350,2S,EE,HEPHY,CAP_E,Left,,,2.285
47350,2S,WW,HEPHY,CAP_E,Left,,,2.278
47350,2S,EE,HEPHY,CAP_E,Left,,,2.307
47350,2S,WW,HEPHY,CAP_E,Left,,,2.28
47350,2S,EE,HEPHY,CAP_E,Left,,,2.344
47350,2S,WW,HEPHY,CAP_E,Left,,,2.27
47350,2S,EE,HEPHY,CAP_E,Left,,,2.32
47350,2S,WW,HEPHY,CAP_E,Left,,,2.245
47350,2S,EE,HEPHY,CAP_E,Left,,,2.315
47350,2S,WW,HEPHY,CAP_E,Left,,,2.266
47350,2S,EE,HEPHY,CAP_E,Left,,,2.299
47350,2S,WW,HEPHY,CAP_E,Left,,,2.309
47351,2S,EE,HEPHY,CAP_E,Left,,,2.39
47351,2S,WW,HEPHY,CAP_E,Left,,,2.368
47351,2S,EE,HEPHY,CAP_E,Left,,,2.367
47351,2S,WW,HEPHY,CAP_E,Left,,,2.371
47351,2S,EE,HEPHY,CAP_E,Left,,,2.347
47351,2S,WW,HEPHY,CAP_E,Left,,,2.331
47351,2S,EE,HEPHY,CAP_E,Left,,,2.389
47351,2S,WW,HEPHY,CAP_E,Left,,,2.345
47351,2S,EE,HEPHY,CAP_E,Left,,,2.408
47351,2S,WW,HEPHY,CAP_E,Left,,,2.267
47351,2S,EE,HEPHY,CAP_E,Left,,,2.407
47351,2S,WW,HEPHY,CAP_E,Left,,,2.38
47351,2S,EE,HEPHY,CAP_E,Left,,,2.358
47351,2S,WW,HEPHY,CAP_E,Left,,,2.354
47351,2S,EE,HEPHY,CAP_E,Left,,,2.372
47351,2S,WW,HEPHY,CAP_E,Left,,,2.343
47352,2S,EE,HEPHY,CAP_E,Left,,,2.412
47352,2S,WW,HEPHY,CAP_E,Left,,,2.389
47352,2S,EE,HEPHY,CAP_E,Left,,,2.365
47352,2S,WW,HEPHY,CAP_E,Left,,,2.363
47352,2S,EE,HEPHY,CAP_E,Left,,,2.334
47352,2S,WW,HEPHY,CAP_E,Left,,,2.335
47352,2S,WW,HEPHY,CAP_E,Left,,,2.34
47352,2S,EE,HEPHY,CAP_E,Left,,,2.377
47352,2S,WW,HEPHY,CAP_E,Left,,,2.375
47352,2S,EE,HEPHY,CAP_E,Left,,,2.373
47352,2S,WW,HEPHY,CAP_E,Left,,,2.375
47352,2S,EE,HEPHY,CAP_E,Left,,,2.346
47352,2S,WW,HEPHY,CAP_E,Left,,,2.349
47352,2S,EE,HEPHY,CAP_E,Left,,,2.341
47352,2S,WW,HEPHY,CAP_E,Left,,,2.365
47353,2S,EE,HEPHY,CAP_E,Left,,,2.369
47353,2S,WW,HEPHY,CAP_E,Left,,,2.336
47353,2S,EE,HEPHY,CAP_E,Left,,,2.393
47353,2S,WW,HEPHY,CAP_E,Left,,,2.339
47353,2S,EE,HEPHY,CAP_E,Left,,,2.335
47353,2S,WW,HEPHY,CAP_E,Left,,,2.337
47353,2S,EE,HEPHY,CAP_E,Left,,,2.37
47353,2S,WW,HEPHY,CAP_E,Left,,,2.329
47353,2S,EE,HEPHY,CAP_E,Left,,,2.393
47353,2S,WW,HEPHY,CAP_E,Left,,,1.703
47353,2S,EE,HEPHY,CAP_E,Left,,,2.376
47353,2S,WW,HEPHY,CAP_E,Left,,,2.346
47353,2S,EE,HEPHY,CAP_E,Left,,,2.349
47353,2S,WW,HEPHY,CAP_E,Left,,,2.314
47353,2S,EE,HEPHY,CAP_E,Left,,,2.337
47353,2S,WW,HEPHY,CAP_E,Left,,,2.326
47354,2S,EE,HEPHY,CAP_E,Left,,,2.325
47354,2S,WW,HEPHY,CAP_E,Left,,,2.333
47354,2S,EE,HEPHY,CAP_E,Left,,,2.345
47354,2S,WW,HEPHY,CAP_E,Left,,,2.318
47354,2S,EE,HEPHY,CAP_E,Left,,,2.301
47354,2S,WW,HEPHY,CAP_E,Left,,,2.324
47354,2S,EE,HEPHY,CAP_E,Left,,,2.368
47354,2S,WW,HEPHY,CAP_E,Left,,,2.313
47354,2S,EE,HEPHY,CAP_E,Left,,,2.32
47354,2S,WW,HEPHY,CAP_E,Left,,,2.34
47354,2S,EE,HEPHY,CAP_E,Left,,,2.227
47354,2S,WW,HEPHY,CAP_E,Left,,,2.348
47354,2S,EE,HEPHY,CAP_E,Left,,,2.317
47354,2S,WW,HEPHY,CAP_E,Left,,,2.321
47354,2S,EE,HEPHY,CAP_E,Left,,,2.317
47354,2S,WW,HEPHY,CAP_E,Left,,,2.308
47355,2S,EE,HEPHY,CAP_E,Left,,,2.386
47355,2S,WW,HEPHY,CAP_E,Left,,,2.329
47355,2S,EE,HEPHY,CAP_E,Left,,,2.389
47355,2S,WW,HEPHY,CAP_E,Left,,,2.326
47355,2S,EE,HEPHY,CAP_E,Left,,,2.37
47355,2S,WW,HEPHY,CAP_E,Left,,,2.336
47355,2S,EE,HEPHY,CAP_E,Left,,,2.337
47355,2S,WW,HEPHY,CAP_E,Left,,,2.328
47355,2S,EE,HEPHY,CAP_E,Left,,,2.351
47355,2S,WW,HEPHY,CAP_E,Left,,,2.341
47355,2S,EE,HEPHY,CAP_E,Left,,,2.361
47355,2S,WW,HEPHY,CAP_E,Left,,,2.343
47355,2S,EE,HEPHY,CAP_E,Left,,,2.322
47355,2S,WW,HEPHY,CAP_E,Left,,,2.346
47355,2S,EE,HEPHY,CAP_E,Left,,,2.344
47355,2S,WW,HEPHY,CAP_E,Left,,,2.343
47356,2S,EE,Demokritos,CAP_E,Left,25.3,25.3,2.44529
47356,2S,WW,Demokritos,CAP_E,Left,26.1,26.1,2.46059
47356,2S,EE,Demokritos,CAP_E,Left,24.6,24.6,2.46382
47356,2S,WW,Demokritos,CAP_E,Left,24.2,24.2,2.4449
47356,2S,EE,Demokritos,CAP_E,Left,27.2,27.2,2.46176
47356,2S,WW,Demokritos,CAP_E,Left,27.3,27.3,2.455
47356,2S,EE,Demokritos,CAP_E,Left,23.8,23.8,2.45598
47356,2S,WW,Demokritos,CAP_E,Left,26.2,26.2,2.46716
47356,2S,EE,Demokritos,CAP_E,Left,26.9,26.9,2.48284
47356,2S,WW,Demokritos,CAP_E,Left,26.2,26.2,2.43392
47356,2S,EE,Demokritos,CAP_E,Left,25.2,25.2,2.45304
47356,2S,WW,Demokritos,CAP_E,Left,24.6,24.6,2.44127
47357,2S,EE,Demokritos,CAP_E,Left,23.6,23.6,2.43843
47357,2S,WW,Demokritos,CAP_E,Left,23.6,23.6,2.4452
47357,2S,EE,Demokritos,CAP_E,Left,22.7,22.7,2.46157
47357,2S,WW,Demokritos,CAP_E,Left,22.8,22.8,2.44804
47357,2S,EE,Demokritos,CAP_E,Left,26.8,26.8,2.45843
47357,2S,WW,Demokritos,CAP_E,Left,25.7,25.7,2.41735
47357,2S,EE,Demokritos,CAP_E,Left,22.7,22.7,2.44892
47357,2S,WW,Demokritos,CAP_E,Left,29.3,29.3,2.46176
47357,2S,EE,Demokritos,CAP_E,Left,24.4,24.4,2.46167
47357,2S,WW,Demokritos,CAP_E,Left,23.5,23.5,2.45265
47357,2S,EE,Demokritos,CAP_E,Left,22.9,22.9,2.45892
47357,2S,WW,Demokritos,CAP_E,Left,22.8,22.8,2.45069
47358,2S,EE,Demokritos,CAP_E,Left,24.6,24.6,2.45392
47358,2S,WW,Demokritos,CAP_E,Left,24.1,24.1,2.43245
47358,2S,EE,Demokritos,CAP_E,Left,24.1,24.1,2.46667
47358,2S,WW,Demokritos,CAP_E,Left,23.8,23.8,2.45755
47358,2S,EE,Demokritos,CAP_E,Left,23.6,23.6,2.43627
47358,2S,WW,Demokritos,CAP_E,Left,23.5,23.5,2.49216
47358,2S,EE,Demokritos,CAP_E,Left,24.0,24.0,2.44245
47358,2S,WW,Demokritos,CAP_E,Left,23.9,23.9,2.46
47358,2S,EE,Demokritos,CAP_E,Left,23.7,23.7,2.4699
47358,2S,WW,Demokritos,CAP_E,Left,23.6,23.6,2.42853
47358,2S,EE,Demokritos,CAP_E,Left,26.3,26.3,2.4452
47358,2S,WW,Demokritos,CAP_E,Left,25.4,25.4,2.45118
47359,2S,EE,Demokritos,CAP_E,Left,28.7,28.7,2.43578
47359,2S,WW,Demokritos,CAP_E,Left,27.5,27.5,2.43843
47359,2S,EE,Demokritos,CAP_E,Left,26.5,26.5,2.45167
47359,2S,WW,Demokritos,CAP_E,Left,25.9,25.9,2.43598
47359,2S,EE,Demokritos,CAP_E,Left,24.8,24.8,2.43578
47359,2S,WW,Demokritos,CAP_E,Left,24.3,24.3,2.46186
47359,2S,EE,Demokritos,CAP_E,Left,23.7,23.7,2.45284
47359,2S,WW,Demokritos,CAP_E,Left,19.4,19.4,2.47333
47359,2S,EE,Demokritos,CAP_E,Left,20.5,20.5,2.44735
47359,2S,WW,Demokritos,CAP_E,Left,21.1,21.1,2.43627
47359,2S,EE,Demokritos,CAP_E,Left,21.5,21.5,2.45725
47359,2S,WW,Demokritos,CAP_E,Left,21.6,21.6,2.45706
47360,2S,EE,Demokritos,CAP_E,Left,27.9,27.9,2.47814
47360,2S,WW,Demokritos,CAP_E,Left,26.2,26.2,2.44902
47360,2S,EE,Demokritos,CAP_E,Left,25.4,25.4,2.45118
47360,2S,WW,Demokritos,CAP_E,Left,24.7,24.7,2.44029
47360,2S,EE,Demokritos,CAP_E,Left,22.7,22.7,2.45402
47360,2S,WW,Demokritos,CAP_E,Left,25.7,25.7,2.46176
47360,2S,EE,Demokritos,CAP_E,Left,23.6,23.6,2.44412
47360,2S,WW,Demokritos,CAP_E,Left,23.0,23.0,2.46618
47360,2S,EE,Demokritos,CAP_E,Left,24.5,24.5,2.44333
47360,2S,WW,Demokritos,CAP_E,Left,23.3,23.3,2.44569
47360,2S,EE,Demokritos,CAP_E,Left,22.9,22.9,2.46804
47360,2S,WW,Demokritos,CAP_E,Left,22.8,22.8,2.45647
47361,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.334
47361,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.348
47361,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.367
47361,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.328
47361,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.377
47361,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.335
47361,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.348
47361,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.344
47362,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.377
47362,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.299
47362,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.365
47362,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.348
47362,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.355
47362,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.358
47362,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.359
47362,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.359
47363,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.345
47363,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.361
47363,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.357
47363,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.37
47363,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.338
47363,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.339
47363,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.326
47363,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.343
47364,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.841
47364,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.853
47364,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.86
47364,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.862
47364,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.83
47364,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.854
47364,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.82
47364,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.852
46812,PSP,EE,HEPHY,CAP_E,Left,,,2.686
46812,PSP,WW,HEPHY,CAP_E,Left,,,3.014
46812,PSP,EE,HEPHY,CAP_E,Left,,,3.138
46812,PSP,WW,HEPHY,CAP_E,Left,,,3.064
46812,PSP,EE,HEPHY,CAP_E,Left,,,3.097
46812,PSP,WW,HEPHY,CAP_E,Left,,,3.048
46812,PSP,EE,HEPHY,CAP_E,Left,,,3.137
46812,PSP,WW,HEPHY,CAP_E,Left,,,3.06
46812,PSP,EE,HEPHY,CAP_E,Left,,,3.027
46812,PSP,WW,HEPHY,CAP_E,Left,,,3.043
46812,PSP,EE,HEPHY,CAP_E,Left,,,3.113
46812,PSP,WW,HEPHY,CAP_E,Left,,,3.084
46812,PSP,EE,HEPHY,CAP_E,Left,,,3.008
46812,PSP,WW,HEPHY,CAP_E,Left,,,3.077
46812,PSP,EE,HEPHY,CAP_E,Left,,,3.106
46812,PSP,WW,HEPHY,CAP_E,Left,,,3.07
46813,PSP,EE,HEPHY,CAP_E,Left,,,2.939
46813,PSP,WW,HEPHY,CAP_E,Left,,,2.837
46813,PSP,EE,HEPHY,CAP_E,Left,,,2.918
46813,PSP,WW,HEPHY,CAP_E,Left,,,2.906
46813,PSP,EE,HEPHY,CAP_E,Left,,,2.907
46813,PSP,WW,HEPHY,CAP_E,Left,,,2.903
46813,PSP,EE,HEPHY,CAP_E,Left,,,2.886
46813,PSP,WW,HEPHY,CAP_E,Left,,,2.891
46813,PSP,EE,HEPHY,CAP_E,Left,,,2.93
46813,PSP,WW,HEPHY,CAP_E,Left,,,2.886
46813,PSP,EE,HEPHY,CAP_E,Left,,,2.88
46813,PSP,WW,HEPHY,CAP_E,Left,,,2.907
46813,PSP,EE,HEPHY,CAP_E,Left,,,2.907
46813,PSP,WW,HEPHY,CAP_E,Left,,,2.857
46813,PSP,EE,HEPHY,CAP_E,Left,,,2.887
46813,PSP,WW,HEPHY,CAP_E,Left,,,2.895
47348,PSS,EE,Demokritos,CAP_E,Left,22.4,22.4,2.43725
47348,PSS,WW,Demokritos,CAP_E,Left,22.1,22.1,2.45314
47348,PSS,EE,Demokritos,CAP_E,Left,22.6,22.6,2.46637
47348,PSS,WW,Demokritos,CAP_E,Left,22.2,22.2,2.4549
47348,PSS,EE,Demokritos,CAP_E,Left,21.9,21.9,2.47127
47348,PSS,WW,Demokritos,CAP_E,Left,21.7,21.7,2.45745
47348,PSS,EE,Demokritos,CAP_E,Left,21.8,21.8,2.4401
47348,PSS,WW,Demokritos,CAP_E,Left,21.4,21.4,2.45559
47348,PSS,EE,Demokritos,CAP_E,Left,21.5,21.5,2.45098
47348,PSS,WW,Demokritos,CAP_E,Left,22.9,22.9,2.45304
47348,PSS,EE,Demokritos,CAP_E,Left,21.2,21.2,2.42676
47348,PSS,WW,Demokritos,CAP_E,Left,21.1,21.1,2.4499
47348,PSS,EE,Demokritos,CAP_E,Left,22.6,22.6,2.45176
47348,PSS,WW,Demokritos,CAP_E,Left,22.2,22.2,2.44108
47348,PSS,EE,Demokritos,CAP_E,Left,24.0,24.0,2.44226
47348,PSS,WW,Demokritos,CAP_E,Left,23.1,23.1,2.42588
47349,PSS,EE,Demokritos,CAP_E,Left,21.9,21.9,2.46088
47349,PSS,WW,Demokritos,CAP_E,Left,22.0,22.0,2.44373
47349,PSS,EE,Demokritos,CAP_E,Left,22.7,22.7,2.45294
47349,PSS,WW,Demokritos,CAP_E,Left,22.0,22.0,2.44343
47349,PSS,EE,Demokritos,CAP_E,Left,21.7,21.7,2.44275
47349,PSS,WW,Demokritos,CAP_E,Left,21.4,21.4,2.46275
47349,PSS,EE,Demokritos,CAP_E,Left,21.4,21.4,2.45314
47349,PSS,WW,Demokritos,CAP_E,Left,22.8,22.8,2.46471
47349,PSS,EE,Demokritos,CAP_E,Left,22.2,22.2,2.45265
47349,PSS,WW,Demokritos,CAP_E,Left,21.7,21.7,2.44627
47349,PSS,EE,Demokritos,CAP_E,Left,21.2,21.2,2.45912
47349,PSS,WW,Demokritos,CAP_E,Left,21.0,21.0,2.46392
47349,PSS,EE,Demokritos,CAP_E,Left,21.3,21.3,2.45882
47349,PSS,WW,Demokritos,CAP_E,Left,21.0,21.0,2.46324
47349,PSS,EE,Demokritos,CAP_E,Left,20.8,20.8,2.45206
47349,PSS,WW,Demokritos,CAP_E,Left,22.6,22.6,2.44245
48205,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.339
48205,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.336
48205,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.349
48205,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.346
48205,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.342
48205,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.306
48205,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.338
48205,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.294
48205,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.321
48206,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.302
48206,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.308
48206,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.333
48206,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.328
48206,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.351
48206,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.297
48206,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.261
48206,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.316
47365,2S,EE,Brown,CAP_E,Right,20.0,20.137,2.332
47365,2S,WW,Brown,CAP_E,Right,20.0,20.132,2.323
47365,2S,EE,Brown,CAP_E,Right,20.0,20.142,2.304
47365,2S,WW,Brown,CAP_E,Right,20.0,20.147,2.33
47365,2S,EE,Brown,CAP_E,Right,20.0,20.198,2.304
47365,2S,WW,Brown,CAP_E,Right,20.0,20.175,2.321
47365,2S,EE,Brown,CAP_E,Right,20.0,20.197,2.291
47365,2S,WW,Brown,CAP_E,Right,20.0,20.061,2.337
47366,2S,EE,Brown,CAP_E,Right,20.0,20.067,2.298
47366,2S,WW,Brown,CAP_E,Right,20.0,20.103,2.296
47366,2S,EE,Brown,CAP_E,Right,20.0,20.144,2.276
47366,2S,WW,Brown,CAP_E,Right,20.0,20.128,2.307
47366,2S,EE,Brown,CAP_E,Right,20.0,20.07,2.275
47366,2S,WW,Brown,CAP_E,Right,20.0,20.135,2.301
47366,2S,EE,Brown,CAP_E,Right,20.0,20.172,2.279
47366,2S,WW,Brown,CAP_E,Right,20.0,20.153,2.291
47367,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.365
47367,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.374
47367,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.368
47367,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.346
47367,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.334
47367,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.334
47367,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.356
47367,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.361
47368,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.319
47368,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.338
47368,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.298
47368,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.309
47368,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.321
47368,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.328
47368,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.33
47368,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.31
47369,2S,EE,Demokritos,CAP_E,Left,25.3,25.3,2.4802
47369,2S,WW,Demokritos,CAP_E,Left,24.2,24.2,2.4602
47369,2S,EE,Demokritos,CAP_E,Left,25.9,25.9,2.48745
47369,2S,WW,Demokritos,CAP_E,Left,25.1,25.1,2.44598
47369,2S,EE,Demokritos,CAP_E,Left,23.9,23.9,2.4498
47369,2S,WW,Demokritos,CAP_E,Left,23.4,23.4,2.47196
47369,2S,EE,Demokritos,CAP_E,Left,23.1,23.1,2.48373
47369,2S,WW,Demokritos,CAP_E,Left,22.9,22.9,2.45314
47369,2S,EE,Demokritos,CAP_E,Left,24.1,24.1,2.465
47369,2S,WW,Demokritos,CAP_E,Left,24.1,24.1,2.43971
47369,2S,EE,Demokritos,CAP_E,Left,22.9,22.9,2.46235
47369,2S,WW,Demokritos,CAP_E,Left,22.9,22.9,2.46441
47369,2S,EE,Demokritos,CAP_E,Left,24.8,24.8,2.46912
47369,2S,WW,Demokritos,CAP_E,Left,23.2,23.2,2.46167
47370,2S,EE,Demokritos,CAP_E,Left,21.7,21.7,2.44716
47370,2S,WW,Demokritos,CAP_E,Left,21.5,21.5,2.45657
47370,2S,EE,Demokritos,CAP_E,Left,22.3,22.3,2.46069
47370,2S,WW,Demokritos,CAP_E,Left,23.0,23.0,2.46069
47370,2S,EE,Demokritos,CAP_E,Left,21.2,21.2,2.45696
47370,2S,WW,Demokritos,CAP_E,Left,21.2,21.2,2.45206
47370,2S,EE,Demokritos,CAP_E,Left,22.5,22.5,2.45951
47370,2S,WW,Demokritos,CAP_E,Left,22.2,22.2,2.45039
47370,2S,EE,Demokritos,CAP_E,Left,21.2,21.2,2.46843
47370,2S,WW,Demokritos,CAP_E,Left,21.0,21.0,2.44314
47371,2S,EE,HEPHY,CAP_E,Left,,,2.49
47371,2S,WW,HEPHY,CAP_E,Left,,,2.36
47371,2S,EE,HEPHY,CAP_E,Left,,,2.427
47371,2S,WW,HEPHY,CAP_E,Left,,,2.331
47371,2S,EE,HEPHY,CAP_E,Left,,,2.458
47371,2S,WW,HEPHY,CAP_E,Left,,,2.371
47371,2S,EE,HEPHY,CAP_E,Left,,,2.399
47371,2S,WW,HEPHY,CAP_E,Left,,,2.334
47371,2S,EE,HEPHY,CAP_E,Left,,,2.449
47371,2S,WW,HEPHY,CAP_E,Left,,,2.323
47371,2S,EE,HEPHY,CAP_E,Left,,,2.468
47371,2S,WW,HEPHY,CAP_E,Left,,,2.326
47371,2S,EE,HEPHY,CAP_E,Left,,,2.397
47371,2S,WW,HEPHY,CAP_E,Left,,,2.359
47371,2S,EE,HEPHY,CAP_E,Left,,,2.408
47371,2S,WW,HEPHY,CAP_E,Left,,,2.335
47372,2S,EE,HEPHY,CAP_E,Left,,,2.413
47372,2S,WW,HEPHY,CAP_E,Left,,,2.365
47372,2S,EE,HEPHY,CAP_E,Left,,,2.431
47372,2S,WW,HEPHY,CAP_E,Left,,,2.381
47372,2S,EE,HEPHY,CAP_E,Left,,,2.384
47372,2S,WW,HEPHY,CAP_E,Left,,,2.369
47372,2S,EE,HEPHY,CAP_E,Left,,,2.368
47372,2S,WW,HEPHY,CAP_E,Left,,,2.359
47372,2S,EE,HEPHY,CAP_E,Left,,,2.37
47372,2S,WW,HEPHY,CAP_E,Left,,,2.367
47372,2S,EE,HEPHY,CAP_E,Left,,,2.425
47372,2S,WW,HEPHY,CAP_E,Left,,,2.363
47372,2S,EE,HEPHY,CAP_E,Left,,,2.378
47372,2S,WW,HEPHY,CAP_E,Left,,,2.369
47372,2S,EE,HEPHY,CAP_E,Left,,,2.369
47372,2S,WW,HEPHY,CAP_E,Left,,,2.362
47373,2S,EE,HEPHY,CAP_E,Left,,,2.411
47373,2S,WW,HEPHY,CAP_E,Left,,,2.387
47373,2S,EE,HEPHY,CAP_E,Left,,,2.425
47373,2S,WW,HEPHY,CAP_E,Left,,,2.369
47373,2S,EE,HEPHY,CAP_E,Left,,,2.404
47373,2S,WW,HEPHY,CAP_E,Left,,,2.403
47373,2S,EE,HEPHY,CAP_E,Left,,,2.41
47373,2S,WW,HEPHY,CAP_E,Left,,,2.406
47373,2S,EE,HEPHY,CAP_E,Left,,,2.438
47373,2S,WW,HEPHY,CAP_E,Left,,,2.403
47373,2S,EE,HEPHY,CAP_E,Left,,,2.426
47373,2S,WW,HEPHY,CAP_E,Left,,,2.35
