batch_number,Type,Orientation,Location,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,DOX_NM
46232,PSP,EE,Brown,CAP_W,Right,20.0,20.01,192.817
46232,PSP,WW,Brown,CAP_W,Right,20.0,20.031,189.124
46232,PSP,EE,Brown,CAP_W,Right,20.0,20.12,193.583
46232,PSP,WW,Brown,CAP_W,Right,20.0,20.106,190.192
46232,PSP,EE,Brown,CAP_W,Right,20.0,20.181,191.633
46232,PSP,WW,Brown,CAP_W,Right,20.0,20.148,189.137
46232,PSP,EE,Brown,CAP_W,Right,20.0,20.004,190.091
46232,PSP,WW,Brown,CAP_W,Right,20.0,20.006,188.185
46232,PSP,EE,Brown,CAP_W,Right,20.0,20.022,190.627
46232,PSP,WW,Brown,CAP_W,Right,20.0,20.052,186.628
46232,PSP,EE,Brown,CAP_W,Right,20.0,20.043,191.406
46232,PSP,WW,Brown,CAP_W,Right,20.0,20.049,188.031
46232,PSP,EE,Brown,CAP_W,Right,20.0,20.069,191.528
46232,PSP,WW,Brown,CAP_W,Right,20.0,20.057,190.187
46811,PSP,EE,Brown,CAP_W,Right,20.0,20.019,204.546
46811,PSP,WW,Brown,CAP_W,Right,20.0,20.008,202.58
46811,PSP,EE,Brown,CAP_W,Right,20.0,20.01,202.575
46811,PSP,WW,Brown,CAP_W,Right,20.0,20.002,201.624
46811,PSP,EE,Brown,CAP_W,Right,20.0,20.005,203.232
46811,PSP,WW,Brown,CAP_W,Right,20.0,20.003,200.875
46811,PSP,EE,Brown,CAP_W,Right,20.0,20.002,203.759
46811,PSP,WW,Brown,CAP_W,Right,20.0,20.001,200.075
46811,PSP,EE,Brown,CAP_W,Right,20.0,20.002,205.192
46811,PSP,WW,Brown,CAP_W,Right,20.0,20.006,202.644
46811,PSP,EE,Brown,CAP_W,Right,20.0,20.052,204.894
46811,PSP,WW,Brown,CAP_W,Right,20.0,20.099,201.117
46811,PSP,EE,Brown,CAP_W,Right,20.0,20.064,202.324
46811,PSP,WW,Brown,CAP_W,Right,20.0,20.073,198.85
46811,PSP,EE,Brown,CAP_W,Right,20.0,20.146,200.931
46811,PSP,WW,Brown,CAP_W,Right,20.0,20.153,198.791
47350,2S,EE,HEPHY,CAP_W,Left,,,237.572
47350,2S,WW,HEPHY,CAP_W,Left,,,245.783
47345,PSS,EE,Brown,CAP_W,Right,20.0,20.003,247.869
47345,PSS,WW,Brown,CAP_W,Right,20.0,20.007,244.044
47345,PSS,EE,Brown,CAP_W,Right,20.0,20.005,247.736
47345,PSS,WW,Brown,CAP_W,Right,20.0,20.003,244.279
47346,PSS,EE,Brown,CAP_W,Right,20.0,20.002,260.765
47346,PSS,WW,Brown,CAP_W,Right,20.0,20.001,257.683
47346,PSS,EE,Brown,CAP_W,Right,20.0,20.001,259.218
47346,PSS,WW,Brown,CAP_W,Right,20.0,20.007,256.716
47346,PSS,EE,Brown,CAP_W,Right,20.0,20.001,259.014
47346,PSS,WW,Brown,CAP_W,Right,20.0,20.004,254.372
47346,PSS,EE,Brown,CAP_W,Right,20.0,20.007,258.575
47346,PSS,WW,Brown,CAP_W,Right,20.0,20.009,255.185
47346,PSS,EE,Brown,CAP_W,Right,20.0,20.021,259.912
47346,PSS,WW,Brown,CAP_W,Right,20.0,20.004,262.697
47346,PSS,EE,Brown,CAP_W,Right,20.0,20.007,262.336
47346,PSS,WW,Brown,CAP_W,Right,20.0,20.003,261.008
47346,PSS,EE,Brown,CAP_W,Right,20.0,20.003,259.509
47346,PSS,WW,Brown,CAP_W,Right,20.0,20.013,255.297
47346,PSS,EE,Brown,CAP_W,Right,20.0,20.006,258.027
47346,PSS,WW,Brown,CAP_W,Right,20.0,20.01,254.235
47347,PSS,EE,Brown,CAP_W,Right,20.0,20.008,263.797
47347,PSS,WW,Brown,CAP_W,Right,20.0,20.0,261.409
47347,PSS,EE,Brown,CAP_W,Right,20.0,20.003,262.753
47347,PSS,WW,Brown,CAP_W,Right,20.0,20.008,261.733
47347,PSS,EE,Brown,CAP_W,Right,20.0,20.003,263.165
47347,PSS,WW,Brown,CAP_W,Right,20.0,20.005,258.766
47347,PSS,EE,Brown,CAP_W,Right,20.0,20.003,262.578
47347,PSS,WW,Brown,CAP_W,Right,20.0,20.004,258.709
47347,PSS,EE,Brown,CAP_W,Right,20.0,20.004,262.986
47347,PSS,WW,Brown,CAP_W,Right,20.0,20.004,260.107
47347,PSS,EE,Brown,CAP_W,Right,20.0,20.008,263.919
47347,PSS,WW,Brown,CAP_W,Right,20.0,20.003,259.628
47347,PSS,EE,Brown,CAP_W,Right,20.0,20.008,260.659
47347,PSS,WW,Brown,CAP_W,Right,20.0,20.005,259.426
47347,PSS,EE,Brown,CAP_W,Right,20.0,20.013,260.899
47347,PSS,WW,Brown,CAP_W,Right,20.0,20.007,259.177
47350,2S,EE,HEPHY,CAP_W,Left,,,241.626
47350,2S,WW,HEPHY,CAP_W,Left,,,247.308
47350,2S,EE,HEPHY,CAP_W,Left,,,245.76
47350,2S,WW,HEPHY,CAP_W,Left,,,246.032
47350,2S,EE,HEPHY,CAP_W,Left,,,243.402
47350,2S,WW,HEPHY,CAP_W,Left,,,245.523
47350,2S,EE,HEPHY,CAP_W,Left,,,236.751
47350,2S,WW,HEPHY,CAP_W,Left,,,245.1
47350,2S,EE,HEPHY,CAP_W,Left,,,239.988
47350,2S,WW,HEPHY,CAP_W,Left,,,249.526
47350,2S,EE,HEPHY,CAP_W,Left,,,242.831
47350,2S,WW,HEPHY,CAP_W,Left,,,247.754
47350,2S,EE,HEPHY,CAP_W,Left,,,245.146
47350,2S,WW,HEPHY,CAP_W,Left,,,243.204
47351,2S,EE,HEPHY,CAP_W,Left,,,233.513
47351,2S,WW,HEPHY,CAP_W,Left,,,235.452
47351,2S,EE,HEPHY,CAP_W,Left,,,236.526
47351,2S,WW,HEPHY,CAP_W,Left,,,234.821
47351,2S,EE,HEPHY,CAP_W,Left,,,240.537
47351,2S,WW,HEPHY,CAP_W,Left,,,240.038
47351,2S,EE,HEPHY,CAP_W,Left,,,234.481
47351,2S,WW,HEPHY,CAP_W,Left,,,237.67
47351,2S,EE,HEPHY,CAP_W,Left,,,231.905
47351,2S,WW,HEPHY,CAP_W,Left,,,238.582
47351,2S,EE,HEPHY,CAP_W,Left,,,231.565
47351,2S,WW,HEPHY,CAP_W,Left,,,234.678
47351,2S,EE,HEPHY,CAP_W,Left,,,239.085
47351,2S,WW,HEPHY,CAP_W,Left,,,238.165
47351,2S,EE,HEPHY,CAP_W,Left,,,237.661
47351,2S,WW,HEPHY,CAP_W,Left,,,239.728
47352,2S,EE,HEPHY,CAP_W,Left,,,231.992
47352,2S,WW,HEPHY,CAP_W,Left,,,233.222
47352,2S,EE,HEPHY,CAP_W,Left,,,235.322
47352,2S,WW,HEPHY,CAP_W,Left,,,235.846
47352,2S,EE,HEPHY,CAP_W,Left,,,241.947
47352,2S,WW,HEPHY,CAP_W,Left,,,238.119
47352,2S,WW,HEPHY,CAP_W,Left,,,239.729
47352,2S,EE,HEPHY,CAP_W,Left,,,235.28
47352,2S,WW,HEPHY,CAP_W,Left,,,235.298
47352,2S,EE,HEPHY,CAP_W,Left,,,235.672
47352,2S,WW,HEPHY,CAP_W,Left,,,235.013
47352,2S,EE,HEPHY,CAP_W,Left,,,240.11
47352,2S,WW,HEPHY,CAP_W,Left,,,239.598
47352,2S,EE,HEPHY,CAP_W,Left,,,240.4
47352,2S,WW,HEPHY,CAP_W,Left,,,237.102
47353,2S,EE,HEPHY,CAP_W,Left,,,235.823
47353,2S,WW,HEPHY,CAP_W,Left,,,240.565
47353,2S,EE,HEPHY,CAP_W,Left,,,232.998
47353,2S,WW,HEPHY,CAP_W,Left,,,238.886
47353,2S,EE,HEPHY,CAP_W,Left,,,242.302
47353,2S,WW,HEPHY,CAP_W,Left,,,239.768
47353,2S,EE,HEPHY,CAP_W,Left,,,238.045
47353,2S,WW,HEPHY,CAP_W,Left,,,241.264
47353,2S,EE,HEPHY,CAP_W,Left,,,232.693
47353,2S,WW,HEPHY,CAP_W,Left,,,239.9
47353,2S,EE,HEPHY,CAP_W,Left,,,234.821
47353,2S,WW,HEPHY,CAP_W,Left,,,239.15
47353,2S,EE,HEPHY,CAP_W,Left,,,240.653
47353,2S,WW,HEPHY,CAP_W,Left,,,244.06
47353,2S,EE,HEPHY,CAP_W,Left,,,241.359
47353,2S,WW,HEPHY,CAP_W,Left,,,241.202
47354,2S,EE,HEPHY,CAP_W,Left,,,239.213
47354,2S,WW,HEPHY,CAP_W,Left,,,239.738
47354,2S,EE,HEPHY,CAP_W,Left,,,241.372
47354,2S,WW,HEPHY,CAP_W,Left,,,243.161
47354,2S,EE,HEPHY,CAP_W,Left,,,242.895
47354,2S,WW,HEPHY,CAP_W,Left,,,240.544
47354,2S,EE,HEPHY,CAP_W,Left,,,235.761
47354,2S,WW,HEPHY,CAP_W,Left,,,241.685
47354,2S,EE,HEPHY,CAP_W,Left,,,243.476
47354,2S,WW,HEPHY,CAP_W,Left,,,239.761
47354,2S,EE,HEPHY,CAP_W,Left,,,237.535
47354,2S,WW,HEPHY,CAP_W,Left,,,238.654
47354,2S,EE,HEPHY,CAP_W,Left,,,243.669
47354,2S,WW,HEPHY,CAP_W,Left,,,242.464
47354,2S,EE,HEPHY,CAP_W,Left,,,243.366
47354,2S,WW,HEPHY,CAP_W,Left,,,243.183
47355,2S,EE,HEPHY,CAP_W,Left,,,233.872
47355,2S,WW,HEPHY,CAP_W,Left,,,241.945
47355,2S,EE,HEPHY,CAP_W,Left,,,233.223
47355,2S,WW,HEPHY,CAP_W,Left,,,239.502
47355,2S,EE,HEPHY,CAP_W,Left,,,237.379
47355,2S,WW,HEPHY,CAP_W,Left,,,240.583
47355,2S,EE,HEPHY,CAP_W,Left,,,241.967
47355,2S,WW,HEPHY,CAP_W,Left,,,241.263
47355,2S,EE,HEPHY,CAP_W,Left,,,236.375
47355,2S,WW,HEPHY,CAP_W,Left,,,238.359
47355,2S,EE,HEPHY,CAP_W,Left,,,236.932
47355,2S,WW,HEPHY,CAP_W,Left,,,238.392
47355,2S,EE,HEPHY,CAP_W,Left,,,242.78
47355,2S,WW,HEPHY,CAP_W,Left,,,239.04
47355,2S,EE,HEPHY,CAP_W,Left,,,240.674
47355,2S,WW,HEPHY,CAP_W,Left,,,240.24
47356,2S,EE,Demokritos,CAP_W,Left,25.3,25.3,234.58173
47356,2S,WW,Demokritos,CAP_W,Left,26.1,26.1,236.11707
47356,2S,EE,Demokritos,CAP_W,Left,24.6,24.6,239.01828
47356,2S,WW,Demokritos,CAP_W,Left,24.2,24.2,237.33148
47356,2S,EE,Demokritos,CAP_W,Left,27.2,27.2,236.78392
47356,2S,WW,Demokritos,CAP_W,Left,27.4,27.4,236.99132
47356,2S,EE,Demokritos,CAP_W,Left,23.8,23.8,241.00211
47356,2S,WW,Demokritos,CAP_W,Left,26.3,26.3,238.37695
47356,2S,EE,Demokritos,CAP_W,Left,26.9,26.9,236.65215
47356,2S,WW,Demokritos,CAP_W,Left,26.3,26.3,237.57777
47356,2S,EE,Demokritos,CAP_W,Left,25.2,25.2,237.40721
47356,2S,WW,Demokritos,CAP_W,Left,24.5,24.5,238.74983
47357,2S,EE,Demokritos,CAP_W,Left,23.6,23.6,236.24826
47357,2S,WW,Demokritos,CAP_W,Left,23.6,23.6,237.32202
47357,2S,EE,Demokritos,CAP_W,Left,22.7,22.7,236.27638
47357,2S,WW,Demokritos,CAP_W,Left,22.8,22.8,237.16129
47357,2S,EE,Demokritos,CAP_W,Left,26.8,26.8,238.14807
47357,2S,WW,Demokritos,CAP_W,Left,25.7,25.7,239.24884
47357,2S,EE,Demokritos,CAP_W,Left,22.7,22.7,237.9006
47357,2S,WW,Demokritos,CAP_W,Left,29.3,29.3,236.24826
47357,2S,EE,Demokritos,CAP_W,Left,24.4,24.4,240.49577
47357,2S,WW,Demokritos,CAP_W,Left,23.5,23.5,239.33542
47357,2S,EE,Demokritos,CAP_W,Left,22.9,22.9,237.74858
47357,2S,WW,Demokritos,CAP_W,Left,22.8,22.8,239.27769
47358,2S,EE,Demokritos,CAP_W,Left,24.6,24.6,236.35144
47358,2S,WW,Demokritos,CAP_W,Left,24.1,24.1,242.61305
47358,2S,EE,Demokritos,CAP_W,Left,24.1,24.1,238.39607
47358,2S,WW,Demokritos,CAP_W,Left,23.8,23.8,237.99573
47358,2S,EE,Demokritos,CAP_W,Left,23.6,23.6,238.18619
47358,2S,WW,Demokritos,CAP_W,Left,23.5,23.5,235.97665
47358,2S,EE,Demokritos,CAP_W,Left,24.0,24.0,237.22745
47358,2S,WW,Demokritos,CAP_W,Left,23.9,23.9,236.83102
47358,2S,EE,Demokritos,CAP_W,Left,23.7,23.7,236.65215
47358,2S,WW,Demokritos,CAP_W,Left,23.6,23.6,237.79608
47358,2S,EE,Demokritos,CAP_W,Left,26.2,26.2,238.25291
47358,2S,WW,Demokritos,CAP_W,Left,25.4,25.4,238.06235
47359,2S,EE,Demokritos,CAP_W,Left,28.7,28.7,237.92912
47359,2S,WW,Demokritos,CAP_W,Left,27.5,27.5,238.22432
47359,2S,EE,Demokritos,CAP_W,Left,26.6,26.6,237.54933
47359,2S,WW,Demokritos,CAP_W,Left,26.0,26.0,236.4641
47359,2S,EE,Demokritos,CAP_W,Left,24.8,24.8,238.01476
47359,2S,WW,Demokritos,CAP_W,Left,24.3,24.3,238.61584
47359,2S,EE,Demokritos,CAP_W,Left,23.7,23.7,236.7086
47359,2S,WW,Demokritos,CAP_W,Left,19.4,19.4,237.59674
47359,2S,EE,Demokritos,CAP_W,Left,20.4,20.4,237.68213
47359,2S,WW,Demokritos,CAP_W,Left,21.0,21.0,237.1046
47359,2S,EE,Demokritos,CAP_W,Left,21.5,21.5,237.31256
47359,2S,WW,Demokritos,CAP_W,Left,21.6,21.6,238.43425
47360,2S,EE,Demokritos,CAP_W,Left,27.9,27.9,236.82159
47360,2S,WW,Demokritos,CAP_W,Left,26.2,26.2,239.76924
47360,2S,EE,Demokritos,CAP_W,Left,25.4,25.4,240.33072
47360,2S,WW,Demokritos,CAP_W,Left,24.6,24.6,237.30312
47360,2S,EE,Demokritos,CAP_W,Left,22.7,22.7,240.68053
47360,2S,WW,Demokritos,CAP_W,Left,25.7,25.7,241.43221
47360,2S,EE,Demokritos,CAP_W,Left,23.6,23.6,239.10469
47360,2S,WW,Demokritos,CAP_W,Left,23.0,23.0,239.98192
47360,2S,EE,Demokritos,CAP_W,Left,24.5,24.5,236.40776
47360,2S,WW,Demokritos,CAP_W,Left,23.3,23.3,235.35155
47360,2S,EE,Demokritos,CAP_W,Left,23.0,23.0,238.272
47360,2S,WW,Demokritos,CAP_W,Left,22.7,22.7,237.32202
47361,2S,WW,Perugia,CAP_W,Left,20.0,20.0,260.405
47361,2S,WW,Perugia,CAP_W,Left,20.0,20.0,260.405
47361,2S,WW,Perugia,CAP_W,Left,20.0,20.0,264.416
47361,2S,WW,Perugia,CAP_W,Left,20.0,20.0,254.944
47361,2S,WW,Perugia,CAP_W,Left,20.0,20.0,259.133
47361,2S,WW,Perugia,CAP_W,Left,20.0,20.0,255.39
47361,2S,WW,Perugia,CAP_W,Left,20.0,20.0,258.788
47361,2S,WW,Perugia,CAP_W,Left,20.0,20.0,255.167
47362,2S,WW,Perugia,CAP_W,Left,20.0,20.0,252.736
47362,2S,WW,Perugia,CAP_W,Left,20.0,20.0,250.566
47362,2S,WW,Perugia,CAP_W,Left,20.0,20.0,258.903
47362,2S,WW,Perugia,CAP_W,Left,20.0,20.0,253.835
47362,2S,WW,Perugia,CAP_W,Left,20.0,20.0,258.101
47362,2S,WW,Perugia,CAP_W,Left,20.0,20.0,253.946
47362,2S,WW,Perugia,CAP_W,Left,20.0,20.0,257.873
47362,2S,WW,Perugia,CAP_W,Left,20.0,20.0,252.845
47363,2S,WW,Perugia,CAP_W,Left,20.0,20.0,259.825
47363,2S,WW,Perugia,CAP_W,Left,20.0,20.0,255.167
47363,2S,WW,Perugia,CAP_W,Left,20.0,20.0,262.277
47363,2S,WW,Perugia,CAP_W,Left,20.0,20.0,255.502
47363,2S,WW,Perugia,CAP_W,Left,20.0,20.0,260.405
47363,2S,WW,Perugia,CAP_W,Left,20.0,20.0,256.288
47363,2S,WW,Perugia,CAP_W,Left,20.0,20.0,263.343
47363,2S,WW,Perugia,CAP_W,Left,20.0,20.0,254.833
47364,2S,WW,Perugia,CAP_W,Left,20.0,20.0,207.233
47364,2S,WW,Perugia,CAP_W,Left,20.0,20.0,212.515
47364,2S,WW,Perugia,CAP_W,Left,20.0,20.0,209.992
47364,2S,WW,Perugia,CAP_W,Left,20.0,20.0,212.052
47364,2S,WW,Perugia,CAP_W,Left,20.0,20.0,208.12
47364,2S,WW,Perugia,CAP_W,Left,20.0,20.0,211.284
47364,2S,WW,Perugia,CAP_W,Left,20.0,20.0,210.75
47364,2S,WW,Perugia,CAP_W,Left,20.0,20.0,211.821
46812,PSP,EE,HEPHY,CAP_W,Left,,,206.251
46812,PSP,WW,HEPHY,CAP_W,Left,,,186.474
46812,PSP,EE,HEPHY,CAP_W,Left,,,178.666
46812,PSP,WW,HEPHY,CAP_W,Left,,,183.172
46812,PSP,EE,HEPHY,CAP_W,Left,,,182.681
46812,PSP,WW,HEPHY,CAP_W,Left,,,184.995
46812,PSP,EE,HEPHY,CAP_W,Left,,,178.556
46812,PSP,WW,HEPHY,CAP_W,Left,,,183.58
46812,PSP,EE,HEPHY,CAP_W,Left,,,186.199
46812,PSP,WW,HEPHY,CAP_W,Left,,,184.902
46812,PSP,EE,HEPHY,CAP_W,Left,,,181.682
46812,PSP,WW,HEPHY,CAP_W,Left,,,182.914
46812,PSP,EE,HEPHY,CAP_W,Left,,,187.108
46812,PSP,WW,HEPHY,CAP_W,Left,,,183.952
46812,PSP,EE,HEPHY,CAP_W,Left,,,182.182
46812,PSP,WW,HEPHY,CAP_W,Left,,,183.664
46813,PSP,EE,HEPHY,CAP_W,Left,,,190.419
46813,PSP,WW,HEPHY,CAP_W,Left,,,197.939
46813,PSP,EE,HEPHY,CAP_W,Left,,,191.548
46813,PSP,WW,HEPHY,CAP_W,Left,,,193.008
46813,PSP,EE,HEPHY,CAP_W,Left,,,194.479
46813,PSP,WW,HEPHY,CAP_W,Left,,,194.241
46813,PSP,EE,HEPHY,CAP_W,Left,,,195.664
46813,PSP,WW,HEPHY,CAP_W,Left,,,194.61
46813,PSP,EE,HEPHY,CAP_W,Left,,,190.893
46813,PSP,WW,HEPHY,CAP_W,Left,,,194.497
46813,PSP,EE,HEPHY,CAP_W,Left,,,196.066
46813,PSP,WW,HEPHY,CAP_W,Left,,,194.293
46813,PSP,EE,HEPHY,CAP_W,Left,,,192.106
46813,PSP,WW,HEPHY,CAP_W,Left,,,196.505
46813,PSP,EE,HEPHY,CAP_W,Left,,,195.669
46813,PSP,WW,HEPHY,CAP_W,Left,,,194.774
47348,PSS,EE,Demokritos,CAP_W,Left,22.4,22.4,236.79335
47348,PSS,WW,Demokritos,CAP_W,Left,22.1,22.1,237.46404
47348,PSS,EE,Demokritos,CAP_W,Left,22.6,22.6,237.15184
47348,PSS,WW,Demokritos,CAP_W,Left,22.2,22.2,237.82457
47348,PSS,EE,Demokritos,CAP_W,Left,21.9,21.9,238.96071
47348,PSS,WW,Demokritos,CAP_W,Left,21.7,21.7,236.76509
47348,PSS,EE,Demokritos,CAP_W,Left,21.8,21.8,237.18962
47348,PSS,WW,Demokritos,CAP_W,Left,21.4,21.4,238.23386
47348,PSS,EE,Demokritos,CAP_W,Left,21.5,21.5,237.35988
47348,PSS,WW,Demokritos,CAP_W,Left,22.9,22.9,236.49229
47348,PSS,EE,Demokritos,CAP_W,Left,21.2,21.2,235.89249
47348,PSS,WW,Demokritos,CAP_W,Left,21.1,21.1,239.75958
47348,PSS,EE,Demokritos,CAP_W,Left,22.7,22.7,236.53928
47348,PSS,WW,Demokritos,CAP_W,Left,22.2,22.2,238.7307
47348,PSS,EE,Demokritos,CAP_W,Left,24.0,24.0,236.40776
47348,PSS,WW,Demokritos,CAP_W,Left,23.2,23.2,238.53937
47349,PSS,EE,Demokritos,CAP_W,Left,21.9,21.9,238.67326
47349,PSS,WW,Demokritos,CAP_W,Left,22.0,22.0,240.82661
47349,PSS,EE,Demokritos,CAP_W,Left,22.8,22.8,237.79608
47349,PSS,WW,Demokritos,CAP_W,Left,22.0,22.0,238.25291
47349,PSS,EE,Demokritos,CAP_W,Left,21.7,21.7,239.57623
47349,PSS,WW,Demokritos,CAP_W,Left,21.4,21.4,237.88158
47349,PSS,EE,Demokritos,CAP_W,Left,21.4,21.4,239.88521
47349,PSS,WW,Demokritos,CAP_W,Left,22.7,22.7,237.91962
47349,PSS,EE,Demokritos,CAP_W,Left,22.2,22.2,236.76509
47349,PSS,WW,Demokritos,CAP_W,Left,21.7,21.7,238.14807
47349,PSS,EE,Demokritos,CAP_W,Left,21.2,21.2,237.98622
47349,PSS,WW,Demokritos,CAP_W,Left,21.0,21.0,235.96732
47349,PSS,EE,Demokritos,CAP_W,Left,21.3,21.3,236.66154
47349,PSS,WW,Demokritos,CAP_W,Left,21.0,21.0,239.92386
47349,PSS,EE,Demokritos,CAP_W,Left,20.8,20.8,236.73683
47349,PSS,WW,Demokritos,CAP_W,Left,22.6,22.6,236.50168
48205,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,258.444
48205,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,257.305
48205,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,256.175
48205,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,252.626
48205,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,258.444
48205,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,252.408
48205,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,255.279
48206,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,263.105
48206,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,254.388
48206,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,259.594
48206,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,255.614
48206,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,259.248
48206,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,262.277
48206,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,252.517
48206,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,255.726
47365,2S,EE,Brown,CAP_W,Right,20.0,20.083,249.063
47365,2S,WW,Brown,CAP_W,Right,20.0,20.138,246.925
47365,2S,EE,Brown,CAP_W,Right,20.0,20.129,248.464
47365,2S,WW,Brown,CAP_W,Right,20.0,20.131,249.24
47365,2S,EE,Brown,CAP_W,Right,20.0,20.181,250.574
47365,2S,WW,Brown,CAP_W,Right,20.0,20.186,246.972
47365,2S,EE,Brown,CAP_W,Right,20.0,20.133,251.181
47365,2S,WW,Brown,CAP_W,Right,20.0,20.146,248.109
47365,2S,EE,Brown,CAP_W,Right,20.0,20.07,249.264
47365,2S,WW,Brown,CAP_W,Right,20.0,20.108,249.131
47365,2S,EE,Brown,CAP_W,Right,20.0,20.153,251.236
47365,2S,WW,Brown,CAP_W,Right,20.0,20.172,249.572
47365,2S,EE,Brown,CAP_W,Right,20.0,20.145,250.053
47365,2S,WW,Brown,CAP_W,Right,20.0,20.139,247.072
47365,2S,EE,Brown,CAP_W,Right,20.0,20.191,252.612
47365,2S,WW,Brown,CAP_W,Right,20.0,20.216,259.683
47366,2S,EE,Brown,CAP_W,Right,20.0,20.104,253.661
47366,2S,WW,Brown,CAP_W,Right,20.0,20.127,250.913
47366,2S,EE,Brown,CAP_W,Right,20.0,20.074,251.185
47366,2S,WW,Brown,CAP_W,Right,20.0,20.102,251.459
47366,2S,EE,Brown,CAP_W,Right,20.0,20.122,253.59
47366,2S,WW,Brown,CAP_W,Right,20.0,20.125,253.995
47366,2S,EE,Brown,CAP_W,Right,20.0,20.139,252.775
47366,2S,WW,Brown,CAP_W,Right,20.0,20.132,250.031
47366,2S,EE,Brown,CAP_W,Right,20.0,20.1,251.186
47366,2S,WW,Brown,CAP_W,Right,20.0,20.126,250.851
47366,2S,EE,Brown,CAP_W,Right,20.0,20.11,253.208
47366,2S,WW,Brown,CAP_W,Right,20.0,20.139,250.595
47366,2S,EE,Brown,CAP_W,Right,20.0,20.162,252.922
47366,2S,WW,Brown,CAP_W,Right,20.0,20.156,250.871
47366,2S,EE,Brown,CAP_W,Right,20.0,20.172,252.758
47366,2S,WW,Brown,CAP_W,Right,20.0,20.159,253.804
47367,2S,WW,Perugia,CAP_W,Left,20.0,20.0,262.277
47367,2S,WW,Perugia,CAP_W,Left,20.0,20.0,259.363
47367,2S,WW,Perugia,CAP_W,Left,20.0,20.0,257.418
47367,2S,WW,Perugia,CAP_W,Left,20.0,20.0,259.018
47367,2S,WW,Perugia,CAP_W,Left,20.0,20.0,262.631
47367,2S,WW,Perugia,CAP_W,Left,20.0,20.0,261.221
47367,2S,WW,Perugia,CAP_W,Left,20.0,20.0,261.572
47367,2S,WW,Perugia,CAP_W,Left,20.0,20.0,258.444
47368,2S,WW,Perugia,CAP_W,Left,20.0,20.0,263.58
47368,2S,WW,Perugia,CAP_W,Left,20.0,20.0,261.807
47368,2S,WW,Perugia,CAP_W,Left,20.0,20.0,264.058
47368,2S,WW,Perugia,CAP_W,Left,20.0,20.0,265.499
47368,2S,WW,Perugia,CAP_W,Left,20.0,20.0,267.201
47368,2S,WW,Perugia,CAP_W,Left,20.0,20.0,264.058
47368,2S,WW,Perugia,CAP_W,Left,20.0,20.0,266.713
47368,2S,WW,Perugia,CAP_W,Left,20.0,20.0,262.16
47369,2S,EE,Demokritos,CAP_W,Left,25.3,25.3,234.97063
47369,2S,WW,Demokritos,CAP_W,Left,24.2,24.2,235.06343
47369,2S,EE,Demokritos,CAP_W,Left,25.9,25.9,240.23372
47369,2S,WW,Demokritos,CAP_W,Left,25.1,25.1,236.53928
47369,2S,EE,Demokritos,CAP_W,Left,23.9,23.9,237.21799
47369,2S,WW,Demokritos,CAP_W,Left,23.4,23.4,238.02426
47369,2S,EE,Demokritos,CAP_W,Left,23.1,23.1,236.25763
47369,2S,WW,Demokritos,CAP_W,Left,22.9,22.9,239.53767
47369,2S,EE,Demokritos,CAP_W,Left,24.1,24.1,237.42615
47369,2S,WW,Demokritos,CAP_W,Left,24.1,24.1,237.42615
47369,2S,EE,Demokritos,CAP_W,Left,22.9,22.9,237.483
47369,2S,WW,Demokritos,CAP_W,Left,22.9,22.9,235.18416
47369,2S,EE,Demokritos,CAP_W,Left,24.9,24.9,237.04794
47369,2S,WW,Demokritos,CAP_W,Left,23.3,23.3,236.69919
47370,2S,EE,Demokritos,CAP_W,Left,21.8,21.8,236.26701
47370,2S,WW,Demokritos,CAP_W,Left,21.5,21.5,237.1991
47370,2S,EE,Demokritos,CAP_W,Left,22.3,22.3,236.99132
47370,2S,WW,Demokritos,CAP_W,Left,22.9,22.9,237.26527
47370,2S,EE,Demokritos,CAP_W,Left,21.2,21.2,238.74026
47370,2S,WW,Demokritos,CAP_W,Left,21.2,21.2,237.16129
47370,2S,EE,Demokritos,CAP_W,Left,22.5,22.5,237.66315
47370,2S,WW,Demokritos,CAP_W,Left,22.2,22.2,237.40721
47370,2S,EE,Demokritos,CAP_W,Left,21.2,21.2,239.53767
47370,2S,WW,Demokritos,CAP_W,Left,21.0,21.0,237.65364
47371,2S,EE,HEPHY,CAP_W,Left,,,224.067
47371,2S,WW,HEPHY,CAP_W,Left,,,238.178
47371,2S,EE,HEPHY,CAP_W,Left,,,232.053
47371,2S,WW,HEPHY,CAP_W,Left,,,245.555
