batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,T_UM
42651,2S,WW,Perugia,Left,20.0,20.0,34.367
42651,2S,WW,Perugia,Left,20.0,20.0,34.388
42651,2S,EE,Perugia,Left,20.0,20.0,34.458
42651,2S,WW,Perugia,Left,20.0,20.0,34.117
42651,2S,EE,Perugia,Left,20.0,20.0,34.291
42651,2S,EE,Perugia,Left,20.0,20.0,34.332
42651,2S,WW,Perugia,Left,20.0,20.0,34.121
42651,2S,WW,Perugia,Left,20.0,20.0,34.106
42652,2S,EE,Perugia,Left,20.0,20.0,34.217
42652,2S,WW,Perugia,Left,20.0,20.0,34.583
42652,2S,EE,Perugia,Left,20.0,20.0,34.529
42652,2S,WW,Perugia,Left,20.0,20.0,34.66
42652,2S,EE,Perugia,Left,20.0,20.0,34.602
42652,2S,WW,Perugia,Left,20.0,20.0,34.391
42652,2S,EE,Perugia,Left,20.0,20.0,34.21
42652,2S,WW,Perugia,Left,20.0,20.0,34.076
42652,2S,EE,Perugia,Left,20.0,20.0,34.29
42652,2S,WW,Perugia,Left,20.0,20.0,34.229
42652,2S,EE,Perugia,Left,20.0,20.0,34.476
42652,2S,WW,Perugia,Left,20.0,20.0,34.312
42652,2S,EE,Perugia,Left,20.0,20.0,34.627
42652,2S,WW,Perugia,Left,20.0,20.0,34.503
42652,2S,EE,Perugia,Left,20.0,20.0,34.162
42652,2S,WW,Perugia,Left,20.0,20.0,34.054
42256,2S,EE,Brown,Right,20.0,20.01,34.466
42256,2S,WW,Brown,Right,20.0,20.023,34.552
42256,2S,EE,Brown,Right,20.0,20.053,34.062
42256,2S,WW,Brown,Right,20.0,20.053,34.193
42256,2S,EE,Brown,Right,20.0,20.048,34.197
42256,2S,WW,Brown,Right,20.0,20.044,34.384
42256,2S,EE,Brown,Right,20.0,20.084,34.101
42256,2S,WW,Brown,Right,20.0,20.062,34.501
42256,2S,EE,Brown,Right,20.0,20.018,34.262
42256,2S,WW,Brown,Right,20.0,20.044,34.523
42256,2S,EE,Brown,Right,20.0,20.003,34.332
42256,2S,WW,Brown,Right,20.0,20.019,34.027
42256,2S,EE,Brown,Right,20.0,20.059,33.937
42256,2S,WW,Brown,Right,20.0,20.047,34.2
42256,2S,EE,Brown,Right,20.0,20.053,33.973
42256,2S,WW,Brown,Right,20.0,20.046,34.107
42649,PSS,EE,Perugia,Left,20.0,20.0,34.469
42649,PSS,EE,Perugia,Left,20.0,20.0,34.2
42649,PSS,EE,Perugia,Left,20.0,20.0,34.392
42649,PSS,WW,Perugia,Left,20.0,20.0,34.491
42649,PSS,EE,Perugia,Left,20.0,20.0,34.198
42649,PSS,WW,Perugia,Left,20.0,20.0,34.42
42649,PSS,WW,Perugia,Left,20.0,20.0,34.42
42649,PSS,EE,Perugia,Left,20.0,20.0,34.358
42649,PSS,WW,Perugia,Left,20.0,20.0,34.346
42649,PSS,EE,Perugia,Left,20.0,20.0,33.974
42649,PSS,WW,Perugia,Left,20.0,20.0,34.545
42649,PSS,EE,Perugia,Left,20.0,20.0,34.28
42257,2S,EE,Brown,Right,20.0,20.04,34.466
42257,2S,WW,Brown,Right,20.0,20.085,34.256
42257,2S,EE,Brown,Right,20.0,20.014,34.276
42257,2S,WW,Brown,Right,20.0,20.039,34.375
42257,2S,EE,Brown,Right,20.0,20.127,34.081
42257,2S,WW,Brown,Right,20.0,20.066,34.288
42257,2S,EE,Brown,Right,20.0,20.069,34.061
42257,2S,WW,Brown,Right,20.0,20.04,34.428
42257,2S,EE,Brown,Right,20.0,20.01,34.888
42257,2S,WW,Brown,Right,20.0,20.014,33.992
42257,2S,EE,Brown,Right,20.0,20.014,34.429
42257,2S,WW,Brown,Right,20.0,20.037,34.026
42257,2S,EE,Brown,Right,20.0,20.058,34.51
42257,2S,WW,Brown,Right,20.0,20.057,34.153
42257,2S,EE,Brown,Right,20.0,20.064,34.515
42257,2S,WW,Brown,Right,20.0,20.055,34.219
42653,2S,EE,HEPHY,Left,,,34.57
42653,2S,WW,HEPHY,Left,,,34.473
42653,2S,EE,HEPHY,Left,,,33.974
42653,2S,WW,HEPHY,Left,,,35.465
42653,2S,EE,HEPHY,Left,,,34.136
42653,2S,WW,HEPHY,Left,,,34.754
42653,2S,EE,HEPHY,Left,,,34.116
42653,2S,WW,HEPHY,Left,,,34.34
42653,2S,EE,HEPHY,Left,,,34.65
42653,2S,WW,HEPHY,Left,,,34.487
42653,2S,EE,HEPHY,Left,,,34.154
42653,2S,WW,HEPHY,Left,,,34.591
42653,2S,EE,HEPHY,Left,,,34.289
42653,2S,WW,HEPHY,Left,,,34.253
42653,2S,EE,HEPHY,Left,,,34.429
42653,2S,WW,HEPHY,Left,,,34.485
42654,2S,EE,HEPHY,Left,,,34.138
42654,2S,WW,HEPHY,Left,,,34.628
42654,2S,EE,HEPHY,Left,,,34.473
42654,2S,WW,HEPHY,Left,,,34.447
42654,2S,EE,HEPHY,Left,,,39.847
42654,2S,WW,HEPHY,Left,,,34.295
42654,2S,EE,HEPHY,Left,,,34.103
42654,2S,WW,HEPHY,Left,,,36.119
42654,2S,EE,HEPHY,Left,,,34.565
42654,2S,WW,HEPHY,Left,,,34.323
42654,2S,EE,HEPHY,Left,,,34.23
42654,2S,WW,HEPHY,Left,,,34.794
42654,2S,EE,HEPHY,Left,,,37.115
42654,2S,WW,HEPHY,Left,,,34.901
42654,2S,EE,HEPHY,Left,,,34.387
42654,2S,WW,HEPHY,Left,,,34.856
42655,2S,EE,HEPHY,Left,,,34.408
42655,2S,WW,HEPHY,Left,,,34.549
42655,2S,EE,HEPHY,Left,,,34.123
42655,2S,WW,HEPHY,Left,,,34.842
42655,2S,EE,HEPHY,Left,,,34.218
42655,2S,WW,HEPHY,Left,,,34.585
42655,2S,EE,HEPHY,Left,,,34.209
42655,2S,WW,HEPHY,Left,,,34.422
42655,2S,EE,HEPHY,Left,,,34.213
42655,2S,WW,HEPHY,Left,,,34.524
42655,2S,EE,HEPHY,Left,,,34.005
42655,2S,WW,HEPHY,Left,,,34.745
42655,2S,EE,HEPHY,Left,,,34.479
42655,2S,WW,HEPHY,Left,,,34.577
42655,2S,EE,HEPHY,Left,,,34.352
42655,2S,WW,HEPHY,Left,,,34.562
42656,2S,EE,HEPHY,Left,,,34.21
42656,2S,WW,HEPHY,Left,,,34.337
42656,2S,EE,HEPHY,Left,,,34.153
42656,2S,WW,HEPHY,Left,,,34.414
42656,2S,EE,HEPHY,Left,,,34.507
42656,2S,WW,HEPHY,Left,,,34.894
42656,2S,EE,HEPHY,Left,,,34.44
42656,2S,WW,HEPHY,Left,,,36.91
42656,2S,EE,HEPHY,Left,,,34.164
42656,2S,WW,HEPHY,Left,,,34.197
42656,2S,EE,HEPHY,Left,,,34.152
42656,2S,WW,HEPHY,Left,,,33.885
42656,2S,EE,HEPHY,Left,,,34.254
42656,2S,WW,HEPHY,Left,,,36.014
42656,2S,EE,HEPHY,Left,,,34.657
42656,2S,WW,HEPHY,Left,,,34.356
42657,2S,EE,Demokritos,Left,22.1,22.1,34.131
42657,2S,WW,Demokritos,Left,22.3,22.3,33.75
42657,2S,EE,Demokritos,Left,22.5,22.5,33.896
42657,2S,WW,Demokritos,Left,22.9,22.9,34.271
42657,2S,EE,Demokritos,Left,23.3,23.3,34.122
42657,2S,WW,Demokritos,Left,23.6,23.6,34.188
42657,2S,EE,Demokritos,Left,24.0,24.0,33.974
42657,2S,WW,Demokritos,Left,24.2,24.2,34.316
42657,2S,EE,Demokritos,Left,20.9,20.9,33.897
42657,2S,WW,Demokritos,Left,22.1,22.1,34.083
42657,2S,EE,Demokritos,Left,22.6,22.6,33.935
42657,2S,WW,Demokritos,Left,23.0,23.0,33.858
42657,2S,EE,Demokritos,Left,23.3,23.3,34.304
42657,2S,WW,Demokritos,Left,23.8,23.8,33.982
42658,2S,EE,Demokritos,Left,24.5,24.5,33.948
42658,2S,WW,Demokritos,Left,24.7,24.7,33.871
42658,2S,EE,Demokritos,Left,23.5,23.5,33.585
42658,2S,WW,Demokritos,Left,24.1,24.1,33.985
42658,2S,EE,Demokritos,Left,24.9,24.9,33.809
42658,2S,WW,Demokritos,Left,21.1,21.1,33.823
42658,2S,EE,Demokritos,Left,24.3,24.3,33.852
42658,2S,WW,Demokritos,Left,24.5,24.5,33.708
42658,2S,EE,Demokritos,Left,21.9,21.9,33.85
42658,2S,WW,Demokritos,Left,22.5,22.5,33.861
42658,2S,EE,Demokritos,Left,24.9,24.9,33.711
42658,2S,WW,Demokritos,Left,25.2,25.2,34.151
42658,2S,EE,Demokritos,Left,22.9,22.9,33.591
42658,2S,WW,Demokritos,Left,23.2,23.2,33.942
42659,2S,EE,Demokritos,Left,22.0,22.0,33.854
42659,2S,WW,Demokritos,Left,22.2,22.2,33.937
42659,2S,EE,Demokritos,Left,22.1,22.1,33.811
42659,2S,WW,Demokritos,Left,22.2,22.2,33.879
42659,2S,EE,Demokritos,Left,20.8,20.8,34.085
42659,2S,WW,Demokritos,Left,21.6,21.6,33.453
42659,2S,EE,Demokritos,Left,22.1,22.1,33.428
42659,2S,WW,Demokritos,Left,22.5,22.5,34.221
42659,2S,EE,Demokritos,Left,22.2,22.2,34.006
42659,2S,WW,Demokritos,Left,22.2,22.2,34.108
42659,2S,EE,Demokritos,Left,22.8,22.8,34.013
42659,2S,WW,Demokritos,Left,23.2,23.2,34.012
42659,2S,EE,Demokritos,Left,22.2,22.2,33.432
42659,2S,WW,Demokritos,Left,22.2,22.2,33.786
42901,2S,EE,Demokritos,Left,23.9,23.9,33.771
42901,2S,WW,Demokritos,Left,24.2,24.2,34.009
42901,2S,EE,Demokritos,Left,23.7,23.7,33.832
42901,2S,WW,Demokritos,Left,24.0,24.0,33.978
42901,2S,EE,Demokritos,Left,24.6,24.6,33.99
42901,2S,WW,Demokritos,Left,21.2,21.2,34.184
42901,2S,EE,Demokritos,Left,22.1,22.1,33.588
42901,2S,WW,Demokritos,Left,22.7,22.7,34.336
42901,2S,EE,Demokritos,Left,23.2,23.2,33.778
42901,2S,WW,Demokritos,Left,23.5,23.5,34.127
42901,2S,EE,Demokritos,Left,20.1,20.1,33.996
42901,2S,WW,Demokritos,Left,21.5,21.5,34.15
42901,2S,EE,Demokritos,Left,22.6,22.6,33.661
42901,2S,WW,Demokritos,Left,23.3,23.3,33.901
42902,2S,EE,Brown,Right,20.0,20.0,34.308
42902,2S,WW,Brown,Right,20.0,20.012,33.528
42902,2S,EE,Brown,Right,20.0,20.013,34.28
42902,2S,WW,Brown,Right,20.0,20.03,33.879
42902,2S,EE,Brown,Right,20.0,20.042,33.858
42902,2S,WW,Brown,Right,20.0,20.039,34.22
42902,2S,EE,Brown,Right,20.0,20.052,34.029
42902,2S,WW,Brown,Right,20.0,20.02,34.031
42902,2S,EE,Brown,Right,20.0,20.002,34.246
42902,2S,WW,Brown,Right,20.0,20.004,33.883
42902,2S,EE,Brown,Right,20.0,20.0,34.163
42902,2S,WW,Brown,Right,20.0,20.019,34.116
42902,2S,EE,Brown,Right,20.0,20.024,34.045
42902,2S,WW,Brown,Right,20.0,20.024,34.038
42902,2S,EE,Brown,Right,20.0,20.051,34.603
42902,2S,WW,Brown,Right,20.0,20.02,33.815
42903,2S,EE,Brown,Right,20.0,20.004,34.477
42903,2S,WW,Brown,Right,20.0,20.012,34.008
42903,2S,EE,Brown,Right,20.0,20.004,34.333
42903,2S,WW,Brown,Right,20.0,20.017,34.446
42903,2S,EE,Brown,Right,20.0,20.02,33.898
42903,2S,WW,Brown,Right,20.0,20.012,34.396
42903,2S,EE,Brown,Right,20.0,20.05,34.138
42903,2S,WW,Brown,Right,20.0,20.026,34.244
42903,2S,EE,Brown,Right,20.0,20.004,34.186
42903,2S,WW,Brown,Right,20.0,20.018,34.609
42903,2S,EE,Brown,Right,20.0,20.018,34.399
42903,2S,WW,Brown,Right,20.0,20.018,34.288
42903,2S,EE,Brown,Right,20.0,20.048,34.103
42903,2S,WW,Brown,Right,20.0,20.043,34.413
42903,2S,EE,Brown,Right,20.0,20.055,34.033
42903,2S,WW,Brown,Right,20.0,20.032,34.248
42649,PSS,WW,Perugia,Left,20.0,20.0,34.248
42649,PSS,EE,Perugia,Left,20.0,20.0,33.97
42649,PSS,WW,Perugia,Left,20.0,20.0,34.366
42649,PSS,EE,Perugia,Left,20.0,20.0,33.916
42649,PSS,WW,Perugia,Left,20.0,20.0,34.299
42899,PSS,EE,Perugia,Left,20.0,20.0,34.326
42899,PSS,WW,Perugia,Left,20.0,20.0,34.07
42899,PSS,EE,Perugia,Left,20.0,20.0,34.176
42899,PSS,WW,Perugia,Left,20.0,20.0,34.234
42899,PSS,EE,Perugia,Left,20.0,20.0,34.228
42899,PSS,WW,Perugia,Left,20.0,20.0,34.369
42899,PSS,EE,Perugia,Left,20.0,20.0,34.443
42899,PSS,WW,Perugia,Left,20.0,20.0,34.352
42899,PSS,EE,Perugia,Left,20.0,20.0,34.091
42899,PSS,WW,Perugia,Left,20.0,20.0,34.161
42899,PSS,EE,Perugia,Left,20.0,20.0,34.217
42899,PSS,WW,Perugia,Left,20.0,20.0,33.981
42899,PSS,EE,Perugia,Left,20.0,20.0,33.791
42899,PSS,WW,Perugia,Left,20.0,20.0,34.016
42899,PSS,EE,Perugia,Left,20.0,20.0,34.054
42899,PSS,WW,Perugia,Left,20.0,20.0,34.215
42258,PSP,EE,Perugia,Left,20.0,20.0,34.461
42258,PSP,EE,Perugia,Left,20.0,20.0,34.461
42258,PSP,WW,Perugia,Left,20.0,20.0,34.197
42258,PSP,EE,Perugia,Left,20.0,20.0,34.523
42258,PSP,WW,Perugia,Left,20.0,20.0,34.346
42258,PSP,EE,Perugia,Left,20.0,20.0,34.613
42258,PSP,WW,Perugia,Left,20.0,20.0,34.391
42258,PSP,EE,Perugia,Left,20.0,20.0,34.737
42258,PSP,WW,Perugia,Left,20.0,20.0,34.43
42258,PSP,WW,Perugia,Left,20.0,20.0,34.312
42258,PSP,EE,Perugia,Left,20.0,20.0,34.178
42258,PSP,WW,Perugia,Left,20.0,20.0,34.018
42258,PSP,EE,Perugia,Left,20.0,20.0,34.784
42258,PSP,WW,Perugia,Left,20.0,20.0,34.262
42258,PSP,EE,Perugia,Left,20.0,20.0,34.484
42258,PSP,WW,Perugia,Left,20.0,20.0,34.183
42259,PSP,EE,Perugia,Left,20.0,20.0,34.511
42259,PSP,WW,Perugia,Left,20.0,20.0,34.382
42259,PSP,EE,Perugia,Left,20.0,20.0,34.513
42259,PSP,WW,Perugia,Left,20.0,20.0,34.333
42259,PSP,EE,Perugia,Left,20.0,20.0,34.627
42259,PSP,EE,Perugia,Left,20.0,20.0,34.688
42259,PSP,WW,Perugia,Left,20.0,20.0,34.838
42259,PSP,EE,Perugia,Left,20.0,20.0,34.556
42259,PSP,WW,Perugia,Left,20.0,20.0,34.242
42259,PSP,EE,Perugia,Left,20.0,20.0,34.429
42259,PSP,WW,Perugia,Left,20.0,20.0,34.397
42259,PSP,EE,Perugia,Left,20.0,20.0,34.69
42259,PSP,WW,Perugia,Left,20.0,20.0,34.547
42259,PSP,EE,Perugia,Left,20.0,20.0,34.45
42259,PSP,WW,Perugia,Left,20.0,20.0,34.523
42660,PSP,EE,Perugia,Left,20.0,20.0,34.351
42660,PSP,WW,Perugia,Left,20.0,20.0,34.506
42660,PSP,EE,Perugia,Left,20.0,20.0,34.502
42660,PSP,EE,Perugia,Left,20.0,20.0,34.616
42660,PSP,WW,Perugia,Left,20.0,20.0,34.077
42660,PSP,EE,Perugia,Left,20.0,20.0,34.59
42660,PSP,WW,Perugia,Left,20.0,20.0,34.502
42660,PSP,WW,Perugia,Left,20.0,20.0,34.502
42660,PSP,EE,Perugia,Left,20.0,20.0,34.367
42660,PSP,WW,Perugia,Left,20.0,20.0,34.367
42660,PSP,EE,Perugia,Left,20.0,20.0,34.134
42660,PSP,WW,Perugia,Left,20.0,20.0,34.503
42660,PSP,EE,Perugia,Left,20.0,20.0,34.564
42660,PSP,WW,Perugia,Left,20.0,20.0,34.392
42660,PSP,WW,Perugia,Left,20.0,20.0,34.245
42904,2S,EE,Brown,Right,20.0,20.006,34.354
42904,2S,WW,Brown,Right,20.0,20.001,34.364
42904,2S,EE,Brown,Right,20.0,20.012,34.352
42904,2S,WW,Brown,Right,20.0,20.035,34.245
42904,2S,EE,Brown,Right,20.0,20.01,34.115
42904,2S,WW,Brown,Right,20.0,20.008,33.952
42904,2S,EE,Brown,Right,20.0,20.066,33.978
42904,2S,WW,Brown,Right,20.0,20.046,34.334
42904,2S,EE,Brown,Right,20.0,20.002,34.27
42904,2S,WW,Brown,Right,20.0,20.018,33.895
42904,2S,EE,Brown,Right,20.0,20.001,34.614
42904,2S,WW,Brown,Right,20.0,20.014,34.143
42912,PSP,EE,Demokritos,Left,22.8,22.8,34.5
42912,PSP,WW,Demokritos,Left,22.8,22.8,34.412
42912,PSP,EE,Demokritos,Left,22.0,22.0,34.594
42912,PSP,WW,Demokritos,Left,22.5,22.5,33.911
42912,PSP,EE,Demokritos,Left,22.8,22.8,34.432
42912,PSP,WW,Demokritos,Left,22.8,22.8,34.343
42912,PSP,EE,Demokritos,Left,22.7,22.7,34.463
42912,PSP,WW,Demokritos,Left,22.8,22.8,34.131
42912,PSP,EE,Demokritos,Left,22.8,22.8,34.37
42912,PSP,WW,Demokritos,Left,20.1,20.1,33.887
42912,PSP,EE,Demokritos,Left,23.0,23.0,33.804
42912,PSP,WW,Demokritos,Left,20.9,20.9,34.05
42912,PSP,EE,Demokritos,Left,20.7,20.7,34.137
42912,PSP,WW,Demokritos,Left,21.4,21.4,33.982
42912,PSP,EE,Demokritos,Left,21.8,21.8,34.443
42912,PSP,WW,Demokritos,Left,21.6,21.6,34.041
42913,PSP,EE,Demokritos,Left,20.8,20.8,34.104
42913,PSP,WW,Demokritos,Left,20.3,20.3,33.496
42913,PSP,EE,Demokritos,Left,17.3,17.3,34.283
42913,PSP,WW,Demokritos,Left,17.2,17.2,33.806
42913,PSP,EE,Demokritos,Left,19.9,19.9,34.337
42913,PSP,WW,Demokritos,Left,19.5,19.5,34.086
42913,PSP,EE,Demokritos,Left,19.2,19.2,34.405
42913,PSP,WW,Demokritos,Left,19.5,19.5,34.159
42913,PSP,EE,Demokritos,Left,17.7,17.7,34.252
42913,PSP,WW,Demokritos,Left,18.2,18.2,34.135
42913,PSP,EE,Demokritos,Left,19.9,19.9,34.123
42913,PSP,WW,Demokritos,Left,18.4,18.4,33.667
42913,PSP,EE,Demokritos,Left,17.2,17.2,34.635
42913,PSP,WW,Demokritos,Left,17.0,17.0,33.735
42913,PSP,EE,Demokritos,Left,16.9,16.9,34.069
42913,PSP,WW,Demokritos,Left,16.9,16.9,33.95
42900,PSS,EE,HEPHY,Left,,,34.228
42900,PSS,WW,HEPHY,Left,,,34.596
42900,PSS,EE,HEPHY,Left,,,34.221
42900,PSS,WW,HEPHY,Left,,,34.278
42900,PSS,EE,HEPHY,Left,,,34.47
42900,PSS,WW,HEPHY,Left,,,34.309
42900,PSS,EE,HEPHY,Left,,,34.436
42900,PSS,WW,HEPHY,Left,,,34.567
42900,PSS,EE,HEPHY,Left,,,34.929
42900,PSS,WW,HEPHY,Left,,,34.48
42900,PSS,EE,HEPHY,Left,,,34.568
42900,PSS,WW,HEPHY,Left,,,34.663
42900,PSS,EE,HEPHY,Left,,,33.859
42900,PSS,WW,HEPHY,Left,,,35.248
42900,PSS,EE,HEPHY,Left,,,34.202
42900,PSS,WW,HEPHY,Left,,,34.395
42900,PSS,EE,HEPHY,Left,,,34.165
42900,PSS,WW,HEPHY,Left,,,34.191
42900,PSS,EE,HEPHY,Left,,,34.303
42900,PSS,WW,HEPHY,Left,,,34.162
42904,2S,EE,Brown,Right,20.0,20.062,34.318
42904,2S,WW,Brown,Right,20.0,20.068,34.044
42904,2S,EE,Brown,Right,20.0,20.052,34.611
42904,2S,WW,Brown,Right,20.0,20.048,34.009
42905,2S,EE,Brown,Right,20.0,20.028,34.006
42905,2S,WW,Brown,Right,20.0,20.052,34.434
42905,2S,EE,Brown,Right,20.0,20.01,34.297
42905,2S,WW,Brown,Right,20.0,20.047,34.617
42905,2S,EE,Brown,Right,20.0,20.088,34.003
42905,2S,WW,Brown,Right,20.0,20.075,34.16
42905,2S,EE,Brown,Right,20.0,20.081,34.281
42905,2S,WW,Brown,Right,20.0,20.061,34.249
42905,2S,EE,Brown,Right,20.0,19.999,34.576
42905,2S,WW,Brown,Right,20.0,20.028,34.265
42905,2S,EE,Brown,Right,20.0,20.001,34.194
42905,2S,WW,Brown,Right,20.0,20.014,34.166
42905,2S,EE,Brown,Right,20.0,20.068,34.116
42905,2S,WW,Brown,Right,20.0,20.066,34.162
42905,2S,EE,Brown,Right,20.0,20.066,34.555
42905,2S,WW,Brown,Right,20.0,20.062,34.368
42906,2S,EE,Demokritos,Left,17.8,17.8,33.632
42906,2S,WW,Demokritos,Left,18.9,18.9,33.393
42906,2S,EE,Demokritos,Left,19.7,19.7,34.253
42906,2S,WW,Demokritos,Left,21.2,21.2,33.97
42906,2S,EE,Demokritos,Left,20.2,20.2,33.951
42906,2S,WW,Demokritos,Left,21.0,21.0,34.118
42906,2S,EE,Demokritos,Left,21.5,21.5,34.287
42906,2S,WW,Demokritos,Left,22.1,22.1,34.078
42906,2S,EE,Demokritos,Left,21.9,21.9,34.331
42906,2S,WW,Demokritos,Left,22.4,22.4,33.341
42906,2S,EE,Demokritos,Left,22.3,22.3,34.504
42906,2S,WW,Demokritos,Left,22.6,22.6,33.991
42906,2S,EE,Demokritos,Left,22.6,22.6,33.787
42906,2S,WW,Demokritos,Left,22.8,22.8,33.964
42907,2S,EE,Demokritos,Left,19.8,19.8,34.024
42907,2S,WW,Demokritos,Left,21.0,21.0,33.848
42907,2S,EE,Demokritos,Left,20.4,20.4,34.161
42907,2S,WW,Demokritos,Left,21.8,21.8,33.997
42907,2S,EE,Demokritos,Left,21.5,21.5,34.419
42907,2S,WW,Demokritos,Left,21.9,21.9,33.987
42907,2S,EE,Demokritos,Left,22.4,22.4,33.038
42907,2S,WW,Demokritos,Left,22.7,22.7,33.764
42907,2S,EE,Demokritos,Left,23.0,23.0,34.01
42907,2S,WW,Demokritos,Left,23.1,23.1,34.055
42907,2S,EE,Demokritos,Left,22.2,22.2,34.187
42907,2S,WW,Demokritos,Left,22.4,22.4,34.109
42907,2S,EE,Demokritos,Left,22.6,22.6,34.251
42907,2S,WW,Demokritos,Left,22.7,22.7,34.096
42908,2S,EE,Brown,Right,20.0,20.004,34.402
42908,2S,WW,Brown,Right,20.0,20.006,34.373
42908,2S,EE,Brown,Right,20.0,20.03,34.319
42908,2S,WW,Brown,Right,20.0,20.062,34.205
42908,2S,EE,Brown,Right,20.0,20.035,33.932
42908,2S,WW,Brown,Right,20.0,20.036,34.312
42908,2S,EE,Brown,Right,20.0,20.089,34.391
42908,2S,WW,Brown,Right,20.0,20.073,34.337
42908,2S,EE,Brown,Right,20.0,20.004,34.258
42908,2S,WW,Brown,Right,20.0,20.008,34.275
42908,2S,EE,Brown,Right,20.0,20.009,34.388
42908,2S,WW,Brown,Right,20.0,20.041,34.26
42908,2S,EE,Brown,Right,20.0,20.025,34.174
42908,2S,WW,Brown,Right,20.0,20.037,34.279
42908,2S,EE,Brown,Right,20.0,20.069,34.011
42908,2S,WW,Brown,Right,20.0,20.053,34.271
42909,2S,EE,Brown,Right,20.0,20.005,34.36
42909,2S,WW,Brown,Right,20.0,20.019,34.134
42909,2S,EE,Brown,Right,20.0,20.012,34.506
42909,2S,WW,Brown,Right,20.0,20.04,34.137
42909,2S,EE,Brown,Right,20.0,20.052,34.322
42909,2S,WW,Brown,Right,20.0,20.046,34.019
42909,2S,EE,Brown,Right,20.0,20.067,34.025
42909,2S,WW,Brown,Right,20.0,20.048,34.31
42909,2S,EE,Brown,Right,20.0,19.996,34.209
42909,2S,WW,Brown,Right,20.0,20.017,33.904
42909,2S,EE,Brown,Right,20.0,20.014,34.464
42909,2S,WW,Brown,Right,20.0,20.049,34.1
42909,2S,EE,Brown,Right,20.0,20.052,34.221
42909,2S,WW,Brown,Right,20.0,20.047,33.969
42909,2S,EE,Brown,Right,20.0,20.077,34.509
42909,2S,WW,Brown,Right,20.0,20.058,34.116
42910,2S,EE,HEPHY,Left,,,34.403
42910,2S,WW,HEPHY,Left,,,34.526
42910,2S,EE,HEPHY,Left,,,35.677
42910,2S,WW,HEPHY,Left,,,34.699
42910,2S,EE,HEPHY,Left,,,34.697
42910,2S,WW,HEPHY,Left,,,34.392
42910,2S,EE,HEPHY,Left,,,35.089
42910,2S,WW,HEPHY,Left,,,34.695
42910,2S,EE,HEPHY,Left,,,34.625
42910,2S,WW,HEPHY,Left,,,34.919
42910,2S,EE,HEPHY,Left,,,34.66
42910,2S,WW,HEPHY,Left,,,34.415
42910,2S,EE,HEPHY,Left,,,34.762
42910,2S,WW,HEPHY,Left,,,34.517
42910,2S,EE,HEPHY,Left,,,35.092
42910,2S,WW,HEPHY,Left,,,34.244
42911,2S,EE,HEPHY,Left,,,34.84
42911,2S,WW,HEPHY,Left,,,34.58
42911,2S,EE,HEPHY,Left,,,34.531
42911,2S,WW,HEPHY,Left,,,34.516
42911,2S,EE,HEPHY,Left,,,34.309
42911,2S,WW,HEPHY,Left,,,34.489
42911,2S,EE,HEPHY,Left,,,34.719
42911,2S,WW,HEPHY,Left,,,34.378
42911,2S,EE,HEPHY,Left,,,36.482
42911,2S,WW,HEPHY,Left,,,34.47
42911,2S,EE,HEPHY,Left,,,34.126
42911,2S,WW,HEPHY,Left,,,34.636
42911,2S,EE,HEPHY,Left,,,34.611
42911,2S,WW,HEPHY,Left,,,34.685
42911,2S,EE,HEPHY,Left,,,34.337
42911,2S,WW,HEPHY,Left,,,34.365
43258,2S,EE,Perugia,Left,20.0,20.0,34.278
43258,2S,WW,Perugia,Left,20.0,20.0,34.049
43258,2S,EE,Perugia,Left,20.0,20.0,34.335
43258,2S,WW,Perugia,Left,20.0,20.0,34.178
43258,2S,EE,Perugia,Left,20.0,20.0,34.172
43258,2S,WW,Perugia,Left,20.0,20.0,34.055
43258,2S,EE,Perugia,Left,20.0,20.0,33.917
43258,2S,WW,Perugia,Left,20.0,20.0,34.08
43258,2S,EE,Perugia,Left,20.0,20.0,33.974
43258,2S,WW,Perugia,Left,20.0,20.0,33.971
43258,2S,EE,Perugia,Left,20.0,20.0,33.854
43258,2S,WW,Perugia,Left,20.0,20.0,34.283
43258,2S,EE,Perugia,Left,20.0,20.0,34.267
43258,2S,WW,Perugia,Left,20.0,20.0,34.372
43259,2S,EE,Perugia,Left,20.0,20.0,34.214
43259,2S,WW,Perugia,Left,20.0,20.0,34.172
43259,2S,EE,Perugia,Left,20.0,20.0,34.15
43259,2S,WW,Perugia,Left,20.0,20.0,34.063
43259,2S,EE,Perugia,Left,20.0,20.0,34.096
43259,2S,WW,Perugia,Left,20.0,20.0,34.25
43259,2S,EE,Perugia,Left,20.0,20.0,34.168
43259,2S,WW,Perugia,Left,20.0,20.0,34.399
43259,2S,EE,Perugia,Left,20.0,20.0,34.134
43259,2S,WW,Perugia,Left,20.0,20.0,34.32
43259,2S,EE,Perugia,Left,20.0,20.0,34.01
43259,2S,WW,Perugia,Left,20.0,20.0,34.314
43259,2S,EE,Perugia,Left,20.0,20.0,33.89
43259,2S,WW,Perugia,Left,20.0,20.0,33.994
43260,2S,EE,Perugia,Left,20.0,20.0,34.277
43260,2S,WW,Perugia,Left,20.0,20.0,33.965
43260,2S,EE,Perugia,Left,20.0,20.0,34.195
43260,2S,WW,Perugia,Left,20.0,20.0,34.477
43260,2S,EE,Perugia,Left,20.0,20.0,34.179
