ID,KIND_OF_CONDITION_ID,KIND_OF_CONDITION,CONDITION_DATA_SET_ID,KIND_OF_PART_ID,KIND_OF_PART,PART_ID,PART_BARCODE,PART_NAME_LABEL,VFB_V,CACC_PFRD,NOX,TOX_NM,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
7001880,9140,Tracker Halfmoon CV Parameters,453142,7420,2S Halfmoon W,140891,38870_044_2-S_HM_WW,38870_044_2-S_HM_WW,-3.214,83.243,64050000000.0,690.312,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,22.3,22.3,Demokritos_VPX38870_044_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
10245200,9140,Tracker Halfmoon CV Parameters,894642,7400,2S Halfmoon E,140950,38871_005_2-S_HM_EE,38871_005_2-S_HM_EE,2.8680000000000003,82.895,110636100000.0,692.883,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX38871_005_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-25T10-27-22.json,HEPHY
10250220,9140,Tracker Halfmoon CV Parameters,895402,7420,2S Halfmoon W,140953,38871_005_2-S_HM_WW,38871_005_2-S_HM_WW,2.8939999999999997,81.699,109831200000.0,703.029,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX38871_005_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-25T09-23-20.json,HEPHY
10269460,9140,Tracker Halfmoon CV Parameters,899422,7400,2S Halfmoon E,140972,38871_008_2-S_HM_EE,38871_008_2-S_HM_EE,2.86,83.10799999999999,110660200000.0,691.1039999999999,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX38871_008_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-23T15-23-59.json,HEPHY
10265420,9140,Tracker Halfmoon CV Parameters,898642,7420,2S Halfmoon W,140975,38871_008_2-S_HM_WW,38871_008_2-S_HM_WW,2.895,81.735,109909700000.0,702.7130000000001,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX38871_008_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-23T13-16-34.json,HEPHY
10273340,9140,Tracker Halfmoon CV Parameters,900362,7400,2S Halfmoon E,141012,38871_019_2-S_HM_EE,38871_019_2-S_HM_EE,2.9210000000000003,83.03399999999999,112462200000.0,691.725,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX38871_019_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-25T13-10-49.json,HEPHY
10233300,9140,Tracker Halfmoon CV Parameters,892322,7420,2S Halfmoon W,141015,38871_019_2-S_HM_WW,38871_019_2-S_HM_WW,2.9610000000000003,82.09200000000001,112422900000.0,699.6560000000001,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX38871_019_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-25T12-09-53.json,HEPHY
10252400,9140,Tracker Halfmoon CV Parameters,896162,7400,2S Halfmoon E,141074,38871_033_2-S_HM_EE,38871_033_2-S_HM_EE,2.772,83.126,107945700000.0,690.955,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX38871_033_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-23T19-00-10.json,HEPHY
10247040,9140,Tracker Halfmoon CV Parameters,895022,7420,2S Halfmoon W,141077,38871_033_2-S_HM_WW,38871_033_2-S_HM_WW,2.77,82.84899999999999,107531900000.0,693.265,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX38871_033_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-23T23-14-25.json,HEPHY
10267100,9140,Tracker Halfmoon CV Parameters,898962,7400,2S Halfmoon E,141078,38871_034_2-S_HM_EE,38871_034_2-S_HM_EE,2.783,83.419,108660500000.0,688.5310000000001,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX38871_034_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-25T17-17-12.json,HEPHY
10242020,9140,Tracker Halfmoon CV Parameters,893582,7420,2S Halfmoon W,141091,38871_034_2-S_HM_WW,38871_034_2-S_HM_WW,2.785,82.677,107782200000.0,694.705,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX38871_034_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-25T15-58-52.json,HEPHY
10235480,9140,Tracker Halfmoon CV Parameters,892742,7400,2S Halfmoon E,141092,38871_035_2-S_HM_EE,38871_035_2-S_HM_EE,2.765,83.639,108408000000.0,686.72,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX38871_035_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-24T20-27-30.json,HEPHY
10258200,9140,Tracker Halfmoon CV Parameters,897222,7420,2S Halfmoon W,141095,38871_035_2-S_HM_WW,38871_035_2-S_HM_WW,2.7680000000000002,82.68,107252700000.0,694.687,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX38871_035_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-24T13-22-57.json,HEPHY
10276960,9140,Tracker Halfmoon CV Parameters,901162,7400,2S Halfmoon E,141118,38871_040_2-S_HM_EE,38871_040_2-S_HM_EE,2.7939999999999996,83.616,109286200000.0,686.9060000000001,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX38871_040_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-25T19-38-37.json,HEPHY
10240840,9140,Tracker Halfmoon CV Parameters,894042,7420,2S Halfmoon W,141131,38871_040_2-S_HM_WW,38871_040_2-S_HM_WW,2.8089999999999997,82.556,108359400000.0,695.7260000000001,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX38871_040_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-25T18-27-41.json,HEPHY
10227940,9140,Tracker Halfmoon CV Parameters,891362,7400,2S Halfmoon E,141172,38871_047_2-S_HM_EE,38871_047_2-S_HM_EE,2.858,83.43700000000001,111036900000.0,688.3789999999999,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX38871_047_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-24T20-53-44.json,HEPHY
10260820,9140,Tracker Halfmoon CV Parameters,897702,7420,2S Halfmoon W,141175,38871_047_2-S_HM_WW,38871_047_2-S_HM_WW,2.8939999999999997,82.609,111055600000.0,695.278,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX38871_047_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-24T16-47-07.json,HEPHY
9195840,9140,Tracker Halfmoon CV Parameters,808262,7400,2S Halfmoon E,144094,38872_037_2-S_HM_EE,38872_037_2-S_HM_EE,-3.013,85.41,57170000000.0,672.795,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,21.5,21.5,Demokritos_VPX38872_037_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
9197480,9140,Tracker Halfmoon CV Parameters,810102,7420,2S Halfmoon W,144097,38872_037_2-S_HM_WW,38872_037_2-S_HM_WW,-3.259,84.21700000000001,62150000000.0,682.329,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,21.7,21.7,Demokritos_VPX38872_037_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
9198820,9140,Tracker Halfmoon CV Parameters,810622,7400,2S Halfmoon E,144112,38872_042_2-S_HM_EE,38872_042_2-S_HM_EE,-3.0580000000000003,84.92200000000001,58560000000.0,676.66,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,21.2,21.2,Demokritos_VPX38872_042_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
9201540,9140,Tracker Halfmoon CV Parameters,810942,7420,2S Halfmoon W,144115,38872_042_2-S_HM_WW,38872_042_2-S_HM_WW,-3.1689999999999996,83.566,60450000000.0,687.6460000000001,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,21.5,21.5,Demokritos_VPX38872_042_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
9751152,9140,Tracker Halfmoon CV Parameters,839207,7400,2S Halfmoon E,144134,38873_003_2-S_HM_EE,38873_003_2-S_HM_EE,-2.9419999999999997,83.24600000000001,82477660000.0,690.288,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.007,Test_HPK_VPX38873_003_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_02_21_2022_12_02_52_PM.txt,Brown
9751144,9140,Tracker Halfmoon CV Parameters,838919,7420,2S Halfmoon W,144137,38873_003_2-S_HM_WW,38873_003_2-S_HM_WW,-2.865,84.368,81151550000.0,681.1060000000001,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.008,Test_HPK_VPX38873_003_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_02_21_2022_12_43_50_PM.txt,Brown
9738765,9140,Tracker Halfmoon CV Parameters,838439,7400,2S Halfmoon E,144138,38873_013_2-S_HM_EE,38873_013_2-S_HM_EE,-2.9739999999999998,83.302,83552190000.0,689.824,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.005,Test_HPK_VPX38873_013_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_02_24_2022_04_10_28_PM.txt,Brown
9751148,9140,Tracker Halfmoon CV Parameters,838991,7420,2S Halfmoon W,144151,38873_013_2-S_HM_WW,38873_013_2-S_HM_WW,-2.932,84.51700000000001,83427460000.0,679.905,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,10.0,10000.0,0.05,20.0,20.007,Test_HPK_VPX38873_013_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_02_24_2022_05_02_34_PM.txt,Brown
9751146,9140,Tracker Halfmoon CV Parameters,838976,7400,2S Halfmoon E,144156,38873_028_2-S_HM_EE,38873_028_2-S_HM_EE,-2.782,83.698,77920220000.0,686.558,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.003,Test_HPK_VPX38873_028_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run02_02_22_2022_10_17_41_AM.txt,Brown
9751149,9140,Tracker Halfmoon CV Parameters,839003,7420,2S Halfmoon W,144159,38873_028_2-S_HM_WW,38873_028_2-S_HM_WW,-2.6860000000000004,84.887,75952990000.0,676.939,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.015,Test_HPK_VPX38873_028_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_02_21_2022_05_33_12_PM.txt,Brown
9738766,9140,Tracker Halfmoon CV Parameters,838445,7400,2S Halfmoon E,144170,38873_030_2-S_HM_EE,38873_030_2-S_HM_EE,-2.8110000000000004,83.699,78840750000.0,686.553,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.04,Test_HPK_VPX38873_030_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run02_02_21_2022_03_20_31_PM.txt,Brown
9738775,9140,Tracker Halfmoon CV Parameters,838736,7420,2S Halfmoon W,144173,38873_030_2-S_HM_WW,38873_030_2-S_HM_WW,-2.728,84.95299999999999,77366250000.0,676.4169999999999,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,10.0,10000.0,0.05,20.0,20.043,Test_HPK_VPX38873_030_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_02_21_2022_02_05_37_PM.txt,Brown
9738771,9140,Tracker Halfmoon CV Parameters,838649,7400,2S Halfmoon E,144178,38873_035_2-S_HM_EE,38873_035_2-S_HM_EE,-2.8310000000000004,83.804,79543470000.0,685.69,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.034000000000002,Test_HPK_VPX38873_035_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_02_21_2022_06_25_12_PM.txt,Brown
9738773,9140,Tracker Halfmoon CV Parameters,838697,7420,2S Halfmoon W,144191,38873_035_2-S_HM_WW,38873_035_2-S_HM_WW,-2.7880000000000003,84.82,79147740000.0,677.475,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,10.0,10000.0,0.05,20.0,20.029,Test_HPK_VPX38873_035_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_02_21_2022_07_17_22_PM.txt,Brown
9776321,9140,Tracker Halfmoon CV Parameters,840044,7400,2S Halfmoon E,144192,38874_011_2-S_HM_EE,38874_011_2-S_HM_EE,-3.042,82.83200000000001,85172390000.0,693.74,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.003,Test_HPK_VPX38874_011_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_02_22_2022_01_15_10_PM.txt,Brown
9765744,9140,Tracker Halfmoon CV Parameters,839642,7420,2S Halfmoon W,144195,38874_011_2-S_HM_WW,38874_011_2-S_HM_WW,-3.0669999999999997,83.715,86873580000.0,686.4169999999999,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.003,Test_HPK_VPX38874_011_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run02_02_22_2022_05_37_42_PM.txt,Brown
9765752,9140,Tracker Halfmoon CV Parameters,839813,7400,2S Halfmoon E,144196,38874_015_2-S_HM_EE,38874_015_2-S_HM_EE,-3.042,83.194,85566690000.0,690.717,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.038,Test_HPK_VPX38874_015_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_02_24_2022_10_05_08_PM.txt,Brown
9765753,9140,Tracker Halfmoon CV Parameters,839873,7420,2S Halfmoon W,144199,38874_015_2-S_HM_WW,38874_015_2-S_HM_WW,-3.105,83.9,88255550000.0,684.908,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.004,Test_HPK_VPX38874_015_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_02_28_2022_09_08_43_AM.txt,Brown
9776335,9140,Tracker Halfmoon CV Parameters,840521,7400,2S Halfmoon E,144214,38874_036_2-S_HM_EE,38874_036_2-S_HM_EE,-2.866,83.48100000000001,80351850000.0,688.345,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.04,Test_HPK_VPX38874_036_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_02_22_2022_07_12_04_PM.txt,Brown
9765759,9140,Tracker Halfmoon CV Parameters,840002,7420,2S Halfmoon W,144217,38874_036_2-S_HM_WW,38874_036_2-S_HM_WW,-2.8810000000000002,84.47200000000001,81772880000.0,680.2719999999999,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.005,Test_HPK_VPX38874_036_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run02_02_23_2022_11_09_42_AM.txt,Brown
9776334,9140,Tracker Halfmoon CV Parameters,840512,7400,2S Halfmoon E,144218,38874_038_2-S_HM_EE,38874_038_2-S_HM_EE,-2.8819999999999997,83.565,80915910000.0,687.65,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.007,Test_HPK_VPX38874_038_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_02_22_2022_02_37_04_PM.txt,Brown
9765743,9140,Tracker Halfmoon CV Parameters,839633,7420,2S Halfmoon W,144231,38874_038_2-S_HM_WW,38874_038_2-S_HM_WW,-2.906,84.801,82901410000.0,677.627,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,10.0,10000.0,0.05,20.0,20.005,Test_HPK_VPX38874_038_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_02_22_2022_03_17_58_PM.txt,Brown
9776332,9140,Tracker Halfmoon CV Parameters,840380,7400,2S Halfmoon E,144236,38874_042_2-S_HM_EE,38874_042_2-S_HM_EE,-2.923,83.686,82318990000.0,686.6560000000001,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.003,Test_HPK_VPX38874_042_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_02_22_2022_08_57_14_PM.txt,Brown
9765754,9140,Tracker Halfmoon CV Parameters,839879,7420,2S Halfmoon W,144239,38874_042_2-S_HM_WW,38874_042_2-S_HM_WW,-2.945,84.73899999999999,84059390000.0,678.125,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,10.0,10000.0,0.05,20.0,20.006,Test_HPK_VPX38874_042_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_02_22_2022_09_49_23_PM.txt,Brown
9794182,9140,Tracker Halfmoon CV Parameters,840722,7400,2S Halfmoon E,144250,38874_044_2-S_HM_EE,38874_044_2-S_HM_EE,-2.94,83.58200000000001,82765860000.0,687.5089999999999,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.022000000000002,Test_HPK_VPX38874_044_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run02_02_28_2022_12_24_53_PM.txt,Brown
9765755,9140,Tracker Halfmoon CV Parameters,839909,7420,2S Halfmoon W,144253,38874_044_2-S_HM_WW,38874_044_2-S_HM_WW,-2.9560000000000004,84.516,84191430000.0,679.9119999999999,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,10.0,10000.0,0.05,20.0,20.006,Test_HPK_VPX38874_044_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_02_28_2022_10_53_19_AM.txt,Brown
9807104,9140,Tracker Halfmoon CV Parameters,841427,7400,2S Halfmoon E,144254,38875_004_2-S_HM_EE,38875_004_2-S_HM_EE,-2.745,83.931,76982750000.0,684.6569999999999,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.006,Test_HPK_VPX38875_004_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_02_23_2022_01_16_12_PM.txt,Brown
9807102,9140,Tracker Halfmoon CV Parameters,841382,7420,2S Halfmoon W,144257,38875_004_2-S_HM_WW,38875_004_2-S_HM_WW,-2.815,84.787,79975190000.0,677.737,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.003,Test_HPK_VPX38875_004_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_02_23_2022_01_57_12_PM.txt,Brown
9807106,9140,Tracker Halfmoon CV Parameters,841466,7400,2S Halfmoon E,144258,38875_008_2-S_HM_EE,38875_008_2-S_HM_EE,-2.78,84.204,78338700000.0,682.435,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.007,Test_HPK_VPX38875_008_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_02_24_2022_02_26_13_PM.txt,Brown
9807108,9140,Tracker Halfmoon CV Parameters,841553,7420,2S Halfmoon W,144271,38875_008_2-S_HM_WW,38875_008_2-S_HM_WW,-2.8739999999999997,84.80799999999999,81860030000.0,677.573,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.004,Test_HPK_VPX38875_008_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_02_24_2022_03_18_18_PM.txt,Brown
9796060,9140,Tracker Halfmoon CV Parameters,840803,7400,2S Halfmoon E,144276,38875_026_2-S_HM_EE,38875_026_2-S_HM_EE,-2.63,84.28299999999999,73652150000.0,681.795,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.037,Test_HPK_VPX38875_026_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_02_23_2022_06_15_41_PM.txt,Brown
9796063,9140,Tracker Halfmoon CV Parameters,840875,7420,2S Halfmoon W,144279,38875_026_2-S_HM_WW,38875_026_2-S_HM_WW,-2.678,85.26799999999999,76063150000.0,673.913,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.003,Test_HPK_VPX38875_026_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_02_23_2022_07_08_00_PM.txt,Brown
9807103,9140,Tracker Halfmoon CV Parameters,841412,7400,2S Halfmoon E,144290,38875_027_2-S_HM_EE,38875_027_2-S_HM_EE,-2.5810000000000004,84.656,72423240000.0,678.791,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.007,Test_HPK_VPX38875_027_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_02_23_2022_02_38_08_PM.txt,Brown
9796064,9140,Tracker Halfmoon CV Parameters,840899,7420,2S Halfmoon W,144293,38875_027_2-S_HM_WW,38875_027_2-S_HM_WW,-2.6439999999999997,85.15299999999999,74865840000.0,674.83,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,10.0,10000.0,0.05,20.0,20.006,Test_HPK_VPX38875_027_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_02_23_2022_03_19_02_PM.txt,Brown
9796074,9140,Tracker Halfmoon CV Parameters,841163,7400,2S Halfmoon E,144298,38875_048_2-S_HM_EE,38875_048_2-S_HM_EE,-2.76,84.655,78121670000.0,678.801,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.005,Test_HPK_VPX38875_048_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_02_23_2022_08_00_14_PM.txt,Brown
9796072,9140,Tracker Halfmoon CV Parameters,841139,7420,2S Halfmoon W,144311,38875_048_2-S_HM_WW,38875_048_2-S_HM_WW,-2.8569999999999998,85.086,81596970000.0,675.355,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,10.0,10000.0,0.05,20.0,20.005,Test_HPK_VPX38875_048_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_02_23_2022_08_52_26_PM.txt,Brown
9213080,9140,Tracker Halfmoon CV Parameters,812482,7400,2S Halfmoon E,144316,38876_005_2-S_HM_EE,38876_005_2-S_HM_EE,-3.198,84.257,61770000000.0,682.0010000000001,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,21.8,21.8,Demokritos_VPX38876_005_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
9216360,9140,Tracker Halfmoon CV Parameters,813222,7420,2S Halfmoon W,144319,38876_005_2-S_HM_WW,38876_005_2-S_HM_WW,-3.395,82.257,64640000000.0,698.587,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,21.8,21.8,Demokritos_VPX38876_005_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
9219960,9140,Tracker Halfmoon CV Parameters,813702,7400,2S Halfmoon E,144352,38876_027_2-S_HM_EE,38876_027_2-S_HM_EE,-3.2039999999999997,84.238,61330000000.0,682.1569999999999,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,21.8,21.8,Demokritos_VPX38876_027_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
9222540,9140,Tracker Halfmoon CV Parameters,813002,7420,2S Halfmoon W,144355,38876_027_2-S_HM_WW,38876_027_2-S_HM_WW,-3.4010000000000002,83.21,64420000000.0,690.5889999999999,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,18.0,18.0,Demokritos_VPX38876_027_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
9224700,9140,Tracker Halfmoon CV Parameters,813962,7400,2S Halfmoon E,144370,38876_034_2-S_HM_EE,38876_034_2-S_HM_EE,-3.114,84.43,59950000000.0,680.602,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,20.2,20.2,Demokritos_VPX38876_034_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
9230280,9140,Tracker Halfmoon CV Parameters,814882,7420,2S Halfmoon W,144373,38876_034_2-S_HM_WW,38876_034_2-S_HM_WW,-3.2489999999999997,83.344,61650000000.0,689.4739999999999,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,21.1,21.1,Demokritos_VPX38876_034_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
