batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,ISURF_PAMPR
47347,PSS,EE,Brown,Right,20.0,20.008,3.129
47347,PSS,WW,Brown,Right,20.0,20.004,3.532
47347,PSS,EE,Brown,Right,20.0,20.006,3.234
47347,PSS,WW,Brown,Right,20.0,20.018,3.532
47347,PSS,EE,Brown,Right,20.0,20.011,2.889
47347,PSS,WW,Brown,Right,20.0,20.007,2.959
47347,PSS,EE,Brown,Right,20.0,20.009,3.008
47347,PSS,WW,Brown,Right,20.0,20.003,3.043
47347,PSS,EE,Brown,Right,20.0,20.012,2.888
47347,PSS,WW,Brown,Right,20.0,20.008,3.084
47356,2S,EE,Demokritos,Left,25.3,25.3,6.686
47356,2S,WW,Demokritos,Left,26.2,26.2,6.98
47356,2S,EE,Demokritos,Left,24.6,24.6,7.7
47356,2S,WW,Demokritos,Left,24.2,24.2,7.359
47356,2S,EE,Demokritos,Left,27.3,27.3,8.047
47356,2S,WW,Demokritos,Left,27.3,27.3,8.22
47356,2S,EE,Demokritos,Left,23.8,23.8,6.611
47356,2S,WW,Demokritos,Left,26.2,26.2,6.952
47356,2S,EE,Demokritos,Left,26.8,26.8,7.615
47356,2S,WW,Demokritos,Left,26.2,26.2,7.524
47356,2S,EE,Demokritos,Left,25.1,25.1,7.279
47356,2S,WW,Demokritos,Left,24.5,24.5,7.106
47357,2S,EE,Demokritos,Left,23.6,23.6,7.618
47357,2S,WW,Demokritos,Left,23.6,23.6,7.122
47357,2S,EE,Demokritos,Left,22.7,22.7,7.421
47357,2S,WW,Demokritos,Left,22.8,22.8,7.026
47357,2S,EE,Demokritos,Left,26.8,26.8,10.862
47357,2S,WW,Demokritos,Left,25.6,25.6,9.947
47357,2S,EE,Demokritos,Left,22.7,22.7,6.458
47357,2S,WW,Demokritos,Left,29.3,29.3,10.016
47357,2S,EE,Demokritos,Left,24.4,24.4,8.401
47357,2S,WW,Demokritos,Left,23.5,23.5,7.392
47357,2S,EE,Demokritos,Left,22.9,22.9,7.45
47357,2S,WW,Demokritos,Left,22.8,22.8,6.78
47358,2S,EE,Demokritos,Left,24.6,24.6,10.75
47358,2S,WW,Demokritos,Left,24.1,24.1,9.629
47358,2S,EE,Demokritos,Left,24.1,24.1,10.216
47358,2S,WW,Demokritos,Left,23.8,23.8,9.248
47358,2S,EE,Demokritos,Left,23.6,23.6,9.532
47358,2S,WW,Demokritos,Left,23.5,23.5,8.679
47358,2S,EE,Demokritos,Left,23.9,23.9,9.202
47358,2S,WW,Demokritos,Left,23.8,23.8,8.655
47358,2S,EE,Demokritos,Left,23.7,23.7,9.055
47358,2S,WW,Demokritos,Left,23.6,23.6,8.535
47358,2S,EE,Demokritos,Left,26.2,26.2,10.847
47358,2S,WW,Demokritos,Left,25.4,25.4,10.038
47359,2S,EE,Demokritos,Left,28.7,28.7,9.847
47359,2S,WW,Demokritos,Left,27.5,27.5,9.16
47359,2S,EE,Demokritos,Left,26.5,26.5,8.849
47359,2S,WW,Demokritos,Left,25.9,25.9,8.095
47359,2S,EE,Demokritos,Left,24.8,24.8,7.683
47359,2S,WW,Demokritos,Left,24.2,24.2,6.301
47359,2S,EE,Demokritos,Left,23.7,23.7,6.965
47359,2S,WW,Demokritos,Left,19.5,19.5,4.102
47359,2S,EE,Demokritos,Left,20.5,20.5,4.223
47359,2S,WW,Demokritos,Left,21.1,21.1,4.364
47359,2S,EE,Demokritos,Left,21.5,21.5,4.771
47359,2S,WW,Demokritos,Left,21.6,21.6,4.718
47360,2S,EE,Demokritos,Left,27.9,27.9,9.601
47360,2S,WW,Demokritos,Left,26.2,26.2,9.448
47360,2S,EE,Demokritos,Left,25.4,25.4,9.231
47360,2S,WW,Demokritos,Left,24.6,24.6,8.87
47360,2S,EE,Demokritos,Left,25.7,25.7,6.497
47360,2S,WW,Demokritos,Left,25.7,25.7,7.275
47360,2S,EE,Demokritos,Left,23.5,23.5,7.421
47360,2S,WW,Demokritos,Left,23.0,23.0,6.95
47360,2S,EE,Demokritos,Left,24.4,24.4,7.643
47360,2S,WW,Demokritos,Left,23.2,23.2,7.317
47360,2S,EE,Demokritos,Left,22.9,22.9,7.249
47360,2S,WW,Demokritos,Left,22.7,22.7,6.995
47361,2S,EE,Perugia,Left,20.0,20.0,3.489
47361,2S,WW,Perugia,Left,20.0,20.0,3.427
47361,2S,EE,Perugia,Left,20.0,20.0,3.565
47361,2S,WW,Perugia,Left,20.0,20.0,3.509
47361,2S,EE,Perugia,Left,20.0,20.0,3.624
47361,2S,WW,Perugia,Left,20.0,20.0,3.577
47361,2S,EE,Perugia,Left,20.0,20.0,3.774
47361,2S,WW,Perugia,Left,20.0,20.0,3.675
47361,2S,EE,Perugia,Left,20.0,20.0,3.718
47361,2S,WW,Perugia,Left,20.0,20.0,3.813
47361,2S,EE,Perugia,Left,20.0,20.0,3.378
47361,2S,WW,Perugia,Left,20.0,20.0,3.338
47361,2S,EE,Perugia,Left,20.0,20.0,3.44
47361,2S,WW,Perugia,Left,20.0,20.0,3.396
47361,2S,EE,Perugia,Left,20.0,20.0,3.5
47361,2S,WW,Perugia,Left,20.0,20.0,3.41
47362,2S,EE,Perugia,Left,20.0,20.0,4.078
47362,2S,EE,Perugia,Left,20.0,20.0,4.078
47362,2S,WW,Perugia,Left,20.0,20.0,4.138
47362,2S,WW,Perugia,Left,20.0,20.0,4.138
47362,2S,EE,Perugia,Left,20.0,20.0,4.194
47362,2S,WW,Perugia,Left,20.0,20.0,4.229
47362,2S,EE,Perugia,Left,20.0,20.0,4.602
47362,2S,EE,Perugia,Left,20.0,20.0,4.372
47362,2S,WW,Perugia,Left,20.0,20.0,4.495
47362,2S,WW,Perugia,Left,20.0,20.0,4.646
47362,2S,EE,Perugia,Left,20.0,20.0,3.822
47362,2S,WW,Perugia,Left,20.0,20.0,3.824
47362,2S,EE,Perugia,Left,20.0,20.0,3.978
47362,2S,WW,Perugia,Left,20.0,20.0,3.987
47362,2S,EE,Perugia,Left,20.0,20.0,4.069
47362,2S,WW,Perugia,Left,20.0,20.0,4.152
47362,2S,EE,Perugia,Left,20.0,20.0,4.219
47362,2S,WW,Perugia,Left,20.0,20.0,4.219
47363,2S,EE,Perugia,Left,20.0,20.0,3.504
47363,2S,WW,Perugia,Left,20.0,20.0,3.507
47363,2S,EE,Perugia,Left,20.0,20.0,3.659
47363,2S,WW,Perugia,Left,20.0,20.0,3.593
47363,2S,EE,Perugia,Left,20.0,20.0,3.668
47363,2S,WW,Perugia,Left,20.0,20.0,3.672
47363,2S,EE,Perugia,Left,20.0,20.0,3.831
47363,2S,WW,Perugia,Left,20.0,20.0,3.792
47363,2S,EE,Perugia,Left,20.0,20.0,3.439
47363,2S,WW,Perugia,Left,20.0,20.0,3.458
47363,2S,EE,Perugia,Left,20.0,20.0,3.444
47363,2S,WW,Perugia,Left,20.0,20.0,3.611
47363,2S,EE,Perugia,Left,20.0,20.0,3.372
47363,2S,WW,Perugia,Left,20.0,20.0,3.394
47363,2S,EE,Perugia,Left,20.0,20.0,3.334
47363,2S,WW,Perugia,Left,20.0,20.0,3.316
47364,2S,EE,Perugia,Left,20.0,20.0,4.588
47364,2S,WW,Perugia,Left,20.0,20.0,4.424
47364,2S,EE,Perugia,Left,20.0,20.0,4.53
47364,2S,WW,Perugia,Left,20.0,20.0,4.411
47364,2S,EE,Perugia,Left,20.0,20.0,4.527
47364,2S,WW,Perugia,Left,20.0,20.0,4.383
47364,2S,EE,Perugia,Left,20.0,20.0,4.448
47364,2S,WW,Perugia,Left,20.0,20.0,4.357
47364,2S,EE,Perugia,Left,20.0,20.0,4.256
47364,2S,WW,Perugia,Left,20.0,20.0,4.135
47364,2S,EE,Perugia,Left,20.0,20.0,4.354
47364,2S,WW,Perugia,Left,20.0,20.0,4.223
47364,2S,EE,Perugia,Left,20.0,20.0,4.32
47364,2S,WW,Perugia,Left,20.0,20.0,4.221
47364,2S,EE,Perugia,Left,20.0,20.0,4.346
47364,2S,WW,Perugia,Left,20.0,20.0,4.316
47348,PSS,EE,Demokritos,Left,22.3,22.3,6.417
47348,PSS,WW,Demokritos,Left,22.1,22.1,5.935
47348,PSS,EE,Demokritos,Left,22.6,22.6,5.846
47348,PSS,WW,Demokritos,Left,22.1,22.1,5.606
47348,PSS,EE,Demokritos,Left,21.9,21.9,6.333
47348,PSS,WW,Demokritos,Left,21.7,21.7,5.866
47348,PSS,EE,Demokritos,Left,21.8,21.8,6.135
47348,PSS,WW,Demokritos,Left,21.5,21.5,5.628
47348,PSS,EE,Demokritos,Left,21.5,21.5,6.327
47348,PSS,WW,Demokritos,Left,22.9,22.9,6.139
47348,PSS,EE,Demokritos,Left,21.2,21.2,5.125
47348,PSS,WW,Demokritos,Left,21.1,21.1,5.0
47348,PSS,EE,Demokritos,Left,22.6,22.6,5.729
47348,PSS,WW,Demokritos,Left,22.2,22.2,5.521
47348,PSS,EE,Demokritos,Left,23.9,23.9,6.53
47348,PSS,WW,Demokritos,Left,23.1,23.1,6.182
47349,PSS,EE,Demokritos,Left,21.9,21.9,6.648
47349,PSS,WW,Demokritos,Left,22.0,22.0,6.373
47349,PSS,EE,Demokritos,Left,22.7,22.7,7.425
47349,PSS,WW,Demokritos,Left,21.6,21.6,6.033
47349,PSS,EE,Demokritos,Left,21.7,21.7,6.144
47349,PSS,WW,Demokritos,Left,21.4,21.4,5.727
47349,PSS,EE,Demokritos,Left,21.4,21.4,5.853
47349,PSS,WW,Demokritos,Left,22.6,22.6,5.955
47349,PSS,EE,Demokritos,Left,22.2,22.2,6.125
47349,PSS,WW,Demokritos,Left,21.7,21.7,5.774
47349,PSS,EE,Demokritos,Left,21.2,21.2,5.885
47349,PSS,WW,Demokritos,Left,21.0,21.0,5.547
47349,PSS,EE,Demokritos,Left,21.1,21.1,5.693
47349,PSS,WW,Demokritos,Left,20.9,20.9,5.356
47349,PSS,EE,Demokritos,Left,20.8,20.8,5.335
47349,PSS,WW,Demokritos,Left,22.6,22.6,5.565
48205,PSS,EE,Perugia,Left,20.0,20.0,3.974
48205,PSS,WW,Perugia,Left,20.0,20.0,4.079
48205,PSS,EE,Perugia,Left,20.0,20.0,4.14
48205,PSS,WW,Perugia,Left,20.0,20.0,4.197
48205,PSS,EE,Perugia,Left,20.0,20.0,4.175
48205,PSS,WW,Perugia,Left,20.0,20.0,4.316
48205,PSS,EE,Perugia,Left,20.0,20.0,4.265
48205,PSS,WW,Perugia,Left,20.0,20.0,4.348
48205,PSS,EE,Perugia,Left,20.0,20.0,3.685
48205,PSS,WW,Perugia,Left,20.0,20.0,3.745
48205,PSS,EE,Perugia,Left,20.0,20.0,3.765
48205,PSS,WW,Perugia,Left,20.0,20.0,3.866
48205,PSS,EE,Perugia,Left,20.0,20.0,3.944
48205,PSS,WW,Perugia,Left,20.0,20.0,4.003
48205,PSS,EE,Perugia,Left,20.0,20.0,3.999
48205,PSS,WW,Perugia,Left,20.0,20.0,4.063
48206,PSS,EE,Perugia,Left,20.0,20.0,3.518
48206,PSS,WW,Perugia,Left,20.0,20.0,3.464
48206,PSS,EE,Perugia,Left,20.0,20.0,3.647
48206,PSS,WW,Perugia,Left,20.0,20.0,3.578
48206,PSS,EE,Perugia,Left,20.0,20.0,3.751
48206,PSS,WW,Perugia,Left,20.0,20.0,3.749
48206,PSS,EE,Perugia,Left,20.0,20.0,4.012
48206,PSS,WW,Perugia,Left,20.0,20.0,3.901
48206,PSS,EE,Perugia,Left,20.0,20.0,3.895
48206,PSS,WW,Perugia,Left,20.0,20.0,3.959
48206,PSS,EE,Perugia,Left,20.0,20.0,3.349
48206,PSS,WW,Perugia,Left,20.0,20.0,3.365
48206,PSS,EE,Perugia,Left,20.0,20.0,3.549
48206,PSS,WW,Perugia,Left,20.0,20.0,3.462
48206,PSS,EE,Perugia,Left,20.0,20.0,3.605
48206,PSS,WW,Perugia,Left,20.0,20.0,3.536
47365,2S,EE,Brown,Right,20.0,20.086,3.674
47365,2S,WW,Brown,Right,20.0,20.138,3.862
47365,2S,EE,Brown,Right,20.0,20.071,3.778
47365,2S,WW,Brown,Right,20.0,20.09,3.797
47365,2S,EE,Brown,Right,20.0,20.181,3.888
47365,2S,WW,Brown,Right,20.0,20.208,3.901
47365,2S,EE,Brown,Right,20.0,20.138,3.849
47365,2S,WW,Brown,Right,20.0,20.13,4.005
47365,2S,EE,Brown,Right,20.0,20.068,3.438
47365,2S,WW,Brown,Right,20.0,20.108,3.543
47365,2S,EE,Brown,Right,20.0,20.13,3.427
47365,2S,WW,Brown,Right,20.0,20.185,3.694
47365,2S,EE,Brown,Right,20.0,20.146,3.527
47365,2S,WW,Brown,Right,20.0,20.129,3.681
47365,2S,EE,Brown,Right,20.0,20.222,3.711
47365,2S,WW,Brown,Right,20.0,20.202,3.799
47366,2S,EE,Brown,Right,20.0,20.098,3.287
47366,2S,WW,Brown,Right,20.0,20.106,3.48
47366,2S,EE,Brown,Right,20.0,20.065,3.182
47366,2S,WW,Brown,Right,20.0,20.103,3.202
47366,2S,EE,Brown,Right,20.0,20.123,3.416
47366,2S,WW,Brown,Right,20.0,20.121,3.511
47366,2S,EE,Brown,Right,20.0,20.145,3.383
47366,2S,WW,Brown,Right,20.0,20.121,3.513
47366,2S,EE,Brown,Right,20.0,20.09,3.408
47366,2S,WW,Brown,Right,20.0,20.129,3.586
47366,2S,EE,Brown,Right,20.0,20.104,3.053
47366,2S,WW,Brown,Right,20.0,20.135,3.232
47366,2S,EE,Brown,Right,20.0,20.163,3.027
47366,2S,WW,Brown,Right,20.0,20.146,3.266
47366,2S,EE,Brown,Right,20.0,20.172,3.06
47366,2S,WW,Brown,Right,20.0,20.15,3.234
47367,2S,EE,Perugia,Left,20.0,20.0,4.274
47367,2S,WW,Perugia,Left,20.0,20.0,4.121
47367,2S,EE,Perugia,Left,20.0,20.0,4.28
47367,2S,WW,Perugia,Left,20.0,20.0,4.124
47367,2S,EE,Perugia,Left,20.0,20.0,4.326
47367,2S,WW,Perugia,Left,20.0,20.0,4.147
47367,2S,EE,Perugia,Left,20.0,20.0,4.305
47367,2S,WW,Perugia,Left,20.0,20.0,4.17
47367,2S,EE,Perugia,Left,20.0,20.0,3.957
47367,2S,WW,Perugia,Left,20.0,20.0,3.814
47367,2S,EE,Perugia,Left,20.0,20.0,3.964
47367,2S,WW,Perugia,Left,20.0,20.0,3.892
47367,2S,EE,Perugia,Left,20.0,20.0,4.102
47367,2S,WW,Perugia,Left,20.0,20.0,3.969
47367,2S,EE,Perugia,Left,20.0,20.0,4.036
47367,2S,WW,Perugia,Left,20.0,20.0,4.06
47368,2S,EE,Perugia,Left,20.0,20.0,4.183
47368,2S,WW,Perugia,Left,20.0,20.0,3.965
47368,2S,EE,Perugia,Left,20.0,20.0,4.109
47368,2S,WW,Perugia,Left,20.0,20.0,3.951
47368,2S,EE,Perugia,Left,20.0,20.0,4.111
47368,2S,WW,Perugia,Left,20.0,20.0,3.97
47368,2S,EE,Perugia,Left,20.0,20.0,4.225
47368,2S,WW,Perugia,Left,20.0,20.0,4.086
47368,2S,EE,Perugia,Left,20.0,20.0,3.851
47368,2S,WW,Perugia,Left,20.0,20.0,3.687
47368,2S,EE,Perugia,Left,20.0,20.0,3.971
47368,2S,WW,Perugia,Left,20.0,20.0,3.799
47368,2S,EE,Perugia,Left,20.0,20.0,4.021
47368,2S,WW,Perugia,Left,20.0,20.0,3.872
47368,2S,EE,Perugia,Left,20.0,20.0,4.087
47368,2S,WW,Perugia,Left,20.0,20.0,3.944
47369,2S,EE,Demokritos,Left,25.3,25.3,7.19
47369,2S,WW,Demokritos,Left,24.2,24.2,6.938
47369,2S,EE,Demokritos,Left,25.9,25.9,7.938
47369,2S,WW,Demokritos,Left,25.1,25.1,7.699
47369,2S,EE,Demokritos,Left,23.9,23.9,7.148
47369,2S,WW,Demokritos,Left,23.4,23.4,6.979
47369,2S,EE,Demokritos,Left,23.1,23.1,6.274
47369,2S,WW,Demokritos,Left,22.9,22.9,6.084
47369,2S,EE,Demokritos,Left,24.1,24.1,6.68
47369,2S,WW,Demokritos,Left,24.1,24.1,6.636
47369,2S,EE,Demokritos,Left,22.9,22.9,6.204
47369,2S,WW,Demokritos,Left,22.9,22.9,6.016
47369,2S,EE,Demokritos,Left,24.8,24.8,6.956
47369,2S,WW,Demokritos,Left,23.2,23.2,6.614
47370,2S,EE,Demokritos,Left,21.7,21.7,6.007
47370,2S,WW,Demokritos,Left,21.5,21.5,5.622
47370,2S,EE,Demokritos,Left,22.3,22.3,6.949
47370,2S,WW,Demokritos,Left,22.9,22.9,6.098
47370,2S,EE,Demokritos,Left,21.2,21.2,6.201
47370,2S,WW,Demokritos,Left,21.2,21.2,5.829
47370,2S,EE,Demokritos,Left,22.5,22.5,6.004
47370,2S,WW,Demokritos,Left,22.2,22.2,5.813
47370,2S,EE,Demokritos,Left,21.2,21.2,5.474
47370,2S,WW,Demokritos,Left,21.0,21.0,5.251
47375,2S,EE,Brown,Right,20.0,20.082,4.518
47375,2S,WW,Brown,Right,20.0,20.128,4.762
47375,2S,EE,Brown,Right,20.0,20.118,4.609
47375,2S,WW,Brown,Right,20.0,20.146,4.745
47375,2S,EE,Brown,Right,20.0,20.167,4.574
47375,2S,WW,Brown,Right,20.0,20.156,4.707
47375,2S,EE,Brown,Right,20.0,20.181,4.596
47375,2S,WW,Brown,Right,20.0,20.159,4.823
47375,2S,EE,Brown,Right,20.0,20.048,4.467
47375,2S,WW,Brown,Right,20.0,20.088,4.58
47375,2S,EE,Brown,Right,20.0,20.116,4.411
47375,2S,WW,Brown,Right,20.0,20.135,4.43
47375,2S,EE,Brown,Right,20.0,20.131,4.079
47375,2S,WW,Brown,Right,20.0,20.12,4.301
47375,2S,EE,Brown,Right,20.0,20.172,4.295
47375,2S,WW,Brown,Right,20.0,20.148,4.441
47376,2S,EE,Brown,Right,20.0,20.11,3.059
47376,2S,WW,Brown,Right,20.0,20.161,3.103
47376,2S,EE,Brown,Right,20.0,20.079,3.066
47376,2S,WW,Brown,Right,20.0,20.134,3.209
47376,2S,EE,Brown,Right,20.0,20.195,3.3
47376,2S,WW,Brown,Right,20.0,20.178,3.376
47376,2S,EE,Brown,Right,20.0,20.168,3.213
47376,2S,WW,Brown,Right,20.0,20.145,3.36
47376,2S,EE,Brown,Right,20.0,20.096,3.417
47376,2S,WW,Brown,Right,20.0,20.125,3.553
47376,2S,EE,Brown,Right,20.0,20.119,3.597
47376,2S,WW,Brown,Right,20.0,20.157,3.662
47376,2S,EE,Brown,Right,20.0,20.16,2.8
47376,2S,WW,Brown,Right,20.0,20.155,2.975
47376,2S,EE,Brown,Right,20.0,20.195,3.004
47376,2S,WW,Brown,Right,20.0,20.173,2.968
47377,2S,EE,Perugia,Left,20.0,20.0,4.296
47377,2S,WW,Perugia,Left,20.0,20.0,4.34
47377,2S,EE,Perugia,Left,20.0,20.0,4.317
47377,2S,WW,Perugia,Left,20.0,20.0,4.337
47377,2S,EE,Perugia,Left,20.0,20.0,4.318
47377,2S,WW,Perugia,Left,20.0,20.0,4.393
47377,2S,EE,Perugia,Left,20.0,20.0,4.371
47377,2S,WW,Perugia,Left,20.0,20.0,4.384
47377,2S,EE,Perugia,Left,20.0,20.0,3.787
47377,2S,WW,Perugia,Left,20.0,20.0,3.804
47377,2S,EE,Perugia,Left,20.0,20.0,3.903
47377,2S,WW,Perugia,Left,20.0,20.0,3.903
47377,2S,EE,Perugia,Left,20.0,20.0,3.972
47377,2S,WW,Perugia,Left,20.0,20.0,3.971
47377,2S,EE,Perugia,Left,20.0,20.0,4.055
47377,2S,WW,Perugia,Left,20.0,20.0,3.928
47990,2S,EE,Perugia,Left,20.0,20.0,6.939
47990,2S,WW,Perugia,Left,20.0,20.0,6.102
47990,2S,EE,Perugia,Left,20.0,20.0,5.999
47990,2S,WW,Perugia,Left,20.0,20.0,5.516
47990,2S,EE,Perugia,Left,20.0,20.0,5.699
47990,2S,WW,Perugia,Left,20.0,20.0,5.288
47990,2S,EE,Perugia,Left,20.0,20.0,5.173
47990,2S,WW,Perugia,Left,20.0,20.0,4.985
47990,2S,EE,Perugia,Left,20.0,20.0,5.475
47990,2S,WW,Perugia,Left,20.0,20.0,5.005
47990,2S,EE,Perugia,Left,20.0,20.0,5.489
47990,2S,WW,Perugia,Left,20.0,20.0,4.979
47990,2S,EE,Perugia,Left,20.0,20.0,5.127
47990,2S,WW,Perugia,Left,20.0,20.0,4.784
47991,2S,EE,Brown,Right,20.0,20.006,3.241
47991,2S,WW,Brown,Right,20.0,20.008,3.545
47991,2S,EE,Brown,Right,20.0,20.002,3.292
47991,2S,WW,Brown,Right,20.0,20.002,3.509
47991,2S,EE,Brown,Right,20.0,20.04,3.414
47991,2S,WW,Brown,Right,20.0,20.036,3.709
47991,2S,EE,Brown,Right,20.0,20.018,3.371
47991,2S,WW,Brown,Right,20.0,20.012,3.658
47991,2S,EE,Brown,Right,20.0,20.017,3.666
47991,2S,WW,Brown,Right,20.0,20.046,3.731
47991,2S,EE,Brown,Right,20.0,20.033,3.176
47991,2S,WW,Brown,Right,20.0,20.055,3.199
47991,2S,EE,Brown,Right,20.0,20.088,3.353
47991,2S,WW,Brown,Right,20.0,20.068,3.53
47991,2S,EE,Brown,Right,20.0,20.087,3.216
47991,2S,WW,Brown,Right,20.0,20.061,3.497
47992,2S,EE,Brown,Right,20.0,20.007,3.706
47992,2S,WW,Brown,Right,20.0,20.02,3.871
47992,2S,EE,Brown,Right,20.0,20.004,3.362
47992,2S,WW,Brown,Right,20.0,20.07,3.446
47992,2S,EE,Brown,Right,20.0,20.058,3.609
47992,2S,WW,Brown,Right,20.0,20.058,3.618
47992,2S,EE,Brown,Right,20.0,20.106,3.663
47992,2S,WW,Brown,Right,20.0,20.117,3.745
47992,2S,EE,Brown,Right,20.0,20.034,3.109
47992,2S,WW,Brown,Right,20.0,20.069,3.087
47992,2S,EE,Brown,Right,20.0,20.126,3.118
47992,2S,WW,Brown,Right,20.0,20.193,3.19
47992,2S,EE,Brown,Right,20.0,20.105,3.277
47992,2S,WW,Brown,Right,20.0,20.098,3.391
47992,2S,EE,Brown,Right,20.0,20.241,3.261
47992,2S,WW,Brown,Right,20.0,20.226,3.342
48216,2S,EE,Brown,Right,20.0,20.146,4.638
48216,2S,WW,Brown,Right,20.0,20.207,4.93
48216,2S,EE,Brown,Right,20.0,20.152,4.446
48216,2S,WW,Brown,Right,20.0,20.205,4.636
48216,2S,EE,Brown,Right,20.0,20.255,4.598
48216,2S,WW,Brown,Right,20.0,20.13,4.7
48216,2S,EE,Brown,Right,20.0,20.242,4.722
48216,2S,WW,Brown,Right,20.0,20.225,4.928
48216,2S,EE,Brown,Right,20.0,20.07,4.546
48216,2S,WW,Brown,Right,20.0,20.119,4.808
48216,2S,EE,Brown,Right,20.0,20.056,4.534
48216,2S,WW,Brown,Right,20.0,20.107,4.665
48216,2S,EE,Brown,Right,20.0,20.154,4.494
48216,2S,WW,Brown,Right,20.0,20.144,4.694
48216,2S,EE,Brown,Right,20.0,20.147,4.118
48216,2S,WW,Brown,Right,20.0,20.133,4.508
48217,2S,EE,Brown,Right,20.0,20.058,3.296
48217,2S,WW,Brown,Right,20.0,20.108,3.457
48217,2S,EE,Brown,Right,20.0,20.08,3.323
48217,2S,WW,Brown,Right,20.0,20.123,3.407
48217,2S,EE,Brown,Right,20.0,20.147,3.275
48217,2S,WW,Brown,Right,20.0,20.136,3.464
48217,2S,EE,Brown,Right,20.0,20.163,3.374
48217,2S,WW,Brown,Right,20.0,20.137,3.452
48217,2S,EE,Brown,Right,20.0,20.038,3.479
48217,2S,WW,Brown,Right,20.0,20.094,3.545
48217,2S,EE,Brown,Right,20.0,20.088,3.416
48217,2S,WW,Brown,Right,20.0,20.117,3.474
48217,2S,EE,Brown,Right,20.0,20.126,3.006
48217,2S,WW,Brown,Right,20.0,20.106,3.19
48217,2S,EE,Brown,Right,20.0,20.146,3.084
48217,2S,WW,Brown,Right,20.0,20.123,3.247
48220,2S,EE,Perugia,Left,20.0,20.0,3.69
48220,2S,WW,Perugia,Left,20.0,20.0,3.657
48220,2S,EE,Perugia,Left,20.0,20.0,3.713
48220,2S,WW,Perugia,Left,20.0,20.0,3.644
48220,2S,EE,Perugia,Left,20.0,20.0,3.724
48220,2S,WW,Perugia,Left,20.0,20.0,3.706
48220,2S,EE,Perugia,Left,20.0,20.0,3.736
48220,2S,WW,Perugia,Left,20.0,20.0,3.756
48220,2S,EE,Perugia,Left,20.0,20.0,3.465
48220,2S,WW,Perugia,Left,20.0,20.0,3.424
48220,2S,EE,Perugia,Left,20.0,20.0,3.47
48220,2S,WW,Perugia,Left,20.0,20.0,3.475
48220,2S,EE,Perugia,Left,20.0,20.0,3.527
48220,2S,WW,Perugia,Left,20.0,20.0,3.492
48220,2S,EE,Perugia,Left,20.0,20.0,3.648
48220,2S,WW,Perugia,Left,20.0,20.0,3.606
48221,2S,EE,Perugia,Left,20.0,20.0,3.825
48221,2S,WW,Perugia,Left,20.0,20.0,3.713
48221,2S,EE,Perugia,Left,20.0,20.0,3.982
48221,2S,WW,Perugia,Left,20.0,20.0,3.848
48221,2S,EE,Perugia,Left,20.0,20.0,4.078
48221,2S,WW,Perugia,Left,20.0,20.0,3.946
48221,2S,EE,Perugia,Left,20.0,20.0,4.217
48221,2S,WW,Perugia,Left,20.0,20.0,4.061
48221,2S,EE,Perugia,Left,20.0,20.0,3.546
48221,2S,WW,Perugia,Left,20.0,20.0,3.397
48221,2S,EE,Perugia,Left,20.0,20.0,3.712
48221,2S,WW,Perugia,Left,20.0,20.0,3.586
48221,2S,EE,Perugia,Left,20.0,20.0,3.798
48221,2S,WW,Perugia,Left,20.0,20.0,3.66
48221,2S,EE,Perugia,Left,20.0,20.0,3.872
48221,2S,WW,Perugia,Left,20.0,20.0,3.749
48222,2S,EE,Perugia,Left,20.0,20.0,4.437
48222,2S,WW,Perugia,Left,20.0,20.0,4.291
48222,2S,EE,Perugia,Left,20.0,20.0,4.496
48222,2S,WW,Perugia,Left,20.0,20.0,4.377
48222,2S,EE,Perugia,Left,20.0,20.0,4.47
48222,2S,WW,Perugia,Left,20.0,20.0,4.393
48222,2S,EE,Perugia,Left,20.0,20.0,4.413
48222,2S,WW,Perugia,Left,20.0,20.0,4.403
48222,2S,EE,Perugia,Left,20.0,20.0,4.162
48222,2S,WW,Perugia,Left,20.0,20.0,4.037
48222,2S,EE,Perugia,Left,20.0,20.0,4.27
48222,2S,WW,Perugia,Left,20.0,20.0,4.132
48222,2S,EE,Perugia,Left,20.0,20.0,4.235
48222,2S,WW,Perugia,Left,20.0,20.0,4.15
48222,2S,EE,Perugia,Left,20.0,20.0,4.4
48222,2S,WW,Perugia,Left,20.0,20.0,4.282
48223,2S,EE,Perugia,Left,20.0,20.0,4.337
48223,2S,WW,Perugia,Left,20.0,20.0,4.16
48223,2S,EE,Perugia,Left,20.0,20.0,4.482
48223,2S,WW,Perugia,Left,20.0,20.0,4.311
48223,2S,EE,Perugia,Left,20.0,20.0,4.48
48223,2S,WW,Perugia,Left,20.0,20.0,4.34
48223,2S,EE,Perugia,Left,20.0,20.0,4.453
48223,2S,WW,Perugia,Left,20.0,20.0,4.386
48223,2S,EE,Perugia,Left,20.0,20.0,4.13
48223,2S,WW,Perugia,Left,20.0,20.0,3.978
48223,2S,EE,Perugia,Left,20.0,20.0,4.119
48223,2S,WW,Perugia,Left,20.0,20.0,3.968
48223,2S,EE,Perugia,Left,20.0,20.0,3.995
48223,2S,WW,Perugia,Left,20.0,20.0,3.833
48223,2S,EE,Perugia,Left,20.0,20.0,3.995
48223,2S,WW,Perugia,Left,20.0,20.0,3.711
