batch_number,Type,VFB_V,Location,KIND_OF_HM_SET_ID
38875,2-S,-2.78,Brown,Right
38875,2-S,-2.874,Brown,Right
38875,2-S,-2.63,Brown,Right
38875,2-S,-2.678,Brown,Right
38875,2-S,-2.581,Brown,Right
38875,2-S,-2.644,Brown,Right
38875,2-S,-2.76,Brown,Right
38875,2-S,-2.857,Brown,Right
38876,2-S,-3.198,Demokritos,Left
38876,2-S,-3.395,Demokritos,Left
38876,2-S,-3.204,Demokritos,Left
38876,2-S,-3.401,Demokritos,Left
38876,2-S,-3.114,Demokritos,Left
38876,2-S,-3.249,Demokritos,Left
38876,2-S,-3.305,Demokritos,Left
38876,2-S,-3.313,Demokritos,Left
38877,2-S,-2.871,Perugia,Left
38877,2-S,-2.885,Perugia,Left
38877,2-S,-2.897,Perugia,Left
38877,2-S,-2.973,Perugia,Left
38877,2-S,-2.969,Perugia,Left
38877,2-S,-2.937,Perugia,Left
38877,2-S,-2.856,Perugia,Left
38877,2-S,-2.857,Perugia,Left
38877,2-S,-2.863,Perugia,Left
38877,2-S,-2.775,Perugia,Left
38877,2-S,-2.781,Perugia,Left
38877,2-S,-2.681,Perugia,Left
38877,2-S,-2.698,Perugia,Left
38877,2-S,-2.64,Perugia,Left
38877,2-S,-2.667,Perugia,Left
38878,2-S,3.069,HEPHY,Left
38878,2-S,3.077,HEPHY,Left
38878,2-S,3.092,HEPHY,Left
38878,2-S,3.083,HEPHY,Left
38878,2-S,3.084,HEPHY,Left
38878,2-S,3.051,HEPHY,Left
38878,2-S,3.037,HEPHY,Left
38878,2-S,3.099,HEPHY,Left
38878,2-S,2.975,HEPHY,Left
38878,2-S,2.947,HEPHY,Left
38878,2-S,2.982,HEPHY,Left
38878,2-S,2.985,HEPHY,Left
38878,2-S,3.032,HEPHY,Left
38878,2-S,3.032,HEPHY,Left
38878,2-S,3.014,HEPHY,Left
38878,2-S,3.024,HEPHY,Left
38879,2-S,2.845,HEPHY,Left
38879,2-S,2.814,HEPHY,Left
38879,2-S,2.855,HEPHY,Left
38879,2-S,2.825,HEPHY,Left
38879,2-S,2.873,HEPHY,Left
38879,2-S,2.861,HEPHY,Left
38879,2-S,2.918,HEPHY,Left
38879,2-S,2.898,HEPHY,Left
38879,2-S,2.703,HEPHY,Left
38879,2-S,2.66,HEPHY,Left
38879,2-S,2.748,HEPHY,Left
38879,2-S,2.729,HEPHY,Left
38879,2-S,2.835,HEPHY,Left
38879,2-S,2.776,HEPHY,Left
38879,2-S,2.857,HEPHY,Left
38879,2-S,2.833,HEPHY,Left
38880,2-S,3.249,HEPHY,Left
38880,2-S,3.239,HEPHY,Left
38880,2-S,3.237,HEPHY,Left
38880,2-S,3.27,HEPHY,Left
38880,2-S,3.092,HEPHY,Left
38880,2-S,3.095,HEPHY,Left
38881,2-S,-3.138,Demokritos,Left
38881,2-S,-3.226,Demokritos,Left
38882,2-S,-2.402,Demokritos,Left
38882,2-S,-3.149,Demokritos,Left
38882,2-S,-2.437,Demokritos,Left
38882,2-S,-2.723,Demokritos,Left
38882,2-S,-2.423,Demokritos,Left
38882,2-S,-2.642,Demokritos,Left
38882,2-S,-2.43,Demokritos,Left
38882,2-S,-2.512,Demokritos,Left
38882,2-S,-2.48,Demokritos,Left
38882,2-S,-2.712,Demokritos,Left
38882,2-S,-2.63,Demokritos,Left
38882,2-S,-2.832,Demokritos,Left
38882,2-S,-2.584,Demokritos,Left
38882,2-S,-3.173,Demokritos,Left
38883,2-S,-3.134,Demokritos,Left
38883,2-S,-3.364,Demokritos,Left
38883,2-S,-3.187,Demokritos,Left
38883,2-S,-3.394,Demokritos,Left
38883,2-S,-3.602,Demokritos,Left
38883,2-S,-3.462,Demokritos,Left
38883,2-S,-3.42,Demokritos,Left
38883,2-S,-3.333,Demokritos,Left
38883,2-S,-3.159,Demokritos,Left
38883,2-S,-3.159,Demokritos,Left
38883,2-S,-3.246,Demokritos,Left
38883,2-S,-3.214,Demokritos,Left
38883,2-S,-3.349,Demokritos,Left
38883,2-S,-3.312,Demokritos,Left
38884,2-S,-2.968,Demokritos,Left
38884,2-S,-3.733,Demokritos,Left
38884,2-S,-3.019,Demokritos,Left
38884,2-S,-3.21,Demokritos,Left
38884,2-S,-3.105,Demokritos,Left
38884,2-S,-3.286,Demokritos,Left
38884,2-S,-3.186,Demokritos,Left
38884,2-S,-3.191,Demokritos,Left
38884,2-S,-2.932,Demokritos,Left
38884,2-S,-3.253,Demokritos,Left
38884,2-S,-3.006,Demokritos,Left
38884,2-S,-2.942,Demokritos,Left
38884,2-S,-3.102,Demokritos,Left
38884,2-S,-2.975,Demokritos,Left
38885,2-S,2.805,HEPHY,Left
38885,2-S,2.805,HEPHY,Left
38885,2-S,2.861,HEPHY,Left
38885,2-S,2.861,HEPHY,Left
38885,2-S,2.827,HEPHY,Left
38885,2-S,2.827,HEPHY,Left
38885,2-S,2.916,HEPHY,Left
38885,2-S,2.916,HEPHY,Left
38885,2-S,2.806,HEPHY,Left
38885,2-S,2.806,HEPHY,Left
38885,2-S,2.879,HEPHY,Left
38885,2-S,2.879,HEPHY,Left
38885,2-S,2.867,HEPHY,Left
38885,2-S,2.867,HEPHY,Left
38885,2-S,2.971,HEPHY,Left
38885,2-S,2.971,HEPHY,Left
38885,2-S,2.717,HEPHY,Left
38885,2-S,2.717,HEPHY,Left
38885,2-S,2.723,HEPHY,Left
38885,2-S,2.723,HEPHY,Left
38885,2-S,2.75,HEPHY,Left
38885,2-S,2.75,HEPHY,Left
38885,2-S,2.78,HEPHY,Left
38885,2-S,2.78,HEPHY,Left
38885,2-S,2.805,HEPHY,Left
38885,2-S,2.805,HEPHY,Left
38885,2-S,2.797,HEPHY,Left
38885,2-S,2.797,HEPHY,Left
38885,2-S,2.824,HEPHY,Left
38885,2-S,2.824,HEPHY,Left
38885,2-S,2.865,HEPHY,Left
38885,2-S,2.865,HEPHY,Left
38920,PSS,-2.907,Perugia,Left
38920,PSS,-2.946,Perugia,Left
38920,PSS,-2.951,Perugia,Left
38920,PSS,-2.958,Perugia,Left
38920,PSS,-2.962,Perugia,Left
38920,PSS,-2.981,Perugia,Left
38920,PSS,-3.023,Perugia,Left
38920,PSS,-3.052,Perugia,Left
38920,PSS,-2.913,Perugia,Left
38920,PSS,-2.995,Perugia,Left
38920,PSS,-2.782,Perugia,Left
38920,PSS,-2.855,Perugia,Left
38920,PSS,-2.796,Perugia,Left
38920,PSS,-2.87,Perugia,Left
38920,PSS,-2.85,Perugia,Left
38920,PSS,-2.88,Perugia,Left
38921,PSS,-2.694,Perugia,Left
38921,PSS,-3.051,Perugia,Left
38921,PSS,-2.674,Perugia,Left
38921,PSS,-3.049,Perugia,Left
38921,PSS,-2.683,Perugia,Left
38921,PSS,-2.949,Perugia,Left
38921,PSS,-2.718,Perugia,Left
38921,PSS,-2.898,Perugia,Left
38921,PSS,-2.582,Perugia,Left
38921,PSS,-3.096,Perugia,Left
38921,PSS,-3.096,Perugia,Left
38921,PSS,-2.622,Perugia,Left
38921,PSS,-2.926,Perugia,Left
38921,PSS,-2.637,Perugia,Left
38921,PSS,-2.935,Perugia,Left
38922,PSS,-3.088,Perugia,Left
38922,PSS,-3.043,Perugia,Left
38922,PSS,-3.079,Perugia,Left
38922,PSS,-3.093,Perugia,Left
38922,PSS,-3.105,Perugia,Left
38922,PSS,-3.135,Perugia,Left
38922,PSS,-3.131,Perugia,Left
38922,PSS,-3.101,Perugia,Left
38922,PSS,-2.924,Perugia,Left
38922,PSS,-2.951,Perugia,Left
38922,PSS,-2.915,Perugia,Left
38922,PSS,-2.963,Perugia,Left
38922,PSS,-3.005,Perugia,Left
38922,PSS,-3.058,Perugia,Left
38922,PSS,-2.957,Perugia,Left
38922,PSS,-3.037,Perugia,Left
39478,PSS,-2.942,Perugia,Left
39478,PSS,-3.058,Perugia,Left
39478,PSS,-2.945,Perugia,Left
39478,PSS,-3.05,Perugia,Left
39478,PSS,-2.964,Perugia,Left
39478,PSS,-3.11,Perugia,Left
39478,PSS,-2.978,Perugia,Left
39478,PSS,-3.109,Perugia,Left
39478,PSS,-3.136,Perugia,Left
39478,PSS,-3.159,Perugia,Left
39478,PSS,-2.874,Perugia,Left
39478,PSS,-2.959,Perugia,Left
39478,PSS,-2.853,Perugia,Left
39478,PSS,-2.929,Perugia,Left
39478,PSS,-2.778,Perugia,Left
39478,PSS,-2.825,Perugia,Left
39479,PSS,-3.177,Demokritos,Left
39479,PSS,-3.309,Demokritos,Left
39479,PSS,-3.4,Demokritos,Left
39479,PSS,-3.247,Demokritos,Left
39479,PSS,-3.459,Demokritos,Left
39479,PSS,-3.411,Demokritos,Left
39479,PSS,-3.299,Demokritos,Left
39479,PSS,-3.384,Demokritos,Left
39479,PSS,-3.221,Demokritos,Left
39479,PSS,-3.387,Demokritos,Left
39479,PSS,-3.213,Demokritos,Left
39479,PSS,-3.145,Demokritos,Left
39479,PSS,-3.367,Demokritos,Left
39479,PSS,-3.465,Demokritos,Left
39480,2-S,2.318,HEPHY,Left
39480,2-S,2.433,HEPHY,Left
39480,2-S,2.371,HEPHY,Left
39480,2-S,2.498,HEPHY,Left
39480,2-S,2.446,HEPHY,Left
39480,2-S,2.568,HEPHY,Left
39480,2-S,2.435,HEPHY,Left
39480,2-S,2.588,HEPHY,Left
39480,2-S,2.245,HEPHY,Left
39480,2-S,2.384,HEPHY,Left
39480,2-S,2.143,HEPHY,Left
39480,2-S,2.278,HEPHY,Left
39480,2-S,2.189,HEPHY,Left
39480,2-S,2.303,HEPHY,Left
39480,2-S,2.285,HEPHY,Left
39480,2-S,2.397,HEPHY,Left
39481,2-S,3.03,HEPHY,Left
39481,2-S,3.006,HEPHY,Left
39481,2-S,3.104,HEPHY,Left
39481,2-S,3.073,HEPHY,Left
39481,2-S,3.114,HEPHY,Left
39481,2-S,3.109,HEPHY,Left
39481,2-S,2.902,HEPHY,Left
39481,2-S,2.875,HEPHY,Left
39481,2-S,2.94,HEPHY,Left
39481,2-S,2.918,HEPHY,Left
39481,2-S,2.966,HEPHY,Left
39481,2-S,2.922,HEPHY,Left
39481,2-S,2.992,HEPHY,Left
39481,2-S,2.971,HEPHY,Left
39481,2-S,3.021,HEPHY,Left
39481,2-S,2.996,HEPHY,Left
39482,2-S,2.719,HEPHY,Left
39482,2-S,2.775,HEPHY,Left
39482,2-S,2.754,HEPHY,Left
39482,2-S,2.81,HEPHY,Left
39482,2-S,2.568,HEPHY,Left
39482,2-S,2.607,HEPHY,Left
39482,2-S,2.783,HEPHY,Left
39482,2-S,2.884,HEPHY,Left
39482,2-S,2.614,HEPHY,Left
39482,2-S,2.668,HEPHY,Left
39482,2-S,2.655,HEPHY,Left
39482,2-S,2.67,HEPHY,Left
39482,2-S,2.721,HEPHY,Left
39482,2-S,2.759,HEPHY,Left
39482,2-S,2.736,HEPHY,Left
39482,2-S,2.766,HEPHY,Left
39483,2-S,2.895,HEPHY,Left
39483,2-S,2.886,HEPHY,Left
39483,2-S,3.065,HEPHY,Left
39483,2-S,3.12,HEPHY,Left
39483,2-S,3.071,HEPHY,Left
39483,2-S,2.915,HEPHY,Left
39483,2-S,3.128,HEPHY,Left
39483,2-S,2.977,HEPHY,Left
39483,2-S,2.968,HEPHY,Left
39483,2-S,2.994,HEPHY,Left
39483,2-S,2.985,HEPHY,Left
39483,2-S,3.028,HEPHY,Left
39483,2-S,3.003,HEPHY,Left
39483,2-S,3.061,HEPHY,Left
39483,2-S,3.038,HEPHY,Left
39483,2-S,3.081,HEPHY,Left
39483,2-S,3.059,HEPHY,Left
39484,2-S,-2.966,Demokritos,Left
39484,2-S,-2.966,Demokritos,Left
39484,2-S,-3.019,Demokritos,Left
39484,2-S,-3.019,Demokritos,Left
39484,2-S,-2.955,Demokritos,Left
39484,2-S,-2.955,Demokritos,Left
39484,2-S,-3.209,Demokritos,Left
39484,2-S,-3.209,Demokritos,Left
39484,2-S,-3.129,Demokritos,Left
39484,2-S,-3.129,Demokritos,Left
39484,2-S,-3.226,Demokritos,Left
39484,2-S,-3.226,Demokritos,Left
39484,2-S,-3.473,Demokritos,Left
39484,2-S,-3.473,Demokritos,Left
39484,2-S,-3.304,Demokritos,Left
39484,2-S,-3.304,Demokritos,Left
39484,2-S,-3.027,Demokritos,Left
39484,2-S,-3.027,Demokritos,Left
39484,2-S,-2.939,Demokritos,Left
39484,2-S,-2.939,Demokritos,Left
39484,2-S,-3.228,Demokritos,Left
39484,2-S,-3.228,Demokritos,Left
39484,2-S,-3.101,Demokritos,Left
39484,2-S,-3.101,Demokritos,Left
39484,2-S,-3.162,Demokritos,Left
39484,2-S,-3.162,Demokritos,Left
39484,2-S,-3.087,Demokritos,Left
39484,2-S,-3.087,Demokritos,Left
39485,2-S,-3.157,Perugia,Left
39485,2-S,-3.131,Perugia,Left
39485,2-S,-3.178,Perugia,Left
39485,2-S,-3.205,Perugia,Left
39485,2-S,-3.252,Perugia,Left
39485,2-S,-3.235,Perugia,Left
39485,2-S,-3.299,Perugia,Left
39485,2-S,-3.23,Perugia,Left
39485,2-S,-3.028,Perugia,Left
39485,2-S,-2.989,Perugia,Left
39485,2-S,-3.174,Perugia,Left
39485,2-S,-3.013,Perugia,Left
39486,2-S,2.978,HEPHY,Left
39486,2-S,2.967,HEPHY,Left
39486,2-S,3.03,HEPHY,Left
39486,2-S,3.02,HEPHY,Left
39486,2-S,3.021,HEPHY,Left
39486,2-S,3.015,HEPHY,Left
39486,2-S,2.883,HEPHY,Left
39486,2-S,2.891,HEPHY,Left
39486,2-S,2.917,HEPHY,Left
39486,2-S,2.925,HEPHY,Left
39486,2-S,2.951,HEPHY,Left
39486,2-S,2.952,HEPHY,Left
39486,2-S,3.02,HEPHY,Left
39486,2-S,3.007,HEPHY,Left
39486,2-S,3.034,HEPHY,Left
39486,2-S,3.045,HEPHY,Left
39487,2-S,-3.065,Demokritos,Left
39487,2-S,-3.065,Demokritos,Left
39487,2-S,-3.184,Demokritos,Left
39487,2-S,-3.184,Demokritos,Left
39487,2-S,-3.047,Demokritos,Left
39487,2-S,-3.047,Demokritos,Left
39487,2-S,-3.222,Demokritos,Left
39487,2-S,-3.222,Demokritos,Left
39487,2-S,-3.17,Demokritos,Left
39487,2-S,-3.17,Demokritos,Left
39487,2-S,-3.321,Demokritos,Left
39487,2-S,-3.321,Demokritos,Left
39487,2-S,-3.154,Demokritos,Left
39487,2-S,-3.154,Demokritos,Left
39487,2-S,-3.246,Demokritos,Left
39487,2-S,-3.246,Demokritos,Left
39487,2-S,-3.143,Demokritos,Left
39487,2-S,-3.143,Demokritos,Left
39487,2-S,-3.156,Demokritos,Left
39487,2-S,-3.156,Demokritos,Left
39487,2-S,-3.187,Demokritos,Left
39487,2-S,-3.187,Demokritos,Left
39487,2-S,-3.243,Demokritos,Left
39487,2-S,-3.243,Demokritos,Left
39487,2-S,-3.164,Demokritos,Left
39487,2-S,-3.164,Demokritos,Left
39487,2-S,-3.184,Demokritos,Left
39487,2-S,-3.184,Demokritos,Left
39488,2-S,-3.133,Perugia,Left
39488,2-S,-3.289,Perugia,Left
39488,2-S,-3.199,Perugia,Left
39488,2-S,-3.217,Perugia,Left
39488,2-S,-3.216,Perugia,Left
39488,2-S,-3.314,Perugia,Left
39488,2-S,-3.251,Perugia,Left
39488,2-S,-3.366,Perugia,Left
39488,2-S,-3.027,Perugia,Left
39488,2-S,-3.026,Perugia,Left
39488,2-S,-3.158,Perugia,Left
39488,2-S,-3.195,Perugia,Left
39547,PSS,-3.221,Demokritos,Left
39547,PSS,-3.499,Demokritos,Left
39547,PSS,-3.147,Demokritos,Left
39547,PSS,-3.651,Demokritos,Left
39547,PSS,-3.454,Demokritos,Left
39547,PSS,-3.216,Demokritos,Left
39547,PSS,-3.047,Demokritos,Left
39547,PSS,-3.191,Demokritos,Left
39547,PSS,-3.196,Demokritos,Left
39547,PSS,-3.055,Demokritos,Left
39547,PSS,-2.927,Demokritos,Left
39547,PSS,-2.938,Demokritos,Left
39547,PSS,-2.996,Demokritos,Left
39547,PSS,-3.382,Demokritos,Left
39548,PSS,3.117,HEPHY,Left
39548,PSS,3.118,HEPHY,Left
39548,PSS,3.167,HEPHY,Left
39548,PSS,3.176,HEPHY,Left
39548,PSS,3.2,HEPHY,Left
39548,PSS,3.227,HEPHY,Left
39548,PSS,3.21,HEPHY,Left
39548,PSS,3.218,HEPHY,Left
39548,PSS,3.208,HEPHY,Left
39548,PSS,3.244,HEPHY,Left
39548,PSS,2.619,HEPHY,Left
39548,PSS,2.612,HEPHY,Left
39548,PSS,2.648,HEPHY,Left
39548,PSS,2.642,HEPHY,Left
39548,PSS,3.02,HEPHY,Left
39548,PSS,2.973,HEPHY,Left
39548,PSS,3.061,HEPHY,Left
39548,PSS,3.04,HEPHY,Left
39548,PSS,3.074,HEPHY,Left
39548,PSS,3.098,HEPHY,Left
39562,PSS,2.86,HEPHY,Left
39562,PSS,2.847,HEPHY,Left
39562,PSS,2.836,HEPHY,Left
39562,PSS,2.829,HEPHY,Left
39562,PSS,3.256,HEPHY,Left
39562,PSS,2.861,HEPHY,Left
39562,PSS,2.937,HEPHY,Left
39562,PSS,2.912,HEPHY,Left
39562,PSS,2.98,HEPHY,Left
39562,PSS,2.947,HEPHY,Left
39562,PSS,2.985,HEPHY,Left
39562,PSS,2.958,HEPHY,Left
39562,PSS,2.658,HEPHY,Left
39562,PSS,2.688,HEPHY,Left
39562,PSS,2.72,HEPHY,Left
39562,PSS,2.709,HEPHY,Left
39562,PSS,2.775,HEPHY,Left
39562,PSS,2.757,HEPHY,Left
39562,PSS,2.837,HEPHY,Left
39562,PSS,2.816,HEPHY,Left
39563,PSS,-2.759,Brown,Right
39563,PSS,-2.782,Brown,Right
39563,PSS,-2.783,Brown,Right
39563,PSS,-2.838,Brown,Right
39563,PSS,-2.828,Brown,Right
39563,PSS,-2.867,Brown,Right
39563,PSS,-2.723,Brown,Right
39563,PSS,-2.718,Brown,Right
39563,PSS,-2.746,Brown,Right
39563,PSS,-2.729,Brown,Right
39563,PSS,-2.681,Brown,Right
39563,PSS,-2.687,Brown,Right
39563,PSS,-2.675,Brown,Right
39563,PSS,-2.727,Brown,Right
39563,PSS,-2.722,Brown,Right
39563,PSS,-2.747,Brown,Right
39564,2-S,-2.896,Brown,Right
39564,2-S,-2.937,Brown,Right
39564,2-S,-2.856,Brown,Right
39564,2-S,-2.918,Brown,Right
39564,2-S,-2.944,Brown,Right
39564,2-S,-3.003,Brown,Right
39564,2-S,-2.924,Brown,Right
39564,2-S,-3.004,Brown,Right
39564,2-S,-2.777,Brown,Right
39564,2-S,-2.901,Brown,Right
39564,2-S,-2.793,Brown,Right
39564,2-S,-2.917,Brown,Right
39565,2-S,-3.064,Brown,Right
39565,2-S,-3.118,Brown,Right
39565,2-S,-3.059,Brown,Right
39565,2-S,-3.126,Brown,Right
39565,2-S,-3.097,Brown,Right
39565,2-S,-3.162,Brown,Right
39565,2-S,-3.044,Brown,Right
39565,2-S,-3.144,Brown,Right
39565,2-S,-2.901,Brown,Right
39565,2-S,-2.977,Brown,Right
39565,2-S,-2.921,Brown,Right
39565,2-S,-3.039,Brown,Right
39566,2-S,-2.765,Brown,Right
39566,2-S,-2.846,Brown,Right
39566,2-S,-2.776,Brown,Right
39566,2-S,-2.858,Brown,Right
39566,2-S,-2.824,Brown,Right
39566,2-S,-2.928,Brown,Right
39566,2-S,-2.791,Brown,Right
39566,2-S,-2.846,Brown,Right
39566,2-S,-2.627,Brown,Right
39566,2-S,-2.657,Brown,Right
39566,2-S,-2.599,Brown,Right
39566,2-S,-2.671,Brown,Right
39566,2-S,-2.679,Brown,Right
39566,2-S,-2.81,Brown,Right
39566,2-S,-2.685,Brown,Right
39566,2-S,-2.796,Brown,Right
39567,2-S,-3.032,Brown,Right
39567,2-S,-3.035,Brown,Right
39567,2-S,-3.021,Brown,Right
39567,2-S,-3.062,Brown,Right
39567,2-S,-3.103,Brown,Right
39567,2-S,-3.131,Brown,Right
39567,2-S,-3.113,Brown,Right
39567,2-S,-3.135,Brown,Right
39567,2-S,-2.88,Brown,Right
39567,2-S,-2.948,Brown,Right
39567,2-S,-2.889,Brown,Right
39567,2-S,-2.948,Brown,Right
39567,2-S,-2.951,Brown,Right
39567,2-S,-3.005,Brown,Right
39567,2-S,-2.969,Brown,Right
39567,2-S,-3.002,Brown,Right
39568,2-S,-2.874,Perugia,Left
39568,2-S,-2.86,Perugia,Left
39568,2-S,-3.014,Perugia,Left
39568,2-S,-3.009,Perugia,Left
39568,2-S,-3.025,Perugia,Left
39568,2-S,-2.985,Perugia,Left
39568,2-S,-2.77,Perugia,Left
39568,2-S,-2.774,Perugia,Left
39568,2-S,-2.798,Perugia,Left
39568,2-S,-2.793,Perugia,Left
39568,2-S,-2.856,Perugia,Left
39568,2-S,-2.843,Perugia,Left
39568,2-S,-2.89,Perugia,Left
39568,2-S,-2.909,Perugia,Left
39569,2-S,-2.838,Brown,Right
39569,2-S,-2.925,Brown,Right
39569,2-S,-2.901,Brown,Right
39569,2-S,-2.926,Brown,Right
39569,2-S,-2.694,Brown,Right
39569,2-S,-2.783,Brown,Right
39569,2-S,-2.717,Brown,Right
39569,2-S,-2.778,Brown,Right
39569,2-S,-2.856,Brown,Right
39569,2-S,-2.936,Brown,Right
39570,2-S,-3.075,Brown,Right
39570,2-S,-3.067,Brown,Right
39570,2-S,-3.008,Brown,Right
39570,2-S,-2.943,Brown,Right
39571,2-S,-2.847,Brown,Right
39571,2-S,-2.838,Brown,Right
39571,2-S,-2.932,Brown,Right
39571,2-S,-2.936,Brown,Right
39571,2-S,-2.697,Brown,Right
39571,2-S,-2.717,Brown,Right
39571,2-S,-2.738,Brown,Right
39571,2-S,-2.787,Brown,Right
39572,2-S,-2.976,Brown,Right
39572,2-S,-2.907,Brown,Right
39572,2-S,-2.856,Brown,Right
39572,2-S,-2.772,Brown,Right
39572,2-S,-2.794,Brown,Right
39572,2-S,-2.71,Brown,Right
41352,2-S,-3.097,Brown,Right
41352,2-S,-3.012,Brown,Right
41352,2-S,-3.109,Brown,Right
41352,2-S,-3.051,Brown,Right
41352,2-S,-2.941,Brown,Right
41352,2-S,-2.938,Brown,Right
41352,2-S,-3.041,Brown,Right
41352,2-S,-2.982,Brown,Right
41353,2-S,-2.892,Perugia,Left
41353,2-S,-2.901,Perugia,Left
41353,2-S,-2.864,Perugia,Left
41353,2-S,-2.863,Perugia,Left
41353,2-S,-2.881,Perugia,Left
41353,2-S,-2.917,Perugia,Left
41353,2-S,-2.937,Perugia,Left
41353,2-S,-2.922,Perugia,Left
41353,2-S,-2.718,Perugia,Left
41353,2-S,-2.739,Perugia,Left
41353,2-S,-2.778,Perugia,Left
41353,2-S,-2.802,Perugia,Left
41353,2-S,-2.777,Perugia,Left
41353,2-S,-2.785,Perugia,Left
41353,2-S,-2.835,Perugia,Left
41353,2-S,-2.83,Perugia,Left
41354,2-S,-2.763,Brown,Right
41354,2-S,-2.759,Brown,Right
41354,2-S,-2.834,Brown,Right
41354,2-S,-2.834,Brown,Right
41354,2-S,-2.666,Brown,Right
41354,2-S,-2.682,Brown,Right
41354,2-S,-2.609,Brown,Right
41354,2-S,-2.605,Brown,Right
41354,2-S,-2.695,Brown,Right
41354,2-S,-2.715,Brown,Right
41354,2-S,-2.702,Brown,Right
41354,2-S,-2.715,Brown,Right
41355,2-S,-3.166,Perugia,Left
41355,2-S,-3.213,Perugia,Left
41355,2-S,-3.194,Perugia,Left
41355,2-S,-3.32,Perugia,Left
41355,2-S,-3.205,Perugia,Left
41355,2-S,-3.311,Perugia,Left
41355,2-S,-3.172,Perugia,Left
41355,2-S,-3.307,Perugia,Left
41355,2-S,-3.079,Perugia,Left
41355,2-S,-3.04,Perugia,Left
41355,2-S,-3.155,Perugia,Left
41355,2-S,-3.061,Perugia,Left
41355,2-S,-3.174,Perugia,Left
41355,2-S,-3.105,Perugia,Left
41355,2-S,-3.16,Perugia,Left
41355,2-S,-3.127,Perugia,Left
41356,2-S,-3.002,Demokritos,Left
41356,2-S,-3.002,Demokritos,Left
41356,2-S,-3.05,Demokritos,Left
41356,2-S,-3.05,Demokritos,Left
41356,2-S,-3.12,Demokritos,Left
41356,2-S,-3.12,Demokritos,Left
41356,2-S,-3.18,Demokritos,Left
41356,2-S,-3.18,Demokritos,Left
41356,2-S,-2.814,Demokritos,Left
41356,2-S,-2.814,Demokritos,Left
41356,2-S,-3.62,Demokritos,Left
41356,2-S,-3.62,Demokritos,Left
41356,2-S,-3.067,Demokritos,Left
41356,2-S,-3.067,Demokritos,Left
41356,2-S,-4.276,Demokritos,Left
41356,2-S,-4.276,Demokritos,Left
41356,2-S,-3.051,Demokritos,Left
41356,2-S,-3.051,Demokritos,Left
41356,2-S,-2.931,Demokritos,Left
41356,2-S,-2.931,Demokritos,Left
41356,2-S,-3.095,Demokritos,Left
41356,2-S,-3.095,Demokritos,Left
41356,2-S,-2.956,Demokritos,Left
41356,2-S,-2.956,Demokritos,Left
41356,2-S,-3.095,Demokritos,Left
41356,2-S,-3.095,Demokritos,Left
41356,2-S,-2.953,Demokritos,Left
41356,2-S,-2.953,Demokritos,Left
41357,2-S,-3.068,Demokritos,Left
41357,2-S,-3.068,Demokritos,Left
41357,2-S,-3.228,Demokritos,Left
41357,2-S,-3.228,Demokritos,Left
41357,2-S,-3.144,Demokritos,Left
41357,2-S,-3.144,Demokritos,Left
41357,2-S,-3.306,Demokritos,Left
41357,2-S,-3.306,Demokritos,Left
41357,2-S,-3.036,Demokritos,Left
41357,2-S,-3.036,Demokritos,Left
41357,2-S,-3.304,Demokritos,Left
41357,2-S,-3.304,Demokritos,Left
41357,2-S,-3.332,Demokritos,Left
41357,2-S,-3.332,Demokritos,Left
41357,2-S,-3.212,Demokritos,Left
41357,2-S,-3.212,Demokritos,Left
41357,2-S,-3.193,Demokritos,Left
41357,2-S,-3.193,Demokritos,Left
41357,2-S,-3.099,Demokritos,Left
41357,2-S,-3.099,Demokritos,Left
41357,2-S,-3.278,Demokritos,Left
41357,2-S,-3.278,Demokritos,Left
41357,2-S,-3.052,Demokritos,Left
41357,2-S,-3.052,Demokritos,Left
41357,2-S,-3.139,Demokritos,Left
41357,2-S,-3.139,Demokritos,Left
41357,2-S,-3.148,Demokritos,Left
41357,2-S,-3.148,Demokritos,Left
41727,PSS,-2.69,Brown,Right
41727,PSS,-2.724,Brown,Right
41727,PSS,-2.711,Brown,Right
41727,PSS,-2.803,Brown,Right
41727,PSS,-2.742,Brown,Right
41727,PSS,-2.818,Brown,Right
41727,PSS,-2.761,Brown,Right
41727,PSS,-2.817,Brown,Right
41727,PSS,-2.825,Brown,Right
41727,PSS,-2.849,Brown,Right
41727,PSS,-2.556,Brown,Right
41727,PSS,-2.614,Brown,Right
41727,PSS,-2.593,Brown,Right
41727,PSS,-2.661,Brown,Right
41727,PSS,-2.614,Brown,Right
41727,PSS,-2.705,Brown,Right
41728,PSS,-2.329,Perugia,Left
41728,PSS,-2.168,Perugia,Left
41728,PSS,-2.249,Perugia,Left
41728,PSS,-2.231,Perugia,Left
41728,PSS,-2.448,Perugia,Left
41728,PSS,-2.31,Perugia,Left
41728,PSS,-2.449,Perugia,Left
41728,PSS,-2.352,Perugia,Left
41728,PSS,-2.102,Perugia,Left
41728,PSS,-2.124,Perugia,Left
41728,PSS,-2.101,Perugia,Left
41728,PSS,-2.094,Perugia,Left
41728,PSS,-2.168,Perugia,Left
41728,PSS,-2.167,Perugia,Left
41728,PSS,-2.198,Perugia,Left
41728,PSS,-2.232,Perugia,Left
41729,PSS,-2.66,Brown,Right
41729,PSS,-2.718,Brown,Right
41729,PSS,-2.663,Brown,Right
41729,PSS,-2.719,Brown,Right
41729,PSS,-2.751,Brown,Right
