batch_number,Type,ID,KIND_OF_CONDITION_ID,KIND_OF_CONDITION,CONDITION_DATA_SET_ID,KIND_OF_PART_ID,KIND_OF_PART,PART_ID,PART_BARCODE,PART_NAME_LABEL,VFB_V,CACC_PFRD,NOX,TOX_NM,CAC_PFRD,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
42908,2-S,17208072,9140,Tracker Halfmoon CV Parameters,1650237,7420,2S Halfmoon W,221031,42908_005_2-S_HM_WW,42908_005_2-S_HM_WW,-3.158,83.096,89066820000.0,691.53,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 2,0.5,,,,20.0,20.062,Test_HPK_VPB42908_005_2-S_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_11_22_2022_07_14_19_PM.txt,Brown
42908,2-S,17190819,9140,Tracker Halfmoon CV Parameters,1649985,7400,2S Halfmoon E,221076,42908_013_2-S_HM_EE,42908_013_2-S_HM_EE,-3.074,82.309,85636000000.0,698.141,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 3,0.5,,,,20.0,20.033,Test_HPK_VPB42908_013_2-S_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_11_23_2022_12_38_18_PM.txt,Brown
42908,2-S,17190809,9140,Tracker Halfmoon CV Parameters,1649640,7420,2S Halfmoon W,221079,42908_013_2-S_HM_WW,42908_013_2-S_HM_WW,-3.167,83.374,89649240000.0,689.23,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 4,0.2,,,,20.0,20.088,Test_HPK_VPB42908_013_2-S_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run02_11_23_2022_02_34_50_PM.txt,Brown
42908,2-S,17179809,9140,Tracker Halfmoon CV Parameters,1649064,7400,2S Halfmoon E,221098,42908_016_2-S_HM_EE,42908_016_2-S_HM_EE,-3.103,82.483,86710980000.0,696.67,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 3,0.5,,,,20.0,20.087,Test_HPK_VPB42908_016_2-S_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_11_22_2022_08_06_13_PM.txt,Brown
42908,2-S,17179806,9140,Tracker Halfmoon CV Parameters,1649040,7420,2S Halfmoon W,221111,42908_016_2-S_HM_WW,42908_016_2-S_HM_WW,-3.159,83.195,89204740000.0,690.712,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 4,0.5,,,,20.0,20.084,Test_HPK_VPB42908_016_2-S_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_11_22_2022_08_58_08_PM.txt,Brown
42908,2-S,17208060,9140,Tracker Halfmoon CV Parameters,1649991,7400,2S Halfmoon E,221156,42908_024_2-S_HM_EE,42908_024_2-S_HM_EE,-3.021,82.764,84452870000.0,694.306,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 1,0.5,,,,20.0,20.005,Test_HPK_VPB42908_024_2-S_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_11_28_2022_11_32_51_AM.txt,Brown
42908,2-S,17179816,9140,Tracker Halfmoon CV Parameters,1649247,7420,2S Halfmoon W,221159,42908_024_2-S_HM_WW,42908_024_2-S_HM_WW,-3.13,83.114,88208730000.0,691.385,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 2,0.5,,,,20.0,20.009,Test_HPK_VPB42908_024_2-S_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_11_28_2022_12_13_39_PM.txt,Brown
42908,2-S,17179801,9140,Tracker Halfmoon CV Parameters,1648926,7400,2S Halfmoon E,221178,42908_028_2-S_HM_EE,42908_028_2-S_HM_EE,-2.903,83.277,81289420000.0,690.026,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 1,0.5,,,,20.0,20.023,Test_HPK_VPB42908_028_2-S_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_11_23_2022_03_16_35_PM.txt,Brown
42908,2-S,17179818,9140,Tracker Halfmoon CV Parameters,1649289,7420,2S Halfmoon W,221191,42908_028_2-S_HM_WW,42908_028_2-S_HM_WW,-2.953,83.44,83028920000.0,688.678,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 2,0.5,,,,20.0,20.039,Test_HPK_VPB42908_028_2-S_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_11_23_2022_04_08_25_PM.txt,Brown
42908,2-S,17208063,9140,Tracker Halfmoon CV Parameters,1650063,7400,2S Halfmoon E,221236,42908_035_2-S_HM_EE,42908_035_2-S_HM_EE,-2.915,83.486,81879620000.0,688.305,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 3,0.5,,,,20.0,20.031,Test_HPK_VPB42908_035_2-S_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_11_28_2022_12_54_27_PM.txt,Brown
42908,2-S,17179810,9140,Tracker Halfmoon CV Parameters,1649079,7420,2S Halfmoon W,221239,42908_035_2-S_HM_WW,42908_035_2-S_HM_WW,-2.996,83.442,84385770000.0,688.668,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 4,0.2,,,,20.0,20.037,Test_HPK_VPB42908_035_2-S_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run02_11_28_2022_02_24_42_PM.txt,Brown
42908,2-S,17179800,9140,Tracker Halfmoon CV Parameters,1648857,7400,2S Halfmoon E,221258,42908_038_2-S_HM_EE,42908_038_2-S_HM_EE,-2.939,83.31,82473940000.0,689.753,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 3,0.5,,,,20.0,20.064,Test_HPK_VPB42908_038_2-S_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_11_23_2022_05_00_24_PM.txt,Brown
42908,2-S,17179803,9140,Tracker Halfmoon CV Parameters,1648965,7420,2S Halfmoon W,221271,42908_038_2-S_HM_WW,42908_038_2-S_HM_WW,-3.011,83.534,84937480000.0,687.91,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 4,0.5,,,,20.0,20.034,Test_HPK_VPB42908_038_2-S_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run02_11_28_2022_11_00_03_AM.txt,Brown
42909,2-S,17247633,9140,Tracker Halfmoon CV Parameters,1651701,7400,2S Halfmoon E,221352,42909_001_2-S_HM_EE,42909_001_2-S_HM_EE,-3.045,82.945,85394190000.0,692.795,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 1,0.5,,,,20.0,20.006,Test_HPK_VPB42909_001_2-S_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_11_28_2022_02_58_06_PM.txt,Brown
42909,2-S,17232528,9140,Tracker Halfmoon CV Parameters,1651104,7420,2S Halfmoon W,221355,42909_001_2-S_HM_WW,42909_001_2-S_HM_WW,-2.824,83.495,79050990000.0,688.23,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 2,0.5,,,,20.0,20.022,Test_HPK_VPB42909_001_2-S_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_11_28_2022_03_38_54_PM.txt,Brown
42909,2-S,17232533,9140,Tracker Halfmoon CV Parameters,1651365,7400,2S Halfmoon E,221374,42909_004_2-S_HM_EE,42909_004_2-S_HM_EE,-2.961,83.253,83080620000.0,690.232,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 1,0.5,,,,20.0,20.021,Test_HPK_VPB42909_004_2-S_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_11_28_2022_05_59_29_PM.txt,Brown
42909,2-S,17247622,9140,Tracker Halfmoon CV Parameters,1651524,7420,2S Halfmoon W,221377,42909_004_2-S_HM_WW,42909_004_2-S_HM_WW,-2.859,83.173,79838820000.0,690.896,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 2,0.5,,,,20.0,20.042,Test_HPK_VPB42909_004_2-S_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_11_28_2022_06_51_17_PM.txt,Brown
42909,2-S,17218487,9140,Tracker Halfmoon CV Parameters,1645860,7400,2S Halfmoon E,221432,42909_011_2-S_HM_EE,42909_011_2-S_HM_EE,-2.969,82.682,82779290000.0,694.997,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 3,0.5,,,,20.0,20.047,Test_HPK_VPB42909_011_2-S_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_11_28_2022_04_19_42_PM.txt,Brown
42909,2-S,17218486,9140,Tracker Halfmoon CV Parameters,1645788,7420,2S Halfmoon W,221435,42909_011_2-S_HM_WW,42909_011_2-S_HM_WW,-2.905,83.343,81436020000.0,689.486,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 4,0.5,,,,20.0,20.056,Test_HPK_VPB42909_011_2-S_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_11_28_2022_05_00_26_PM.txt,Brown
42909,2-S,17247632,9140,Tracker Halfmoon CV Parameters,1651698,7400,2S Halfmoon E,221454,42909_014_2-S_HM_EE,42909_014_2-S_HM_EE,-2.897,82.946,80793950000.0,692.783,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 3,0.5,,,,20.0,20.067,Test_HPK_VPB42909_014_2-S_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_11_28_2022_07_43_05_PM.txt,Brown
42909,2-S,17247625,9140,Tracker Halfmoon CV Parameters,1651578,7420,2S Halfmoon W,221457,42909_014_2-S_HM_WW,42909_014_2-S_HM_WW,-2.86,83.48,80151900000.0,688.35,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 4,0.5,,,,20.0,20.06,Test_HPK_VPB42909_014_2-S_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_11_28_2022_08_34_48_PM.txt,Brown
42909,2-S,17218493,9140,Tracker Halfmoon CV Parameters,1650813,7400,2S Halfmoon E,221512,42909_024_2-S_HM_EE,42909_024_2-S_HM_EE,-2.809,83.008,78112900000.0,692.265,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 1,0.5,,,,20.0,20.006,Test_HPK_VPB42909_024_2-S_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_11_29_2022_01_34_32_PM.txt,Brown
42909,2-S,17218497,9140,Tracker Halfmoon CV Parameters,1650864,7420,2S Halfmoon W,221515,42909_024_2-S_HM_WW,42909_024_2-S_HM_WW,-2.849,83.529,79853700000.0,687.944,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 2,0.5,,,,20.0,20.018,Test_HPK_VPB42909_024_2-S_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_11_29_2022_02_15_16_PM.txt,Brown
42909,2-S,17247626,9140,Tracker Halfmoon CV Parameters,1651596,7400,2S Halfmoon E,221534,42909_029_2-S_HM_EE,42909_029_2-S_HM_EE,-3.38,83.217,96147340000.0,690.525,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 1,0.2,,,,20.0,20.012,Test_HPK_VPB42909_029_2-S_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_11_29_2022_05_11_54_PM.txt,Brown
42909,2-S,17218491,9140,Tracker Halfmoon CV Parameters,1650753,7420,2S Halfmoon W,221537,42909_029_2-S_HM_WW,42909_029_2-S_HM_WW,-2.737,83.801,76582650000.0,685.715,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 2,0.5,,,,20.0,20.049,Test_HPK_VPB42909_029_2-S_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_11_29_2022_05_59_24_PM.txt,Brown
42909,2-S,17232527,9140,Tracker Halfmoon CV Parameters,1651062,7400,2S Halfmoon E,221592,42909_037_2-S_HM_EE,42909_037_2-S_HM_EE,-3.099,83.435,87601650000.0,688.722,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 3,1.0,,,,20.0,20.068,Test_HPK_VPB42909_037_2-S_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run03_11_29_2022_04_21_37_PM.txt,Brown
42909,2-S,17247628,9140,Tracker Halfmoon CV Parameters,1651614,7420,2S Halfmoon W,221595,42909_037_2-S_HM_WW,42909_037_2-S_HM_WW,-2.766,83.792,77491050000.0,685.792,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 4,0.5,,,,20.0,20.057,Test_HPK_VPB42909_037_2-S_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_11_29_2022_03_36_36_PM.txt,Brown
42909,2-S,17218488,9140,Tracker Halfmoon CV Parameters,1645866,7400,2S Halfmoon E,221614,42909_040_2-S_HM_EE,42909_040_2-S_HM_EE,-3.013,83.888,85351140000.0,685.0,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 3,0.5,,,,20.0,20.074,Test_HPK_VPB42909_040_2-S_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_11_29_2022_06_51_18_PM.txt,Brown
42909,2-S,17218494,9140,Tracker Halfmoon CV Parameters,1650828,7420,2S Halfmoon W,221617,42909_040_2-S_HM_WW,42909_040_2-S_HM_WW,-2.776,83.944,77961320000.0,684.546,,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 4,0.5,,,,20.0,20.073,Test_HPK_VPB42909_040_2-S_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_11_29_2022_07_43_06_PM.txt,Brown
42910,2-S,21457720,9140,Tracker Halfmoon CV Parameters,1992442,7400,2S Halfmoon E,221672,42910_002_2-S_HM_EE,42910_002_2-S_HM_EE,2.968,82.683,113439600000.0,694.657,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,,HPK_VPX42910_002_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-01T17-40-39.json,HEPHY
42910,2-S,21445480,9140,Tracker Halfmoon CV Parameters,1989562,7420,2S Halfmoon W,221675,42910_002_2-S_HM_WW,42910_002_2-S_HM_WW,3.035,81.897,114427000000.0,701.324,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX42910_002_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-01T16-16-25.json,HEPHY
42910,2-S,21468420,9140,Tracker Halfmoon CV Parameters,1994922,7400,2S Halfmoon E,221690,42910_005_2-S_HM_EE,42910_005_2-S_HM_EE,2.968,82.891,113725800000.0,692.919,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,,HPK_VPX42910_005_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-01T11-51-31.json,HEPHY
42910,2-S,21454020,9140,Tracker Halfmoon CV Parameters,1991862,7420,2S Halfmoon W,221693,42910_005_2-S_HM_WW,42910_005_2-S_HM_WW,2.987,82.079,113206000000.0,699.772,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX42910_005_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-01T10-55-30.json,HEPHY
42910,2-S,21462000,9140,Tracker Halfmoon CV Parameters,1993442,7400,2S Halfmoon E,221730,42910_011_2-S_HM_EE,42910_011_2-S_HM_EE,2.975,83.37,114605300000.0,688.936,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX42910_011_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-01T20-27-16.json,HEPHY
42910,2-S,21466120,9140,Tracker Halfmoon CV Parameters,1994122,7420,2S Halfmoon W,221733,42910_011_2-S_HM_WW,42910_011_2-S_HM_WW,2.996,82.1,113520600000.0,699.595,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX42910_011_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-01T18-59-05.json,HEPHY
42910,2-S,21447120,9140,Tracker Halfmoon CV Parameters,1990222,7400,2S Halfmoon E,221770,42910_019_2-S_HM_EE,42910_019_2-S_HM_EE,3.015,83.163,115587300000.0,690.646,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX42910_019_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-01T13-44-21.json,HEPHY
42910,2-S,21476460,9140,Tracker Halfmoon CV Parameters,1996502,7420,2S Halfmoon W,221773,42910_019_2-S_HM_WW,42910_019_2-S_HM_WW,3.105,82.049,116800600000.0,700.028,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX42910_019_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-01T12-57-17.json,HEPHY
42910,2-S,21456780,9140,Tracker Halfmoon CV Parameters,1992342,7400,2S Halfmoon E,221832,42910_027_2-S_HM_EE,42910_027_2-S_HM_EE,2.908,83.218,112327000000.0,690.196,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,,HPK_VPX42910_027_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-06T15-02-11.json,HEPHY
42910,2-S,21452020,9140,Tracker Halfmoon CV Parameters,1991182,7420,2S Halfmoon W,221835,42910_027_2-S_HM_WW,42910_027_2-S_HM_WW,3.012,82.556,114651000000.0,695.723,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX42910_027_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-06T13-58-16.json,HEPHY
42910,2-S,21437320,9140,Tracker Halfmoon CV Parameters,1988502,7400,2S Halfmoon E,221858,42910_031_2-S_HM_EE,42910_031_2-S_HM_EE,2.865,82.923,110584800000.0,692.645,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,,HPK_VPX42910_031_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-06T12-11-06.json,HEPHY
42910,2-S,21471800,9140,Tracker Halfmoon CV Parameters,1995422,7420,2S Halfmoon W,221871,42910_031_2-S_HM_WW,42910_031_2-S_HM_WW,2.949,83.058,113375100000.0,691.518,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX42910_031_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-06T11-11-56.json,HEPHY
42910,2-S,21433920,9140,Tracker Halfmoon CV Parameters,1987542,7400,2S Halfmoon E,221898,42910_038_2-S_HM_EE,42910_038_2-S_HM_EE,2.884,83.721,112254000000.0,686.048,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX42910_038_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-06T17-31-05.json,HEPHY
42910,2-S,21478540,9140,Tracker Halfmoon CV Parameters,1996682,7420,2S Halfmoon W,221911,42910_038_2-S_HM_WW,42910_038_2-S_HM_WW,2.869,83.202,111077700000.0,690.325,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX42910_038_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-06T16-46-33.json,HEPHY
42910,2-S,21441820,9140,Tracker Halfmoon CV Parameters,1989142,7400,2S Halfmoon E,221938,42910_045_2-S_HM_EE,42910_045_2-S_HM_EE,2.935,83.734,113843300000.0,685.94,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX42910_045_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-07T12-48-28.json,HEPHY
42910,2-S,21482840,9140,Tracker Halfmoon CV Parameters,1997782,7420,2S Halfmoon W,221951,42910_045_2-S_HM_WW,42910_045_2-S_HM_WW,3.026,82.723,115321400000.0,694.323,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX42910_045_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-07T11-37-33.json,HEPHY
42911,2-S,21613580,9140,Tracker Halfmoon CV Parameters,2005102,7400,2S Halfmoon E,221970,42911_001_2-S_HM_EE,42911_001_2-S_HM_EE,3.15,83.434,120178200000.0,688.406,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,,HPK_VPX42911_001_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-14T16-47-54.json,HEPHY
42911,2-S,21616780,9140,Tracker Halfmoon CV Parameters,2005922,7420,2S Halfmoon W,221973,42911_001_2-S_HM_WW,42911_001_2-S_HM_WW,3.131,82.7,118521600000.0,694.516,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX42911_001_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-14T15-33-36.json,HEPHY
42911,2-S,21632200,9140,Tracker Halfmoon CV Parameters,2009002,7400,2S Halfmoon E,221996,42911_007_2-S_HM_EE,42911_007_2-S_HM_EE,3.189,82.956,120709700000.0,692.369,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,,HPK_VPX42911_007_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-17T17-18-46.json,HEPHY
42911,2-S,21641440,9140,Tracker Halfmoon CV Parameters,2010382,7420,2S Halfmoon W,221999,42911_007_2-S_HM_WW,42911_007_2-S_HM_WW,3.218,81.748,119839900000.0,702.605,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX42911_007_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-17T16-28-24.json,HEPHY
42911,2-S,21609380,9140,Tracker Halfmoon CV Parameters,2004362,7400,2S Halfmoon E,222094,42911_020_2-S_HM_EE,42911_020_2-S_HM_EE,3.147,83.191,119743000000.0,690.42,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX42911_020_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-17T19-01-26.json,HEPHY
42911,2-S,21606340,9140,Tracker Halfmoon CV Parameters,2003542,7420,2S Halfmoon W,222097,42911_020_2-S_HM_WW,42911_020_2-S_HM_WW,3.032,78.426,109484900000.0,732.361,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX42911_020_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-17T18-09-17.json,HEPHY
42911,2-S,21635560,9140,Tracker Halfmoon CV Parameters,2009422,7400,2S Halfmoon E,222134,42911_025_2-S_HM_EE,42911_025_2-S_HM_EE,3.119,83.477,119282800000.0,688.048,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX42911_025_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-14T19-25-42.json,HEPHY
42911,2-S,21645600,9140,Tracker Halfmoon CV Parameters,2011122,7420,2S Halfmoon W,222137,42911_025_2-S_HM_WW,42911_025_2-S_HM_WW,3.229,82.025,120594500000.0,700.234,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX42911_025_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-14T18-00-05.json,HEPHY
42911,2-S,21622700,9140,Tracker Halfmoon CV Parameters,2006962,7400,2S Halfmoon E,222174,42911_033_2-S_HM_EE,42911_033_2-S_HM_EE,3.105,83.132,118347000000.0,690.903,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,,HPK_VPX42911_033_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-15T17-11-36.json,HEPHY
42911,2-S,21600600,9140,Tracker Halfmoon CV Parameters,2002702,7420,2S Halfmoon W,222177,42911_033_2-S_HM_WW,42911_033_2-S_HM_WW,3.116,82.69,118061600000.0,694.6,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX42911_033_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-15T16-05-33.json,HEPHY
42911,2-S,21611860,9140,Tracker Halfmoon CV Parameters,2004882,7400,2S Halfmoon E,222218,42911_039_2-S_HM_EE,42911_039_2-S_HM_EE,2.991,83.745,115622500000.0,685.847,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,,HPK_VPX42911_039_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-20T08-37-36.json,HEPHY
42911,2-S,21618980,9140,Tracker Halfmoon CV Parameters,2006282,7420,2S Halfmoon W,222231,42911_039_2-S_HM_WW,42911_039_2-S_HM_WW,3.019,82.802,115189100000.0,693.663,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX42911_039_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-20T07-46-56.json,HEPHY
42911,2-S,21622220,9140,Tracker Halfmoon CV Parameters,2006662,7400,2S Halfmoon E,222254,42911_043_2-S_HM_EE,42911_043_2-S_HM_EE,2.962,83.566,114482500000.0,687.321,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX42911_043_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-02-20T10-18-52.json,HEPHY
