batch_number,Type,Orientation,AGGREGATED_COND_DATA_SET_ID,PART_ID,PART_NAME_LABEL,VTH_V,PART_NAME_LABEL.1,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
48232,2S,WW,2799781,372695,48232_041_2-S_HM_WW,4.067,48232_041_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX48232_041_2-S_HM_WL__PQC_Flute_1_FET_2023-11-29T14-36-41.json,HEPHY
48232,2S,WW,2805921,372695,48232_041_2-S_HM_WW,4.203,48232_041_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX48232_041_2-S_HM_WR__PQC_Flute_1_FET_2023-11-29T14-12-04.json,HEPHY
48232,2S,EE,2809441,372718,48232_048_2-S_HM_EE,4.118,48232_048_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX48232_048_2-S_HM_ER__PQC_Flute_1_FET_2023-11-30T08-29-53.json,HEPHY
48232,2S,EE,2809561,372718,48232_048_2-S_HM_EE,4.195,48232_048_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX48232_048_2-S_HM_EL__PQC_Flute_1_FET_2023-11-27T18-44-47.json,HEPHY
48232,2S,WW,2805661,372731,48232_048_2-S_HM_WW,4.049,48232_048_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX48232_048_2-S_HM_WL__PQC_Flute_1_FET_2023-11-27T17-19-40.json,HEPHY
48232,2S,WW,2808781,372731,48232_048_2-S_HM_WW,4.113,48232_048_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX48232_048_2-S_HM_WR__PQC_Flute_1_FET_2023-11-27T16-54-17.json,HEPHY
48233,2S,EE,2814381,372736,48233_002_2-S_HM_EE,4.342,48233_002_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX48233_002_2-S_HM_EL__PQC_Flute_1_FET_2023-12-04T11-34-13.json,HEPHY
48233,2S,EE,2820281,372736,48233_002_2-S_HM_EE,3.983,48233_002_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX48233_002_2-S_HM_ER__PQC_Flute_1_FET_2023-12-04T11-23-45.json,HEPHY
48233,2S,WW,2809941,372739,48233_002_2-S_HM_WW,4.261,48233_002_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX48233_002_2-S_HM_WR__PQC_Flute_1_FET_2023-12-04T10-35-39.json,HEPHY
48233,2S,WW,2810681,372739,48233_002_2-S_HM_WW,3.195,48233_002_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX48233_002_2-S_HM_WL__PQC_Flute_1_FET_2023-12-04T10-46-09.json,HEPHY
48233,2S,EE,2811361,372776,48233_007_2-S_HM_EE,4.071,48233_007_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX48233_007_2-S_HM_ER__PQC_Flute_1_FET_2023-11-30T10-22-00.json,HEPHY
48233,2S,EE,2815081,372776,48233_007_2-S_HM_EE,4.347,48233_007_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX48233_007_2-S_HM_EL__PQC_Flute_1_FET_2023-11-30T10-46-19.json,HEPHY
48233,2S,WW,2817441,372779,48233_007_2-S_HM_WW,4.314,48233_007_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX48233_007_2-S_HM_WR__PQC_Flute_1_FET_2023-11-30T09-10-54.json,HEPHY
48233,2S,WW,2819001,372779,48233_007_2-S_HM_WW,3.256,48233_007_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX48233_007_2-S_HM_WL__PQC_Flute_1_FET_2023-11-30T09-21-18.json,HEPHY
48233,2S,EE,2817201,372798,48233_010_2-S_HM_EE,4.201,48233_010_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX48233_010_2-S_HM_ER__PQC_Flute_1_FET_2023-12-04T13-11-04.json,HEPHY
48233,2S,EE,2817321,372798,48233_010_2-S_HM_EE,4.379,48233_010_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX48233_010_2-S_HM_EL__PQC_Flute_1_FET_2023-12-04T13-21-35.json,HEPHY
48233,2S,WW,2812641,372811,48233_010_2-S_HM_WW,2.788,48233_010_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX48233_010_2-S_HM_WL__PQC_Flute_1_FET_2023-12-04T12-37-42.json,HEPHY
48233,2S,WW,2818761,372811,48233_010_2-S_HM_WW,4.332,48233_010_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX48233_010_2-S_HM_WR__PQC_Flute_1_FET_2023-12-04T12-11-29.json,HEPHY
48233,2S,EE,2810561,372852,48233_016_2-S_HM_EE,4.202,48233_016_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX48233_016_2-S_HM_ER__PQC_Flute_1_FET_2023-11-30T13-01-45.json,HEPHY
48233,2S,EE,2813421,372852,48233_016_2-S_HM_EE,4.255,48233_016_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX48233_016_2-S_HM_EL__PQC_Flute_1_FET_2023-11-30T13-12-13.json,HEPHY
48233,2S,WW,2818121,372855,48233_016_2-S_HM_WW,4.236,48233_016_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX48233_016_2-S_HM_WR__PQC_Flute_1_FET_2023-11-30T11-59-28.json,HEPHY
48233,2S,WW,2818681,372855,48233_016_2-S_HM_WW,3.57,48233_016_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX48233_016_2-S_HM_WL__PQC_Flute_1_FET_2023-11-30T12-09-54.json,HEPHY
48233,2S,EE,2814301,372914,48233_026_2-S_HM_EE,3.769,48233_026_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX48233_026_2-S_HM_ER__PQC_Flute_1_FET_2023-12-05T13-04-32.json,HEPHY
48233,2S,EE,2817821,372914,48233_026_2-S_HM_EE,4.411,48233_026_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX48233_026_2-S_HM_EL__PQC_Flute_1_FET_2023-12-05T13-15-00.json,HEPHY
48233,2S,WW,2812221,372917,48233_026_2-S_HM_WW,2.329,48233_026_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX48233_026_2-S_HM_WL__PQC_Flute_1_FET_2023-12-05T12-26-50.json,HEPHY
48233,2S,WW,2819261,372917,48233_026_2-S_HM_WW,4.033,48233_026_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX48233_026_2-S_HM_WR__PQC_Flute_1_FET_2023-12-05T12-15-28.json,HEPHY
48233,2S,EE,2813581,372972,48233_033_2-S_HM_EE,3.654,48233_033_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX48233_033_2-S_HM_ER__PQC_Flute_1_FET_2023-12-01T09-06-38.json,HEPHY
48233,2S,EE,2815841,372972,48233_033_2-S_HM_EE,4.436,48233_033_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX48233_033_2-S_HM_EL__PQC_Flute_1_FET_2023-12-01T09-31-38.json,HEPHY
48233,2S,WW,2816441,372975,48233_033_2-S_HM_WW,3.007,48233_033_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX48233_033_2-S_HM_WL__PQC_Flute_1_FET_2023-12-01T08-14-10.json,HEPHY
48233,2S,WW,2817061,372975,48233_033_2-S_HM_WW,4.268,48233_033_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX48233_033_2-S_HM_WR__PQC_Flute_1_FET_2023-12-01T08-03-42.json,HEPHY
48233,2S,EE,2810961,373012,48233_039_2-S_HM_EE,4.067,48233_039_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX48233_039_2-S_HM_ER__PQC_Flute_1_FET_2023-12-05T14-48-05.json,HEPHY
48233,2S,EE,2820661,373012,48233_039_2-S_HM_EE,4.377,48233_039_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX48233_039_2-S_HM_EL__PQC_Flute_1_FET_2023-12-05T15-14-18.json,HEPHY
48233,2S,WW,2813801,373015,48233_039_2-S_HM_WW,3.03,48233_039_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX48233_039_2-S_HM_WL__PQC_Flute_1_FET_2023-12-05T14-05-08.json,HEPHY
48233,2S,WW,2814961,373015,48233_039_2-S_HM_WW,4.33,48233_039_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX48233_039_2-S_HM_WR__PQC_Flute_1_FET_2023-12-05T13-52-58.json,HEPHY
48233,2S,EE,2819941,373074,48233_049_2-S_HM_EE,4.38,48233_049_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX48233_049_2-S_HM_EL__PQC_Flute_1_FET_2023-12-01T12-11-30.json,HEPHY
48233,2S,EE,2820901,373074,48233_049_2-S_HM_EE,4.129,48233_049_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX48233_049_2-S_HM_ER__PQC_Flute_1_FET_2023-12-01T11-46-26.json,HEPHY
48233,2S,WW,2812081,373077,48233_049_2-S_HM_WW,2.793,48233_049_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX48233_049_2-S_HM_WL__PQC_Flute_1_FET_2023-12-04T09-24-34.json,HEPHY
48233,2S,WW,2813561,373077,48233_049_2-S_HM_WW,4.329,48233_049_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX48233_049_2-S_HM_WR__PQC_Flute_1_FET_2023-12-01T10-15-01.json,HEPHY
48235,2S,EE,2792970,373078,48235_001_2-S_HM_EE,4.274,48235_001_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.132,Test_HPK_VPB48235_001_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_11_16_2023_02_14_47_PM.txt,Brown
48235,2S,WW,2792055,373091,48235_001_2-S_HM_WW,4.32,48235_001_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.069,Test_HPK_VPB48235_001_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_11_16_2023_02_43_41_PM.txt,Brown
48235,2S,EE,2792886,373110,48235_004_2-S_HM_EE,4.35,48235_004_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.143,Test_HPK_VPB48235_004_2-S_HM_EE_East_North_PQC1_FET1_FETPSs_trans_Run01_11_16_2023_08_24_27_PM.txt,Brown
48235,2S,EE,2792955,373110,48235_004_2-S_HM_EE,4.228,48235_004_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.145,Test_HPK_VPB48235_004_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_11_16_2023_05_13_53_PM.txt,Brown
48235,2S,WW,2793054,373113,48235_004_2-S_HM_WW,4.349,48235_004_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.099,Test_HPK_VPB48235_004_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_11_16_2023_06_12_19_PM.txt,Brown
48235,2S,WW,2793198,373113,48235_004_2-S_HM_WW,4.284,48235_004_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.147,Test_HPK_VPB48235_004_2-S_HM_WW_West_South_PQC1_FET1_FETPSs_trans_Run01_11_16_2023_08_20_08_PM.txt,Brown
48235,2S,EE,2792241,373158,48235_014_2-S_HM_EE,4.297,48235_014_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.105,Test_HPK_VPB48235_014_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_11_16_2023_03_10_40_PM.txt,Brown
48235,2S,WW,2792466,373171,48235_014_2-S_HM_WW,4.295,48235_014_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.139,Test_HPK_VPB48235_014_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_11_16_2023_03_51_25_PM.txt,Brown
48235,2S,EE,2792325,373190,48235_018_2-S_HM_EE,4.254,48235_018_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.117,Test_HPK_VPB48235_018_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_11_16_2023_06_49_50_PM.txt,Brown
48235,2S,EE,2792679,373190,48235_018_2-S_HM_EE,4.293,48235_018_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.14,Test_HPK_VPB48235_018_2-S_HM_EE_East_North_PQC1_FET1_FETPSs_trans_Run01_11_16_2023_08_15_50_PM.txt,Brown
48235,2S,WW,2792295,373193,48235_018_2-S_HM_WW,4.304,48235_018_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.132,Test_HPK_VPB48235_018_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_11_16_2023_07_28_33_PM.txt,Brown
48235,2S,WW,2792724,373193,48235_018_2-S_HM_WW,4.233,48235_018_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.127,Test_HPK_VPB48235_018_2-S_HM_WW_West_South_PQC1_FET1_FETPSs_trans_Run01_11_16_2023_08_11_31_PM.txt,Brown
48235,2S,EE,2792784,373238,48235_027_2-S_HM_EE,4.356,48235_027_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.096,Test_HPK_VPB48235_027_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_11_17_2023_12_23_28_PM.txt,Brown
48235,2S,WW,2792472,373251,48235_027_2-S_HM_WW,4.421,48235_027_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.067,Test_HPK_VPB48235_027_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_11_17_2023_01_04_18_PM.txt,Brown
48235,2S,EE,2792364,373270,48235_030_2-S_HM_EE,4.387,48235_030_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.113,Test_HPK_VPB48235_030_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_11_17_2023_03_39_28_PM.txt,Brown
48235,2S,EE,2792961,373270,48235_030_2-S_HM_EE,4.491,48235_030_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.116,Test_HPK_VPB48235_030_2-S_HM_EE_East_North_PQC1_FET1_FETPSs_trans_Run01_11_17_2023_07_04_09_PM.txt,Brown
48235,2S,WW,2792862,373273,48235_030_2-S_HM_WW,4.444,48235_030_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.094,Test_HPK_VPB48235_030_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_11_17_2023_04_31_31_PM.txt,Brown
48235,2S,WW,2793099,373273,48235_030_2-S_HM_WW,4.366,48235_030_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.118,Test_HPK_VPB48235_030_2-S_HM_WW_West_South_PQC1_FET1_FETPSs_trans_Run01_11_17_2023_06_59_49_PM.txt,Brown
48235,2S,EE,2793009,373318,48235_037_2-S_HM_EE,4.359,48235_037_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.101,Test_HPK_VPB48235_037_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_11_17_2023_01_36_54_PM.txt,Brown
48235,2S,WW,2792733,373331,48235_037_2-S_HM_WW,4.401,48235_037_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.132,Test_HPK_VPB48235_037_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_11_17_2023_02_15_48_PM.txt,Brown
48235,2S,EE,2792082,373350,48235_040_2-S_HM_EE,4.433,48235_040_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.116,Test_HPK_VPB48235_040_2-S_HM_EE_East_North_PQC1_FET1_FETPSs_trans_Run01_11_17_2023_06_55_29_PM.txt,Brown
48235,2S,EE,2792997,373350,48235_040_2-S_HM_EE,4.329,48235_040_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.107,Test_HPK_VPB48235_040_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_11_17_2023_05_22_40_PM.txt,Brown
48235,2S,WW,2792115,373353,48235_040_2-S_HM_WW,4.352,48235_040_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.112,Test_HPK_VPB48235_040_2-S_HM_WW_West_South_PQC1_FET1_FETPSs_trans_Run01_11_17_2023_06_51_09_PM.txt,Brown
48235,2S,WW,2792787,373353,48235_040_2-S_HM_WW,4.419,48235_040_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.12,Test_HPK_VPB48235_040_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_11_17_2023_06_14_40_PM.txt,Brown
48236,2S,EE,2791997,373416,48236_001_2-S_HM_EE,4.288,48236_001_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.137,Test_HPK_VPB48236_001_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_11_20_2023_11_42_36_AM.txt,Brown
48236,2S,WW,2794053,373419,48236_001_2-S_HM_WW,4.538,48236_001_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.073,Test_HPK_VPB48236_001_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_11_20_2023_12_23_31_PM.txt,Brown
48236,2S,EE,2794110,373438,48236_004_2-S_HM_EE,4.611,48236_004_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.162,Test_HPK_VPB48236_004_2-S_HM_EE_East_North_PQC1_FET1_FETPSs_trans_Run01_11_20_2023_06_43_56_PM.txt,Brown
48236,2S,EE,2794629,373438,48236_004_2-S_HM_EE,4.365,48236_004_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.15,Test_HPK_VPB48236_004_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_11_20_2023_03_02_48_PM.txt,Brown
48236,2S,WW,2794008,373451,48236_004_2-S_HM_WW,4.443,48236_004_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.165,Test_HPK_VPB48236_004_2-S_HM_WW_West_South_PQC1_FET1_FETPSs_trans_Run01_11_20_2023_06_39_36_PM.txt,Brown
48236,2S,WW,2794608,373451,48236_004_2-S_HM_WW,4.572,48236_004_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.104,Test_HPK_VPB48236_004_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_11_20_2023_03_54_52_PM.txt,Brown
48236,2S,EE,2794164,373496,48236_011_2-S_HM_EE,4.431,48236_011_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.107,Test_HPK_VPB48236_011_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_11_20_2023_01_04_22_PM.txt,Brown
48236,2S,WW,2793813,373499,48236_011_2-S_HM_WW,4.548,48236_011_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.139,Test_HPK_VPB48236_011_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_11_20_2023_01_45_10_PM.txt,Brown
48236,2S,EE,2794215,373518,48236_014_2-S_HM_EE,4.516,48236_014_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.136,Test_HPK_VPB48236_014_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_11_20_2023_04_46_58_PM.txt,Brown
48236,2S,EE,2794812,373518,48236_014_2-S_HM_EE,4.611,48236_014_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.164,Test_HPK_VPB48236_014_2-S_HM_EE_East_North_PQC1_FET1_FETPSs_trans_Run01_11_20_2023_06_35_16_PM.txt,Brown
48236,2S,WW,2794338,373531,48236_014_2-S_HM_WW,4.503,48236_014_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.164,Test_HPK_VPB48236_014_2-S_HM_WW_West_South_PQC1_FET1_FETPSs_trans_Run01_11_20_2023_06_30_56_PM.txt,Brown
48236,2S,WW,2794362,373531,48236_014_2-S_HM_WW,4.575,48236_014_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.157,Test_HPK_VPB48236_014_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_11_20_2023_05_38_58_PM.txt,Brown
48236,2S,EE,2794854,373576,48236_022_2-S_HM_EE,4.416,48236_022_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.125,Test_HPK_VPB48236_022_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_11_21_2023_02_39_34_PM.txt,Brown
48236,2S,WW,2793711,373579,48236_022_2-S_HM_WW,4.523,48236_022_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.088,Test_HPK_VPB48236_022_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_11_21_2023_03_20_28_PM.txt,Brown
48236,2S,EE,2794125,373598,48236_027_2-S_HM_EE,4.667,48236_027_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.183,Test_HPK_VPB48236_027_2-S_HM_EE_East_North_PQC1_FET1_FETPSs_trans_Run01_11_21_2023_09_33_36_PM.txt,Brown
48236,2S,EE,2794716,373598,48236_027_2-S_HM_EE,4.092,48236_027_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.089,Test_HPK_VPB48236_027_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_11_21_2023_05_52_26_PM.txt,Brown
48236,2S,WW,2794479,373611,48236_027_2-S_HM_WW,4.416,48236_027_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.182,Test_HPK_VPB48236_027_2-S_HM_WW_West_South_PQC1_FET1_FETPSs_trans_Run01_11_21_2023_09_29_16_PM.txt,Brown
48236,2S,WW,2794524,373611,48236_027_2-S_HM_WW,4.682,48236_027_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.129,Test_HPK_VPB48236_027_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_11_21_2023_06_44_36_PM.txt,Brown
48236,2S,EE,2794344,373656,48236_035_2-S_HM_EE,4.33,48236_035_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.13,Test_HPK_VPB48236_035_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_11_21_2023_04_01_20_PM.txt,Brown
48236,2S,WW,2793720,373659,48236_035_2-S_HM_WW,4.646,48236_035_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.164,Test_HPK_VPB48236_035_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_11_21_2023_04_42_13_PM.txt,Brown
48236,2S,EE,2791961,373678,48236_040_2-S_HM_EE,4.651,48236_040_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.178,Test_HPK_VPB48236_040_2-S_HM_EE_East_North_PQC1_FET1_FETPSs_trans_Run01_11_21_2023_09_24_56_PM.txt,Brown
