batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VTH_V,RSH_OHMSQR
46800,2S,EE,HEPHY,Right,,,3.602,19.584317
46800,2S,EE,HEPHY,Right,,,3.602,19.747659
46800,2S,EE,HEPHY,Right,,,3.602,19.521389
46800,2S,EE,HEPHY,Right,,,3.602,19.326198
46800,2S,EE,HEPHY,Right,,,3.602,19.385312000000003
46800,2S,EE,HEPHY,Right,,,3.499,19.494409
46800,2S,EE,HEPHY,Right,,,3.499,19.294516
46800,2S,EE,HEPHY,Right,,,3.499,19.355876
46800,2S,EE,HEPHY,Right,,,3.499,19.584317
46800,2S,EE,HEPHY,Right,,,3.499,19.747659
46800,2S,EE,HEPHY,Right,,,3.499,19.521389
46800,2S,EE,HEPHY,Right,,,3.499,19.326198
46800,2S,EE,HEPHY,Right,,,3.499,19.385312000000003
46800,2S,EE,HEPHY,Left,,,3.547,19.380087
46800,2S,EE,HEPHY,Left,,,3.547,19.497256
46800,2S,EE,HEPHY,Left,,,3.547,18.812157
46800,2S,EE,HEPHY,Left,,,3.547,19.47566
46800,2S,EE,HEPHY,Left,,,3.547,19.478901
46800,2S,EE,HEPHY,Left,,,3.547,19.391487
46800,2S,EE,HEPHY,Left,,,3.547,20.277867
46800,2S,EE,HEPHY,Left,,,3.547,19.277042
46800,2S,EE,HEPHY,Left,,,3.549,19.380087
46800,2S,EE,HEPHY,Left,,,3.549,19.497256
46800,2S,EE,HEPHY,Left,,,3.549,18.812157
46800,2S,EE,HEPHY,Left,,,3.549,19.47566
46800,2S,EE,HEPHY,Left,,,3.549,19.478901
46800,2S,EE,HEPHY,Left,,,3.549,19.391487
46800,2S,EE,HEPHY,Left,,,3.549,20.277867
46800,2S,EE,HEPHY,Left,,,3.549,19.277042
46800,2S,EE,HEPHY,Left,,,3.53,19.380087
46800,2S,EE,HEPHY,Left,,,3.53,19.497256
46800,2S,EE,HEPHY,Left,,,3.53,18.812157
46800,2S,EE,HEPHY,Left,,,3.53,19.47566
46800,2S,EE,HEPHY,Left,,,3.53,19.478901
46800,2S,EE,HEPHY,Left,,,3.53,19.391487
46800,2S,EE,HEPHY,Left,,,3.53,20.277867
46800,2S,EE,HEPHY,Left,,,3.53,19.277042
46800,2S,EE,HEPHY,Left,,,3.429,19.380087
46800,2S,EE,HEPHY,Left,,,3.429,19.497256
46800,2S,EE,HEPHY,Left,,,3.429,18.812157
46800,2S,EE,HEPHY,Left,,,3.429,19.47566
46800,2S,EE,HEPHY,Left,,,3.429,19.478901
46800,2S,EE,HEPHY,Left,,,3.429,19.391487
46800,2S,EE,HEPHY,Left,,,3.429,20.277867
46800,2S,EE,HEPHY,Left,,,3.429,19.277042
46800,2S,EE,HEPHY,Left,,,3.727,19.380087
46800,2S,EE,HEPHY,Left,,,3.727,19.497256
46800,2S,EE,HEPHY,Left,,,3.727,18.812157
46800,2S,EE,HEPHY,Left,,,3.727,19.47566
46800,2S,EE,HEPHY,Left,,,3.727,19.478901
46800,2S,EE,HEPHY,Left,,,3.727,19.391487
46800,2S,EE,HEPHY,Left,,,3.727,20.277867
46800,2S,EE,HEPHY,Left,,,3.727,19.277042
46800,2S,EE,HEPHY,Left,,,3.624,19.380087
46800,2S,EE,HEPHY,Left,,,3.624,19.497256
46800,2S,EE,HEPHY,Left,,,3.624,18.812157
46800,2S,EE,HEPHY,Left,,,3.624,19.47566
46800,2S,EE,HEPHY,Left,,,3.624,19.478901
46800,2S,EE,HEPHY,Left,,,3.624,19.391487
46800,2S,EE,HEPHY,Left,,,3.624,20.277867
46800,2S,EE,HEPHY,Left,,,3.624,19.277042
46800,2S,EE,HEPHY,Left,,,3.619,19.380087
46800,2S,EE,HEPHY,Left,,,3.619,19.497256
46800,2S,EE,HEPHY,Left,,,3.619,18.812157
46800,2S,EE,HEPHY,Left,,,3.619,19.47566
46800,2S,EE,HEPHY,Left,,,3.619,19.478901
46800,2S,EE,HEPHY,Left,,,3.619,19.391487
46800,2S,EE,HEPHY,Left,,,3.619,20.277867
46800,2S,EE,HEPHY,Left,,,3.619,19.277042
46800,2S,EE,HEPHY,Left,,,3.541,19.380087
46800,2S,EE,HEPHY,Left,,,3.541,19.497256
46800,2S,EE,HEPHY,Left,,,3.541,18.812157
46800,2S,EE,HEPHY,Left,,,3.541,19.47566
46800,2S,EE,HEPHY,Left,,,3.541,19.478901
46800,2S,EE,HEPHY,Left,,,3.541,19.391487
46800,2S,EE,HEPHY,Left,,,3.541,20.277867
46800,2S,EE,HEPHY,Left,,,3.541,19.277042
46800,2S,WW,HEPHY,Left,,,3.295,19.623735
46800,2S,WW,HEPHY,Left,,,3.295,19.479470000000003
46800,2S,WW,HEPHY,Left,,,3.295,20.735269
46800,2S,WW,HEPHY,Left,,,3.295,19.623486
46800,2S,WW,HEPHY,Left,,,3.295,19.714723000000003
46800,2S,WW,HEPHY,Left,,,3.295,19.512531
46800,2S,WW,HEPHY,Left,,,3.295,19.427017
46800,2S,WW,HEPHY,Left,,,3.295,19.45257
46800,2S,WW,HEPHY,Left,,,3.317,19.623735
46800,2S,WW,HEPHY,Left,,,3.317,19.479470000000003
46800,2S,WW,HEPHY,Left,,,3.317,20.735269
46800,2S,WW,HEPHY,Left,,,3.317,19.623486
46800,2S,WW,HEPHY,Left,,,3.317,19.714723000000003
46800,2S,WW,HEPHY,Left,,,3.317,19.512531
46800,2S,WW,HEPHY,Left,,,3.317,19.427017
46800,2S,WW,HEPHY,Left,,,3.317,19.45257
46800,2S,WW,HEPHY,Left,,,3.289,19.623735
46800,2S,WW,HEPHY,Left,,,3.289,19.479470000000003
46800,2S,WW,HEPHY,Left,,,3.289,20.735269
46800,2S,WW,HEPHY,Left,,,3.289,19.623486
46800,2S,WW,HEPHY,Left,,,3.289,19.714723000000003
46800,2S,WW,HEPHY,Left,,,3.289,19.512531
46800,2S,WW,HEPHY,Left,,,3.289,19.427017
46800,2S,WW,HEPHY,Left,,,3.289,19.45257
46800,2S,WW,HEPHY,Left,,,3.283,19.623735
46800,2S,WW,HEPHY,Left,,,3.283,19.479470000000003
46800,2S,WW,HEPHY,Left,,,3.283,20.735269
46800,2S,WW,HEPHY,Left,,,3.283,19.623486
46800,2S,WW,HEPHY,Left,,,3.283,19.714723000000003
46800,2S,WW,HEPHY,Left,,,3.283,19.512531
46800,2S,WW,HEPHY,Left,,,3.283,19.427017
46800,2S,WW,HEPHY,Left,,,3.283,19.45257
46800,2S,WW,HEPHY,Left,,,3.627,19.623735
46800,2S,WW,HEPHY,Left,,,3.627,19.479470000000003
46800,2S,WW,HEPHY,Left,,,3.627,20.735269
46800,2S,WW,HEPHY,Left,,,3.627,19.623486
46800,2S,WW,HEPHY,Left,,,3.627,19.714723000000003
46800,2S,WW,HEPHY,Left,,,3.627,19.512531
46800,2S,WW,HEPHY,Left,,,3.627,19.427017
46800,2S,WW,HEPHY,Left,,,3.627,19.45257
46800,2S,WW,HEPHY,Left,,,3.578,19.623735
46800,2S,WW,HEPHY,Left,,,3.578,19.479470000000003
46800,2S,WW,HEPHY,Left,,,3.578,20.735269
46800,2S,WW,HEPHY,Left,,,3.578,19.623486
46800,2S,WW,HEPHY,Left,,,3.578,19.714723000000003
46800,2S,WW,HEPHY,Left,,,3.578,19.512531
46800,2S,WW,HEPHY,Left,,,3.578,19.427017
46800,2S,WW,HEPHY,Left,,,3.578,19.45257
46800,2S,WW,HEPHY,Left,,,3.591,19.623735
46800,2S,WW,HEPHY,Left,,,3.591,19.479470000000003
46800,2S,WW,HEPHY,Left,,,3.591,20.735269
46800,2S,WW,HEPHY,Left,,,3.591,19.623486
46800,2S,WW,HEPHY,Left,,,3.591,19.714723000000003
46800,2S,WW,HEPHY,Left,,,3.591,19.512531
46800,2S,WW,HEPHY,Left,,,3.591,19.427017
46800,2S,WW,HEPHY,Left,,,3.591,19.45257
46800,2S,WW,HEPHY,Left,,,3.408,19.623735
46800,2S,WW,HEPHY,Left,,,3.408,19.479470000000003
46800,2S,WW,HEPHY,Left,,,3.408,20.735269
46800,2S,WW,HEPHY,Left,,,3.408,19.623486
46800,2S,WW,HEPHY,Left,,,3.408,19.714723000000003
46800,2S,WW,HEPHY,Left,,,3.408,19.512531
46800,2S,WW,HEPHY,Left,,,3.408,19.427017
46800,2S,WW,HEPHY,Left,,,3.408,19.45257
46800,2S,WW,HEPHY,Right,,,3.493,19.60898
46800,2S,WW,HEPHY,Right,,,3.493,19.597161
46800,2S,WW,HEPHY,Right,,,3.493,19.267395
46800,2S,WW,HEPHY,Right,,,3.493,19.432625
46800,2S,WW,HEPHY,Right,,,3.493,19.286486
46800,2S,WW,HEPHY,Right,,,3.493,19.541708
46800,2S,WW,HEPHY,Right,,,3.493,20.511729
46800,2S,WW,HEPHY,Right,,,3.493,19.301717
46800,2S,WW,HEPHY,Right,,,3.508,19.60898
46800,2S,WW,HEPHY,Right,,,3.508,19.597161
46800,2S,WW,HEPHY,Right,,,3.508,19.267395
46800,2S,WW,HEPHY,Right,,,3.508,19.432625
46800,2S,WW,HEPHY,Right,,,3.508,19.286486
46800,2S,WW,HEPHY,Right,,,3.508,19.541708
46800,2S,WW,HEPHY,Right,,,3.508,20.511729
46800,2S,WW,HEPHY,Right,,,3.508,19.301717
46800,2S,WW,HEPHY,Right,,,3.497,19.60898
46800,2S,WW,HEPHY,Right,,,3.497,19.597161
46800,2S,WW,HEPHY,Right,,,3.497,19.267395
46800,2S,WW,HEPHY,Right,,,3.497,19.432625
46800,2S,WW,HEPHY,Right,,,3.497,19.286486
46800,2S,WW,HEPHY,Right,,,3.497,19.541708
46800,2S,WW,HEPHY,Right,,,3.497,20.511729
46800,2S,WW,HEPHY,Right,,,3.497,19.301717
46800,2S,WW,HEPHY,Right,,,3.479,19.60898
46800,2S,WW,HEPHY,Right,,,3.479,19.597161
46800,2S,WW,HEPHY,Right,,,3.479,19.267395
46800,2S,WW,HEPHY,Right,,,3.479,19.432625
46800,2S,WW,HEPHY,Right,,,3.479,19.286486
46800,2S,WW,HEPHY,Right,,,3.479,19.541708
46800,2S,WW,HEPHY,Right,,,3.479,20.511729
46800,2S,WW,HEPHY,Right,,,3.479,19.301717
46800,2S,WW,HEPHY,Right,,,3.731,19.60898
46800,2S,WW,HEPHY,Right,,,3.731,19.597161
46800,2S,WW,HEPHY,Right,,,3.731,19.267395
46800,2S,WW,HEPHY,Right,,,3.731,19.432625
46800,2S,WW,HEPHY,Right,,,3.731,19.286486
46800,2S,WW,HEPHY,Right,,,3.731,19.541708
46800,2S,WW,HEPHY,Right,,,3.731,20.511729
46800,2S,WW,HEPHY,Right,,,3.731,19.301717
46800,2S,WW,HEPHY,Right,,,3.683,19.60898
46800,2S,WW,HEPHY,Right,,,3.683,19.597161
46800,2S,WW,HEPHY,Right,,,3.683,19.267395
46800,2S,WW,HEPHY,Right,,,3.683,19.432625
46800,2S,WW,HEPHY,Right,,,3.683,19.286486
46800,2S,WW,HEPHY,Right,,,3.683,19.541708
46800,2S,WW,HEPHY,Right,,,3.683,20.511729
46800,2S,WW,HEPHY,Right,,,3.683,19.301717
46800,2S,WW,HEPHY,Right,,,3.575,19.60898
46800,2S,WW,HEPHY,Right,,,3.575,19.597161
46800,2S,WW,HEPHY,Right,,,3.575,19.267395
46800,2S,WW,HEPHY,Right,,,3.575,19.432625
46800,2S,WW,HEPHY,Right,,,3.575,19.286486
46800,2S,WW,HEPHY,Right,,,3.575,19.541708
46800,2S,WW,HEPHY,Right,,,3.575,20.511729
46800,2S,WW,HEPHY,Right,,,3.575,19.301717
46800,2S,WW,HEPHY,Right,,,3.513,19.60898
46800,2S,WW,HEPHY,Right,,,3.513,19.597161
46800,2S,WW,HEPHY,Right,,,3.513,19.267395
46800,2S,WW,HEPHY,Right,,,3.513,19.432625
46800,2S,WW,HEPHY,Right,,,3.513,19.286486
46800,2S,WW,HEPHY,Right,,,3.513,19.541708
46800,2S,WW,HEPHY,Right,,,3.513,20.511729
46800,2S,WW,HEPHY,Right,,,3.513,19.301717
46801,2S,EE,HEPHY,Right,,,3.876,18.561681
46801,2S,EE,HEPHY,Right,,,3.876,18.618399
46801,2S,EE,HEPHY,Right,,,3.876,18.331114000000003
46801,2S,EE,HEPHY,Right,,,3.876,18.234035
46801,2S,EE,HEPHY,Right,,,3.876,21.068788
46801,2S,EE,HEPHY,Right,,,3.876,21.10586
46801,2S,EE,HEPHY,Right,,,3.876,19.197514
46801,2S,EE,HEPHY,Right,,,3.876,18.589795
46801,2S,EE,HEPHY,Right,,,3.929,18.561681
46801,2S,EE,HEPHY,Right,,,3.929,18.618399
46801,2S,EE,HEPHY,Right,,,3.929,18.331114000000003
46801,2S,EE,HEPHY,Right,,,3.929,18.234035
46801,2S,EE,HEPHY,Right,,,3.929,21.068788
46801,2S,EE,HEPHY,Right,,,3.929,21.10586
46801,2S,EE,HEPHY,Right,,,3.929,19.197514
46801,2S,EE,HEPHY,Right,,,3.929,18.589795
46801,2S,EE,HEPHY,Right,,,3.973,18.561681
46801,2S,EE,HEPHY,Right,,,3.973,18.618399
46801,2S,EE,HEPHY,Right,,,3.973,18.331114000000003
46801,2S,EE,HEPHY,Right,,,3.973,18.234035
46801,2S,EE,HEPHY,Right,,,3.973,21.068788
46801,2S,EE,HEPHY,Right,,,3.973,21.10586
46801,2S,EE,HEPHY,Right,,,3.973,19.197514
46801,2S,EE,HEPHY,Right,,,3.973,18.589795
46801,2S,EE,HEPHY,Right,,,3.791,18.561681
46801,2S,EE,HEPHY,Right,,,3.791,18.618399
46801,2S,EE,HEPHY,Right,,,3.791,18.331114000000003
46801,2S,EE,HEPHY,Right,,,3.791,18.234035
46801,2S,EE,HEPHY,Right,,,3.791,21.068788
46801,2S,EE,HEPHY,Right,,,3.791,21.10586
46801,2S,EE,HEPHY,Right,,,3.791,19.197514
46801,2S,EE,HEPHY,Right,,,3.791,18.589795
46801,2S,EE,HEPHY,Right,,,2.945,18.561681
46801,2S,EE,HEPHY,Right,,,2.945,18.618399
46801,2S,EE,HEPHY,Right,,,2.945,18.331114000000003
46801,2S,EE,HEPHY,Right,,,2.945,18.234035
46801,2S,EE,HEPHY,Right,,,2.945,21.068788
46801,2S,EE,HEPHY,Right,,,2.945,21.10586
46801,2S,EE,HEPHY,Right,,,2.945,19.197514
46801,2S,EE,HEPHY,Right,,,2.945,18.589795
46801,2S,EE,HEPHY,Right,,,3.496,18.561681
46801,2S,EE,HEPHY,Right,,,3.496,18.618399
46801,2S,EE,HEPHY,Right,,,3.496,18.331114000000003
46801,2S,EE,HEPHY,Right,,,3.496,18.234035
46801,2S,EE,HEPHY,Right,,,3.496,21.068788
46801,2S,EE,HEPHY,Right,,,3.496,21.10586
46801,2S,EE,HEPHY,Right,,,3.496,19.197514
46801,2S,EE,HEPHY,Right,,,3.496,18.589795
46801,2S,EE,HEPHY,Right,,,3.739,18.561681
46801,2S,EE,HEPHY,Right,,,3.739,18.618399
46801,2S,EE,HEPHY,Right,,,3.739,18.331114000000003
46801,2S,EE,HEPHY,Right,,,3.739,18.234035
46801,2S,EE,HEPHY,Right,,,3.739,21.068788
46801,2S,EE,HEPHY,Right,,,3.739,21.10586
46801,2S,EE,HEPHY,Right,,,3.739,19.197514
46801,2S,EE,HEPHY,Right,,,3.739,18.589795
46801,2S,EE,HEPHY,Right,,,4.0,18.561681
46801,2S,EE,HEPHY,Right,,,4.0,18.618399
46801,2S,EE,HEPHY,Right,,,4.0,18.331114000000003
46801,2S,EE,HEPHY,Right,,,4.0,18.234035
46801,2S,EE,HEPHY,Right,,,4.0,21.068788
46801,2S,EE,HEPHY,Right,,,4.0,21.10586
46801,2S,EE,HEPHY,Right,,,4.0,19.197514
46801,2S,EE,HEPHY,Right,,,4.0,18.589795
46801,2S,EE,HEPHY,Left,,,4.156,18.106739
46801,2S,EE,HEPHY,Left,,,4.156,18.168237
46801,2S,EE,HEPHY,Left,,,4.156,19.662783
46801,2S,EE,HEPHY,Left,,,4.156,18.211705
46801,2S,EE,HEPHY,Left,,,4.156,18.751897
46801,2S,EE,HEPHY,Left,,,4.156,18.226652
46801,2S,EE,HEPHY,Left,,,4.156,18.446853
46801,2S,EE,HEPHY,Left,,,4.156,18.280812
46801,2S,EE,HEPHY,Left,,,4.155,18.106739
46801,2S,EE,HEPHY,Left,,,4.155,18.168237
46801,2S,EE,HEPHY,Left,,,4.155,19.662783
46801,2S,EE,HEPHY,Left,,,4.155,18.211705
46801,2S,EE,HEPHY,Left,,,4.155,18.751897
46801,2S,EE,HEPHY,Left,,,4.155,18.226652
46801,2S,EE,HEPHY,Left,,,4.155,18.446853
46801,2S,EE,HEPHY,Left,,,4.155,18.280812
46801,2S,EE,HEPHY,Left,,,3.32,18.106739
46801,2S,EE,HEPHY,Left,,,3.32,18.168237
46801,2S,EE,HEPHY,Left,,,3.32,19.662783
46801,2S,EE,HEPHY,Left,,,3.32,18.211705
46801,2S,EE,HEPHY,Left,,,3.32,18.751897
46801,2S,EE,HEPHY,Left,,,3.32,18.226652
46801,2S,EE,HEPHY,Left,,,3.32,18.446853
46801,2S,EE,HEPHY,Left,,,3.32,18.280812
46801,2S,EE,HEPHY,Left,,,4.1,18.106739
46801,2S,EE,HEPHY,Left,,,4.1,18.168237
46801,2S,EE,HEPHY,Left,,,4.1,19.662783
46801,2S,EE,HEPHY,Left,,,4.1,18.211705
46801,2S,EE,HEPHY,Left,,,4.1,18.751897
46801,2S,EE,HEPHY,Left,,,4.1,18.226652
46801,2S,EE,HEPHY,Left,,,4.1,18.446853
46801,2S,EE,HEPHY,Left,,,4.1,18.280812
46801,2S,EE,HEPHY,Left,,,4.214,18.106739
46801,2S,EE,HEPHY,Left,,,4.214,18.168237
46801,2S,EE,HEPHY,Left,,,4.214,19.662783
46801,2S,EE,HEPHY,Left,,,4.214,18.211705
46801,2S,EE,HEPHY,Left,,,4.214,18.751897
46801,2S,EE,HEPHY,Left,,,4.214,18.226652
46801,2S,EE,HEPHY,Left,,,4.214,18.446853
46801,2S,EE,HEPHY,Left,,,4.214,18.280812
46801,2S,EE,HEPHY,Left,,,4.233,18.106739
46801,2S,EE,HEPHY,Left,,,4.233,18.168237
46801,2S,EE,HEPHY,Left,,,4.233,19.662783
46801,2S,EE,HEPHY,Left,,,4.233,18.211705
46801,2S,EE,HEPHY,Left,,,4.233,18.751897
46801,2S,EE,HEPHY,Left,,,4.233,18.226652
46801,2S,EE,HEPHY,Left,,,4.233,18.446853
46801,2S,EE,HEPHY,Left,,,4.233,18.280812
46801,2S,EE,HEPHY,Left,,,4.208,18.106739
46801,2S,EE,HEPHY,Left,,,4.208,18.168237
46801,2S,EE,HEPHY,Left,,,4.208,19.662783
46801,2S,EE,HEPHY,Left,,,4.208,18.211705
46801,2S,EE,HEPHY,Left,,,4.208,18.751897
46801,2S,EE,HEPHY,Left,,,4.208,18.226652
46801,2S,EE,HEPHY,Left,,,4.208,18.446853
46801,2S,EE,HEPHY,Left,,,4.208,18.280812
46801,2S,EE,HEPHY,Left,,,4.142,18.106739
46801,2S,EE,HEPHY,Left,,,4.142,18.168237
46801,2S,EE,HEPHY,Left,,,4.142,19.662783
46801,2S,EE,HEPHY,Left,,,4.142,18.211705
46801,2S,EE,HEPHY,Left,,,4.142,18.751897
46801,2S,EE,HEPHY,Left,,,4.142,18.226652
46801,2S,EE,HEPHY,Left,,,4.142,18.446853
46801,2S,EE,HEPHY,Left,,,4.142,18.280812
46801,2S,WW,HEPHY,Right,,,4.173,18.275485
46801,2S,WW,HEPHY,Right,,,4.173,18.329272
46801,2S,WW,HEPHY,Right,,,4.173,19.819512
46801,2S,WW,HEPHY,Right,,,4.173,18.367392
46801,2S,WW,HEPHY,Right,,,4.173,18.680875
46801,2S,WW,HEPHY,Right,,,4.173,18.571454000000003
46801,2S,WW,HEPHY,Right,,,4.173,18.606642
46801,2S,WW,HEPHY,Right,,,4.173,18.376551
46801,2S,WW,HEPHY,Right,,,4.121,18.275485
46801,2S,WW,HEPHY,Right,,,4.121,18.329272
46801,2S,WW,HEPHY,Right,,,4.121,19.819512
46801,2S,WW,HEPHY,Right,,,4.121,18.367392
46801,2S,WW,HEPHY,Right,,,4.121,18.680875
46801,2S,WW,HEPHY,Right,,,4.121,18.571454000000003
46801,2S,WW,HEPHY,Right,,,4.121,18.606642
46801,2S,WW,HEPHY,Right,,,4.121,18.376551
46801,2S,WW,HEPHY,Right,,,4.142,18.275485
46801,2S,WW,HEPHY,Right,,,4.142,18.329272
46801,2S,WW,HEPHY,Right,,,4.142,19.819512
46801,2S,WW,HEPHY,Right,,,4.142,18.367392
46801,2S,WW,HEPHY,Right,,,4.142,18.680875
46801,2S,WW,HEPHY,Right,,,4.142,18.571454000000003
46801,2S,WW,HEPHY,Right,,,4.142,18.606642
46801,2S,WW,HEPHY,Right,,,4.142,18.376551
46801,2S,WW,HEPHY,Right,,,4.168,18.275485
46801,2S,WW,HEPHY,Right,,,4.168,18.329272
46801,2S,WW,HEPHY,Right,,,4.168,19.819512
46801,2S,WW,HEPHY,Right,,,4.168,18.367392
46801,2S,WW,HEPHY,Right,,,4.168,18.680875
46801,2S,WW,HEPHY,Right,,,4.168,18.571454000000003
46801,2S,WW,HEPHY,Right,,,4.168,18.606642
46801,2S,WW,HEPHY,Right,,,4.168,18.376551
46801,2S,WW,HEPHY,Right,,,4.06,18.275485
46801,2S,WW,HEPHY,Right,,,4.06,18.329272
46801,2S,WW,HEPHY,Right,,,4.06,19.819512
46801,2S,WW,HEPHY,Right,,,4.06,18.367392
46801,2S,WW,HEPHY,Right,,,4.06,18.680875
46801,2S,WW,HEPHY,Right,,,4.06,18.571454000000003
46801,2S,WW,HEPHY,Right,,,4.06,18.606642
46801,2S,WW,HEPHY,Right,,,4.06,18.376551
46801,2S,WW,HEPHY,Right,,,4.172,18.275485
46801,2S,WW,HEPHY,Right,,,4.172,18.329272
46801,2S,WW,HEPHY,Right,,,4.172,19.819512
46801,2S,WW,HEPHY,Right,,,4.172,18.367392
46801,2S,WW,HEPHY,Right,,,4.172,18.680875
46801,2S,WW,HEPHY,Right,,,4.172,18.571454000000003
46801,2S,WW,HEPHY,Right,,,4.172,18.606642
46801,2S,WW,HEPHY,Right,,,4.172,18.376551
46801,2S,WW,HEPHY,Right,,,4.155,18.275485
46801,2S,WW,HEPHY,Right,,,4.155,18.329272
46801,2S,WW,HEPHY,Right,,,4.155,19.819512
46801,2S,WW,HEPHY,Right,,,4.155,18.367392
46801,2S,WW,HEPHY,Right,,,4.155,18.680875
46801,2S,WW,HEPHY,Right,,,4.155,18.571454000000003
46801,2S,WW,HEPHY,Right,,,4.155,18.606642
46801,2S,WW,HEPHY,Right,,,4.155,18.376551
46801,2S,WW,HEPHY,Right,,,4.162,18.275485
46801,2S,WW,HEPHY,Right,,,4.162,18.329272
46801,2S,WW,HEPHY,Right,,,4.162,19.819512
46801,2S,WW,HEPHY,Right,,,4.162,18.367392
46801,2S,WW,HEPHY,Right,,,4.162,18.680875
46801,2S,WW,HEPHY,Right,,,4.162,18.571454000000003
46801,2S,WW,HEPHY,Right,,,4.162,18.606642
46801,2S,WW,HEPHY,Right,,,4.162,18.376551
46801,2S,WW,HEPHY,Left,,,2.871,21.010188
46801,2S,WW,HEPHY,Left,,,2.871,20.867273
46801,2S,WW,HEPHY,Left,,,2.871,20.454857
46801,2S,WW,HEPHY,Left,,,2.871,19.740255
46801,2S,WW,HEPHY,Left,,,2.871,23.599524
46801,2S,WW,HEPHY,Left,,,2.871,22.137103
46801,2S,WW,HEPHY,Left,,,2.871,23.908781
46801,2S,WW,HEPHY,Left,,,2.871,22.936287
46801,2S,WW,HEPHY,Left,,,2.928,21.010188
46801,2S,WW,HEPHY,Left,,,2.928,20.867273
46801,2S,WW,HEPHY,Left,,,2.928,20.454857
46801,2S,WW,HEPHY,Left,,,2.928,19.740255
46801,2S,WW,HEPHY,Left,,,2.928,23.599524
46801,2S,WW,HEPHY,Left,,,2.928,22.137103
46801,2S,WW,HEPHY,Left,,,2.928,23.908781
46801,2S,WW,HEPHY,Left,,,2.928,22.936287
46801,2S,WW,HEPHY,Left,,,3.102,21.010188
46801,2S,WW,HEPHY,Left,,,3.102,20.867273
46801,2S,WW,HEPHY,Left,,,3.102,20.454857
46801,2S,WW,HEPHY,Left,,,3.102,19.740255
46801,2S,WW,HEPHY,Left,,,3.102,23.599524
46801,2S,WW,HEPHY,Left,,,3.102,22.137103
46801,2S,WW,HEPHY,Left,,,3.102,23.908781
46801,2S,WW,HEPHY,Left,,,3.102,22.936287
46801,2S,WW,HEPHY,Left,,,3.425,21.010188
46801,2S,WW,HEPHY,Left,,,3.425,20.867273
46801,2S,WW,HEPHY,Left,,,3.425,20.454857
46801,2S,WW,HEPHY,Left,,,3.425,19.740255
46801,2S,WW,HEPHY,Left,,,3.425,23.599524
46801,2S,WW,HEPHY,Left,,,3.425,22.137103
46801,2S,WW,HEPHY,Left,,,3.425,23.908781
46801,2S,WW,HEPHY,Left,,,3.425,22.936287
46801,2S,WW,HEPHY,Left,,,1.902,21.010188
46801,2S,WW,HEPHY,Left,,,1.902,20.867273
46801,2S,WW,HEPHY,Left,,,1.902,20.454857
46801,2S,WW,HEPHY,Left,,,1.902,19.740255
46801,2S,WW,HEPHY,Left,,,1.902,23.599524
46801,2S,WW,HEPHY,Left,,,1.902,22.137103
46801,2S,WW,HEPHY,Left,,,1.902,23.908781
46801,2S,WW,HEPHY,Left,,,1.902,22.936287
46801,2S,WW,HEPHY,Left,,,2.421,21.010188
46801,2S,WW,HEPHY,Left,,,2.421,20.867273
46801,2S,WW,HEPHY,Left,,,2.421,20.454857
46801,2S,WW,HEPHY,Left,,,2.421,19.740255
46801,2S,WW,HEPHY,Left,,,2.421,23.599524
46801,2S,WW,HEPHY,Left,,,2.421,22.137103
46801,2S,WW,HEPHY,Left,,,2.421,23.908781
46801,2S,WW,HEPHY,Left,,,2.421,22.936287
46801,2S,WW,HEPHY,Left,,,1.699,21.010188
46801,2S,WW,HEPHY,Left,,,1.699,20.867273
46801,2S,WW,HEPHY,Left,,,1.699,20.454857
46801,2S,WW,HEPHY,Left,,,1.699,19.740255
46801,2S,WW,HEPHY,Left,,,1.699,23.599524
46801,2S,WW,HEPHY,Left,,,1.699,22.137103
46801,2S,WW,HEPHY,Left,,,1.699,23.908781
46801,2S,WW,HEPHY,Left,,,1.699,22.936287
46801,2S,WW,HEPHY,Left,,,2.092,21.010188
46801,2S,WW,HEPHY,Left,,,2.092,20.867273
46801,2S,WW,HEPHY,Left,,,2.092,20.454857
46801,2S,WW,HEPHY,Left,,,2.092,19.740255
46801,2S,WW,HEPHY,Left,,,2.092,23.599524
46801,2S,WW,HEPHY,Left,,,2.092,22.137103
46801,2S,WW,HEPHY,Left,,,2.092,23.908781
46801,2S,WW,HEPHY,Left,,,2.092,22.936287
46803,2S,EE,Perugia,Left,20.0,20.0,4.173,18.273965
46803,2S,EE,Perugia,Left,20.0,20.0,4.173,18.433378
46803,2S,EE,Perugia,Left,20.0,20.0,4.173,18.642828
46803,2S,EE,Perugia,Left,20.0,20.0,4.173,18.429856
46803,2S,EE,Perugia,Left,20.0,20.0,4.173,18.32037
46803,2S,EE,Perugia,Left,20.0,20.0,4.173,18.485838
46803,2S,EE,Perugia,Left,20.0,20.0,4.173,18.525234
46803,2S,EE,Perugia,Left,20.0,20.0,4.218,18.273965
46803,2S,EE,Perugia,Left,20.0,20.0,4.218,18.433378
46803,2S,EE,Perugia,Left,20.0,20.0,4.218,18.642828
46803,2S,EE,Perugia,Left,20.0,20.0,4.218,18.429856
46803,2S,EE,Perugia,Left,20.0,20.0,4.218,18.32037
46803,2S,EE,Perugia,Left,20.0,20.0,4.218,18.485838
