batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,TOX_NM
43281,PSP,WW,Demokritos,Left,20.0,20.0,643.108
43282,PSP,EE,Demokritos,Left,20.4,20.4,671.376
43282,PSP,WW,Demokritos,Left,22.0,22.0,678.103
43282,PSP,EE,Demokritos,Left,20.4,20.4,669.83
43282,PSP,WW,Demokritos,Left,20.8,20.8,679.652
43282,PSP,EE,Demokritos,Left,22.4,22.4,667.831
43282,PSP,WW,Demokritos,Left,22.6,22.6,679.744
43282,PSP,EE,Demokritos,Left,21.1,21.1,671.926
43282,PSP,WW,Demokritos,Left,21.4,21.4,677.13
43282,PSP,EE,Demokritos,Left,21.6,21.6,670.034
43282,PSP,WW,Demokritos,Left,21.8,21.8,671.105
43282,PSP,EE,Demokritos,Left,18.9,18.9,665.84
43282,PSP,WW,Demokritos,Left,20.0,20.0,670.471
43282,PSP,EE,Demokritos,Left,21.9,21.9,662.984
43282,PSP,WW,Demokritos,Left,22.2,22.2,667.941
43282,PSP,EE,Demokritos,Left,20.6,20.6,667.456
43282,PSP,WW,Demokritos,Left,21.0,21.0,668.728
43264,2S,EE,Demokritos,Left,17.2,17.2,691.327
43264,2S,EE,Demokritos,Left,17.2,17.2,691.327
43264,2S,WW,Demokritos,Left,17.7,17.7,703.149
43264,2S,WW,Demokritos,Left,17.7,17.7,703.149
43264,2S,EE,Demokritos,Left,17.1,17.1,692.839
43264,2S,EE,Demokritos,Left,17.1,17.1,692.839
43264,2S,WW,Demokritos,Left,17.8,17.8,699.513
43264,2S,WW,Demokritos,Left,17.8,17.8,699.513
43264,2S,EE,Demokritos,Left,18.2,18.2,694.361
43264,2S,EE,Demokritos,Left,18.2,18.2,694.361
43264,2S,WW,Demokritos,Left,18.5,18.5,698.701
43264,2S,WW,Demokritos,Left,18.5,18.5,698.701
43264,2S,EE,Demokritos,Left,18.6,18.6,693.962
43264,2S,EE,Demokritos,Left,18.6,18.6,693.962
43264,2S,WW,Demokritos,Left,19.0,19.0,697.878
43264,2S,WW,Demokritos,Left,19.0,19.0,697.878
43264,2S,EE,Demokritos,Left,18.8,18.8,689.623
43264,2S,EE,Demokritos,Left,18.8,18.8,689.623
43264,2S,WW,Demokritos,Left,19.2,19.2,698.967
43264,2S,WW,Demokritos,Left,19.2,19.2,698.967
43264,2S,EE,Demokritos,Left,16.6,16.6,687.57
43264,2S,EE,Demokritos,Left,16.6,16.6,687.57
43264,2S,WW,Demokritos,Left,19.8,19.8,693.663
43264,2S,WW,Demokritos,Left,19.8,19.8,693.663
43264,2S,EE,Demokritos,Left,15.3,15.3,688.659
43264,2S,EE,Demokritos,Left,15.3,15.3,688.659
43264,2S,WW,Demokritos,Left,16.2,16.2,693.586
43264,2S,WW,Demokritos,Left,16.2,16.2,693.586
43266,2S,EE,Demokritos,Left,21.1,21.1,679.297
43266,2S,WW,Demokritos,Left,21.8,21.8,683.533
43266,2S,EE,Demokritos,Left,22.0,22.0,672.513
43266,2S,WW,Demokritos,Left,22.2,22.2,680.141
43266,2S,EE,Demokritos,Left,20.8,20.8,675.3
43266,2S,WW,Demokritos,Left,21.0,21.0,684.351
43266,2S,EE,Demokritos,Left,17.1,17.1,673.728
43266,2S,WW,Demokritos,Left,19.1,19.1,681.869
43266,2S,EE,Demokritos,Left,14.0,14.0,672.622
43266,2S,WW,Demokritos,Left,17.5,17.5,676.054
43266,2S,EE,Demokritos,Left,18.6,18.6,668.701
43266,2S,WW,Demokritos,Left,20.0,20.0,674.581
43266,2S,EE,Demokritos,Left,20.2,20.2,670.236
43266,2S,WW,Demokritos,Left,21.0,21.0,675.627
43269,2S,EE,Brown,Right,20.0,20.013,698.901
43269,2S,WW,Brown,Right,20.0,20.02,683.78
43269,2S,EE,Brown,Right,20.0,20.011,696.362
43269,2S,WW,Brown,Right,20.0,20.038,687.635
43269,2S,EE,Brown,Right,20.0,20.036,699.135
43269,2S,WW,Brown,Right,20.0,20.047,688.037
43269,2S,EE,Brown,Right,20.0,20.049,701.061
43269,2S,WW,Brown,Right,20.0,20.036,687.719
43269,2S,EE,Brown,Right,20.0,20.006,697.883
43269,2S,WW,Brown,Right,20.0,20.166,687.006
43269,2S,EE,Brown,Right,20.0,20.008,694.394
43269,2S,WW,Brown,Right,20.0,20.016,684.551
43269,2S,EE,Brown,Right,20.0,20.029,693.028
43269,2S,WW,Brown,Right,20.0,20.034,685.392
43269,2S,EE,Brown,Right,20.0,20.03,692.591
43269,2S,WW,Brown,Right,20.0,20.031,683.128
43272,2S,EE,Brown,Right,20.0,20.02,688.564
43272,2S,WW,Brown,Right,20.0,20.009,678.449
43272,2S,EE,Brown,Right,20.0,20.036,691.72
43272,2S,WW,Brown,Right,20.0,20.04,680.351
43272,2S,EE,Brown,Right,20.0,20.025,689.287
43272,2S,WW,Brown,Right,20.0,20.031,682.049
43272,2S,EE,Brown,Right,20.0,20.056,690.461
43272,2S,WW,Brown,Right,20.0,20.054,681.741
43272,2S,EE,Brown,Right,20.0,20.021,683.26
43272,2S,WW,Brown,Right,20.0,20.03,676.784
43272,2S,EE,Brown,Right,20.0,20.004,683.737
43272,2S,WW,Brown,Right,20.0,20.006,676.045
43272,2S,EE,Brown,Right,20.0,20.054,681.796
43272,2S,WW,Brown,Right,20.0,20.06,675.297
43272,2S,EE,Brown,Right,20.0,20.023,682.588
43272,2S,WW,Brown,Right,20.0,20.03,674.395
43273,2S,EE,Brown,Right,20.0,20.008,678.856
43273,2S,WW,Brown,Right,20.0,20.004,672.77
43273,2S,EE,Brown,Right,20.0,20.108,680.064
43273,2S,WW,Brown,Right,20.0,20.028,676.347
43273,2S,EE,Brown,Right,20.0,20.007,678.399
43273,2S,WW,Brown,Right,20.0,20.014,674.881
43273,2S,EE,Brown,Right,20.0,20.135,676.014
43273,2S,WW,Brown,Right,20.0,20.049,671.247
43273,2S,EE,Brown,Right,20.0,20.012,674.952
43273,2S,WW,Brown,Right,20.0,20.017,673.041
43273,2S,EE,Brown,Right,20.0,20.035,675.892
43273,2S,WW,Brown,Right,20.0,20.04,671.373
43274,2S,EE,Brown,Right,20.0,20.006,695.775
43274,2S,WW,Brown,Right,20.0,20.007,685.877
43274,2S,EE,Brown,Right,20.0,20.04,695.255
43274,2S,WW,Brown,Right,20.0,20.015,690.032
43274,2S,EE,Brown,Right,20.0,20.018,694.952
43274,2S,WW,Brown,Right,20.0,20.019,692.855
43274,2S,EE,Brown,Right,20.0,20.009,694.915
43274,2S,WW,Brown,Right,20.0,20.018,689.495
43274,2S,EE,Brown,Right,20.0,20.05,690.134
43274,2S,WW,Brown,Right,20.0,20.042,686.005
43274,2S,EE,Brown,Right,20.0,20.039,692.264
43274,2S,WW,Brown,Right,20.0,20.04,684.176
43275,2S,EE,Brown,Right,20.0,20.005,686.811
43275,2S,WW,Brown,Right,20.0,20.009,679.405
43275,2S,EE,Brown,Right,20.0,20.008,688.471
43275,2S,WW,Brown,Right,20.0,20.022,679.175
43275,2S,EE,Brown,Right,20.0,20.02,685.606
43275,2S,WW,Brown,Right,20.0,20.028,681.33
43275,2S,EE,Brown,Right,20.0,20.007,685.521
43275,2S,WW,Brown,Right,20.0,20.021,680.295
43275,2S,EE,Brown,Right,20.0,20.054,681.821
43275,2S,WW,Brown,Right,20.0,20.046,677.615
43275,2S,EE,Brown,Right,20.0,20.043,681.407
43275,2S,WW,Brown,Right,20.0,20.044,676.094
43283,PSP,EE,HEPHY,Left,,,675.752
43283,PSP,EE,HEPHY,Right,,,683.75
43283,PSP,WW,HEPHY,Left,,,687.587
43283,PSP,WW,HEPHY,Right,,,681.423
43283,PSP,EE,HEPHY,Left,,,684.044
43283,PSP,EE,HEPHY,Right,,,681.569
43283,PSP,WW,HEPHY,Left,,,687.98
43283,PSP,WW,HEPHY,Right,,,678.083
43283,PSP,EE,HEPHY,Right,,,681.493
43283,PSP,EE,HEPHY,Left,,,674.207
43283,PSP,WW,HEPHY,Left,,,679.472
43283,PSP,WW,HEPHY,Right,,,680.181
43283,PSP,EE,HEPHY,Right,,,681.492
43283,PSP,EE,HEPHY,Left,,,674.601
43283,PSP,WW,HEPHY,Left,,,680.222
43283,PSP,WW,HEPHY,Right,,,682.36
43283,PSP,EE,HEPHY,Left,,,671.348
43283,PSP,EE,HEPHY,Right,,,678.652
43283,PSP,WW,HEPHY,Left,,,683.657
43283,PSP,WW,HEPHY,Right,,,675.217
43283,PSP,EE,HEPHY,Right,,,675.552
43283,PSP,EE,HEPHY,Left,,,674.478
43283,PSP,WW,HEPHY,Left,,,675.869
43283,PSP,WW,HEPHY,Right,,,674.96
43283,PSP,EE,HEPHY,Right,,,676.004
43283,PSP,EE,HEPHY,Left,,,677.235
43283,PSP,WW,HEPHY,Left,,,674.77
43283,PSP,WW,HEPHY,Right,,,675.017
43283,PSP,EE,HEPHY,Left,,,672.963
43283,PSP,EE,HEPHY,Right,,,676.763
43283,PSP,WW,HEPHY,Right,,,675.531
43283,PSP,WW,HEPHY,Left,,,675.482
43283,PSP,EE,HEPHY,Left,,,670.242
43283,PSP,EE,HEPHY,Right,,,673.88
43283,PSP,WW,HEPHY,Right,,,672.113
43283,PSP,WW,HEPHY,Left,,,672.859
43283,PSP,EE,HEPHY,Right,,,674.93
43283,PSP,EE,HEPHY,Left,,,670.868
43283,PSP,WW,HEPHY,Left,,,676.612
43283,PSP,WW,HEPHY,Right,,,672.8
43276,2S,EE,Brown,Right,20.0,20.008,698.342
43276,2S,WW,Brown,Right,20.0,19.922,694.988
43276,2S,EE,Brown,Right,20.0,20.004,702.288
43276,2S,WW,Brown,Right,20.0,20.009,696.989
43276,2S,EE,Brown,Right,20.0,19.937,703.631
43276,2S,WW,Brown,Right,20.0,19.99,697.535
43276,2S,EE,Brown,Right,20.0,20.034,704.471
43276,2S,WW,Brown,Right,20.0,20.042,697.394
43276,2S,EE,Brown,Right,20.0,20.006,698.282
43276,2S,WW,Brown,Right,20.0,20.009,692.735
43276,2S,EE,Brown,Right,20.0,20.006,698.653
43276,2S,WW,Brown,Right,20.0,20.006,689.808
43276,2S,EE,Brown,Right,20.0,20.025,694.931
43276,2S,WW,Brown,Right,20.0,20.028,690.68
43276,2S,EE,Brown,Left,20.0,20.067,689.285
43276,2S,WW,Brown,Left,20.0,20.069,697.16
43277,2S,EE,Brown,Right,20.0,20.006,690.391
43277,2S,WW,Brown,Right,20.0,20.037,680.55
43277,2S,EE,Brown,Right,20.0,20.006,693.026
43277,2S,WW,Brown,Right,20.0,20.021,683.37
43277,2S,EE,Brown,Right,20.0,20.048,693.24
43277,2S,WW,Brown,Right,20.0,20.043,683.929
43277,2S,EE,Brown,Right,20.0,20.029,692.554
43277,2S,WW,Brown,Right,20.0,20.032,683.886
43277,2S,EE,Brown,Right,20.0,20.006,691.396
43277,2S,WW,Brown,Right,20.0,20.018,681.476
43277,2S,EE,Brown,Right,20.0,20.004,686.707
43277,2S,WW,Brown,Right,20.0,20.009,678.998
43277,2S,EE,Brown,Right,20.0,20.042,685.183
43277,2S,WW,Brown,Right,20.0,20.04,679.208
43277,2S,EE,Brown,Right,20.0,20.038,684.647
43277,2S,WW,Brown,Right,20.0,20.045,677.897
43836,2S,EE,Demokritos,Left,16.9,16.9,685.733
43836,2S,WW,Demokritos,Left,17.8,17.8,691.229
43836,2S,EE,Demokritos,Left,18.3,18.3,694.003
43836,2S,WW,Demokritos,Left,18.6,18.6,702.789
43836,2S,EE,Demokritos,Left,16.6,16.6,682.635
43836,2S,WW,Demokritos,Left,18.2,18.2,686.634
43836,2S,EE,Demokritos,Left,15.2,15.2,680.77
43836,2S,WW,Demokritos,Left,16.1,16.1,692.166
43836,2S,EE,Demokritos,Left,18.8,18.8,680.097
43836,2S,WW,Demokritos,Left,15.6,15.6,684.241
43836,2S,EE,Demokritos,Left,17.2,17.2,680.145
43836,2S,WW,Demokritos,Left,17.9,17.9,684.595
43837,2S,EE,Demokritos,Left,19.6,19.6,682.396
43837,2S,WW,Demokritos,Left,20.0,20.0,702.223
43837,2S,EE,Demokritos,Left,18.1,18.1,681.648
43837,2S,WW,Demokritos,Left,19.6,19.6,696.201
43837,2S,EE,Demokritos,Left,19.7,19.7,680.791
43837,2S,WW,Demokritos,Left,20.4,20.4,692.898
43837,2S,EE,Demokritos,Left,20.2,20.2,679.372
43837,2S,WW,Demokritos,Left,20.5,20.5,689.262
43837,2S,EE,Demokritos,Left,21.1,21.1,680.351
43837,2S,WW,Demokritos,Left,21.1,21.1,688.348
43837,2S,EE,Demokritos,Left,20.8,20.8,678.237
43837,2S,WW,Demokritos,Left,21.0,21.0,686.67
44167,2S,EE,HEPHY,Left,,,695.82
44167,2S,WW,HEPHY,Left,,,705.368
44167,2S,EE,HEPHY,Left,,,704.432
44167,2S,WW,HEPHY,Left,,,707.64
44167,2S,EE,HEPHY,Left,,,696.0
44167,2S,WW,HEPHY,Left,,,706.194
44167,2S,EE,HEPHY,Left,,,694.463
44167,2S,WW,HEPHY,Left,,,703.645
44167,2S,EE,HEPHY,Left,,,694.57
44167,2S,WW,HEPHY,Left,,,702.765
44167,2S,WW,HEPHY,Left,,,702.765
44167,2S,EE,HEPHY,Left,,,693.371
44167,2S,WW,HEPHY,Left,,,702.0
44167,2S,EE,HEPHY,Left,,,694.039
44167,2S,WW,HEPHY,Left,,,700.385
44167,2S,EE,HEPHY,Left,,,692.754
44167,2S,WW,HEPHY,Left,,,701.405
44168,2S,EE,HEPHY,Left,,,696.01
44168,2S,WW,HEPHY,Left,,,706.777
44168,2S,EE,HEPHY,Left,,,701.338
44168,2S,WW,HEPHY,Left,,,709.497
44168,2S,EE,HEPHY,Left,,,697.286
44168,2S,WW,HEPHY,Left,,,702.604
44168,2S,EE,HEPHY,Left,,,695.045
44168,2S,WW,HEPHY,Left,,,702.26
44168,2S,EE,HEPHY,Left,,,694.245
44168,2S,WW,HEPHY,Left,,,701.427
44168,2S,EE,HEPHY,Left,,,693.053
44168,2S,WW,HEPHY,Left,,,700.102
44168,2S,EE,HEPHY,Left,,,690.728
44168,2S,WW,HEPHY,Left,,,700.478
44168,2S,EE,HEPHY,Left,,,692.153
44168,2S,WW,HEPHY,Left,,,703.678
44174,2S,EE,Brown,Right,20.0,20.01,697.371
44174,2S,WW,Brown,Right,20.0,20.006,688.273
44174,2S,EE,Brown,Right,20.0,20.043,700.947
44174,2S,WW,Brown,Right,20.0,20.04,692.441
44174,2S,EE,Brown,Right,20.0,20.01,700.04
44174,2S,WW,Brown,Right,20.0,20.252,692.544
44174,2S,EE,Brown,Right,20.0,20.065,698.767
44174,2S,WW,Brown,Right,20.0,20.064,692.244
44174,2S,EE,Brown,Right,20.0,20.01,698.818
44174,2S,WW,Brown,Right,20.0,20.023,691.855
44174,2S,EE,Brown,Right,20.0,20.006,693.96
44174,2S,WW,Brown,Right,20.0,20.008,689.579
44174,2S,EE,Brown,Right,20.0,20.052,693.82
44174,2S,WW,Brown,Right,20.0,20.06,686.491
44174,2S,EE,Brown,Right,20.0,20.06,695.236
44174,2S,WW,Brown,Right,20.0,20.044,687.52
44175,2S,EE,Brown,Right,20.0,20.083,711.529
44175,2S,WW,Brown,Right,20.0,20.129,705.751
44175,2S,EE,Brown,Right,20.0,20.026,713.187
44175,2S,WW,Brown,Right,20.0,20.031,707.788
44175,2S,EE,Brown,Right,20.0,20.041,716.08
44175,2S,WW,Brown,Right,20.0,20.013,705.714
44175,2S,EE,Brown,Right,20.0,20.021,713.504
44175,2S,WW,Brown,Right,20.0,20.025,708.212
44175,2S,EE,Brown,Right,20.0,20.007,708.638
44175,2S,WW,Brown,Right,20.0,20.01,703.139
44175,2S,EE,Brown,Right,20.0,20.02,706.165
44175,2S,WW,Brown,Right,20.0,20.028,703.672
44175,2S,EE,Brown,Right,20.0,20.043,706.79
44175,2S,WW,Brown,Right,20.0,20.045,702.075
44175,2S,EE,Brown,Right,20.0,20.086,709.572
44175,2S,WW,Brown,Right,20.0,20.071,700.826
43284,PSP,EE,Demokritos,Left,20.2,20.2,674.996
43284,PSP,WW,Demokritos,Left,20.8,20.8,681.356
43284,PSP,EE,Demokritos,Left,21.3,21.3,674.631
43284,PSP,WW,Demokritos,Left,21.7,21.7,683.447
43284,PSP,EE,Demokritos,Left,23.0,23.0,670.11
43284,PSP,WW,Demokritos,Left,23.3,23.3,680.162
43284,PSP,EE,Demokritos,Left,22.0,22.0,668.265
43284,PSP,WW,Demokritos,Left,22.2,22.2,672.68
43284,PSP,EE,Demokritos,Left,19.1,19.1,667.844
43284,PSP,WW,Demokritos,Left,19.9,19.9,671.64
43284,PSP,EE,Demokritos,Left,20.6,20.6,668.377
43284,PSP,WW,Demokritos,Left,21.3,21.3,672.188
43284,PSP,EE,Demokritos,Left,21.5,21.5,668.87
43284,PSP,WW,Demokritos,Left,18.1,18.1,669.419
43284,PSP,EE,Demokritos,Left,22.4,22.4,669.425
43284,PSP,WW,Demokritos,Left,22.6,22.6,674.72
44682,PSP,EE,Demokritos,Left,19.1,19.1,665.206
44682,PSP,EE,Demokritos,Left,19.1,19.1,665.206
44682,PSP,WW,Demokritos,Left,19.9,19.9,674.349
44682,PSP,WW,Demokritos,Left,19.9,19.9,674.349
44682,PSP,EE,Demokritos,Left,20.3,20.3,674.091
44682,PSP,WW,Demokritos,Left,20.5,20.5,680.502
44682,PSP,WW,Demokritos,Left,20.5,20.5,680.502
44682,PSP,EE,Demokritos,Left,20.8,20.8,668.915
44682,PSP,EE,Demokritos,Left,20.8,20.8,668.915
44682,PSP,WW,Demokritos,Left,20.9,20.9,674.403
44682,PSP,WW,Demokritos,Left,20.9,20.9,674.403
44682,PSP,EE,Demokritos,Left,20.6,20.6,665.764
44682,PSP,EE,Demokritos,Left,20.6,20.6,665.764
44682,PSP,WW,Demokritos,Left,21.0,21.0,673.199
44682,PSP,WW,Demokritos,Left,21.0,21.0,673.199
44682,PSP,EE,Demokritos,Left,21.0,21.0,664.842
44682,PSP,EE,Demokritos,Left,21.0,21.0,664.842
44682,PSP,WW,Demokritos,Left,21.1,21.1,668.593
44682,PSP,WW,Demokritos,Left,21.1,21.1,668.593
44682,PSP,EE,Demokritos,Left,21.7,21.7,664.268
44682,PSP,EE,Demokritos,Left,21.7,21.7,664.268
44682,PSP,WW,Demokritos,Left,18.8,18.8,668.312
44682,PSP,WW,Demokritos,Left,18.8,18.8,668.312
44682,PSP,EE,Demokritos,Left,21.2,21.2,668.375
44682,PSP,EE,Demokritos,Left,21.2,21.2,668.375
44682,PSP,WW,Demokritos,Left,21.3,21.3,672.388
44682,PSP,WW,Demokritos,Left,21.3,21.3,672.388
44682,PSP,EE,Demokritos,Left,19.5,19.5,665.383
44682,PSP,EE,Demokritos,Left,19.5,19.5,665.383
44682,PSP,WW,Demokritos,Left,20.0,20.0,664.795
44682,PSP,WW,Demokritos,Left,20.0,20.0,664.795
44683,PSP,EE,Demokritos,Left,20.5,20.5,666.582
44683,PSP,WW,Demokritos,Left,21.4,21.4,679.976
44683,PSP,EE,Demokritos,Left,20.5,20.5,662.895
44683,PSP,WW,Demokritos,Left,21.1,21.1,671.204
44683,PSP,EE,Demokritos,Left,21.7,21.7,665.137
44683,PSP,WW,Demokritos,Left,21.9,21.9,672.127
44683,PSP,EE,Demokritos,Left,22.1,22.1,662.179
44683,PSP,WW,Demokritos,Left,22.3,22.3,669.206
44683,PSP,EE,Demokritos,Left,22.0,22.0,662.473
44683,PSP,WW,Demokritos,Left,22.2,22.2,666.469
44683,PSP,EE,Demokritos,Left,22.7,22.7,661.38
44683,PSP,WW,Demokritos,Left,22.9,22.9,663.273
44683,PSP,EE,Demokritos,Left,20.3,20.3,665.347
44683,PSP,WW,Demokritos,Left,21.6,21.6,662.591
44683,PSP,EE,Demokritos,Left,22.3,22.3,662.542
44683,PSP,WW,Demokritos,Left,22.7,22.7,670.217
44169,2S,EE,Brown,Right,20.0,20.002,694.439
44169,2S,WW,Brown,Right,20.0,20.008,685.397
44169,2S,EE,Brown,Right,20.0,20.14,692.51
44169,2S,WW,Brown,Right,20.0,20.027,686.694
44169,2S,EE,Brown,Right,20.0,20.026,690.527
44169,2S,WW,Brown,Right,20.0,20.032,686.03
44169,2S,EE,Brown,Right,20.0,20.049,691.545
44169,2S,WW,Brown,Right,20.0,20.033,684.673
44169,2S,EE,Brown,Right,20.0,20.05,691.09
44169,2S,WW,Brown,Right,20.0,20.053,685.09
44169,2S,EE,Brown,Right,20.0,20.042,689.977
44169,2S,WW,Brown,Right,20.0,20.02,683.418
44169,2S,EE,Brown,Right,20.0,20.053,689.221
44169,2S,WW,Brown,Right,20.0,20.08,681.622
44169,2S,EE,Brown,Right,20.0,20.074,688.186
44169,2S,WW,Brown,Right,20.0,20.076,681.345
44170,2S,EE,Brown,Right,20.0,20.013,700.723
44170,2S,WW,Brown,Right,20.0,20.059,691.82
44170,2S,EE,Brown,Right,20.0,20.071,702.592
44170,2S,WW,Brown,Right,20.0,20.053,693.386
44170,2S,EE,Brown,Right,20.0,20.062,705.523
44170,2S,WW,Brown,Right,20.0,20.039,694.232
44170,2S,EE,Brown,Right,20.0,20.096,707.536
44170,2S,WW,Brown,Right,20.0,20.067,694.705
44170,2S,EE,Brown,Right,20.0,20.039,702.192
44170,2S,WW,Brown,Right,20.0,20.087,693.21
44170,2S,EE,Brown,Right,20.0,20.024,698.362
44170,2S,WW,Brown,Right,20.0,20.055,690.298
44170,2S,EE,Brown,Right,20.0,20.096,697.616
44170,2S,WW,Brown,Right,20.0,20.097,687.993
44170,2S,EE,Brown,Right,20.0,20.093,696.592
44170,2S,WW,Brown,Right,20.0,20.133,687.863
44171,2S,EE,Brown,Right,20.0,20.019,695.894
44171,2S,WW,Brown,Right,20.0,20.04,686.191
44171,2S,EE,Brown,Right,20.0,20.058,694.367
44171,2S,WW,Brown,Right,20.0,20.101,686.374
44171,2S,EE,Brown,Right,20.0,20.079,695.451
44171,2S,WW,Brown,Right,20.0,20.096,686.712
44171,2S,EE,Brown,Right,20.0,20.078,693.533
44171,2S,EE,Brown,Right,20.0,20.089,692.563
44171,2S,WW,Brown,Right,20.0,20.078,685.847
44171,2S,EE,Brown,Right,20.0,20.096,693.107
44171,2S,WW,Brown,Right,20.0,20.084,684.6
44171,2S,EE,Brown,Right,20.0,20.116,689.602
44171,2S,WW,Brown,Right,20.0,20.117,684.663
44171,2S,EE,Brown,Right,20.0,20.053,690.626
44171,2S,WW,Brown,Right,20.0,20.115,683.682
44172,2S,EE,Brown,Right,20.0,20.049,706.996
44172,2S,WW,Brown,Right,20.0,20.056,701.391
44172,2S,EE,Brown,Right,20.0,20.094,708.167
44172,2S,WW,Brown,Right,20.0,20.089,704.461
44172,2S,EE,Brown,Right,20.0,20.093,713.282
44172,2S,WW,Brown,Right,20.0,20.123,702.233
44172,2S,EE,Brown,Right,20.0,20.071,712.566
44172,2S,WW,Brown,Right,20.0,20.082,704.273
44172,2S,EE,Brown,Right,20.0,20.069,732.899
44172,2S,WW,Brown,Right,20.0,20.064,700.547
44172,2S,EE,Brown,Right,20.0,20.089,708.95
44172,2S,WW,Brown,Right,20.0,20.099,698.856
44172,2S,EE,Brown,Right,20.0,20.103,703.063
44172,2S,WW,Brown,Right,20.0,20.119,698.673
44172,2S,EE,Brown,Right,20.0,20.122,701.038
44172,2S,WW,Brown,Right,20.0,20.124,696.705
44173,2S,EE,HEPHY,Left,,,702.035
44173,2S,WW,HEPHY,Left,,,709.329
44173,2S,EE,HEPHY,Left,,,701.433
44173,2S,WW,HEPHY,Left,,,706.037
44173,2S,EE,HEPHY,Left,,,698.998
44173,2S,WW,HEPHY,Left,,,707.771
44173,2S,EE,HEPHY,Left,,,700.589
44173,2S,WW,HEPHY,Left,,,705.909
44173,2S,EE,HEPHY,Left,,,699.926
44173,2S,EE,HEPHY,Left,,,698.71
44173,2S,EE,HEPHY,Left,,,697.476
44173,2S,WW,HEPHY,Left,,,702.391
44173,2S,EE,HEPHY,Left,,,700.081
44173,2S,WW,HEPHY,Left,,,703.775
44675,2S,EE,HEPHY,Left,,,697.177
44675,2S,WW,HEPHY,Left,,,707.732
44675,2S,EE,HEPHY,Left,,,698.172
44675,2S,WW,HEPHY,Left,,,706.14
44675,2S,EE,HEPHY,Left,,,695.48
44675,2S,WW,HEPHY,Left,,,704.198
44675,2S,EE,HEPHY,Left,,,697.7
44675,2S,WW,HEPHY,Left,,,705.975
44675,2S,EE,HEPHY,Left,,,695.215
44675,2S,WW,HEPHY,Left,,,703.117
44675,2S,EE,HEPHY,Left,,,697.915
44675,2S,WW,HEPHY,Left,,,705.045
44675,2S,EE,HEPHY,Left,,,698.098
44675,2S,WW,HEPHY,Left,,,702.328
44675,2S,EE,HEPHY,Left,,,695.702
44675,2S,WW,HEPHY,Left,,,700.877
44678,2S,EE,HEPHY,Left,,,694.004
44678,2S,WW,HEPHY,Left,,,706.062
44678,2S,EE,HEPHY,Left,,,696.66
44678,2S,WW,HEPHY,Left,,,705.796
44678,2S,EE,HEPHY,Left,,,696.001
44678,2S,WW,HEPHY,Left,,,706.765
44678,2S,EE,HEPHY,Left,,,697.076
44678,2S,WW,HEPHY,Left,,,714.546
44678,2S,EE,HEPHY,Left,,,696.624
44678,2S,WW,HEPHY,Left,,,705.856
44678,2S,EE,HEPHY,Left,,,690.273
44678,2S,WW,HEPHY,Left,,,693.101
44678,2S,EE,HEPHY,Left,,,695.683
44678,2S,WW,HEPHY,Left,,,698.791
44678,2S,EE,HEPHY,Left,,,688.572
44678,2S,WW,HEPHY,Left,,,697.132
45788,PSP,EE,Demokritos,Left,21.0,21.0,668.128
45788,PSP,WW,Demokritos,Left,21.3,21.3,674.538
45788,PSP,EE,Demokritos,Left,16.6,16.6,671.493
45788,PSP,WW,Demokritos,Left,18.2,18.2,675.749
45788,PSP,EE,Demokritos,Left,21.4,21.4,667.645
45788,PSP,WW,Demokritos,Left,21.5,21.5,677.051
44679,2S,EE,HEPHY,Left,,,695.186
44679,2S,WW,HEPHY,Left,,,702.6
44679,2S,EE,HEPHY,Left,,,694.653
44679,2S,WW,HEPHY,Left,,,708.165
44679,2S,EE,HEPHY,Left,,,698.113
44679,2S,WW,HEPHY,Left,,,707.86
44679,2S,EE,HEPHY,Left,,,692.098
44679,2S,WW,HEPHY,Left,,,701.574
44679,2S,EE,HEPHY,Left,,,694.459
44679,2S,WW,HEPHY,Left,,,701.057
44679,2S,EE,HEPHY,Left,,,693.241
44679,2S,WW,HEPHY,Left,,,701.684
45788,PSP,EE,Demokritos,Left,19.2,19.2,668.291
45788,PSP,WW,Demokritos,Left,19.9,19.9,676.448
45788,PSP,EE,Demokritos,Left,21.6,21.6,666.748
45788,PSP,WW,Demokritos,Left,21.7,21.7,678.017
45788,PSP,EE,Demokritos,Left,21.7,21.7,666.295
45788,PSP,WW,Demokritos,Left,21.7,21.7,668.95
45788,PSP,EE,Demokritos,Left,20.6,20.6,667.273
45788,PSP,WW,Demokritos,Left,19.7,19.7,669.682
45788,PSP,EE,Demokritos,Left,20.5,20.5,666.348
45788,PSP,WW,Demokritos,Left,20.9,20.9,666.488
45777,PSS,EE,Brown,Right,20.0,20.046,696.748
45777,PSS,WW,Brown,Right,20.0,20.019,684.755
45777,PSS,EE,Brown,Right,20.0,20.005,695.343
45777,PSS,WW,Brown,Right,20.0,20.008,686.588
45777,PSS,EE,Brown,Right,20.0,20.053,697.802
45777,PSS,WW,Brown,Right,20.0,20.058,689.562
45777,PSS,EE,Brown,Right,20.0,20.034,692.578
45777,PSS,WW,Brown,Right,20.0,20.051,687.711
45777,PSS,EE,Brown,Right,20.0,20.014,693.883
45777,PSS,WW,Brown,Right,20.0,20.014,686.854
45777,PSS,EE,Brown,Right,20.0,20.117,695.471
