batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,CACC_PFRD
38879,2S,WW,HEPHY,Left,,,82.521
38879,2S,EE,HEPHY,Left,,,82.813
38879,2S,WW,HEPHY,Left,,,82.444
38879,2S,EE,HEPHY,Left,,,82.775
38879,2S,WW,HEPHY,Left,,,82.255
38879,2S,EE,HEPHY,Left,,,82.921
38879,2S,WW,HEPHY,Left,,,82.117
38880,2S,EE,HEPHY,Left,,,82.33
38880,2S,WW,HEPHY,Left,,,81.193
38880,2S,EE,HEPHY,Left,,,82.354
38880,2S,WW,HEPHY,Left,,,81.33
38880,2S,EE,HEPHY,Left,,,82.481
38880,2S,WW,HEPHY,Left,,,81.651
38881,2S,EE,Demokritos,Left,19.3,19.3,85.201
38881,2S,WW,Demokritos,Left,19.8,19.8,84.9
38882,2S,EE,Demokritos,Left,21.0,21.0,82.282
38882,2S,WW,Demokritos,Left,21.8,21.8,80.982
38882,2S,EE,Demokritos,Left,21.1,21.1,81.676
38882,2S,WW,Demokritos,Left,21.0,21.0,80.526
38882,2S,EE,Demokritos,Left,21.7,21.7,82.081
38882,2S,WW,Demokritos,Left,21.6,21.6,80.719
38882,2S,EE,Demokritos,Left,21.2,21.2,81.778
38882,2S,WW,Demokritos,Left,21.0,21.0,81.137
38882,2S,EE,Demokritos,Left,20.8,20.8,81.495
38882,2S,WW,Demokritos,Left,21.0,21.0,81.055
38882,2S,EE,Demokritos,Left,21.3,21.3,82.137
38882,2S,WW,Demokritos,Left,18.9,18.9,81.278
38882,2S,EE,Demokritos,Left,19.6,19.6,81.834
38882,2S,WW,Demokritos,Left,20.2,20.2,81.561
38883,2S,EE,Demokritos,Left,20.6,20.6,83.686
38883,2S,WW,Demokritos,Left,21.0,21.0,82.365
38883,2S,EE,Demokritos,Left,19.1,19.1,83.424
38883,2S,WW,Demokritos,Left,19.9,19.9,82.217
38883,2S,EE,Demokritos,Left,21.0,21.0,83.643
38883,2S,WW,Demokritos,Left,21.0,21.0,82.623
38883,2S,EE,Demokritos,Left,18.3,18.3,83.776
38883,2S,WW,Demokritos,Left,19.8,19.8,82.521
38883,2S,EE,Demokritos,Left,21.2,21.2,83.944
38883,2S,WW,Demokritos,Left,21.6,21.6,82.815
38883,2S,EE,Demokritos,Left,21.1,21.1,84.042
38883,2S,WW,Demokritos,Left,21.2,21.2,83.914
38883,2S,EE,Demokritos,Left,21.3,21.3,84.314
38883,2S,WW,Demokritos,Left,21.3,21.3,83.349
38884,2S,EE,Demokritos,Left,19.7,19.7,84.707
38884,2S,WW,Demokritos,Left,21.6,21.6,83.483
38884,2S,EE,Demokritos,Left,21.6,21.6,84.246
38884,2S,WW,Demokritos,Left,21.6,21.6,83.336
38884,2S,EE,Demokritos,Left,22.2,22.2,83.551
38884,2S,WW,Demokritos,Left,22.2,22.2,83.344
38884,2S,EE,Demokritos,Left,22.3,22.3,84.714
38884,2S,WW,Demokritos,Left,22.4,22.4,83.046
38884,2S,EE,Demokritos,Left,22.5,22.5,85.181
38884,2S,WW,Demokritos,Left,20.6,20.6,84.145
38884,2S,EE,Demokritos,Left,22.8,22.8,85.21
38884,2S,WW,Demokritos,Left,22.5,22.5,82.905
38884,2S,EE,Demokritos,Left,23.2,23.2,85.607
38884,2S,WW,Demokritos,Left,23.9,23.9,84.752
38885,2S,EE,HEPHY,Left,,,83.46
38885,2S,WW,HEPHY,Left,,,82.325
38885,2S,EE,HEPHY,Left,,,83.468
38885,2S,WW,HEPHY,Left,,,82.476
38885,2S,EE,HEPHY,Left,,,83.153
38885,2S,WW,HEPHY,Left,,,81.82
38885,2S,EE,HEPHY,Left,,,83.72
38885,2S,WW,HEPHY,Left,,,82.709
38885,2S,EE,HEPHY,Left,,,83.554
38885,2S,WW,HEPHY,Left,,,83.163
38885,2S,EE,HEPHY,Left,,,83.566
38885,2S,WW,HEPHY,Left,,,83.31
38885,2S,EE,HEPHY,Left,,,83.402
38885,2S,WW,HEPHY,Left,,,82.418
38885,2S,EE,HEPHY,Left,,,83.326
38885,2S,WW,HEPHY,Left,,,82.711
39480,2S,EE,HEPHY,Left,,,79.609
39480,2S,WW,HEPHY,Left,,,78.269
39480,2S,EE,HEPHY,Left,,,79.388
39480,2S,WW,HEPHY,Left,,,78.248
39480,2S,EE,HEPHY,Left,,,79.136
39480,2S,WW,HEPHY,Left,,,78.032
39480,2S,EE,HEPHY,Left,,,78.855
39480,2S,WW,HEPHY,Left,,,78.101
39480,2S,EE,HEPHY,Left,,,79.219
39480,2S,WW,HEPHY,Left,,,78.496
39480,2S,EE,HEPHY,Left,,,79.245
39480,2S,WW,HEPHY,Left,,,78.571
39480,2S,EE,HEPHY,Left,,,79.254
39480,2S,WW,HEPHY,Left,,,78.534
39480,2S,EE,HEPHY,Left,,,79.507
39480,2S,WW,HEPHY,Left,,,78.694
39481,2S,EE,HEPHY,Left,,,81.131
39481,2S,WW,HEPHY,Left,,,80.311
39481,2S,EE,HEPHY,Left,,,81.345
39481,2S,WW,HEPHY,Left,,,80.769
39481,2S,EE,HEPHY,Left,,,81.732
39481,2S,WW,HEPHY,Left,,,80.702
39481,2S,EE,HEPHY,Left,,,80.856
39481,2S,WW,HEPHY,Left,,,80.456
39481,2S,EE,HEPHY,Left,,,81.693
39481,2S,WW,HEPHY,Left,,,81.063
39481,2S,EE,HEPHY,Left,,,81.783
39481,2S,WW,HEPHY,Left,,,80.938
39481,2S,EE,HEPHY,Left,,,81.633
39481,2S,WW,HEPHY,Left,,,81.174
39481,2S,EE,HEPHY,Left,,,81.755
39481,2S,WW,HEPHY,Left,,,81.282
39482,2S,EE,HEPHY,Left,,,81.487
39482,2S,WW,HEPHY,Left,,,80.666
39482,2S,EE,HEPHY,Left,,,81.659
39482,2S,WW,HEPHY,Left,,,80.401
39482,2S,EE,HEPHY,Left,,,81.602
39482,2S,WW,HEPHY,Left,,,80.22
39482,2S,EE,HEPHY,Left,,,81.484
39482,2S,WW,HEPHY,Left,,,80.398
39482,2S,EE,HEPHY,Left,,,81.102
39482,2S,WW,HEPHY,Left,,,80.251
39482,2S,EE,HEPHY,Left,,,81.47
39482,2S,WW,HEPHY,Left,,,80.71
39482,2S,EE,HEPHY,Left,,,81.691
39482,2S,WW,HEPHY,Left,,,80.57
39482,2S,EE,HEPHY,Left,,,81.204
39482,2S,WW,HEPHY,Left,,,80.248
39483,2S,EE,HEPHY,Left,,,82.057
39483,2S,WW,HEPHY,Left,,,81.152
39483,2S,EE,HEPHY,Left,,,81.943
39483,2S,WW,HEPHY,Left,,,81.086
39483,2S,EE,HEPHY,Left,,,82.039
39483,2S,WW,HEPHY,Left,,,58.928
39483,2S,WW,HEPHY,Left,,,80.417
39483,2S,EE,HEPHY,Left,,,81.994
39483,2S,WW,HEPHY,Left,,,81.429
39483,2S,EE,HEPHY,Left,,,82.208
39483,2S,WW,HEPHY,Left,,,81.807
39483,2S,EE,HEPHY,Left,,,81.887
39483,2S,WW,HEPHY,Left,,,81.539
39483,2S,EE,HEPHY,Left,,,81.722
39483,2S,WW,HEPHY,Left,,,82.114
39483,2S,EE,HEPHY,Left,,,82.301
39483,2S,WW,HEPHY,Left,,,82.201
39484,2S,EE,Demokritos,Left,21.1,21.1,84.054
39484,2S,WW,Demokritos,Left,21.6,21.6,82.619
39484,2S,EE,Demokritos,Left,22.4,22.4,84.168
39484,2S,WW,Demokritos,Left,23.0,23.0,82.229
39484,2S,EE,Demokritos,Left,22.1,22.1,84.019
39484,2S,WW,Demokritos,Left,22.4,22.4,82.668
39484,2S,EE,Demokritos,Left,19.6,19.6,84.324
39484,2S,WW,Demokritos,Left,20.7,20.7,82.88
39484,2S,EE,Demokritos,Left,23.4,23.4,83.958
39484,2S,WW,Demokritos,Left,24.6,24.6,83.173
39484,2S,EE,Demokritos,Left,21.4,21.4,84.411
39484,2S,WW,Demokritos,Left,21.9,21.9,84.005
39484,2S,EE,Demokritos,Left,25.0,25.0,84.147
39484,2S,WW,Demokritos,Left,25.2,25.2,83.913
39486,2S,EE,HEPHY,Left,,,83.299
39486,2S,WW,HEPHY,Left,,,82.008
39486,2S,EE,HEPHY,Left,,,83.247
39486,2S,WW,HEPHY,Left,,,82.049
39486,2S,EE,HEPHY,Left,,,83.13
39486,2S,WW,HEPHY,Left,,,82.22
39486,2S,EE,HEPHY,Left,,,83.162
39486,2S,WW,HEPHY,Left,,,82.525
39486,2S,EE,HEPHY,Left,,,84.184
39486,2S,WW,HEPHY,Left,,,83.408
39486,2S,EE,HEPHY,Left,,,84.283
39486,2S,WW,HEPHY,Left,,,83.504
39486,2S,EE,HEPHY,Left,,,84.212
39486,2S,WW,HEPHY,Left,,,83.52
39486,2S,EE,HEPHY,Left,,,84.208
39486,2S,WW,HEPHY,Left,,,83.088
39487,2S,EE,Demokritos,Left,22.2,22.2,86.036
39487,2S,WW,Demokritos,Left,23.2,23.2,85.325
39487,2S,EE,Demokritos,Left,24.6,24.6,86.547
39487,2S,WW,Demokritos,Left,21.7,21.7,85.759
39487,2S,EE,Demokritos,Left,23.6,23.6,86.793
39487,2S,WW,Demokritos,Left,24.1,24.1,85.797
39487,2S,EE,Demokritos,Left,24.9,24.9,86.681
39487,2S,WW,Demokritos,Left,22.6,22.6,85.805
39487,2S,EE,Demokritos,Left,23.8,23.8,86.606
39487,2S,WW,Demokritos,Left,24.1,24.1,85.836
39487,2S,EE,Demokritos,Left,25.4,25.4,86.349
39487,2S,WW,Demokritos,Left,23.6,23.6,85.792
39487,2S,EE,Demokritos,Left,20.8,20.8,86.529
39487,2S,WW,Demokritos,Left,21.9,21.9,86.108
39564,2S,EE,Brown,Right,20.0,20.013,83.077
39564,2S,WW,Brown,Right,20.0,20.019,84.093
39564,2S,EE,Brown,Right,20.0,20.005,83.776
39564,2S,WW,Brown,Right,20.0,20.004,84.114
39564,2S,EE,Brown,Right,20.0,20.013,83.583
39564,2S,WW,Brown,Right,20.0,20.014,83.992
39564,2S,EE,Brown,Right,20.0,20.005,83.585
39564,2S,WW,Brown,Right,20.0,20.006,84.055
39564,2S,EE,Brown,Right,20.0,20.006,84.152
39564,2S,WW,Brown,Right,20.0,20.008,84.795
39564,2S,EE,Brown,Right,20.0,20.012,84.227
39564,2S,WW,Brown,Right,20.0,20.004,84.845
39565,2S,EE,Brown,Right,20.0,20.006,81.962
39565,2S,WW,Brown,Right,20.0,20.006,83.414
39565,2S,EE,Brown,Right,20.0,20.002,81.947
39565,2S,WW,Brown,Right,20.0,20.006,82.821
39565,2S,EE,Brown,Right,20.0,20.006,81.989
39565,2S,WW,Brown,Right,20.0,20.005,82.891
39565,2S,EE,Brown,Right,20.0,20.009,82.05
39565,2S,WW,Brown,Right,20.0,20.004,83.075
39565,2S,EE,Brown,Right,20.0,20.005,82.903
39565,2S,WW,Brown,Right,20.0,20.003,83.675
39565,2S,EE,Brown,Right,20.0,20.005,83.124
39565,2S,WW,Brown,Right,20.0,20.002,83.873
39566,2S,EE,Brown,Right,20.0,20.003,83.648
39566,2S,WW,Brown,Right,20.0,20.002,84.501
39566,2S,EE,Brown,Right,20.0,20.005,83.694
39566,2S,WW,Brown,Right,20.0,20.005,84.487
39566,2S,EE,Brown,Right,20.0,20.005,83.947
39566,2S,WW,Brown,Right,20.0,20.004,84.261
39566,2S,EE,Brown,Right,20.0,20.007,84.044
39566,2S,WW,Brown,Right,20.0,20.001,84.446
39566,2S,EE,Brown,Right,20.0,20.006,84.543
39566,2S,WW,Brown,Right,20.0,20.011,84.845
39566,2S,EE,Brown,Right,20.0,20.002,84.258
39566,2S,WW,Brown,Right,20.0,20.008,84.951
39566,2S,EE,Brown,Right,20.0,20.003,84.206
39566,2S,WW,Brown,Right,20.0,20.008,85.01
39566,2S,EE,Brown,Right,20.0,20.006,84.194
39566,2S,WW,Brown,Right,20.0,20.005,84.64
39567,2S,EE,Brown,Right,20.0,20.031,81.651
39567,2S,WW,Brown,Right,20.0,20.001,82.912
39567,2S,EE,Brown,Right,20.0,20.004,81.667
39567,2S,WW,Brown,Right,20.0,20.001,82.474
39567,2S,EE,Brown,Right,20.0,20.004,81.043
39567,2S,WW,Brown,Right,20.0,20.006,82.299
39567,2S,EE,Brown,Right,20.0,20.007,80.776
39567,2S,WW,Brown,Right,20.0,20.005,82.361
39567,2S,EE,Brown,Right,20.0,20.006,81.976
39567,2S,WW,Brown,Right,20.0,20.006,83.073
39567,2S,EE,Brown,Right,20.0,20.002,82.504
39567,2S,WW,Brown,Right,20.0,20.004,83.172
39567,2S,EE,Brown,Right,20.0,20.006,82.352
39567,2S,WW,Brown,Right,20.0,20.004,83.314
39567,2S,EE,Brown,Right,20.0,20.011,81.698
39567,2S,WW,Brown,Right,20.0,20.003,83.623
39479,PSS,EE,Demokritos,Left,22.7,22.7,85.029
39479,PSS,WW,Demokritos,Left,22.3,22.3,83.634
39479,PSS,EE,Demokritos,Left,22.0,22.0,84.885
39479,PSS,WW,Demokritos,Left,21.8,21.8,83.65
39479,PSS,EE,Demokritos,Left,21.8,21.8,84.351
39479,PSS,WW,Demokritos,Left,21.7,21.7,83.244
39479,PSS,EE,Demokritos,Left,19.6,19.6,85.068
39479,PSS,WW,Demokritos,Left,20.0,20.0,83.768
39479,PSS,EE,Demokritos,Left,20.8,20.8,85.159
39479,PSS,WW,Demokritos,Left,21.2,21.2,83.496
39479,PSS,EE,Demokritos,Left,21.3,21.3,85.266
39479,PSS,WW,Demokritos,Left,21.3,21.3,84.325
39479,PSS,EE,Demokritos,Left,21.3,21.3,85.175
39479,PSS,WW,Demokritos,Left,21.4,21.4,84.636
39547,PSS,EE,Demokritos,Left,23.1,23.1,84.04
39547,PSS,WW,Demokritos,Left,23.3,23.3,83.141
39547,PSS,EE,Demokritos,Left,23.4,23.4,85.076
39547,PSS,WW,Demokritos,Left,23.6,23.6,83.618
39547,PSS,EE,Demokritos,Left,19.4,19.4,84.948
39547,PSS,WW,Demokritos,Left,20.6,20.6,83.527
39547,PSS,EE,Demokritos,Left,19.7,19.7,84.722
39547,PSS,WW,Demokritos,Left,21.4,21.4,83.903
39547,PSS,EE,Demokritos,Left,21.3,21.3,84.668
39547,PSS,WW,Demokritos,Left,21.8,21.8,84.392
39547,PSS,EE,Demokritos,Left,22.1,22.1,84.582
39547,PSS,WW,Demokritos,Left,22.4,22.4,84.251
39547,PSS,EE,Demokritos,Left,22.7,22.7,85.234
39547,PSS,WW,Demokritos,Left,23.0,23.0,84.415
39569,2S,EE,Brown,Right,20.0,20.004,81.365
39569,2S,WW,Brown,Right,20.0,20.009,82.546
39569,2S,EE,Brown,Right,20.0,20.05,80.905
39569,2S,WW,Brown,Right,20.0,20.06,82.294
39569,2S,EE,Brown,Right,20.0,20.003,82.185
39569,2S,WW,Brown,Right,20.0,20.022,82.889
39569,2S,EE,Brown,Right,20.0,20.082,81.976
39569,2S,WW,Brown,Right,20.0,20.067,83.004
39569,2S,EE,Brown,Right,20.0,20.048,82.065
39569,2S,WW,Brown,Right,20.0,20.091,83.353
39570,2S,EE,Brown,Right,20.0,20.051,82.692
39570,2S,WW,Brown,Right,20.0,20.051,83.167
39570,2S,EE,Brown,Right,20.0,20.012,82.815
39570,2S,WW,Brown,Right,20.0,20.03,83.388
39571,2S,EE,Brown,Right,20.0,20.004,82.019
39571,2S,WW,Brown,Right,20.0,20.026,84.157
39571,2S,EE,Brown,Right,20.0,20.046,81.858
39571,2S,WW,Brown,Right,20.0,20.026,83.743
39571,2S,EE,Brown,Right,20.0,20.067,82.389
39571,2S,WW,Brown,Right,20.0,20.055,84.364
39571,2S,EE,Brown,Right,20.0,20.005,82.502
39571,2S,WW,Brown,Right,20.0,20.007,84.663
39548,PSS,EE,HEPHY,Left,,,83.664
39548,PSS,WW,HEPHY,Left,,,82.308
39548,PSS,EE,HEPHY,Left,,,83.233
39548,PSS,WW,HEPHY,Left,,,82.57
39548,PSS,EE,HEPHY,Left,,,83.021
39548,PSS,WW,HEPHY,Left,,,82.005
39548,PSS,EE,HEPHY,Left,,,83.108
39548,PSS,WW,HEPHY,Left,,,82.531
39548,PSS,EE,HEPHY,Left,,,83.23
39548,PSS,WW,HEPHY,Left,,,81.61
39572,2S,EE,Brown,Right,20.0,20.008,82.632
39572,2S,WW,Brown,Right,20.0,20.005,83.597
39572,2S,EE,Brown,Right,20.0,20.005,83.637
39572,2S,WW,Brown,Right,20.0,20.004,84.341
39572,2S,EE,Brown,Right,20.0,20.043,83.4
39572,2S,WW,Brown,Right,20.0,20.041,84.061
41352,2S,EE,Brown,Right,20.0,20.059,82.773
41352,2S,WW,Brown,Right,20.0,20.012,83.943
41352,2S,EE,Brown,Right,20.0,20.055,83.001
41352,2S,WW,Brown,Right,20.0,20.071,83.711
41352,2S,EE,Brown,Right,20.0,20.048,83.555
41352,2S,WW,Brown,Right,20.0,20.059,84.13
41352,2S,EE,Brown,Right,20.0,20.1,83.629
41352,2S,WW,Brown,Right,20.0,20.089,84.317
41354,2S,EE,Brown,Right,20.0,20.041,81.646
41354,2S,WW,Brown,Right,20.0,20.057,82.757
41354,2S,EE,Brown,Right,20.0,20.015,81.201
41354,2S,WW,Brown,Right,20.0,20.048,82.479
41354,2S,EE,Brown,Right,20.0,20.085,83.196
41354,2S,WW,Brown,Right,20.0,20.082,84.23
41354,2S,EE,Brown,Right,20.0,20.079,83.445
41354,2S,WW,Brown,Right,20.0,20.078,84.44
41354,2S,EE,Brown,Right,20.0,20.088,84.031
41354,2S,WW,Brown,Right,20.0,20.086,84.71
41354,2S,EE,Brown,Right,20.0,20.047,83.883
41354,2S,WW,Brown,Right,20.0,20.062,84.729
41356,2S,EE,Demokritos,Left,19.8,19.8,83.975
41356,2S,WW,Demokritos,Left,20.8,20.8,82.428
41356,2S,EE,Demokritos,Left,21.7,21.7,83.576
41356,2S,WW,Demokritos,Left,21.7,21.7,82.495
41356,2S,EE,Demokritos,Left,21.7,21.7,83.601
41356,2S,WW,Demokritos,Left,21.6,21.6,82.872
41356,2S,EE,Demokritos,Left,21.6,21.6,84.062
41356,2S,WW,Demokritos,Left,21.7,21.7,83.352
41356,2S,EE,Demokritos,Left,22.0,22.0,84.298
41356,2S,WW,Demokritos,Left,21.8,21.8,83.496
41356,2S,EE,Demokritos,Left,21.7,21.7,84.267
41356,2S,WW,Demokritos,Left,21.7,21.7,83.694
41356,2S,EE,Demokritos,Left,21.4,21.4,84.374
41356,2S,WW,Demokritos,Left,23.0,23.0,83.95
41357,2S,EE,Demokritos,Left,22.1,22.1,84.278
41357,2S,WW,Demokritos,Left,23.1,23.1,83.502
41357,2S,EE,Demokritos,Left,23.7,23.7,84.37
41357,2S,WW,Demokritos,Left,24.1,24.1,82.866
41357,2S,EE,Demokritos,Left,21.3,21.3,84.523
41357,2S,WW,Demokritos,Left,21.1,21.1,83.447
41357,2S,EE,Demokritos,Left,23.3,23.3,84.789
41357,2S,WW,Demokritos,Left,22.7,22.7,83.914
41357,2S,EE,Demokritos,Left,21.0,21.0,84.644
41357,2S,WW,Demokritos,Left,20.9,20.9,84.215
41357,2S,EE,Demokritos,Left,22.2,22.2,84.668
41357,2S,WW,Demokritos,Left,21.8,21.8,83.786
41357,2S,EE,Demokritos,Left,20.8,20.8,84.372
41357,2S,WW,Demokritos,Left,20.7,20.7,83.908
39548,PSS,EE,HEPHY,Left,,,82.918
39548,PSS,WW,HEPHY,Left,,,82.549
39548,PSS,EE,HEPHY,Left,,,83.445
39548,PSS,WW,HEPHY,Left,,,82.567
39548,PSS,EE,HEPHY,Left,,,83.888
39548,PSS,WW,HEPHY,Left,,,83.393
39548,PSS,EE,HEPHY,Left,,,83.81
39548,PSS,WW,HEPHY,Left,,,82.906
39548,PSS,EE,HEPHY,Left,,,83.808
39548,PSS,WW,HEPHY,Left,,,83.476
39562,PSS,EE,HEPHY,Left,,,80.92
39562,PSS,WW,HEPHY,Left,,,79.496
39562,PSS,EE,HEPHY,Left,,,80.329
39562,PSS,WW,HEPHY,Left,,,79.465
39562,PSS,EE,HEPHY,Left,,,80.61
39562,PSS,WW,HEPHY,Left,,,79.423
39562,PSS,EE,HEPHY,Left,,,80.116
39562,PSS,WW,HEPHY,Left,,,79.219
39562,PSS,EE,HEPHY,Left,,,80.541
39562,PSS,WW,HEPHY,Left,,,79.338
39562,PSS,EE,HEPHY,Left,,,80.383
39562,PSS,WW,HEPHY,Left,,,79.419
39562,PSS,EE,HEPHY,Left,,,80.399
39562,PSS,WW,HEPHY,Left,,,80.019
39562,PSS,EE,HEPHY,Left,,,80.829
39562,PSS,WW,HEPHY,Left,,,80.503
39562,PSS,EE,HEPHY,Left,,,81.187
39562,PSS,WW,HEPHY,Left,,,80.77
39562,PSS,EE,HEPHY,Left,,,81.206
39562,PSS,WW,HEPHY,Left,,,80.802
41730,2S,EE,Demokritos,Left,25.0,25.0,84.684
41730,2S,WW,Demokritos,Left,24.7,24.7,83.46
41730,2S,EE,Demokritos,Left,24.5,24.5,84.56
41730,2S,WW,Demokritos,Left,24.1,24.1,83.075
41730,2S,EE,Demokritos,Left,23.5,23.5,83.612
41730,2S,WW,Demokritos,Left,23.2,23.2,83.47
41730,2S,EE,Demokritos,Left,22.2,22.2,84.515
41730,2S,WW,Demokritos,Left,21.9,21.9,83.68
41730,2S,EE,Demokritos,Left,22.7,22.7,84.952
41730,2S,WW,Demokritos,Left,22.3,22.3,84.351
41730,2S,EE,Demokritos,Left,21.7,21.7,84.714
41730,2S,WW,Demokritos,Left,19.9,19.9,84.368
41730,2S,EE,Demokritos,Left,21.0,21.0,84.992
41730,2S,WW,Demokritos,Left,21.3,21.3,83.983
41731,2S,EE,Demokritos,Left,23.3,23.3,84.348
41731,2S,WW,Demokritos,Left,22.8,22.8,83.771
41731,2S,EE,Demokritos,Left,22.6,22.6,84.767
41731,2S,WW,Demokritos,Left,22.4,22.4,83.734
41731,2S,EE,Demokritos,Left,21.3,21.3,84.244
41731,2S,WW,Demokritos,Left,21.4,21.4,83.847
41731,2S,EE,Demokritos,Left,22.3,22.3,84.849
41731,2S,WW,Demokritos,Left,22.3,22.3,83.735
41731,2S,EE,Demokritos,Left,24.6,24.6,84.059
41731,2S,WW,Demokritos,Left,24.1,24.1,84.094
41732,2S,EE,Demokritos,Left,18.7,18.7,84.155
41732,2S,WW,Demokritos,Left,20.0,20.0,82.859
41732,2S,EE,Demokritos,Left,24.4,24.4,83.784
41732,2S,WW,Demokritos,Left,24.0,24.0,82.829
41732,2S,EE,Demokritos,Left,20.6,20.6,84.104
41732,2S,WW,Demokritos,Left,21.0,21.0,82.982
41732,2S,EE,Demokritos,Left,23.5,23.5,84.291
41732,2S,WW,Demokritos,Left,23.2,23.2,83.449
41732,2S,EE,Demokritos,Left,22.9,22.9,84.381
41732,2S,WW,Demokritos,Left,22.7,22.7,83.609
41732,2S,EE,Demokritos,Left,21.2,21.2,84.466
41732,2S,WW,Demokritos,Left,21.4,21.4,83.828
41732,2S,EE,Demokritos,Left,21.6,21.6,84.516
41732,2S,WW,Demokritos,Left,21.7,21.7,83.88
41733,2S,EE,HEPHY,Left,,,82.846
41733,2S,WW,HEPHY,Left,,,81.847
41733,2S,EE,HEPHY,Left,,,83.33
41733,2S,WW,HEPHY,Left,,,82.397
41733,2S,EE,HEPHY,Left,,,83.261
41733,2S,WW,HEPHY,Left,,,82.407
41733,2S,EE,HEPHY,Left,,,83.113
41733,2S,WW,HEPHY,Left,,,82.794
41733,2S,EE,HEPHY,Left,,,83.377
41733,2S,WW,HEPHY,Left,,,82.921
41733,2S,EE,HEPHY,Left,,,79.98
41733,2S,WW,HEPHY,Left,,,82.296
41733,2S,EE,HEPHY,Left,,,83.086
41733,2S,WW,HEPHY,Left,,,82.871
41733,2S,EE,HEPHY,Left,,,83.038
41733,2S,WW,HEPHY,Left,,,83.058
41734,2S,EE,HEPHY,Left,,,82.536
41734,2S,WW,HEPHY,Left,,,81.242
41734,2S,EE,HEPHY,Left,,,82.269
41734,2S,WW,HEPHY,Left,,,81.048
41734,2S,EE,HEPHY,Left,,,82.607
41734,2S,WW,HEPHY,Left,,,81.226
41734,2S,EE,HEPHY,Left,,,82.662
41734,2S,WW,HEPHY,Left,,,81.31
41734,2S,EE,HEPHY,Left,,,82.77
41734,2S,WW,HEPHY,Left,,,81.532
41734,2S,EE,HEPHY,Left,,,82.828
41734,2S,WW,HEPHY,Left,,,82.303
41734,2S,EE,HEPHY,Left,,,82.775
41734,2S,WW,HEPHY,Left,,,82.278
41734,2S,EE,HEPHY,Left,,,82.668
41734,2S,WW,HEPHY,Left,,,82.535
41735,2S,EE,HEPHY,Left,,,83.554
41735,2S,WW,HEPHY,Left,,,82.135
41735,2S,EE,HEPHY,Left,,,82.888
41735,2S,WW,HEPHY,Left,,,82.032
41735,2S,EE,HEPHY,Left,,,83.142
41735,2S,WW,HEPHY,Left,,,81.337
41735,2S,EE,HEPHY,Left,,,82.752
41735,2S,WW,HEPHY,Left,,,82.454
41735,2S,EE,HEPHY,Left,,,83.386
41735,2S,WW,HEPHY,Left,,,82.365
41735,2S,EE,HEPHY,Left,,,83.595
41735,2S,WW,HEPHY,Left,,,82.987
41735,2S,EE,HEPHY,Left,,,83.239
41735,2S,WW,HEPHY,Left,,,83.047
41735,2S,EE,HEPHY,Left,,,82.548
41735,2S,WW,HEPHY,Left,,,82.628
39563,PSS,EE,Brown,Right,20.0,20.009,81.355
39563,PSS,WW,Brown,Right,20.0,20.031,81.872
39563,PSS,EE,Brown,Right,20.0,20.018,81.362
39563,PSS,WW,Brown,Right,20.0,20.086,81.735
39563,PSS,EE,Brown,Right,20.0,20.067,81.275
39563,PSS,WW,Brown,Right,20.0,20.065,82.077
39563,PSS,EE,Brown,Right,20.0,20.145,81.323
39563,PSS,WW,Brown,Right,20.0,20.155,82.249
39563,PSS,EE,Brown,Right,20.0,20.007,81.78
39563,PSS,WW,Brown,Right,20.0,20.023,82.246
39563,PSS,EE,Brown,Right,20.0,20.035,81.904
39563,PSS,WW,Brown,Right,20.0,20.041,82.191
39563,PSS,EE,Brown,Right,20.0,20.055,82.116
39563,PSS,WW,Brown,Right,20.0,20.059,82.468
39563,PSS,EE,Brown,Right,20.0,20.074,82.169
39563,PSS,WW,Brown,Right,20.0,20.061,82.494
41727,PSS,EE,Brown,Right,20.0,20.011,82.181
41727,PSS,WW,Brown,Right,20.0,20.039,83.041
41727,PSS,EE,Brown,Right,20.0,20.032,82.255
41727,PSS,WW,Brown,Right,20.0,20.043,82.724
41727,PSS,EE,Brown,Right,20.0,20.071,81.981
41727,PSS,WW,Brown,Right,20.0,20.068,82.648
41727,PSS,EE,Brown,Right,20.0,20.076,82.118
41727,PSS,WW,Brown,Right,20.0,20.072,82.998
41727,PSS,EE,Brown,Right,20.0,20.005,82.433
41727,PSS,WW,Brown,Right,20.0,20.01,83.065
41727,PSS,EE,Brown,Right,20.0,20.008,82.662
41727,PSS,WW,Brown,Right,20.0,20.019,83.211
41727,PSS,EE,Brown,Right,20.0,20.035,82.428
41727,PSS,WW,Brown,Right,20.0,20.037,83.261
41727,PSS,EE,Brown,Right,20.0,20.051,82.693
41727,PSS,WW,Brown,Right,20.0,20.04,83.476
41740,2S,EE,Demokritos,Left,26.1,26.1,85.168
41740,2S,WW,Demokritos,Left,19.3,19.3,84.016
41740,2S,EE,Demokritos,Left,27.2,27.2,85.387
41740,2S,WW,Demokritos,Left,26.5,26.5,84.703
41740,2S,EE,Demokritos,Left,20.5,20.5,85.494
41740,2S,WW,Demokritos,Left,21.2,21.2,85.012
41740,2S,EE,Demokritos,Left,26.1,26.1,84.888
41740,2S,WW,Demokritos,Left,26.2,26.2,84.231
41740,2S,EE,Demokritos,Left,21.5,21.5,85.556
