batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VFB_V
42248,2S,WW,Perugia,Left,20.0,20.0,-2.872
42248,2S,EE,Perugia,Left,20.0,20.0,-2.714
42248,2S,WW,Perugia,Left,20.0,20.0,-2.787
42248,2S,EE,Perugia,Left,20.0,20.0,-2.765
42248,2S,WW,Perugia,Left,20.0,20.0,-2.8
42248,2S,EE,Perugia,Left,20.0,20.0,-2.771
42248,2S,WW,Perugia,Left,20.0,20.0,-2.794
42248,2S,EE,Perugia,Left,20.0,20.0,-2.816
42248,2S,WW,Perugia,Left,20.0,20.0,-2.835
42249,2S,EE,Brown,Right,20.0,20.033,-2.848
42249,2S,WW,Brown,Right,20.0,20.004,-2.831
42249,2S,EE,Brown,Right,20.0,20.07,-2.838
42249,2S,WW,Brown,Right,20.0,20.004,-2.811
42249,2S,EE,Brown,Right,20.0,20.004,-2.915
42249,2S,WW,Brown,Right,20.0,20.004,-2.864
42249,2S,EE,Brown,Right,20.0,20.011,-2.931
42249,2S,WW,Brown,Right,20.0,20.004,-2.885
42249,2S,EE,Brown,Right,20.0,20.052,-2.77
42249,2S,WW,Brown,Right,20.0,20.001,-2.729
42249,2S,EE,Brown,Right,20.0,20.019,-2.808
42249,2S,WW,Brown,Right,20.0,20.027,-2.744
42249,2S,EE,Brown,Right,20.0,20.212,-2.827
42249,2S,WW,Brown,Right,20.0,20.024,-2.785
42249,2S,EE,Brown,Right,20.0,20.079,-2.83
42249,2S,WW,Brown,Right,20.0,20.082,-2.824
42250,2S,EE,Perugia,Left,20.0,20.0,-2.97
42250,2S,WW,Perugia,Left,20.0,20.0,-3.04
42250,2S,EE,Perugia,Left,20.0,20.0,-3.07
42250,2S,WW,Perugia,Left,20.0,20.0,-3.037
42250,2S,EE,Perugia,Left,20.0,20.0,-3.077
42250,2S,WW,Perugia,Left,20.0,20.0,-3.082
42250,2S,EE,Perugia,Left,20.0,20.0,-3.05
42250,2S,WW,Perugia,Left,20.0,20.0,-3.03
42250,2S,EE,Perugia,Left,20.0,20.0,-2.904
42250,2S,WW,Perugia,Left,20.0,20.0,-3.037
42250,2S,EE,Perugia,Left,20.0,20.0,-2.926
42250,2S,WW,Perugia,Left,20.0,20.0,-2.987
42250,2S,EE,Perugia,Left,20.0,20.0,-2.918
42250,2S,WW,Perugia,Left,20.0,20.0,-3.01
42250,2S,EE,Perugia,Left,20.0,20.0,-2.968
42250,2S,WW,Perugia,Left,20.0,20.0,-3.057
42251,2S,EE,Brown,Right,20.0,20.049,-2.585
42251,2S,WW,Brown,Right,20.0,20.002,-2.623
42251,2S,EE,Brown,Right,20.0,20.027,-2.624
42251,2S,WW,Brown,Right,20.0,20.005,-2.652
42251,2S,EE,Brown,Right,20.0,20.012,-2.693
42251,2S,WW,Brown,Right,20.0,20.004,-2.716
42251,2S,EE,Brown,Right,20.0,20.022,-2.717
42251,2S,WW,Brown,Right,20.0,20.017,-2.718
42251,2S,EE,Brown,Right,20.0,20.008,-2.578
42251,2S,WW,Brown,Right,20.0,20.015,-2.546
42251,2S,EE,Brown,Right,20.0,20.005,-2.561
42251,2S,WW,Brown,Right,20.0,20.003,-2.551
42251,2S,EE,Brown,Right,20.0,20.111,-2.6
42251,2S,WW,Brown,Right,20.0,20.004,-2.608
42251,2S,EE,Brown,Right,20.0,20.032,-2.655
42251,2S,WW,Brown,Right,20.0,20.066,-2.643
42252,2S,EE,HEPHY,Left,,,-2.82
42252,2S,WW,HEPHY,Left,,,-2.742
42252,2S,EE,HEPHY,Left,,,-2.859
42252,2S,WW,HEPHY,Left,,,-2.807
42252,2S,EE,HEPHY,Left,,,-2.877
42252,2S,WW,HEPHY,Left,,,-2.809
42252,2S,EE,HEPHY,Left,,,-2.908
42252,2S,WW,HEPHY,Left,,,-2.832
42252,2S,EE,HEPHY,Left,,,-2.911
42252,2S,WW,HEPHY,Left,,,-2.821
42252,2S,EE,HEPHY,Left,,,-2.737
42252,2S,WW,HEPHY,Left,,,-2.722
42252,2S,EE,HEPHY,Left,,,-2.8
42252,2S,WW,HEPHY,Left,,,-2.778
42252,2S,EE,HEPHY,Left,,,-2.787
42252,2S,WW,HEPHY,Left,,,-2.75
42253,2S,EE,Demokritos,Left,22.8,22.8,-3.072
42253,2S,WW,Demokritos,Left,22.6,22.6,-3.555
42253,2S,EE,Demokritos,Left,22.1,22.1,-3.078
42253,2S,WW,Demokritos,Left,22.0,22.0,-3.421
42253,2S,EE,Demokritos,Left,22.5,22.5,-3.112
42253,2S,WW,Demokritos,Left,22.4,22.4,-3.233
42253,2S,EE,Demokritos,Left,21.2,21.2,-3.189
42253,2S,WW,Demokritos,Left,21.5,21.5,-3.967
42253,2S,EE,Demokritos,Left,22.3,22.3,-3.155
42253,2S,WW,Demokritos,Left,22.2,22.2,-3.578
42254,2S,EE,Demokritos,Left,20.4,20.4,-3.069
42254,2S,WW,Demokritos,Left,21.1,21.1,-3.209
42254,2S,EE,Demokritos,Left,21.7,21.7,-3.073
42254,2S,WW,Demokritos,Left,21.7,21.7,-3.498
42254,2S,EE,Demokritos,Left,21.7,21.7,-3.097
42254,2S,WW,Demokritos,Left,21.7,21.7,-3.167
42254,2S,EE,Demokritos,Left,21.7,21.7,-3.009
42254,2S,WW,Demokritos,Left,21.8,21.8,-3.106
42254,2S,EE,Demokritos,Left,21.8,21.8,-3.301
42254,2S,WW,Demokritos,Left,21.8,21.8,-3.289
42255,2S,EE,Demokritos,Left,21.9,21.9,-2.965
42255,2S,WW,Demokritos,Left,21.8,21.8,-3.054
42255,2S,EE,Demokritos,Left,21.9,21.9,-3.15
42255,2S,WW,Demokritos,Left,21.9,21.9,-3.066
42255,2S,EE,Demokritos,Left,20.4,20.4,-2.987
42255,2S,WW,Demokritos,Left,21.1,21.1,-3.04
42255,2S,EE,Demokritos,Left,21.4,21.4,-2.978
42255,2S,WW,Demokritos,Left,21.7,21.7,-2.963
42255,2S,EE,Demokritos,Left,21.8,21.8,-2.927
42255,2S,WW,Demokritos,Left,21.8,21.8,-2.899
42650,2S,EE,HEPHY,Left,,,-2.931
42650,2S,WW,HEPHY,Left,,,-3.165
42650,2S,EE,HEPHY,Left,,,-2.967
42650,2S,WW,HEPHY,Left,,,-3.111
42650,2S,EE,HEPHY,Left,,,-2.998
42650,2S,WW,HEPHY,Left,,,-3.046
42650,2S,EE,HEPHY,Left,,,-2.985
42650,2S,WW,HEPHY,Left,,,-3.052
42650,2S,EE,HEPHY,Left,,,-2.919
42650,2S,WW,HEPHY,Left,,,-3.399
42650,2S,EE,HEPHY,Left,,,-2.87
42650,2S,WW,HEPHY,Left,,,-6.037
42650,2S,EE,HEPHY,Left,,,-2.882
42650,2S,EE,HEPHY,Left,,,-1.943
42650,2S,WW,HEPHY,Left,,,-3.217
42651,2S,EE,Perugia,Left,20.0,20.0,-2.776
42651,2S,WW,Perugia,Left,20.0,20.0,-2.792
42651,2S,EE,Perugia,Left,20.0,20.0,-2.786
42651,2S,WW,Perugia,Left,20.0,20.0,-2.778
42651,2S,EE,Perugia,Left,20.0,20.0,-2.798
42651,2S,WW,Perugia,Left,20.0,20.0,-2.876
42651,2S,EE,Perugia,Left,20.0,20.0,-2.833
42651,2S,WW,Perugia,Left,20.0,20.0,-2.878
42651,2S,EE,Perugia,Left,20.0,20.0,-2.654
42651,2S,WW,Perugia,Left,20.0,20.0,-2.678
42651,2S,EE,Perugia,Left,20.0,20.0,-2.666
42651,2S,WW,Perugia,Left,20.0,20.0,-2.736
42651,2S,EE,Perugia,Left,20.0,20.0,-2.677
42651,2S,WW,Perugia,Left,20.0,20.0,-2.728
42651,2S,EE,Perugia,Left,20.0,20.0,-2.712
42651,2S,WW,Perugia,Left,20.0,20.0,-2.788
42652,2S,EE,Perugia,Left,20.0,20.0,-2.724
42652,2S,WW,Perugia,Left,20.0,20.0,-2.796
42652,2S,EE,Perugia,Left,20.0,20.0,-2.741
42652,2S,WW,Perugia,Left,20.0,20.0,-2.894
42652,2S,EE,Perugia,Left,20.0,20.0,-2.763
42652,2S,WW,Perugia,Left,20.0,20.0,-2.873
42652,2S,EE,Perugia,Left,20.0,20.0,-2.772
42652,2S,WW,Perugia,Left,20.0,20.0,-2.869
42652,2S,EE,Perugia,Left,20.0,20.0,-2.624
42652,2S,WW,Perugia,Left,20.0,20.0,-2.733
42652,2S,EE,Perugia,Left,20.0,20.0,-2.685
42652,2S,WW,Perugia,Left,20.0,20.0,-2.757
42652,2S,EE,Perugia,Left,20.0,20.0,-2.699
42652,2S,WW,Perugia,Left,20.0,20.0,-2.846
42652,2S,WW,Perugia,Left,20.0,20.0,-2.8
42652,2S,WW,Perugia,Left,20.0,20.0,-2.718
42256,2S,EE,Brown,Right,20.0,20.009,-3.039
42256,2S,WW,Brown,Right,20.0,20.025,-2.945
42256,2S,EE,Brown,Right,20.0,20.081,-3.04
42256,2S,WW,Brown,Right,20.0,20.055,-2.951
42256,2S,EE,Brown,Right,20.0,20.052,-3.079
42256,2S,WW,Brown,Right,20.0,20.056,-2.972
42256,2S,EE,Brown,Right,20.0,20.083,-3.111
42256,2S,WW,Brown,Right,20.0,20.076,-2.999
42256,2S,EE,Brown,Right,20.0,20.02,-3.075
42256,2S,WW,Brown,Right,20.0,20.034,-2.983
42256,2S,EE,Brown,Right,20.0,20.085,-2.989
42256,2S,WW,Brown,Right,20.0,20.019,-2.865
42256,2S,EE,Brown,Right,20.0,20.056,-3.009
42256,2S,WW,Brown,Right,20.0,20.057,-2.915
42256,2S,EE,Brown,Right,20.0,20.051,-2.953
42256,2S,WW,Brown,Right,20.0,20.06,-2.9
42649,PSS,EE,Perugia,Left,20.0,20.0,-2.929
42649,PSS,WW,Perugia,Left,20.0,20.0,-3.085
42649,PSS,EE,Perugia,Left,20.0,20.0,-2.922
42649,PSS,WW,Perugia,Left,20.0,20.0,-3.057
42649,PSS,EE,Perugia,Left,20.0,20.0,-2.911
42649,PSS,WW,Perugia,Left,20.0,20.0,-3.035
42649,PSS,EE,Perugia,Left,20.0,20.0,-2.919
42649,PSS,WW,Perugia,Left,20.0,20.0,-3.027
42649,PSS,EE,Perugia,Left,20.0,20.0,-2.891
42649,PSS,WW,Perugia,Left,20.0,20.0,-2.995
42649,PSS,EE,Perugia,Left,20.0,20.0,-2.856
42257,2S,EE,Brown,Right,20.0,20.045,-3.277
42257,2S,EE,Brown,Right,20.0,20.048,-3.234
42257,2S,WW,Brown,Right,20.0,20.088,-2.772
42257,2S,EE,Brown,Right,20.0,20.02,-3.183
42257,2S,WW,Brown,Right,20.0,20.04,-2.764
42257,2S,EE,Brown,Right,20.0,20.121,-3.008
42257,2S,WW,Brown,Right,20.0,20.116,-2.771
42257,2S,EE,Brown,Right,20.0,20.063,-2.978
42257,2S,WW,Brown,Right,20.0,20.057,-2.772
42257,2S,EE,Brown,Right,20.0,20.122,-3.787
42257,2S,EE,Brown,Right,20.0,20.134,-3.885
42257,2S,WW,Brown,Right,20.0,20.013,-2.627
42257,2S,EE,Brown,Right,20.0,20.113,-3.458
42257,2S,EE,Brown,Right,20.0,20.165,-3.756
42257,2S,WW,Brown,Right,20.0,20.04,-2.638
42257,2S,EE,Brown,Right,20.0,20.062,-3.44
42257,2S,EE,Brown,Right,20.0,20.016,-3.388
42257,2S,WW,Brown,Right,20.0,20.067,-2.685
42257,2S,EE,Brown,Right,20.0,20.039,-3.101
42257,2S,EE,Brown,Right,20.0,20.024,-3.391
42257,2S,WW,Brown,Right,20.0,20.062,-2.738
42653,2S,EE,HEPHY,Left,,,-3.108
42653,2S,WW,HEPHY,Left,,,-3.058
42653,2S,EE,HEPHY,Left,,,-3.107
42653,2S,WW,HEPHY,Left,,,-3.088
42653,2S,EE,HEPHY,Left,,,-3.105
42653,2S,WW,HEPHY,Left,,,-3.069
42653,2S,EE,HEPHY,Left,,,-3.144
42653,2S,WW,HEPHY,Left,,,-3.102
42653,2S,EE,HEPHY,Left,,,-3.142
42653,2S,WW,HEPHY,Left,,,-3.073
42653,2S,EE,HEPHY,Left,,,-2.97
42653,2S,WW,HEPHY,Left,,,-3.024
42653,2S,EE,HEPHY,Left,,,-3.031
42653,2S,WW,HEPHY,Left,,,-3.052
42653,2S,EE,HEPHY,Left,,,-3.073
42653,2S,WW,HEPHY,Left,,,-3.05
42654,2S,EE,HEPHY,Left,,,-2.992
42654,2S,WW,HEPHY,Left,,,-2.05
42654,2S,EE,HEPHY,Left,,,-3.007
42654,2S,EE,HEPHY,Left,,,-2.976
42654,2S,WW,HEPHY,Left,,,-3.217
42654,2S,EE,HEPHY,Left,,,-2.968
42654,2S,WW,HEPHY,Left,,,-3.122
42654,2S,EE,HEPHY,Left,,,-2.938
42654,2S,WW,HEPHY,Left,,,-3.087
42654,2S,EE,HEPHY,Left,,,-3.076
42654,2S,WW,HEPHY,Left,,,-3.653
42654,2S,EE,HEPHY,Left,,,-3.684
42654,2S,WW,HEPHY,Left,,,-1.96
42654,2S,EE,HEPHY,Left,,,-2.983
42654,2S,WW,HEPHY,Left,,,-3.528
42655,2S,EE,HEPHY,Left,,,-3.071
42655,2S,WW,HEPHY,Left,,,-2.961
42655,2S,EE,HEPHY,Left,,,-3.118
42655,2S,WW,HEPHY,Left,,,-2.989
42655,2S,EE,HEPHY,Left,,,-3.123
42655,2S,WW,HEPHY,Left,,,-3.124
42655,2S,EE,HEPHY,Left,,,-3.116
42655,2S,WW,HEPHY,Left,,,-2.996
42655,2S,EE,HEPHY,Left,,,-3.057
42655,2S,WW,HEPHY,Left,,,-2.965
42655,2S,EE,HEPHY,Left,,,-2.985
42655,2S,WW,HEPHY,Left,,,-2.912
42655,2S,EE,HEPHY,Left,,,-3.027
42655,2S,WW,HEPHY,Left,,,-2.96
42655,2S,EE,HEPHY,Left,,,-2.924
42655,2S,WW,HEPHY,Left,,,-3.018
42656,2S,EE,HEPHY,Left,,,-2.679
42656,2S,WW,HEPHY,Left,,,-2.661
42656,2S,EE,HEPHY,Left,,,-2.762
42656,2S,WW,HEPHY,Left,,,-2.697
42656,2S,EE,HEPHY,Left,,,-2.797
42656,2S,WW,HEPHY,Left,,,-2.795
42656,2S,EE,HEPHY,Left,,,-2.975
42656,2S,WW,HEPHY,Left,,,-3.016
42656,2S,EE,HEPHY,Left,,,-2.824
42656,2S,WW,HEPHY,Left,,,-2.792
42656,2S,EE,HEPHY,Left,,,-2.817
42656,2S,WW,HEPHY,Left,,,-2.781
42656,2S,EE,HEPHY,Left,,,-2.931
42656,2S,WW,HEPHY,Left,,,-2.923
42656,2S,EE,HEPHY,Left,,,-2.923
42656,2S,WW,HEPHY,Left,,,-2.905
42657,2S,EE,Demokritos,Left,21.8,21.8,-3.197
42657,2S,WW,Demokritos,Left,22.4,22.4,-3.295
42657,2S,EE,Demokritos,Left,22.2,22.2,-3.272
42657,2S,WW,Demokritos,Left,22.7,22.7,-3.239
42657,2S,EE,Demokritos,Left,23.2,23.2,-3.405
42657,2S,WW,Demokritos,Left,23.5,23.5,-3.299
42657,2S,EE,Demokritos,Left,23.8,23.8,-3.32
42657,2S,WW,Demokritos,Left,24.1,24.1,-3.18
42657,2S,EE,Demokritos,Left,20.7,20.7,-3.087
42657,2S,WW,Demokritos,Left,22.3,22.3,-3.132
42657,2S,EE,Demokritos,Left,22.5,22.5,-3.266
42657,2S,WW,Demokritos,Left,22.9,22.9,-3.236
42657,2S,EE,Demokritos,Left,23.2,23.2,-3.364
42657,2S,WW,Demokritos,Left,23.7,23.7,-3.308
42658,2S,EE,Demokritos,Left,24.4,24.4,-2.87
42658,2S,WW,Demokritos,Left,24.6,24.6,-3.325
42658,2S,EE,Demokritos,Left,23.4,23.4,-2.855
42658,2S,WW,Demokritos,Left,24.0,24.0,-3.224
42658,2S,EE,Demokritos,Left,24.8,24.8,-3.063
42658,2S,WW,Demokritos,Left,20.8,20.8,-2.871
42658,2S,EE,Demokritos,Left,24.2,24.2,-2.947
42658,2S,WW,Demokritos,Left,24.4,24.4,-3.469
42658,2S,EE,Demokritos,Left,21.7,21.7,-3.677
42658,2S,WW,Demokritos,Left,22.3,22.3,-2.943
42658,2S,EE,Demokritos,Left,24.8,24.8,-3.133
42658,2S,WW,Demokritos,Left,25.1,25.1,-3.044
42658,2S,EE,Demokritos,Left,22.8,22.8,-2.926
42658,2S,WW,Demokritos,Left,23.1,23.1,-3.172
42659,2S,EE,Demokritos,Left,21.8,21.8,-2.985
42659,2S,WW,Demokritos,Left,22.2,22.2,-3.13
42659,2S,EE,Demokritos,Left,22.1,22.1,-3.003
42659,2S,WW,Demokritos,Left,22.1,22.1,-3.218
42659,2S,EE,Demokritos,Left,20.4,20.4,-3.251
42659,2S,WW,Demokritos,Left,21.3,21.3,-3.22
42659,2S,EE,Demokritos,Left,22.0,22.0,-2.921
42659,2S,WW,Demokritos,Left,22.4,22.4,-3.257
42659,2S,EE,Demokritos,Left,22.2,22.2,-3.039
42659,2S,WW,Demokritos,Left,22.2,22.2,-2.989
42659,2S,EE,Demokritos,Left,23.0,23.0,-2.962
42659,2S,WW,Demokritos,Left,23.1,23.1,-2.978
42659,2S,EE,Demokritos,Left,22.2,22.2,-3.364
42659,2S,WW,Demokritos,Left,22.1,22.1,-3.234
42901,2S,EE,Demokritos,Left,23.7,23.7,-3.118
42901,2S,WW,Demokritos,Left,24.1,24.1,-3.513
42901,2S,EE,Demokritos,Left,23.6,23.6,-3.109
42901,2S,WW,Demokritos,Left,24.1,24.1,-3.214
42901,2S,EE,Demokritos,Left,24.5,24.5,-3.222
42901,2S,WW,Demokritos,Left,21.0,21.0,-3.208
42901,2S,EE,Demokritos,Left,22.4,22.4,-3.233
42901,2S,WW,Demokritos,Left,22.9,22.9,-3.264
42901,2S,EE,Demokritos,Left,23.0,23.0,-3.177
42901,2S,WW,Demokritos,Left,23.4,23.4,-3.075
42901,2S,EE,Demokritos,Left,19.8,19.8,-3.196
42901,2S,WW,Demokritos,Left,21.3,21.3,-3.056
42901,2S,EE,Demokritos,Left,22.4,22.4,-3.135
42901,2S,WW,Demokritos,Left,23.2,23.2,-3.165
42902,2S,EE,Brown,Right,20.0,20.009,-3.324
42902,2S,WW,Brown,Right,20.0,20.01,-2.794
42902,2S,EE,Brown,Right,20.0,20.013,-3.118
42902,2S,WW,Brown,Right,20.0,20.033,-2.783
42902,2S,EE,Brown,Right,20.0,20.045,-3.1
42902,2S,WW,Brown,Right,20.0,20.044,-2.811
42902,2S,EE,Brown,Right,20.0,20.054,-2.945
42902,2S,WW,Brown,Right,20.0,20.031,-2.781
42902,2S,EE,Brown,Right,20.0,20.003,-2.951
42902,2S,WW,Brown,Right,20.0,20.006,-2.839
42902,2S,EE,Brown,Right,20.0,20.008,-2.9
42902,2S,WW,Brown,Right,20.0,20.021,-2.814
42902,2S,EE,Brown,Right,20.0,20.024,-3.277
42902,2S,WW,Brown,Right,20.0,20.028,-2.688
42902,2S,EE,Brown,Right,20.0,20.054,-3.528
42902,2S,WW,Brown,Right,20.0,20.031,-2.759
42903,2S,EE,Brown,Right,20.0,20.007,-2.232
42903,2S,WW,Brown,Right,20.0,20.004,-2.227
42903,2S,EE,Brown,Right,20.0,20.094,-2.257
42903,2S,WW,Brown,Right,20.0,20.022,-2.257
42903,2S,EE,Brown,Right,20.0,20.015,-2.382
42903,2S,WW,Brown,Right,20.0,20.017,-2.349
42903,2S,EE,Brown,Right,20.0,20.045,-2.344
42903,2S,WW,Brown,Right,20.0,20.173,-2.32
42903,2S,EE,Brown,Right,20.0,20.009,-2.428
42903,2S,WW,Brown,Right,20.0,20.027,-2.366
42903,2S,EE,Brown,Right,20.0,20.176,-2.192
42903,2S,WW,Brown,Right,20.0,20.017,-2.223
42903,2S,EE,Brown,Right,20.0,20.045,-2.226
42903,2S,WW,Brown,Right,20.0,20.048,-2.24
42903,2S,EE,Brown,Right,20.0,20.051,-2.198
42903,2S,WW,Brown,Right,20.0,20.05,-2.217
42649,PSS,WW,Perugia,Left,20.0,20.0,-2.948
42649,PSS,EE,Perugia,Left,20.0,20.0,-2.886
42649,PSS,WW,Perugia,Left,20.0,20.0,-3.09
42649,PSS,EE,Perugia,Left,20.0,20.0,-2.89
42649,PSS,WW,Perugia,Left,20.0,20.0,-3.066
42899,PSS,EE,Perugia,Left,20.0,20.0,-2.793
42899,PSS,WW,Perugia,Left,20.0,20.0,-2.817
42899,PSS,EE,Perugia,Left,20.0,20.0,-2.814
42899,PSS,WW,Perugia,Left,20.0,20.0,-2.839
42899,PSS,EE,Perugia,Left,20.0,20.0,-2.822
42899,PSS,WW,Perugia,Left,20.0,20.0,-2.743
42899,PSS,EE,Perugia,Left,20.0,20.0,-2.896
42899,PSS,WW,Perugia,Left,20.0,20.0,-2.869
42899,PSS,EE,Perugia,Left,20.0,20.0,-2.662
42899,PSS,WW,Perugia,Left,20.0,20.0,-2.715
42899,PSS,EE,Perugia,Left,20.0,20.0,-2.678
42899,PSS,WW,Perugia,Left,20.0,20.0,-2.687
42899,PSS,EE,Perugia,Left,20.0,20.0,-2.736
42899,PSS,WW,Perugia,Left,20.0,20.0,-2.659
42899,PSS,EE,Perugia,Left,20.0,20.0,-2.77
42899,PSS,WW,Perugia,Left,20.0,20.0,-2.771
42258,PSP,EE,Perugia,Left,20.0,20.0,-4.618
42258,PSP,WW,Perugia,Left,20.0,20.0,-3.949
42258,PSP,EE,Perugia,Left,20.0,20.0,-4.734
42258,PSP,WW,Perugia,Left,20.0,20.0,-4.03
42258,PSP,EE,Perugia,Left,20.0,20.0,-4.893
42258,PSP,EE,Perugia,Left,20.0,20.0,-4.893
42258,PSP,EE,Perugia,Left,20.0,20.0,-4.893
42258,PSP,WW,Perugia,Left,20.0,20.0,-4.176
42258,PSP,EE,Perugia,Left,20.0,20.0,-4.937
42258,PSP,WW,Perugia,Left,20.0,20.0,-4.195
42258,PSP,WW,Perugia,Left,20.0,20.0,-4.195
42258,PSP,EE,Perugia,Left,20.0,20.0,-4.373
42258,PSP,EE,Perugia,Left,20.0,20.0,-4.373
42258,PSP,WW,Perugia,Left,20.0,20.0,-3.944
42258,PSP,EE,Perugia,Left,20.0,20.0,-4.507
42258,PSP,EE,Perugia,Left,20.0,20.0,-4.507
42258,PSP,EE,Perugia,Left,20.0,20.0,-4.507
42258,PSP,EE,Perugia,Left,20.0,20.0,-4.507
42258,PSP,WW,Perugia,Left,20.0,20.0,-3.93
42258,PSP,WW,Perugia,Left,20.0,20.0,-3.93
42258,PSP,EE,Perugia,Left,20.0,20.0,-4.6
42258,PSP,EE,Perugia,Left,20.0,20.0,-4.6
42258,PSP,EE,Perugia,Left,20.0,20.0,-4.639
42258,PSP,WW,Perugia,Left,20.0,20.0,-3.92
42259,PSP,EE,Perugia,Left,20.0,20.0,-5.176
42259,PSP,EE,Perugia,Left,20.0,20.0,-5.176
42259,PSP,WW,Perugia,Left,20.0,20.0,-4.7
42259,PSP,EE,Perugia,Left,20.0,20.0,-5.248
42259,PSP,WW,Perugia,Left,20.0,20.0,-4.865
42259,PSP,EE,Perugia,Left,20.0,20.0,-5.262
42259,PSP,WW,Perugia,Left,20.0,20.0,-4.941
42259,PSP,EE,Perugia,Left,20.0,20.0,-5.229
42259,PSP,WW,Perugia,Left,20.0,20.0,-4.984
42259,PSP,EE,Perugia,Left,20.0,20.0,-5.206
42259,PSP,EE,Perugia,Left,20.0,20.0,-5.206
42259,PSP,EE,Perugia,Left,20.0,20.0,-5.206
42259,PSP,EE,Perugia,Left,20.0,20.0,-5.206
42259,PSP,EE,Perugia,Left,20.0,20.0,-5.206
42259,PSP,EE,Perugia,Left,20.0,20.0,-5.206
42259,PSP,WW,Perugia,Left,20.0,20.0,-4.574
42259,PSP,EE,Perugia,Right,20.0,20.0,-4.482
42259,PSP,EE,Perugia,Left,20.0,20.0,-4.482
42259,PSP,EE,Perugia,Right,20.0,20.0,-4.482
42259,PSP,WW,Perugia,Left,20.0,20.0,-4.538
42259,PSP,EE,Perugia,Left,20.0,20.0,-5.115
42259,PSP,WW,Perugia,Left,20.0,20.0,-4.626
42259,PSP,EE,Perugia,Left,20.0,20.0,-5.08
42259,PSP,WW,Perugia,Left,20.0,20.0,-4.535
42259,PSP,WW,Perugia,Left,20.0,20.0,-4.535
42660,PSP,EE,Perugia,Left,20.0,20.0,-4.778
42660,PSP,WW,Perugia,Left,20.0,20.0,-4.096
42660,PSP,EE,Perugia,Left,20.0,20.0,-4.888
42660,PSP,EE,Perugia,Left,20.0,20.0,-4.888
42660,PSP,WW,Perugia,Left,20.0,20.0,-4.098
42660,PSP,EE,Perugia,Left,20.0,20.0,-5.0
42660,PSP,WW,Perugia,Left,20.0,20.0,-4.236
42660,PSP,EE,Perugia,Left,20.0,20.0,-4.955
42660,PSP,WW,Perugia,Left,20.0,20.0,-4.229
42660,PSP,EE,Perugia,Left,20.0,20.0,-4.31
42660,PSP,WW,Perugia,Left,20.0,20.0,-3.858
42660,PSP,EE,Perugia,Left,20.0,20.0,-4.592
42660,PSP,EE,Perugia,Left,20.0,20.0,-4.592
42660,PSP,WW,Perugia,Left,20.0,20.0,-4.047
42660,PSP,EE,Perugia,Left,20.0,20.0,-4.629
42660,PSP,WW,Perugia,Left,20.0,20.0,-4.003
42660,PSP,WW,Perugia,Left,20.0,20.0,-4.003
42660,PSP,EE,Perugia,Left,20.0,20.0,-4.707
42660,PSP,WW,Perugia,Left,20.0,20.0,-3.908
42660,PSP,WW,Perugia,Left,20.0,20.0,-3.908
42660,PSP,WW,Perugia,Left,20.0,20.0,-3.908
42904,2S,EE,Brown,Right,20.0,20.017,-3.265
42904,2S,WW,Brown,Right,20.0,20.004,-2.919
42904,2S,EE,Brown,Right,20.0,20.016,-3.336
42904,2S,WW,Brown,Right,20.0,20.036,-2.989
42904,2S,EE,Brown,Right,20.0,20.013,-3.08
42904,2S,WW,Brown,Right,20.0,20.011,-3.014
42904,2S,EE,Brown,Right,20.0,20.062,-3.006
42904,2S,WW,Brown,Right,20.0,20.138,-2.984
42904,2S,EE,Brown,Right,20.0,20.007,-2.93
42904,2S,WW,Brown,Right,20.0,20.019,-2.995
42904,2S,EE,Brown,Right,20.0,20.004,-3.954
42904,2S,WW,Brown,Right,20.0,20.016,-2.812
42912,PSP,EE,Demokritos,Left,22.7,22.7,-5.358
42912,PSP,WW,Demokritos,Left,22.7,22.7,-5.269
42912,PSP,EE,Demokritos,Left,21.9,21.9,-5.444
42912,PSP,WW,Demokritos,Left,22.4,22.4,-4.993
42912,PSP,EE,Demokritos,Left,22.7,22.7,-5.523
42912,PSP,WW,Demokritos,Left,22.8,22.8,-5.232
42912,PSP,EE,Demokritos,Left,22.6,22.6,-5.732
42912,PSP,WW,Demokritos,Left,22.7,22.7,-5.274
42912,PSP,EE,Demokritos,Left,22.8,22.8,-5.664
42912,PSP,WW,Demokritos,Left,19.8,19.8,-4.853
42912,PSP,EE,Demokritos,Left,22.9,22.9,-5.789
42912,PSP,WW,Demokritos,Left,20.6,20.6,-4.74
42912,PSP,EE,Demokritos,Left,20.4,20.4,-5.962
42912,PSP,WW,Demokritos,Left,21.2,21.2,-4.708
42912,PSP,EE,Demokritos,Left,21.5,21.5,-5.595
42912,PSP,WW,Demokritos,Left,21.7,21.7,-4.852
42913,PSP,EE,Demokritos,Left,20.9,20.9,-5.043
42913,PSP,WW,Demokritos,Left,20.4,20.4,-4.353
42913,PSP,EE,Demokritos,Left,17.2,17.2,-5.03
42913,PSP,WW,Demokritos,Left,17.2,17.2,-4.529
42913,PSP,EE,Demokritos,Left,20.0,20.0,-5.633
42913,PSP,WW,Demokritos,Left,19.6,19.6,-4.514
42913,PSP,EE,Demokritos,Left,19.2,19.2,-5.772
42913,PSP,WW,Demokritos,Left,19.3,19.3,-4.537
