batch_number,Type,Orientation,AGGREGATED_COND_DATA_SET_ID,PART_ID,PART_NAME_LABEL,VFB_V,CACC_PFRD,NOX,TOX_NM,PART_NAME_LABEL.1,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
44678,2S,WW,2157841,271811,44678_010_2-S_HM_WW,-3.204,81.378,118858000000.0,705.796,44678_010_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX44678_010_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-19T08-54-22.json,HEPHY
44678,2S,EE,2160781,271816,44678_013_2-S_HM_EE,-3.073,82.523,116498900000.0,696.001,44678_013_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX44678_013_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-17T11-56-06.json,HEPHY
44678,2S,WW,2157861,271819,44678_013_2-S_HM_WW,-3.164,81.267,117495000000.0,706.765,44678_013_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX44678_013_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-17T10-31-12.json,HEPHY
44678,2S,EE,2163921,271838,44678_018_2-S_HM_EE,-3.131,82.396,118099300000.0,697.076,44678_018_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX44678_018_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-19T11-28-09.json,HEPHY
44678,2S,WW,2160301,271851,44678_018_2-S_HM_WW,-3.229,80.382,118158900000.0,714.546,44678_018_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX44678_018_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-19T10-37-25.json,HEPHY
44678,2S,EE,2163281,271874,44678_024_2-S_HM_EE,-3.106,82.45,117415300000.0,696.624,44678_024_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX44678_024_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-18T16-23-31.json,HEPHY
44678,2S,WW,2154761,271877,44678_024_2-S_HM_WW,-3.204,81.371,118862400000.0,705.856,44678_024_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX44678_024_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-18T15-16-09.json,HEPHY
44678,2S,EE,2162621,271936,44678_033_2-S_HM_EE,-3.018,83.208,115727200000.0,690.273,44678_033_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX44678_033_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-19T13-52-12.json,HEPHY
44678,2S,WW,2165261,271939,44678_033_2-S_HM_WW,-3.086,82.869,117373900000.0,693.101,44678_033_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX44678_033_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-19T13-01-35.json,HEPHY
44678,2S,EE,2161521,272012,44678_044_2-S_HM_EE,-3.001,82.561,114307100000.0,695.683,44678_044_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX44678_044_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-19T15-41-45.json,HEPHY
44678,2S,WW,2157661,272015,44678_044_2-S_HM_WW,-2.975,82.194,113008000000.0,698.791,44678_044_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX44678_044_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-19T14-44-11.json,HEPHY
44678,2S,EE,2155201,272038,44678_048_2-S_HM_EE,-3.067,83.414,117540800000.0,688.572,44678_048_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX44678_048_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-19T07-34-39.json,HEPHY
44678,2S,WW,2164961,272051,44678_048_2-S_HM_WW,-3.137,82.39,118275700000.0,697.132,44678_048_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX44678_048_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-19T07-18-06.json,HEPHY
45788,PSP,EE,2050661,272938,45788_004_PSP_HM_EE,-5.186,86.007,129000000000.0,668.128,45788_004_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,21.0,21.0,Demokritos_VPX45788_004_PSP_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
45788,PSP,WW,2045541,272953,45788_004_PSP_HM_WW,-4.669,85.19,108400000000.0,674.538,45788_004_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,21.3,21.3,Demokritos_VPX45788_004_PSP_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
45788,PSP,EE,2050881,272998,45788_009_PSP_HM_EE,-5.183,85.576,127600000000.0,671.493,45788_009_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,16.6,16.6,Demokritos_VPX45788_009_PSP_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
45788,PSP,WW,2051001,273013,45788_009_PSP_HM_WW,-4.812,85.037,113500000000.0,675.749,45788_009_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,18.2,18.2,Demokritos_VPX45788_009_PSP_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
45788,PSP,EE,2051141,273096,45788_017_PSP_HM_EE,-5.438,86.069,130800000000.0,667.645,45788_017_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,21.4,21.4,Demokritos_VPX45788_017_PSP_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
45788,PSP,WW,2051221,273111,45788_017_PSP_HM_WW,-4.938,84.873,117300000000.0,677.051,45788_017_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,21.5,21.5,Demokritos_VPX45788_017_PSP_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
44679,2S,EE,2203821,274090,44679_002_2-S_HM_EE,-2.326,82.62,93457810000.0,695.186,44679_002_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX44679_002_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-21T14-22-46.json,HEPHY
44679,2S,WW,2197441,274093,44679_002_2-S_HM_WW,-2.462,81.748,96648420000.0,702.6,44679_002_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX44679_002_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-21T13-13-56.json,HEPHY
44679,2S,EE,2197561,274116,44679_009_2-S_HM_EE,-2.395,82.684,95692100000.0,694.653,44679_009_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX44679_009_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-25T16-46-59.json,HEPHY
44679,2S,WW,2205441,274119,44679_009_2-S_HM_WW,-2.522,81.106,97734090000.0,708.165,44679_009_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX44679_009_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-25T15-46-12.json,HEPHY
44679,2S,EE,2207341,274152,44679_013_2-S_HM_EE,-2.325,82.274,93049400000.0,698.113,44679_013_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX44679_013_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-25T19-01-04.json,HEPHY
44679,2S,WW,2206201,274155,44679_013_2-S_HM_WW,-2.481,81.141,96507310000.0,707.86,44679_013_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX44679_013_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-25T17-55-42.json,HEPHY
44679,2S,EE,2202461,274210,44679_022_2-S_HM_EE,-2.261,82.989,91858980000.0,692.098,44679_022_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX44679_022_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-26T16-44-33.json,HEPHY
44679,2S,WW,2202241,274213,44679_022_2-S_HM_WW,-2.469,81.868,97010720000.0,701.574,44679_022_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX44679_022_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-26T15-55-27.json,HEPHY
44679,2S,EE,2199161,274258,44679_029_2-S_HM_EE,-2.267,82.707,91750760000.0,694.459,44679_029_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX44679_029_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-21T16-35-20.json,HEPHY
44679,2S,WW,2201001,274271,44679_029_2-S_HM_WW,-2.317,81.928,92406220000.0,701.057,44679_029_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX44679_029_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-21T15-28-56.json,HEPHY
44679,2S,EE,2205881,274272,44679_030_2-S_HM_EE,-2.222,82.852,90505520000.0,693.241,44679_030_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX44679_030_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-24T10-14-15.json,HEPHY
44679,2S,WW,2201521,274275,44679_030_2-S_HM_WW,-2.289,81.855,91471370000.0,701.684,44679_030_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX44679_030_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-24T09-08-16.json,HEPHY
45788,PSP,EE,2051721,274350,45788_021_PSP_HM_EE,-5.406,85.986,129800000000.0,668.291,45788_021_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,19.2,19.2,Demokritos_VPX45788_021_PSP_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
45788,PSP,WW,2051861,274355,45788_021_PSP_HM_WW,-4.95,84.949,119800000000.0,676.448,45788_021_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,19.9,19.9,Demokritos_VPX45788_021_PSP_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
45788,PSP,EE,2051981,274394,45788_025_PSP_HM_EE,-5.273,86.185,128500000000.0,666.748,45788_025_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,21.6,21.6,Demokritos_VPX45788_025_PSP_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
45788,PSP,WW,2052481,274399,45788_025_PSP_HM_WW,-5.132,84.752,123800000000.0,678.017,45788_025_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,21.7,21.7,Demokritos_VPX45788_025_PSP_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
45788,PSP,EE,2052381,274470,45788_031_PSP_HM_EE,-5.85,86.243,139600000000.0,666.295,45788_031_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,21.7,21.7,Demokritos_VPX45788_031_PSP_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
45788,PSP,WW,2052661,274475,45788_031_PSP_HM_WW,-4.546,85.901,108100000000.0,668.95,45788_031_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,21.7,21.7,Demokritos_VPX45788_031_PSP_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
45788,PSP,EE,2052941,274552,45788_038_PSP_HM_EE,-5.507,86.117,135000000000.0,667.273,45788_038_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,20.6,20.6,Demokritos_VPX45788_038_PSP_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
45788,PSP,WW,2052821,274557,45788_038_PSP_HM_WW,-4.671,85.807,110000000000.0,669.682,45788_038_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,19.7,19.7,Demokritos_VPX45788_038_PSP_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
45788,PSP,EE,2053281,274634,45788_045_PSP_HM_EE,-5.666,86.237,135700000000.0,666.348,45788_045_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,20.5,20.5,Demokritos_VPX45788_045_PSP_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
45788,PSP,WW,2053901,274639,45788_045_PSP_HM_WW,-4.683,86.219,110000000000.0,666.488,45788_045_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,20.9,20.9,Demokritos_VPX45788_045_PSP_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
45777,PSS,EE,2059693,275290,45777_001_PSS_HM_EE,-2.873,82.474,79590150000.0,696.748,45777_001_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 1,1.0,,,20.0,20.046,Test_HPK_VPB45777_001_PSS_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_03_16_2023_03_30_37_PM.txt,Brown
45777,PSS,WW,2058925,275295,45777_001_PSS_HM_WW,-2.868,83.918,80823570000.0,684.755,45777_001_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 2,0.5,,,20.0,20.019,Test_HPK_VPB45777_001_PSS_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_03_16_2023_01_32_22_PM.txt,Brown
45777,PSS,EE,2059813,275318,45777_004_PSS_HM_EE,-2.95,82.641,82141110000.0,695.343,45777_004_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 1,0.5,,,20.0,20.005,Test_HPK_VPB45777_004_PSS_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_03_15_2023_03_52_36_PM.txt,Brown
45777,PSS,WW,2059123,275333,45777_004_PSS_HM_WW,-2.932,83.694,82611480000.0,686.588,45777_004_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 2,0.5,,,20.0,20.008,Test_HPK_VPB45777_004_PSS_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_03_15_2023_05_00_11_PM.txt,Brown
45777,PSS,EE,2059780,275410,45777_011_PSS_HM_EE,-2.931,82.349,81261880000.0,697.802,45777_011_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 3,0.5,,,20.0,20.053,Test_HPK_VPB45777_011_PSS_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_03_16_2023_02_13_05_PM.txt,Brown
45777,PSS,WW,2058234,275415,45777_011_PSS_HM_WW,-2.953,83.334,82932550000.0,689.562,45777_011_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 4,0.5,,,20.0,20.058,Test_HPK_VPB45777_011_PSS_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_03_16_2023_02_53_46_PM.txt,Brown
45777,PSS,EE,2059453,275438,45777_014_PSS_HM_EE,-2.953,82.971,82562170000.0,692.578,45777_014_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 3,0.5,,,20.0,20.034,Test_HPK_VPB45777_014_PSS_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_03_15_2023_05_51_45_PM.txt,Brown
45777,PSS,WW,2059717,275453,45777_014_PSS_HM_WW,-2.974,83.558,83809270000.0,687.711,45777_014_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 4,0.2,,,20.0,20.051,Test_HPK_VPB45777_014_PSS_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run03_03_16_2023_12_05_50_PM.txt,Brown
45777,PSS,EE,2059285,275530,45777_022_PSS_HM_EE,-2.963,82.815,82729870000.0,693.883,45777_022_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 1,0.5,,,20.0,20.014,Test_HPK_VPB45777_022_PSS_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_03_17_2023_11_35_12_AM.txt,Brown
45777,PSS,WW,2059078,275535,45777_022_PSS_HM_WW,-2.973,83.662,83877500000.0,686.854,45777_022_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 2,0.5,,,20.0,20.014,Test_HPK_VPB45777_022_PSS_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_03_17_2023_12_15_54_PM.txt,Brown
45777,PSS,EE,2059441,275558,45777_025_PSS_HM_EE,-2.977,82.625,82969770000.0,695.471,45777_025_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 1,0.5,,,20.0,20.117,Test_HPK_VPB45777_025_PSS_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run02_03_17_2023_09_52_30_AM.txt,Brown
45777,PSS,WW,2059726,275573,45777_025_PSS_HM_WW,-2.982,83.529,84020990000.0,687.949,45777_025_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 2,0.5,,,20.0,20.026,Test_HPK_VPB45777_025_PSS_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_03_16_2023_04_53_42_PM.txt,Brown
45777,PSS,EE,2059672,275650,45777_032_PSS_HM_EE,-2.831,83.335,79112570000.0,689.546,45777_032_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 3,0.5,,,20.0,20.039,Test_HPK_VPB45777_032_PSS_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_03_17_2023_12_56_30_PM.txt,Brown
45777,PSS,WW,2058396,275655,45777_032_PSS_HM_WW,-2.892,84.024,81674710000.0,683.891,45777_032_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 4,0.5,,,20.0,20.049,Test_HPK_VPB45777_032_PSS_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_03_17_2023_01_37_04_PM.txt,Brown
45777,PSS,EE,2058399,275678,45777_035_PSS_HM_EE,-2.841,83.217,79324060000.0,690.524,45777_035_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 3,0.5,,,20.0,20.056,Test_HPK_VPB45777_035_PSS_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_03_16_2023_05_45_26_PM.txt,Brown
45777,PSS,WW,2058865,275693,45777_035_PSS_HM_WW,-2.887,84.07,81584780000.0,683.523,45777_035_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 4,0.5,,,20.0,20.249,Test_HPK_VPB45777_035_PSS_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run03_03_17_2023_11_05_01_AM.txt,Brown
44679,2S,EE,2204781,275978,44679_044_2-S_HM_EE,-2.344,82.914,94352800000.0,692.721,44679_044_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX44679_044_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-24T12-41-56.json,HEPHY
44679,2S,WW,2199561,275991,44679_044_2-S_HM_WW,-2.471,83.33,98793110000.0,689.262,44679_044_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX44679_044_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-24T11-35-45.json,HEPHY
44679,2S,EE,2201981,275992,44679_045_2-S_HM_EE,-2.302,83.09,93257080000.0,691.257,44679_045_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX44679_045_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-28T14-20-47.json,HEPHY
44679,2S,WW,2198501,275995,44679_045_2-S_HM_WW,-2.424,82.754,96652450000.0,694.059,44679_045_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX44679_045_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-04-26T17-41-18.json,HEPHY
44680,2S,EE,2264901,276050,44680_004_2-S_HM_EE,-2.817,83.355,109663000000.0,689.059,44680_004_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX44680_004_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-05-02T18-02-55.json,HEPHY
44680,2S,WW,2257141,276053,44680_004_2-S_HM_WW,-2.912,82.652,111669300000.0,694.917,44680_004_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX44680_004_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-05-02T16-57-10.json,HEPHY
44680,2S,EE,2263021,276058,44680_006_2-S_HM_EE,-2.868,83.25,111113100000.0,689.924,44680_006_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX44680_006_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-05-08T13-18-47.json,HEPHY
44680,2S,WW,2264161,276071,44680_006_2-S_HM_WW,-2.929,82.507,112004100000.0,696.141,44680_006_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX44680_006_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-05-08T12-24-34.json,HEPHY
44680,2S,EE,2257361,276134,44680_017_2-S_HM_EE,-2.952,82.468,112676900000.0,696.465,44680_017_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX44680_017_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-05-08T15-19-23.json,HEPHY
44680,2S,WW,2256901,276137,44680_017_2-S_HM_WW,-2.925,82.793,112259800000.0,693.732,44680_017_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX44680_017_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-05-08T14-31-21.json,HEPHY
44680,2S,EE,2263081,276174,44680_023_2-S_HM_EE,-2.959,83.838,114744700000.0,685.092,44680_023_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX44680_023_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-05-09T10-34-51.json,HEPHY
44680,2S,WW,2258941,276177,44680_023_2-S_HM_WW,-2.994,82.956,114627500000.0,692.371,44680_023_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX44680_023_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-05-09T09-44-39.json,HEPHY
44680,2S,EE,2265501,276218,44680_030_2-S_HM_EE,-2.954,83.159,113663000000.0,690.683,44680_030_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX44680_030_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2023-05-02T20-25-45.json,HEPHY
