batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,NOX
46811,PSP,EE,Brown,Right,20.0,20.003,149996100000.0
46811,PSP,WW,Brown,Right,20.0,20.007,157206800000.0
46811,PSP,EE,Brown,Right,20.0,20.016,150372800000.0
46811,PSP,WW,Brown,Right,20.0,20.007,158630900000.0
46811,PSP,EE,Brown,Right,20.0,20.082,150468000000.0
46811,PSP,WW,Brown,Right,20.0,20.1,157372300000.0
46811,PSP,EE,Brown,Right,20.0,20.075,133418800000.0
46811,PSP,WW,Brown,Right,20.0,20.087,156474500000.0
46811,PSP,EE,Brown,Right,20.0,20.144,136368600000.0
46811,PSP,WW,Brown,Right,20.0,20.161,158922000000.0
47350,2S,EE,HEPHY,Left,,,109300500000.0
47350,2S,WW,HEPHY,Left,,,106300500000.0
47345,PSS,EE,Brown,Right,20.0,20.005,78890460000.0
47345,PSS,WW,Brown,Right,20.0,20.004,79779700000.0
47345,PSS,EE,Brown,Right,20.0,20.112,79142710000.0
47345,PSS,WW,Brown,Right,20.0,20.003,80006250000.0
47346,PSS,EE,Brown,Right,20.0,20.007,82367130000.0
47346,PSS,WW,Brown,Right,20.0,20.003,84501670000.0
47346,PSS,EE,Brown,Right,20.0,20.004,81731500000.0
47346,PSS,WW,Brown,Right,20.0,20.001,83584350000.0
47346,PSS,EE,Brown,Right,20.0,20.007,82735370000.0
47346,PSS,WW,Brown,Right,20.0,20.004,84469820000.0
47346,PSS,EE,Brown,Right,20.0,20.004,83073650000.0
47346,PSS,WW,Brown,Right,20.0,20.003,84090070000.0
47346,PSS,EE,Brown,Right,20.0,20.021,82906330000.0
47346,PSS,WW,Brown,Right,20.0,20.001,84738390000.0
47346,PSS,EE,Brown,Right,20.0,20.004,84216390000.0
47346,PSS,WW,Brown,Right,20.0,20.009,85649420000.0
47346,PSS,EE,Brown,Right,20.0,20.008,79158230000.0
47346,PSS,WW,Brown,Right,20.0,20.003,81049750000.0
47346,PSS,EE,Brown,Right,20.0,20.007,79739640000.0
47346,PSS,WW,Brown,Right,20.0,20.004,81890540000.0
47347,PSS,EE,Brown,Right,20.0,20.005,80310600000.0
47347,PSS,WW,Brown,Right,20.0,20.003,78018510000.0
47347,PSS,EE,Brown,Right,20.0,20.006,79395200000.0
47347,PSS,WW,Brown,Right,20.0,20.005,78662860000.0
47347,PSS,EE,Brown,Right,20.0,20.004,80613790000.0
47347,PSS,WW,Brown,Right,20.0,20.005,79796010000.0
47347,PSS,EE,Brown,Right,20.0,20.007,79700000000.0
47347,PSS,WW,Brown,Right,20.0,20.011,80834670000.0
47347,PSS,EE,Brown,Right,20.0,20.009,81472190000.0
47347,PSS,WW,Brown,Right,20.0,20.005,81356730000.0
47347,PSS,EE,Brown,Right,20.0,20.006,80685460000.0
47347,PSS,WW,Brown,Right,20.0,20.005,75809360000.0
47347,PSS,EE,Brown,Right,20.0,20.009,80159870000.0
47347,PSS,WW,Brown,Right,20.0,20.006,77179140000.0
47347,PSS,EE,Brown,Right,20.0,20.01,79469050000.0
47347,PSS,WW,Brown,Right,20.0,20.009,76362250000.0
47350,2S,EE,HEPHY,Left,,,108703900000.0
47350,2S,WW,HEPHY,Left,,,105912800000.0
47350,2S,EE,HEPHY,Left,,,108334200000.0
47350,2S,WW,HEPHY,Left,,,107401100000.0
47350,2S,EE,HEPHY,Left,,,108865600000.0
47350,2S,WW,HEPHY,Left,,,107993300000.0
47350,2S,EE,HEPHY,Left,,,111094100000.0
47350,2S,WW,HEPHY,Left,,,109514900000.0
47350,2S,EE,HEPHY,Left,,,105104600000.0
47350,2S,WW,HEPHY,Left,,,102225000000.0
47350,2S,EE,HEPHY,Left,,,107611300000.0
47350,2S,WW,HEPHY,Left,,,104021300000.0
47350,2S,EE,HEPHY,Left,,,106950800000.0
47350,2S,WW,HEPHY,Left,,,105447600000.0
47351,2S,EE,HEPHY,Left,,,117610200000.0
47351,2S,WW,HEPHY,Left,,,118346500000.0
47351,2S,WW,HEPHY,Left,,,117005000000.0
47351,2S,EE,HEPHY,Left,,,116947400000.0
47351,2S,WW,HEPHY,Left,,,117162200000.0
47351,2S,EE,HEPHY,Left,,,118189200000.0
47351,2S,WW,HEPHY,Left,,,118230000000.0
47351,2S,EE,HEPHY,Left,,,117616900000.0
47351,2S,WW,HEPHY,Left,,,118268300000.0
47351,2S,EE,HEPHY,Left,,,112453000000.0
47351,2S,WW,HEPHY,Left,,,112823500000.0
47351,2S,EE,HEPHY,Left,,,112944800000.0
47351,2S,WW,HEPHY,Left,,,113820600000.0
47351,2S,EE,HEPHY,Left,,,113406300000.0
47351,2S,WW,HEPHY,Left,,,113619300000.0
47352,2S,EE,HEPHY,Left,,,118177500000.0
47352,2S,WW,HEPHY,Left,,,116912000000.0
47352,2S,EE,HEPHY,Left,,,118293100000.0
47352,2S,WW,HEPHY,Left,,,117076500000.0
47352,2S,EE,HEPHY,Left,,,118573000000.0
47352,2S,WW,HEPHY,Left,,,117782100000.0
47352,2S,WW,HEPHY,Left,,,117838800000.0
47352,2S,EE,HEPHY,Left,,,115206700000.0
47352,2S,WW,HEPHY,Left,,,112663500000.0
47352,2S,EE,HEPHY,Left,,,115892400000.0
47352,2S,WW,HEPHY,Left,,,113629900000.0
47352,2S,EE,HEPHY,Left,,,116572000000.0
47352,2S,WW,HEPHY,Left,,,115087400000.0
47352,2S,EE,HEPHY,Left,,,118968400000.0
47352,2S,WW,HEPHY,Left,,,116440400000.0
47353,2S,EE,HEPHY,Left,,,110918700000.0
47353,2S,WW,HEPHY,Left,,,107586400000.0
47353,2S,EE,HEPHY,Left,,,111246200000.0
47353,2S,WW,HEPHY,Left,,,108022200000.0
47353,2S,EE,HEPHY,Left,,,112361900000.0
47353,2S,WW,HEPHY,Left,,,109204000000.0
47353,2S,EE,HEPHY,Left,,,112738900000.0
47353,2S,WW,HEPHY,Left,,,111230100000.0
47353,2S,EE,HEPHY,Left,,,108477700000.0
47353,2S,WW,HEPHY,Left,,,105117900000.0
47353,2S,EE,HEPHY,Left,,,108594600000.0
47353,2S,WW,HEPHY,Left,,,105439100000.0
47353,2S,EE,HEPHY,Left,,,108852400000.0
47353,2S,WW,HEPHY,Left,,,105608700000.0
47353,2S,EE,HEPHY,Left,,,111159400000.0
47353,2S,WW,HEPHY,Left,,,107637500000.0
47354,2S,EE,HEPHY,Left,,,108272900000.0
47354,2S,WW,HEPHY,Left,,,106599200000.0
47354,2S,EE,HEPHY,Left,,,110689300000.0
47354,2S,WW,HEPHY,Left,,,109147400000.0
47354,2S,EE,HEPHY,Left,,,109349200000.0
47354,2S,WW,HEPHY,Left,,,109176000000.0
47354,2S,EE,HEPHY,Left,,,110605300000.0
47354,2S,WW,HEPHY,Left,,,109123300000.0
47354,2S,EE,HEPHY,Left,,,104612700000.0
47354,2S,WW,HEPHY,Left,,,103727800000.0
47354,2S,EE,HEPHY,Left,,,106389300000.0
47354,2S,WW,HEPHY,Left,,,104290500000.0
47354,2S,EE,HEPHY,Left,,,109547900000.0
47354,2S,WW,HEPHY,Left,,,107864600000.0
47354,2S,EE,HEPHY,Left,,,109134800000.0
47354,2S,WW,HEPHY,Left,,,107335400000.0
47355,2S,EE,HEPHY,Left,,,116657900000.0
47355,2S,WW,HEPHY,Left,,,114334400000.0
47355,2S,EE,HEPHY,Left,,,116696000000.0
47355,2S,WW,HEPHY,Left,,,114441600000.0
47355,2S,EE,HEPHY,Left,,,117791800000.0
47355,2S,WW,HEPHY,Left,,,114151200000.0
47355,2S,EE,HEPHY,Left,,,118562900000.0
47355,2S,WW,HEPHY,Left,,,115232700000.0
47355,2S,EE,HEPHY,Left,,,112358200000.0
47355,2S,WW,HEPHY,Left,,,110003300000.0
47355,2S,EE,HEPHY,Left,,,114699200000.0
47355,2S,WW,HEPHY,Left,,,112924500000.0
47355,2S,EE,HEPHY,Left,,,114443100000.0
47355,2S,WW,HEPHY,Left,,,112209100000.0
47355,2S,EE,HEPHY,Left,,,114432200000.0
47355,2S,WW,HEPHY,Left,,,111575200000.0
47356,2S,EE,Demokritos,Left,25.2,25.2,57230000000.0
47356,2S,WW,Demokritos,Left,26.0,26.0,59980000000.0
47356,2S,EE,Demokritos,Left,24.7,24.7,59310000000.0
47356,2S,WW,Demokritos,Left,24.2,24.2,61220000000.0
47356,2S,EE,Demokritos,Left,27.1,27.1,60590000000.0
47356,2S,WW,Demokritos,Left,27.4,27.4,60260000000.0
47356,2S,EE,Demokritos,Left,23.8,23.8,58680000000.0
47356,2S,WW,Demokritos,Left,26.2,26.2,54130000000.0
47356,2S,EE,Demokritos,Left,26.9,26.9,64250000000.0
47356,2S,WW,Demokritos,Left,26.3,26.3,56240000000.0
47356,2S,EE,Demokritos,Left,25.2,25.2,59900000000.0
47356,2S,WW,Demokritos,Left,24.5,24.5,61780000000.0
47357,2S,EE,Demokritos,Left,23.6,23.6,62850000000.0
47357,2S,WW,Demokritos,Left,23.6,23.6,63210000000.0
47357,2S,EE,Demokritos,Left,22.7,22.7,65270000000.0
47357,2S,WW,Demokritos,Left,22.8,22.8,63970000000.0
47357,2S,EE,Demokritos,Left,26.8,26.8,63140000000.0
47357,2S,WW,Demokritos,Left,25.8,25.8,63450000000.0
47357,2S,EE,Demokritos,Left,22.7,22.7,60340000000.0
47357,2S,WW,Demokritos,Left,29.3,29.3,59440000000.0
47357,2S,EE,Demokritos,Left,24.5,24.5,63620000000.0
47357,2S,WW,Demokritos,Left,23.6,23.6,58690000000.0
47357,2S,EE,Demokritos,Left,22.9,22.9,60140000000.0
47357,2S,WW,Demokritos,Left,22.8,22.8,61850000000.0
47358,2S,EE,Demokritos,Left,24.7,24.7,28210000000.0
47358,2S,WW,Demokritos,Left,24.1,24.1,35710000000.0
47358,2S,EE,Demokritos,Left,24.1,24.1,29660000000.0
47358,2S,WW,Demokritos,Left,23.8,23.8,38820000000.0
47358,2S,EE,Demokritos,Left,23.6,23.6,34780000000.0
47358,2S,WW,Demokritos,Left,23.5,23.5,38480000000.0
47358,2S,EE,Demokritos,Left,24.0,24.0,37130000000.0
47358,2S,WW,Demokritos,Left,23.8,23.8,42500000000.0
47358,2S,EE,Demokritos,Left,23.7,23.7,31020000000.0
47358,2S,WW,Demokritos,Left,23.6,23.6,34670000000.0
47358,2S,EE,Demokritos,Left,26.2,26.2,35510000000.0
47358,2S,WW,Demokritos,Left,25.4,25.4,35010000000.0
47359,2S,EE,Demokritos,Left,28.8,28.8,55820000000.0
47359,2S,WW,Demokritos,Left,27.6,27.6,54330000000.0
47359,2S,EE,Demokritos,Left,26.6,26.6,57590000000.0
47359,2S,WW,Demokritos,Left,26.0,26.0,53200000000.0
47359,2S,EE,Demokritos,Left,24.9,24.9,57060000000.0
47359,2S,WW,Demokritos,Left,24.3,24.3,53900000000.0
47359,2S,EE,Demokritos,Left,23.7,23.7,53230000000.0
47359,2S,WW,Demokritos,Left,19.4,19.4,55690000000.0
47359,2S,EE,Demokritos,Left,20.4,20.4,51350000000.0
47359,2S,WW,Demokritos,Left,21.0,21.0,51530000000.0
47359,2S,EE,Demokritos,Left,21.4,21.4,53660000000.0
47359,2S,WW,Demokritos,Left,21.6,21.6,52190000000.0
47360,2S,EE,Demokritos,Left,27.8,27.8,54870000000.0
47360,2S,WW,Demokritos,Left,26.2,26.2,75970000000.0
47360,2S,EE,Demokritos,Left,24.9,24.9,66880000000.0
47360,2S,WW,Demokritos,Left,24.7,24.7,73840000000.0
47360,2S,EE,Demokritos,Left,22.7,22.7,59280000000.0
47360,2S,WW,Demokritos,Left,25.7,25.7,81080000000.0
47360,2S,EE,Demokritos,Left,23.6,23.6,63070000000.0
47360,2S,WW,Demokritos,Left,23.0,23.0,75940000000.0
47360,2S,EE,Demokritos,Left,24.5,24.5,63640000000.0
47360,2S,WW,Demokritos,Left,23.3,23.3,73090000000.0
47360,2S,EE,Demokritos,Left,22.9,22.9,65360000000.0
47360,2S,WW,Demokritos,Left,22.7,22.7,74800000000.0
47361,2S,EE,Perugia,Left,20.0,20.0,66871362966.384
47361,2S,WW,Perugia,Left,20.0,20.0,65573806894.828
47361,2S,EE,Perugia,Left,20.0,20.0,66169670010.918
47361,2S,WW,Perugia,Left,20.0,20.0,65300658609.765
47361,2S,EE,Perugia,Left,20.0,20.0,68672631312.896
47361,2S,WW,Perugia,Left,20.0,20.0,68286305254.661
47361,2S,EE,Perugia,Left,20.0,20.0,69829317433.492
47361,2S,WW,Perugia,Left,20.0,20.0,69512629359.326
47361,2S,EE,Perugia,Left,20.0,20.0,70579223881.182
47361,2S,WW,Perugia,Left,20.0,20.0,72566999133.722
47361,2S,EE,Perugia,Left,20.0,20.0,62114030258.283
47361,2S,WW,Perugia,Left,20.0,20.0,61954995524.569
47361,2S,EE,Perugia,Left,20.0,20.0,63762979955.423
47361,2S,WW,Perugia,Left,20.0,20.0,63091291915.392
47361,2S,EE,Perugia,Left,20.0,20.0,64242576905.513
47361,2S,WW,Perugia,Left,20.0,20.0,63657226638.386
47362,2S,EE,Perugia,Left,20.0,20.0,76736768803.733
47362,2S,WW,Perugia,Left,20.0,20.0,77073969662.344
47362,2S,EE,Perugia,Left,20.0,20.0,76146231488.627
47362,2S,WW,Perugia,Left,20.0,20.0,79235445417.403
47362,2S,EE,Perugia,Left,20.0,20.0,70412067992.949
47362,2S,WW,Perugia,Left,20.0,20.0,73586385820.681
47362,2S,EE,Perugia,Left,20.0,20.0,70164295621.999
47362,2S,WW,Perugia,Left,20.0,20.0,71729535754.725
47362,2S,EE,Perugia,Left,20.0,20.0,73253506463.624
47362,2S,WW,Perugia,Left,20.0,20.0,76496976985.006
47362,2S,EE,Perugia,Left,20.0,20.0,73862146203.28
47362,2S,WW,Perugia,Left,20.0,20.0,77004888558.342
47362,2S,EE,Perugia,Left,20.0,20.0,74899444023.947
47362,2S,WW,Perugia,Left,20.0,20.0,78299816008.788
47362,2S,EE,Perugia,Left,20.0,20.0,76893036737.25
47362,2S,WW,Perugia,Left,20.0,20.0,80380325971.659
47363,2S,EE,Perugia,Left,20.0,20.0,68933972437.404
47363,2S,WW,Perugia,Left,20.0,20.0,69329736892.192
47363,2S,EE,Perugia,Left,20.0,20.0,69906551133.69
47363,2S,WW,Perugia,Left,20.0,20.0,71140369194.777
47363,2S,EE,Perugia,Left,20.0,20.0,72852693710.111
47363,2S,WW,Perugia,Left,20.0,20.0,74190911689.395
47363,2S,EE,Perugia,Left,20.0,20.0,70029456662.886
47363,2S,WW,Perugia,Left,20.0,20.0,72528485605.66
47363,2S,EE,Perugia,Left,20.0,20.0,67237013802.754
47363,2S,WW,Perugia,Left,20.0,20.0,67824183332.219
47363,2S,EE,Perugia,Left,20.0,20.0,65556362858.728
47363,2S,WW,Perugia,Left,20.0,20.0,65735046379.664
47363,2S,EE,Perugia,Left,20.0,20.0,64502583506.69
47363,2S,WW,Perugia,Left,20.0,20.0,65274325922.595
47363,2S,EE,Perugia,Left,20.0,20.0,65358356531.981
47363,2S,WW,Perugia,Left,20.0,20.0,66011346822.421
47364,2S,EE,Perugia,Left,20.0,20.0,79493050027.379
47364,2S,WW,Perugia,Left,20.0,20.0,76671507391.045
47364,2S,EE,Perugia,Left,20.0,20.0,78500306471.967
47364,2S,WW,Perugia,Left,20.0,20.0,77345615772.634
47364,2S,EE,Perugia,Left,20.0,20.0,80830665640.817
47364,2S,WW,Perugia,Left,20.0,20.0,78894180033.506
47364,2S,EE,Perugia,Left,20.0,20.0,80168311821.929
47364,2S,WW,Perugia,Left,20.0,20.0,79982615970.167
47364,2S,EE,Perugia,Left,20.0,20.0,76258810440.738
47364,2S,WW,Perugia,Left,20.0,20.0,73735027110.289
47364,2S,EE,Perugia,Left,20.0,20.0,76599075152.514
47364,2S,WW,Perugia,Left,20.0,20.0,73664522975.87
47364,2S,EE,Perugia,Left,20.0,20.0,77530905887.201
47364,2S,WW,Perugia,Left,20.0,20.0,75526182455.813
47364,2S,EE,Perugia,Left,20.0,20.0,78485281667.101
47364,2S,WW,Perugia,Left,20.0,20.0,76931578826.149
46812,PSP,EE,HEPHY,Left,,,187919300000.0
46812,PSP,WW,HEPHY,Left,,,167341100000.0
46812,PSP,EE,HEPHY,Left,,,190918500000.0
46812,PSP,WW,HEPHY,Left,,,165235200000.0
46812,PSP,EE,HEPHY,Left,,,190505800000.0
46812,PSP,WW,HEPHY,Left,,,170154400000.0
46812,PSP,EE,HEPHY,Left,,,190763100000.0
46812,PSP,WW,HEPHY,Left,,,154690700000.0
46812,PSP,EE,HEPHY,Left,,,187312900000.0
46812,PSP,WW,HEPHY,Left,,,158782600000.0
46812,PSP,EE,HEPHY,Left,,,192933900000.0
46812,PSP,WW,HEPHY,Left,,,159691000000.0
46812,PSP,EE,HEPHY,Left,,,189930700000.0
46812,PSP,WW,HEPHY,Left,,,163567900000.0
46812,PSP,EE,HEPHY,Left,,,190910900000.0
46812,PSP,WW,HEPHY,Left,,,172798400000.0
46813,PSP,EE,HEPHY,Left,,,179769800000.0
46813,PSP,EE,HEPHY,Left,,,183106200000.0
46813,PSP,WW,HEPHY,Left,,,162321300000.0
46813,PSP,EE,HEPHY,Left,,,184997900000.0
46813,PSP,EE,HEPHY,Left,,,186394900000.0
46813,PSP,WW,HEPHY,Left,,,162420700000.0
46813,PSP,EE,HEPHY,Left,,,175853400000.0
46813,PSP,WW,HEPHY,Left,,,165682400000.0
46813,PSP,EE,HEPHY,Left,,,175022400000.0
46813,PSP,WW,HEPHY,Left,,,166239300000.0
46813,PSP,EE,HEPHY,Left,,,179963100000.0
46813,PSP,WW,HEPHY,Left,,,166667400000.0
46813,PSP,EE,HEPHY,Left,,,180310700000.0
47348,PSS,EE,Demokritos,Left,22.4,22.4,52780000000.0
47348,PSS,WW,Demokritos,Left,22.1,22.1,52650000000.0
47348,PSS,EE,Demokritos,Left,22.6,22.6,54030000000.0
47348,PSS,WW,Demokritos,Left,22.2,22.2,53110000000.0
47348,PSS,EE,Demokritos,Left,21.9,21.9,59330000000.0
47348,PSS,WW,Demokritos,Left,21.7,21.7,56370000000.0
47348,PSS,EE,Demokritos,Left,21.8,21.8,57910000000.0
47348,PSS,WW,Demokritos,Left,21.5,21.5,56170000000.0
47348,PSS,EE,Demokritos,Left,21.5,21.5,59480000000.0
47348,PSS,WW,Demokritos,Left,22.9,22.9,61760000000.0
47348,PSS,EE,Demokritos,Left,21.2,21.2,49440000000.0
47348,PSS,WW,Demokritos,Left,21.1,21.1,57280000000.0
47348,PSS,EE,Demokritos,Left,22.6,22.6,53220000000.0
47348,PSS,WW,Demokritos,Left,22.2,22.2,49660000000.0
47348,PSS,EE,Demokritos,Left,23.4,23.4,57270000000.0
47348,PSS,WW,Demokritos,Left,23.2,23.2,54290000000.0
47349,PSS,EE,Demokritos,Left,21.9,21.9,60410000000.0
47349,PSS,WW,Demokritos,Left,22.0,22.0,64040000000.0
47349,PSS,EE,Demokritos,Left,22.3,22.3,59040000000.0
47349,PSS,WW,Demokritos,Left,22.0,22.0,60150000000.0
47349,PSS,EE,Demokritos,Left,21.7,21.7,61720000000.0
47349,PSS,WW,Demokritos,Left,21.4,21.4,61270000000.0
47349,PSS,EE,Demokritos,Left,21.4,21.4,61270000000.0
47349,PSS,WW,Demokritos,Left,22.7,22.7,61290000000.0
47349,PSS,EE,Demokritos,Left,21.9,21.9,58380000000.0
47349,PSS,WW,Demokritos,Left,21.7,21.7,55600000000.0
47349,PSS,EE,Demokritos,Left,21.2,21.2,59800000000.0
47349,PSS,WW,Demokritos,Left,21.0,21.0,55930000000.0
47349,PSS,EE,Demokritos,Left,21.2,21.2,57490000000.0
47349,PSS,WW,Demokritos,Left,21.0,21.0,56650000000.0
47349,PSS,EE,Demokritos,Left,20.8,20.8,55580000000.0
47349,PSS,WW,Demokritos,Left,22.5,22.5,53860000000.0
48205,PSS,EE,Perugia,Left,20.0,20.0,78562816955.34
48205,PSS,WW,Perugia,Left,20.0,20.0,75880013085.32
48205,PSS,EE,Perugia,Left,20.0,20.0,76457953911.946
48205,PSS,WW,Perugia,Left,20.0,20.0,77129107139.602
48205,PSS,EE,Perugia,Left,20.0,20.0,81011284419.204
48205,PSS,WW,Perugia,Left,20.0,20.0,77782352050.622
48205,PSS,EE,Perugia,Left,20.0,20.0,78577771385.912
48205,PSS,WW,Perugia,Left,20.0,20.0,79048868260.867
48205,PSS,EE,Perugia,Left,20.0,20.0,69513130580.645
48205,PSS,WW,Perugia,Left,20.0,20.0,71669787652.761
48205,PSS,EE,Perugia,Left,20.0,20.0,70493458127.764
48205,PSS,WW,Perugia,Left,20.0,20.0,72697608811.952
48205,PSS,EE,Perugia,Left,20.0,20.0,73497616047.815
48205,PSS,WW,Perugia,Left,20.0,20.0,74655904666.22
48205,PSS,EE,Perugia,Left,20.0,20.0,75738356405.944
48205,PSS,EE,Perugia,Left,20.0,20.0,76255462325.839
48206,PSS,EE,Perugia,Left,20.0,20.0,74900849765.568
48206,PSS,WW,Perugia,Left,20.0,20.0,74238298702.849
48206,PSS,EE,Perugia,Left,20.0,20.0,77857879839.072
48206,PSS,WW,Perugia,Left,20.0,20.0,76084858281.004
48206,PSS,EE,Perugia,Left,20.0,20.0,79475228199.742
48206,PSS,WW,Perugia,Left,20.0,20.0,76783121917.866
48206,PSS,EE,Perugia,Left,20.0,20.0,80364807387.647
48206,PSS,WW,Perugia,Left,20.0,20.0,76774431275.85
48206,PSS,EE,Perugia,Left,20.0,20.0,80679052594.929
48206,PSS,WW,Perugia,Left,20.0,20.0,76784010195.926
48206,PSS,EE,Perugia,Left,20.0,20.0,68686571882.497
48206,PSS,WW,Perugia,Left,20.0,20.0,67615287092.685
48206,PSS,EE,Perugia,Left,20.0,20.0,71808157967.765
48206,PSS,WW,Perugia,Left,20.0,20.0,72681981243.625
48206,PSS,EE,Perugia,Left,20.0,20.0,75875180009.424
48206,PSS,WW,Perugia,Left,20.0,20.0,74685632953.4
47365,2S,EE,Brown,Right,20.0,20.088,78147530000.0
47365,2S,WW,Brown,Right,20.0,20.137,80315970000.0
47365,2S,EE,Brown,Right,20.0,20.076,80266850000.0
47365,2S,WW,Brown,Right,20.0,20.096,81559430000.0
47365,2S,EE,Brown,Right,20.0,20.175,82209360000.0
47365,2S,WW,Brown,Right,20.0,20.192,82902510000.0
47365,2S,EE,Brown,Right,20.0,20.13,83152610000.0
47365,2S,WW,Brown,Right,20.0,20.148,83860270000.0
47365,2S,EE,Brown,Right,20.0,20.073,75746970000.0
47365,2S,WW,Brown,Right,20.0,20.105,77608640000.0
47365,2S,EE,Brown,Right,20.0,20.139,76864580000.0
47365,2S,WW,Brown,Right,20.0,20.186,78277640000.0
47365,2S,EE,Brown,Right,20.0,20.137,77817440000.0
47365,2S,WW,Brown,Right,20.0,20.144,79999080000.0
47365,2S,EE,Brown,Right,20.0,20.219,78563510000.0
47365,2S,WW,Brown,Right,20.0,20.222,80476350000.0
47366,2S,EE,Brown,Right,20.0,20.107,70734380000.0
47366,2S,WW,Brown,Right,20.0,20.128,74098930000.0
47366,2S,EE,Brown,Right,20.0,20.085,72189980000.0
47366,2S,WW,Brown,Right,20.0,20.099,75000700000.0
47366,2S,EE,Brown,Right,20.0,20.114,73528140000.0
47366,2S,WW,Brown,Right,20.0,20.132,77810300000.0
47366,2S,EE,Brown,Right,20.0,20.133,74013570000.0
47366,2S,WW,Brown,Right,20.0,20.137,78148410000.0
47366,2S,EE,Brown,Right,20.0,20.106,74830740000.0
47366,2S,WW,Brown,Right,20.0,20.124,78020650000.0
47366,2S,EE,Brown,Right,20.0,20.118,70406360000.0
47366,2S,WW,Brown,Right,20.0,20.137,72097130000.0
47366,2S,EE,Brown,Right,20.0,20.159,70313070000.0
47366,2S,WW,Brown,Right,20.0,20.163,72945650000.0
47366,2S,EE,Brown,Right,20.0,20.166,70053050000.0
47366,2S,WW,Brown,Right,20.0,20.166,73137160000.0
47367,2S,EE,Perugia,Left,20.0,20.0,72028921843.009
47367,2S,WW,Perugia,Left,20.0,20.0,72291518241.463
47367,2S,EE,Perugia,Left,20.0,20.0,72203428313.31
47367,2S,WW,Perugia,Left,20.0,20.0,71226161442.179
47367,2S,EE,Perugia,Left,20.0,20.0,72548760671.959
47367,2S,WW,Perugia,Left,20.0,20.0,73313697978.782
47367,2S,EE,Perugia,Left,20.0,20.0,72809095085.083
47367,2S,WW,Perugia,Left,20.0,20.0,72543765458.732
47367,2S,EE,Perugia,Left,20.0,20.0,69290180008.299
47367,2S,WW,Perugia,Left,20.0,20.0,69654615883.742
47367,2S,EE,Perugia,Left,20.0,20.0,69508382241.986
47367,2S,WW,Perugia,Left,20.0,20.0,68734458106.683
47367,2S,EE,Perugia,Left,20.0,20.0,70180233045.782
47367,2S,WW,Perugia,Left,20.0,20.0,70273088507.613
47367,2S,EE,Perugia,Left,20.0,20.0,71031857206.165
47367,2S,WW,Perugia,Left,20.0,20.0,70823952459.822
47368,2S,EE,Perugia,Left,20.0,20.0,74807164325.196
47368,2S,WW,Perugia,Left,20.0,20.0,76572283601.39
47368,2S,EE,Perugia,Left,20.0,20.0,74366013593.518
47368,2S,WW,Perugia,Left,20.0,20.0,74058139444.857
47368,2S,EE,Perugia,Left,20.0,20.0,74476798201.815
47368,2S,WW,Perugia,Left,20.0,20.0,74574272717.063
47368,2S,EE,Perugia,Left,20.0,20.0,74897385974.401
47368,2S,WW,Perugia,Left,20.0,20.0,74938545359.854
47368,2S,EE,Perugia,Left,20.0,20.0,71785512228.157
47368,2S,WW,Perugia,Left,20.0,20.0,69448537425.538
47368,2S,EE,Perugia,Left,20.0,20.0,71022424601.302
47368,2S,WW,Perugia,Left,20.0,20.0,69561349046.82
47368,2S,EE,Perugia,Left,20.0,20.0,72743013941.845
47368,2S,WW,Perugia,Left,20.0,20.0,71732718802.686
47368,2S,EE,Perugia,Left,20.0,20.0,73024691958.2
47368,2S,WW,Perugia,Left,20.0,20.0,73355922311.371
47369,2S,EE,Demokritos,Left,25.3,25.3,48400000000.0
47369,2S,WW,Demokritos,Left,24.1,24.1,94120000000.0
47369,2S,EE,Demokritos,Left,25.9,25.9,57470000000.0
47369,2S,WW,Demokritos,Left,25.1,25.1,24830000000.0
47369,2S,EE,Demokritos,Left,23.9,23.9,61030000000.0
47369,2S,WW,Demokritos,Left,23.4,23.4,60300000000.0
47369,2S,EE,Demokritos,Left,23.1,23.1,85000000000.0
47369,2S,WW,Demokritos,Left,22.9,22.9,71510000000.0
47369,2S,EE,Demokritos,Left,24.1,24.1,54050000000.0
47369,2S,WW,Demokritos,Left,23.9,23.9,72510000000.0
47369,2S,EE,Demokritos,Left,22.9,22.9,53340000000.0
47369,2S,WW,Demokritos,Left,22.9,22.9,79480000000.0
47369,2S,EE,Demokritos,Left,23.9,23.9,59110000000.0
47369,2S,WW,Demokritos,Left,23.3,23.3,57110000000.0
47370,2S,EE,Demokritos,Left,21.7,21.7,56920000000.0
47370,2S,WW,Demokritos,Left,21.5,21.5,62350000000.0
47370,2S,EE,Demokritos,Left,22.3,22.3,61510000000.0
47370,2S,WW,Demokritos,Left,22.9,22.9,58620000000.0
47370,2S,EE,Demokritos,Left,21.2,21.2,65270000000.0
47370,2S,WW,Demokritos,Left,21.2,21.2,59670000000.0
47370,2S,EE,Demokritos,Left,22.5,22.5,59660000000.0
47370,2S,WW,Demokritos,Left,22.2,22.2,55160000000.0
47370,2S,EE,Demokritos,Left,21.2,21.2,60470000000.0
47370,2S,WW,Demokritos,Left,21.0,21.0,63600000000.0
47371,2S,EE,HEPHY,Left,,,117062100000.0
47371,2S,WW,HEPHY,Left,,,114665800000.0
47371,2S,EE,HEPHY,Left,,,116779000000.0
47371,2S,WW,HEPHY,Left,,,112139200000.0
47371,2S,EE,HEPHY,Left,,,117233200000.0
